Input Number, Run_Number, Result@ 100, X1, H, PO, CE, Y, D, CO, PE, A, M, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 042, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 78, 0, 19, 16, 3, 19, 0, 0, 78, 0
INVAR-4, Run: 043, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 70, 0, 19, 12, 7, 19, 0, 0, 70, 0
INVAR-4, Run: 044, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 60, 0, 19, 8, 11, 19, 0, 0, 60, 0
INVAR-4, Run: 045, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 127, 0, 19, 10, 9, 19, 0, 0, 127, 0
INVAR-4, Run: 046, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 45, 0, 19, 11, 8, 19, 0, 0, 45, 0
INVAR-4, Run: 047, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 54, 0, 19, 13, 6, 19, 0, 0, 54, 0
INVAR-4, Run: 048, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 77, 0, 19, 15, 4, 19, 0, 0, 77, 0
INVAR-4, Run: 049, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 129, 0, 19, 10, 9, 19, 0, 0, 129, 0
INVAR-4, Run: 050, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 63, 0, 19, 13, 6, 19, 0, 0, 63, 0
INVAR-4, Run: 051, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 49, 0, 19, 13, 6, 19, 0, 0, 49, 0
INVAR-4, Run: 052, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 68, 0, 19, 10, 9, 19, 0, 0, 68, 0
INVAR-4, Run: 053, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 79, 0, 19, 9, 10, 19, 0, 0, 79, 0
INVAR-4, Run: 054, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 52, 0, 19, 14, 5, 19, 0, 0, 52, 0
INVAR-4, Run: 055, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 96, 0, 19, 14, 5, 19, 0, 0, 96, 0
INVAR-4, Run: 056, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 55, 0, 19, 13, 6, 19, 0, 0, 55, 0
INVAR-4, Run: 057, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 54, 0, 19, 15, 4, 19, 0, 0, 54, 0
INVAR-4, Run: 058, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 82, 0, 19, 13, 6, 19, 0, 0, 82, 0
INVAR-4, Run: 059, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 87, 0, 19, 11, 8, 19, 0, 0, 87, 0
INVAR-4, Run: 060, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 45, 0, 19, 10, 9, 19, 0, 0, 45, 0
INVAR-4, Run: 061, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 81, 0, 19, 15, 4, 19, 0, 0, 81, 0
INVAR-4, Run: 062, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 83, 0, 19, 13, 6, 19, 0, 0, 83, 0
INVAR-4, Run: 063, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 51, 0, 19, 13, 6, 19, 0, 0, 51, 0
INVAR-4, Run: 064, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 100, 0, 19, 10, 9, 19, 0, 0, 100, 0
INVAR-4, Run: 065, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 59, 0, 19, 8, 11, 19, 0, 0, 59, 0
INVAR-4, Run: 066, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 96, 0, 19, 14, 5, 19, 0, 0, 96, 0
INVAR-4, Run: 067, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 86, 0, 19, 17, 2, 19, 0, 0, 86, 0
INVAR-4, Run: 068, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 43, 0, 19, 15, 4, 19, 0, 0, 43, 0
INVAR-4, Run: 069, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 34, 0, 19, 14, 5, 19, 0, 0, 34, 0
INVAR-4, Run: 070, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 81, 0, 19, 14, 5, 19, 0, 0, 81, 0
INVAR-4, Run: 071, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 63, 0, 19, 14, 5, 19, 0, 0, 63, 0
INVAR-4, Run: 072, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 80, 0, 19, 13, 6, 19, 0, 0, 80, 0
INVAR-4, Run: 073, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 67, 0, 19, 17, 2, 19, 0, 0, 67, 0
INVAR-4, Run: 074, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 107, 0, 19, 11, 8, 19, 0, 0, 107, 0
INVAR-4, Run: 075, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 64, 0, 19, 16, 3, 19, 0, 0, 64, 0
INVAR-4, Run: 076, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 137, 0, 19, 13, 6, 19, 0, 0, 137, 0
INVAR-4, Run: 077, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 68, 0, 19, 14, 5, 19, 0, 0, 68, 0
INVAR-4, Run: 078, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 49, 0, 19, 11, 8, 19, 0, 0, 49, 0
INVAR-4, Run: 079, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 51, 0, 19, 18, 1, 19, 0, 0, 51, 0
INVAR-4, Run: 080, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 78, 0, 19, 14, 5, 19, 0, 0, 78, 0
INVAR-4, Run: 081, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 87, 0, 19, 12, 7, 19, 0, 0, 87, 0
INVAR-4, Run: 082, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 65, 0, 19, 11, 8, 19, 0, 0, 65, 0
INVAR-4, Run: 083, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 62, 0, 19, 15, 4, 19, 0, 0, 62, 0
INVAR-4, Run: 084, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 52, 0, 19, 16, 3, 19, 0, 0, 52, 0
INVAR-4, Run: 085, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 44, 0, 19, 13, 6, 19, 0, 0, 44, 0
INVAR-4, Run: 086, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 60, 0, 19, 16, 3, 19, 0, 0, 60, 0
INVAR-4, Run: 087, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 85, 0, 19, 9, 10, 19, 0, 0, 85, 0
INVAR-4, Run: 088, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 53, 0, 19, 12, 7, 19, 0, 0, 53, 0
INVAR-4, Run: 089, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 59, 0, 19, 13, 6, 19, 0, 0, 59, 0
INVAR-4, Run: 090, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 72, 0, 19, 15, 4, 19, 0, 0, 72, 0
INVAR-4, Run: 091, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 54, 0, 19, 14, 5, 19, 0, 0, 54, 0
INVAR-4, Run: 092, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 32, 0, 19, 15, 4, 19, 0, 0, 32, 0
INVAR-4, Run: 093, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 76, 0, 19, 15, 4, 19, 0, 0, 76, 0
INVAR-4, Run: 094, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 70, 0, 19, 9, 10, 19, 0, 0, 70, 0
INVAR-4, Run: 095, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 32, 0, 19, 11, 8, 19, 0, 0, 32, 0
INVAR-4, Run: 096, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 49, 0, 19, 14, 5, 19, 0, 0, 49, 0
INVAR-4, Run: 097, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 61, 0, 19, 16, 3, 19, 0, 0, 61, 0
INVAR-4, Run: 098, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 42, 0, 19, 13, 6, 19, 0, 0, 42, 0
INVAR-4, Run: 099, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 43, 0, 19, 12, 7, 19, 0, 0, 43, 0
INVAR-4, Run: 100, P, 0, 1, 1, 0, 0, 19, 0, 0, 0, 0, 0, 39, 72, 0, 19, 10, 9, 19, 0, 0, 72, 0
INVAR-5, Run: 001, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 183, 0, 26, 19, 7, 26, 0, 0, 183, 0
INVAR-5, Run: 002, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 190, 0, 26, 13, 13, 26, 0, 0, 190, 0
INVAR-5, Run: 003, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 58, 0, 26, 21, 5, 26, 0, 0, 58, 0
INVAR-5, Run: 004, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 136, 0, 26, 17, 9, 26, 0, 0, 136, 0
INVAR-5, Run: 005, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 112, 0, 26, 14, 12, 26, 0, 0, 112, 0
INVAR-5, Run: 006, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 95, 0, 26, 17, 9, 26, 0, 0, 95, 0
INVAR-5, Run: 007, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 104, 0, 26, 18, 8, 26, 0, 0, 104, 0
INVAR-5, Run: 008, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 126, 0, 26, 17, 9, 26, 0, 0, 126, 0
INVAR-5, Run: 009, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 134, 0, 26, 17, 9, 26, 0, 0, 134, 0
INVAR-5, Run: 010, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 89, 0, 26, 20, 6, 26, 0, 0, 89, 0
INVAR-5, Run: 011, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 61, 0, 26, 24, 2, 26, 0, 0, 61, 0
INVAR-5, Run: 012, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 106, 0, 26, 14, 12, 26, 0, 0, 106, 0
INVAR-5, Run: 013, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 142, 0, 26, 17, 9, 26, 0, 0, 142, 0
INVAR-5, Run: 014, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 103, 0, 26, 15, 11, 26, 0, 0, 103, 0
INVAR-5, Run: 015, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 141, 0, 26, 17, 9, 26, 0, 0, 141, 0
INVAR-5, Run: 016, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 105, 0, 26, 16, 10, 26, 0, 0, 105, 0
INVAR-5, Run: 017, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 89, 0, 26, 18, 8, 26, 0, 0, 89, 0
INVAR-5, Run: 018, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 50, 0, 26, 15, 11, 26, 0, 0, 50, 0
INVAR-5, Run: 019, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 120, 0, 26, 17, 9, 26, 0, 0, 120, 0
INVAR-5, Run: 020, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 101, 0, 26, 18, 8, 26, 0, 0, 101, 0
INVAR-5, Run: 021, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 104, 0, 26, 15, 11, 26, 0, 0, 104, 0
INVAR-5, Run: 022, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 105, 0, 26, 14, 12, 26, 0, 0, 105, 0
INVAR-5, Run: 023, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 86, 0, 26, 12, 14, 26, 0, 0, 86, 0
INVAR-5, Run: 024, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 120, 0, 26, 18, 8, 26, 0, 0, 120, 0
INVAR-5, Run: 025, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 133, 0, 26, 17, 9, 26, 0, 0, 133, 0
INVAR-5, Run: 026, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 105, 0, 26, 16, 10, 26, 0, 0, 105, 0
INVAR-5, Run: 027, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 73, 0, 26, 17, 9, 26, 0, 0, 73, 0
INVAR-5, Run: 028, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 139, 0, 26, 13, 13, 26, 0, 0, 139, 0
INVAR-5, Run: 029, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 107, 0, 26, 15, 11, 26, 0, 0, 107, 0
INVAR-5, Run: 030, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 79, 0, 26, 17, 9, 26, 0, 0, 79, 0
INVAR-5, Run: 031, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 139, 0, 26, 12, 14, 26, 0, 0, 139, 0
INVAR-5, Run: 032, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 135, 0, 26, 18, 8, 26, 0, 0, 135, 0
INVAR-5, Run: 033, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 82, 0, 26, 18, 8, 26, 0, 0, 82, 0
INVAR-5, Run: 034, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 106, 0, 26, 19, 7, 26, 0, 0, 106, 0
INVAR-5, Run: 035, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 110, 0, 26, 15, 11, 26, 0, 0, 110, 0
INVAR-5, Run: 036, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 134, 0, 26, 20, 6, 26, 0, 0, 134, 0
INVAR-5, Run: 037, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 153, 0, 26, 18, 8, 26, 0, 0, 153, 0
INVAR-5, Run: 038, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 90, 0, 26, 15, 11, 26, 0, 0, 90, 0
INVAR-5, Run: 039, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 88, 0, 26, 18, 8, 26, 0, 0, 88, 0
INVAR-5, Run: 040, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 120, 0, 26, 17, 9, 26, 0, 0, 120, 0
INVAR-5, Run: 041, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 108, 0, 26, 19, 7, 26, 0, 0, 108, 0
INVAR-5, Run: 042, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 139, 0, 26, 16, 10, 26, 0, 0, 139, 0
INVAR-5, Run: 043, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 118, 0, 26, 12, 14, 26, 0, 0, 118, 0
INVAR-5, Run: 044, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 109, 0, 26, 20, 6, 26, 0, 0, 109, 0
INVAR-5, Run: 045, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 215, 0, 26, 14, 12, 26, 0, 0, 215, 0
INVAR-5, Run: 046, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 111, 0, 26, 13, 13, 26, 0, 0, 111, 0
INVAR-5, Run: 047, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 101, 0, 26, 18, 8, 26, 0, 0, 101, 0
INVAR-5, Run: 048, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 103, 0, 26, 16, 10, 26, 0, 0, 103, 0
INVAR-5, Run: 049, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 138, 0, 26, 17, 9, 26, 0, 0, 138, 0
INVAR-5, Run: 050, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 77, 0, 26, 13, 13, 26, 0, 0, 77, 0
INVAR-5, Run: 051, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 86, 0, 26, 14, 12, 26, 0, 0, 86, 0
INVAR-5, Run: 052, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 137, 0, 26, 16, 10, 26, 0, 0, 137, 0
INVAR-5, Run: 053, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 129, 0, 26, 18, 8, 26, 0, 0, 129, 0
INVAR-5, Run: 054, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 180, 0, 26, 15, 11, 26, 0, 0, 180, 0
INVAR-5, Run: 055, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 90, 0, 26, 19, 7, 26, 0, 0, 90, 0
INVAR-5, Run: 056, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 142, 0, 26, 20, 6, 26, 0, 0, 142, 0
INVAR-5, Run: 057, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 81, 0, 26, 16, 10, 26, 0, 0, 81, 0
INVAR-5, Run: 058, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 214, 0, 26, 17, 9, 26, 0, 0, 214, 0
INVAR-5, Run: 059, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 80, 0, 26, 19, 7, 26, 0, 0, 80, 0
INVAR-5, Run: 060, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 120, 0, 26, 15, 11, 26, 0, 0, 120, 0
INVAR-5, Run: 061, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 87, 0, 26, 15, 11, 26, 0, 0, 87, 0
INVAR-5, Run: 062, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 132, 0, 26, 17, 9, 26, 0, 0, 132, 0
INVAR-5, Run: 063, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 70, 0, 26, 16, 10, 26, 0, 0, 70, 0
INVAR-5, Run: 064, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 128, 0, 26, 16, 10, 26, 0, 0, 128, 0
INVAR-5, Run: 065, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 124, 0, 26, 17, 9, 26, 0, 0, 124, 0
INVAR-5, Run: 066, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 94, 0, 26, 18, 8, 26, 0, 0, 94, 0
INVAR-5, Run: 067, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 75, 0, 26, 22, 4, 26, 0, 0, 75, 0
INVAR-5, Run: 068, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 87, 0, 26, 19, 7, 26, 0, 0, 87, 0
INVAR-5, Run: 069, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 76, 0, 26, 19, 7, 26, 0, 0, 76, 0
INVAR-5, Run: 070, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 96, 0, 26, 14, 12, 26, 0, 0, 96, 0
INVAR-5, Run: 071, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 119, 0, 26, 18, 8, 26, 0, 0, 119, 0
INVAR-5, Run: 072, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 128, 0, 26, 20, 6, 26, 0, 0, 128, 0
INVAR-5, Run: 073, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 140, 0, 26, 14, 12, 26, 0, 0, 140, 0
INVAR-5, Run: 074, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 119, 0, 26, 16, 10, 26, 0, 0, 119, 0
INVAR-5, Run: 075, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 101, 0, 26, 18, 8, 26, 0, 0, 101, 0
INVAR-5, Run: 076, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 101, 0, 26, 17, 9, 26, 0, 0, 101, 0
INVAR-5, Run: 077, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 96, 0, 26, 15, 11, 26, 0, 0, 96, 0
INVAR-5, Run: 078, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 177, 0, 26, 21, 5, 26, 0, 0, 177, 0
INVAR-5, Run: 079, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 111, 0, 26, 15, 11, 26, 0, 0, 111, 0
INVAR-5, Run: 080, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 80, 0, 26, 13, 13, 26, 0, 0, 80, 0
INVAR-5, Run: 081, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 130, 0, 26, 21, 5, 26, 0, 0, 130, 0
INVAR-5, Run: 082, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 100, 0, 26, 18, 8, 26, 0, 0, 100, 0
INVAR-5, Run: 083, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 122, 0, 26, 9, 17, 26, 0, 0, 122, 0
INVAR-5, Run: 084, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 125, 0, 26, 20, 6, 26, 0, 0, 125, 0
INVAR-5, Run: 085, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 115, 0, 26, 18, 8, 26, 0, 0, 115, 0
INVAR-5, Run: 086, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 112, 0, 26, 20, 6, 26, 0, 0, 112, 0
INVAR-5, Run: 087, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 86, 0, 26, 19, 7, 26, 0, 0, 86, 0
INVAR-5, Run: 088, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 68, 0, 26, 16, 10, 26, 0, 0, 68, 0
INVAR-5, Run: 089, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 119, 0, 26, 16, 10, 26, 0, 0, 119, 0
INVAR-5, Run: 090, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 49, 0, 26, 18, 8, 26, 0, 0, 49, 0
INVAR-5, Run: 091, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 89, 0, 26, 20, 6, 26, 0, 0, 89, 0
INVAR-5, Run: 092, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 160, 0, 26, 17, 9, 26, 0, 0, 160, 0
INVAR-5, Run: 093, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 101, 0, 26, 19, 7, 26, 0, 0, 101, 0
INVAR-5, Run: 094, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 115, 0, 26, 18, 8, 26, 0, 0, 115, 0
INVAR-5, Run: 095, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 122, 0, 26, 18, 8, 26, 0, 0, 122, 0
INVAR-5, Run: 096, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 99, 0, 26, 20, 6, 26, 0, 0, 99, 0
INVAR-5, Run: 097, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 85, 0, 26, 17, 9, 26, 0, 0, 85, 0
INVAR-5, Run: 098, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 133, 0, 26, 15, 11, 26, 0, 0, 133, 0
INVAR-5, Run: 099, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 135, 0, 26, 19, 7, 26, 0, 0, 135, 0
INVAR-5, Run: 100, P, 0, 1, 1, 0, 0, 26, 0, 0, 0, 0, 0, 53, 86, 0, 26, 21, 5, 26, 0, 0, 86, 0
INVAR-6, Run: 001, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 557, 0, 87, 60, 27, 87, 0, 0, 557, 0
INVAR-6, Run: 002, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 685, 0, 87, 51, 36, 87, 0, 0, 685, 0
INVAR-6, Run: 003, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 697, 0, 87, 63, 24, 87, 0, 0, 697, 0
INVAR-6, Run: 004, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 1076, 0, 87, 42, 45, 87, 0, 0, 1076, 0
INVAR-6, Run: 005, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 708, 0, 87, 55, 32, 87, 0, 0, 708, 0
INVAR-6, Run: 006, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 821, 0, 87, 56, 31, 87, 0, 0, 821, 0
INVAR-6, Run: 007, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 908, 0, 87, 47, 40, 87, 0, 0, 908, 0
INVAR-6, Run: 008, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 910, 0, 87, 48, 39, 87, 0, 0, 910, 0
INVAR-6, Run: 009, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 750, 0, 87, 49, 38, 87, 0, 0, 750, 0
INVAR-6, Run: 010, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 793, 0, 87, 51, 36, 87, 0, 0, 793, 0
INVAR-6, Run: 011, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 599, 0, 87, 54, 33, 87, 0, 0, 599, 0
INVAR-6, Run: 012, P, 0, 1, 1, 0, 0, 87, 0, 0, 0, 0, 0, 175, 773, 0, 87, 59, 28, 87, 0, 0, 773, 0
