Input Number, Run_Number, Result@ 100, PE, X1, M, Y, H, PO, CE, D, CO, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 014, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 24, 456, 18, 3, 0, 18, 50, 75, 42, 456
INVAR-8, Run: 015, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 8, 232, 18, 2, 1, 18, 50, 75, 26, 232
INVAR-8, Run: 016, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 34, 326, 18, 5, 0, 18, 50, 75, 34, 476
INVAR-8, Run: 017, F, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 11, 177, 17, 2, 0, 17, 50, 75, 11, 327
INVAR-8, Run: 018, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 12, 193, 18, 3, 0, 18, 50, 75, 30, 193
INVAR-8, Run: 019, F, 0, 0, 0, 24, 0, 0, 1, 16, 7, 143, 0, 16, 34, 17, 246, 17, 1, 0, 17, 50, 75, 18, 253
INVAR-8, Run: 020, F, 0, 0, 0, 23, 0, 0, 9, 9, 0, 150, 0, 14, 36, 10, 119, 18, 2, 2, 18, 50, 75, 19, 119
INVAR-8, Run: 021, F, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 19, 133, 17, 2, 0, 17, 50, 75, 19, 283
INVAR-8, Run: 022, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 42, 377, 18, 3, 2, 18, 50, 75, 42, 527
INVAR-8, Run: 023, F, 0, 0, 0, 19, 0, 0, 2, 16, 3, 147, 0, 14, 36, 4, 324, 18, 4, 0, 18, 50, 75, 6, 327
INVAR-8, Run: 024, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 10, 212, 18, 2, 1, 18, 50, 75, 28, 212
INVAR-8, Run: 025, F, 0, 0, 0, 19, 0, 0, 5, 13, 0, 150, 0, 14, 36, 9, 199, 18, 1, 3, 18, 50, 75, 14, 199
INVAR-8, Run: 026, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 19, 348, 18, 1, 2, 18, 50, 75, 37, 348
INVAR-8, Run: 027, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 11, 264, 18, 2, 1, 18, 50, 75, 29, 264
INVAR-8, Run: 028, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 23, 414, 18, 3, 0, 18, 50, 75, 41, 414
INVAR-8, Run: 029, F, 0, 0, 0, 17, 0, 0, 5, 14, 0, 150, 0, 12, 38, 19, 159, 19, 6, 1, 19, 50, 75, 24, 159
INVAR-8, Run: 030, F, 1, 0, 0, 33, 0, 0, 17, 0, 0, 150, 0, 16, 34, 8, 155, 17, 0, 0, 17, 50, 75, 25, 155
INVAR-8, Run: 031, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 13, 294, 18, 4, 1, 18, 50, 75, 13, 444
INVAR-8, Run: 032, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 5, 280, 18, 3, 0, 18, 50, 75, 23, 280
INVAR-8, Run: 033, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 34, 317, 18, 5, 0, 18, 50, 75, 34, 467
INVAR-8, Run: 034, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 6, 329, 18, 3, 0, 18, 50, 75, 24, 329
INVAR-8, Run: 035, F, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 28, 379, 17, 2, 0, 17, 50, 75, 28, 529
INVAR-8, Run: 036, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 13, 178, 18, 2, 1, 18, 50, 75, 31, 178
INVAR-8, Run: 037, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 20, 346, 18, 5, 0, 18, 50, 75, 20, 496
INVAR-8, Run: 038, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 13, 357, 18, 3, 0, 18, 50, 75, 31, 357
INVAR-8, Run: 039, F, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 13, 179, 17, 2, 0, 17, 50, 75, 13, 329
INVAR-8, Run: 040, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 21, 304, 18, 3, 0, 18, 50, 75, 39, 304
INVAR-8, Run: 041, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 39, 553, 18, 5, 0, 18, 50, 75, 39, 703
INVAR-8, Run: 042, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 29, 635, 18, 3, 0, 18, 50, 75, 47, 635
INVAR-8, Run: 043, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 12, 313, 18, 3, 0, 18, 50, 75, 30, 313
INVAR-8, Run: 044, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 60, 685, 18, 4, 1, 18, 50, 75, 60, 835
INVAR-8, Run: 045, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 10, 295, 18, 3, 0, 18, 50, 75, 28, 295
INVAR-8, Run: 046, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 8, 307, 18, 2, 1, 18, 50, 75, 26, 307
INVAR-8, Run: 047, F, 0, 0, 0, 18, 0, 0, 4, 14, 0, 150, 0, 14, 36, 6, 175, 18, 4, 0, 18, 50, 75, 10, 175
INVAR-8, Run: 048, F, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 7, 220, 17, 2, 0, 17, 50, 75, 7, 370
INVAR-8, Run: 049, F, 0, 0, 0, 24, 0, 0, 8, 9, 0, 150, 0, 16, 34, 8, 137, 17, 1, 0, 17, 50, 75, 16, 137
INVAR-8, Run: 050, F, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0, 12, 38, 15, 341, 19, 6, 0, 19, 50, 75, 34, 341
INVAR-8, Run: 051, F, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 7, 269, 17, 1, 1, 17, 50, 75, 7, 419
INVAR-8, Run: 052, F, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 6, 179, 17, 2, 0, 17, 50, 75, 6, 329
INVAR-8, Run: 053, F, 0, 0, 0, 21, 0, 0, 5, 12, 0, 150, 0, 16, 34, 9, 152, 17, 0, 1, 17, 50, 75, 14, 152
INVAR-8, Run: 054, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 7, 345, 18, 3, 0, 18, 50, 75, 25, 345
INVAR-8, Run: 055, F, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 31, 224, 17, 2, 0, 17, 50, 75, 31, 374
INVAR-8, Run: 056, F, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 38, 269, 17, 2, 0, 17, 50, 75, 38, 419
INVAR-8, Run: 057, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 21, 276, 18, 3, 0, 18, 50, 75, 39, 276
INVAR-8, Run: 058, F, 0, 0, 0, 161, 1, 1, 0, 19, 150, 0, 0, 11, 39, 36, 374, 19, 7, 1, 19, 50, 75, 36, 524
INVAR-8, Run: 059, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 22, 194, 18, 4, 1, 18, 50, 75, 22, 344
INVAR-8, Run: 060, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 11, 171, 18, 5, 0, 18, 50, 75, 11, 321
INVAR-8, Run: 061, F, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0, 12, 38, 12, 327, 19, 4, 2, 19, 50, 75, 31, 327
INVAR-8, Run: 062, F, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 8, 303, 17, 2, 0, 17, 50, 75, 8, 453
INVAR-8, Run: 063, F, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0, 12, 38, 24, 357, 19, 6, 0, 19, 50, 75, 43, 357
INVAR-8, Run: 064, F, 0, 0, 0, 19, 0, 0, 2, 16, 3, 147, 0, 14, 36, 20, 167, 18, 4, 0, 18, 50, 75, 22, 170
INVAR-8, Run: 065, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 29, 230, 18, 3, 2, 18, 50, 75, 29, 380
INVAR-8, Run: 066, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 21, 254, 18, 3, 0, 18, 50, 75, 39, 254
INVAR-8, Run: 067, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 5, 202, 18, 3, 0, 18, 50, 75, 23, 202
INVAR-8, Run: 068, F, 1, 0, 0, 30, 0, 0, 20, 0, 0, 150, 0, 10, 40, 13, 244, 20, 7, 2, 20, 50, 75, 33, 244
INVAR-8, Run: 069, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 37, 333, 18, 4, 1, 18, 50, 75, 37, 483
INVAR-8, Run: 070, F, 0, 0, 0, 22, 0, 0, 10, 9, 0, 150, 0, 12, 38, 3, 241, 19, 6, 1, 19, 50, 75, 13, 241
INVAR-8, Run: 071, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 28, 361, 18, 3, 2, 18, 50, 75, 28, 511
INVAR-8, Run: 072, F, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 17, 231, 17, 2, 0, 17, 50, 75, 17, 381
INVAR-8, Run: 073, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 24, 241, 18, 5, 0, 18, 50, 75, 24, 391
INVAR-8, Run: 074, F, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 28, 307, 17, 1, 1, 17, 50, 75, 28, 457
INVAR-8, Run: 075, F, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 28, 273, 17, 1, 1, 17, 50, 75, 28, 423
INVAR-8, Run: 076, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 10, 241, 18, 2, 1, 18, 50, 75, 28, 241
INVAR-8, Run: 077, F, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 18, 225, 17, 2, 0, 17, 50, 75, 18, 375
INVAR-8, Run: 078, F, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 6, 143, 17, 2, 0, 17, 50, 75, 6, 293
INVAR-8, Run: 079, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 24, 312, 18, 4, 1, 18, 50, 75, 24, 462
INVAR-8, Run: 080, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 20, 393, 18, 2, 1, 18, 50, 75, 38, 393
INVAR-8, Run: 081, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 27, 316, 18, 5, 0, 18, 50, 75, 27, 466
INVAR-8, Run: 082, F, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0, 12, 38, 30, 475, 19, 6, 0, 19, 50, 75, 49, 475
INVAR-8, Run: 083, F, 0, 0, 0, 20, 0, 0, 1, 17, 5, 145, 0, 14, 36, 11, 409, 18, 4, 0, 18, 50, 75, 12, 414
INVAR-8, Run: 084, F, 1, 0, 0, 33, 0, 0, 17, 0, 0, 150, 0, 16, 34, 8, 269, 17, 0, 0, 17, 50, 75, 25, 269
INVAR-8, Run: 085, F, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 33, 294, 17, 2, 0, 17, 50, 75, 33, 444
INVAR-8, Run: 086, F, 0, 0, 0, 27, 0, 0, 13, 5, 0, 150, 0, 14, 36, 19, 371, 18, 4, 0, 18, 50, 75, 32, 371
INVAR-8, Run: 087, F, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 107, 1125, 17, 2, 0, 17, 50, 75, 107, 1275
INVAR-8, Run: 088, F, 1, 0, 0, 31, 0, 0, 19, 0, 0, 150, 0, 12, 38, 33, 375, 19, 5, 1, 19, 50, 75, 52, 375
INVAR-8, Run: 089, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 9, 403, 18, 2, 1, 18, 50, 75, 27, 403
INVAR-8, Run: 090, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 24, 271, 18, 3, 0, 18, 50, 75, 42, 271
INVAR-8, Run: 091, F, 0, 0, 0, 165, 1, 1, 0, 17, 150, 0, 0, 15, 35, 19, 312, 17, 2, 0, 17, 50, 75, 19, 462
INVAR-8, Run: 092, F, 0, 0, 0, 22, 0, 0, 8, 10, 0, 150, 0, 14, 36, 9, 249, 18, 4, 0, 18, 50, 75, 17, 249
INVAR-8, Run: 093, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 21, 197, 18, 4, 1, 18, 50, 75, 21, 347
INVAR-8, Run: 094, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 27, 427, 18, 5, 0, 18, 50, 75, 27, 577
INVAR-8, Run: 095, F, 1, 0, 0, 32, 0, 0, 18, 0, 0, 150, 0, 14, 36, 13, 326, 18, 3, 0, 18, 50, 75, 31, 326
INVAR-8, Run: 096, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 12, 127, 18, 4, 1, 18, 50, 75, 12, 277
INVAR-8, Run: 097, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 114, 895, 18, 3, 2, 18, 50, 75, 114, 1045
INVAR-8, Run: 098, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 27, 499, 18, 4, 1, 18, 50, 75, 27, 649
INVAR-8, Run: 099, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 24, 266, 18, 4, 1, 18, 50, 75, 24, 416
INVAR-8, Run: 100, F, 0, 0, 0, 163, 1, 1, 0, 18, 150, 0, 0, 13, 37, 15, 290, 18, 5, 0, 18, 50, 75, 15, 440
INVAR-9, Run: 001, F, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 33, 779, 35, 4, 0, 35, 100, 150, 68, 779
INVAR-9, Run: 002, F, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 51, 739, 34, 2, 1, 34, 100, 150, 51, 1039
INVAR-9, Run: 003, F, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 73, 1249, 36, 6, 1, 36, 100, 150, 109, 1249
INVAR-9, Run: 004, F, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 54, 720, 36, 7, 0, 36, 100, 150, 90, 720
INVAR-9, Run: 005, F, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 54, 933, 36, 7, 0, 36, 100, 150, 90, 933
INVAR-9, Run: 006, F, 0, 0, 0, 53, 0, 0, 23, 12, 0, 300, 0, 30, 70, 30, 1065, 35, 4, 1, 35, 100, 150, 53, 1065
INVAR-9, Run: 007, F, 0, 0, 0, 33, 0, 0, 2, 33, 1, 299, 0, 30, 70, 41, 972, 35, 4, 1, 35, 100, 150, 43, 973
INVAR-9, Run: 008, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 127, 1335, 35, 6, 0, 35, 100, 150, 127, 1635
INVAR-9, Run: 009, F, 0, 0, 0, 35, 0, 0, 1, 34, 4, 296, 0, 30, 70, 50, 899, 35, 5, 0, 35, 100, 150, 51, 903
INVAR-9, Run: 010, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 107, 1246, 35, 5, 1, 35, 100, 150, 107, 1546
INVAR-9, Run: 011, F, 0, 0, 0, 47, 0, 0, 15, 19, 0, 300, 0, 32, 68, 31, 658, 34, 2, 0, 34, 100, 150, 46, 658
INVAR-9, Run: 012, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 53, 660, 35, 6, 0, 35, 100, 150, 53, 960
INVAR-9, Run: 013, F, 1, 0, 0, 66, 0, 0, 34, 0, 0, 300, 0, 32, 68, 23, 951, 34, 1, 0, 34, 100, 150, 57, 951
INVAR-9, Run: 014, F, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 128, 1285, 34, 2, 1, 34, 100, 150, 128, 1585
INVAR-9, Run: 015, F, 0, 0, 0, 56, 0, 0, 24, 10, 0, 300, 0, 32, 68, 18, 618, 34, 2, 0, 34, 100, 150, 42, 618
INVAR-9, Run: 016, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 76, 923, 35, 6, 0, 35, 100, 150, 76, 1223
INVAR-9, Run: 017, F, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 35, 642, 35, 4, 0, 35, 100, 150, 70, 642
INVAR-9, Run: 018, F, 0, 0, 0, 327, 1, 1, 0, 36, 300, 0, 0, 27, 73, 54, 967, 36, 8, 1, 36, 100, 150, 54, 1267
INVAR-9, Run: 019, F, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 28, 967, 36, 7, 0, 36, 100, 150, 64, 967
INVAR-9, Run: 020, F, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 9, 543, 34, 3, 0, 34, 100, 150, 9, 843
INVAR-9, Run: 021, F, 1, 0, 0, 66, 0, 0, 34, 0, 0, 300, 0, 32, 68, 24, 460, 34, 1, 0, 34, 100, 150, 58, 460
INVAR-9, Run: 022, F, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 61, 1068, 36, 6, 1, 36, 100, 150, 97, 1068
INVAR-9, Run: 023, F, 0, 0, 0, 327, 1, 1, 0, 36, 300, 0, 0, 27, 73, 61, 788, 36, 8, 1, 36, 100, 150, 61, 1088
INVAR-9, Run: 024, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 62, 752, 35, 5, 1, 35, 100, 150, 62, 1052
INVAR-9, Run: 025, F, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 32, 875, 35, 4, 0, 35, 100, 150, 67, 875
INVAR-9, Run: 026, F, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 43, 1364, 36, 7, 0, 36, 100, 150, 79, 1364
INVAR-9, Run: 027, F, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 71, 984, 34, 3, 0, 34, 100, 150, 71, 1284
INVAR-9, Run: 028, F, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 24, 667, 35, 3, 1, 35, 100, 150, 59, 667
INVAR-9, Run: 029, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 95, 1067, 35, 6, 0, 35, 100, 150, 95, 1367
INVAR-9, Run: 030, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 65, 1160, 35, 6, 0, 35, 100, 150, 65, 1460
INVAR-9, Run: 031, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 47, 908, 35, 5, 1, 35, 100, 150, 47, 1208
INVAR-9, Run: 032, F, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 25, 765, 34, 3, 0, 34, 100, 150, 25, 1065
INVAR-9, Run: 033, F, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 43, 1053, 36, 7, 0, 36, 100, 150, 79, 1053
INVAR-9, Run: 034, F, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 35, 634, 34, 3, 0, 34, 100, 150, 35, 934
INVAR-9, Run: 035, F, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 22, 769, 35, 4, 0, 35, 100, 150, 57, 769
INVAR-9, Run: 036, F, 1, 0, 0, 66, 0, 0, 34, 0, 0, 300, 0, 32, 68, 23, 905, 34, 1, 0, 34, 100, 150, 57, 905
INVAR-9, Run: 037, F, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 159, 1415, 34, 3, 0, 34, 100, 150, 159, 1715
INVAR-9, Run: 038, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 79, 827, 35, 5, 1, 35, 100, 150, 79, 1127
INVAR-9, Run: 039, F, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 47, 986, 35, 4, 0, 35, 100, 150, 82, 986
INVAR-9, Run: 040, F, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 24, 737, 35, 4, 0, 35, 100, 150, 59, 737
INVAR-9, Run: 041, F, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 18, 731, 35, 3, 1, 35, 100, 150, 53, 731
INVAR-9, Run: 042, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 141, 1444, 35, 5, 1, 35, 100, 150, 141, 1744
INVAR-9, Run: 043, F, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 38, 835, 35, 3, 1, 35, 100, 150, 73, 835
INVAR-9, Run: 044, F, 1, 0, 0, 66, 0, 0, 34, 0, 0, 300, 0, 32, 68, 59, 876, 34, 1, 0, 34, 100, 150, 93, 876
INVAR-9, Run: 045, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 39, 765, 35, 5, 1, 35, 100, 150, 39, 1065
INVAR-9, Run: 046, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 79, 1017, 35, 6, 0, 35, 100, 150, 79, 1317
INVAR-9, Run: 047, F, 0, 0, 0, 327, 1, 1, 0, 36, 300, 0, 0, 27, 73, 34, 895, 36, 8, 1, 36, 100, 150, 34, 1195
INVAR-9, Run: 048, F, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 89, 1091, 34, 3, 0, 34, 100, 150, 89, 1391
INVAR-9, Run: 049, F, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 13, 594, 36, 7, 0, 36, 100, 150, 49, 594
INVAR-9, Run: 050, F, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 23, 942, 34, 3, 0, 34, 100, 150, 23, 1242
INVAR-9, Run: 051, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 85, 912, 35, 6, 0, 35, 100, 150, 85, 1212
INVAR-9, Run: 052, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 80, 1072, 35, 5, 1, 35, 100, 150, 80, 1372
INVAR-9, Run: 053, F, 0, 0, 0, 32, 0, 0, 1, 34, 1, 299, 0, 30, 70, 46, 952, 35, 5, 0, 35, 100, 150, 47, 953
INVAR-9, Run: 054, F, 0, 0, 0, 327, 1, 1, 0, 36, 300, 0, 0, 27, 73, 78, 920, 36, 8, 1, 36, 100, 150, 78, 1220
INVAR-9, Run: 055, F, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 53, 516, 34, 3, 0, 34, 100, 150, 53, 816
INVAR-9, Run: 056, F, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 59, 1125, 36, 7, 0, 36, 100, 150, 95, 1125
INVAR-9, Run: 057, F, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 40, 633, 34, 3, 0, 34, 100, 150, 40, 933
INVAR-9, Run: 058, F, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 19, 734, 35, 4, 0, 35, 100, 150, 54, 734
INVAR-9, Run: 059, F, 0, 0, 0, 50, 0, 0, 24, 13, 0, 300, 0, 26, 74, 72, 1083, 37, 9, 2, 37, 100, 150, 96, 1083
INVAR-9, Run: 060, F, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 56, 828, 36, 5, 2, 36, 100, 150, 92, 828
INVAR-9, Run: 061, F, 0, 0, 0, 41, 0, 0, 9, 25, 0, 300, 0, 32, 68, 33, 844, 34, 2, 0, 34, 100, 150, 42, 844
INVAR-9, Run: 062, F, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 143, 1484, 34, 3, 0, 34, 100, 150, 143, 1784
INVAR-9, Run: 063, F, 0, 0, 0, 51, 0, 0, 19, 15, 0, 300, 0, 32, 68, 16, 695, 34, 2, 0, 34, 100, 150, 35, 695
INVAR-9, Run: 064, F, 0, 0, 0, 47, 0, 0, 15, 19, 0, 300, 0, 32, 68, 22, 686, 34, 2, 0, 34, 100, 150, 37, 686
INVAR-9, Run: 065, F, 0, 0, 0, 57, 0, 0, 25, 9, 0, 300, 0, 32, 68, 33, 720, 34, 2, 0, 34, 100, 150, 58, 720
INVAR-9, Run: 066, F, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 43, 1164, 35, 4, 0, 35, 100, 150, 78, 1164
INVAR-9, Run: 067, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 96, 1240, 35, 5, 1, 35, 100, 150, 96, 1540
INVAR-9, Run: 068, F, 1, 0, 0, 66, 0, 0, 34, 0, 0, 300, 0, 32, 68, 34, 1041, 34, 1, 0, 34, 100, 150, 68, 1041
INVAR-9, Run: 069, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 86, 1042, 35, 4, 2, 35, 100, 150, 86, 1342
INVAR-9, Run: 070, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 35, 531, 35, 4, 2, 35, 100, 150, 35, 831
INVAR-9, Run: 071, F, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 50, 673, 34, 3, 0, 34, 100, 150, 50, 973
INVAR-9, Run: 072, F, 0, 0, 0, 47, 0, 0, 15, 19, 0, 300, 0, 32, 68, 37, 509, 34, 1, 1, 34, 100, 150, 52, 509
INVAR-9, Run: 073, F, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 28, 416, 34, 3, 0, 34, 100, 150, 28, 716
INVAR-9, Run: 074, F, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 69, 1131, 35, 4, 0, 35, 100, 150, 104, 1131
INVAR-9, Run: 075, F, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 31, 632, 35, 4, 0, 35, 100, 150, 66, 632
INVAR-9, Run: 076, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 92, 963, 35, 6, 0, 35, 100, 150, 92, 1263
INVAR-9, Run: 077, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 44, 729, 35, 6, 0, 35, 100, 150, 44, 1029
