Input Number, Run_Number, Result@ 100, CO, CE, X1, A, B, C, PO, D, Y, PE, E, F
INVAR-8, Run: 006, P, 50, 4755, 0, 0, 0, 0, 0, 100, 0, 1, 50, 0
INVAR-8, Run: 007, P, 122, 11754, 0, 0, 0, 0, 0, 28, 0, 1, 86, 0
INVAR-8, Run: 008, P, 140, 13680, 0, 0, 0, 0, 0, 10, 0, 1, 95, 0
INVAR-8, Run: 009, P, 140, 13547, 0, 0, 0, 0, 0, 10, 0, 1, 95, 0
INVAR-8, Run: 010, P, 70, 6807, 0, 0, 0, 0, 0, 80, 0, 1, 60, 0
INVAR-8, Run: 011, P, 34, 3326, 0, 0, 0, 0, 0, 116, 0, 1, 42, 0
INVAR-8, Run: 012, P, 140, 13417, 0, 0, 0, 0, 0, 10, 0, 1, 95, 0
INVAR-8, Run: 013, P, 110, 10439, 0, 0, 0, 0, 0, 40, 0, 1, 80, 0
INVAR-8, Run: 014, P, 148, 13894, 0, 0, 0, 0, 0, 2, 0, 1, 99, 0
INVAR-8, Run: 015, P, 110, 10679, 0, 0, 0, 0, 0, 40, 0, 1, 80, 0
INVAR-8, Run: 016, P, 118, 11368, 0, 0, 0, 0, 0, 32, 0, 1, 84, 0
INVAR-8, Run: 017, P, 114, 10743, 0, 0, 0, 0, 0, 36, 0, 1, 82, 0
INVAR-8, Run: 018, P, 124, 12023, 0, 0, 0, 0, 0, 26, 0, 1, 87, 0
INVAR-8, Run: 019, P, 134, 12850, 0, 0, 0, 0, 0, 16, 0, 1, 92, 0
INVAR-8, Run: 020, P, 124, 11890, 0, 0, 0, 0, 0, 26, 0, 1, 87, 0
INVAR-8, Run: 021, P, 138, 13207, 0, 0, 0, 0, 0, 12, 0, 1, 94, 0
INVAR-8, Run: 022, P, 116, 11153, 0, 0, 0, 0, 0, 34, 0, 1, 83, 0
INVAR-8, Run: 023, P, 144, 13952, 0, 0, 0, 0, 0, 6, 0, 1, 97, 0
INVAR-8, Run: 024, P, 74, 7112, 0, 0, 0, 0, 0, 76, 0, 1, 62, 0
INVAR-8, Run: 025, P, 146, 13914, 0, 0, 0, 0, 0, 4, 0, 1, 98, 0
INVAR-8, Run: 026, P, 140, 13389, 0, 0, 0, 0, 0, 10, 0, 1, 95, 0
INVAR-8, Run: 027, P, 134, 12891, 0, 0, 0, 0, 0, 16, 0, 1, 92, 0
INVAR-8, Run: 028, P, 134, 12885, 0, 0, 0, 0, 0, 16, 0, 1, 92, 0
INVAR-8, Run: 029, P, 36, 3525, 0, 0, 0, 0, 0, 114, 0, 1, 43, 0
INVAR-8, Run: 030, P, 128, 12183, 0, 0, 0, 0, 0, 22, 0, 1, 89, 0
INVAR-8, Run: 031, P, 68, 6521, 0, 0, 0, 0, 0, 82, 0, 1, 59, 0
INVAR-8, Run: 032, P, 132, 12501, 0, 0, 0, 0, 0, 18, 0, 1, 91, 0
INVAR-8, Run: 033, P, 72, 7008, 0, 0, 0, 0, 0, 78, 0, 1, 61, 0
INVAR-8, Run: 034, P, 74, 7140, 0, 0, 0, 0, 0, 76, 0, 1, 62, 0
INVAR-8, Run: 035, P, 126, 12093, 0, 0, 0, 0, 0, 24, 0, 1, 88, 0
INVAR-8, Run: 036, P, 44, 4171, 0, 0, 0, 0, 0, 106, 0, 1, 47, 0
INVAR-8, Run: 037, P, 110, 10689, 0, 0, 0, 0, 0, 40, 0, 1, 80, 0
INVAR-8, Run: 038, P, 60, 5815, 0, 0, 0, 0, 0, 90, 0, 1, 55, 0
INVAR-8, Run: 039, P, 84, 8147, 0, 0, 0, 0, 0, 66, 0, 1, 67, 0
INVAR-8, Run: 040, P, 120, 11354, 0, 0, 0, 0, 0, 30, 0, 1, 85, 0
INVAR-8, Run: 041, P, 136, 12949, 0, 0, 0, 0, 0, 14, 0, 1, 93, 0
INVAR-8, Run: 042, P, 68, 6454, 0, 0, 0, 0, 0, 82, 0, 1, 59, 0
INVAR-8, Run: 043, P, 98, 9450, 0, 0, 0, 0, 0, 52, 0, 1, 74, 0
INVAR-8, Run: 044, P, 142, 13628, 0, 0, 0, 0, 0, 8, 0, 1, 96, 0
INVAR-8, Run: 045, P, 142, 13888, 0, 0, 0, 0, 0, 8, 0, 1, 96, 0
INVAR-8, Run: 046, P, 122, 11683, 0, 0, 0, 0, 0, 28, 0, 1, 86, 0
INVAR-8, Run: 047, P, 56, 5387, 0, 0, 0, 0, 0, 94, 0, 1, 53, 0
INVAR-8, Run: 048, P, 48, 4669, 0, 0, 0, 0, 0, 102, 0, 1, 49, 0
INVAR-8, Run: 049, P, 136, 12994, 0, 0, 0, 0, 0, 14, 0, 1, 93, 0
INVAR-8, Run: 050, P, 104, 9884, 0, 0, 0, 0, 0, 46, 0, 1, 77, 0
INVAR-8, Run: 051, P, 114, 10922, 0, 0, 0, 0, 0, 36, 0, 1, 82, 0
INVAR-8, Run: 052, P, 96, 9283, 0, 0, 0, 0, 0, 54, 0, 1, 73, 0
INVAR-8, Run: 053, P, 118, 11122, 0, 0, 0, 0, 0, 32, 0, 1, 84, 0
INVAR-8, Run: 054, P, 58, 5468, 0, 0, 0, 0, 0, 92, 0, 1, 54, 0
INVAR-8, Run: 055, P, 96, 8959, 0, 0, 0, 0, 0, 54, 0, 1, 73, 0
INVAR-8, Run: 056, P, 112, 10856, 0, 0, 0, 0, 0, 38, 0, 1, 81, 0
INVAR-8, Run: 057, P, 114, 10722, 0, 0, 0, 0, 0, 36, 0, 1, 82, 0
INVAR-8, Run: 058, P, 72, 6951, 0, 0, 0, 0, 0, 78, 0, 1, 61, 0
INVAR-8, Run: 059, P, 40, 3855, 0, 0, 0, 0, 0, 110, 0, 1, 45, 0
INVAR-8, Run: 060, P, 72, 6877, 0, 0, 0, 0, 0, 78, 0, 1, 61, 0
INVAR-8, Run: 061, P, 34, 3253, 0, 0, 0, 0, 0, 116, 0, 1, 42, 0
INVAR-8, Run: 062, P, 78, 7560, 0, 0, 0, 0, 0, 72, 0, 1, 64, 0
INVAR-8, Run: 063, P, 96, 9330, 0, 0, 0, 0, 0, 54, 0, 1, 73, 0
INVAR-8, Run: 064, P, 104, 9885, 0, 0, 0, 0, 0, 46, 0, 1, 77, 0
INVAR-8, Run: 065, P, 136, 13039, 0, 0, 0, 0, 0, 14, 0, 1, 93, 0
INVAR-8, Run: 066, P, 142, 13705, 0, 0, 0, 0, 0, 8, 0, 1, 96, 0
INVAR-8, Run: 067, P, 140, 13633, 0, 0, 0, 0, 0, 10, 0, 1, 95, 0
INVAR-8, Run: 068, P, 126, 11940, 0, 0, 0, 0, 0, 24, 0, 1, 88, 0
INVAR-8, Run: 069, P, 106, 10110, 0, 0, 0, 0, 0, 44, 0, 1, 78, 0
INVAR-8, Run: 070, P, 72, 6831, 0, 0, 0, 0, 0, 78, 0, 1, 61, 0
INVAR-8, Run: 071, P, 108, 10479, 0, 0, 0, 0, 0, 42, 0, 1, 79, 0
INVAR-8, Run: 072, P, 80, 7616, 0, 0, 0, 0, 0, 70, 0, 1, 65, 0
INVAR-8, Run: 073, P, 128, 12171, 0, 0, 0, 0, 0, 22, 0, 1, 89, 0
INVAR-8, Run: 074, P, 62, 5935, 0, 0, 0, 0, 0, 88, 0, 1, 56, 0
INVAR-8, Run: 075, P, 142, 13480, 0, 0, 0, 0, 0, 8, 0, 1, 96, 0
INVAR-8, Run: 076, P, 98, 9420, 0, 0, 0, 0, 0, 52, 0, 1, 74, 0
INVAR-8, Run: 077, P, 138, 13064, 0, 0, 0, 0, 0, 12, 0, 1, 94, 0
INVAR-8, Run: 078, P, 62, 5920, 0, 0, 0, 0, 0, 88, 0, 1, 56, 0
INVAR-8, Run: 079, P, 116, 10977, 0, 0, 0, 0, 0, 34, 0, 1, 83, 0
INVAR-8, Run: 080, P, 132, 12389, 0, 0, 0, 0, 0, 18, 0, 1, 91, 0
INVAR-8, Run: 081, P, 104, 10198, 0, 0, 0, 0, 0, 46, 0, 1, 77, 0
INVAR-8, Run: 082, P, 132, 12616, 0, 0, 0, 0, 0, 18, 0, 1, 91, 0
INVAR-8, Run: 083, P, 54, 5106, 0, 0, 0, 0, 0, 96, 0, 1, 52, 0
INVAR-8, Run: 084, P, 112, 10646, 0, 0, 0, 0, 0, 38, 0, 1, 81, 0
INVAR-8, Run: 085, P, 148, 14106, 0, 0, 0, 0, 0, 2, 0, 1, 99, 0
INVAR-8, Run: 086, P, 136, 12988, 0, 0, 0, 0, 0, 14, 0, 1, 93, 0
INVAR-8, Run: 087, P, 60, 5698, 0, 0, 0, 0, 0, 90, 0, 1, 55, 0
INVAR-8, Run: 088, P, 66, 6396, 0, 0, 0, 0, 0, 84, 0, 1, 58, 0
INVAR-8, Run: 089, P, 44, 4184, 0, 0, 0, 0, 0, 106, 0, 1, 47, 0
INVAR-8, Run: 090, P, 102, 9853, 0, 0, 0, 0, 0, 48, 0, 1, 76, 0
INVAR-8, Run: 091, P, 80, 7733, 0, 0, 0, 0, 0, 70, 0, 1, 65, 0
INVAR-8, Run: 092, P, 102, 9746, 0, 0, 0, 0, 0, 48, 0, 1, 76, 0
INVAR-8, Run: 093, P, 76, 7155, 0, 0, 0, 0, 0, 74, 0, 1, 63, 0
INVAR-8, Run: 094, P, 100, 9434, 0, 0, 0, 0, 0, 50, 0, 1, 75, 0
INVAR-8, Run: 095, P, 50, 4770, 0, 0, 0, 0, 0, 100, 0, 1, 50, 0
INVAR-8, Run: 096, P, 60, 5581, 0, 0, 0, 0, 0, 90, 0, 1, 55, 0
INVAR-8, Run: 097, P, 10, 1004, 0, 0, 0, 0, 0, 140, 0, 1, 30, 0
INVAR-8, Run: 098, P, 80, 7685, 0, 0, 0, 0, 0, 70, 0, 1, 65, 0
INVAR-8, Run: 099, P, 134, 12893, 0, 0, 0, 0, 0, 16, 0, 1, 92, 0
INVAR-8, Run: 100, P, 100, 9727, 0, 0, 0, 0, 0, 50, 0, 1, 75, 0
INVAR-9, Run: 001, P, 278, 26545, 0, 0, 0, 0, 0, 22, 0, 1, 189, 0
INVAR-9, Run: 002, P, 168, 16203, 0, 0, 0, 0, 0, 132, 0, 1, 134, 0
INVAR-9, Run: 003, P, 142, 13466, 0, 0, 0, 0, 0, 158, 0, 1, 121, 0
INVAR-9, Run: 004, P, 252, 24015, 0, 0, 0, 0, 0, 48, 0, 1, 176, 0
INVAR-9, Run: 005, P, 242, 22724, 0, 0, 0, 0, 0, 58, 0, 1, 171, 0
INVAR-9, Run: 006, P, 284, 26590, 0, 0, 0, 0, 0, 16, 0, 1, 192, 0
INVAR-9, Run: 007, P, 262, 24687, 0, 0, 0, 0, 0, 38, 0, 1, 181, 0
INVAR-9, Run: 008, P, 264, 25141, 0, 0, 0, 0, 0, 36, 0, 1, 182, 0
INVAR-9, Run: 009, P, 252, 24041, 0, 0, 0, 0, 0, 48, 0, 1, 176, 0
INVAR-9, Run: 010, P, 288, 26965, 0, 0, 0, 0, 0, 12, 0, 1, 194, 0
INVAR-9, Run: 011, P, 126, 12123, 0, 0, 0, 0, 0, 174, 0, 1, 113, 0
INVAR-9, Run: 012, P, 296, 27957, 0, 0, 0, 0, 0, 4, 0, 1, 198, 0
INVAR-9, Run: 013, P, 276, 26290, 0, 0, 0, 0, 0, 24, 0, 1, 188, 0
INVAR-9, Run: 014, P, 220, 21224, 0, 0, 0, 0, 0, 80, 0, 1, 160, 0
INVAR-9, Run: 015, P, 276, 25508, 0, 0, 0, 0, 0, 24, 0, 1, 188, 0
INVAR-9, Run: 016, P, 286, 27483, 0, 0, 0, 0, 0, 14, 0, 1, 193, 0
INVAR-9, Run: 017, P, 280, 26732, 0, 0, 0, 0, 0, 20, 0, 1, 190, 0
INVAR-9, Run: 018, P, 236, 22538, 0, 0, 0, 0, 0, 64, 0, 1, 168, 0
INVAR-9, Run: 019, P, 296, 28023, 0, 0, 0, 0, 0, 4, 0, 1, 198, 0
INVAR-9, Run: 020, P, 274, 26256, 0, 0, 0, 0, 0, 26, 0, 1, 187, 0
INVAR-9, Run: 021, P, 272, 25979, 0, 0, 0, 0, 0, 28, 0, 1, 186, 0
INVAR-9, Run: 022, P, 294, 28190, 0, 0, 0, 0, 0, 6, 0, 1, 197, 0
INVAR-9, Run: 023, P, 266, 25262, 0, 0, 0, 0, 0, 34, 0, 1, 183, 0
INVAR-9, Run: 024, P, 182, 17265, 0, 0, 0, 0, 0, 118, 0, 1, 141, 0
INVAR-9, Run: 025, P, 258, 24872, 0, 0, 0, 0, 0, 42, 0, 1, 179, 0
INVAR-9, Run: 026, P, 282, 27229, 0, 0, 0, 0, 0, 18, 0, 1, 191, 0
INVAR-9, Run: 027, P, 286, 27193, 0, 0, 0, 0, 0, 14, 0, 1, 193, 0
INVAR-9, Run: 028, P, 254, 23997, 0, 0, 0, 0, 0, 46, 0, 1, 177, 0
INVAR-9, Run: 029, P, 274, 26142, 0, 0, 0, 0, 0, 26, 0, 1, 187, 0
INVAR-9, Run: 030, P, 292, 27753, 0, 0, 0, 0, 0, 8, 0, 1, 196, 0
INVAR-9, Run: 031, P, 296, 28275, 0, 0, 0, 0, 0, 4, 0, 1, 198, 0
INVAR-9, Run: 032, P, 296, 28044, 0, 0, 0, 0, 0, 4, 0, 1, 198, 0
INVAR-9, Run: 033, P, 272, 25725, 0, 0, 0, 0, 0, 28, 0, 1, 186, 0
INVAR-9, Run: 034, P, 222, 21393, 0, 0, 0, 0, 0, 78, 0, 1, 161, 0
INVAR-9, Run: 035, P, 284, 26947, 0, 0, 0, 0, 0, 16, 0, 1, 192, 0
INVAR-9, Run: 036, P, 244, 23184, 0, 0, 0, 0, 0, 56, 0, 1, 172, 0
INVAR-9, Run: 037, P, 184, 17375, 0, 0, 0, 0, 0, 116, 0, 1, 142, 0
INVAR-9, Run: 038, P, 218, 21012, 0, 0, 0, 0, 0, 82, 0, 1, 159, 0
INVAR-9, Run: 039, P, 284, 27487, 0, 0, 0, 0, 0, 16, 0, 1, 192, 0
INVAR-9, Run: 040, P, 204, 19478, 0, 0, 0, 0, 0, 96, 0, 1, 152, 0
INVAR-9, Run: 041, P, 274, 26221, 0, 0, 0, 0, 0, 26, 0, 1, 187, 0
INVAR-9, Run: 042, P, 226, 21542, 0, 0, 0, 0, 0, 74, 0, 1, 163, 0
INVAR-9, Run: 043, P, 256, 24345, 0, 0, 0, 0, 0, 44, 0, 1, 178, 0
INVAR-9, Run: 044, P, 238, 22801, 0, 0, 0, 0, 0, 62, 0, 1, 169, 0
INVAR-9, Run: 045, P, 292, 27942, 0, 0, 0, 0, 0, 8, 0, 1, 196, 0
INVAR-9, Run: 046, P, 286, 27157, 0, 0, 0, 0, 0, 14, 0, 1, 193, 0
INVAR-9, Run: 047, P, 166, 15778, 0, 0, 0, 0, 0, 134, 0, 1, 133, 0
INVAR-9, Run: 048, P, 264, 25509, 0, 0, 0, 0, 0, 36, 0, 1, 182, 0
INVAR-9, Run: 049, P, 300, 28620, 0, 0, 0, 0, 0, 0, 0, 1, 200, 0
INVAR-9, Run: 050, P, 182, 17601, 0, 0, 0, 0, 0, 118, 0, 1, 141, 0
INVAR-9, Run: 051, P, 184, 17608, 0, 0, 0, 0, 0, 116, 0, 1, 142, 0
INVAR-9, Run: 052, P, 224, 21163, 0, 0, 0, 0, 0, 76, 0, 1, 162, 0
INVAR-9, Run: 053, P, 124, 11918, 0, 0, 0, 0, 0, 176, 0, 1, 112, 0
INVAR-9, Run: 054, P, 216, 20886, 0, 0, 0, 0, 0, 84, 0, 1, 158, 0
INVAR-9, Run: 055, P, 278, 26376, 0, 0, 0, 0, 0, 22, 0, 1, 189, 0
INVAR-9, Run: 056, P, 266, 25277, 0, 0, 0, 0, 0, 34, 0, 1, 183, 0
INVAR-9, Run: 057, P, 278, 26503, 0, 0, 0, 0, 0, 22, 0, 1, 189, 0
INVAR-9, Run: 058, P, 260, 24712, 0, 0, 0, 0, 0, 40, 0, 1, 180, 0
INVAR-9, Run: 059, P, 296, 27977, 0, 0, 0, 0, 0, 4, 0, 1, 198, 0
INVAR-9, Run: 060, P, 228, 21954, 0, 0, 0, 0, 0, 72, 0, 1, 164, 0
INVAR-9, Run: 061, P, 284, 27207, 0, 0, 0, 0, 0, 16, 0, 1, 192, 0
INVAR-9, Run: 062, P, 284, 27353, 0, 0, 0, 0, 0, 16, 0, 1, 192, 0
INVAR-9, Run: 063, P, 292, 27546, 0, 0, 0, 0, 0, 8, 0, 1, 196, 0
INVAR-9, Run: 064, P, 90, 8581, 0, 0, 0, 0, 0, 210, 0, 1, 95, 0
INVAR-9, Run: 065, P, 298, 28412, 0, 0, 0, 0, 0, 2, 0, 1, 199, 0
INVAR-9, Run: 066, P, 298, 28213, 0, 0, 0, 0, 0, 2, 0, 1, 199, 0
INVAR-9, Run: 067, P, 244, 23661, 0, 0, 0, 0, 0, 56, 0, 1, 172, 0
INVAR-9, Run: 068, P, 124, 12033, 0, 0, 0, 0, 0, 176, 0, 1, 112, 0
INVAR-9, Run: 069, P, 290, 27676, 0, 0, 0, 0, 0, 10, 0, 1, 195, 0
INVAR-9, Run: 070, P, 132, 12703, 0, 0, 0, 0, 0, 168, 0, 1, 116, 0
INVAR-9, Run: 071, P, 194, 18513, 0, 0, 0, 0, 0, 106, 0, 1, 147, 0
INVAR-9, Run: 072, P, 266, 25409, 0, 0, 0, 0, 0, 34, 0, 1, 183, 0
INVAR-9, Run: 073, P, 266, 25295, 0, 0, 0, 0, 0, 34, 0, 1, 183, 0
INVAR-9, Run: 074, P, 224, 21617, 0, 0, 0, 0, 0, 76, 0, 1, 162, 0
INVAR-9, Run: 075, P, 286, 27395, 0, 0, 0, 0, 0, 14, 0, 1, 193, 0
INVAR-9, Run: 076, P, 210, 20137, 0, 0, 0, 0, 0, 90, 0, 1, 155, 0
INVAR-9, Run: 077, P, 168, 15954, 0, 0, 0, 0, 0, 132, 0, 1, 134, 0
INVAR-9, Run: 078, P, 290, 27582, 0, 0, 0, 0, 0, 10, 0, 1, 195, 0
INVAR-9, Run: 079, P, 218, 20909, 0, 0, 0, 0, 0, 82, 0, 1, 159, 0
INVAR-9, Run: 080, P, 272, 25829, 0, 0, 0, 0, 0, 28, 0, 1, 186, 0
INVAR-9, Run: 081, P, 214, 20705, 0, 0, 0, 0, 0, 86, 0, 1, 157, 0
INVAR-9, Run: 082, P, 246, 23364, 0, 0, 0, 0, 0, 54, 0, 1, 173, 0
INVAR-9, Run: 083, P, 182, 17443, 0, 0, 0, 0, 0, 118, 0, 1, 141, 0
INVAR-9, Run: 084, P, 266, 25311, 0, 0, 0, 0, 0, 34, 0, 1, 183, 0
INVAR-9, Run: 085, P, 260, 24837, 0, 0, 0, 0, 0, 40, 0, 1, 180, 0
INVAR-9, Run: 086, P, 240, 22909, 0, 0, 0, 0, 0, 60, 0, 1, 170, 0
INVAR-9, Run: 087, P, 172, 16334, 0, 0, 0, 0, 0, 128, 0, 1, 136, 0
INVAR-9, Run: 088, P, 252, 24021, 0, 0, 0, 0, 0, 48, 0, 1, 176, 0
INVAR-9, Run: 089, P, 280, 26591, 0, 0, 0, 0, 0, 20, 0, 1, 190, 0
INVAR-9, Run: 090, P, 264, 25118, 0, 0, 0, 0, 0, 36, 0, 1, 182, 0
INVAR-9, Run: 091, P, 246, 23272, 0, 0, 0, 0, 0, 54, 0, 1, 173, 0
INVAR-9, Run: 092, P, 252, 24092, 0, 0, 0, 0, 0, 48, 0, 1, 176, 0
INVAR-9, Run: 093, P, 132, 12588, 0, 0, 0, 0, 0, 168, 0, 1, 116, 0
INVAR-9, Run: 094, P, 146, 13966, 0, 0, 0, 0, 0, 154, 0, 1, 123, 0
INVAR-9, Run: 095, P, 230, 21996, 0, 0, 0, 0, 0, 70, 0, 1, 165, 0
INVAR-9, Run: 096, P, 256, 24399, 0, 0, 0, 0, 0, 44, 0, 1, 178, 0
INVAR-9, Run: 097, P, 194, 18499, 0, 0, 0, 0, 0, 106, 0, 1, 147, 0
INVAR-9, Run: 098, P, 286, 27542, 0, 0, 0, 0, 0, 14, 0, 1, 193, 0
INVAR-9, Run: 099, P, 256, 24661, 0, 0, 0, 0, 0, 44, 0, 1, 178, 0
INVAR-9, Run: 100, P, 278, 26515, 0, 0, 0, 0, 0, 22, 0, 1, 189, 0
