Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, CO, D, Y, PE, CE, E, F, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 055, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 14, 14, 0, 19, 10, 9, 19, 19, 39, 523, 261
INVAR-4, Run: 056, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 13, 13, 0, 19, 13, 6, 19, 19, 39, 559, 279
INVAR-4, Run: 057, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 15, 15, 0, 19, 12, 7, 19, 19, 39, 377, 188
INVAR-4, Run: 058, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 6, 6, 0, 19, 13, 6, 19, 19, 39, 227, 113
INVAR-4, Run: 059, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 9, 9, 0, 19, 15, 4, 19, 19, 39, 377, 188
INVAR-4, Run: 060, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 9, 9, 0, 19, 12, 7, 19, 19, 39, 353, 176
INVAR-4, Run: 061, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 16, 16, 0, 19, 14, 5, 19, 19, 39, 295, 147
INVAR-4, Run: 062, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 20, 20, 0, 19, 7, 12, 19, 19, 39, 341, 170
INVAR-4, Run: 063, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 8, 8, 0, 19, 12, 7, 19, 19, 39, 1041, 520
INVAR-4, Run: 064, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 14, 14, 0, 19, 17, 2, 19, 19, 39, 477, 238
INVAR-4, Run: 065, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 17, 17, 0, 19, 11, 8, 19, 19, 39, 379, 189
INVAR-4, Run: 066, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 25, 25, 0, 19, 16, 3, 19, 19, 39, 481, 240
INVAR-4, Run: 067, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 16, 16, 0, 19, 11, 8, 19, 19, 39, 343, 171
INVAR-4, Run: 068, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 18, 18, 0, 19, 13, 6, 19, 19, 39, 295, 147
INVAR-4, Run: 069, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 14, 14, 0, 19, 13, 6, 19, 19, 39, 251, 125
INVAR-4, Run: 070, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 21, 21, 0, 19, 11, 8, 19, 19, 39, 545, 272
INVAR-4, Run: 071, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 11, 11, 0, 19, 12, 7, 19, 19, 39, 447, 223
INVAR-4, Run: 072, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 14, 14, 0, 19, 12, 7, 19, 19, 39, 363, 181
INVAR-4, Run: 073, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 15, 15, 0, 19, 11, 8, 19, 19, 39, 487, 243
INVAR-4, Run: 074, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 11, 11, 0, 19, 11, 8, 19, 19, 39, 439, 219
INVAR-4, Run: 075, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 10, 10, 0, 19, 16, 3, 19, 19, 39, 525, 262
INVAR-4, Run: 076, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 19, 19, 0, 19, 12, 7, 19, 19, 39, 551, 275
INVAR-4, Run: 077, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 16, 16, 0, 19, 13, 6, 19, 19, 39, 195, 97
INVAR-4, Run: 078, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 15, 15, 0, 19, 14, 5, 19, 19, 39, 455, 227
INVAR-4, Run: 079, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 9, 9, 0, 19, 15, 4, 19, 19, 39, 517, 258
INVAR-4, Run: 080, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 15, 15, 0, 19, 17, 2, 19, 19, 39, 269, 134
INVAR-4, Run: 081, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 14, 14, 0, 19, 12, 7, 19, 19, 39, 413, 206
INVAR-4, Run: 082, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 11, 11, 0, 19, 14, 5, 19, 19, 39, 293, 146
INVAR-4, Run: 083, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 12, 12, 0, 19, 8, 11, 19, 19, 39, 321, 160
INVAR-4, Run: 084, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 21, 21, 0, 19, 13, 6, 19, 19, 39, 529, 264
INVAR-4, Run: 085, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 18, 18, 0, 19, 13, 6, 19, 19, 39, 417, 208
INVAR-4, Run: 086, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 7, 7, 0, 19, 14, 5, 19, 19, 39, 343, 171
INVAR-4, Run: 087, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 7, 7, 0, 19, 13, 6, 19, 19, 39, 285, 142
INVAR-4, Run: 088, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 12, 12, 0, 19, 16, 3, 19, 19, 39, 371, 185
INVAR-4, Run: 089, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 16, 16, 0, 19, 16, 3, 19, 19, 39, 313, 156
INVAR-4, Run: 090, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 7, 7, 0, 19, 13, 6, 19, 19, 39, 341, 170
INVAR-4, Run: 091, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 18, 18, 0, 19, 11, 8, 19, 19, 39, 529, 264
INVAR-4, Run: 092, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 14, 14, 0, 19, 12, 7, 19, 19, 39, 273, 136
INVAR-4, Run: 093, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 4, 4, 0, 19, 16, 3, 19, 19, 39, 523, 261
INVAR-4, Run: 094, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 12, 12, 0, 19, 14, 5, 19, 19, 39, 417, 208
INVAR-4, Run: 095, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 17, 17, 0, 19, 10, 9, 19, 19, 39, 309, 154
INVAR-4, Run: 096, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 8, 8, 0, 19, 14, 5, 19, 19, 39, 299, 149
INVAR-4, Run: 097, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 14, 14, 0, 19, 12, 7, 19, 19, 39, 333, 166
INVAR-4, Run: 098, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 12, 12, 0, 19, 8, 11, 19, 19, 39, 309, 154
INVAR-4, Run: 099, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 10, 10, 0, 19, 12, 7, 19, 19, 39, 437, 218
INVAR-4, Run: 100, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 0, 22, 22, 0, 19, 12, 7, 19, 19, 39, 329, 164
INVAR-5, Run: 001, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 16, 16, 0, 26, 20, 6, 26, 26, 53, 801, 400
INVAR-5, Run: 002, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 23, 23, 0, 26, 15, 11, 26, 26, 53, 505, 252
INVAR-5, Run: 003, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 17, 17, 0, 26, 16, 10, 26, 26, 53, 463, 231
INVAR-5, Run: 004, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 16, 10, 26, 26, 53, 619, 309
INVAR-5, Run: 005, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 14, 14, 0, 26, 22, 4, 26, 26, 53, 491, 245
INVAR-5, Run: 006, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 20, 20, 0, 26, 18, 8, 26, 26, 53, 617, 308
INVAR-5, Run: 007, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 22, 22, 0, 26, 18, 8, 26, 26, 53, 475, 237
INVAR-5, Run: 008, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 21, 21, 0, 26, 12, 14, 26, 26, 53, 1013, 506
INVAR-5, Run: 009, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 14, 14, 0, 26, 16, 10, 26, 26, 53, 547, 273
INVAR-5, Run: 010, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 17, 17, 0, 26, 15, 11, 26, 26, 53, 687, 343
INVAR-5, Run: 011, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 20, 20, 0, 26, 18, 8, 26, 26, 53, 749, 374
INVAR-5, Run: 012, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 14, 14, 0, 26, 14, 12, 26, 26, 53, 975, 487
INVAR-5, Run: 013, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 14, 12, 26, 26, 53, 809, 404
INVAR-5, Run: 014, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 20, 20, 0, 26, 20, 6, 26, 26, 53, 691, 345
INVAR-5, Run: 015, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 13, 13, 0, 26, 19, 7, 26, 26, 53, 681, 340
INVAR-5, Run: 016, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 23, 23, 0, 26, 16, 10, 26, 26, 53, 591, 295
INVAR-5, Run: 017, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 19, 19, 0, 26, 11, 15, 26, 26, 53, 1063, 531
INVAR-5, Run: 018, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 31, 31, 0, 26, 15, 11, 26, 26, 53, 735, 367
INVAR-5, Run: 019, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 24, 24, 0, 26, 15, 11, 26, 26, 53, 509, 254
INVAR-5, Run: 020, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 17, 17, 0, 26, 21, 5, 26, 26, 53, 719, 359
INVAR-5, Run: 021, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 14, 14, 0, 26, 18, 8, 26, 26, 53, 697, 348
INVAR-5, Run: 022, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 13, 13, 0, 26, 16, 10, 26, 26, 53, 735, 367
INVAR-5, Run: 023, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 17, 9, 26, 26, 53, 693, 346
INVAR-5, Run: 024, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 23, 23, 0, 26, 18, 8, 26, 26, 53, 473, 236
INVAR-5, Run: 025, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 12, 12, 0, 26, 17, 9, 26, 26, 53, 645, 322
INVAR-5, Run: 026, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 21, 21, 0, 26, 13, 13, 26, 26, 53, 451, 225
INVAR-5, Run: 027, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 16, 16, 0, 26, 18, 8, 26, 26, 53, 645, 322
INVAR-5, Run: 028, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 16, 16, 0, 26, 20, 6, 26, 26, 53, 889, 444
INVAR-5, Run: 029, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 29, 29, 0, 26, 17, 9, 26, 26, 53, 617, 308
INVAR-5, Run: 030, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 21, 21, 0, 26, 15, 11, 26, 26, 53, 657, 328
INVAR-5, Run: 031, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 27, 27, 0, 26, 17, 9, 26, 26, 53, 573, 286
INVAR-5, Run: 032, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 26, 26, 0, 26, 20, 6, 26, 26, 53, 387, 193
INVAR-5, Run: 033, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 27, 27, 0, 26, 14, 12, 26, 26, 53, 549, 274
INVAR-5, Run: 034, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 31, 31, 0, 26, 19, 7, 26, 26, 53, 775, 387
INVAR-5, Run: 035, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 22, 4, 26, 26, 53, 641, 320
INVAR-5, Run: 036, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 22, 22, 0, 26, 12, 14, 26, 26, 53, 527, 263
INVAR-5, Run: 037, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 16, 10, 26, 26, 53, 747, 373
INVAR-5, Run: 038, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 25, 25, 0, 26, 22, 4, 26, 26, 53, 581, 290
INVAR-5, Run: 039, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 21, 21, 0, 26, 21, 5, 26, 26, 53, 475, 237
INVAR-5, Run: 040, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 22, 22, 0, 26, 17, 9, 26, 26, 53, 591, 295
INVAR-5, Run: 041, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 17, 17, 0, 26, 18, 8, 26, 26, 53, 353, 176
INVAR-5, Run: 042, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 20, 20, 0, 26, 19, 7, 26, 26, 53, 887, 443
INVAR-5, Run: 043, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 26, 26, 0, 26, 15, 11, 26, 26, 53, 403, 201
INVAR-5, Run: 044, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 25, 25, 0, 26, 18, 8, 26, 26, 53, 517, 258
INVAR-5, Run: 045, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 22, 22, 0, 26, 19, 7, 26, 26, 53, 525, 262
INVAR-5, Run: 046, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 24, 24, 0, 26, 22, 4, 26, 26, 53, 681, 340
INVAR-5, Run: 047, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 22, 22, 0, 26, 16, 10, 26, 26, 53, 613, 306
INVAR-5, Run: 048, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 10, 10, 0, 26, 17, 9, 26, 26, 53, 381, 190
INVAR-5, Run: 049, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 12, 12, 0, 26, 21, 5, 26, 26, 53, 643, 321
INVAR-5, Run: 050, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 17, 17, 0, 26, 17, 9, 26, 26, 53, 583, 291
INVAR-5, Run: 051, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 33, 33, 0, 26, 17, 9, 26, 26, 53, 671, 335
INVAR-5, Run: 052, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 22, 22, 0, 26, 15, 11, 26, 26, 53, 403, 201
INVAR-5, Run: 053, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 20, 20, 0, 26, 19, 7, 26, 26, 53, 723, 361
INVAR-5, Run: 054, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 18, 8, 26, 26, 53, 1061, 530
INVAR-5, Run: 055, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 13, 13, 0, 26, 17, 9, 26, 26, 53, 1141, 570
INVAR-5, Run: 056, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 25, 25, 0, 26, 19, 7, 26, 26, 53, 913, 456
INVAR-5, Run: 057, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 25, 25, 0, 26, 20, 6, 26, 26, 53, 489, 244
INVAR-5, Run: 058, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 9, 9, 0, 26, 18, 8, 26, 26, 53, 381, 190
INVAR-5, Run: 059, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 21, 21, 0, 26, 15, 11, 26, 26, 53, 707, 353
INVAR-5, Run: 060, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 9, 9, 0, 26, 15, 11, 26, 26, 53, 813, 406
INVAR-5, Run: 061, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 6, 6, 0, 26, 20, 6, 26, 26, 53, 437, 218
INVAR-5, Run: 062, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 13, 13, 0, 26, 20, 6, 26, 26, 53, 577, 288
INVAR-5, Run: 063, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 16, 10, 26, 26, 53, 573, 286
INVAR-5, Run: 064, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 12, 12, 0, 26, 18, 8, 26, 26, 53, 945, 472
INVAR-5, Run: 065, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 21, 21, 0, 26, 18, 8, 26, 26, 53, 651, 325
INVAR-5, Run: 066, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 20, 20, 0, 26, 16, 10, 26, 26, 53, 569, 284
INVAR-5, Run: 067, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 13, 13, 0, 26, 16, 10, 26, 26, 53, 549, 274
INVAR-5, Run: 068, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 23, 23, 0, 26, 17, 9, 26, 26, 53, 641, 320
INVAR-5, Run: 069, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 18, 18, 0, 26, 17, 9, 26, 26, 53, 631, 315
INVAR-5, Run: 070, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 19, 19, 0, 26, 17, 9, 26, 26, 53, 741, 370
INVAR-5, Run: 071, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 14, 14, 0, 26, 15, 11, 26, 26, 53, 755, 377
INVAR-5, Run: 072, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 23, 23, 0, 26, 14, 12, 26, 26, 53, 579, 289
INVAR-5, Run: 073, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 28, 28, 0, 26, 14, 12, 26, 26, 53, 519, 259
INVAR-5, Run: 074, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 19, 19, 0, 26, 17, 9, 26, 26, 53, 591, 295
INVAR-5, Run: 075, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 21, 21, 0, 26, 15, 11, 26, 26, 53, 499, 249
INVAR-5, Run: 076, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 16, 10, 26, 26, 53, 539, 269
INVAR-5, Run: 077, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 14, 14, 0, 26, 17, 9, 26, 26, 53, 783, 391
INVAR-5, Run: 078, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 14, 14, 0, 26, 16, 10, 26, 26, 53, 1181, 590
INVAR-5, Run: 079, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 26, 26, 0, 26, 12, 14, 26, 26, 53, 571, 285
INVAR-5, Run: 080, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 19, 19, 0, 26, 16, 10, 26, 26, 53, 885, 442
INVAR-5, Run: 081, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 17, 17, 0, 26, 12, 14, 26, 26, 53, 567, 283
INVAR-5, Run: 082, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 12, 12, 0, 26, 19, 7, 26, 26, 53, 503, 251
INVAR-5, Run: 083, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 19, 19, 0, 26, 18, 8, 26, 26, 53, 1287, 643
INVAR-5, Run: 084, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 17, 9, 26, 26, 53, 587, 293
INVAR-5, Run: 085, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 16, 16, 0, 26, 18, 8, 26, 26, 53, 525, 262
INVAR-5, Run: 086, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 14, 14, 0, 26, 21, 5, 26, 26, 53, 1335, 667
INVAR-5, Run: 087, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 13, 13, 0, 26, 16, 10, 26, 26, 53, 303, 151
INVAR-5, Run: 088, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 15, 15, 0, 26, 18, 8, 26, 26, 53, 589, 294
INVAR-5, Run: 089, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 18, 18, 0, 26, 15, 11, 26, 26, 53, 951, 475
INVAR-5, Run: 090, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 17, 17, 0, 26, 14, 12, 26, 26, 53, 539, 269
INVAR-5, Run: 091, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 10, 10, 0, 26, 18, 8, 26, 26, 53, 503, 251
INVAR-5, Run: 092, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 18, 18, 0, 26, 18, 8, 26, 26, 53, 941, 470
INVAR-5, Run: 093, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 14, 14, 0, 26, 15, 11, 26, 26, 53, 603, 301
INVAR-5, Run: 094, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 17, 17, 0, 26, 22, 4, 26, 26, 53, 653, 326
INVAR-5, Run: 095, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 23, 23, 0, 26, 15, 11, 26, 26, 53, 655, 327
INVAR-5, Run: 096, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 17, 17, 0, 26, 18, 8, 26, 26, 53, 637, 318
INVAR-5, Run: 097, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 18, 18, 0, 26, 19, 7, 26, 26, 53, 527, 263
INVAR-5, Run: 098, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 16, 16, 0, 26, 20, 6, 26, 26, 53, 305, 152
INVAR-5, Run: 099, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 18, 18, 0, 26, 16, 10, 26, 26, 53, 871, 435
INVAR-5, Run: 100, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 0, 24, 24, 0, 26, 14, 12, 26, 26, 53, 735, 367
INVAR-6, Run: 001, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 0, 70, 70, 0, 87, 58, 29, 87, 87, 175, 2957, 1478
INVAR-6, Run: 002, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 0, 52, 52, 0, 87, 50, 37, 87, 87, 175, 4851, 2425
INVAR-6, Run: 003, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 0, 56, 56, 0, 87, 59, 28, 87, 87, 175, 3613, 1806
INVAR-6, Run: 004, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 0, 59, 59, 0, 87, 55, 32, 87, 87, 175, 4795, 2397
INVAR-6, Run: 005, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 0, 68, 68, 0, 87, 47, 40, 87, 87, 175, 5049, 2524
INVAR-6, Run: 006, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 0, 53, 53, 0, 87, 56, 31, 87, 87, 175, 5787, 2893
INVAR-6, Run: 007, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 0, 46, 46, 0, 87, 61, 26, 87, 87, 175, 4757, 2378
