Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, PE, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9, NEW_REACTION
INVAR-3, Run: 024, P, 0, 0, 0, 0, 123, 123, 0, 0, 1, 246, 0, 164, 1013, 1951, 82, 47, 34, 123, 82, 123, 1136, 1951, 82
INVAR-3, Run: 025, P, 0, 0, 0, 0, 120, 120, 0, 0, 1, 264, 0, 164, 851, 2426, 82, 55, 26, 120, 88, 132, 971, 2426, 76
INVAR-3, Run: 026, P, 0, 0, 0, 0, 122, 122, 0, 0, 1, 252, 0, 164, 635, 2105, 82, 56, 25, 122, 84, 126, 757, 2105, 80
INVAR-3, Run: 027, P, 0, 0, 0, 0, 121, 121, 0, 0, 1, 258, 0, 164, 715, 1960, 82, 49, 32, 121, 86, 129, 836, 1960, 78
INVAR-3, Run: 028, P, 0, 0, 0, 0, 132, 132, 0, 0, 1, 192, 0, 164, 974, 2041, 82, 48, 33, 132, 64, 96, 1106, 2041, 100
INVAR-3, Run: 029, P, 0, 0, 0, 0, 127, 127, 0, 0, 1, 222, 0, 164, 837, 1975, 82, 48, 33, 127, 74, 111, 964, 1975, 90
INVAR-3, Run: 030, P, 0, 1, 0, 0, 124, 124, 0, 0, 1, 238, 1, 164, 900, 1785, 82, 62, 19, 124, 79, 118, 1024, 1785, 85
INVAR-3, Run: 031, P, 0, 0, 0, 0, 123, 123, 0, 0, 1, 246, 0, 164, 736, 2171, 82, 45, 36, 123, 82, 123, 859, 2171, 82
INVAR-3, Run: 032, P, 0, 0, 0, 0, 115, 115, 0, 0, 1, 294, 0, 164, 864, 2439, 82, 53, 28, 115, 98, 147, 979, 2439, 66
INVAR-3, Run: 033, P, 0, 1, 0, 0, 125, 125, 0, 0, 1, 232, 1, 164, 745, 2160, 82, 49, 32, 125, 77, 115, 870, 2160, 87
INVAR-3, Run: 034, P, 0, 0, 0, 0, 130, 130, 0, 0, 1, 204, 0, 164, 990, 1747, 82, 41, 40, 130, 68, 102, 1120, 1747, 96
INVAR-3, Run: 035, P, 0, 0, 0, 0, 120, 120, 0, 0, 1, 264, 0, 164, 1034, 2732, 82, 58, 23, 120, 88, 132, 1154, 2732, 76
INVAR-3, Run: 036, P, 0, 1, 0, 0, 120, 120, 0, 0, 1, 262, 1, 164, 988, 2558, 82, 52, 29, 120, 87, 130, 1108, 2558, 77
INVAR-3, Run: 037, P, 0, 0, 0, 0, 122, 122, 0, 0, 1, 252, 0, 164, 802, 1520, 82, 36, 45, 122, 84, 126, 924, 1520, 80
INVAR-3, Run: 038, P, 0, 0, 0, 0, 114, 114, 0, 0, 1, 300, 0, 164, 650, 2559, 82, 49, 32, 114, 100, 150, 764, 2559, 64
INVAR-3, Run: 039, P, 0, 0, 0, 0, 120, 120, 0, 0, 1, 264, 0, 164, 1008, 3093, 82, 50, 31, 120, 88, 132, 1128, 3093, 76
INVAR-3, Run: 040, P, 0, 0, 0, 0, 122, 122, 0, 0, 1, 252, 0, 164, 881, 2424, 82, 45, 36, 122, 84, 126, 1003, 2424, 80
INVAR-3, Run: 041, P, 0, 0, 0, 0, 124, 124, 0, 0, 1, 240, 0, 164, 967, 1946, 82, 46, 35, 124, 80, 120, 1091, 1946, 84
INVAR-3, Run: 042, P, 0, 1, 0, 0, 121, 121, 0, 0, 1, 256, 1, 164, 891, 2351, 82, 56, 25, 121, 85, 127, 1012, 2351, 79
INVAR-3, Run: 043, P, 0, 0, 0, 0, 124, 124, 0, 0, 1, 240, 0, 164, 1163, 3312, 82, 56, 25, 124, 80, 120, 1287, 3312, 84
INVAR-3, Run: 044, P, 0, 1, 0, 0, 122, 122, 0, 0, 1, 250, 1, 164, 900, 2305, 82, 48, 33, 122, 83, 124, 1022, 2305, 81
INVAR-3, Run: 045, P, 0, 0, 0, 0, 121, 121, 0, 0, 1, 258, 0, 164, 766, 2246, 82, 52, 29, 121, 86, 129, 887, 2246, 78
INVAR-3, Run: 046, P, 0, 1, 0, 0, 117, 117, 0, 0, 1, 280, 1, 164, 842, 2319, 82, 56, 25, 117, 93, 139, 959, 2319, 71
INVAR-3, Run: 047, P, 0, 1, 0, 0, 121, 121, 0, 0, 1, 256, 1, 164, 902, 1961, 82, 43, 38, 121, 85, 127, 1023, 1961, 79
INVAR-3, Run: 048, P, 0, 1, 0, 0, 123, 123, 0, 0, 1, 244, 1, 164, 914, 2058, 82, 47, 34, 123, 81, 121, 1037, 2058, 83
INVAR-3, Run: 049, P, 0, 0, 0, 0, 122, 122, 0, 0, 1, 252, 0, 164, 1154, 2482, 82, 54, 27, 122, 84, 126, 1276, 2482, 80
INVAR-3, Run: 050, P, 0, 1, 0, 0, 125, 125, 0, 0, 1, 232, 1, 164, 1142, 2056, 82, 53, 28, 125, 77, 115, 1267, 2056, 87
INVAR-3, Run: 051, P, 0, 0, 0, 0, 125, 125, 0, 0, 1, 234, 0, 164, 1004, 2469, 82, 50, 31, 125, 78, 117, 1129, 2469, 86
INVAR-3, Run: 052, P, 0, 0, 0, 0, 121, 121, 0, 0, 1, 258, 0, 164, 849, 2580, 82, 51, 30, 121, 86, 129, 970, 2580, 78
INVAR-3, Run: 053, P, 0, 0, 0, 0, 129, 129, 0, 0, 1, 210, 0, 164, 954, 1624, 82, 47, 34, 129, 70, 105, 1083, 1624, 94
INVAR-3, Run: 054, P, 0, 0, 0, 0, 123, 123, 0, 0, 1, 246, 0, 164, 695, 2183, 82, 53, 28, 123, 82, 123, 818, 2183, 82
INVAR-3, Run: 055, P, 0, 1, 0, 0, 121, 121, 0, 0, 1, 256, 1, 164, 777, 2079, 82, 45, 36, 121, 85, 127, 898, 2079, 79
INVAR-3, Run: 056, P, 0, 1, 0, 0, 116, 116, 0, 0, 1, 286, 1, 164, 690, 2389, 82, 59, 22, 116, 95, 142, 806, 2389, 69
INVAR-3, Run: 057, P, 0, 0, 0, 0, 122, 122, 0, 0, 1, 252, 0, 164, 722, 1774, 82, 48, 33, 122, 84, 126, 844, 1774, 80
INVAR-3, Run: 058, P, 0, 0, 0, 0, 118, 118, 0, 0, 1, 276, 0, 164, 1005, 2766, 82, 53, 28, 118, 92, 138, 1123, 2766, 72
INVAR-3, Run: 059, P, 0, 1, 0, 0, 122, 122, 0, 0, 1, 250, 1, 164, 947, 1983, 82, 47, 34, 122, 83, 124, 1069, 1983, 81
INVAR-3, Run: 060, P, 0, 1, 0, 0, 122, 122, 0, 0, 1, 250, 1, 164, 900, 2573, 82, 52, 29, 122, 83, 124, 1022, 2573, 81
INVAR-3, Run: 061, P, 0, 1, 0, 0, 120, 120, 0, 0, 1, 262, 1, 164, 687, 2154, 82, 51, 30, 120, 87, 130, 807, 2154, 77
INVAR-3, Run: 062, P, 0, 1, 0, 0, 122, 122, 0, 0, 1, 250, 1, 164, 981, 2366, 82, 42, 39, 122, 83, 124, 1103, 2366, 81
INVAR-3, Run: 063, P, 0, 1, 0, 0, 125, 125, 0, 0, 1, 232, 1, 164, 788, 2060, 82, 56, 25, 125, 77, 115, 913, 2060, 87
INVAR-3, Run: 064, P, 0, 1, 0, 0, 125, 125, 0, 0, 1, 232, 1, 164, 854, 2011, 82, 46, 35, 125, 77, 115, 979, 2011, 87
INVAR-3, Run: 065, P, 0, 1, 0, 0, 120, 120, 0, 0, 1, 262, 1, 164, 911, 2503, 82, 48, 33, 120, 87, 130, 1031, 2503, 77
INVAR-3, Run: 066, P, 0, 0, 0, 0, 124, 124, 0, 0, 1, 240, 0, 164, 1033, 2148, 82, 53, 28, 124, 80, 120, 1157, 2148, 84
INVAR-3, Run: 067, P, 0, 0, 0, 0, 116, 116, 0, 0, 1, 288, 0, 164, 830, 2729, 82, 44, 37, 116, 96, 144, 946, 2729, 68
INVAR-3, Run: 068, P, 0, 1, 0, 0, 123, 123, 0, 0, 1, 244, 1, 164, 764, 1772, 82, 46, 35, 123, 81, 121, 887, 1772, 83
INVAR-3, Run: 069, P, 0, 1, 0, 0, 125, 125, 0, 0, 1, 232, 1, 164, 989, 2316, 82, 50, 31, 125, 77, 115, 1114, 2316, 87
INVAR-3, Run: 070, P, 0, 0, 0, 0, 123, 123, 0, 0, 1, 246, 0, 164, 1032, 1816, 82, 53, 28, 123, 82, 123, 1155, 1816, 82
INVAR-3, Run: 071, P, 0, 0, 0, 0, 126, 126, 0, 0, 1, 228, 0, 164, 1073, 2281, 82, 49, 32, 126, 76, 114, 1199, 2281, 88
INVAR-3, Run: 072, P, 0, 1, 0, 0, 118, 118, 0, 0, 1, 274, 1, 164, 755, 2030, 82, 55, 26, 118, 91, 136, 873, 2030, 73
INVAR-3, Run: 073, P, 0, 1, 0, 0, 123, 123, 0, 0, 1, 244, 1, 164, 930, 2747, 82, 50, 31, 123, 81, 121, 1053, 2747, 83
INVAR-3, Run: 074, P, 0, 1, 0, 0, 125, 125, 0, 0, 1, 232, 1, 164, 837, 2035, 82, 48, 33, 125, 77, 115, 962, 2035, 87
INVAR-3, Run: 075, P, 0, 1, 0, 0, 121, 121, 0, 0, 1, 256, 1, 164, 753, 2472, 82, 49, 32, 121, 85, 127, 874, 2472, 79
INVAR-3, Run: 076, P, 0, 1, 0, 0, 118, 118, 0, 0, 1, 274, 1, 164, 688, 2168, 82, 54, 27, 118, 91, 136, 806, 2168, 73
INVAR-3, Run: 077, P, 0, 1, 0, 0, 118, 118, 0, 0, 1, 274, 1, 164, 605, 2193, 82, 52, 29, 118, 91, 136, 723, 2193, 73
INVAR-3, Run: 078, P, 0, 1, 0, 0, 123, 123, 0, 0, 1, 244, 1, 164, 750, 2172, 82, 56, 25, 123, 81, 121, 873, 2172, 83
INVAR-3, Run: 079, P, 0, 0, 0, 0, 127, 127, 0, 0, 1, 222, 0, 164, 815, 1820, 82, 54, 27, 127, 74, 111, 942, 1820, 90
INVAR-3, Run: 080, P, 0, 0, 0, 0, 123, 123, 0, 0, 1, 246, 0, 164, 1073, 2753, 82, 52, 29, 123, 82, 123, 1196, 2753, 82
INVAR-3, Run: 081, P, 0, 0, 0, 0, 124, 124, 0, 0, 1, 240, 0, 164, 843, 2531, 82, 58, 23, 124, 80, 120, 967, 2531, 84
INVAR-3, Run: 082, P, 0, 1, 0, 0, 123, 123, 0, 0, 1, 244, 1, 164, 985, 2302, 82, 55, 26, 123, 81, 121, 1108, 2302, 83
INVAR-3, Run: 083, P, 0, 0, 0, 0, 124, 124, 0, 0, 1, 240, 0, 164, 1006, 2297, 82, 47, 34, 124, 80, 120, 1130, 2297, 84
INVAR-3, Run: 084, P, 0, 0, 0, 0, 115, 115, 0, 0, 1, 294, 0, 164, 689, 3136, 82, 59, 22, 115, 98, 147, 804, 3136, 66
INVAR-3, Run: 085, P, 0, 1, 0, 0, 121, 121, 0, 0, 1, 256, 1, 164, 904, 2307, 82, 52, 29, 121, 85, 127, 1025, 2307, 79
INVAR-3, Run: 086, P, 0, 1, 0, 0, 124, 124, 0, 0, 1, 238, 1, 164, 1231, 2304, 82, 39, 42, 124, 79, 118, 1355, 2304, 85
INVAR-3, Run: 087, P, 0, 0, 0, 0, 131, 131, 0, 0, 1, 198, 0, 164, 741, 1231, 82, 40, 41, 131, 66, 99, 872, 1231, 98
INVAR-3, Run: 088, P, 0, 0, 0, 0, 121, 121, 0, 0, 1, 258, 0, 164, 719, 2245, 82, 51, 30, 121, 86, 129, 840, 2245, 78
INVAR-3, Run: 089, P, 0, 0, 0, 0, 124, 124, 0, 0, 1, 240, 0, 164, 966, 2526, 82, 59, 22, 124, 80, 120, 1090, 2526, 84
INVAR-3, Run: 090, P, 0, 1, 0, 0, 118, 118, 0, 0, 1, 274, 1, 164, 731, 2196, 82, 48, 33, 118, 91, 136, 849, 2196, 73
INVAR-3, Run: 091, P, 0, 0, 0, 0, 126, 126, 0, 0, 1, 228, 0, 164, 1519, 2953, 82, 56, 25, 126, 76, 114, 1645, 2953, 88
INVAR-3, Run: 092, P, 0, 0, 0, 0, 123, 123, 0, 0, 1, 246, 0, 164, 644, 2010, 82, 61, 20, 123, 82, 123, 767, 2010, 82
INVAR-3, Run: 093, P, 0, 1, 0, 0, 124, 124, 0, 0, 1, 238, 1, 164, 1126, 2709, 82, 49, 32, 124, 79, 118, 1250, 2709, 85
INVAR-3, Run: 094, P, 0, 0, 0, 0, 123, 123, 0, 0, 1, 246, 0, 164, 825, 1821, 82, 53, 28, 123, 82, 123, 948, 1821, 82
INVAR-3, Run: 095, P, 0, 1, 0, 0, 119, 119, 0, 0, 1, 268, 1, 164, 943, 2524, 82, 55, 26, 119, 89, 133, 1062, 2524, 75
INVAR-3, Run: 096, P, 0, 0, 0, 0, 123, 123, 0, 0, 1, 246, 0, 164, 798, 1930, 82, 54, 27, 123, 82, 123, 921, 1930, 82
INVAR-3, Run: 097, P, 0, 0, 0, 0, 126, 126, 0, 0, 1, 228, 0, 164, 675, 1667, 82, 53, 28, 126, 76, 114, 801, 1667, 88
INVAR-3, Run: 098, P, 0, 0, 0, 0, 126, 126, 0, 0, 1, 228, 0, 164, 824, 1936, 82, 49, 32, 126, 76, 114, 950, 1936, 88
INVAR-3, Run: 099, P, 0, 0, 0, 0, 120, 120, 0, 0, 1, 264, 0, 164, 926, 2503, 82, 53, 28, 120, 88, 132, 1046, 2503, 76
INVAR-3, Run: 100, P, 0, 1, 0, 0, 122, 122, 0, 0, 1, 250, 1, 164, 671, 2151, 82, 53, 28, 122, 83, 124, 793, 2151, 81
INVAR-4, Run: 001, P, 0, 1, 0, 1, 0, 70, 27, 70, 0, 0, 1, 39, 108, 256, 19, 10, 9, 27, 23, 34, 108, 326, 16
INVAR-4, Run: 002, P, 0, 1, 0, 1, 0, 64, 28, 64, 0, 0, 1, 39, 122, 328, 19, 13, 6, 28, 21, 31, 122, 392, 18
INVAR-4, Run: 003, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 112, 273, 19, 8, 11, 29, 19, 28, 112, 331, 20
INVAR-4, Run: 004, P, 0, 1, 0, 1, 0, 46, 31, 46, 0, 0, 1, 39, 106, 96, 19, 10, 9, 31, 15, 22, 106, 142, 24
INVAR-4, Run: 005, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 136, 188, 19, 13, 6, 29, 19, 28, 136, 246, 20
INVAR-4, Run: 006, P, 0, 0, 0, 1, 0, 54, 30, 54, 0, 0, 0, 39, 96, 282, 19, 12, 7, 30, 18, 27, 96, 336, 21
INVAR-4, Run: 007, P, 0, 0, 0, 1, 0, 66, 28, 66, 0, 0, 0, 39, 104, 224, 19, 12, 7, 28, 22, 33, 104, 290, 17
INVAR-4, Run: 008, P, 0, 1, 0, 1, 0, 46, 31, 46, 0, 0, 1, 39, 152, 215, 19, 12, 7, 31, 15, 22, 152, 261, 24
INVAR-4, Run: 009, P, 0, 1, 0, 1, 0, 40, 32, 40, 0, 0, 1, 39, 145, 137, 19, 13, 6, 32, 13, 19, 145, 177, 26
INVAR-4, Run: 010, P, 0, 1, 0, 1, 0, 64, 28, 64, 0, 0, 1, 39, 125, 244, 19, 16, 3, 28, 21, 31, 125, 308, 18
INVAR-4, Run: 011, P, 0, 0, 0, 1, 0, 54, 30, 54, 0, 0, 0, 39, 41, 78, 19, 16, 3, 30, 18, 27, 41, 132, 21
INVAR-4, Run: 012, P, 0, 0, 0, 1, 0, 48, 31, 48, 0, 0, 0, 39, 161, 266, 19, 14, 5, 31, 16, 24, 161, 314, 23
INVAR-4, Run: 013, P, 0, 0, 0, 1, 0, 72, 27, 72, 0, 0, 0, 39, 146, 352, 19, 11, 8, 27, 24, 36, 146, 424, 15
INVAR-4, Run: 014, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 145, 278, 19, 15, 4, 29, 19, 28, 145, 336, 20
INVAR-4, Run: 015, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 88, 161, 19, 14, 5, 30, 17, 25, 88, 213, 22
INVAR-4, Run: 016, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 80, 178, 19, 12, 7, 29, 20, 30, 80, 238, 19
INVAR-4, Run: 017, P, 0, 1, 0, 1, 0, 34, 33, 34, 0, 0, 1, 39, 89, 92, 19, 17, 2, 33, 11, 16, 89, 126, 28
INVAR-4, Run: 018, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 87, 202, 19, 15, 4, 29, 20, 30, 87, 262, 19
INVAR-4, Run: 019, P, 0, 0, 0, 1, 0, 54, 30, 54, 0, 0, 0, 39, 87, 305, 19, 11, 8, 30, 18, 27, 87, 359, 21
INVAR-4, Run: 020, P, 0, 1, 0, 1, 0, 46, 31, 46, 0, 0, 1, 39, 127, 166, 19, 13, 6, 31, 15, 22, 127, 212, 24
INVAR-4, Run: 021, P, 0, 0, 0, 1, 0, 72, 27, 72, 0, 0, 0, 39, 113, 257, 19, 12, 7, 27, 24, 36, 113, 329, 15
INVAR-4, Run: 022, P, 0, 0, 0, 1, 0, 54, 30, 54, 0, 0, 0, 39, 73, 195, 19, 13, 6, 30, 18, 27, 73, 249, 21
INVAR-4, Run: 023, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 93, 193, 19, 12, 7, 30, 17, 25, 93, 245, 22
INVAR-4, Run: 024, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 118, 243, 19, 13, 6, 29, 20, 30, 118, 303, 19
INVAR-4, Run: 025, P, 0, 1, 0, 1, 0, 64, 28, 64, 0, 0, 1, 39, 105, 440, 19, 16, 3, 28, 21, 31, 105, 504, 18
INVAR-4, Run: 026, P, 0, 0, 0, 1, 0, 48, 31, 48, 0, 0, 0, 39, 117, 188, 19, 12, 7, 31, 16, 24, 117, 236, 23
INVAR-4, Run: 027, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 138, 313, 19, 10, 9, 29, 20, 30, 138, 373, 19
INVAR-4, Run: 028, P, 0, 0, 0, 1, 0, 72, 27, 72, 0, 0, 0, 39, 114, 364, 19, 11, 8, 27, 24, 36, 114, 436, 15
INVAR-4, Run: 029, P, 0, 0, 0, 1, 0, 78, 26, 78, 0, 0, 0, 39, 163, 494, 19, 11, 8, 26, 26, 39, 163, 572, 13
INVAR-4, Run: 030, P, 0, 1, 0, 1, 0, 64, 28, 64, 0, 0, 1, 39, 71, 277, 19, 16, 3, 28, 21, 31, 71, 341, 18
INVAR-4, Run: 031, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 64, 239, 19, 14, 5, 29, 20, 30, 64, 299, 19
INVAR-4, Run: 032, P, 0, 0, 0, 1, 0, 72, 27, 72, 0, 0, 0, 39, 113, 244, 19, 12, 7, 27, 24, 36, 113, 316, 15
INVAR-4, Run: 033, P, 0, 0, 0, 1, 0, 54, 30, 54, 0, 0, 0, 39, 95, 235, 19, 16, 3, 30, 18, 27, 95, 289, 21
INVAR-4, Run: 034, P, 0, 1, 0, 1, 0, 70, 27, 70, 0, 0, 1, 39, 134, 317, 19, 9, 10, 27, 23, 34, 134, 387, 16
INVAR-4, Run: 035, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 58, 165, 19, 12, 7, 29, 19, 28, 58, 223, 20
INVAR-4, Run: 036, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 106, 185, 19, 9, 10, 29, 19, 28, 106, 243, 20
INVAR-4, Run: 037, P, 0, 0, 0, 1, 0, 72, 27, 72, 0, 0, 0, 39, 52, 140, 19, 17, 2, 27, 24, 36, 52, 212, 15
INVAR-4, Run: 038, P, 0, 1, 0, 1, 0, 70, 27, 70, 0, 0, 1, 39, 88, 207, 19, 14, 5, 27, 23, 34, 88, 277, 16
INVAR-4, Run: 039, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 134, 336, 19, 16, 3, 30, 17, 25, 134, 388, 22
INVAR-4, Run: 040, P, 0, 1, 0, 1, 0, 82, 25, 82, 0, 0, 1, 39, 171, 344, 19, 12, 7, 25, 27, 40, 171, 426, 12
INVAR-4, Run: 041, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 118, 218, 19, 12, 7, 30, 17, 25, 118, 270, 22
INVAR-4, Run: 042, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 88, 176, 19, 12, 7, 29, 19, 28, 88, 234, 20
INVAR-4, Run: 043, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 139, 334, 19, 10, 9, 29, 20, 30, 139, 394, 19
INVAR-4, Run: 044, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 72, 175, 19, 14, 5, 29, 19, 28, 72, 233, 20
INVAR-4, Run: 045, P, 0, 0, 0, 1, 0, 72, 27, 72, 0, 0, 0, 39, 90, 265, 19, 11, 8, 27, 24, 36, 90, 337, 15
INVAR-4, Run: 046, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 127, 259, 19, 10, 9, 29, 20, 30, 127, 319, 19
INVAR-4, Run: 047, P, 0, 1, 0, 1, 0, 64, 28, 64, 0, 0, 1, 39, 150, 400, 19, 14, 5, 28, 21, 31, 150, 464, 18
INVAR-4, Run: 048, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 184, 327, 19, 12, 7, 29, 20, 30, 184, 387, 19
INVAR-4, Run: 049, P, 0, 0, 0, 1, 0, 66, 28, 66, 0, 0, 0, 39, 73, 137, 19, 16, 3, 28, 22, 33, 73, 203, 17
INVAR-4, Run: 050, P, 0, 0, 0, 1, 0, 48, 31, 48, 0, 0, 0, 39, 98, 141, 19, 14, 5, 31, 16, 24, 98, 189, 23
INVAR-4, Run: 051, P, 0, 0, 0, 1, 0, 42, 32, 42, 0, 0, 0, 39, 140, 193, 19, 11, 8, 32, 14, 21, 140, 235, 25
INVAR-4, Run: 052, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 116, 266, 19, 9, 10, 29, 20, 30, 116, 326, 19
INVAR-4, Run: 053, P, 0, 1, 0, 1, 0, 82, 25, 82, 0, 0, 1, 39, 90, 249, 19, 13, 6, 25, 27, 40, 90, 331, 12
INVAR-4, Run: 054, P, 0, 1, 0, 1, 0, 64, 28, 64, 0, 0, 1, 39, 97, 212, 19, 15, 4, 28, 21, 31, 97, 276, 18
INVAR-4, Run: 055, P, 0, 1, 0, 1, 0, 64, 28, 64, 0, 0, 1, 39, 105, 166, 19, 12, 7, 28, 21, 31, 105, 230, 18
INVAR-4, Run: 056, P, 0, 1, 0, 1, 0, 46, 31, 46, 0, 0, 1, 39, 122, 167, 19, 7, 12, 31, 15, 22, 122, 213, 24
INVAR-4, Run: 057, P, 0, 0, 0, 1, 0, 48, 31, 48, 0, 0, 0, 39, 94, 234, 19, 16, 3, 31, 16, 24, 94, 282, 23
INVAR-4, Run: 058, P, 0, 0, 0, 1, 0, 66, 28, 66, 0, 0, 0, 39, 112, 232, 19, 11, 8, 28, 22, 33, 112, 298, 17
INVAR-4, Run: 059, P, 0, 0, 0, 1, 0, 54, 30, 54, 0, 0, 0, 39, 106, 144, 19, 10, 9, 30, 18, 27, 106, 198, 21
INVAR-4, Run: 060, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 119, 227, 19, 12, 7, 29, 19, 28, 119, 285, 20
INVAR-4, Run: 061, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 86, 157, 19, 13, 6, 29, 19, 28, 86, 215, 20
INVAR-4, Run: 062, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 121, 253, 19, 10, 9, 29, 20, 30, 121, 313, 19
INVAR-4, Run: 063, P, 0, 1, 0, 1, 0, 64, 28, 64, 0, 0, 1, 39, 76, 292, 19, 15, 4, 28, 21, 31, 76, 356, 18
INVAR-4, Run: 064, P, 0, 0, 0, 1, 0, 36, 33, 36, 0, 0, 0, 39, 91, 119, 19, 13, 6, 33, 12, 18, 91, 155, 27
INVAR-4, Run: 065, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 112, 234, 19, 17, 2, 29, 19, 28, 112, 292, 20
INVAR-4, Run: 066, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 84, 330, 19, 15, 4, 29, 20, 30, 84, 390, 19
INVAR-4, Run: 067, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 176, 279, 19, 12, 7, 30, 17, 25, 176, 331, 22
INVAR-4, Run: 068, P, 0, 0, 0, 1, 0, 66, 28, 66, 0, 0, 0, 39, 81, 144, 19, 11, 8, 28, 22, 33, 81, 210, 17
INVAR-4, Run: 069, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 100, 205, 19, 11, 8, 29, 19, 28, 100, 263, 20
INVAR-4, Run: 070, P, 0, 1, 0, 1, 0, 64, 28, 64, 0, 0, 1, 39, 76, 241, 19, 15, 4, 28, 21, 31, 76, 305, 18
INVAR-4, Run: 071, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 119, 219, 19, 10, 9, 29, 20, 30, 119, 279, 19
INVAR-4, Run: 072, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 228, 446, 19, 12, 7, 29, 19, 28, 228, 504, 20
INVAR-4, Run: 073, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 154, 354, 19, 13, 6, 29, 19, 28, 154, 412, 20
INVAR-4, Run: 074, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 125, 225, 19, 14, 5, 29, 20, 30, 125, 285, 19
INVAR-4, Run: 075, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 160, 398, 19, 9, 10, 29, 20, 30, 160, 458, 19
INVAR-4, Run: 076, P, 0, 1, 0, 1, 0, 70, 27, 70, 0, 0, 1, 39, 75, 144, 19, 12, 7, 27, 23, 34, 75, 214, 16
INVAR-4, Run: 077, P, 0, 0, 0, 1, 0, 72, 27, 72, 0, 0, 0, 39, 88, 213, 19, 10, 9, 27, 24, 36, 88, 285, 15
INVAR-4, Run: 078, P, 0, 0, 0, 1, 0, 66, 28, 66, 0, 0, 0, 39, 104, 264, 19, 11, 8, 28, 22, 33, 104, 330, 17
INVAR-4, Run: 079, P, 0, 1, 0, 1, 0, 52, 30, 52, 0, 0, 1, 39, 94, 119, 19, 15, 4, 30, 17, 25, 94, 171, 22
INVAR-4, Run: 080, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 112, 225, 19, 9, 10, 29, 20, 30, 112, 285, 19
INVAR-4, Run: 081, P, 0, 0, 0, 1, 0, 42, 32, 42, 0, 0, 0, 39, 162, 236, 19, 17, 2, 32, 14, 21, 162, 278, 25
INVAR-4, Run: 082, P, 0, 0, 0, 1, 0, 78, 26, 78, 0, 0, 0, 39, 71, 207, 19, 13, 6, 26, 26, 39, 71, 285, 13
INVAR-4, Run: 083, P, 0, 1, 0, 1, 0, 46, 31, 46, 0, 0, 1, 39, 178, 262, 19, 16, 3, 31, 15, 22, 178, 308, 24
INVAR-4, Run: 084, P, 0, 0, 0, 1, 0, 60, 29, 60, 0, 0, 0, 39, 130, 284, 19, 9, 10, 29, 20, 30, 130, 344, 19
INVAR-4, Run: 085, P, 0, 1, 0, 1, 0, 58, 29, 58, 0, 0, 1, 39, 73, 295, 19, 18, 1, 29, 19, 28, 73, 353, 20
