Input Number, Run_Number, Result@ 100, X, XP, Z, YP, Reaction1, Reaction2, Reaction3
INVAR-42, Run: 009, P, 0, 11, 100, 0, 100, 89, 89
INVAR-42, Run: 010, P, 0, 0, 110, 10, 100, 110, 100
INVAR-42, Run: 011, P, 0, 15, 100, 0, 100, 85, 85
INVAR-42, Run: 012, P, 0, 2, 100, 0, 100, 98, 98
INVAR-42, Run: 013, P, 0, 0, 103, 3, 100, 103, 100
INVAR-42, Run: 014, P, 0, 0, 114, 14, 100, 114, 100
INVAR-42, Run: 015, P, 0, 0, 102, 2, 100, 102, 100
INVAR-42, Run: 016, P, 0, 2, 100, 0, 100, 98, 98
INVAR-42, Run: 017, P, 0, 12, 100, 0, 100, 88, 88
INVAR-42, Run: 018, P, 0, 0, 109, 9, 100, 109, 100
INVAR-42, Run: 019, P, 0, 12, 100, 0, 100, 88, 88
INVAR-42, Run: 020, P, 0, 0, 100, 0, 100, 100, 100
INVAR-42, Run: 021, P, 0, 6, 100, 0, 100, 94, 94
INVAR-42, Run: 022, P, 0, 0, 102, 2, 100, 102, 100
INVAR-42, Run: 023, P, 0, 18, 100, 0, 100, 82, 82
INVAR-42, Run: 024, P, 0, 4, 100, 0, 100, 96, 96
INVAR-42, Run: 025, P, 0, 1, 100, 0, 100, 99, 99
INVAR-42, Run: 026, P, 0, 0, 102, 2, 100, 102, 100
INVAR-42, Run: 027, P, 0, 0, 101, 1, 100, 101, 100
INVAR-42, Run: 028, P, 0, 0, 103, 3, 100, 103, 100
INVAR-42, Run: 029, P, 0, 5, 100, 0, 100, 95, 95
INVAR-42, Run: 030, P, 0, 0, 118, 18, 100, 118, 100
INVAR-42, Run: 031, P, 0, 0, 112, 12, 100, 112, 100
INVAR-42, Run: 032, P, 0, 0, 109, 9, 100, 109, 100
INVAR-42, Run: 033, P, 0, 0, 101, 1, 100, 101, 100
INVAR-42, Run: 034, P, 0, 0, 108, 8, 100, 108, 100
INVAR-42, Run: 035, P, 0, 7, 100, 0, 100, 93, 93
INVAR-42, Run: 036, P, 0, 0, 103, 3, 100, 103, 100
INVAR-42, Run: 037, P, 0, 0, 107, 7, 100, 107, 100
INVAR-42, Run: 038, P, 0, 8, 100, 0, 100, 92, 92
INVAR-42, Run: 039, P, 0, 0, 104, 4, 100, 104, 100
INVAR-42, Run: 040, P, 0, 0, 112, 12, 100, 112, 100
INVAR-42, Run: 041, P, 0, 15, 100, 0, 100, 85, 85
INVAR-42, Run: 042, P, 0, 10, 100, 0, 100, 90, 90
INVAR-42, Run: 043, P, 0, 3, 100, 0, 100, 97, 97
INVAR-42, Run: 044, P, 0, 0, 117, 17, 100, 117, 100
INVAR-42, Run: 045, P, 0, 0, 102, 2, 100, 102, 100
INVAR-42, Run: 046, P, 0, 0, 119, 19, 100, 119, 100
INVAR-42, Run: 047, P, 0, 0, 112, 12, 100, 112, 100
INVAR-42, Run: 048, P, 0, 6, 100, 0, 100, 94, 94
INVAR-42, Run: 049, P, 0, 15, 100, 0, 100, 85, 85
INVAR-42, Run: 050, P, 0, 0, 102, 2, 100, 102, 100
INVAR-42, Run: 051, P, 0, 0, 126, 26, 100, 126, 100
INVAR-42, Run: 052, P, 0, 0, 100, 0, 100, 100, 100
INVAR-42, Run: 053, P, 0, 0, 100, 0, 100, 100, 100
INVAR-42, Run: 054, P, 0, 0, 121, 21, 100, 121, 100
INVAR-42, Run: 055, P, 0, 7, 100, 0, 100, 93, 93
INVAR-42, Run: 056, P, 0, 3, 100, 0, 100, 97, 97
INVAR-42, Run: 057, P, 0, 0, 119, 19, 100, 119, 100
INVAR-42, Run: 058, P, 0, 6, 100, 0, 100, 94, 94
INVAR-42, Run: 059, P, 0, 0, 100, 0, 100, 100, 100
INVAR-42, Run: 060, P, 0, 0, 102, 2, 100, 102, 100
INVAR-42, Run: 061, P, 0, 0, 109, 9, 100, 109, 100
INVAR-42, Run: 062, P, 0, 0, 105, 5, 100, 105, 100
INVAR-42, Run: 063, P, 0, 4, 100, 0, 100, 96, 96
INVAR-42, Run: 064, P, 0, 0, 101, 1, 100, 101, 100
INVAR-42, Run: 065, P, 0, 1, 100, 0, 100, 99, 99
INVAR-42, Run: 066, P, 0, 18, 100, 0, 100, 82, 82
INVAR-42, Run: 067, P, 0, 5, 100, 0, 100, 95, 95
INVAR-42, Run: 068, P, 0, 0, 113, 13, 100, 113, 100
INVAR-42, Run: 069, P, 0, 0, 105, 5, 100, 105, 100
INVAR-42, Run: 070, P, 0, 0, 110, 10, 100, 110, 100
INVAR-42, Run: 071, P, 0, 11, 100, 0, 100, 89, 89
INVAR-42, Run: 072, P, 0, 0, 105, 5, 100, 105, 100
INVAR-42, Run: 073, P, 0, 0, 102, 2, 100, 102, 100
INVAR-42, Run: 074, P, 0, 17, 100, 0, 100, 83, 83
INVAR-42, Run: 075, P, 0, 0, 103, 3, 100, 103, 100
INVAR-42, Run: 076, P, 0, 19, 100, 0, 100, 81, 81
INVAR-42, Run: 077, P, 0, 0, 117, 17, 100, 117, 100
INVAR-42, Run: 078, P, 0, 0, 105, 5, 100, 105, 100
INVAR-42, Run: 079, P, 0, 0, 103, 3, 100, 103, 100
INVAR-42, Run: 080, P, 0, 6, 100, 0, 100, 94, 94
INVAR-42, Run: 081, P, 0, 14, 100, 0, 100, 86, 86
INVAR-42, Run: 082, P, 0, 7, 100, 0, 100, 93, 93
INVAR-42, Run: 083, P, 0, 0, 110, 10, 100, 110, 100
INVAR-42, Run: 084, P, 0, 0, 117, 17, 100, 117, 100
INVAR-42, Run: 085, P, 0, 20, 100, 0, 100, 80, 80
INVAR-42, Run: 086, P, 0, 2, 100, 0, 100, 98, 98
INVAR-42, Run: 087, P, 0, 0, 108, 8, 100, 108, 100
INVAR-42, Run: 088, P, 0, 0, 109, 9, 100, 109, 100
INVAR-42, Run: 089, P, 0, 0, 115, 15, 100, 115, 100
INVAR-42, Run: 090, P, 0, 7, 100, 0, 100, 93, 93
INVAR-42, Run: 091, P, 0, 2, 100, 0, 100, 98, 98
INVAR-42, Run: 092, P, 0, 1, 100, 0, 100, 99, 99
INVAR-42, Run: 093, P, 0, 0, 106, 6, 100, 106, 100
INVAR-42, Run: 094, P, 0, 0, 105, 5, 100, 105, 100
INVAR-42, Run: 095, P, 0, 0, 115, 15, 100, 115, 100
INVAR-42, Run: 096, P, 0, 0, 106, 6, 100, 106, 100
INVAR-42, Run: 097, P, 0, 0, 117, 17, 100, 117, 100
INVAR-42, Run: 098, P, 0, 11, 100, 0, 100, 89, 89
INVAR-42, Run: 099, P, 0, 16, 100, 0, 100, 84, 84
INVAR-42, Run: 100, P, 0, 0, 102, 2, 100, 102, 100
INVAR-43, Run: 001, P, 0, 99, 200, 0, 200, 101, 101
INVAR-43, Run: 002, P, 0, 114, 200, 0, 200, 86, 86
INVAR-43, Run: 003, P, 0, 88, 200, 0, 200, 112, 112
INVAR-43, Run: 004, P, 0, 93, 200, 0, 200, 107, 107
INVAR-43, Run: 005, P, 0, 99, 200, 0, 200, 101, 101
INVAR-43, Run: 006, P, 0, 100, 200, 0, 200, 100, 100
INVAR-43, Run: 007, P, 0, 95, 200, 0, 200, 105, 105
INVAR-43, Run: 008, P, 0, 113, 200, 0, 200, 87, 87
INVAR-43, Run: 009, P, 0, 113, 200, 0, 200, 87, 87
INVAR-43, Run: 010, P, 0, 92, 200, 0, 200, 108, 108
INVAR-43, Run: 011, P, 0, 100, 200, 0, 200, 100, 100
INVAR-43, Run: 012, P, 0, 102, 200, 0, 200, 98, 98
INVAR-43, Run: 013, P, 0, 101, 200, 0, 200, 99, 99
INVAR-43, Run: 014, P, 0, 105, 200, 0, 200, 95, 95
INVAR-43, Run: 015, P, 0, 103, 200, 0, 200, 97, 97
INVAR-43, Run: 016, P, 0, 102, 200, 0, 200, 98, 98
INVAR-43, Run: 017, P, 0, 98, 200, 0, 200, 102, 102
INVAR-43, Run: 018, P, 0, 86, 200, 0, 200, 114, 114
INVAR-43, Run: 019, P, 0, 103, 200, 0, 200, 97, 97
INVAR-43, Run: 020, P, 0, 96, 200, 0, 200, 104, 104
INVAR-43, Run: 021, P, 0, 106, 200, 0, 200, 94, 94
INVAR-43, Run: 022, P, 0, 104, 200, 0, 200, 96, 96
INVAR-43, Run: 023, P, 0, 97, 200, 0, 200, 103, 103
INVAR-43, Run: 024, P, 0, 112, 200, 0, 200, 88, 88
INVAR-43, Run: 025, P, 0, 102, 200, 0, 200, 98, 98
INVAR-43, Run: 026, P, 0, 99, 200, 0, 200, 101, 101
INVAR-43, Run: 027, P, 0, 102, 200, 0, 200, 98, 98
INVAR-43, Run: 028, P, 0, 104, 200, 0, 200, 96, 96
INVAR-43, Run: 029, P, 0, 104, 200, 0, 200, 96, 96
INVAR-43, Run: 030, P, 0, 121, 200, 0, 200, 79, 79
INVAR-43, Run: 031, P, 0, 101, 200, 0, 200, 99, 99
INVAR-43, Run: 032, P, 0, 100, 200, 0, 200, 100, 100
INVAR-43, Run: 033, P, 0, 95, 200, 0, 200, 105, 105
INVAR-43, Run: 034, P, 0, 104, 200, 0, 200, 96, 96
INVAR-43, Run: 035, P, 0, 92, 200, 0, 200, 108, 108
INVAR-43, Run: 036, P, 0, 108, 200, 0, 200, 92, 92
INVAR-43, Run: 037, P, 0, 121, 200, 0, 200, 79, 79
INVAR-43, Run: 038, P, 0, 97, 200, 0, 200, 103, 103
INVAR-43, Run: 039, P, 0, 95, 200, 0, 200, 105, 105
INVAR-43, Run: 040, P, 0, 81, 200, 0, 200, 119, 119
INVAR-43, Run: 041, P, 0, 97, 200, 0, 200, 103, 103
INVAR-43, Run: 042, P, 0, 92, 200, 0, 200, 108, 108
INVAR-43, Run: 043, P, 0, 98, 200, 0, 200, 102, 102
INVAR-43, Run: 044, P, 0, 116, 200, 0, 200, 84, 84
INVAR-43, Run: 045, P, 0, 96, 200, 0, 200, 104, 104
INVAR-43, Run: 046, P, 0, 119, 200, 0, 200, 81, 81
INVAR-43, Run: 047, P, 0, 106, 200, 0, 200, 94, 94
INVAR-43, Run: 048, P, 0, 100, 200, 0, 200, 100, 100
INVAR-43, Run: 049, P, 0, 102, 200, 0, 200, 98, 98
INVAR-43, Run: 050, P, 0, 104, 200, 0, 200, 96, 96
INVAR-43, Run: 051, P, 0, 96, 200, 0, 200, 104, 104
INVAR-43, Run: 052, P, 0, 89, 200, 0, 200, 111, 111
INVAR-43, Run: 053, P, 0, 95, 200, 0, 200, 105, 105
INVAR-43, Run: 054, P, 0, 95, 200, 0, 200, 105, 105
INVAR-43, Run: 055, P, 0, 98, 200, 0, 200, 102, 102
INVAR-43, Run: 056, P, 0, 94, 200, 0, 200, 106, 106
INVAR-43, Run: 057, P, 0, 102, 200, 0, 200, 98, 98
INVAR-43, Run: 058, P, 0, 118, 200, 0, 200, 82, 82
INVAR-43, Run: 059, P, 0, 109, 200, 0, 200, 91, 91
INVAR-43, Run: 060, P, 0, 116, 200, 0, 200, 84, 84
INVAR-43, Run: 061, P, 0, 98, 200, 0, 200, 102, 102
INVAR-43, Run: 062, P, 0, 74, 200, 0, 200, 126, 126
INVAR-43, Run: 063, P, 0, 102, 200, 0, 200, 98, 98
INVAR-43, Run: 064, P, 0, 108, 200, 0, 200, 92, 92
INVAR-43, Run: 065, P, 0, 94, 200, 0, 200, 106, 106
INVAR-43, Run: 066, P, 0, 104, 200, 0, 200, 96, 96
INVAR-43, Run: 067, P, 0, 103, 200, 0, 200, 97, 97
INVAR-43, Run: 068, P, 0, 98, 200, 0, 200, 102, 102
INVAR-43, Run: 069, P, 0, 102, 200, 0, 200, 98, 98
INVAR-43, Run: 070, P, 0, 112, 200, 0, 200, 88, 88
INVAR-43, Run: 071, P, 0, 114, 200, 0, 200, 86, 86
INVAR-43, Run: 072, P, 0, 111, 200, 0, 200, 89, 89
INVAR-43, Run: 073, P, 0, 93, 200, 0, 200, 107, 107
INVAR-43, Run: 074, P, 0, 94, 200, 0, 200, 106, 106
INVAR-43, Run: 075, P, 0, 94, 200, 0, 200, 106, 106
INVAR-43, Run: 076, P, 0, 99, 200, 0, 200, 101, 101
INVAR-43, Run: 077, P, 0, 108, 200, 0, 200, 92, 92
INVAR-43, Run: 078, P, 0, 81, 200, 0, 200, 119, 119
INVAR-43, Run: 079, P, 0, 104, 200, 0, 200, 96, 96
INVAR-43, Run: 080, P, 0, 99, 200, 0, 200, 101, 101
INVAR-43, Run: 081, P, 0, 93, 200, 0, 200, 107, 107
INVAR-43, Run: 082, P, 0, 104, 200, 0, 200, 96, 96
INVAR-43, Run: 083, P, 0, 109, 200, 0, 200, 91, 91
INVAR-43, Run: 084, P, 0, 94, 200, 0, 200, 106, 106
INVAR-43, Run: 085, P, 0, 93, 200, 0, 200, 107, 107
INVAR-43, Run: 086, P, 0, 90, 200, 0, 200, 110, 110
INVAR-43, Run: 087, P, 0, 104, 200, 0, 200, 96, 96
INVAR-43, Run: 088, P, 0, 109, 200, 0, 200, 91, 91
INVAR-43, Run: 089, P, 0, 86, 200, 0, 200, 114, 114
INVAR-43, Run: 090, P, 0, 111, 200, 0, 200, 89, 89
INVAR-43, Run: 091, P, 0, 109, 200, 0, 200, 91, 91
INVAR-43, Run: 092, P, 0, 110, 200, 0, 200, 90, 90
INVAR-43, Run: 093, P, 0, 94, 200, 0, 200, 106, 106
INVAR-43, Run: 094, P, 0, 99, 200, 0, 200, 101, 101
INVAR-43, Run: 095, P, 0, 112, 200, 0, 200, 88, 88
INVAR-43, Run: 096, P, 0, 134, 200, 0, 200, 66, 66
INVAR-43, Run: 097, P, 0, 100, 200, 0, 200, 100, 100
INVAR-43, Run: 098, P, 0, 103, 200, 0, 200, 97, 97
INVAR-43, Run: 099, P, 0, 80, 200, 0, 200, 120, 120
INVAR-43, Run: 100, P, 0, 108, 200, 0, 200, 92, 92
INVAR-44, Run: 001, P, 0, 0, 99, 49, 50, 99, 50
INVAR-44, Run: 002, P, 0, 0, 83, 33, 50, 83, 50
INVAR-44, Run: 003, P, 0, 0, 119, 69, 50, 119, 50
INVAR-44, Run: 004, P, 0, 0, 112, 62, 50, 112, 50
INVAR-44, Run: 005, P, 0, 0, 107, 57, 50, 107, 50
INVAR-44, Run: 006, P, 0, 0, 92, 42, 50, 92, 50
INVAR-44, Run: 007, P, 0, 0, 112, 62, 50, 112, 50
INVAR-44, Run: 008, P, 0, 0, 89, 39, 50, 89, 50
INVAR-44, Run: 009, P, 0, 0, 106, 56, 50, 106, 50
INVAR-44, Run: 010, P, 0, 0, 110, 60, 50, 110, 50
INVAR-44, Run: 011, P, 0, 0, 91, 41, 50, 91, 50
INVAR-44, Run: 012, P, 0, 0, 82, 32, 50, 82, 50
INVAR-44, Run: 013, P, 0, 0, 126, 76, 50, 126, 50
INVAR-44, Run: 014, P, 0, 0, 93, 43, 50, 93, 50
INVAR-44, Run: 015, P, 0, 0, 90, 40, 50, 90, 50
INVAR-44, Run: 016, P, 0, 0, 101, 51, 50, 101, 50
INVAR-44, Run: 017, P, 0, 0, 123, 73, 50, 123, 50
INVAR-44, Run: 018, P, 0, 0, 96, 46, 50, 96, 50
INVAR-44, Run: 019, P, 0, 0, 100, 50, 50, 100, 50
INVAR-44, Run: 020, P, 0, 0, 108, 58, 50, 108, 50
INVAR-44, Run: 021, P, 0, 0, 98, 48, 50, 98, 50
INVAR-44, Run: 022, P, 0, 0, 100, 50, 50, 100, 50
INVAR-44, Run: 023, P, 0, 0, 91, 41, 50, 91, 50
INVAR-44, Run: 024, P, 0, 0, 91, 41, 50, 91, 50
INVAR-44, Run: 025, P, 0, 0, 82, 32, 50, 82, 50
INVAR-44, Run: 026, P, 0, 0, 110, 60, 50, 110, 50
INVAR-44, Run: 027, P, 0, 0, 103, 53, 50, 103, 50
INVAR-44, Run: 028, P, 0, 0, 111, 61, 50, 111, 50
INVAR-44, Run: 029, P, 0, 0, 99, 49, 50, 99, 50
INVAR-44, Run: 030, P, 0, 0, 102, 52, 50, 102, 50
INVAR-44, Run: 031, P, 0, 0, 101, 51, 50, 101, 50
INVAR-44, Run: 032, P, 0, 0, 94, 44, 50, 94, 50
INVAR-44, Run: 033, P, 0, 0, 107, 57, 50, 107, 50
INVAR-44, Run: 034, P, 0, 0, 90, 40, 50, 90, 50
INVAR-44, Run: 035, P, 0, 0, 93, 43, 50, 93, 50
INVAR-44, Run: 036, P, 0, 0, 101, 51, 50, 101, 50
INVAR-44, Run: 037, P, 0, 0, 110, 60, 50, 110, 50
INVAR-44, Run: 038, P, 0, 0, 105, 55, 50, 105, 50
INVAR-44, Run: 039, P, 0, 0, 97, 47, 50, 97, 50
INVAR-44, Run: 040, P, 0, 0, 96, 46, 50, 96, 50
INVAR-44, Run: 041, P, 0, 0, 111, 61, 50, 111, 50
INVAR-44, Run: 042, P, 0, 0, 107, 57, 50, 107, 50
INVAR-44, Run: 043, P, 0, 0, 88, 38, 50, 88, 50
INVAR-44, Run: 044, P, 0, 0, 115, 65, 50, 115, 50
INVAR-44, Run: 045, P, 0, 0, 102, 52, 50, 102, 50
INVAR-44, Run: 046, P, 0, 0, 99, 49, 50, 99, 50
INVAR-44, Run: 047, P, 0, 0, 94, 44, 50, 94, 50
INVAR-44, Run: 048, P, 0, 0, 78, 28, 50, 78, 50
INVAR-44, Run: 049, P, 0, 0, 106, 56, 50, 106, 50
INVAR-44, Run: 050, P, 0, 0, 112, 62, 50, 112, 50
INVAR-44, Run: 051, P, 0, 0, 136, 86, 50, 136, 50
INVAR-44, Run: 052, P, 0, 0, 91, 41, 50, 91, 50
INVAR-44, Run: 053, P, 0, 0, 93, 43, 50, 93, 50
INVAR-44, Run: 054, P, 0, 0, 94, 44, 50, 94, 50
INVAR-44, Run: 055, P, 0, 0, 107, 57, 50, 107, 50
INVAR-44, Run: 056, P, 0, 0, 127, 77, 50, 127, 50
INVAR-44, Run: 057, P, 0, 0, 94, 44, 50, 94, 50
INVAR-44, Run: 058, P, 0, 0, 95, 45, 50, 95, 50
INVAR-44, Run: 059, P, 0, 0, 85, 35, 50, 85, 50
INVAR-44, Run: 060, P, 0, 0, 107, 57, 50, 107, 50
INVAR-44, Run: 061, P, 0, 0, 91, 41, 50, 91, 50
INVAR-44, Run: 062, P, 0, 0, 103, 53, 50, 103, 50
INVAR-44, Run: 063, P, 0, 0, 96, 46, 50, 96, 50
INVAR-44, Run: 064, P, 0, 0, 115, 65, 50, 115, 50
INVAR-44, Run: 065, P, 0, 0, 93, 43, 50, 93, 50
INVAR-44, Run: 066, P, 0, 0, 78, 28, 50, 78, 50
INVAR-44, Run: 067, P, 0, 0, 99, 49, 50, 99, 50
INVAR-44, Run: 068, P, 0, 0, 105, 55, 50, 105, 50
INVAR-44, Run: 069, P, 0, 0, 101, 51, 50, 101, 50
INVAR-44, Run: 070, P, 0, 0, 80, 30, 50, 80, 50
INVAR-44, Run: 071, P, 0, 0, 113, 63, 50, 113, 50
INVAR-44, Run: 072, P, 0, 0, 95, 45, 50, 95, 50
INVAR-44, Run: 073, P, 0, 0, 98, 48, 50, 98, 50
INVAR-44, Run: 074, P, 0, 0, 108, 58, 50, 108, 50
INVAR-44, Run: 075, P, 0, 0, 87, 37, 50, 87, 50
INVAR-44, Run: 076, P, 0, 0, 106, 56, 50, 106, 50
INVAR-44, Run: 077, P, 0, 0, 107, 57, 50, 107, 50
INVAR-44, Run: 078, P, 0, 0, 96, 46, 50, 96, 50
INVAR-44, Run: 079, P, 0, 0, 84, 34, 50, 84, 50
INVAR-44, Run: 080, P, 0, 0, 103, 53, 50, 103, 50
INVAR-44, Run: 081, P, 0, 0, 106, 56, 50, 106, 50
INVAR-44, Run: 082, P, 0, 0, 85, 35, 50, 85, 50
INVAR-44, Run: 083, P, 0, 0, 111, 61, 50, 111, 50
INVAR-44, Run: 084, P, 0, 0, 83, 33, 50, 83, 50
INVAR-44, Run: 085, P, 0, 0, 113, 63, 50, 113, 50
INVAR-44, Run: 086, P, 0, 0, 99, 49, 50, 99, 50
INVAR-44, Run: 087, P, 0, 0, 111, 61, 50, 111, 50
INVAR-44, Run: 088, P, 0, 0, 97, 47, 50, 97, 50
INVAR-44, Run: 089, P, 0, 0, 94, 44, 50, 94, 50
INVAR-44, Run: 090, P, 0, 0, 97, 47, 50, 97, 50
INVAR-44, Run: 091, P, 0, 0, 82, 32, 50, 82, 50
INVAR-44, Run: 092, P, 0, 0, 97, 47, 50, 97, 50
INVAR-44, Run: 093, P, 0, 0, 122, 72, 50, 122, 50
INVAR-44, Run: 094, P, 0, 0, 96, 46, 50, 96, 50
INVAR-44, Run: 095, P, 0, 0, 101, 51, 50, 101, 50
INVAR-44, Run: 096, P, 0, 0, 87, 37, 50, 87, 50
INVAR-44, Run: 097, P, 0, 0, 106, 56, 50, 106, 50
INVAR-44, Run: 098, P, 0, 0, 96, 46, 50, 96, 50
INVAR-44, Run: 099, P, 0, 0, 100, 50, 50, 100, 50
INVAR-44, Run: 100, P, 0, 0, 110, 60, 50, 110, 50
INVAR-45, Run: 001, P, 0, 0, 112, 12, 100, 112, 100
INVAR-45, Run: 002, P, 0, 8, 100, 0, 100, 92, 92
INVAR-45, Run: 003, P, 0, 0, 115, 15, 100, 115, 100
INVAR-45, Run: 004, P, 0, 0, 113, 13, 100, 113, 100
INVAR-45, Run: 005, P, 0, 0, 101, 1, 100, 101, 100
INVAR-45, Run: 006, P, 0, 0, 113, 13, 100, 113, 100
INVAR-45, Run: 007, P, 0, 0, 100, 0, 100, 100, 100
INVAR-45, Run: 008, P, 0, 8, 100, 0, 100, 92, 92
INVAR-45, Run: 009, P, 0, 12, 100, 0, 100, 88, 88
INVAR-45, Run: 010, P, 0, 0, 103, 3, 100, 103, 100
INVAR-45, Run: 011, P, 0, 12, 100, 0, 100, 88, 88
INVAR-45, Run: 012, P, 0, 2, 100, 0, 100, 98, 98
INVAR-45, Run: 013, P, 0, 11, 100, 0, 100, 89, 89
INVAR-45, Run: 014, P, 0, 5, 100, 0, 100, 95, 95
INVAR-45, Run: 015, P, 0, 0, 102, 2, 100, 102, 100
INVAR-45, Run: 016, P, 0, 4, 100, 0, 100, 96, 96
INVAR-45, Run: 017, P, 0, 0, 120, 20, 100, 120, 100
INVAR-45, Run: 018, P, 0, 6, 100, 0, 100, 94, 94
INVAR-45, Run: 019, P, 0, 4, 100, 0, 100, 96, 96
INVAR-45, Run: 020, P, 0, 0, 107, 7, 100, 107, 100
INVAR-45, Run: 021, P, 0, 14, 100, 0, 100, 86, 86
INVAR-45, Run: 022, P, 0, 13, 100, 0, 100, 87, 87
INVAR-45, Run: 023, P, 0, 10, 100, 0, 100, 90, 90
INVAR-45, Run: 024, P, 0, 0, 109, 9, 100, 109, 100
INVAR-45, Run: 025, P, 0, 0, 104, 4, 100, 104, 100
INVAR-45, Run: 026, P, 0, 0, 105, 5, 100, 105, 100
INVAR-45, Run: 027, P, 0, 13, 100, 0, 100, 87, 87
INVAR-45, Run: 028, P, 0, 9, 100, 0, 100, 91, 91
INVAR-45, Run: 029, P, 0, 0, 102, 2, 100, 102, 100
INVAR-45, Run: 030, P, 0, 17, 100, 0, 100, 83, 83
INVAR-45, Run: 031, P, 0, 21, 100, 0, 100, 79, 79
INVAR-45, Run: 032, P, 0, 0, 104, 4, 100, 104, 100
INVAR-45, Run: 033, P, 0, 10, 100, 0, 100, 90, 90
INVAR-45, Run: 034, P, 0, 0, 119, 19, 100, 119, 100
INVAR-45, Run: 035, P, 0, 0, 111, 11, 100, 111, 100
INVAR-45, Run: 036, P, 0, 0, 101, 1, 100, 101, 100
INVAR-45, Run: 037, P, 0, 0, 104, 4, 100, 104, 100
INVAR-45, Run: 038, P, 0, 0, 103, 3, 100, 103, 100
INVAR-45, Run: 039, P, 0, 1, 100, 0, 100, 99, 99
INVAR-45, Run: 040, P, 0, 2, 100, 0, 100, 98, 98
INVAR-45, Run: 041, P, 0, 0, 105, 5, 100, 105, 100
INVAR-45, Run: 042, P, 0, 17, 100, 0, 100, 83, 83
INVAR-45, Run: 043, P, 0, 2, 100, 0, 100, 98, 98
INVAR-45, Run: 044, P, 0, 0, 111, 11, 100, 111, 100
INVAR-45, Run: 045, P, 0, 2, 100, 0, 100, 98, 98
INVAR-45, Run: 046, P, 0, 4, 100, 0, 100, 96, 96
INVAR-45, Run: 047, P, 0, 0, 107, 7, 100, 107, 100
INVAR-45, Run: 048, P, 0, 0, 101, 1, 100, 101, 100
INVAR-45, Run: 049, P, 0, 2, 100, 0, 100, 98, 98
INVAR-45, Run: 050, P, 0, 0, 112, 12, 100, 112, 100
INVAR-45, Run: 051, P, 0, 9, 100, 0, 100, 91, 91
INVAR-45, Run: 052, P, 0, 0, 105, 5, 100, 105, 100
INVAR-45, Run: 053, P, 0, 0, 100, 0, 100, 100, 100
INVAR-45, Run: 054, P, 0, 0, 111, 11, 100, 111, 100
INVAR-45, Run: 055, P, 0, 0, 100, 0, 100, 100, 100
INVAR-45, Run: 056, P, 0, 0, 117, 17, 100, 117, 100
INVAR-45, Run: 057, P, 0, 0, 109, 9, 100, 109, 100
INVAR-45, Run: 058, P, 0, 0, 106, 6, 100, 106, 100
INVAR-45, Run: 059, P, 0, 0, 112, 12, 100, 112, 100
INVAR-45, Run: 060, P, 0, 0, 107, 7, 100, 107, 100
INVAR-45, Run: 061, P, 0, 17, 100, 0, 100, 83, 83
INVAR-45, Run: 062, P, 0, 12, 100, 0, 100, 88, 88
INVAR-45, Run: 063, P, 0, 0, 114, 14, 100, 114, 100
INVAR-45, Run: 064, P, 0, 1, 100, 0, 100, 99, 99
INVAR-45, Run: 065, P, 0, 8, 100, 0, 100, 92, 92
INVAR-45, Run: 066, P, 0, 3, 100, 0, 100, 97, 97
INVAR-45, Run: 067, P, 0, 13, 100, 0, 100, 87, 87
INVAR-45, Run: 068, P, 0, 0, 105, 5, 100, 105, 100
INVAR-45, Run: 069, P, 0, 3, 100, 0, 100, 97, 97
INVAR-45, Run: 070, P, 0, 8, 100, 0, 100, 92, 92
INVAR-45, Run: 071, P, 0, 0, 117, 17, 100, 117, 100
INVAR-45, Run: 072, P, 0, 14, 100, 0, 100, 86, 86
INVAR-45, Run: 073, P, 0, 3, 100, 0, 100, 97, 97
INVAR-45, Run: 074, P, 0, 1, 100, 0, 100, 99, 99
INVAR-45, Run: 075, P, 0, 0, 107, 7, 100, 107, 100
INVAR-45, Run: 076, P, 0, 0, 117, 17, 100, 117, 100
INVAR-45, Run: 077, P, 0, 8, 100, 0, 100, 92, 92
INVAR-45, Run: 078, P, 0, 0, 112, 12, 100, 112, 100
INVAR-45, Run: 079, P, 0, 19, 100, 0, 100, 81, 81
INVAR-45, Run: 080, P, 0, 5, 100, 0, 100, 95, 95
INVAR-45, Run: 081, P, 0, 3, 100, 0, 100, 97, 97
INVAR-45, Run: 082, P, 0, 18, 100, 0, 100, 82, 82
INVAR-45, Run: 083, P, 0, 4, 100, 0, 100, 96, 96
INVAR-45, Run: 084, P, 0, 6, 100, 0, 100, 94, 94
INVAR-45, Run: 085, P, 0, 0, 103, 3, 100, 103, 100
INVAR-45, Run: 086, P, 0, 15, 100, 0, 100, 85, 85
INVAR-45, Run: 087, P, 0, 0, 107, 7, 100, 107, 100
INVAR-45, Run: 088, P, 0, 0, 102, 2, 100, 102, 100
INVAR-45, Run: 089, P, 0, 1, 100, 0, 100, 99, 99
INVAR-45, Run: 090, P, 0, 0, 108, 8, 100, 108, 100
INVAR-45, Run: 091, P, 0, 11, 100, 0, 100, 89, 89
INVAR-45, Run: 092, P, 0, 1, 100, 0, 100, 99, 99
INVAR-45, Run: 093, P, 0, 9, 100, 0, 100, 91, 91
INVAR-45, Run: 094, P, 0, 0, 107, 7, 100, 107, 100
INVAR-45, Run: 095, P, 0, 0, 105, 5, 100, 105, 100
