Input Number, Run_Number, Result@ 100, H, X1, M, PO, CE, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 009, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 106, 584, 25, 13, 11, 20, 50, 75, 126, 584
INVAR-8, Run: 010, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 68, 325, 25, 16, 8, 20, 50, 75, 88, 325
INVAR-8, Run: 011, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 150, 0, 4, 50, 78, 432, 25, 15, 9, 23, 50, 75, 101, 432
INVAR-8, Run: 012, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 102, 702, 25, 15, 9, 20, 50, 75, 122, 702
INVAR-8, Run: 013, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 150, 0, 12, 50, 59, 584, 25, 16, 8, 19, 50, 75, 78, 584
INVAR-8, Run: 014, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 150, 0, 14, 50, 57, 611, 25, 15, 9, 18, 50, 75, 75, 611
INVAR-8, Run: 015, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 150, 0, 12, 50, 64, 358, 25, 11, 13, 19, 50, 75, 83, 358
INVAR-8, Run: 016, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 78, 652, 25, 11, 13, 20, 50, 75, 98, 652
INVAR-8, Run: 017, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 61, 511, 25, 16, 8, 21, 50, 75, 82, 511
INVAR-8, Run: 018, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 61, 537, 25, 17, 7, 21, 50, 75, 82, 537
INVAR-8, Run: 019, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 150, 0, 4, 50, 90, 528, 25, 14, 10, 23, 50, 75, 113, 528
INVAR-8, Run: 020, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 74, 341, 25, 17, 7, 21, 50, 75, 95, 341
INVAR-8, Run: 021, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 94, 676, 25, 13, 11, 20, 50, 75, 114, 676
INVAR-8, Run: 022, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 150, 0, 16, 50, 128, 838, 25, 11, 13, 17, 50, 75, 145, 838
INVAR-8, Run: 023, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 95, 383, 25, 15, 9, 20, 50, 75, 115, 383
INVAR-8, Run: 024, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 150, 0, 4, 50, 81, 580, 25, 16, 8, 23, 50, 75, 104, 580
INVAR-8, Run: 025, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 150, 0, 12, 50, 89, 522, 25, 18, 6, 19, 50, 75, 108, 522
INVAR-8, Run: 026, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 87, 543, 25, 13, 11, 20, 50, 75, 107, 543
INVAR-8, Run: 027, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 150, 0, 6, 50, 82, 519, 25, 18, 6, 22, 50, 75, 104, 519
INVAR-8, Run: 028, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 150, 0, 6, 50, 53, 366, 25, 12, 12, 22, 50, 75, 75, 366
INVAR-8, Run: 029, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 89, 591, 25, 9, 15, 21, 50, 75, 110, 591
INVAR-8, Run: 030, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 150, 0, 16, 50, 62, 586, 25, 13, 11, 17, 50, 75, 79, 586
INVAR-8, Run: 031, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 150, 0, 6, 50, 79, 617, 25, 15, 9, 22, 50, 75, 101, 617
INVAR-8, Run: 032, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 84, 606, 25, 16, 8, 21, 50, 75, 105, 606
INVAR-8, Run: 033, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 150, 0, 6, 50, 120, 560, 25, 18, 6, 22, 50, 75, 142, 560
INVAR-8, Run: 034, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 77, 669, 25, 15, 9, 21, 50, 75, 98, 669
INVAR-8, Run: 035, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 59, 550, 25, 17, 7, 21, 50, 75, 80, 550
INVAR-8, Run: 036, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 67, 475, 25, 12, 12, 20, 50, 75, 87, 475
INVAR-8, Run: 037, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 129, 941, 25, 15, 9, 21, 50, 75, 150, 941
INVAR-8, Run: 038, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 54, 283, 25, 17, 7, 21, 50, 75, 75, 283
INVAR-8, Run: 039, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 150, 0, 6, 50, 93, 565, 25, 16, 8, 22, 50, 75, 115, 565
INVAR-8, Run: 040, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 91, 535, 25, 13, 11, 21, 50, 75, 112, 535
INVAR-8, Run: 041, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 150, 0, 6, 50, 78, 517, 25, 12, 12, 22, 50, 75, 100, 517
INVAR-8, Run: 042, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 53, 449, 25, 16, 8, 20, 50, 75, 73, 449
INVAR-8, Run: 043, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 150, 0, 6, 50, 104, 495, 25, 12, 12, 22, 50, 75, 126, 495
INVAR-8, Run: 044, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 94, 785, 25, 15, 9, 21, 50, 75, 115, 785
INVAR-8, Run: 045, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 150, 0, 6, 50, 98, 640, 25, 16, 8, 22, 50, 75, 120, 640
INVAR-8, Run: 046, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 82, 647, 25, 17, 7, 20, 50, 75, 102, 647
INVAR-8, Run: 047, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 150, 0, 12, 50, 92, 766, 25, 15, 9, 19, 50, 75, 111, 766
INVAR-8, Run: 048, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 69, 404, 25, 13, 11, 21, 50, 75, 90, 404
INVAR-8, Run: 049, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 150, 0, 12, 50, 75, 509, 25, 16, 8, 19, 50, 75, 94, 509
INVAR-8, Run: 050, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 94, 638, 25, 15, 9, 20, 50, 75, 114, 638
INVAR-8, Run: 051, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 74, 298, 25, 9, 15, 20, 50, 75, 94, 298
INVAR-8, Run: 052, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 78, 561, 25, 15, 9, 20, 50, 75, 98, 561
INVAR-8, Run: 053, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 101, 563, 25, 12, 12, 21, 50, 75, 122, 563
INVAR-8, Run: 054, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 150, 0, 14, 50, 58, 619, 25, 16, 8, 18, 50, 75, 76, 619
INVAR-8, Run: 055, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 150, 0, 14, 50, 67, 806, 25, 16, 8, 18, 50, 75, 85, 806
INVAR-8, Run: 056, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 150, 0, 12, 50, 56, 599, 25, 11, 13, 19, 50, 75, 75, 599
INVAR-8, Run: 057, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 150, 0, 14, 50, 62, 329, 25, 16, 8, 18, 50, 75, 80, 329
INVAR-8, Run: 058, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 150, 0, 12, 50, 186, 1109, 25, 14, 10, 19, 50, 75, 205, 1109
INVAR-8, Run: 059, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 67, 424, 25, 15, 9, 21, 50, 75, 88, 424
INVAR-8, Run: 060, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 117, 588, 25, 9, 15, 21, 50, 75, 138, 588
INVAR-8, Run: 061, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 53, 423, 25, 18, 6, 20, 50, 75, 73, 423
INVAR-8, Run: 062, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 65, 615, 25, 12, 12, 20, 50, 75, 85, 615
INVAR-8, Run: 063, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 64, 456, 25, 19, 5, 21, 50, 75, 85, 456
INVAR-8, Run: 064, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 73, 384, 25, 17, 7, 20, 50, 75, 93, 384
INVAR-8, Run: 065, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 150, 0, 6, 50, 101, 774, 25, 17, 7, 22, 50, 75, 123, 774
INVAR-8, Run: 066, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 150, 0, 14, 50, 78, 515, 25, 17, 7, 18, 50, 75, 96, 515
INVAR-8, Run: 067, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 150, 0, 6, 50, 94, 687, 25, 15, 9, 22, 50, 75, 116, 687
INVAR-8, Run: 068, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 63, 480, 25, 18, 6, 21, 50, 75, 84, 480
INVAR-8, Run: 069, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 150, 0, 14, 50, 61, 503, 25, 14, 10, 18, 50, 75, 79, 503
INVAR-8, Run: 070, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 54, 357, 25, 13, 11, 20, 50, 75, 74, 357
INVAR-8, Run: 071, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 124, 847, 25, 19, 5, 20, 50, 75, 144, 847
INVAR-8, Run: 072, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 150, 0, 6, 50, 126, 761, 25, 16, 8, 22, 50, 75, 148, 761
INVAR-8, Run: 073, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 111, 637, 25, 14, 10, 21, 50, 75, 132, 637
INVAR-8, Run: 074, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 84, 692, 25, 11, 13, 20, 50, 75, 104, 692
INVAR-8, Run: 075, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 76, 364, 25, 16, 8, 21, 50, 75, 97, 364
INVAR-8, Run: 076, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 109, 748, 25, 15, 9, 20, 50, 75, 129, 748
INVAR-8, Run: 077, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 75, 658, 25, 19, 5, 21, 50, 75, 96, 658
INVAR-8, Run: 078, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 102, 675, 25, 15, 9, 20, 50, 75, 122, 675
INVAR-8, Run: 079, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 150, 0, 6, 50, 93, 405, 25, 15, 9, 22, 50, 75, 115, 405
INVAR-8, Run: 080, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 150, 0, 12, 50, 58, 697, 25, 18, 6, 19, 50, 75, 77, 697
INVAR-8, Run: 081, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 150, 0, 12, 50, 71, 507, 25, 16, 8, 19, 50, 75, 90, 507
INVAR-8, Run: 082, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 64, 423, 25, 15, 9, 20, 50, 75, 84, 423
INVAR-8, Run: 083, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 82, 449, 25, 9, 15, 21, 50, 75, 103, 449
INVAR-8, Run: 084, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 73, 827, 25, 17, 7, 20, 50, 75, 93, 827
INVAR-8, Run: 085, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 66, 482, 25, 10, 14, 21, 50, 75, 87, 482
INVAR-8, Run: 086, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 101, 894, 25, 19, 5, 21, 50, 75, 122, 894
INVAR-8, Run: 087, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 150, 0, 12, 50, 74, 736, 25, 19, 5, 19, 50, 75, 93, 736
INVAR-8, Run: 088, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 58, 556, 25, 20, 4, 20, 50, 75, 78, 556
INVAR-8, Run: 089, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 106, 576, 25, 15, 9, 21, 50, 75, 127, 576
INVAR-8, Run: 090, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 80, 764, 25, 17, 7, 20, 50, 75, 100, 764
INVAR-8, Run: 091, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 75, 537, 25, 13, 11, 21, 50, 75, 96, 537
INVAR-8, Run: 092, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 94, 879, 25, 15, 9, 20, 50, 75, 114, 879
INVAR-8, Run: 093, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 84, 613, 25, 14, 10, 21, 50, 75, 105, 613
INVAR-8, Run: 094, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 150, 0, 4, 50, 86, 356, 25, 9, 15, 23, 50, 75, 109, 356
INVAR-8, Run: 095, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 135, 475, 25, 10, 14, 21, 50, 75, 156, 475
INVAR-8, Run: 096, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 89, 677, 25, 13, 11, 20, 50, 75, 109, 677
INVAR-8, Run: 097, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 150, 0, 10, 50, 77, 543, 25, 15, 9, 20, 50, 75, 97, 543
INVAR-8, Run: 098, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 69, 554, 25, 17, 7, 21, 50, 75, 90, 554
INVAR-8, Run: 099, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 150, 0, 12, 50, 61, 485, 25, 16, 8, 19, 50, 75, 80, 485
INVAR-8, Run: 100, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 150, 0, 8, 50, 72, 325, 25, 15, 9, 21, 50, 75, 93, 325
INVAR-9, Run: 001, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 208, 1703, 50, 33, 16, 43, 100, 150, 251, 1703
INVAR-9, Run: 002, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 300, 1933, 50, 35, 14, 44, 100, 150, 344, 1933
INVAR-9, Run: 003, P, 0, 0, 0, 0, 46, 46, 0, 0, 1, 300, 0, 8, 100, 204, 1437, 50, 29, 20, 46, 100, 150, 250, 1437
INVAR-9, Run: 004, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 300, 0, 10, 100, 339, 1641, 50, 23, 26, 45, 100, 150, 384, 1641
INVAR-9, Run: 005, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 282, 1824, 50, 34, 15, 43, 100, 150, 325, 1824
INVAR-9, Run: 006, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 331, 2392, 50, 34, 15, 43, 100, 150, 374, 2392
INVAR-9, Run: 007, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 251, 1341, 50, 34, 15, 44, 100, 150, 295, 1341
INVAR-9, Run: 008, P, 0, 0, 0, 0, 39, 39, 0, 0, 1, 300, 0, 22, 100, 245, 1884, 50, 34, 15, 39, 100, 150, 284, 1884
INVAR-9, Run: 009, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 331, 2247, 50, 32, 17, 44, 100, 150, 375, 2247
INVAR-9, Run: 010, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 285, 1931, 50, 37, 12, 43, 100, 150, 328, 1931
INVAR-9, Run: 011, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 300, 0, 16, 100, 261, 1455, 50, 34, 15, 42, 100, 150, 303, 1455
INVAR-9, Run: 012, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 278, 2021, 50, 32, 17, 44, 100, 150, 322, 2021
INVAR-9, Run: 013, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 260, 2067, 50, 32, 17, 43, 100, 150, 303, 2067
INVAR-9, Run: 014, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 243, 1505, 50, 34, 15, 43, 100, 150, 286, 1505
INVAR-9, Run: 015, P, 0, 0, 0, 0, 46, 46, 0, 0, 1, 300, 0, 8, 100, 215, 1557, 50, 32, 17, 46, 100, 150, 261, 1557
INVAR-9, Run: 016, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 245, 1633, 50, 32, 17, 44, 100, 150, 289, 1633
INVAR-9, Run: 017, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 263, 1869, 50, 31, 18, 44, 100, 150, 307, 1869
INVAR-9, Run: 018, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 300, 0, 10, 100, 270, 1872, 50, 29, 20, 45, 100, 150, 315, 1872
INVAR-9, Run: 019, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 300, 0, 16, 100, 249, 1313, 50, 25, 24, 42, 100, 150, 291, 1313
INVAR-9, Run: 020, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 238, 1790, 50, 30, 19, 44, 100, 150, 282, 1790
INVAR-9, Run: 021, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 300, 0, 16, 100, 233, 1494, 50, 29, 20, 42, 100, 150, 275, 1494
INVAR-9, Run: 022, P, 0, 0, 0, 0, 40, 40, 0, 0, 1, 300, 0, 20, 100, 219, 1562, 50, 26, 23, 40, 100, 150, 259, 1562
INVAR-9, Run: 023, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 291, 1727, 50, 30, 19, 43, 100, 150, 334, 1727
INVAR-9, Run: 024, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 300, 0, 10, 100, 200, 1062, 50, 28, 21, 45, 100, 150, 245, 1062
INVAR-9, Run: 025, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 250, 1874, 50, 35, 14, 43, 100, 150, 293, 1874
INVAR-9, Run: 026, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 300, 0, 10, 100, 206, 1203, 50, 34, 15, 45, 100, 150, 251, 1203
INVAR-9, Run: 027, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 300, 0, 16, 100, 194, 1854, 50, 39, 10, 42, 100, 150, 236, 1854
INVAR-9, Run: 028, P, 0, 0, 0, 0, 46, 46, 0, 0, 1, 300, 0, 8, 100, 220, 1819, 50, 38, 11, 46, 100, 150, 266, 1819
INVAR-9, Run: 029, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 300, 0, 16, 100, 216, 1821, 50, 37, 12, 42, 100, 150, 258, 1821
INVAR-9, Run: 030, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 253, 1347, 50, 30, 19, 44, 100, 150, 297, 1347
INVAR-9, Run: 031, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 300, 0, 10, 100, 256, 1623, 50, 31, 18, 45, 100, 150, 301, 1623
INVAR-9, Run: 032, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 280, 1815, 50, 23, 26, 44, 100, 150, 324, 1815
INVAR-9, Run: 033, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 300, 0, 18, 100, 249, 2092, 50, 36, 13, 41, 100, 150, 290, 2092
INVAR-9, Run: 034, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 300, 0, 16, 100, 221, 1680, 50, 34, 15, 42, 100, 150, 263, 1680
INVAR-9, Run: 035, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 244, 1502, 50, 37, 12, 43, 100, 150, 287, 1502
INVAR-9, Run: 036, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 300, 0, 16, 100, 365, 2422, 50, 27, 22, 42, 100, 150, 407, 2422
INVAR-9, Run: 037, P, 0, 0, 0, 0, 39, 39, 0, 0, 1, 300, 0, 22, 100, 252, 1656, 50, 29, 20, 39, 100, 150, 291, 1656
INVAR-9, Run: 038, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 433, 2503, 50, 32, 17, 43, 100, 150, 476, 2503
INVAR-9, Run: 039, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 300, 0, 10, 100, 221, 1463, 50, 35, 14, 45, 100, 150, 266, 1463
INVAR-9, Run: 040, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 329, 1872, 50, 35, 14, 44, 100, 150, 373, 1872
INVAR-9, Run: 041, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 270, 2111, 50, 34, 15, 43, 100, 150, 313, 2111
INVAR-9, Run: 042, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 212, 1942, 50, 27, 22, 44, 100, 150, 256, 1942
INVAR-9, Run: 043, P, 0, 0, 0, 0, 46, 46, 0, 0, 1, 300, 0, 8, 100, 277, 1120, 50, 26, 23, 46, 100, 150, 323, 1120
INVAR-9, Run: 044, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 158, 1294, 50, 40, 9, 44, 100, 150, 202, 1294
INVAR-9, Run: 045, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 278, 1545, 50, 34, 15, 44, 100, 150, 322, 1545
INVAR-9, Run: 046, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 300, 0, 10, 100, 202, 1612, 50, 28, 21, 45, 100, 150, 247, 1612
INVAR-9, Run: 047, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 273, 1348, 50, 29, 20, 44, 100, 150, 317, 1348
INVAR-9, Run: 048, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 300, 0, 18, 100, 150, 1566, 50, 29, 20, 41, 100, 150, 191, 1566
INVAR-9, Run: 049, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 220, 1830, 50, 29, 20, 44, 100, 150, 264, 1830
INVAR-9, Run: 050, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 300, 0, 10, 100, 182, 1598, 50, 32, 17, 45, 100, 150, 227, 1598
INVAR-9, Run: 051, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 258, 1356, 50, 30, 19, 43, 100, 150, 301, 1356
INVAR-9, Run: 052, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 300, 0, 10, 100, 293, 1573, 50, 30, 19, 45, 100, 150, 338, 1573
INVAR-9, Run: 053, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 300, 0, 16, 100, 352, 2066, 50, 32, 17, 42, 100, 150, 394, 2066
INVAR-9, Run: 054, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 300, 0, 16, 100, 308, 1654, 50, 32, 17, 42, 100, 150, 350, 1654
INVAR-9, Run: 055, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 300, 0, 10, 100, 275, 1914, 50, 29, 20, 45, 100, 150, 320, 1914
INVAR-9, Run: 056, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 300, 0, 10, 100, 258, 2042, 50, 35, 14, 45, 100, 150, 303, 2042
INVAR-9, Run: 057, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 300, 0, 18, 100, 245, 2002, 50, 37, 12, 41, 100, 150, 286, 2002
INVAR-9, Run: 058, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 223, 1390, 50, 27, 22, 43, 100, 150, 266, 1390
INVAR-9, Run: 059, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 229, 895, 50, 24, 25, 44, 100, 150, 273, 895
INVAR-9, Run: 060, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 229, 1486, 50, 32, 17, 44, 100, 150, 273, 1486
INVAR-9, Run: 061, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 300, 0, 16, 100, 193, 1612, 50, 33, 16, 42, 100, 150, 235, 1612
INVAR-9, Run: 062, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 300, 0, 16, 100, 239, 1839, 50, 27, 22, 42, 100, 150, 281, 1839
INVAR-9, Run: 063, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 305, 1836, 50, 27, 22, 43, 100, 150, 348, 1836
INVAR-9, Run: 064, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 206, 1426, 50, 32, 17, 44, 100, 150, 250, 1426
INVAR-9, Run: 065, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 300, 0, 16, 100, 244, 1726, 50, 30, 19, 42, 100, 150, 286, 1726
INVAR-9, Run: 066, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 300, 0, 16, 100, 232, 1975, 50, 27, 22, 42, 100, 150, 274, 1975
INVAR-9, Run: 067, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 300, 0, 18, 100, 233, 1479, 50, 24, 25, 41, 100, 150, 274, 1479
INVAR-9, Run: 068, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 300, 0, 10, 100, 301, 2004, 50, 32, 17, 45, 100, 150, 346, 2004
INVAR-9, Run: 069, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 284, 1954, 50, 37, 12, 44, 100, 150, 328, 1954
INVAR-9, Run: 070, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 301, 1544, 50, 31, 18, 43, 100, 150, 344, 1544
INVAR-9, Run: 071, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 300, 0, 16, 100, 202, 1766, 50, 32, 17, 42, 100, 150, 244, 1766
