Input Number, Run_Number, Result@ 100, CO, X1, Y, H, M, PO, CE, D, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 093, F, 54, 0, 86, 1, 0, 1, 0, 11, 0, 0, 1, 16, 23, 42, 96, 11, 7, 4, 11, 23, 34, 42, 166
INVAR-4, Run: 094, F, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1, 14, 25, 34, 97, 12, 9, 3, 12, 25, 37, 34, 173
INVAR-4, Run: 095, F, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1, 14, 25, 23, 39, 12, 8, 4, 12, 25, 37, 23, 115
INVAR-4, Run: 096, F, 0, 0, 45, 0, 0, 0, 11, 0, 1, 49, 0, 17, 22, 18, 44, 11, 7, 3, 11, 22, 33, 29, 61
INVAR-4, Run: 097, F, 70, 0, 94, 1, 0, 1, 0, 13, 0, 0, 1, 12, 27, 45, 126, 13, 8, 5, 13, 27, 40, 45, 208
INVAR-4, Run: 098, F, 54, 0, 86, 1, 0, 1, 0, 11, 0, 0, 1, 16, 23, 27, 72, 11, 7, 4, 11, 23, 34, 27, 142
INVAR-4, Run: 099, F, 0, 0, 39, 0, 0, 0, 13, 0, 1, 65, 0, 13, 26, 19, 50, 13, 5, 7, 13, 26, 39, 32, 63
INVAR-4, Run: 100, F, 46, 0, 82, 1, 0, 1, 0, 10, 0, 0, 1, 18, 21, 18, 56, 10, 7, 3, 10, 21, 31, 18, 120
INVAR-5, Run: 001, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 50, 100, 18, 6, 11, 18, 36, 54, 68, 117
INVAR-5, Run: 002, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 25, 73, 16, 10, 5, 16, 32, 48, 41, 94
INVAR-5, Run: 003, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 45, 83, 17, 9, 8, 17, 35, 52, 45, 189
INVAR-5, Run: 004, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 27, 51, 18, 10, 7, 18, 36, 54, 45, 68
INVAR-5, Run: 005, F, 56, 0, 108, 1, 0, 1, 0, 13, 0, 0, 1, 26, 27, 17, 43, 13, 11, 2, 13, 27, 40, 17, 125
INVAR-5, Run: 006, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 45, 160, 17, 9, 7, 17, 34, 51, 62, 179
INVAR-5, Run: 007, F, 64, 0, 112, 1, 0, 1, 0, 14, 0, 0, 1, 24, 29, 63, 146, 14, 10, 4, 14, 29, 43, 63, 234
INVAR-5, Run: 008, F, 64, 0, 112, 1, 0, 1, 0, 14, 0, 0, 1, 24, 29, 23, 100, 14, 10, 4, 14, 29, 43, 23, 188
INVAR-5, Run: 009, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 83, 200, 17, 10, 7, 17, 35, 52, 83, 306
INVAR-5, Run: 010, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 23, 118, 17, 13, 3, 17, 34, 51, 40, 137
INVAR-5, Run: 011, F, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1, 22, 31, 20, 59, 15, 13, 2, 15, 31, 46, 20, 153
INVAR-5, Run: 012, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 79, 185, 16, 10, 6, 16, 33, 49, 79, 285
INVAR-5, Run: 013, F, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1, 16, 37, 56, 74, 18, 13, 5, 18, 37, 55, 56, 186
INVAR-5, Run: 014, F, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1, 22, 31, 43, 119, 15, 11, 4, 15, 31, 46, 43, 213
INVAR-5, Run: 015, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 52, 80, 16, 9, 7, 16, 33, 49, 52, 180
INVAR-5, Run: 016, F, 0, 0, 49, 0, 0, 0, 19, 0, 1, 99, 0, 15, 38, 53, 161, 19, 8, 10, 19, 38, 57, 72, 176
INVAR-5, Run: 017, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 59, 67, 16, 11, 5, 16, 33, 49, 59, 167
INVAR-5, Run: 018, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 55, 134, 17, 10, 7, 17, 35, 52, 55, 240
INVAR-5, Run: 019, F, 0, 0, 49, 0, 0, 0, 19, 0, 1, 99, 0, 15, 38, 30, 110, 19, 14, 4, 19, 38, 57, 49, 125
INVAR-5, Run: 020, F, 104, 0, 132, 1, 0, 1, 0, 19, 0, 0, 1, 14, 39, 41, 124, 19, 16, 3, 19, 39, 58, 41, 242
INVAR-5, Run: 021, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 41, 82, 17, 8, 8, 17, 34, 51, 58, 101
INVAR-5, Run: 022, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 25, 47, 16, 12, 3, 16, 32, 48, 41, 68
INVAR-5, Run: 023, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 35, 53, 16, 10, 6, 16, 33, 49, 35, 153
INVAR-5, Run: 024, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 39, 137, 16, 10, 5, 16, 32, 48, 55, 158
INVAR-5, Run: 025, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 52, 94, 16, 8, 8, 16, 33, 49, 52, 194
INVAR-5, Run: 026, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 33, 141, 17, 11, 5, 17, 34, 51, 50, 160
INVAR-5, Run: 027, F, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1, 16, 37, 50, 95, 18, 10, 8, 18, 37, 55, 50, 207
INVAR-5, Run: 028, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 40, 91, 17, 11, 6, 17, 35, 52, 40, 197
INVAR-5, Run: 029, F, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1, 22, 31, 56, 68, 15, 10, 5, 15, 31, 46, 56, 162
INVAR-5, Run: 030, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 38, 79, 17, 12, 5, 17, 35, 52, 38, 185
INVAR-5, Run: 031, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 56, 141, 16, 8, 8, 16, 33, 49, 56, 241
INVAR-5, Run: 032, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 56, 92, 16, 9, 7, 16, 33, 49, 56, 192
INVAR-5, Run: 033, F, 0, 0, 64, 0, 0, 0, 14, 0, 1, 59, 0, 25, 28, 12, 66, 14, 11, 2, 14, 28, 42, 26, 91
INVAR-5, Run: 034, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 57, 122, 16, 11, 5, 16, 33, 49, 57, 222
INVAR-5, Run: 035, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 25, 54, 17, 9, 7, 17, 34, 51, 42, 73
INVAR-5, Run: 036, F, 0, 0, 49, 0, 0, 0, 19, 0, 1, 99, 0, 15, 38, 47, 89, 19, 10, 8, 19, 38, 57, 66, 104
INVAR-5, Run: 037, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 84, 169, 17, 10, 7, 17, 35, 52, 84, 275
INVAR-5, Run: 038, F, 56, 0, 108, 1, 0, 1, 0, 13, 0, 0, 1, 26, 27, 40, 69, 13, 9, 4, 13, 27, 40, 40, 151
INVAR-5, Run: 039, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 88, 218, 17, 11, 6, 17, 35, 52, 88, 324
INVAR-5, Run: 040, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 64, 286, 17, 14, 3, 17, 35, 52, 64, 392
INVAR-5, Run: 041, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 67, 124, 18, 8, 9, 18, 36, 54, 85, 141
INVAR-5, Run: 042, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 58, 193, 16, 9, 7, 16, 33, 49, 58, 293
INVAR-5, Run: 043, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 71, 154, 17, 8, 8, 17, 34, 51, 88, 173
INVAR-5, Run: 044, F, 104, 0, 132, 1, 0, 1, 0, 19, 0, 0, 1, 14, 39, 65, 242, 19, 12, 7, 19, 39, 58, 65, 360
INVAR-5, Run: 045, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 40, 129, 17, 9, 7, 17, 34, 51, 57, 148
INVAR-5, Run: 046, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 51, 117, 17, 12, 5, 17, 35, 52, 51, 223
INVAR-5, Run: 047, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 43, 131, 16, 11, 5, 16, 33, 49, 43, 231
INVAR-5, Run: 048, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 54, 126, 16, 9, 6, 16, 32, 48, 70, 147
INVAR-5, Run: 049, F, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1, 22, 31, 48, 77, 15, 10, 5, 15, 31, 46, 48, 171
INVAR-5, Run: 050, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 25, 99, 17, 12, 4, 17, 34, 51, 42, 118
INVAR-5, Run: 051, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 45, 96, 18, 8, 9, 18, 36, 54, 63, 113
INVAR-5, Run: 052, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 50, 124, 17, 8, 9, 17, 35, 52, 50, 230
INVAR-5, Run: 053, F, 0, 0, 61, 0, 0, 0, 15, 0, 1, 67, 0, 23, 30, 22, 62, 15, 12, 2, 15, 30, 45, 37, 85
INVAR-5, Run: 054, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 54, 92, 17, 8, 8, 17, 34, 51, 71, 111
INVAR-5, Run: 055, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 42, 92, 16, 10, 6, 16, 33, 49, 42, 192
INVAR-5, Run: 056, F, 48, 0, 104, 1, 0, 1, 0, 12, 0, 0, 1, 28, 25, 77, 295, 12, 10, 2, 12, 25, 37, 77, 371
INVAR-5, Run: 057, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 26, 64, 16, 10, 6, 16, 33, 49, 26, 164
INVAR-5, Run: 058, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 34, 77, 18, 12, 5, 18, 36, 54, 52, 94
INVAR-5, Run: 059, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 29, 175, 17, 12, 4, 17, 34, 51, 46, 194
INVAR-5, Run: 060, F, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1, 22, 31, 71, 200, 15, 9, 6, 15, 31, 46, 71, 294
INVAR-5, Run: 061, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 55, 145, 17, 10, 7, 17, 35, 52, 55, 251
INVAR-5, Run: 062, F, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1, 22, 31, 28, 65, 15, 10, 5, 15, 31, 46, 28, 159
INVAR-5, Run: 063, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 48, 137, 17, 12, 4, 17, 34, 51, 65, 156
INVAR-5, Run: 064, F, 104, 0, 132, 1, 0, 1, 0, 19, 0, 0, 1, 14, 39, 65, 75, 19, 13, 6, 19, 39, 58, 65, 193
INVAR-5, Run: 065, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 41, 80, 16, 10, 5, 16, 32, 48, 57, 101
INVAR-5, Run: 066, F, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1, 22, 31, 79, 319, 15, 8, 7, 15, 31, 46, 79, 413
INVAR-5, Run: 067, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 73, 212, 17, 10, 7, 17, 35, 52, 73, 318
INVAR-5, Run: 068, F, 104, 0, 132, 1, 0, 1, 0, 19, 0, 0, 1, 14, 39, 93, 184, 19, 12, 7, 19, 39, 58, 93, 302
INVAR-5, Run: 069, F, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1, 16, 37, 37, 69, 18, 13, 5, 18, 37, 55, 37, 181
INVAR-5, Run: 070, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 33, 72, 16, 7, 8, 16, 32, 48, 49, 93
INVAR-5, Run: 071, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 41, 109, 18, 10, 7, 18, 36, 54, 59, 126
INVAR-5, Run: 072, F, 64, 0, 112, 1, 0, 1, 0, 14, 0, 0, 1, 24, 29, 28, 86, 14, 8, 6, 14, 29, 43, 28, 174
INVAR-5, Run: 073, F, 0, 0, 49, 0, 0, 0, 19, 0, 1, 99, 0, 15, 38, 35, 81, 19, 9, 9, 19, 38, 57, 54, 96
INVAR-5, Run: 074, F, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1, 22, 31, 27, 71, 15, 12, 3, 15, 31, 46, 27, 165
INVAR-5, Run: 075, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 45, 208, 18, 13, 4, 18, 36, 54, 63, 225
INVAR-5, Run: 076, F, 0, 0, 61, 0, 0, 0, 15, 0, 1, 67, 0, 23, 30, 23, 53, 15, 6, 8, 15, 30, 45, 38, 76
INVAR-5, Run: 077, F, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1, 22, 31, 66, 261, 15, 11, 4, 15, 31, 46, 66, 355
INVAR-5, Run: 078, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 29, 113, 17, 7, 9, 17, 34, 51, 46, 132
INVAR-5, Run: 079, F, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1, 22, 31, 13, 41, 15, 13, 2, 15, 31, 46, 13, 135
INVAR-5, Run: 080, F, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1, 22, 31, 61, 112, 15, 10, 5, 15, 31, 46, 61, 206
INVAR-5, Run: 081, F, 0, 0, 49, 0, 0, 0, 19, 0, 1, 99, 0, 15, 38, 62, 122, 19, 5, 13, 19, 38, 57, 81, 137
INVAR-5, Run: 082, F, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0, 17, 36, 22, 111, 18, 11, 6, 18, 36, 54, 40, 128
INVAR-5, Run: 083, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 42, 104, 17, 11, 5, 17, 34, 51, 59, 123
INVAR-5, Run: 084, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 31, 100, 16, 8, 8, 16, 33, 49, 31, 200
INVAR-5, Run: 085, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 18, 68, 16, 12, 3, 16, 32, 48, 34, 89
INVAR-5, Run: 086, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 66, 280, 16, 9, 7, 16, 33, 49, 66, 380
INVAR-5, Run: 087, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 27, 48, 17, 9, 8, 17, 35, 52, 27, 154
INVAR-5, Run: 088, F, 0, 0, 46, 0, 0, 0, 20, 0, 1, 107, 0, 13, 40, 65, 278, 20, 10, 9, 20, 40, 60, 85, 291
INVAR-5, Run: 089, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 46, 169, 16, 9, 7, 16, 33, 49, 46, 269
INVAR-5, Run: 090, F, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0, 21, 32, 48, 203, 16, 8, 7, 16, 32, 48, 64, 224
INVAR-5, Run: 091, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 33, 73, 16, 8, 8, 16, 33, 49, 33, 173
INVAR-5, Run: 092, F, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1, 18, 35, 48, 114, 17, 13, 4, 17, 35, 52, 48, 220
INVAR-5, Run: 093, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 34, 144, 17, 10, 6, 17, 34, 51, 51, 163
INVAR-5, Run: 094, F, 0, 0, 49, 0, 0, 0, 19, 0, 1, 99, 0, 15, 38, 70, 183, 19, 7, 11, 19, 38, 57, 89, 198
INVAR-5, Run: 095, F, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1, 22, 31, 78, 203, 15, 14, 1, 15, 31, 46, 78, 297
INVAR-5, Run: 096, F, 64, 0, 112, 1, 0, 1, 0, 14, 0, 0, 1, 24, 29, 20, 82, 14, 10, 4, 14, 29, 43, 20, 170
INVAR-5, Run: 097, F, 64, 0, 112, 1, 0, 1, 0, 14, 0, 0, 1, 24, 29, 24, 69, 14, 9, 5, 14, 29, 43, 24, 157
INVAR-5, Run: 098, F, 0, 0, 49, 0, 0, 0, 19, 0, 1, 99, 0, 15, 38, 47, 150, 19, 12, 6, 19, 38, 57, 66, 165
INVAR-5, Run: 099, F, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1, 20, 33, 41, 107, 16, 12, 4, 16, 33, 49, 41, 207
INVAR-5, Run: 100, F, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0, 19, 34, 48, 193, 17, 11, 5, 17, 34, 51, 65, 212
INVAR-6, Run: 001, F, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1, 68, 107, 435, 1251, 53, 33, 20, 53, 107, 160, 435, 1573
INVAR-6, Run: 002, F, 0, 0, 185, 0, 0, 0, 55, 0, 1, 265, 0, 65, 110, 333, 876, 55, 37, 17, 55, 110, 165, 388, 941
INVAR-6, Run: 003, F, 0, 0, 200, 0, 0, 0, 50, 0, 1, 225, 0, 75, 100, 161, 580, 50, 29, 20, 50, 100, 150, 211, 655
INVAR-6, Run: 004, F, 0, 0, 182, 0, 0, 0, 56, 0, 1, 273, 0, 63, 112, 260, 516, 56, 31, 24, 56, 112, 168, 316, 579
INVAR-6, Run: 005, F, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1, 64, 111, 467, 1453, 55, 31, 24, 55, 111, 166, 467, 1787
INVAR-6, Run: 006, F, 278, 0, 402, 1, 0, 1, 0, 56, 0, 0, 1, 62, 113, 450, 1460, 56, 31, 25, 56, 113, 169, 450, 1800
INVAR-6, Run: 007, F, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1, 72, 103, 234, 646, 51, 31, 20, 51, 103, 154, 234, 956
INVAR-6, Run: 008, F, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1, 72, 103, 289, 1155, 51, 36, 15, 51, 103, 154, 289, 1465
INVAR-6, Run: 009, F, 278, 0, 402, 1, 0, 1, 0, 56, 0, 0, 1, 62, 113, 230, 626, 56, 36, 20, 56, 113, 169, 230, 966
INVAR-6, Run: 010, F, 294, 0, 410, 1, 0, 1, 0, 58, 0, 0, 1, 58, 117, 296, 780, 58, 35, 23, 58, 117, 175, 296, 1132
INVAR-6, Run: 011, F, 278, 0, 402, 1, 0, 1, 0, 56, 0, 0, 1, 62, 113, 334, 687, 56, 29, 27, 56, 113, 169, 334, 1027
INVAR-6, Run: 012, F, 222, 0, 374, 1, 0, 1, 0, 49, 0, 0, 1, 76, 99, 301, 862, 49, 35, 14, 49, 99, 148, 301, 1160
INVAR-6, Run: 013, F, 246, 0, 386, 1, 0, 1, 0, 52, 0, 0, 1, 70, 105, 360, 817, 52, 32, 20, 52, 105, 157, 360, 1133
INVAR-6, Run: 014, F, 0, 0, 182, 0, 0, 0, 56, 0, 1, 273, 0, 63, 112, 215, 521, 56, 34, 21, 56, 112, 168, 271, 584
INVAR-6, Run: 015, F, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1, 68, 107, 241, 789, 53, 37, 16, 53, 107, 160, 241, 1111
INVAR-6, Run: 016, F, 0, 0, 182, 0, 0, 0, 56, 0, 1, 273, 0, 63, 112, 312, 717, 56, 31, 24, 56, 112, 168, 368, 780
INVAR-6, Run: 017, F, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1, 72, 103, 446, 1762, 51, 31, 20, 51, 103, 154, 446, 2072
INVAR-6, Run: 018, F, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1, 64, 111, 372, 694, 55, 25, 30, 55, 111, 166, 372, 1028
INVAR-6, Run: 019, F, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1, 68, 107, 348, 951, 53, 39, 14, 53, 107, 160, 348, 1273
INVAR-6, Run: 020, F, 318, 0, 422, 1, 0, 1, 0, 61, 0, 0, 1, 52, 123, 391, 690, 61, 31, 30, 61, 123, 184, 391, 1060
INVAR-6, Run: 021, F, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0, 67, 108, 178, 497, 54, 38, 15, 54, 108, 162, 232, 564
INVAR-6, Run: 022, F, 262, 0, 394, 1, 0, 1, 0, 54, 0, 0, 1, 66, 109, 245, 617, 54, 33, 21, 54, 109, 163, 245, 945
INVAR-6, Run: 023, F, 0, 0, 188, 0, 0, 0, 54, 0, 1, 257, 0, 67, 108, 319, 1276, 54, 28, 25, 54, 108, 162, 373, 1343
INVAR-6, Run: 024, F, 230, 0, 378, 1, 0, 1, 0, 50, 0, 0, 1, 74, 101, 390, 741, 50, 32, 18, 50, 101, 151, 390, 1045
INVAR-6, Run: 025, F, 286, 0, 406, 1, 0, 1, 0, 57, 0, 0, 1, 60, 115, 449, 1046, 57, 42, 15, 57, 115, 172, 449, 1392
INVAR-6, Run: 026, F, 278, 0, 402, 1, 0, 1, 0, 56, 0, 0, 1, 62, 113, 268, 675, 56, 34, 22, 56, 113, 169, 268, 1015
INVAR-6, Run: 027, F, 0, 0, 185, 0, 0, 0, 55, 0, 1, 265, 0, 65, 110, 266, 774, 55, 32, 22, 55, 110, 165, 321, 839
INVAR-6, Run: 028, F, 0, 0, 197, 0, 0, 0, 51, 0, 1, 233, 0, 73, 102, 136, 405, 51, 28, 22, 51, 102, 153, 187, 478
INVAR-6, Run: 029, F, 246, 0, 386, 1, 0, 1, 0, 52, 0, 0, 1, 70, 105, 190, 438, 52, 30, 22, 52, 105, 157, 190, 754
INVAR-6, Run: 030, F, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1, 68, 107, 257, 589, 53, 26, 27, 53, 107, 160, 257, 911
INVAR-6, Run: 031, F, 262, 0, 394, 1, 0, 1, 0, 54, 0, 0, 1, 66, 109, 266, 511, 54, 34, 20, 54, 109, 163, 266, 839
INVAR-6, Run: 032, F, 230, 0, 378, 1, 0, 1, 0, 50, 0, 0, 1, 74, 101, 205, 924, 50, 29, 21, 50, 101, 151, 205, 1228
INVAR-6, Run: 033, F, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1, 64, 111, 293, 750, 55, 31, 24, 55, 111, 166, 293, 1084
INVAR-6, Run: 034, F, 262, 0, 394, 1, 0, 1, 0, 54, 0, 0, 1, 66, 109, 196, 469, 54, 32, 22, 54, 109, 163, 196, 797
INVAR-6, Run: 035, F, 214, 0, 370, 1, 0, 1, 0, 48, 0, 0, 1, 78, 97, 222, 634, 48, 27, 21, 48, 97, 145, 222, 926
INVAR-6, Run: 036, F, 0, 0, 197, 0, 0, 0, 51, 0, 1, 233, 0, 73, 102, 157, 495, 51, 29, 21, 51, 102, 153, 208, 568
INVAR-6, Run: 037, F, 0, 0, 182, 0, 0, 0, 56, 0, 1, 273, 0, 63, 112, 251, 874, 56, 32, 23, 56, 112, 168, 307, 937
INVAR-6, Run: 038, F, 246, 0, 386, 1, 0, 1, 0, 52, 0, 0, 1, 70, 105, 353, 1065, 52, 37, 15, 52, 105, 157, 353, 1381
INVAR-6, Run: 039, F, 0, 0, 176, 0, 0, 0, 58, 0, 1, 289, 0, 59, 116, 318, 653, 58, 38, 19, 58, 116, 174, 376, 712
INVAR-6, Run: 040, F, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1, 72, 103, 220, 655, 51, 36, 15, 51, 103, 154, 220, 965
INVAR-6, Run: 041, F, 0, 0, 200, 0, 0, 0, 50, 0, 1, 225, 0, 75, 100, 215, 483, 50, 25, 24, 50, 100, 150, 265, 558
INVAR-6, Run: 042, F, 262, 0, 394, 1, 0, 1, 0, 54, 0, 0, 1, 66, 109, 169, 495, 54, 33, 21, 54, 109, 163, 169, 823
INVAR-6, Run: 043, F, 0, 0, 194, 0, 0, 0, 52, 0, 1, 241, 0, 71, 104, 188, 620, 52, 34, 17, 52, 104, 156, 240, 691
INVAR-6, Run: 044, F, 0, 0, 185, 0, 0, 0, 55, 0, 1, 265, 0, 65, 110, 260, 630, 55, 31, 23, 55, 110, 165, 315, 695
INVAR-6, Run: 045, F, 0, 0, 194, 0, 0, 0, 52, 0, 1, 241, 0, 71, 104, 135, 625, 52, 35, 16, 52, 104, 156, 187, 696
INVAR-6, Run: 046, F, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1, 72, 103, 197, 506, 51, 38, 13, 51, 103, 154, 197, 816
INVAR-6, Run: 047, F, 0, 0, 182, 0, 0, 0, 56, 0, 1, 273, 0, 63, 112, 206, 517, 56, 36, 19, 56, 112, 168, 262, 580
INVAR-6, Run: 048, F, 294, 0, 410, 1, 0, 1, 0, 58, 0, 0, 1, 58, 117, 323, 482, 58, 41, 17, 58, 117, 175, 323, 834
INVAR-6, Run: 049, F, 0, 0, 179, 0, 0, 0, 57, 0, 1, 281, 0, 61, 114, 354, 887, 57, 35, 21, 57, 114, 171, 411, 948
INVAR-6, Run: 050, F, 238, 0, 382, 1, 0, 1, 0, 51, 0, 0, 1, 72, 103, 239, 722, 51, 30, 21, 51, 103, 154, 239, 1032
INVAR-6, Run: 051, F, 270, 0, 398, 1, 0, 1, 0, 55, 0, 0, 1, 64, 111, 196, 444, 55, 32, 23, 55, 111, 166, 196, 778
INVAR-6, Run: 052, F, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1, 68, 107, 221, 424, 53, 31, 22, 53, 107, 160, 221, 746
INVAR-6, Run: 053, F, 0, 0, 182, 0, 0, 0, 56, 0, 1, 273, 0, 63, 112, 313, 637, 56, 34, 21, 56, 112, 168, 369, 700
INVAR-6, Run: 054, F, 0, 0, 200, 0, 0, 0, 50, 0, 1, 225, 0, 75, 100, 270, 756, 50, 28, 21, 50, 100, 150, 320, 831
INVAR-6, Run: 055, F, 0, 0, 176, 0, 0, 0, 58, 0, 1, 289, 0, 59, 116, 213, 595, 58, 33, 24, 58, 116, 174, 271, 654
INVAR-6, Run: 056, F, 254, 0, 390, 1, 0, 1, 0, 53, 0, 0, 1, 68, 107, 266, 378, 53, 37, 16, 53, 107, 160, 266, 700
