Input Number, Run_Number, Result@ 100, A, F, X1, B, C, PO, D, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 032, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 360, 10, 10, 252, 19, 12, 7, 10, 24, 39, 203, 106
INVAR-4, Run: 033, F, 1, 1, 0, 0, 0, 1, 0, 110, 110, 0, 0, 11, 8, 39, 756, 10, 10, 646, 19, 16, 3, 11, 23, 39, 421, 214
INVAR-4, Run: 034, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 413, 9, 9, 305, 19, 10, 9, 10, 24, 39, 307, 158
INVAR-4, Run: 035, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 313, 20, 20, 205, 19, 16, 3, 10, 24, 39, 255, 132
INVAR-4, Run: 036, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 575, 15, 15, 467, 19, 14, 5, 10, 24, 39, 499, 254
INVAR-4, Run: 037, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 306, 15, 15, 198, 19, 15, 4, 10, 24, 39, 249, 129
INVAR-4, Run: 038, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 391, 10, 10, 283, 19, 16, 3, 10, 24, 39, 277, 143
INVAR-4, Run: 039, F, 1, 0, 0, 0, 0, 1, 0, 110, 110, 0, 0, 12, 7, 39, 654, 7, 7, 544, 19, 13, 6, 12, 23, 39, 419, 213
INVAR-4, Run: 040, F, 1, 0, 0, 0, 0, 1, 0, 110, 110, 0, 0, 12, 7, 39, 524, 6, 6, 414, 19, 13, 6, 12, 23, 39, 377, 192
INVAR-4, Run: 041, F, 1, 1, 0, 0, 0, 1, 0, 110, 110, 0, 0, 11, 8, 39, 490, 11, 11, 380, 19, 11, 8, 11, 23, 39, 271, 139
INVAR-4, Run: 042, F, 1, 1, 0, 0, 0, 1, 0, 112, 112, 0, 0, 13, 6, 39, 387, 10, 10, 275, 19, 11, 8, 13, 22, 39, 317, 161
INVAR-4, Run: 043, F, 1, 0, 0, 0, 0, 1, 0, 110, 110, 0, 0, 12, 7, 39, 308, 13, 13, 198, 19, 11, 8, 12, 23, 39, 185, 96
INVAR-4, Run: 044, F, 1, 1, 0, 0, 0, 1, 0, 112, 112, 0, 0, 13, 6, 39, 271, 7, 7, 159, 19, 12, 7, 13, 22, 39, 591, 298
INVAR-4, Run: 045, F, 1, 1, 0, 0, 0, 1, 0, 110, 110, 0, 0, 11, 8, 39, 517, 12, 12, 407, 19, 16, 3, 11, 23, 39, 271, 139
INVAR-4, Run: 046, F, 1, 1, 0, 0, 0, 1, 0, 104, 104, 0, 0, 5, 14, 39, 459, 9, 9, 355, 19, 14, 5, 5, 26, 39, 251, 132
INVAR-4, Run: 047, F, 1, 0, 0, 0, 0, 1, 0, 104, 104, 0, 0, 6, 13, 39, 396, 13, 13, 292, 19, 13, 6, 6, 26, 39, 339, 176
INVAR-4, Run: 048, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8, 11, 39, 533, 13, 13, 427, 19, 11, 8, 8, 25, 39, 571, 291
INVAR-4, Run: 049, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 505, 15, 15, 397, 19, 17, 2, 10, 24, 39, 143, 76
INVAR-4, Run: 050, F, 1, 1, 0, 0, 0, 1, 0, 110, 110, 0, 0, 11, 8, 39, 383, 10, 10, 273, 19, 15, 4, 11, 23, 39, 441, 224
INVAR-4, Run: 051, F, 1, 1, 0, 0, 0, 1, 0, 112, 112, 0, 0, 13, 6, 39, 575, 14, 14, 463, 19, 14, 5, 13, 22, 39, 381, 193
INVAR-4, Run: 052, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8, 11, 39, 388, 9, 9, 282, 19, 12, 7, 8, 25, 39, 379, 195
INVAR-4, Run: 053, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 597, 19, 19, 489, 19, 13, 6, 10, 24, 39, 341, 175
INVAR-4, Run: 054, F, 1, 1, 0, 0, 0, 1, 0, 114, 114, 0, 0, 15, 4, 39, 554, 9, 9, 440, 19, 7, 12, 15, 21, 39, 361, 182
INVAR-4, Run: 055, F, 1, 1, 0, 0, 0, 1, 0, 110, 110, 0, 0, 11, 8, 39, 517, 15, 15, 407, 19, 9, 10, 11, 23, 39, 247, 127
INVAR-4, Run: 056, F, 1, 0, 0, 0, 0, 1, 0, 110, 110, 0, 0, 12, 7, 39, 619, 10, 10, 509, 19, 12, 7, 12, 23, 39, 563, 285
INVAR-4, Run: 057, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9, 10, 39, 436, 6, 6, 328, 19, 14, 5, 9, 24, 39, 353, 181
INVAR-4, Run: 058, F, 1, 1, 0, 0, 0, 1, 0, 106, 106, 0, 0, 7, 12, 39, 227, 3, 3, 121, 19, 17, 2, 7, 25, 39, 101, 56
INVAR-4, Run: 059, F, 1, 0, 0, 0, 0, 1, 0, 110, 110, 0, 0, 12, 7, 39, 435, 14, 14, 325, 19, 13, 6, 12, 23, 39, 373, 190
INVAR-4, Run: 060, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9, 10, 39, 410, 16, 16, 302, 19, 9, 10, 9, 24, 39, 359, 184
INVAR-4, Run: 061, F, 1, 0, 0, 0, 0, 1, 0, 110, 110, 0, 0, 12, 7, 39, 343, 12, 12, 233, 19, 10, 9, 12, 23, 39, 401, 204
INVAR-4, Run: 062, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8, 11, 39, 412, 6, 6, 306, 19, 14, 5, 8, 25, 39, 397, 204
INVAR-4, Run: 063, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 584, 15, 15, 476, 19, 12, 7, 10, 24, 39, 281, 145
INVAR-4, Run: 064, F, 1, 0, 0, 0, 0, 1, 0, 110, 110, 0, 0, 12, 7, 39, 657, 12, 12, 547, 19, 9, 10, 12, 23, 39, 205, 106
INVAR-4, Run: 065, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 612, 16, 16, 504, 19, 10, 9, 10, 24, 39, 181, 95
INVAR-4, Run: 066, F, 1, 1, 0, 0, 0, 1, 0, 112, 112, 0, 0, 13, 6, 39, 565, 12, 12, 453, 19, 12, 7, 13, 22, 39, 331, 168
INVAR-4, Run: 067, F, 1, 1, 0, 0, 0, 1, 0, 112, 112, 0, 0, 13, 6, 39, 762, 12, 12, 650, 19, 14, 5, 13, 22, 39, 299, 152
INVAR-4, Run: 068, F, 1, 1, 0, 0, 0, 1, 0, 110, 110, 0, 0, 11, 8, 39, 374, 14, 14, 264, 19, 8, 11, 11, 23, 39, 753, 380
INVAR-4, Run: 069, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8, 11, 39, 293, 7, 7, 187, 19, 13, 6, 8, 25, 39, 255, 133
INVAR-4, Run: 070, F, 1, 1, 0, 0, 0, 1, 0, 106, 106, 0, 0, 7, 12, 39, 551, 11, 11, 445, 19, 12, 7, 7, 25, 39, 423, 217
INVAR-4, Run: 071, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 356, 7, 7, 248, 19, 13, 6, 10, 24, 39, 253, 131
INVAR-4, Run: 072, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9, 10, 39, 929, 13, 13, 821, 19, 12, 7, 9, 24, 39, 211, 110
INVAR-4, Run: 073, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8, 11, 39, 484, 19, 19, 378, 19, 12, 7, 8, 25, 39, 219, 115
INVAR-4, Run: 074, F, 1, 1, 0, 0, 0, 1, 0, 106, 106, 0, 0, 7, 12, 39, 511, 19, 19, 405, 19, 8, 11, 7, 25, 39, 387, 199
INVAR-4, Run: 075, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9, 10, 39, 369, 3, 3, 261, 19, 13, 6, 9, 24, 39, 253, 131
INVAR-4, Run: 076, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 496, 11, 11, 388, 19, 15, 4, 10, 24, 39, 389, 199
INVAR-4, Run: 077, F, 1, 0, 0, 0, 0, 1, 0, 110, 110, 0, 0, 12, 7, 39, 484, 11, 11, 374, 19, 14, 5, 12, 23, 39, 435, 221
INVAR-4, Run: 078, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8, 11, 39, 688, 7, 7, 582, 19, 11, 8, 8, 25, 39, 437, 224
INVAR-4, Run: 079, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 407, 5, 5, 299, 19, 13, 6, 10, 24, 39, 303, 156
INVAR-4, Run: 080, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8, 11, 39, 361, 9, 9, 255, 19, 14, 5, 8, 25, 39, 275, 143
INVAR-4, Run: 081, F, 1, 1, 0, 0, 0, 1, 0, 112, 112, 0, 0, 13, 6, 39, 474, 11, 11, 362, 19, 15, 4, 13, 22, 39, 201, 103
INVAR-4, Run: 082, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8, 11, 39, 267, 13, 13, 161, 19, 7, 12, 8, 25, 39, 257, 134
INVAR-4, Run: 083, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8, 11, 39, 485, 12, 12, 379, 19, 16, 3, 8, 25, 39, 269, 140
INVAR-4, Run: 084, F, 1, 0, 0, 0, 0, 1, 0, 112, 112, 0, 0, 14, 5, 39, 295, 15, 15, 183, 19, 14, 5, 14, 22, 39, 281, 143
INVAR-4, Run: 085, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9, 10, 39, 402, 11, 11, 294, 19, 10, 9, 9, 24, 39, 273, 141
INVAR-4, Run: 086, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 448, 8, 8, 340, 19, 10, 9, 10, 24, 39, 397, 203
INVAR-4, Run: 087, F, 1, 0, 0, 0, 0, 1, 0, 112, 112, 0, 0, 14, 5, 39, 343, 7, 7, 231, 19, 12, 7, 14, 22, 39, 329, 167
INVAR-4, Run: 088, F, 1, 1, 0, 0, 0, 1, 0, 104, 104, 0, 0, 5, 14, 39, 353, 7, 7, 249, 19, 18, 1, 5, 26, 39, 255, 134
INVAR-4, Run: 089, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 411, 10, 10, 303, 19, 15, 4, 10, 24, 39, 345, 177
INVAR-4, Run: 090, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8, 11, 39, 447, 11, 11, 341, 19, 10, 9, 8, 25, 39, 489, 250
INVAR-4, Run: 091, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9, 10, 39, 397, 16, 16, 289, 19, 11, 8, 9, 24, 39, 617, 313
INVAR-4, Run: 092, F, 1, 1, 0, 0, 0, 1, 0, 106, 106, 0, 0, 7, 12, 39, 419, 7, 7, 313, 19, 14, 5, 7, 25, 39, 379, 195
INVAR-4, Run: 093, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9, 10, 39, 404, 8, 8, 296, 19, 15, 4, 9, 24, 39, 447, 228
INVAR-4, Run: 094, F, 1, 1, 0, 0, 0, 1, 0, 110, 110, 0, 0, 11, 8, 39, 438, 9, 9, 328, 19, 9, 10, 11, 23, 39, 183, 95
INVAR-4, Run: 095, F, 1, 1, 0, 0, 0, 1, 0, 108, 108, 0, 0, 9, 10, 39, 378, 9, 9, 270, 19, 15, 4, 9, 24, 39, 177, 93
INVAR-4, Run: 096, F, 1, 1, 0, 0, 0, 1, 0, 112, 112, 0, 0, 13, 6, 39, 608, 12, 12, 496, 19, 17, 2, 13, 22, 39, 279, 142
INVAR-4, Run: 097, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 332, 4, 4, 224, 19, 13, 6, 10, 24, 39, 241, 125
INVAR-4, Run: 098, F, 1, 0, 0, 0, 0, 1, 0, 106, 106, 0, 0, 8, 11, 39, 300, 6, 6, 194, 19, 11, 8, 8, 25, 39, 323, 167
INVAR-4, Run: 099, F, 1, 0, 0, 0, 0, 1, 0, 108, 108, 0, 0, 10, 9, 39, 740, 15, 15, 632, 19, 11, 8, 10, 24, 39, 389, 199
INVAR-4, Run: 100, F, 1, 1, 0, 0, 0, 1, 0, 110, 110, 0, 0, 11, 8, 39, 401, 6, 6, 291, 19, 17, 2, 11, 23, 39, 231, 119
INVAR-5, Run: 001, F, 1, 0, 0, 0, 0, 1, 0, 150, 150, 0, 0, 17, 9, 53, 768, 16, 16, 618, 26, 16, 10, 17, 31, 53, 579, 294
INVAR-5, Run: 002, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12, 14, 53, 690, 11, 11, 544, 26, 18, 8, 12, 33, 53, 859, 436
INVAR-5, Run: 003, F, 1, 1, 0, 0, 0, 1, 0, 142, 142, 0, 0, 8, 18, 53, 845, 20, 20, 703, 26, 11, 15, 8, 35, 53, 763, 390
INVAR-5, Run: 004, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14, 12, 53, 951, 13, 13, 803, 26, 17, 9, 14, 32, 53, 753, 382
INVAR-5, Run: 005, F, 1, 0, 0, 0, 0, 1, 0, 148, 148, 0, 0, 15, 11, 53, 697, 7, 7, 549, 26, 17, 9, 15, 32, 53, 405, 208
INVAR-5, Run: 006, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14, 12, 53, 841, 15, 15, 693, 26, 21, 5, 14, 32, 53, 603, 307
INVAR-5, Run: 007, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12, 14, 53, 557, 16, 16, 411, 26, 19, 7, 12, 33, 53, 363, 188
INVAR-5, Run: 008, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13, 13, 53, 752, 14, 14, 606, 26, 19, 7, 13, 33, 53, 277, 145
INVAR-5, Run: 009, F, 1, 0, 0, 0, 0, 1, 0, 142, 142, 0, 0, 9, 17, 53, 978, 19, 19, 836, 26, 18, 8, 9, 35, 53, 705, 361
INVAR-5, Run: 010, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14, 12, 53, 674, 14, 14, 526, 26, 17, 9, 14, 32, 53, 297, 154
INVAR-5, Run: 011, F, 1, 0, 0, 0, 0, 1, 0, 144, 144, 0, 0, 11, 15, 53, 496, 9, 9, 352, 26, 18, 8, 11, 34, 53, 831, 423
INVAR-5, Run: 012, F, 1, 1, 0, 0, 0, 1, 0, 144, 144, 0, 0, 10, 16, 53, 751, 8, 8, 607, 26, 17, 9, 10, 34, 53, 939, 477
INVAR-5, Run: 013, F, 1, 0, 0, 0, 0, 1, 0, 142, 142, 0, 0, 9, 17, 53, 758, 6, 6, 616, 26, 16, 10, 9, 35, 53, 659, 338
INVAR-5, Run: 014, F, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16, 10, 53, 675, 13, 13, 525, 26, 20, 6, 16, 31, 53, 625, 317
INVAR-5, Run: 015, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13, 13, 53, 879, 18, 18, 733, 26, 15, 11, 13, 33, 53, 635, 324
INVAR-5, Run: 016, F, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16, 10, 53, 807, 11, 11, 657, 26, 18, 8, 16, 31, 53, 533, 271
INVAR-5, Run: 017, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14, 12, 53, 679, 13, 13, 531, 26, 16, 10, 14, 32, 53, 509, 260
INVAR-5, Run: 018, F, 1, 0, 0, 0, 0, 1, 0, 152, 152, 0, 0, 19, 7, 53, 544, 11, 11, 392, 26, 18, 8, 19, 30, 53, 531, 269
INVAR-5, Run: 019, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14, 12, 53, 719, 13, 13, 571, 26, 16, 10, 14, 32, 53, 369, 190
INVAR-5, Run: 020, F, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16, 10, 53, 873, 10, 10, 723, 26, 19, 7, 16, 31, 53, 405, 207
INVAR-5, Run: 021, F, 1, 0, 0, 0, 0, 1, 0, 148, 148, 0, 0, 15, 11, 53, 499, 13, 13, 351, 26, 14, 12, 15, 32, 53, 499, 255
INVAR-5, Run: 022, F, 1, 0, 0, 0, 0, 1, 0, 148, 148, 0, 0, 15, 11, 53, 671, 13, 13, 523, 26, 19, 7, 15, 32, 53, 707, 359
INVAR-5, Run: 023, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13, 13, 53, 655, 14, 14, 509, 26, 17, 9, 13, 33, 53, 735, 374
INVAR-5, Run: 024, F, 1, 1, 0, 0, 0, 1, 0, 142, 142, 0, 0, 8, 18, 53, 967, 14, 14, 825, 26, 14, 12, 8, 35, 53, 525, 271
INVAR-5, Run: 025, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12, 14, 53, 641, 14, 14, 495, 26, 13, 13, 12, 33, 53, 369, 191
INVAR-5, Run: 026, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13, 13, 53, 739, 13, 13, 593, 26, 18, 8, 13, 33, 53, 739, 376
INVAR-5, Run: 027, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13, 13, 53, 790, 17, 17, 644, 26, 14, 12, 13, 33, 53, 723, 368
INVAR-5, Run: 028, F, 1, 1, 0, 0, 0, 1, 0, 142, 142, 0, 0, 8, 18, 53, 838, 20, 20, 696, 26, 18, 8, 8, 35, 53, 559, 288
INVAR-5, Run: 029, F, 1, 1, 0, 0, 0, 1, 0, 144, 144, 0, 0, 10, 16, 53, 905, 14, 14, 761, 26, 20, 6, 10, 34, 53, 845, 430
INVAR-5, Run: 030, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12, 14, 53, 480, 12, 12, 334, 26, 10, 16, 12, 33, 53, 459, 236
INVAR-5, Run: 031, F, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16, 10, 53, 542, 6, 6, 392, 26, 15, 11, 16, 31, 53, 643, 326
INVAR-5, Run: 032, F, 1, 1, 0, 0, 0, 1, 0, 144, 144, 0, 0, 10, 16, 53, 859, 11, 11, 715, 26, 22, 4, 10, 34, 53, 707, 361
INVAR-5, Run: 033, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13, 13, 53, 789, 12, 12, 643, 26, 16, 10, 13, 33, 53, 653, 333
INVAR-5, Run: 034, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12, 14, 53, 469, 20, 20, 323, 26, 12, 14, 12, 33, 53, 367, 190
INVAR-5, Run: 035, F, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16, 10, 53, 1002, 13, 13, 852, 26, 21, 5, 16, 31, 53, 623, 316
INVAR-5, Run: 036, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13, 13, 53, 553, 21, 21, 407, 26, 15, 11, 13, 33, 53, 477, 245
INVAR-5, Run: 037, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14, 12, 53, 757, 14, 14, 609, 26, 15, 11, 14, 32, 53, 281, 146
INVAR-5, Run: 038, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14, 12, 53, 875, 12, 12, 727, 26, 20, 6, 14, 32, 53, 403, 207
INVAR-5, Run: 039, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12, 14, 53, 624, 14, 14, 478, 26, 16, 10, 12, 33, 53, 331, 172
INVAR-5, Run: 040, F, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16, 10, 53, 997, 9, 9, 847, 26, 12, 14, 16, 31, 53, 521, 265
INVAR-5, Run: 041, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14, 12, 53, 802, 15, 15, 654, 26, 15, 11, 14, 32, 53, 823, 417
INVAR-5, Run: 042, F, 1, 1, 0, 0, 0, 1, 0, 152, 152, 0, 0, 18, 8, 53, 1170, 15, 15, 1018, 26, 15, 11, 18, 30, 53, 287, 147
INVAR-5, Run: 043, F, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16, 10, 53, 513, 10, 10, 363, 26, 18, 8, 16, 31, 53, 219, 114
INVAR-5, Run: 044, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14, 12, 53, 714, 11, 11, 566, 26, 17, 9, 14, 32, 53, 525, 268
INVAR-5, Run: 045, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13, 13, 53, 670, 9, 9, 524, 26, 15, 11, 13, 33, 53, 695, 354
INVAR-5, Run: 046, F, 1, 0, 0, 0, 0, 1, 0, 148, 148, 0, 0, 15, 11, 53, 861, 11, 11, 713, 26, 10, 16, 15, 32, 53, 611, 311
INVAR-5, Run: 047, F, 1, 0, 0, 0, 0, 1, 0, 144, 144, 0, 0, 11, 15, 53, 780, 13, 13, 636, 26, 14, 12, 11, 34, 53, 875, 445
INVAR-5, Run: 048, F, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16, 10, 53, 514, 8, 8, 364, 26, 23, 3, 16, 31, 53, 641, 325
INVAR-5, Run: 049, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12, 14, 53, 537, 9, 9, 391, 26, 21, 5, 12, 33, 53, 629, 321
INVAR-5, Run: 050, F, 1, 0, 0, 0, 0, 1, 0, 150, 150, 0, 0, 17, 9, 53, 781, 11, 11, 631, 26, 17, 9, 17, 31, 53, 555, 282
INVAR-5, Run: 051, F, 1, 0, 0, 0, 0, 1, 0, 152, 152, 0, 0, 19, 7, 53, 886, 10, 10, 734, 26, 19, 7, 19, 30, 53, 505, 256
INVAR-5, Run: 052, F, 1, 0, 0, 0, 0, 1, 0, 148, 148, 0, 0, 15, 11, 53, 1132, 19, 19, 984, 26, 20, 6, 15, 32, 53, 457, 234
INVAR-5, Run: 053, F, 1, 1, 0, 0, 0, 1, 0, 144, 144, 0, 0, 10, 16, 53, 835, 13, 13, 691, 26, 19, 7, 10, 34, 53, 517, 266
INVAR-5, Run: 054, F, 1, 0, 0, 0, 0, 1, 0, 154, 154, 0, 0, 21, 5, 53, 784, 14, 14, 630, 26, 14, 12, 21, 29, 53, 811, 408
INVAR-5, Run: 055, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13, 13, 53, 903, 12, 12, 757, 26, 16, 10, 13, 33, 53, 865, 439
INVAR-5, Run: 056, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14, 12, 53, 733, 10, 10, 585, 26, 14, 12, 14, 32, 53, 655, 333
INVAR-5, Run: 057, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14, 12, 53, 690, 18, 18, 542, 26, 18, 8, 14, 32, 53, 429, 220
INVAR-5, Run: 058, F, 1, 1, 0, 0, 0, 1, 0, 144, 144, 0, 0, 10, 16, 53, 625, 10, 10, 481, 26, 19, 7, 10, 34, 53, 441, 228
INVAR-5, Run: 059, F, 1, 0, 0, 0, 0, 1, 0, 148, 148, 0, 0, 15, 11, 53, 633, 15, 15, 485, 26, 19, 7, 15, 32, 53, 701, 356
INVAR-5, Run: 060, F, 1, 0, 0, 0, 0, 1, 0, 148, 148, 0, 0, 15, 11, 53, 769, 14, 14, 621, 26, 14, 12, 15, 32, 53, 743, 377
INVAR-5, Run: 061, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13, 13, 53, 421, 17, 17, 275, 26, 14, 12, 13, 33, 53, 313, 163
INVAR-5, Run: 062, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12, 14, 53, 862, 10, 10, 716, 26, 17, 9, 12, 33, 53, 349, 181
INVAR-5, Run: 063, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12, 14, 53, 741, 16, 16, 595, 26, 16, 10, 12, 33, 53, 467, 240
INVAR-5, Run: 064, F, 1, 0, 0, 0, 0, 1, 0, 144, 144, 0, 0, 11, 15, 53, 710, 14, 14, 566, 26, 16, 10, 11, 34, 53, 815, 415
INVAR-5, Run: 065, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14, 12, 53, 686, 11, 11, 538, 26, 19, 7, 14, 32, 53, 631, 321
INVAR-5, Run: 066, F, 1, 1, 0, 0, 0, 1, 0, 144, 144, 0, 0, 10, 16, 53, 623, 16, 16, 479, 26, 18, 8, 10, 34, 53, 609, 312
INVAR-5, Run: 067, F, 1, 0, 0, 0, 0, 1, 0, 150, 150, 0, 0, 17, 9, 53, 652, 27, 27, 502, 26, 20, 6, 17, 31, 53, 503, 256
INVAR-5, Run: 068, F, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16, 10, 53, 1095, 16, 16, 945, 26, 14, 12, 16, 31, 53, 943, 476
INVAR-5, Run: 069, F, 1, 1, 0, 0, 0, 1, 0, 144, 144, 0, 0, 10, 16, 53, 886, 12, 12, 742, 26, 15, 11, 10, 34, 53, 799, 407
INVAR-5, Run: 070, F, 1, 1, 0, 0, 0, 1, 0, 144, 144, 0, 0, 10, 16, 53, 913, 17, 17, 769, 26, 19, 7, 10, 34, 53, 355, 185
INVAR-5, Run: 071, F, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16, 10, 53, 488, 11, 11, 338, 26, 18, 8, 16, 31, 53, 613, 311
INVAR-5, Run: 072, F, 1, 0, 0, 0, 0, 1, 0, 142, 142, 0, 0, 9, 17, 53, 841, 6, 6, 699, 26, 15, 11, 9, 35, 53, 723, 370
INVAR-5, Run: 073, F, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16, 10, 53, 841, 24, 24, 691, 26, 13, 13, 16, 31, 53, 485, 247
INVAR-5, Run: 074, F, 1, 1, 0, 0, 0, 1, 0, 144, 144, 0, 0, 10, 16, 53, 613, 20, 20, 469, 26, 15, 11, 10, 34, 53, 393, 204
INVAR-5, Run: 075, F, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12, 14, 53, 673, 23, 23, 527, 26, 12, 14, 12, 33, 53, 603, 308
INVAR-5, Run: 076, F, 1, 0, 0, 0, 0, 1, 0, 150, 150, 0, 0, 17, 9, 53, 587, 20, 20, 437, 26, 19, 7, 17, 31, 53, 499, 254
INVAR-5, Run: 077, F, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13, 13, 53, 744, 25, 25, 598, 26, 18, 8, 13, 33, 53, 909, 461
INVAR-5, Run: 078, F, 1, 0, 0, 0, 0, 1, 0, 144, 144, 0, 0, 11, 15, 53, 456, 21, 21, 312, 26, 16, 10, 11, 34, 53, 355, 185
INVAR-5, Run: 079, F, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14, 12, 53, 849, 17, 17, 701, 26, 15, 11, 14, 32, 53, 601, 306
INVAR-5, Run: 080, F, 1, 0, 0, 0, 0, 1, 0, 148, 148, 0, 0, 15, 11, 53, 677, 12, 12, 529, 26, 15, 11, 15, 32, 53, 921, 466
