Input Number, Run_Number, Result@ 100, PO, A, H, X1, M, CE, Y, D, CO, PE, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 016, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0, 8, 50, 109, 613, 21, 11, 9, 29, 50, 75, 138, 613
INVAR-8, Run: 017, P, 0, 162, 0, 0, 0, 31, 31, 0, 0, 1, 0, 12, 50, 94, 522, 19, 12, 6, 31, 50, 75, 125, 522
INVAR-8, Run: 018, P, 0, 62, 0, 0, 0, 0, 96, 29, 96, 0, 0, 8, 50, 92, 559, 21, 12, 9, 29, 50, 75, 92, 655
INVAR-8, Run: 019, P, 0, 21, 0, 0, 0, 0, 141, 31, 141, 0, 0, 12, 50, 78, 334, 19, 12, 7, 31, 50, 75, 78, 475
INVAR-8, Run: 020, P, 0, 100, 0, 0, 0, 0, 60, 30, 60, 0, 0, 10, 50, 98, 427, 20, 12, 8, 30, 50, 75, 98, 487
INVAR-8, Run: 021, P, 0, 162, 0, 0, 0, 31, 31, 0, 0, 1, 0, 12, 50, 138, 586, 19, 12, 6, 31, 50, 75, 169, 586
INVAR-8, Run: 022, P, 0, 19, 0, 0, 0, 0, 143, 31, 143, 0, 0, 12, 50, 139, 609, 19, 11, 8, 31, 50, 75, 139, 752
INVAR-8, Run: 023, P, 0, 164, 0, 0, 0, 32, 32, 0, 0, 1, 0, 14, 50, 172, 833, 18, 10, 7, 32, 50, 75, 204, 833
INVAR-8, Run: 024, P, 0, 92, 0, 0, 0, 0, 66, 29, 66, 0, 0, 8, 50, 91, 505, 21, 13, 8, 29, 50, 75, 91, 571
INVAR-8, Run: 025, P, 0, 53, 0, 0, 0, 0, 105, 29, 105, 0, 0, 8, 50, 80, 351, 21, 13, 8, 29, 50, 75, 80, 456
INVAR-8, Run: 026, P, 0, 101, 0, 0, 0, 0, 61, 31, 61, 0, 0, 12, 50, 62, 428, 19, 14, 5, 31, 50, 75, 62, 489
INVAR-8, Run: 027, P, 0, 9, 0, 0, 0, 0, 153, 31, 153, 0, 0, 12, 50, 110, 369, 19, 10, 9, 31, 50, 75, 110, 522
INVAR-8, Run: 028, P, 0, 83, 0, 0, 0, 0, 75, 29, 75, 0, 0, 8, 50, 94, 518, 21, 18, 3, 29, 50, 75, 94, 593
INVAR-8, Run: 029, P, 0, 1, 0, 0, 0, 0, 157, 29, 157, 0, 0, 8, 50, 133, 459, 21, 12, 9, 29, 50, 75, 133, 616
INVAR-8, Run: 030, P, 0, 44, 0, 0, 0, 0, 112, 28, 112, 0, 0, 6, 50, 102, 464, 22, 13, 9, 28, 50, 75, 102, 576
INVAR-8, Run: 031, P, 0, 63, 0, 0, 0, 0, 97, 30, 97, 0, 0, 10, 50, 86, 277, 20, 13, 7, 30, 50, 75, 86, 374
INVAR-8, Run: 032, P, 0, 62, 0, 0, 0, 0, 100, 31, 100, 0, 0, 12, 50, 45, 242, 19, 10, 9, 31, 50, 75, 45, 342
INVAR-8, Run: 033, P, 0, 126, 0, 0, 0, 0, 34, 30, 34, 0, 0, 10, 50, 84, 261, 20, 10, 10, 30, 50, 75, 84, 295
INVAR-8, Run: 034, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0, 8, 50, 97, 356, 21, 13, 7, 29, 50, 75, 126, 356
INVAR-8, Run: 035, P, 0, 156, 0, 0, 0, 28, 28, 0, 0, 1, 0, 6, 50, 45, 411, 22, 15, 6, 28, 50, 75, 73, 411
INVAR-8, Run: 036, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0, 8, 50, 58, 447, 21, 19, 1, 29, 50, 75, 87, 447
INVAR-8, Run: 037, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0, 8, 50, 122, 336, 21, 9, 11, 29, 50, 75, 151, 336
INVAR-8, Run: 038, P, 0, 26, 0, 0, 0, 0, 138, 32, 138, 0, 0, 14, 50, 111, 477, 18, 10, 8, 32, 50, 75, 111, 615
INVAR-8, Run: 039, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0, 10, 50, 72, 404, 20, 12, 7, 30, 50, 75, 102, 404
INVAR-8, Run: 040, P, 0, 164, 0, 0, 0, 32, 32, 0, 0, 1, 0, 14, 50, 55, 401, 18, 14, 3, 32, 50, 75, 87, 401
INVAR-8, Run: 041, P, 0, 154, 0, 0, 0, 27, 27, 0, 0, 1, 0, 4, 50, 84, 380, 23, 17, 5, 27, 50, 75, 111, 380
INVAR-8, Run: 042, P, 0, 121, 0, 0, 0, 0, 39, 30, 39, 0, 0, 10, 50, 108, 384, 20, 12, 8, 30, 50, 75, 108, 423
INVAR-8, Run: 043, P, 0, 116, 0, 0, 0, 0, 40, 28, 40, 0, 0, 6, 50, 80, 356, 22, 13, 9, 28, 50, 75, 80, 396
INVAR-8, Run: 044, P, 0, 101, 0, 0, 0, 0, 61, 31, 61, 0, 0, 12, 50, 74, 403, 19, 15, 4, 31, 50, 75, 74, 464
INVAR-8, Run: 045, P, 0, 2, 0, 0, 0, 0, 158, 30, 158, 0, 0, 10, 50, 98, 378, 20, 13, 7, 30, 50, 75, 98, 536
INVAR-8, Run: 046, P, 0, 156, 0, 0, 0, 28, 28, 0, 0, 1, 0, 6, 50, 55, 384, 22, 14, 7, 28, 50, 75, 83, 384
INVAR-8, Run: 047, P, 0, 162, 0, 0, 0, 31, 31, 0, 0, 1, 0, 12, 50, 47, 350, 19, 13, 5, 31, 50, 75, 78, 350
INVAR-8, Run: 048, P, 0, 110, 0, 0, 0, 0, 46, 28, 46, 0, 0, 6, 50, 105, 642, 22, 16, 6, 28, 50, 75, 105, 688
INVAR-8, Run: 049, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0, 10, 50, 45, 424, 20, 12, 7, 30, 50, 75, 75, 424
INVAR-8, Run: 050, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0, 8, 50, 127, 507, 21, 14, 6, 29, 50, 75, 156, 507
INVAR-8, Run: 051, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0, 8, 50, 40, 423, 21, 14, 6, 29, 50, 75, 69, 423
INVAR-8, Run: 052, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0, 10, 50, 68, 334, 20, 14, 5, 30, 50, 75, 98, 334
INVAR-8, Run: 053, P, 0, 156, 0, 0, 0, 28, 28, 0, 0, 1, 0, 6, 50, 49, 252, 22, 13, 8, 28, 50, 75, 77, 252
INVAR-8, Run: 054, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0, 10, 50, 114, 609, 20, 13, 6, 30, 50, 75, 144, 609
INVAR-8, Run: 055, P, 0, 106, 0, 0, 0, 0, 54, 30, 54, 0, 0, 10, 50, 100, 386, 20, 14, 6, 30, 50, 75, 100, 440
INVAR-8, Run: 056, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0, 10, 50, 96, 461, 20, 10, 9, 30, 50, 75, 126, 461
INVAR-8, Run: 057, P, 0, 104, 0, 0, 0, 0, 52, 28, 52, 0, 0, 6, 50, 62, 225, 22, 17, 5, 28, 50, 75, 62, 277
INVAR-8, Run: 058, P, 0, 41, 0, 0, 0, 0, 115, 28, 115, 0, 0, 6, 50, 123, 717, 22, 14, 8, 28, 50, 75, 123, 832
INVAR-8, Run: 059, P, 0, 124, 0, 0, 0, 0, 34, 29, 34, 0, 0, 8, 50, 106, 452, 21, 14, 7, 29, 50, 75, 106, 486
INVAR-8, Run: 060, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0, 10, 50, 72, 287, 20, 11, 8, 30, 50, 75, 102, 287
INVAR-8, Run: 061, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0, 10, 50, 120, 732, 20, 13, 6, 30, 50, 75, 150, 732
INVAR-8, Run: 062, P, 0, 72, 0, 0, 0, 0, 88, 30, 88, 0, 0, 10, 50, 106, 513, 20, 15, 5, 30, 50, 75, 106, 601
INVAR-8, Run: 063, P, 0, 78, 0, 0, 0, 0, 82, 30, 82, 0, 0, 10, 50, 75, 528, 20, 16, 4, 30, 50, 75, 75, 610
INVAR-8, Run: 064, P, 0, 137, 0, 0, 0, 0, 25, 31, 25, 0, 0, 12, 50, 115, 411, 19, 9, 10, 31, 50, 75, 115, 436
INVAR-8, Run: 065, P, 0, 12, 0, 0, 0, 0, 146, 29, 146, 0, 0, 8, 50, 126, 473, 21, 15, 6, 29, 50, 75, 126, 619
INVAR-8, Run: 066, P, 0, 89, 0, 0, 0, 0, 69, 29, 69, 0, 0, 8, 50, 40, 283, 21, 16, 5, 29, 50, 75, 40, 352
INVAR-8, Run: 067, P, 0, 147, 0, 0, 0, 0, 9, 28, 9, 0, 0, 6, 50, 93, 393, 22, 12, 10, 28, 50, 75, 93, 402
INVAR-8, Run: 068, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0, 8, 50, 59, 387, 21, 15, 5, 29, 50, 75, 88, 387
INVAR-8, Run: 069, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0, 8, 50, 133, 454, 21, 10, 10, 29, 50, 75, 162, 454
INVAR-8, Run: 070, P, 0, 162, 0, 0, 0, 31, 31, 0, 0, 1, 0, 12, 50, 96, 582, 19, 15, 3, 31, 50, 75, 127, 582
INVAR-8, Run: 071, P, 0, 35, 0, 0, 0, 0, 127, 31, 127, 0, 0, 12, 50, 50, 245, 19, 13, 6, 31, 50, 75, 50, 372
INVAR-8, Run: 072, P, 0, 33, 0, 0, 0, 0, 125, 29, 125, 0, 0, 8, 50, 86, 341, 21, 14, 7, 29, 50, 75, 86, 466
INVAR-8, Run: 073, P, 0, 156, 0, 0, 0, 28, 28, 0, 0, 1, 0, 6, 50, 92, 328, 22, 7, 14, 28, 50, 75, 120, 328
INVAR-8, Run: 074, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0, 10, 50, 98, 641, 20, 12, 7, 30, 50, 75, 128, 641
INVAR-8, Run: 075, P, 0, 56, 0, 0, 0, 0, 102, 29, 102, 0, 0, 8, 50, 144, 392, 21, 15, 6, 29, 50, 75, 144, 494
INVAR-8, Run: 076, P, 0, 31, 0, 0, 0, 0, 131, 31, 131, 0, 0, 12, 50, 59, 297, 19, 15, 4, 31, 50, 75, 59, 428
INVAR-8, Run: 077, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0, 8, 50, 67, 442, 21, 16, 4, 29, 50, 75, 96, 442
INVAR-8, Run: 078, P, 0, 24, 0, 0, 0, 0, 134, 29, 134, 0, 0, 8, 50, 70, 317, 21, 12, 9, 29, 50, 75, 70, 451
INVAR-8, Run: 079, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0, 10, 50, 108, 364, 20, 14, 5, 30, 50, 75, 138, 364
INVAR-8, Run: 080, P, 0, 6, 0, 0, 0, 0, 156, 31, 156, 0, 0, 12, 50, 88, 471, 19, 9, 10, 31, 50, 75, 88, 627
INVAR-8, Run: 081, P, 0, 59, 0, 0, 0, 0, 97, 28, 97, 0, 0, 6, 50, 87, 508, 22, 15, 7, 28, 50, 75, 87, 605
INVAR-8, Run: 082, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0, 10, 50, 168, 857, 20, 16, 3, 30, 50, 75, 198, 857
INVAR-8, Run: 083, P, 0, 154, 0, 0, 0, 27, 27, 0, 0, 1, 0, 4, 50, 85, 381, 23, 12, 10, 27, 50, 75, 112, 381
INVAR-8, Run: 084, P, 0, 99, 0, 0, 0, 0, 61, 30, 61, 0, 0, 10, 50, 129, 545, 20, 16, 4, 30, 50, 75, 129, 606
INVAR-8, Run: 085, P, 0, 130, 0, 0, 0, 0, 30, 30, 30, 0, 0, 10, 50, 113, 700, 20, 14, 6, 30, 50, 75, 113, 730
INVAR-8, Run: 086, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0, 8, 50, 112, 487, 21, 15, 5, 29, 50, 75, 141, 487
INVAR-8, Run: 087, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0, 8, 50, 77, 443, 21, 14, 6, 29, 50, 75, 106, 443
INVAR-8, Run: 088, P, 0, 20, 0, 0, 0, 0, 140, 30, 140, 0, 0, 10, 50, 92, 302, 20, 11, 9, 30, 50, 75, 92, 442
INVAR-8, Run: 089, P, 0, 8, 0, 0, 0, 0, 156, 32, 156, 0, 0, 14, 50, 110, 597, 18, 12, 6, 32, 50, 75, 110, 753
INVAR-8, Run: 090, P, 0, 56, 0, 0, 0, 0, 102, 29, 102, 0, 0, 8, 50, 98, 399, 21, 9, 12, 29, 50, 75, 98, 501
INVAR-8, Run: 091, P, 0, 74, 0, 0, 0, 0, 90, 32, 90, 0, 0, 14, 50, 108, 459, 18, 14, 4, 32, 50, 75, 108, 549
INVAR-8, Run: 092, P, 0, 40, 0, 0, 0, 0, 122, 31, 122, 0, 0, 12, 50, 92, 362, 19, 10, 9, 31, 50, 75, 92, 484
INVAR-8, Run: 093, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0, 10, 50, 172, 601, 20, 8, 11, 30, 50, 75, 202, 601
INVAR-8, Run: 094, P, 0, 16, 0, 0, 0, 0, 146, 31, 146, 0, 0, 12, 50, 53, 230, 19, 14, 5, 31, 50, 75, 53, 376
INVAR-8, Run: 095, P, 0, 166, 0, 0, 0, 33, 33, 0, 0, 1, 0, 16, 50, 114, 522, 17, 8, 8, 33, 50, 75, 147, 522
INVAR-8, Run: 096, P, 0, 8, 0, 0, 0, 0, 154, 31, 154, 0, 0, 12, 50, 57, 388, 19, 13, 6, 31, 50, 75, 57, 542
INVAR-8, Run: 097, P, 0, 154, 0, 0, 0, 27, 27, 0, 0, 1, 0, 4, 50, 98, 310, 23, 16, 6, 27, 50, 75, 125, 310
INVAR-8, Run: 098, P, 0, 124, 0, 0, 0, 0, 36, 30, 36, 0, 0, 10, 50, 77, 573, 20, 15, 5, 30, 50, 75, 77, 609
INVAR-8, Run: 099, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0, 8, 50, 64, 333, 21, 10, 10, 29, 50, 75, 93, 333
INVAR-8, Run: 100, P, 0, 10, 0, 0, 0, 0, 154, 32, 154, 0, 0, 14, 50, 62, 383, 18, 13, 5, 32, 50, 75, 62, 537
INVAR-9, Run: 001, P, 0, 318, 0, 0, 0, 59, 59, 0, 0, 1, 0, 18, 100, 387, 1995, 41, 28, 12, 59, 100, 150, 446, 1995
INVAR-9, Run: 002, P, 0, 89, 0, 0, 0, 0, 221, 55, 221, 0, 0, 10, 100, 303, 1486, 45, 34, 11, 55, 100, 150, 303, 1707
INVAR-9, Run: 003, P, 0, 242, 0, 0, 0, 0, 70, 56, 70, 0, 0, 12, 100, 241, 1102, 44, 29, 15, 56, 100, 150, 241, 1172
INVAR-9, Run: 004, P, 0, 109, 0, 0, 0, 0, 207, 58, 207, 0, 0, 16, 100, 299, 1204, 42, 18, 24, 58, 100, 150, 299, 1411
INVAR-9, Run: 005, P, 0, 50, 0, 0, 0, 0, 270, 60, 270, 0, 0, 20, 100, 346, 1425, 40, 32, 8, 60, 100, 150, 346, 1695
INVAR-9, Run: 006, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 289, 1222, 45, 27, 17, 55, 100, 150, 344, 1222
INVAR-9, Run: 007, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 263, 1158, 43, 23, 19, 57, 100, 150, 320, 1158
INVAR-9, Run: 008, P, 0, 308, 0, 0, 0, 54, 54, 0, 0, 1, 0, 8, 100, 214, 1375, 46, 25, 20, 54, 100, 150, 268, 1375
INVAR-9, Run: 009, P, 0, 88, 0, 0, 0, 0, 228, 58, 228, 0, 0, 16, 100, 330, 1937, 42, 26, 16, 58, 100, 150, 330, 2165
INVAR-9, Run: 010, P, 0, 120, 0, 0, 0, 0, 194, 57, 194, 0, 0, 14, 100, 365, 1745, 43, 26, 17, 57, 100, 150, 365, 1939
INVAR-9, Run: 011, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 272, 1093, 45, 25, 19, 55, 100, 150, 327, 1093
INVAR-9, Run: 012, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 283, 1451, 43, 32, 10, 57, 100, 150, 340, 1451
INVAR-9, Run: 013, P, 0, 60, 0, 0, 0, 0, 254, 57, 254, 0, 0, 14, 100, 308, 1369, 43, 25, 18, 57, 100, 150, 308, 1623
INVAR-9, Run: 014, P, 0, 64, 0, 0, 0, 0, 248, 56, 248, 0, 0, 12, 100, 400, 1690, 44, 30, 14, 56, 100, 150, 400, 1938
INVAR-9, Run: 015, P, 0, 308, 0, 0, 0, 54, 54, 0, 0, 1, 0, 8, 100, 222, 1244, 46, 32, 13, 54, 100, 150, 276, 1244
INVAR-9, Run: 016, P, 0, 84, 0, 0, 0, 0, 226, 55, 226, 0, 0, 10, 100, 251, 1478, 45, 27, 18, 55, 100, 150, 251, 1704
INVAR-9, Run: 017, P, 0, 49, 0, 0, 0, 0, 261, 55, 261, 0, 0, 10, 100, 306, 1370, 45, 30, 15, 55, 100, 150, 306, 1631
INVAR-9, Run: 018, P, 0, 308, 0, 0, 0, 54, 54, 0, 0, 1, 0, 8, 100, 291, 1577, 46, 25, 20, 54, 100, 150, 345, 1577
INVAR-9, Run: 019, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 235, 1463, 43, 31, 11, 57, 100, 150, 292, 1463
INVAR-9, Run: 020, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0, 16, 100, 316, 1429, 42, 20, 21, 58, 100, 150, 374, 1429
INVAR-9, Run: 021, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0, 16, 100, 295, 1786, 42, 27, 14, 58, 100, 150, 353, 1786
INVAR-9, Run: 022, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0, 16, 100, 222, 1357, 42, 26, 15, 58, 100, 150, 280, 1357
INVAR-9, Run: 023, P, 0, 84, 0, 0, 0, 0, 234, 59, 234, 0, 0, 18, 100, 297, 1948, 41, 25, 16, 59, 100, 150, 297, 2182
INVAR-9, Run: 024, P, 0, 42, 0, 0, 0, 0, 270, 56, 270, 0, 0, 12, 100, 285, 1388, 44, 22, 22, 56, 100, 150, 285, 1658
INVAR-9, Run: 025, P, 0, 248, 0, 0, 0, 0, 66, 57, 66, 0, 0, 14, 100, 326, 1388, 43, 28, 15, 57, 100, 150, 326, 1454
INVAR-9, Run: 026, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 282, 1971, 43, 28, 14, 57, 100, 150, 339, 1971
INVAR-9, Run: 027, P, 0, 97, 0, 0, 0, 0, 211, 54, 211, 0, 0, 8, 100, 247, 1058, 46, 26, 20, 54, 100, 150, 247, 1269
INVAR-9, Run: 028, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0, 12, 100, 265, 1121, 44, 23, 20, 56, 100, 150, 321, 1121
INVAR-9, Run: 029, P, 0, 163, 0, 0, 0, 0, 153, 58, 153, 0, 0, 16, 100, 403, 1301, 42, 25, 17, 58, 100, 150, 403, 1454
INVAR-9, Run: 030, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 253, 1020, 45, 26, 18, 55, 100, 150, 308, 1020
INVAR-9, Run: 031, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 299, 1537, 43, 30, 12, 57, 100, 150, 356, 1537
INVAR-9, Run: 032, P, 0, 145, 0, 0, 0, 0, 171, 58, 171, 0, 0, 16, 100, 292, 1566, 42, 27, 15, 58, 100, 150, 292, 1737
INVAR-9, Run: 033, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 313, 1598, 43, 26, 16, 57, 100, 150, 370, 1598
INVAR-9, Run: 034, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 361, 1679, 45, 27, 17, 55, 100, 150, 416, 1679
INVAR-9, Run: 035, P, 0, 124, 0, 0, 0, 0, 194, 59, 194, 0, 0, 18, 100, 276, 1181, 41, 26, 15, 59, 100, 150, 276, 1375
INVAR-9, Run: 036, P, 0, 132, 0, 0, 0, 0, 180, 56, 180, 0, 0, 12, 100, 278, 1290, 44, 33, 11, 56, 100, 150, 278, 1470
INVAR-9, Run: 037, P, 0, 26, 0, 0, 0, 0, 288, 57, 288, 0, 0, 14, 100, 193, 1430, 43, 28, 15, 57, 100, 150, 193, 1718
INVAR-9, Run: 038, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0, 16, 100, 197, 1610, 42, 29, 12, 58, 100, 150, 255, 1610
INVAR-9, Run: 039, P, 0, 1, 0, 0, 0, 0, 311, 56, 311, 0, 0, 12, 100, 259, 1072, 44, 33, 11, 56, 100, 150, 259, 1383
INVAR-9, Run: 040, P, 0, 248, 0, 0, 0, 0, 68, 58, 68, 0, 0, 16, 100, 298, 1180, 42, 27, 15, 58, 100, 150, 298, 1248
INVAR-9, Run: 041, P, 0, 32, 0, 0, 0, 0, 284, 58, 284, 0, 0, 16, 100, 217, 1228, 42, 25, 17, 58, 100, 150, 217, 1512
INVAR-9, Run: 042, P, 0, 308, 0, 0, 0, 54, 54, 0, 0, 1, 0, 8, 100, 228, 937, 46, 19, 26, 54, 100, 150, 282, 937
INVAR-9, Run: 043, P, 0, 6, 0, 0, 0, 0, 312, 59, 312, 0, 0, 18, 100, 298, 1338, 41, 23, 18, 59, 100, 150, 298, 1650
INVAR-9, Run: 044, P, 0, 318, 0, 0, 0, 59, 59, 0, 0, 1, 0, 18, 100, 422, 1934, 41, 20, 20, 59, 100, 150, 481, 1934
INVAR-9, Run: 045, P, 0, 19, 0, 0, 0, 0, 297, 58, 297, 0, 0, 16, 100, 223, 1600, 42, 26, 16, 58, 100, 150, 223, 1897
INVAR-9, Run: 046, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0, 16, 100, 329, 1824, 42, 27, 14, 58, 100, 150, 387, 1824
INVAR-9, Run: 047, P, 0, 130, 0, 0, 0, 0, 184, 57, 184, 0, 0, 14, 100, 271, 1240, 43, 29, 14, 57, 100, 150, 271, 1424
INVAR-9, Run: 048, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 274, 1243, 43, 32, 10, 57, 100, 150, 331, 1243
INVAR-9, Run: 049, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 302, 1630, 43, 29, 13, 57, 100, 150, 359, 1630
INVAR-9, Run: 050, P, 0, 88, 0, 0, 0, 0, 230, 59, 230, 0, 0, 18, 100, 356, 1328, 41, 31, 10, 59, 100, 150, 356, 1558
INVAR-9, Run: 051, P, 0, 112, 0, 0, 0, 0, 202, 57, 202, 0, 0, 14, 100, 293, 1264, 43, 21, 22, 57, 100, 150, 293, 1466
INVAR-9, Run: 052, P, 0, 138, 0, 0, 0, 0, 172, 55, 172, 0, 0, 10, 100, 300, 1400, 45, 22, 23, 55, 100, 150, 300, 1572
INVAR-9, Run: 053, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 509, 2501, 43, 27, 15, 57, 100, 150, 566, 2501
INVAR-9, Run: 054, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 274, 1028, 43, 28, 14, 57, 100, 150, 331, 1028
INVAR-9, Run: 055, P, 0, 114, 0, 0, 0, 0, 198, 56, 198, 0, 0, 12, 100, 419, 2116, 44, 27, 17, 56, 100, 150, 419, 2314
INVAR-9, Run: 056, P, 0, 29, 0, 0, 0, 0, 283, 56, 283, 0, 0, 12, 100, 284, 1005, 44, 27, 17, 56, 100, 150, 284, 1288
INVAR-9, Run: 057, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 361, 1479, 43, 25, 17, 57, 100, 150, 418, 1479
INVAR-9, Run: 058, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 293, 1591, 45, 29, 15, 55, 100, 150, 348, 1591
INVAR-9, Run: 059, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 233, 1359, 45, 29, 15, 55, 100, 150, 288, 1359
INVAR-9, Run: 060, P, 0, 15, 0, 0, 0, 0, 297, 56, 297, 0, 0, 12, 100, 286, 1199, 44, 36, 8, 56, 100, 150, 286, 1496
INVAR-9, Run: 061, P, 0, 39, 0, 0, 0, 0, 285, 62, 285, 0, 0, 24, 100, 270, 1396, 38, 27, 11, 62, 100, 150, 270, 1681
INVAR-9, Run: 062, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 379, 1419, 43, 27, 15, 57, 100, 150, 436, 1419
INVAR-9, Run: 063, P, 0, 308, 0, 0, 0, 54, 54, 0, 0, 1, 0, 8, 100, 225, 1464, 46, 28, 17, 54, 100, 150, 279, 1464
INVAR-9, Run: 064, P, 0, 66, 0, 0, 0, 0, 248, 57, 248, 0, 0, 14, 100, 374, 1645, 43, 25, 18, 57, 100, 150, 374, 1893
INVAR-9, Run: 065, P, 0, 9, 0, 0, 0, 0, 311, 60, 311, 0, 0, 20, 100, 229, 1090, 40, 25, 15, 60, 100, 150, 229, 1401
INVAR-9, Run: 066, P, 0, 308, 0, 0, 0, 54, 54, 0, 0, 1, 0, 8, 100, 354, 1682, 46, 21, 24, 54, 100, 150, 408, 1682
INVAR-9, Run: 067, P, 0, 252, 0, 0, 0, 0, 64, 58, 64, 0, 0, 16, 100, 331, 1563, 42, 25, 17, 58, 100, 150, 331, 1627
INVAR-9, Run: 068, P, 0, 322, 0, 0, 0, 61, 61, 0, 0, 1, 0, 22, 100, 360, 1423, 39, 26, 12, 61, 100, 150, 421, 1423
INVAR-9, Run: 069, P, 0, 117, 0, 0, 0, 0, 195, 56, 195, 0, 0, 12, 100, 309, 1105, 44, 27, 17, 56, 100, 150, 309, 1300
INVAR-9, Run: 070, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 217, 1445, 45, 30, 14, 55, 100, 150, 272, 1445
INVAR-9, Run: 071, P, 0, 5, 0, 0, 0, 0, 305, 55, 305, 0, 0, 10, 100, 220, 1299, 45, 31, 14, 55, 100, 150, 220, 1604
INVAR-9, Run: 072, P, 0, 103, 0, 0, 0, 0, 209, 56, 209, 0, 0, 12, 100, 298, 1285, 44, 27, 17, 56, 100, 150, 298, 1494
INVAR-9, Run: 073, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 228, 1704, 43, 27, 15, 57, 100, 150, 285, 1704
INVAR-9, Run: 074, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 350, 1698, 43, 32, 10, 57, 100, 150, 407, 1698
INVAR-9, Run: 075, P, 0, 235, 0, 0, 0, 0, 73, 54, 73, 0, 0, 8, 100, 298, 1320, 46, 29, 17, 54, 100, 150, 298, 1393
INVAR-9, Run: 076, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0, 16, 100, 358, 1452, 42, 22, 19, 58, 100, 150, 416, 1452
INVAR-9, Run: 077, P, 0, 53, 0, 0, 0, 0, 255, 54, 255, 0, 0, 8, 100, 292, 1101, 46, 32, 14, 54, 100, 150, 292, 1356
INVAR-9, Run: 078, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0, 12, 100, 294, 1577, 44, 33, 10, 56, 100, 150, 350, 1577
