Input Number, Run_Number, Result@ 100, H, PO, X1, M, CE, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 086, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 73, 492, 23, 15, 7, 16, 39, 58, 89, 492
INVAR-4, Run: 087, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 44, 590, 25, 22, 2, 14, 39, 58, 58, 590
INVAR-4, Run: 088, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 72, 451, 23, 11, 11, 16, 39, 58, 88, 451
INVAR-4, Run: 089, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 61, 512, 25, 21, 3, 14, 39, 58, 75, 512
INVAR-4, Run: 090, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 65, 590, 23, 14, 8, 16, 39, 58, 81, 590
INVAR-4, Run: 091, P, 0, 0, 0, 0, 17, 17, 0, 0, 1, 118, 1, 5, 39, 52, 284, 22, 14, 7, 17, 39, 58, 69, 284
INVAR-4, Run: 092, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 43, 340, 25, 16, 8, 14, 39, 58, 57, 340
INVAR-4, Run: 093, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 35, 218, 25, 17, 7, 14, 39, 58, 49, 218
INVAR-4, Run: 094, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 74, 392, 23, 9, 13, 16, 39, 58, 90, 392
INVAR-4, Run: 095, P, 0, 0, 0, 0, 15, 15, 0, 0, 1, 118, 1, 9, 39, 80, 605, 24, 12, 11, 15, 39, 58, 95, 605
INVAR-4, Run: 096, P, 0, 0, 0, 0, 13, 13, 0, 0, 1, 118, 1, 13, 39, 54, 368, 26, 13, 12, 13, 39, 58, 67, 368
INVAR-4, Run: 097, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 66, 339, 23, 11, 11, 16, 39, 58, 82, 339
INVAR-4, Run: 098, P, 0, 0, 0, 0, 16, 16, 0, 0, 1, 118, 1, 7, 39, 80, 570, 23, 18, 4, 16, 39, 58, 96, 570
INVAR-4, Run: 099, P, 0, 0, 0, 0, 14, 14, 0, 0, 1, 118, 1, 11, 39, 61, 543, 25, 13, 11, 14, 39, 58, 75, 543
INVAR-4, Run: 100, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 118, 1, 3, 39, 92, 370, 21, 9, 11, 18, 39, 58, 110, 370
INVAR-5, Run: 001, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 107, 527, 29, 11, 17, 24, 53, 79, 131, 527
INVAR-5, Run: 002, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 160, 1, 17, 53, 103, 918, 35, 24, 10, 18, 53, 79, 121, 918
INVAR-5, Run: 003, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 129, 627, 30, 17, 12, 23, 53, 79, 152, 627
INVAR-5, Run: 004, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 160, 1, 15, 53, 91, 773, 34, 24, 9, 19, 53, 79, 110, 773
INVAR-5, Run: 005, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 129, 616, 31, 18, 12, 22, 53, 79, 151, 616
INVAR-5, Run: 006, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 160, 1, 17, 53, 75, 844, 35, 25, 9, 18, 53, 79, 93, 844
INVAR-5, Run: 007, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 124, 888, 32, 21, 10, 21, 53, 79, 145, 888
INVAR-5, Run: 008, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 98, 688, 31, 18, 12, 22, 53, 79, 120, 688
INVAR-5, Run: 009, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 94, 501, 33, 18, 14, 20, 53, 79, 114, 501
INVAR-5, Run: 010, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 96, 712, 32, 24, 7, 21, 53, 79, 117, 712
INVAR-5, Run: 011, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 131, 858, 30, 21, 8, 23, 53, 79, 154, 858
INVAR-5, Run: 012, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 154, 1005, 30, 23, 6, 23, 53, 79, 177, 1005
INVAR-5, Run: 013, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 109, 826, 31, 20, 10, 22, 53, 79, 131, 826
INVAR-5, Run: 014, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 124, 764, 33, 17, 15, 20, 53, 79, 144, 764
INVAR-5, Run: 015, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 120, 1071, 29, 20, 8, 24, 53, 79, 144, 1071
INVAR-5, Run: 016, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 94, 689, 32, 19, 12, 21, 53, 79, 115, 689
INVAR-5, Run: 017, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 160, 1, 15, 53, 96, 671, 34, 16, 17, 19, 53, 79, 115, 671
INVAR-5, Run: 018, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 61, 686, 32, 22, 9, 21, 53, 79, 82, 686
INVAR-5, Run: 019, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 110, 619, 32, 20, 11, 21, 53, 79, 131, 619
INVAR-5, Run: 020, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 73, 573, 32, 21, 10, 21, 53, 79, 94, 573
INVAR-5, Run: 021, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 133, 752, 30, 18, 11, 23, 53, 79, 156, 752
INVAR-5, Run: 022, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 197, 904, 31, 15, 15, 22, 53, 79, 219, 904
INVAR-5, Run: 023, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 139, 708, 31, 17, 13, 22, 53, 79, 161, 708
INVAR-5, Run: 024, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 170, 1197, 32, 22, 9, 21, 53, 79, 191, 1197
INVAR-5, Run: 025, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 154, 1086, 33, 23, 9, 20, 53, 79, 174, 1086
INVAR-5, Run: 026, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 160, 1, 15, 53, 115, 780, 34, 17, 16, 19, 53, 79, 134, 780
INVAR-5, Run: 027, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 72, 365, 32, 15, 16, 21, 53, 79, 93, 365
INVAR-5, Run: 028, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 98, 676, 31, 20, 10, 22, 53, 79, 120, 676
INVAR-5, Run: 029, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 149, 1463, 32, 23, 8, 21, 53, 79, 170, 1463
INVAR-5, Run: 030, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 86, 495, 31, 22, 8, 22, 53, 79, 108, 495
INVAR-5, Run: 031, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 160, 1, 3, 53, 111, 793, 28, 18, 9, 25, 53, 79, 136, 793
INVAR-5, Run: 032, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 90, 759, 31, 23, 7, 22, 53, 79, 112, 759
INVAR-5, Run: 033, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 62, 654, 33, 19, 13, 20, 53, 79, 82, 654
INVAR-5, Run: 034, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 98, 525, 29, 17, 11, 24, 53, 79, 122, 525
INVAR-5, Run: 035, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 113, 699, 33, 17, 15, 20, 53, 79, 133, 699
INVAR-5, Run: 036, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 125, 427, 29, 14, 14, 24, 53, 79, 149, 427
INVAR-5, Run: 037, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 104, 512, 29, 15, 13, 24, 53, 79, 128, 512
INVAR-5, Run: 038, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 90, 444, 31, 20, 10, 22, 53, 79, 112, 444
INVAR-5, Run: 039, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 146, 960, 31, 16, 14, 22, 53, 79, 168, 960
INVAR-5, Run: 040, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 119, 943, 33, 22, 10, 20, 53, 79, 139, 943
INVAR-5, Run: 041, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 87, 583, 32, 16, 15, 21, 53, 79, 108, 583
INVAR-5, Run: 042, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 97, 646, 30, 19, 10, 23, 53, 79, 120, 646
INVAR-5, Run: 043, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 109, 565, 29, 19, 9, 24, 53, 79, 133, 565
INVAR-5, Run: 044, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 79, 565, 29, 16, 12, 24, 53, 79, 103, 565
INVAR-5, Run: 045, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 94, 665, 31, 19, 11, 22, 53, 79, 116, 665
INVAR-5, Run: 046, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 143, 1113, 30, 18, 11, 23, 53, 79, 166, 1113
INVAR-5, Run: 047, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 131, 921, 32, 24, 7, 21, 53, 79, 152, 921
INVAR-5, Run: 048, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 113, 708, 31, 18, 12, 22, 53, 79, 135, 708
INVAR-5, Run: 049, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 125, 817, 32, 21, 10, 21, 53, 79, 146, 817
INVAR-5, Run: 050, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 123, 699, 31, 15, 15, 22, 53, 79, 145, 699
INVAR-5, Run: 051, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 111, 747, 31, 22, 8, 22, 53, 79, 133, 747
INVAR-5, Run: 052, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 160, 1, 15, 53, 81, 799, 34, 20, 13, 19, 53, 79, 100, 799
INVAR-5, Run: 053, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 160, 1, 15, 53, 85, 585, 34, 21, 12, 19, 53, 79, 104, 585
INVAR-5, Run: 054, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 115, 825, 33, 17, 15, 20, 53, 79, 135, 825
INVAR-5, Run: 055, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 71, 533, 30, 19, 10, 23, 53, 79, 94, 533
INVAR-5, Run: 056, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 64, 467, 31, 16, 14, 22, 53, 79, 86, 467
INVAR-5, Run: 057, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 156, 1344, 29, 20, 8, 24, 53, 79, 180, 1344
INVAR-5, Run: 058, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 103, 638, 30, 20, 9, 23, 53, 79, 126, 638
INVAR-5, Run: 059, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 100, 799, 33, 20, 12, 20, 53, 79, 120, 799
INVAR-5, Run: 060, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 123, 925, 32, 25, 6, 21, 53, 79, 144, 925
INVAR-5, Run: 061, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 99, 724, 31, 24, 6, 22, 53, 79, 121, 724
INVAR-5, Run: 062, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 71, 652, 31, 19, 11, 22, 53, 79, 93, 652
INVAR-5, Run: 063, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 83, 743, 31, 20, 10, 22, 53, 79, 105, 743
INVAR-5, Run: 064, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 101, 988, 32, 21, 10, 21, 53, 79, 122, 988
INVAR-5, Run: 065, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 98, 483, 32, 22, 9, 21, 53, 79, 119, 483
INVAR-5, Run: 066, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 135, 812, 29, 15, 13, 24, 53, 79, 159, 812
INVAR-5, Run: 067, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 151, 936, 32, 18, 13, 21, 53, 79, 172, 936
INVAR-5, Run: 068, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 116, 690, 30, 17, 12, 23, 53, 79, 139, 690
INVAR-5, Run: 069, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 75, 387, 32, 19, 12, 21, 53, 79, 96, 387
INVAR-5, Run: 070, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 94, 618, 31, 24, 6, 22, 53, 79, 116, 618
INVAR-5, Run: 071, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 80, 600, 33, 19, 13, 20, 53, 79, 100, 600
INVAR-5, Run: 072, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 83, 643, 33, 21, 11, 20, 53, 79, 103, 643
INVAR-5, Run: 073, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 170, 1046, 31, 20, 10, 22, 53, 79, 192, 1046
INVAR-5, Run: 074, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 130, 554, 33, 21, 11, 20, 53, 79, 150, 554
INVAR-5, Run: 075, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 130, 904, 31, 22, 8, 22, 53, 79, 152, 904
INVAR-5, Run: 076, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 128, 847, 32, 23, 8, 21, 53, 79, 149, 847
INVAR-5, Run: 077, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 128, 655, 31, 15, 15, 22, 53, 79, 150, 655
INVAR-5, Run: 078, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 77, 605, 32, 14, 17, 21, 53, 79, 98, 605
INVAR-5, Run: 079, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 151, 569, 30, 16, 13, 23, 53, 79, 174, 569
INVAR-5, Run: 080, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 127, 805, 29, 18, 10, 24, 53, 79, 151, 805
INVAR-5, Run: 081, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 77, 533, 29, 12, 16, 24, 53, 79, 101, 533
INVAR-5, Run: 082, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 41, 592, 32, 22, 9, 21, 53, 79, 62, 592
INVAR-5, Run: 083, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 99, 568, 30, 14, 15, 23, 53, 79, 122, 568
INVAR-5, Run: 084, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 75, 534, 29, 18, 10, 24, 53, 79, 99, 534
INVAR-5, Run: 085, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 160, 1, 15, 53, 86, 655, 34, 17, 16, 19, 53, 79, 105, 655
INVAR-5, Run: 086, P, 0, 0, 0, 0, 19, 19, 0, 0, 1, 160, 1, 15, 53, 107, 951, 34, 19, 14, 19, 53, 79, 126, 951
INVAR-5, Run: 087, P, 0, 0, 0, 0, 18, 18, 0, 0, 1, 160, 1, 17, 53, 86, 785, 35, 21, 13, 18, 53, 79, 104, 785
INVAR-5, Run: 088, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 54, 1002, 31, 20, 10, 22, 53, 79, 76, 1002
INVAR-5, Run: 089, P, 0, 0, 0, 0, 22, 22, 0, 0, 1, 160, 1, 9, 53, 61, 547, 31, 20, 10, 22, 53, 79, 83, 547
INVAR-5, Run: 090, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 72, 499, 29, 16, 12, 24, 53, 79, 96, 499
INVAR-5, Run: 091, P, 0, 0, 0, 0, 24, 24, 0, 0, 1, 160, 1, 5, 53, 91, 530, 29, 17, 11, 24, 53, 79, 115, 530
INVAR-5, Run: 092, P, 0, 0, 0, 0, 20, 20, 0, 0, 1, 160, 1, 13, 53, 94, 735, 33, 19, 13, 20, 53, 79, 114, 735
INVAR-5, Run: 093, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 128, 751, 30, 17, 12, 23, 53, 79, 151, 751
INVAR-5, Run: 094, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 110, 723, 30, 13, 16, 23, 53, 79, 133, 723
INVAR-5, Run: 095, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 99, 599, 32, 22, 9, 21, 53, 79, 120, 599
INVAR-5, Run: 096, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 114, 854, 32, 17, 14, 21, 53, 79, 135, 854
INVAR-5, Run: 097, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 101, 412, 30, 21, 8, 23, 53, 79, 124, 412
INVAR-5, Run: 098, P, 0, 0, 0, 0, 23, 23, 0, 0, 1, 160, 1, 7, 53, 116, 816, 30, 18, 11, 23, 53, 79, 139, 816
INVAR-5, Run: 099, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 71, 590, 32, 17, 14, 21, 53, 79, 92, 590
INVAR-5, Run: 100, P, 0, 0, 0, 0, 21, 21, 0, 0, 1, 160, 1, 11, 53, 90, 685, 32, 18, 13, 21, 53, 79, 111, 685
INVAR-6, Run: 001, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 757, 4983, 96, 52, 43, 79, 175, 262, 836, 4983
INVAR-6, Run: 002, P, 0, 0, 0, 0, 75, 75, 0, 0, 1, 526, 1, 25, 175, 673, 5125, 100, 58, 41, 75, 175, 262, 748, 5125
INVAR-6, Run: 003, P, 0, 0, 0, 0, 81, 81, 0, 0, 1, 526, 1, 13, 175, 655, 4093, 94, 61, 32, 81, 175, 262, 736, 4093
INVAR-6, Run: 004, P, 0, 0, 0, 0, 81, 81, 0, 0, 1, 526, 1, 13, 175, 686, 4861, 94, 59, 34, 81, 175, 262, 767, 4861
INVAR-6, Run: 005, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 526, 1, 19, 175, 587, 4250, 97, 56, 40, 78, 175, 262, 665, 4250
INVAR-6, Run: 006, P, 0, 0, 0, 0, 77, 77, 0, 0, 1, 526, 1, 21, 175, 732, 5812, 98, 61, 36, 77, 175, 262, 809, 5812
INVAR-6, Run: 007, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 897, 5735, 96, 58, 37, 79, 175, 262, 976, 5735
INVAR-6, Run: 008, P, 0, 0, 0, 0, 80, 80, 0, 0, 1, 526, 1, 15, 175, 696, 5774, 95, 62, 32, 80, 175, 262, 776, 5774
INVAR-6, Run: 009, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 846, 5530, 96, 65, 30, 79, 175, 262, 925, 5530
INVAR-6, Run: 010, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 526, 1, 23, 175, 692, 5846, 99, 69, 29, 76, 175, 262, 768, 5846
INVAR-6, Run: 011, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 526, 1, 23, 175, 979, 5879, 99, 63, 35, 76, 175, 262, 1055, 5879
INVAR-6, Run: 012, P, 0, 0, 0, 0, 77, 77, 0, 0, 1, 526, 1, 21, 175, 689, 4409, 98, 62, 35, 77, 175, 262, 766, 4409
INVAR-6, Run: 013, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 526, 1, 23, 175, 673, 4077, 99, 58, 40, 76, 175, 262, 749, 4077
INVAR-6, Run: 014, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 526, 1, 23, 175, 683, 5865, 99, 69, 29, 76, 175, 262, 759, 5865
INVAR-6, Run: 015, P, 0, 0, 0, 0, 81, 81, 0, 0, 1, 526, 1, 13, 175, 636, 3195, 94, 52, 41, 81, 175, 262, 717, 3195
INVAR-6, Run: 016, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 526, 1, 19, 175, 755, 5980, 97, 61, 35, 78, 175, 262, 833, 5980
INVAR-6, Run: 017, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 719, 5088, 96, 58, 37, 79, 175, 262, 798, 5088
INVAR-6, Run: 018, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 526, 1, 11, 175, 1102, 6136, 93, 49, 43, 82, 175, 262, 1184, 6136
INVAR-6, Run: 019, P, 0, 0, 0, 0, 73, 73, 0, 0, 1, 526, 1, 29, 175, 972, 5398, 102, 61, 40, 73, 175, 262, 1045, 5398
INVAR-6, Run: 020, P, 0, 0, 0, 0, 77, 77, 0, 0, 1, 526, 1, 21, 175, 637, 5151, 98, 66, 31, 77, 175, 262, 714, 5151
INVAR-6, Run: 021, P, 0, 0, 0, 0, 81, 81, 0, 0, 1, 526, 1, 13, 175, 770, 4416, 94, 59, 34, 81, 175, 262, 851, 4416
INVAR-6, Run: 022, P, 0, 0, 0, 0, 80, 80, 0, 0, 1, 526, 1, 15, 175, 621, 5354, 95, 74, 20, 80, 175, 262, 701, 5354
INVAR-6, Run: 023, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 526, 1, 19, 175, 729, 4034, 97, 60, 36, 78, 175, 262, 807, 4034
INVAR-6, Run: 024, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 526, 1, 23, 175, 655, 4751, 99, 72, 26, 76, 175, 262, 731, 4751
INVAR-6, Run: 025, P, 0, 0, 0, 0, 80, 80, 0, 0, 1, 526, 1, 15, 175, 579, 4238, 95, 62, 32, 80, 175, 262, 659, 4238
INVAR-6, Run: 026, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 697, 4687, 96, 63, 32, 79, 175, 262, 776, 4687
INVAR-6, Run: 027, P, 0, 0, 0, 0, 80, 80, 0, 0, 1, 526, 1, 15, 175, 664, 5518, 95, 66, 28, 80, 175, 262, 744, 5518
INVAR-6, Run: 028, P, 0, 0, 0, 0, 80, 80, 0, 0, 1, 526, 1, 15, 175, 589, 4060, 95, 57, 37, 80, 175, 262, 669, 4060
INVAR-6, Run: 029, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 526, 1, 23, 175, 673, 5022, 99, 61, 37, 76, 175, 262, 749, 5022
INVAR-6, Run: 030, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 687, 6687, 96, 53, 42, 79, 175, 262, 766, 6687
INVAR-6, Run: 031, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 526, 1, 19, 175, 689, 5342, 97, 60, 36, 78, 175, 262, 767, 5342
INVAR-6, Run: 032, P, 0, 0, 0, 0, 74, 74, 0, 0, 1, 526, 1, 27, 175, 595, 5346, 101, 65, 35, 74, 175, 262, 669, 5346
INVAR-6, Run: 033, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 586, 4109, 96, 54, 41, 79, 175, 262, 665, 4109
INVAR-6, Run: 034, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 526, 1, 19, 175, 609, 4142, 97, 57, 39, 78, 175, 262, 687, 4142
INVAR-6, Run: 035, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 526, 1, 19, 175, 668, 4409, 97, 70, 26, 78, 175, 262, 746, 4409
INVAR-6, Run: 036, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 941, 4948, 96, 62, 33, 79, 175, 262, 1020, 4948
INVAR-6, Run: 037, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 526, 1, 19, 175, 792, 5694, 97, 65, 31, 78, 175, 262, 870, 5694
INVAR-6, Run: 038, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 522, 4088, 96, 58, 37, 79, 175, 262, 601, 4088
INVAR-6, Run: 039, P, 0, 0, 0, 0, 80, 80, 0, 0, 1, 526, 1, 15, 175, 722, 4010, 95, 64, 30, 80, 175, 262, 802, 4010
INVAR-6, Run: 040, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 526, 1, 19, 175, 708, 4266, 97, 50, 46, 78, 175, 262, 786, 4266
INVAR-6, Run: 041, P, 0, 0, 0, 0, 81, 81, 0, 0, 1, 526, 1, 13, 175, 628, 4986, 94, 63, 30, 81, 175, 262, 709, 4986
INVAR-6, Run: 042, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 526, 1, 23, 175, 661, 4821, 99, 64, 34, 76, 175, 262, 737, 4821
INVAR-6, Run: 043, P, 0, 0, 0, 0, 77, 77, 0, 0, 1, 526, 1, 21, 175, 785, 4523, 98, 49, 48, 77, 175, 262, 862, 4523
INVAR-6, Run: 044, P, 0, 0, 0, 0, 82, 82, 0, 0, 1, 526, 1, 11, 175, 711, 4420, 93, 56, 36, 82, 175, 262, 793, 4420
INVAR-6, Run: 045, P, 0, 0, 0, 0, 76, 76, 0, 0, 1, 526, 1, 23, 175, 932, 6026, 99, 64, 34, 76, 175, 262, 1008, 6026
INVAR-6, Run: 046, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 526, 1, 19, 175, 1074, 7110, 97, 58, 38, 78, 175, 262, 1152, 7110
INVAR-6, Run: 047, P, 0, 0, 0, 0, 79, 79, 0, 0, 1, 526, 1, 17, 175, 891, 4922, 96, 58, 37, 79, 175, 262, 970, 4922
INVAR-6, Run: 048, P, 0, 0, 0, 0, 78, 78, 0, 0, 1, 526, 1, 19, 175, 553, 3749, 97, 62, 34, 78, 175, 262, 631, 3749
