Input Number, Run_Number, Result@ 100, A, F, X1, B, C, PO, D, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-5, Run: 083, P, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16, 10, 53, 635, 6, 6, 485, 26, 22, 4, 16, 31, 53, 503, 256
INVAR-5, Run: 084, P, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13, 13, 53, 931, 16, 16, 785, 26, 16, 10, 13, 33, 53, 835, 424
INVAR-5, Run: 085, P, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12, 14, 53, 714, 16, 16, 568, 26, 17, 9, 12, 33, 53, 541, 277
INVAR-5, Run: 086, P, 1, 0, 0, 0, 0, 1, 0, 148, 148, 0, 0, 15, 11, 53, 552, 15, 15, 404, 26, 18, 8, 15, 32, 53, 447, 229
INVAR-5, Run: 087, P, 1, 1, 0, 0, 0, 1, 0, 146, 146, 0, 0, 12, 14, 53, 816, 12, 12, 670, 26, 18, 8, 12, 33, 53, 287, 150
INVAR-5, Run: 088, P, 1, 0, 0, 0, 0, 1, 0, 148, 148, 0, 0, 15, 11, 53, 899, 13, 13, 751, 26, 18, 8, 15, 32, 53, 563, 287
INVAR-5, Run: 089, P, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14, 12, 53, 636, 11, 11, 488, 26, 21, 5, 14, 32, 53, 507, 259
INVAR-5, Run: 090, P, 1, 0, 0, 0, 0, 1, 0, 140, 140, 0, 0, 7, 19, 53, 707, 17, 17, 567, 26, 18, 8, 7, 36, 53, 423, 221
INVAR-5, Run: 091, P, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14, 12, 53, 662, 12, 12, 514, 26, 17, 9, 14, 32, 53, 825, 418
INVAR-5, Run: 092, P, 1, 0, 0, 0, 0, 1, 0, 144, 144, 0, 0, 11, 15, 53, 523, 15, 15, 379, 26, 16, 10, 11, 34, 53, 505, 260
INVAR-5, Run: 093, P, 1, 1, 0, 0, 0, 1, 0, 150, 150, 0, 0, 16, 10, 53, 859, 11, 11, 709, 26, 19, 7, 16, 31, 53, 575, 292
INVAR-5, Run: 094, P, 1, 0, 0, 0, 0, 1, 0, 150, 150, 0, 0, 17, 9, 53, 1085, 19, 19, 935, 26, 20, 6, 17, 31, 53, 365, 187
INVAR-5, Run: 095, P, 1, 0, 0, 0, 0, 1, 0, 144, 144, 0, 0, 11, 15, 53, 801, 11, 11, 657, 26, 15, 11, 11, 34, 53, 515, 265
INVAR-5, Run: 096, P, 1, 1, 0, 0, 0, 1, 0, 148, 148, 0, 0, 14, 12, 53, 911, 10, 10, 763, 26, 13, 13, 14, 32, 53, 373, 192
INVAR-5, Run: 097, P, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13, 13, 53, 489, 14, 14, 343, 26, 16, 10, 13, 33, 53, 423, 218
INVAR-5, Run: 098, P, 1, 0, 0, 0, 0, 1, 0, 146, 146, 0, 0, 13, 13, 53, 1497, 19, 19, 1351, 26, 11, 15, 13, 33, 53, 1067, 540
INVAR-5, Run: 099, P, 1, 1, 0, 0, 0, 1, 0, 144, 144, 0, 0, 10, 16, 53, 929, 9, 9, 785, 26, 20, 6, 10, 34, 53, 489, 252
INVAR-5, Run: 100, P, 1, 0, 0, 0, 0, 1, 0, 150, 150, 0, 0, 17, 9, 53, 752, 3, 3, 602, 26, 22, 4, 17, 31, 53, 501, 255
INVAR-6, Run: 001, P, 1, 0, 0, 0, 0, 1, 0, 482, 482, 0, 0, 44, 43, 175, 6469, 49, 49, 5987, 87, 56, 31, 44, 109, 175, 4209, 2126
INVAR-6, Run: 002, P, 1, 1, 0, 0, 0, 1, 0, 478, 478, 0, 0, 39, 48, 175, 2995, 51, 51, 2517, 87, 50, 37, 39, 111, 175, 3043, 1545
INVAR-6, Run: 003, P, 1, 1, 0, 0, 0, 1, 0, 490, 490, 0, 0, 51, 36, 175, 4539, 28, 28, 4049, 87, 63, 24, 51, 105, 175, 3813, 1924
INVAR-6, Run: 004, P, 1, 0, 0, 0, 0, 1, 0, 486, 486, 0, 0, 48, 39, 175, 4216, 50, 50, 3730, 87, 60, 27, 48, 107, 175, 4885, 2462
INVAR-6, Run: 005, P, 1, 0, 0, 0, 0, 1, 0, 476, 476, 0, 0, 38, 49, 175, 3881, 51, 51, 3405, 87, 61, 26, 38, 112, 175, 4207, 2128
INVAR-6, Run: 006, P, 1, 0, 0, 0, 0, 1, 0, 486, 486, 0, 0, 48, 39, 175, 3488, 39, 39, 3002, 87, 54, 33, 48, 107, 175, 2513, 1276
INVAR-6, Run: 007, P, 1, 0, 0, 0, 0, 1, 0, 488, 488, 0, 0, 50, 37, 175, 4755, 43, 43, 4267, 87, 64, 23, 50, 106, 175, 5039, 2538
INVAR-6, Run: 008, P, 1, 1, 0, 0, 0, 1, 0, 480, 480, 0, 0, 41, 46, 175, 3801, 40, 40, 3321, 87, 57, 30, 41, 110, 175, 3477, 1761
INVAR-6, Run: 009, P, 1, 1, 0, 0, 0, 1, 0, 484, 484, 0, 0, 45, 42, 175, 4444, 41, 41, 3960, 87, 67, 20, 45, 108, 175, 3921, 1981
INVAR-6, Run: 010, P, 1, 1, 0, 0, 0, 1, 0, 482, 482, 0, 0, 43, 44, 175, 4911, 40, 40, 4429, 87, 56, 31, 43, 109, 175, 3939, 1991
INVAR-6, Run: 011, P, 1, 0, 0, 0, 0, 1, 0, 488, 488, 0, 0, 50, 37, 175, 3662, 28, 28, 3174, 87, 66, 21, 50, 106, 175, 4009, 2023
INVAR-6, Run: 012, P, 1, 0, 0, 0, 0, 1, 0, 486, 486, 0, 0, 48, 39, 175, 5724, 61, 61, 5238, 87, 59, 28, 48, 107, 175, 3071, 1555
INVAR-6, Run: 013, P, 1, 1, 0, 0, 0, 1, 0, 486, 486, 0, 0, 47, 40, 175, 4459, 42, 42, 3973, 87, 59, 28, 47, 107, 175, 3297, 1668
INVAR-6, Run: 014, P, 1, 1, 0, 0, 0, 1, 0, 484, 484, 0, 0, 45, 42, 175, 3633, 39, 39, 3149, 87, 63, 24, 45, 108, 175, 2897, 1469
INVAR-6, Run: 015, P, 1, 0, 0, 0, 0, 1, 0, 482, 482, 0, 0, 44, 43, 175, 4129, 51, 51, 3647, 87, 51, 36, 44, 109, 175, 4665, 2354
INVAR-6, Run: 016, P, 1, 1, 0, 0, 0, 1, 0, 490, 490, 0, 0, 51, 36, 175, 5071, 42, 42, 4581, 87, 54, 33, 51, 105, 175, 3317, 1676
INVAR-6, Run: 017, P, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46, 41, 175, 3126, 45, 45, 2642, 87, 46, 41, 46, 108, 175, 2071, 1056
INVAR-6, Run: 018, P, 1, 0, 0, 0, 0, 1, 0, 490, 490, 0, 0, 52, 35, 175, 4534, 36, 36, 4044, 87, 54, 33, 52, 105, 175, 2959, 1497
INVAR-6, Run: 019, P, 1, 0, 0, 0, 0, 1, 0, 476, 476, 0, 0, 38, 49, 175, 4496, 47, 47, 4020, 87, 55, 32, 38, 112, 175, 3995, 2022
INVAR-6, Run: 020, P, 1, 1, 0, 0, 0, 1, 0, 482, 482, 0, 0, 43, 44, 175, 3612, 29, 29, 3130, 87, 55, 32, 43, 109, 175, 3703, 1873
INVAR-6, Run: 021, P, 1, 1, 0, 0, 0, 1, 0, 478, 478, 0, 0, 39, 48, 175, 3592, 33, 33, 3114, 87, 58, 29, 39, 111, 175, 3393, 1720
INVAR-6, Run: 022, P, 1, 1, 0, 0, 0, 1, 0, 480, 480, 0, 0, 41, 46, 175, 3412, 38, 38, 2932, 87, 50, 37, 41, 110, 175, 3403, 1724
INVAR-6, Run: 023, P, 1, 1, 0, 0, 0, 1, 0, 476, 476, 0, 0, 37, 50, 175, 3080, 48, 48, 2604, 87, 58, 29, 37, 112, 175, 2889, 1469
INVAR-6, Run: 024, P, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46, 41, 175, 4886, 34, 34, 4402, 87, 57, 30, 46, 108, 175, 4121, 2081
INVAR-6, Run: 025, P, 1, 1, 0, 0, 0, 1, 0, 482, 482, 0, 0, 43, 44, 175, 4247, 49, 49, 3765, 87, 50, 37, 43, 109, 175, 4943, 2493
INVAR-6, Run: 026, P, 1, 0, 0, 0, 0, 1, 0, 480, 480, 0, 0, 42, 45, 175, 3900, 35, 35, 3420, 87, 60, 27, 42, 110, 175, 3713, 1879
INVAR-6, Run: 027, P, 1, 0, 0, 0, 0, 1, 0, 488, 488, 0, 0, 50, 37, 175, 3896, 41, 41, 3408, 87, 43, 44, 50, 106, 175, 4271, 2154
INVAR-6, Run: 028, P, 1, 1, 0, 0, 0, 1, 0, 480, 480, 0, 0, 41, 46, 175, 3518, 51, 51, 3038, 87, 52, 35, 41, 110, 175, 3337, 1691
INVAR-6, Run: 029, P, 1, 0, 0, 0, 0, 1, 0, 486, 486, 0, 0, 48, 39, 175, 3550, 58, 58, 3064, 87, 62, 25, 48, 107, 175, 3085, 1562
INVAR-6, Run: 030, P, 1, 0, 0, 0, 0, 1, 0, 486, 486, 0, 0, 48, 39, 175, 5228, 42, 42, 4742, 87, 55, 32, 48, 107, 175, 5183, 2611
INVAR-6, Run: 031, P, 1, 0, 0, 0, 0, 1, 0, 488, 488, 0, 0, 50, 37, 175, 3767, 49, 49, 3279, 87, 49, 38, 50, 106, 175, 4707, 2372
INVAR-6, Run: 032, P, 1, 1, 0, 0, 0, 1, 0, 490, 490, 0, 0, 51, 36, 175, 4601, 38, 38, 4111, 87, 68, 19, 51, 105, 175, 4993, 2514
INVAR-6, Run: 033, P, 1, 0, 0, 0, 0, 1, 0, 486, 486, 0, 0, 48, 39, 175, 3998, 35, 35, 3512, 87, 57, 30, 48, 107, 175, 3801, 1920
INVAR-6, Run: 034, P, 1, 1, 0, 0, 0, 1, 0, 488, 488, 0, 0, 49, 38, 175, 3014, 35, 35, 2526, 87, 55, 32, 49, 106, 175, 3387, 1712
INVAR-6, Run: 035, P, 1, 1, 0, 0, 0, 1, 0, 486, 486, 0, 0, 47, 40, 175, 4958, 42, 42, 4472, 87, 56, 31, 47, 107, 175, 4585, 2312
INVAR-6, Run: 036, P, 1, 1, 0, 0, 0, 1, 0, 470, 470, 0, 0, 31, 56, 175, 3779, 40, 40, 3309, 87, 55, 32, 31, 115, 175, 4487, 2271
INVAR-6, Run: 037, P, 1, 0, 0, 0, 0, 1, 0, 482, 482, 0, 0, 44, 43, 175, 4307, 33, 33, 3825, 87, 52, 35, 44, 109, 175, 2983, 1513
INVAR-6, Run: 038, P, 1, 0, 0, 0, 0, 1, 0, 490, 490, 0, 0, 52, 35, 175, 3953, 35, 35, 3463, 87, 57, 30, 52, 105, 175, 4243, 2139
INVAR-6, Run: 039, P, 1, 0, 0, 0, 0, 1, 0, 490, 490, 0, 0, 52, 35, 175, 4449, 49, 49, 3959, 87, 48, 39, 52, 105, 175, 5323, 2679
INVAR-6, Run: 040, P, 1, 1, 0, 0, 0, 1, 0, 482, 482, 0, 0, 43, 44, 175, 4868, 43, 43, 4386, 87, 52, 35, 43, 109, 175, 3255, 1649
INVAR-6, Run: 041, P, 1, 0, 0, 0, 0, 1, 0, 488, 488, 0, 0, 50, 37, 175, 3988, 48, 48, 3500, 87, 49, 38, 50, 106, 175, 4197, 2117
INVAR-6, Run: 042, P, 1, 0, 0, 0, 0, 1, 0, 482, 482, 0, 0, 44, 43, 175, 3262, 28, 28, 2780, 87, 59, 28, 44, 109, 175, 3701, 1872
INVAR-6, Run: 043, P, 1, 1, 0, 0, 0, 1, 0, 476, 476, 0, 0, 37, 50, 175, 6258, 41, 41, 5782, 87, 60, 27, 37, 112, 175, 3461, 1755
INVAR-6, Run: 044, P, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46, 41, 175, 3838, 35, 35, 3354, 87, 59, 28, 46, 108, 175, 4305, 2173
INVAR-6, Run: 045, P, 1, 1, 0, 0, 0, 1, 0, 476, 476, 0, 0, 37, 50, 175, 3567, 44, 44, 3091, 87, 45, 42, 37, 112, 175, 4043, 2046
INVAR-6, Run: 046, P, 1, 1, 0, 0, 0, 1, 0, 482, 482, 0, 0, 43, 44, 175, 4341, 25, 25, 3859, 87, 57, 30, 43, 109, 175, 3315, 1679
INVAR-6, Run: 047, P, 1, 1, 0, 0, 0, 1, 0, 484, 484, 0, 0, 45, 42, 175, 3977, 48, 48, 3493, 87, 58, 29, 45, 108, 175, 5051, 2546
INVAR-6, Run: 048, P, 1, 1, 0, 0, 0, 1, 0, 484, 484, 0, 0, 45, 42, 175, 3712, 46, 46, 3228, 87, 53, 34, 45, 108, 175, 3071, 1556
INVAR-6, Run: 049, P, 1, 1, 0, 0, 0, 1, 0, 470, 470, 0, 0, 31, 56, 175, 3695, 47, 47, 3225, 87, 60, 27, 31, 115, 175, 3757, 1906
INVAR-6, Run: 050, P, 1, 1, 0, 0, 0, 1, 0, 478, 478, 0, 0, 39, 48, 175, 4285, 41, 41, 3807, 87, 59, 28, 39, 111, 175, 3391, 1719
INVAR-6, Run: 051, P, 1, 1, 0, 0, 0, 1, 0, 478, 478, 0, 0, 39, 48, 175, 3060, 38, 38, 2582, 87, 56, 31, 39, 111, 175, 3743, 1895
INVAR-6, Run: 052, P, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46, 41, 175, 3395, 27, 27, 2911, 87, 55, 32, 46, 108, 175, 2435, 1238
INVAR-6, Run: 053, P, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46, 41, 175, 3765, 46, 46, 3281, 87, 53, 34, 46, 108, 175, 4367, 2204
INVAR-6, Run: 054, P, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46, 41, 175, 3777, 59, 59, 3293, 87, 45, 42, 46, 108, 175, 3851, 1946
INVAR-6, Run: 055, P, 1, 0, 0, 0, 0, 1, 0, 478, 478, 0, 0, 40, 47, 175, 4471, 40, 40, 3993, 87, 54, 33, 40, 111, 175, 3787, 1917
INVAR-6, Run: 056, P, 1, 1, 0, 0, 0, 1, 0, 482, 482, 0, 0, 43, 44, 175, 4697, 27, 27, 4215, 87, 51, 36, 43, 109, 175, 3299, 1671
INVAR-6, Run: 057, P, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46, 41, 175, 4258, 51, 51, 3774, 87, 57, 30, 46, 108, 175, 4413, 2227
INVAR-6, Run: 058, P, 1, 1, 0, 0, 0, 1, 0, 478, 478, 0, 0, 39, 48, 175, 4266, 41, 41, 3788, 87, 48, 39, 39, 111, 175, 3527, 1787
INVAR-6, Run: 059, P, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46, 41, 175, 3534, 28, 28, 3050, 87, 54, 33, 46, 108, 175, 3701, 1871
INVAR-6, Run: 060, P, 1, 0, 0, 0, 0, 1, 0, 486, 486, 0, 0, 48, 39, 175, 4566, 36, 36, 4080, 87, 53, 34, 48, 107, 175, 4005, 2022
INVAR-6, Run: 061, P, 1, 0, 0, 0, 0, 1, 0, 480, 480, 0, 0, 42, 45, 175, 3644, 41, 41, 3164, 87, 59, 28, 42, 110, 175, 3469, 1757
INVAR-6, Run: 062, P, 1, 1, 0, 0, 0, 1, 0, 486, 486, 0, 0, 47, 40, 175, 4845, 35, 35, 4359, 87, 56, 31, 47, 107, 175, 3625, 1832
INVAR-6, Run: 063, P, 1, 0, 0, 0, 0, 1, 0, 486, 486, 0, 0, 48, 39, 175, 3083, 35, 35, 2597, 87, 67, 20, 48, 107, 175, 2603, 1321
INVAR-6, Run: 064, P, 1, 1, 0, 0, 0, 1, 0, 482, 482, 0, 0, 43, 44, 175, 4979, 41, 41, 4497, 87, 56, 31, 43, 109, 175, 4277, 2160
INVAR-6, Run: 065, P, 1, 1, 0, 0, 0, 1, 0, 486, 486, 0, 0, 47, 40, 175, 5475, 53, 53, 4989, 87, 48, 39, 47, 107, 175, 4081, 2060
INVAR-6, Run: 066, P, 1, 1, 0, 0, 0, 1, 0, 484, 484, 0, 0, 45, 42, 175, 3503, 44, 44, 3019, 87, 63, 24, 45, 108, 175, 3059, 1550
INVAR-6, Run: 067, P, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46, 41, 175, 3436, 41, 41, 2952, 87, 57, 30, 46, 108, 175, 4771, 2406
INVAR-6, Run: 068, P, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46, 41, 175, 4050, 42, 42, 3566, 87, 51, 36, 46, 108, 175, 4647, 2344
INVAR-6, Run: 069, P, 1, 0, 0, 0, 0, 1, 0, 474, 474, 0, 0, 36, 51, 175, 4056, 44, 44, 3582, 87, 62, 25, 36, 113, 175, 3671, 1861
INVAR-6, Run: 070, P, 1, 1, 0, 0, 0, 1, 0, 484, 484, 0, 0, 45, 42, 175, 3246, 31, 31, 2762, 87, 56, 31, 45, 108, 175, 3313, 1677
INVAR-6, Run: 071, P, 1, 1, 0, 0, 0, 1, 0, 482, 482, 0, 0, 43, 44, 175, 2181, 41, 41, 1699, 87, 49, 38, 43, 109, 175, 2967, 1505
INVAR-6, Run: 072, P, 1, 1, 0, 0, 0, 1, 0, 488, 488, 0, 0, 49, 38, 175, 3581, 40, 40, 3093, 87, 54, 33, 49, 106, 175, 4185, 2111
INVAR-6, Run: 073, P, 1, 1, 0, 0, 0, 1, 0, 490, 490, 0, 0, 51, 36, 175, 3119, 27, 27, 2629, 87, 49, 38, 51, 105, 175, 2883, 1459
INVAR-6, Run: 074, P, 1, 0, 0, 0, 0, 1, 0, 480, 480, 0, 0, 42, 45, 175, 5713, 42, 42, 5233, 87, 56, 31, 42, 110, 175, 5021, 2533
INVAR-6, Run: 075, P, 1, 0, 0, 0, 0, 1, 0, 488, 488, 0, 0, 50, 37, 175, 3289, 38, 38, 2801, 87, 50, 37, 50, 106, 175, 4515, 2276
INVAR-6, Run: 076, P, 1, 1, 0, 0, 0, 1, 0, 480, 480, 0, 0, 41, 46, 175, 3235, 41, 41, 2755, 87, 58, 29, 41, 110, 175, 3483, 1764
INVAR-6, Run: 077, P, 1, 1, 0, 0, 0, 1, 0, 482, 482, 0, 0, 43, 44, 175, 4577, 46, 46, 4095, 87, 64, 23, 43, 109, 175, 3225, 1634
INVAR-6, Run: 078, P, 1, 1, 0, 0, 0, 1, 0, 470, 470, 0, 0, 31, 56, 175, 4611, 55, 55, 4141, 87, 56, 31, 31, 115, 175, 4589, 2322
INVAR-6, Run: 079, P, 1, 0, 0, 0, 0, 1, 0, 480, 480, 0, 0, 42, 45, 175, 3791, 35, 35, 3311, 87, 51, 36, 42, 110, 175, 3959, 2002
INVAR-6, Run: 080, P, 1, 0, 0, 0, 0, 1, 0, 476, 476, 0, 0, 38, 49, 175, 4446, 28, 28, 3970, 87, 54, 33, 38, 112, 175, 4825, 2437
INVAR-6, Run: 081, P, 1, 1, 0, 0, 0, 1, 0, 486, 486, 0, 0, 47, 40, 175, 3059, 39, 39, 2573, 87, 51, 36, 47, 107, 175, 3541, 1790
INVAR-6, Run: 082, P, 1, 0, 0, 0, 0, 1, 0, 480, 480, 0, 0, 42, 45, 175, 3300, 26, 26, 2820, 87, 63, 24, 42, 110, 175, 4197, 2121
INVAR-6, Run: 083, P, 1, 1, 0, 0, 0, 1, 0, 482, 482, 0, 0, 43, 44, 175, 4699, 38, 38, 4217, 87, 67, 20, 43, 109, 175, 3573, 1808
INVAR-6, Run: 084, P, 1, 0, 0, 0, 0, 1, 0, 478, 478, 0, 0, 40, 47, 175, 4458, 52, 52, 3980, 87, 56, 31, 40, 111, 175, 4959, 2503
INVAR-6, Run: 085, P, 1, 0, 0, 0, 0, 1, 0, 482, 482, 0, 0, 44, 43, 175, 3763, 52, 52, 3281, 87, 55, 32, 44, 109, 175, 3331, 1687
INVAR-6, Run: 086, P, 1, 1, 0, 0, 0, 1, 0, 476, 476, 0, 0, 37, 50, 175, 3608, 39, 39, 3132, 87, 55, 32, 37, 112, 175, 4389, 2219
INVAR-6, Run: 087, P, 1, 0, 0, 0, 0, 1, 0, 492, 492, 0, 0, 54, 33, 175, 4612, 36, 36, 4120, 87, 51, 36, 54, 104, 175, 4307, 2170
INVAR-6, Run: 088, P, 1, 1, 0, 0, 0, 1, 0, 484, 484, 0, 0, 45, 42, 175, 3209, 34, 34, 2725, 87, 56, 31, 45, 108, 175, 3421, 1731
INVAR-6, Run: 089, P, 1, 0, 0, 0, 0, 1, 0, 486, 486, 0, 0, 48, 39, 175, 3907, 40, 40, 3421, 87, 58, 29, 48, 107, 175, 3949, 1994
INVAR-6, Run: 090, P, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46, 41, 175, 4381, 55, 55, 3897, 87, 49, 38, 46, 108, 175, 4265, 2153
INVAR-6, Run: 091, P, 1, 1, 0, 0, 0, 1, 0, 486, 486, 0, 0, 47, 40, 175, 4572, 48, 48, 4086, 87, 56, 31, 47, 107, 175, 2967, 1503
INVAR-6, Run: 092, P, 1, 1, 0, 0, 0, 1, 0, 484, 484, 0, 0, 45, 42, 175, 5061, 51, 51, 4577, 87, 60, 27, 45, 108, 175, 3747, 1894
INVAR-6, Run: 093, P, 1, 1, 0, 0, 0, 1, 0, 488, 488, 0, 0, 49, 38, 175, 4434, 36, 36, 3946, 87, 53, 34, 49, 106, 175, 3559, 1798
INVAR-6, Run: 094, P, 1, 1, 0, 0, 0, 1, 0, 488, 488, 0, 0, 49, 38, 175, 3705, 38, 38, 3217, 87, 52, 35, 49, 106, 175, 4281, 2159
INVAR-6, Run: 095, P, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46, 41, 175, 4909, 45, 45, 4425, 87, 57, 30, 46, 108, 175, 3385, 1713
INVAR-6, Run: 096, P, 1, 1, 0, 0, 0, 1, 0, 478, 478, 0, 0, 39, 48, 175, 3819, 36, 36, 3341, 87, 52, 35, 39, 111, 175, 3255, 1651
INVAR-6, Run: 097, P, 1, 0, 0, 0, 0, 1, 0, 480, 480, 0, 0, 42, 45, 175, 4596, 52, 52, 4116, 87, 50, 37, 42, 110, 175, 3667, 1856
INVAR-6, Run: 098, P, 1, 0, 0, 0, 0, 1, 0, 478, 478, 0, 0, 40, 47, 175, 4780, 38, 38, 4302, 87, 48, 39, 40, 111, 175, 5117, 2582
INVAR-6, Run: 099, P, 1, 0, 0, 0, 0, 1, 0, 484, 484, 0, 0, 46, 41, 175, 4679, 51, 51, 4195, 87, 51, 36, 46, 108, 175, 4295, 2168
INVAR-6, Run: 100, P, 1, 0, 0, 0, 0, 1, 0, 488, 488, 0, 0, 50, 37, 175, 4398, 34, 34, 3910, 87, 59, 28, 50, 106, 175, 3675, 1856
INVAR-7, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
