Input Number, Run_Number, Result@ 100, CO, PE, B, X1, H, M, PO, CE, Y, D, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 089, F, 106, 0, 1, 0, 1, 0, 1, 0, 112, 19, 0, 6, 39, 58, 157, 19, 9, 4, 19, 39, 61, 58, 269
INVAR-4, Run: 090, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 12, 148, 19, 7, 3, 19, 39, 63, 12, 256
INVAR-4, Run: 091, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 29, 119, 19, 6, 2, 19, 39, 64, 29, 225
INVAR-4, Run: 092, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 23, 217, 19, 9, 0, 19, 39, 63, 23, 325
INVAR-4, Run: 093, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 10, 158, 19, 6, 1, 19, 39, 64, 10, 264
INVAR-4, Run: 094, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 26, 180, 19, 3, 5, 19, 39, 64, 26, 286
INVAR-4, Run: 095, F, 99, 0, 0, 0, 1, 0, 1, 0, 108, 19, 0, 9, 39, 16, 184, 19, 8, 2, 19, 39, 63, 16, 292
INVAR-4, Run: 096, F, 102, 0, 1, 0, 1, 0, 1, 0, 110, 19, 0, 8, 39, 22, 123, 19, 10, 1, 19, 39, 62, 22, 233
INVAR-4, Run: 097, F, 91, 0, 0, 0, 1, 0, 1, 0, 104, 19, 0, 13, 39, 27, 224, 19, 3, 3, 19, 39, 65, 27, 328
INVAR-4, Run: 098, F, 94, 0, 1, 0, 1, 0, 1, 0, 106, 19, 0, 12, 39, 20, 266, 19, 3, 4, 19, 39, 64, 20, 372
INVAR-4, Run: 099, F, 98, 0, 1, 0, 1, 0, 1, 0, 108, 19, 0, 10, 39, 26, 141, 19, 5, 4, 19, 39, 63, 26, 249
INVAR-4, Run: 100, F, 95, 0, 0, 0, 1, 0, 1, 0, 106, 19, 0, 11, 39, 20, 164, 19, 7, 1, 19, 39, 64, 20, 270
INVAR-5, Run: 001, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 41, 297, 26, 8, 5, 26, 53, 86, 41, 443
INVAR-5, Run: 002, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 27, 266, 26, 9, 3, 26, 53, 86, 27, 412
INVAR-5, Run: 003, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 28, 210, 26, 7, 6, 26, 53, 86, 28, 356
INVAR-5, Run: 004, F, 125, 0, 0, 0, 1, 0, 1, 0, 142, 26, 0, 17, 53, 40, 427, 26, 6, 3, 26, 53, 88, 40, 569
INVAR-5, Run: 005, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0, 11, 53, 55, 248, 26, 9, 6, 26, 53, 85, 55, 396
INVAR-5, Run: 006, F, 141, 0, 0, 0, 1, 0, 1, 0, 150, 26, 0, 9, 53, 36, 338, 26, 15, 2, 26, 53, 84, 36, 488
INVAR-5, Run: 007, F, 144, 0, 1, 0, 1, 0, 1, 0, 152, 26, 0, 8, 53, 28, 197, 26, 10, 8, 26, 53, 83, 28, 349
INVAR-5, Run: 008, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 79, 274, 26, 9, 4, 26, 53, 86, 79, 420
INVAR-5, Run: 009, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 11, 265, 26, 11, 0, 26, 53, 87, 11, 409
INVAR-5, Run: 010, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 26, 313, 26, 10, 2, 26, 53, 86, 26, 459
INVAR-5, Run: 011, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0, 11, 53, 28, 219, 26, 10, 5, 26, 53, 85, 28, 367
INVAR-5, Run: 012, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0, 11, 53, 33, 269, 26, 11, 4, 26, 53, 85, 33, 417
INVAR-5, Run: 013, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 63, 278, 26, 10, 2, 26, 53, 86, 63, 424
INVAR-5, Run: 014, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 28, 228, 26, 7, 7, 26, 53, 85, 28, 376
INVAR-5, Run: 015, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 38, 221, 26, 10, 2, 26, 53, 86, 38, 367
INVAR-5, Run: 016, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 32, 319, 26, 7, 6, 26, 53, 86, 32, 465
INVAR-5, Run: 017, F, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0, 10, 53, 24, 247, 26, 16, 0, 26, 53, 84, 24, 397
INVAR-5, Run: 018, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0, 11, 53, 35, 287, 26, 9, 6, 26, 53, 85, 35, 435
INVAR-5, Run: 019, F, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0, 10, 53, 35, 269, 26, 9, 7, 26, 53, 84, 35, 419
INVAR-5, Run: 020, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 62, 299, 26, 9, 5, 26, 53, 85, 62, 447
INVAR-5, Run: 021, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 38, 286, 26, 12, 1, 26, 53, 86, 38, 432
INVAR-5, Run: 022, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0, 11, 53, 82, 355, 26, 8, 7, 26, 53, 85, 82, 503
INVAR-5, Run: 023, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 40, 250, 26, 11, 2, 26, 53, 86, 40, 396
INVAR-5, Run: 024, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 24, 201, 26, 10, 1, 26, 53, 87, 24, 345
INVAR-5, Run: 025, F, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0, 10, 53, 39, 220, 26, 8, 8, 26, 53, 84, 39, 370
INVAR-5, Run: 026, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 28, 262, 26, 11, 1, 26, 53, 86, 28, 408
INVAR-5, Run: 027, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 52, 297, 26, 8, 5, 26, 53, 86, 52, 443
INVAR-5, Run: 028, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 30, 280, 26, 8, 3, 26, 53, 87, 30, 424
INVAR-5, Run: 029, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 48, 248, 26, 7, 7, 26, 53, 85, 48, 396
INVAR-5, Run: 030, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 63, 416, 26, 10, 1, 26, 53, 87, 63, 560
INVAR-5, Run: 031, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 18, 264, 26, 14, 0, 26, 53, 85, 18, 412
INVAR-5, Run: 032, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0, 11, 53, 27, 261, 26, 8, 7, 26, 53, 85, 27, 409
INVAR-5, Run: 033, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 19, 267, 26, 10, 3, 26, 53, 86, 19, 413
INVAR-5, Run: 034, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 20, 328, 26, 12, 2, 26, 53, 85, 20, 476
INVAR-5, Run: 035, F, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0, 10, 53, 20, 234, 26, 13, 3, 26, 53, 84, 20, 384
INVAR-5, Run: 036, F, 125, 0, 0, 0, 1, 0, 1, 0, 142, 26, 0, 17, 53, 24, 293, 26, 9, 0, 26, 53, 88, 24, 435
INVAR-5, Run: 037, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 40, 358, 26, 9, 2, 26, 53, 87, 40, 502
INVAR-5, Run: 038, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 44, 286, 26, 9, 5, 26, 53, 85, 44, 434
INVAR-5, Run: 039, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 25, 273, 26, 8, 5, 26, 53, 86, 25, 419
INVAR-5, Run: 040, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 23, 173, 26, 6, 6, 26, 53, 86, 23, 319
INVAR-5, Run: 041, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 24, 272, 26, 10, 1, 26, 53, 87, 24, 416
INVAR-5, Run: 042, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 48, 239, 26, 10, 4, 26, 53, 85, 48, 387
INVAR-5, Run: 043, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 38, 254, 26, 9, 4, 26, 53, 86, 38, 400
INVAR-5, Run: 044, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 35, 331, 26, 8, 4, 26, 53, 86, 35, 477
INVAR-5, Run: 045, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 19, 269, 26, 10, 3, 26, 53, 86, 19, 415
INVAR-5, Run: 046, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 33, 124, 26, 11, 3, 26, 53, 85, 33, 272
INVAR-5, Run: 047, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 63, 238, 26, 10, 4, 26, 53, 85, 63, 386
INVAR-5, Run: 048, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 48, 349, 26, 11, 2, 26, 53, 86, 48, 495
INVAR-5, Run: 049, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 53, 340, 26, 9, 5, 26, 53, 85, 53, 488
INVAR-5, Run: 050, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0, 11, 53, 54, 230, 26, 8, 7, 26, 53, 85, 54, 378
INVAR-5, Run: 051, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 36, 239, 26, 9, 2, 26, 53, 87, 36, 383
INVAR-5, Run: 052, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 40, 239, 26, 5, 7, 26, 53, 86, 40, 385
INVAR-5, Run: 053, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 67, 240, 26, 11, 3, 26, 53, 85, 67, 388
INVAR-5, Run: 054, F, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0, 16, 53, 27, 247, 26, 5, 5, 26, 53, 87, 27, 391
INVAR-5, Run: 055, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 37, 261, 26, 9, 3, 26, 53, 86, 37, 407
INVAR-5, Run: 056, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 57, 162, 26, 7, 4, 26, 53, 87, 57, 306
INVAR-5, Run: 057, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 30, 335, 26, 9, 5, 26, 53, 85, 30, 483
INVAR-5, Run: 058, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 44, 196, 26, 10, 3, 26, 53, 86, 44, 342
INVAR-5, Run: 059, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 48, 318, 26, 10, 4, 26, 53, 85, 48, 466
INVAR-5, Run: 060, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 29, 170, 26, 8, 3, 26, 53, 87, 29, 314
INVAR-5, Run: 061, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 38, 315, 26, 11, 2, 26, 53, 86, 38, 461
INVAR-5, Run: 062, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 46, 195, 26, 10, 4, 26, 53, 85, 46, 343
INVAR-5, Run: 063, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 35, 332, 26, 8, 3, 26, 53, 87, 35, 476
INVAR-5, Run: 064, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 42, 154, 26, 11, 3, 26, 53, 85, 42, 302
INVAR-5, Run: 065, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 72, 233, 26, 11, 3, 26, 53, 85, 72, 381
INVAR-5, Run: 066, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 36, 285, 26, 10, 2, 26, 53, 86, 36, 431
INVAR-5, Run: 067, F, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0, 16, 53, 36, 259, 26, 8, 2, 26, 53, 87, 36, 403
INVAR-5, Run: 068, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 41, 368, 26, 7, 6, 26, 53, 86, 41, 514
INVAR-5, Run: 069, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0, 11, 53, 32, 155, 26, 11, 4, 26, 53, 85, 32, 303
INVAR-5, Run: 070, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 42, 464, 26, 6, 6, 26, 53, 86, 42, 610
INVAR-5, Run: 071, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 50, 264, 26, 9, 3, 26, 53, 86, 50, 410
INVAR-5, Run: 072, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 40, 274, 26, 7, 4, 26, 53, 87, 40, 418
INVAR-5, Run: 073, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 33, 254, 26, 10, 3, 26, 53, 86, 33, 400
INVAR-5, Run: 074, F, 144, 0, 1, 0, 1, 0, 1, 0, 152, 26, 0, 8, 53, 28, 294, 26, 9, 9, 26, 53, 83, 28, 446
INVAR-5, Run: 075, F, 125, 0, 0, 0, 1, 0, 1, 0, 142, 26, 0, 17, 53, 12, 267, 26, 8, 1, 26, 53, 88, 12, 409
INVAR-5, Run: 076, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0, 11, 53, 36, 134, 26, 11, 4, 26, 53, 85, 36, 282
INVAR-5, Run: 077, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 16, 257, 26, 9, 4, 26, 53, 86, 16, 403
INVAR-5, Run: 078, F, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0, 10, 53, 47, 240, 26, 11, 5, 26, 53, 84, 47, 390
INVAR-5, Run: 079, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 29, 262, 26, 12, 1, 26, 53, 86, 29, 408
INVAR-5, Run: 080, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 40, 275, 26, 8, 5, 26, 53, 86, 40, 421
INVAR-5, Run: 081, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 31, 202, 26, 9, 4, 26, 53, 86, 31, 348
INVAR-5, Run: 082, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 43, 284, 26, 10, 3, 26, 53, 86, 43, 430
INVAR-5, Run: 083, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 46, 385, 26, 6, 5, 26, 53, 87, 46, 529
INVAR-5, Run: 084, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 24, 274, 26, 9, 2, 26, 53, 87, 24, 418
INVAR-5, Run: 085, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 37, 266, 26, 7, 7, 26, 53, 85, 37, 414
INVAR-5, Run: 086, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 34, 247, 26, 9, 3, 26, 53, 86, 34, 393
INVAR-5, Run: 087, F, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0, 16, 53, 27, 207, 26, 5, 5, 26, 53, 87, 27, 351
INVAR-5, Run: 088, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 17, 200, 26, 10, 4, 26, 53, 85, 17, 348
INVAR-5, Run: 089, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 46, 366, 26, 11, 1, 26, 53, 86, 46, 512
INVAR-5, Run: 090, F, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0, 10, 53, 31, 218, 26, 8, 8, 26, 53, 84, 31, 368
INVAR-5, Run: 091, F, 137, 0, 0, 0, 1, 0, 1, 0, 148, 26, 0, 11, 53, 69, 319, 26, 9, 6, 26, 53, 85, 69, 467
INVAR-5, Run: 092, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 32, 242, 26, 8, 5, 26, 53, 86, 32, 388
INVAR-5, Run: 093, F, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0, 16, 53, 20, 323, 26, 6, 4, 26, 53, 87, 20, 467
INVAR-5, Run: 094, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 35, 307, 26, 8, 5, 26, 53, 86, 35, 453
INVAR-5, Run: 095, F, 129, 0, 0, 0, 1, 0, 1, 0, 144, 26, 0, 15, 53, 46, 319, 26, 8, 3, 26, 53, 87, 46, 463
INVAR-5, Run: 096, F, 133, 0, 0, 0, 1, 0, 1, 0, 146, 26, 0, 13, 53, 33, 193, 26, 10, 3, 26, 53, 86, 33, 339
INVAR-5, Run: 097, F, 128, 0, 1, 0, 1, 0, 1, 0, 144, 26, 0, 16, 53, 40, 273, 26, 7, 3, 26, 53, 87, 40, 417
INVAR-5, Run: 098, F, 140, 0, 1, 0, 1, 0, 1, 0, 150, 26, 0, 10, 53, 67, 246, 26, 12, 4, 26, 53, 84, 67, 396
INVAR-5, Run: 099, F, 132, 0, 1, 0, 1, 0, 1, 0, 146, 26, 0, 14, 53, 22, 304, 26, 9, 3, 26, 53, 86, 22, 450
INVAR-5, Run: 100, F, 136, 0, 1, 0, 1, 0, 1, 0, 148, 26, 0, 12, 53, 49, 227, 26, 9, 5, 26, 53, 85, 49, 375
INVAR-6, Run: 001, F, 447, 0, 0, 0, 1, 0, 1, 0, 486, 87, 0, 39, 175, 178, 2274, 87, 36, 12, 87, 175, 282, 178, 2760
INVAR-6, Run: 002, F, 434, 0, 1, 0, 1, 0, 1, 0, 480, 87, 0, 46, 175, 229, 2113, 87, 29, 12, 87, 175, 285, 229, 2593
INVAR-6, Run: 003, F, 443, 0, 0, 0, 1, 0, 1, 0, 484, 87, 0, 41, 175, 276, 2495, 87, 32, 14, 87, 175, 283, 276, 2979
INVAR-6, Run: 004, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 287, 2182, 87, 35, 8, 87, 175, 284, 287, 2664
INVAR-6, Run: 005, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 201, 2219, 87, 26, 17, 87, 175, 284, 201, 2701
INVAR-6, Run: 006, F, 439, 0, 0, 0, 1, 0, 1, 0, 482, 87, 0, 43, 175, 176, 2280, 87, 31, 13, 87, 175, 284, 176, 2762
INVAR-6, Run: 007, F, 443, 0, 0, 0, 1, 0, 1, 0, 484, 87, 0, 41, 175, 213, 2089, 87, 34, 12, 87, 175, 283, 213, 2573
INVAR-6, Run: 008, F, 434, 0, 1, 0, 1, 0, 1, 0, 480, 87, 0, 46, 175, 146, 2176, 87, 33, 8, 87, 175, 285, 146, 2656
INVAR-6, Run: 009, F, 431, 0, 0, 0, 1, 0, 1, 0, 478, 87, 0, 47, 175, 224, 2539, 87, 23, 17, 87, 175, 286, 224, 3017
INVAR-6, Run: 010, F, 439, 0, 0, 0, 1, 0, 1, 0, 482, 87, 0, 43, 175, 218, 1928, 87, 31, 13, 87, 175, 284, 218, 2410
INVAR-6, Run: 011, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 221, 2403, 87, 32, 11, 87, 175, 284, 221, 2885
INVAR-6, Run: 012, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 177, 2393, 87, 31, 12, 87, 175, 284, 177, 2875
INVAR-6, Run: 013, F, 446, 0, 1, 0, 1, 0, 1, 0, 486, 87, 0, 40, 175, 234, 1822, 87, 39, 8, 87, 175, 282, 234, 2308
INVAR-6, Run: 014, F, 434, 0, 1, 0, 1, 0, 1, 0, 480, 87, 0, 46, 175, 189, 2393, 87, 33, 8, 87, 175, 285, 189, 2873
INVAR-6, Run: 015, F, 447, 0, 0, 0, 1, 0, 1, 0, 486, 87, 0, 39, 175, 271, 1956, 87, 32, 16, 87, 175, 282, 271, 2442
INVAR-6, Run: 016, F, 450, 0, 1, 0, 1, 0, 1, 0, 488, 87, 0, 38, 175, 216, 2333, 87, 30, 19, 87, 175, 281, 216, 2821
INVAR-6, Run: 017, F, 434, 0, 1, 0, 1, 0, 1, 0, 480, 87, 0, 46, 175, 181, 1914, 87, 25, 16, 87, 175, 285, 181, 2394
INVAR-6, Run: 018, F, 431, 0, 0, 0, 1, 0, 1, 0, 478, 87, 0, 47, 175, 232, 2454, 87, 28, 12, 87, 175, 286, 232, 2932
INVAR-6, Run: 019, F, 442, 0, 1, 0, 1, 0, 1, 0, 484, 87, 0, 42, 175, 193, 1753, 87, 31, 14, 87, 175, 283, 193, 2237
INVAR-6, Run: 020, F, 451, 0, 0, 0, 1, 0, 1, 0, 488, 87, 0, 37, 175, 233, 1949, 87, 34, 16, 87, 175, 281, 233, 2437
INVAR-6, Run: 021, F, 447, 0, 0, 0, 1, 0, 1, 0, 486, 87, 0, 39, 175, 198, 2101, 87, 32, 16, 87, 175, 282, 198, 2587
INVAR-6, Run: 022, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 220, 2395, 87, 30, 13, 87, 175, 284, 220, 2877
INVAR-6, Run: 023, F, 430, 0, 1, 0, 1, 0, 1, 0, 478, 87, 0, 48, 175, 191, 2385, 87, 32, 7, 87, 175, 286, 191, 2863
INVAR-6, Run: 024, F, 451, 0, 0, 0, 1, 0, 1, 0, 488, 87, 0, 37, 175, 267, 1607, 87, 32, 18, 87, 175, 281, 267, 2095
INVAR-6, Run: 025, F, 450, 0, 1, 0, 1, 0, 1, 0, 488, 87, 0, 38, 175, 312, 2547, 87, 33, 16, 87, 175, 281, 312, 3035
INVAR-6, Run: 026, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 246, 1845, 87, 28, 15, 87, 175, 284, 246, 2327
INVAR-6, Run: 027, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 388, 2249, 87, 29, 14, 87, 175, 284, 388, 2731
INVAR-6, Run: 028, F, 435, 0, 0, 0, 1, 0, 1, 0, 480, 87, 0, 45, 175, 197, 2691, 87, 30, 12, 87, 175, 285, 197, 3171
INVAR-6, Run: 029, F, 435, 0, 0, 0, 1, 0, 1, 0, 480, 87, 0, 45, 175, 213, 2242, 87, 26, 16, 87, 175, 285, 213, 2722
INVAR-6, Run: 030, F, 450, 0, 1, 0, 1, 0, 1, 0, 488, 87, 0, 38, 175, 126, 2240, 87, 41, 8, 87, 175, 281, 126, 2728
INVAR-6, Run: 031, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 202, 1924, 87, 22, 21, 87, 175, 284, 202, 2406
INVAR-6, Run: 032, F, 435, 0, 0, 0, 1, 0, 1, 0, 480, 87, 0, 45, 175, 222, 2389, 87, 30, 12, 87, 175, 285, 222, 2869
INVAR-6, Run: 033, F, 442, 0, 1, 0, 1, 0, 1, 0, 484, 87, 0, 42, 175, 207, 1805, 87, 35, 10, 87, 175, 283, 207, 2289
INVAR-6, Run: 034, F, 430, 0, 1, 0, 1, 0, 1, 0, 478, 87, 0, 48, 175, 248, 1718, 87, 26, 13, 87, 175, 286, 248, 2196
INVAR-6, Run: 035, F, 450, 0, 1, 0, 1, 0, 1, 0, 488, 87, 0, 38, 175, 249, 1684, 87, 36, 13, 87, 175, 281, 249, 2172
INVAR-6, Run: 036, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 204, 1870, 87, 28, 15, 87, 175, 284, 204, 2352
INVAR-6, Run: 037, F, 439, 0, 0, 0, 1, 0, 1, 0, 482, 87, 0, 43, 175, 194, 1976, 87, 31, 13, 87, 175, 284, 194, 2458
INVAR-6, Run: 038, F, 446, 0, 1, 0, 1, 0, 1, 0, 486, 87, 0, 40, 175, 267, 2555, 87, 35, 12, 87, 175, 282, 267, 3041
INVAR-6, Run: 039, F, 443, 0, 0, 0, 1, 0, 1, 0, 484, 87, 0, 41, 175, 282, 1866, 87, 32, 14, 87, 175, 283, 282, 2350
INVAR-6, Run: 040, F, 426, 0, 1, 0, 1, 0, 1, 0, 476, 87, 0, 50, 175, 173, 2448, 87, 27, 10, 87, 175, 287, 173, 2924
INVAR-6, Run: 041, F, 442, 0, 1, 0, 1, 0, 1, 0, 484, 87, 0, 42, 175, 294, 2103, 87, 34, 11, 87, 175, 283, 294, 2587
INVAR-6, Run: 042, F, 439, 0, 0, 0, 1, 0, 1, 0, 482, 87, 0, 43, 175, 242, 2143, 87, 32, 12, 87, 175, 284, 242, 2625
INVAR-6, Run: 043, F, 439, 0, 0, 0, 1, 0, 1, 0, 482, 87, 0, 43, 175, 168, 2555, 87, 27, 17, 87, 175, 284, 168, 3037
INVAR-6, Run: 044, F, 442, 0, 1, 0, 1, 0, 1, 0, 484, 87, 0, 42, 175, 270, 2159, 87, 32, 13, 87, 175, 283, 270, 2643
INVAR-6, Run: 045, F, 443, 0, 0, 0, 1, 0, 1, 0, 484, 87, 0, 41, 175, 178, 1826, 87, 36, 10, 87, 175, 283, 178, 2310
INVAR-6, Run: 046, F, 450, 0, 1, 0, 1, 0, 1, 0, 488, 87, 0, 38, 175, 190, 1669, 87, 33, 16, 87, 175, 281, 190, 2157
INVAR-6, Run: 047, F, 450, 0, 1, 0, 1, 0, 1, 0, 488, 87, 0, 38, 175, 247, 2004, 87, 34, 15, 87, 175, 281, 247, 2492
INVAR-6, Run: 048, F, 430, 0, 1, 0, 1, 0, 1, 0, 478, 87, 0, 48, 175, 218, 2457, 87, 32, 7, 87, 175, 286, 218, 2935
INVAR-6, Run: 049, F, 446, 0, 1, 0, 1, 0, 1, 0, 486, 87, 0, 40, 175, 230, 1841, 87, 36, 11, 87, 175, 282, 230, 2327
INVAR-6, Run: 050, F, 446, 0, 1, 0, 1, 0, 1, 0, 486, 87, 0, 40, 175, 211, 2139, 87, 33, 14, 87, 175, 282, 211, 2625
INVAR-6, Run: 051, F, 438, 0, 1, 0, 1, 0, 1, 0, 482, 87, 0, 44, 175, 179, 2204, 87, 35, 8, 87, 175, 284, 179, 2686
