Input Number, Run_Number, Result@ 100, CO, X1, A, B, C, PO, D, Y, PE, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-5, Run: 082, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15212, 53, 630, 15, 15, 470, 26, 19, 7, 26, 26, 53, 563, 281
INVAR-5, Run: 083, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14901, 53, 592, 22, 22, 432, 26, 17, 9, 26, 26, 53, 795, 397
INVAR-5, Run: 084, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14941, 53, 1052, 26, 26, 892, 26, 20, 6, 26, 26, 53, 449, 224
INVAR-5, Run: 085, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14939, 53, 944, 30, 30, 784, 26, 16, 10, 26, 26, 53, 899, 449
INVAR-5, Run: 086, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14828, 53, 702, 17, 17, 542, 26, 20, 6, 26, 26, 53, 869, 434
INVAR-5, Run: 087, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15034, 53, 938, 23, 23, 778, 26, 16, 10, 26, 26, 53, 737, 368
INVAR-5, Run: 088, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15157, 53, 784, 21, 21, 624, 26, 20, 6, 26, 26, 53, 385, 192
INVAR-5, Run: 089, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15233, 53, 781, 24, 24, 621, 26, 13, 13, 26, 26, 53, 243, 121
INVAR-5, Run: 090, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14146, 53, 1412, 16, 16, 1252, 26, 17, 9, 26, 26, 53, 747, 373
INVAR-5, Run: 091, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15023, 53, 956, 11, 11, 796, 26, 20, 6, 26, 26, 53, 397, 198
INVAR-5, Run: 092, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15139, 53, 914, 18, 18, 754, 26, 19, 7, 26, 26, 53, 363, 181
INVAR-5, Run: 093, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15226, 53, 869, 12, 12, 709, 26, 19, 7, 26, 26, 53, 549, 274
INVAR-5, Run: 094, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14592, 53, 879, 20, 20, 719, 26, 18, 8, 26, 26, 53, 573, 286
INVAR-5, Run: 095, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15455, 53, 536, 18, 18, 376, 26, 18, 8, 26, 26, 53, 313, 156
INVAR-5, Run: 096, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15068, 53, 511, 25, 25, 351, 26, 15, 11, 26, 26, 53, 265, 132
INVAR-5, Run: 097, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15039, 53, 803, 16, 16, 643, 26, 16, 10, 26, 26, 53, 541, 270
INVAR-5, Run: 098, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14199, 53, 1467, 23, 23, 1307, 26, 14, 12, 26, 26, 53, 917, 458
INVAR-5, Run: 099, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 14893, 53, 693, 19, 19, 533, 26, 13, 13, 26, 26, 53, 687, 343
INVAR-5, Run: 100, P, 160, 0, 1, 0, 0, 1, 0, 160, 0, 0, 26, 1, 15028, 53, 776, 22, 22, 616, 26, 17, 9, 26, 26, 53, 291, 145
INVAR-6, Run: 001, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 47665, 175, 6622, 70, 70, 6096, 87, 57, 30, 87, 87, 175, 3323, 1661
INVAR-6, Run: 002, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48081, 175, 3919, 56, 56, 3393, 87, 45, 42, 87, 87, 175, 3675, 1837
INVAR-6, Run: 003, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49164, 175, 4654, 42, 42, 4128, 87, 57, 30, 87, 87, 175, 4009, 2004
INVAR-6, Run: 004, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 47278, 175, 4825, 72, 72, 4299, 87, 50, 37, 87, 87, 175, 6149, 3074
INVAR-6, Run: 005, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48356, 175, 3895, 59, 59, 3369, 87, 52, 35, 87, 87, 175, 3187, 1593
INVAR-6, Run: 006, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48788, 175, 4417, 59, 59, 3891, 87, 57, 30, 87, 87, 175, 4153, 2076
INVAR-6, Run: 007, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48726, 175, 5133, 65, 65, 4607, 87, 59, 28, 87, 87, 175, 3637, 1818
INVAR-6, Run: 008, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49503, 175, 4233, 49, 49, 3707, 87, 60, 27, 87, 87, 175, 2829, 1414
INVAR-6, Run: 009, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 45949, 175, 5360, 77, 77, 4834, 87, 64, 23, 87, 87, 175, 4243, 2121
INVAR-6, Run: 010, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49058, 175, 4208, 41, 41, 3682, 87, 49, 38, 87, 87, 175, 3705, 1852
INVAR-6, Run: 011, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49254, 175, 5649, 60, 60, 5123, 87, 49, 38, 87, 87, 175, 4075, 2037
INVAR-6, Run: 012, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48399, 175, 3793, 56, 56, 3267, 87, 57, 30, 87, 87, 175, 5995, 2997
INVAR-6, Run: 013, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48826, 175, 5130, 63, 63, 4604, 87, 67, 20, 87, 87, 175, 3991, 1995
INVAR-6, Run: 014, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48282, 175, 5055, 82, 82, 4529, 87, 54, 33, 87, 87, 175, 4233, 2116
INVAR-6, Run: 015, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49462, 175, 4226, 67, 67, 3700, 87, 60, 27, 87, 87, 175, 3741, 1870
INVAR-6, Run: 016, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49531, 175, 4369, 50, 50, 3843, 87, 61, 26, 87, 87, 175, 3145, 1572
INVAR-6, Run: 017, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48213, 175, 5551, 64, 64, 5025, 87, 46, 41, 87, 87, 175, 3453, 1726
INVAR-6, Run: 018, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48719, 175, 3947, 48, 48, 3421, 87, 59, 28, 87, 87, 175, 3345, 1672
INVAR-6, Run: 019, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49960, 175, 2787, 70, 70, 2261, 87, 59, 28, 87, 87, 175, 2085, 1042
INVAR-6, Run: 020, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48710, 175, 5562, 69, 69, 5036, 87, 48, 39, 87, 87, 175, 4949, 2474
INVAR-6, Run: 021, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49148, 175, 3944, 46, 46, 3418, 87, 63, 24, 87, 87, 175, 3261, 1630
INVAR-6, Run: 022, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48794, 175, 3863, 64, 64, 3337, 87, 49, 38, 87, 87, 175, 3695, 1847
INVAR-6, Run: 023, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48913, 175, 4531, 74, 74, 4005, 87, 42, 45, 87, 87, 175, 3149, 1574
INVAR-6, Run: 024, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49346, 175, 4422, 53, 53, 3896, 87, 65, 22, 87, 87, 175, 3821, 1910
INVAR-6, Run: 025, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48754, 175, 4601, 61, 61, 4075, 87, 50, 37, 87, 87, 175, 4613, 2306
INVAR-6, Run: 026, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 47506, 175, 4849, 54, 54, 4323, 87, 51, 36, 87, 87, 175, 3533, 1766
INVAR-6, Run: 027, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49724, 175, 3784, 68, 68, 3258, 87, 51, 36, 87, 87, 175, 3461, 1730
INVAR-6, Run: 028, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49410, 175, 4830, 81, 81, 4304, 87, 56, 31, 87, 87, 175, 3783, 1891
INVAR-6, Run: 029, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49374, 175, 3928, 61, 61, 3402, 87, 61, 26, 87, 87, 175, 2697, 1348
INVAR-6, Run: 030, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48615, 175, 4367, 35, 35, 3841, 87, 64, 23, 87, 87, 175, 4115, 2057
INVAR-6, Run: 031, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49227, 175, 5134, 44, 44, 4608, 87, 64, 23, 87, 87, 175, 3333, 1666
INVAR-6, Run: 032, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48617, 175, 4969, 74, 74, 4443, 87, 52, 35, 87, 87, 175, 3349, 1674
INVAR-6, Run: 033, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 47891, 175, 6281, 45, 45, 5755, 87, 61, 26, 87, 87, 175, 5317, 2658
INVAR-6, Run: 034, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48993, 175, 3933, 39, 39, 3407, 87, 60, 27, 87, 87, 175, 3757, 1878
INVAR-6, Run: 035, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48782, 175, 4143, 67, 67, 3617, 87, 53, 34, 87, 87, 175, 3835, 1917
INVAR-6, Run: 036, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48501, 175, 5591, 55, 55, 5065, 87, 49, 38, 87, 87, 175, 4151, 2075
INVAR-6, Run: 037, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49496, 175, 4936, 59, 59, 4410, 87, 44, 43, 87, 87, 175, 3871, 1935
INVAR-6, Run: 038, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49075, 175, 3901, 61, 61, 3375, 87, 57, 30, 87, 87, 175, 2397, 1198
INVAR-6, Run: 039, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48678, 175, 4058, 59, 59, 3532, 87, 50, 37, 87, 87, 175, 4623, 2311
INVAR-6, Run: 040, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49547, 175, 5084, 59, 59, 4558, 87, 57, 30, 87, 87, 175, 3581, 1790
INVAR-6, Run: 041, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48829, 175, 3574, 53, 53, 3048, 87, 51, 36, 87, 87, 175, 3161, 1580
INVAR-6, Run: 042, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49115, 175, 3662, 62, 62, 3136, 87, 55, 32, 87, 87, 175, 4011, 2005
INVAR-6, Run: 043, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48459, 175, 5446, 55, 55, 4920, 87, 56, 31, 87, 87, 175, 4933, 2466
INVAR-6, Run: 044, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48322, 175, 5814, 57, 57, 5288, 87, 60, 27, 87, 87, 175, 4371, 2185
INVAR-6, Run: 045, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48140, 175, 4379, 49, 49, 3853, 87, 55, 32, 87, 87, 175, 2349, 1174
INVAR-6, Run: 046, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49661, 175, 4092, 46, 46, 3566, 87, 54, 33, 87, 87, 175, 3635, 1817
INVAR-6, Run: 047, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49913, 175, 3766, 55, 55, 3240, 87, 53, 34, 87, 87, 175, 3171, 1585
INVAR-6, Run: 048, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48648, 175, 5472, 64, 64, 4946, 87, 58, 29, 87, 87, 175, 4347, 2173
INVAR-6, Run: 049, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49169, 175, 3566, 73, 73, 3040, 87, 47, 40, 87, 87, 175, 3703, 1851
INVAR-6, Run: 050, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49864, 175, 3960, 66, 66, 3434, 87, 62, 25, 87, 87, 175, 3353, 1676
INVAR-6, Run: 051, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49205, 175, 4389, 54, 54, 3863, 87, 57, 30, 87, 87, 175, 4341, 2170
INVAR-6, Run: 052, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49091, 175, 4947, 69, 69, 4421, 87, 55, 32, 87, 87, 175, 3265, 1632
INVAR-6, Run: 053, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49067, 175, 4085, 59, 59, 3559, 87, 57, 30, 87, 87, 175, 3819, 1909
INVAR-6, Run: 054, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49802, 175, 4108, 61, 61, 3582, 87, 56, 31, 87, 87, 175, 3143, 1571
INVAR-6, Run: 055, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49048, 175, 4533, 64, 64, 4007, 87, 56, 31, 87, 87, 175, 3719, 1859
INVAR-6, Run: 056, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49867, 175, 3457, 60, 60, 2931, 87, 58, 29, 87, 87, 175, 3519, 1759
INVAR-6, Run: 057, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49562, 175, 4928, 49, 49, 4402, 87, 49, 38, 87, 87, 175, 5109, 2554
INVAR-6, Run: 058, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48092, 175, 6086, 51, 51, 5560, 87, 54, 33, 87, 87, 175, 3233, 1616
INVAR-6, Run: 059, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49173, 175, 4399, 58, 58, 3873, 87, 64, 23, 87, 87, 175, 2881, 1440
INVAR-6, Run: 060, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49323, 175, 5230, 63, 63, 4704, 87, 50, 37, 87, 87, 175, 3635, 1817
INVAR-6, Run: 061, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49101, 175, 5478, 86, 86, 4952, 87, 47, 40, 87, 87, 175, 3931, 1965
INVAR-6, Run: 062, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48342, 175, 5337, 66, 66, 4811, 87, 55, 32, 87, 87, 175, 4017, 2008
INVAR-6, Run: 063, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48774, 175, 3723, 55, 55, 3197, 87, 52, 35, 87, 87, 175, 4055, 2027
INVAR-6, Run: 064, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 47713, 175, 5735, 84, 84, 5209, 87, 53, 34, 87, 87, 175, 4021, 2010
INVAR-6, Run: 065, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48599, 175, 4482, 61, 61, 3956, 87, 57, 30, 87, 87, 175, 4397, 2198
INVAR-6, Run: 066, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49025, 175, 3924, 39, 39, 3398, 87, 58, 29, 87, 87, 175, 2609, 1304
INVAR-6, Run: 067, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48156, 175, 4116, 53, 53, 3590, 87, 49, 38, 87, 87, 175, 5027, 2513
INVAR-6, Run: 068, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48588, 175, 5244, 49, 49, 4718, 87, 51, 36, 87, 87, 175, 3919, 1959
INVAR-6, Run: 069, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49234, 175, 4666, 58, 58, 4140, 87, 62, 25, 87, 87, 175, 3221, 1610
INVAR-6, Run: 070, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48170, 175, 3846, 65, 65, 3320, 87, 57, 30, 87, 87, 175, 4745, 2372
INVAR-6, Run: 071, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 46079, 175, 6305, 56, 56, 5779, 87, 52, 35, 87, 87, 175, 3131, 1565
INVAR-6, Run: 072, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 47955, 175, 3826, 36, 36, 3300, 87, 64, 23, 87, 87, 175, 5061, 2530
INVAR-6, Run: 073, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49422, 175, 4711, 51, 51, 4185, 87, 62, 25, 87, 87, 175, 4137, 2068
INVAR-6, Run: 074, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 47800, 175, 4760, 75, 75, 4234, 87, 59, 28, 87, 87, 175, 3637, 1818
INVAR-6, Run: 075, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49566, 175, 4352, 56, 56, 3826, 87, 55, 32, 87, 87, 175, 3069, 1534
INVAR-6, Run: 076, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 47891, 175, 5522, 58, 58, 4996, 87, 58, 29, 87, 87, 175, 3335, 1667
INVAR-6, Run: 077, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49116, 175, 4371, 51, 51, 3845, 87, 52, 35, 87, 87, 175, 3149, 1574
INVAR-6, Run: 078, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49592, 175, 4141, 64, 64, 3615, 87, 51, 36, 87, 87, 175, 4017, 2008
INVAR-6, Run: 079, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48493, 175, 6129, 58, 58, 5603, 87, 56, 31, 87, 87, 175, 4859, 2429
INVAR-6, Run: 080, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48973, 175, 4198, 53, 53, 3672, 87, 56, 31, 87, 87, 175, 3419, 1709
INVAR-6, Run: 081, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49708, 175, 4401, 62, 62, 3875, 87, 57, 30, 87, 87, 175, 4055, 2027
INVAR-6, Run: 082, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49390, 175, 4065, 58, 58, 3539, 87, 54, 33, 87, 87, 175, 3971, 1985
INVAR-6, Run: 083, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49690, 175, 4180, 49, 49, 3654, 87, 61, 26, 87, 87, 175, 3307, 1653
INVAR-6, Run: 084, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48852, 175, 3684, 49, 49, 3158, 87, 52, 35, 87, 87, 175, 3251, 1625
INVAR-6, Run: 085, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48288, 175, 4291, 67, 67, 3765, 87, 52, 35, 87, 87, 175, 4255, 2127
INVAR-6, Run: 086, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49539, 175, 4152, 71, 71, 3626, 87, 55, 32, 87, 87, 175, 4577, 2288
INVAR-6, Run: 087, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48970, 175, 6165, 42, 42, 5639, 87, 44, 43, 87, 87, 175, 4205, 2102
INVAR-6, Run: 088, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48567, 175, 5458, 65, 65, 4932, 87, 52, 35, 87, 87, 175, 4005, 2002
INVAR-6, Run: 089, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48712, 175, 5263, 50, 50, 4737, 87, 53, 34, 87, 87, 175, 3639, 1819
INVAR-6, Run: 090, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48949, 175, 5855, 78, 78, 5329, 87, 54, 33, 87, 87, 175, 4617, 2308
INVAR-6, Run: 091, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 47573, 175, 6135, 49, 49, 5609, 87, 58, 29, 87, 87, 175, 3949, 1974
INVAR-6, Run: 092, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49484, 175, 4415, 59, 59, 3889, 87, 55, 32, 87, 87, 175, 4157, 2078
INVAR-6, Run: 093, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 49503, 175, 4075, 66, 66, 3549, 87, 55, 32, 87, 87, 175, 2945, 1472
INVAR-6, Run: 094, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48567, 175, 5151, 57, 57, 4625, 87, 54, 33, 87, 87, 175, 2889, 1444
INVAR-6, Run: 095, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 47715, 175, 5656, 54, 54, 5130, 87, 63, 24, 87, 87, 175, 3739, 1869
INVAR-6, Run: 096, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48612, 175, 5282, 75, 75, 4756, 87, 51, 36, 87, 87, 175, 4635, 2317
INVAR-6, Run: 097, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48187, 175, 4326, 61, 61, 3800, 87, 56, 31, 87, 87, 175, 3375, 1687
INVAR-6, Run: 098, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 47757, 175, 4529, 43, 43, 4003, 87, 51, 36, 87, 87, 175, 4051, 2025
INVAR-6, Run: 099, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48339, 175, 6021, 72, 72, 5495, 87, 56, 31, 87, 87, 175, 3687, 1843
INVAR-6, Run: 100, P, 526, 0, 1, 0, 0, 1, 0, 526, 0, 0, 87, 1, 48821, 175, 5022, 57, 57, 4496, 87, 58, 29, 87, 87, 175, 4279, 2139
INVAR-7, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
