Input Number, Run_Number, Result@ 1000, A, B, H, C, L4, L1, L5, Y, T1, T2, T3, T4, T5, T6, R, U, L2, D, L3, O1, O2, O3, O4, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction3, Reaction4, Reaction5, Reaction6, Reaction8, Reaction9
INVAR-2, Run: 081, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 0, 10, 90, 87, 39, 0, 0, 0, 0, 0, 0, 0, 1795, 0, 0, 100, 0, 0, 0, 498, 226, 139, 100, 1297, 272
INVAR-2, Run: 082, F, 100, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 608, 618, 628, 608, 60, 25, 0, 0, 0, 0, 0, 0, 0, 2569, 0, 0, 100, 0, 0, 0, 436, 185, 125, 100, 2133, 251
INVAR-2, Run: 083, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 91, 73, 39, 0, 0, 0, 0, 0, 0, 0, 1439, 0, 0, 100, 0, 0, 0, 445, 212, 139, 100, 994, 233
INVAR-2, Run: 084, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 199, 109, 119, 199, 93, 40, 0, 0, 0, 0, 0, 0, 0, 2270, 0, 0, 100, 0, 0, 0, 564, 233, 140, 100, 1706, 331
INVAR-2, Run: 085, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 91, 95, 35, 0, 0, 0, 0, 0, 0, 0, 1868, 0, 0, 100, 0, 0, 0, 541, 230, 135, 100, 1327, 311
INVAR-2, Run: 086, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 737, 747, 657, 737, 78, 30, 0, 0, 0, 0, 0, 0, 0, 2887, 0, 0, 100, 0, 0, 0, 486, 208, 130, 100, 2401, 278
INVAR-2, Run: 087, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 91, 89, 33, 0, 0, 0, 0, 0, 0, 0, 1616, 0, 0, 100, 0, 0, 0, 491, 222, 133, 100, 1125, 269
INVAR-2, Run: 088, F, 100, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 90, 100, 110, 90, 98, 37, 0, 0, 0, 0, 0, 0, 0, 1610, 0, 0, 100, 0, 0, 0, 484, 235, 137, 100, 1126, 249
INVAR-2, Run: 089, F, 100, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 96, 106, 116, 96, 101, 39, 0, 0, 0, 0, 0, 0, 0, 1723, 0, 0, 100, 0, 0, 0, 522, 240, 139, 100, 1201, 282
INVAR-2, Run: 090, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 1, 11, 91, 54, 32, 0, 0, 0, 0, 0, 0, 0, 1418, 0, 0, 100, 0, 0, 0, 375, 186, 132, 100, 1043, 189
INVAR-2, Run: 091, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 302, 212, 222, 302, 66, 21, 0, 0, 0, 0, 0, 0, 0, 2081, 0, 0, 100, 0, 0, 0, 409, 187, 121, 100, 1672, 222
INVAR-2, Run: 092, F, 100, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 94, 104, 114, 94, 77, 31, 0, 0, 0, 0, 0, 0, 0, 1494, 0, 0, 100, 0, 0, 0, 463, 208, 131, 100, 1031, 255
INVAR-2, Run: 093, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 198, 208, 118, 198, 84, 40, 0, 0, 0, 0, 0, 0, 0, 1977, 0, 0, 100, 0, 0, 0, 476, 224, 140, 100, 1501, 252
INVAR-2, Run: 094, F, 0, 100, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 200, 110, 120, 200, 95, 68, 0, 0, 0, 0, 0, 0, 0, 2240, 0, 0, 100, 0, 0, 0, 557, 263, 168, 100, 1683, 294
INVAR-2, Run: 095, F, 100, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 94, 104, 114, 94, 67, 13, 0, 0, 0, 0, 0, 0, 0, 1266, 0, 0, 100, 0, 0, 0, 363, 180, 113, 100, 903, 183
INVAR-2, Run: 096, F, 100, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 314, 324, 334, 314, 47, 25, 0, 0, 0, 0, 0, 0, 0, 2129, 0, 0, 100, 0, 0, 0, 415, 172, 125, 100, 1714, 243
INVAR-2, Run: 097, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 94, 104, 14, 94, 92, 41, 0, 0, 0, 0, 0, 0, 0, 1956, 0, 0, 100, 0, 0, 0, 524, 233, 141, 100, 1432, 291
INVAR-2, Run: 098, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 199, 209, 119, 199, 58, 25, 0, 0, 0, 0, 0, 0, 0, 2160, 0, 0, 100, 0, 0, 0, 437, 183, 125, 100, 1723, 254
INVAR-2, Run: 099, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 91, 101, 11, 91, 72, 22, 0, 0, 0, 0, 0, 0, 0, 1684, 0, 0, 100, 0, 0, 0, 446, 194, 122, 100, 1238, 252
INVAR-2, Run: 100, F, 0, 0, 0, 100, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 221, 231, 141, 221, 66, 33, 0, 0, 0, 0, 0, 0, 0, 2061, 0, 0, 100, 0, 0, 0, 460, 199, 133, 100, 1601, 261
INVAR-3, Run: 001, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5218, 5318, 5418, 5218, 60, 33, 0, 0, 0, 0, 0, 0, 0, 3419, 0, 0, 100, 0, 0, 0, 413, 193, 133, 100, 3006, 220
INVAR-3, Run: 002, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 82550, 82650, 81750, 82550, 113, 41, 0, 0, 0, 0, 0, 0, 0, 6056, 0, 0, 100, 0, 0, 0, 567, 254, 141, 100, 5489, 313
INVAR-3, Run: 003, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 2993, 3093, 3193, 2993, 71, 44, 0, 0, 0, 0, 0, 0, 0, 3543, 0, 0, 100, 0, 0, 0, 490, 215, 144, 100, 3053, 275
INVAR-3, Run: 004, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5163, 4263, 4363, 5163, 76, 42, 0, 0, 0, 0, 0, 0, 0, 3830, 0, 0, 100, 0, 0, 0, 473, 218, 142, 100, 3357, 255
INVAR-3, Run: 005, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6049, 6149, 5249, 6049, 57, 19, 0, 0, 0, 0, 0, 0, 0, 3676, 0, 0, 100, 0, 0, 0, 347, 176, 119, 100, 3329, 171
INVAR-3, Run: 006, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 15570, 15670, 14770, 15570, 85, 44, 0, 0, 0, 0, 0, 0, 0, 4826, 0, 0, 100, 0, 0, 0, 553, 229, 144, 100, 4273, 324
INVAR-3, Run: 007, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 4032, 3132, 3232, 4032, 82, 31, 0, 0, 0, 0, 0, 0, 0, 3653, 0, 0, 100, 0, 0, 0, 407, 213, 131, 100, 3246, 194
INVAR-3, Run: 008, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5147, 4247, 4347, 5147, 62, 29, 0, 0, 0, 0, 0, 0, 0, 3860, 0, 0, 100, 0, 0, 0, 431, 191, 129, 100, 3429, 240
INVAR-3, Run: 009, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 15679, 14779, 14879, 15679, 62, 28, 0, 0, 0, 0, 0, 0, 0, 4283, 0, 0, 100, 0, 0, 0, 425, 190, 128, 100, 3858, 235
INVAR-3, Run: 010, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 13813, 12913, 13013, 13813, 125, 47, 0, 0, 0, 0, 0, 0, 0, 4925, 0, 0, 100, 0, 0, 0, 600, 272, 147, 100, 4325, 328
INVAR-3, Run: 011, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 17062, 16162, 16262, 17062, 117, 52, 0, 0, 0, 0, 0, 0, 0, 5103, 0, 0, 100, 0, 0, 0, 656, 269, 152, 100, 4447, 387
INVAR-3, Run: 012, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 2987, 3087, 2187, 2987, 66, 33, 0, 0, 0, 0, 0, 0, 0, 3298, 0, 0, 100, 0, 0, 0, 443, 199, 133, 100, 2855, 244
INVAR-3, Run: 013, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 3043, 3143, 3243, 3043, 76, 38, 0, 0, 0, 0, 0, 0, 0, 3797, 0, 0, 100, 0, 0, 0, 523, 214, 138, 100, 3274, 309
INVAR-3, Run: 014, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5055, 4155, 4255, 5055, 87, 48, 0, 0, 0, 0, 0, 0, 0, 4267, 0, 0, 100, 0, 0, 0, 590, 235, 148, 100, 3677, 355
INVAR-3, Run: 015, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 12523, 12623, 11723, 12523, 104, 48, 0, 0, 0, 0, 0, 0, 0, 4944, 0, 0, 100, 0, 0, 0, 565, 252, 148, 100, 4379, 313
INVAR-3, Run: 016, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 45279, 44379, 44479, 45279, 71, 33, 0, 0, 0, 0, 0, 0, 0, 5451, 0, 0, 100, 0, 0, 0, 494, 204, 133, 100, 4957, 290
INVAR-3, Run: 017, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 2981, 3081, 2181, 2981, 98, 45, 0, 0, 0, 0, 0, 0, 0, 3478, 0, 0, 100, 0, 0, 0, 521, 243, 145, 100, 2957, 278
INVAR-3, Run: 018, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7145, 7245, 6345, 7145, 95, 37, 0, 0, 0, 0, 0, 0, 0, 4039, 0, 0, 100, 0, 0, 0, 513, 232, 137, 100, 3526, 281
INVAR-3, Run: 019, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 3018, 3118, 3218, 3018, 89, 34, 0, 0, 0, 0, 0, 0, 0, 3539, 0, 0, 100, 0, 0, 0, 495, 223, 134, 100, 3044, 272
INVAR-3, Run: 020, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7126, 6226, 6326, 7126, 82, 29, 0, 0, 0, 0, 0, 0, 0, 3899, 0, 0, 100, 0, 0, 0, 475, 211, 129, 100, 3424, 264
INVAR-3, Run: 021, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 1939, 1039, 1139, 1939, 92, 34, 0, 0, 0, 0, 0, 0, 0, 3550, 0, 0, 100, 0, 0, 0, 493, 226, 134, 100, 3057, 267
INVAR-3, Run: 022, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 118205, 117305, 117405, 118205, 92, 32, 0, 0, 0, 0, 0, 0, 0, 6313, 0, 0, 100, 0, 0, 0, 490, 224, 132, 100, 5823, 266
INVAR-3, Run: 023, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6222, 6322, 5422, 6222, 86, 38, 0, 0, 0, 0, 0, 0, 0, 4100, 0, 0, 100, 0, 0, 0, 516, 224, 138, 100, 3584, 292
INVAR-3, Run: 024, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 35872, 35972, 36072, 35872, 78, 26, 0, 0, 0, 0, 0, 0, 0, 5314, 0, 0, 100, 0, 0, 0, 474, 204, 126, 100, 4840, 270
INVAR-3, Run: 025, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 16785, 16885, 15985, 16785, 64, 34, 0, 0, 0, 0, 0, 0, 0, 4924, 0, 0, 100, 0, 0, 0, 492, 198, 134, 100, 4432, 294
INVAR-3, Run: 026, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 10552, 10652, 9752, 10552, 83, 33, 0, 0, 0, 0, 0, 0, 0, 4605, 0, 0, 100, 0, 0, 0, 501, 216, 133, 100, 4104, 285
INVAR-3, Run: 027, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7031, 6131, 6231, 7031, 92, 41, 0, 0, 0, 0, 0, 0, 0, 4177, 0, 0, 100, 0, 0, 0, 523, 233, 141, 100, 3654, 290
INVAR-3, Run: 028, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 4037, 4137, 4237, 4037, 70, 41, 0, 0, 0, 0, 0, 0, 0, 3786, 0, 0, 100, 0, 0, 0, 509, 211, 141, 100, 3277, 298
INVAR-3, Run: 029, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 4091, 4191, 3291, 4091, 58, 41, 0, 0, 0, 0, 0, 0, 0, 3531, 0, 0, 100, 0, 0, 0, 407, 199, 141, 100, 3124, 208
INVAR-3, Run: 030, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7194, 7294, 7394, 7194, 55, 22, 0, 0, 0, 0, 0, 0, 0, 4010, 0, 0, 100, 0, 0, 0, 390, 177, 122, 100, 3620, 213
INVAR-3, Run: 031, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5126, 5226, 4326, 5126, 104, 45, 0, 0, 0, 0, 0, 0, 0, 3789, 0, 0, 100, 0, 0, 0, 512, 249, 145, 100, 3277, 263
INVAR-3, Run: 032, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 57847, 57947, 58047, 57847, 80, 42, 0, 0, 0, 0, 0, 0, 0, 5740, 0, 0, 100, 0, 0, 0, 490, 222, 142, 100, 5250, 268
INVAR-3, Run: 033, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 17089, 17189, 17289, 17089, 105, 50, 0, 0, 0, 0, 0, 0, 0, 4512, 0, 0, 100, 0, 0, 0, 532, 255, 150, 100, 3980, 277
INVAR-3, Run: 034, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 20964, 20064, 20164, 20964, 44, 29, 0, 0, 0, 0, 0, 0, 0, 4642, 0, 0, 100, 0, 0, 0, 391, 173, 129, 100, 4251, 218
INVAR-3, Run: 035, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 4027, 3127, 3227, 4027, 90, 33, 0, 0, 0, 0, 0, 0, 0, 3717, 0, 0, 100, 0, 0, 0, 494, 223, 133, 100, 3223, 271
INVAR-3, Run: 036, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 46145, 46245, 46345, 46145, 116, 45, 0, 0, 0, 0, 0, 0, 0, 5645, 0, 0, 100, 0, 0, 0, 558, 261, 145, 100, 5087, 297
INVAR-3, Run: 037, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 24578, 24678, 23778, 24578, 61, 36, 0, 0, 0, 0, 0, 0, 0, 4793, 0, 0, 100, 0, 0, 0, 431, 197, 136, 100, 4362, 234
INVAR-3, Run: 038, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8334, 8434, 8534, 8334, 56, 28, 0, 0, 0, 0, 0, 0, 0, 4166, 0, 0, 100, 0, 0, 0, 433, 184, 128, 100, 3733, 249
INVAR-3, Run: 039, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 11654, 10754, 10854, 11654, 130, 59, 0, 0, 0, 0, 0, 0, 0, 4828, 0, 0, 100, 0, 0, 0, 673, 289, 159, 100, 4155, 384
INVAR-3, Run: 040, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 2009, 2109, 2209, 2009, 115, 36, 0, 0, 0, 0, 0, 0, 0, 3321, 0, 0, 100, 0, 0, 0, 533, 251, 136, 100, 2788, 282
INVAR-3, Run: 041, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 36071, 35171, 35271, 36071, 120, 61, 0, 0, 0, 0, 0, 0, 0, 5549, 0, 0, 100, 0, 0, 0, 605, 281, 161, 100, 4944, 324
INVAR-3, Run: 042, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5270, 5370, 5470, 5270, 66, 23, 0, 0, 0, 0, 0, 0, 0, 3933, 0, 0, 100, 0, 0, 0, 451, 189, 123, 100, 3482, 262
INVAR-3, Run: 043, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8327, 8427, 7527, 8327, 83, 30, 0, 0, 0, 0, 0, 0, 0, 4163, 0, 0, 100, 0, 0, 0, 487, 213, 130, 100, 3676, 274
INVAR-3, Run: 044, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6338, 6438, 6538, 6338, 56, 31, 0, 0, 0, 0, 0, 0, 0, 3916, 0, 0, 100, 0, 0, 0, 414, 187, 131, 100, 3502, 227
INVAR-3, Run: 045, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 15534, 15634, 15734, 15534, 104, 43, 0, 0, 0, 0, 0, 0, 0, 4514, 0, 0, 100, 0, 0, 0, 536, 247, 143, 100, 3978, 289
INVAR-3, Run: 046, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8330, 8430, 7530, 8330, 65, 28, 0, 0, 0, 0, 0, 0, 0, 3995, 0, 0, 100, 0, 0, 0, 417, 193, 128, 100, 3578, 224
INVAR-3, Run: 047, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7094, 7194, 6294, 7094, 67, 29, 0, 0, 0, 0, 0, 0, 0, 4052, 0, 0, 100, 0, 0, 0, 466, 196, 129, 100, 3586, 270
INVAR-3, Run: 048, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6076, 6176, 6276, 6076, 44, 20, 0, 0, 0, 0, 0, 0, 0, 4040, 0, 0, 100, 0, 0, 0, 383, 164, 120, 100, 3657, 219
INVAR-3, Run: 049, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5151, 4251, 4351, 5151, 94, 47, 0, 0, 0, 0, 0, 0, 0, 4042, 0, 0, 100, 0, 0, 0, 522, 241, 147, 100, 3520, 281
INVAR-3, Run: 050, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 12662, 12762, 12862, 12662, 123, 39, 0, 0, 0, 0, 0, 0, 0, 4755, 0, 0, 100, 0, 0, 0, 616, 262, 139, 100, 4139, 354
INVAR-3, Run: 051, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 23575, 22675, 22775, 23575, 96, 45, 0, 0, 0, 0, 0, 0, 0, 5048, 0, 0, 100, 0, 0, 0, 565, 241, 145, 100, 4483, 324
INVAR-3, Run: 052, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 12709, 12809, 12909, 12709, 95, 40, 0, 0, 0, 0, 0, 0, 0, 4692, 0, 0, 100, 0, 0, 0, 568, 235, 140, 100, 4124, 333
INVAR-3, Run: 053, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 17194, 17294, 16394, 17194, 67, 22, 0, 0, 0, 0, 0, 0, 0, 4648, 0, 0, 100, 0, 0, 0, 467, 189, 122, 100, 4181, 278
INVAR-3, Run: 054, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7102, 6202, 6302, 7102, 95, 27, 0, 0, 0, 0, 0, 0, 0, 4067, 0, 0, 100, 0, 0, 0, 508, 222, 127, 100, 3559, 286
INVAR-3, Run: 055, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8472, 8572, 7672, 8472, 71, 33, 0, 0, 0, 0, 0, 0, 0, 4193, 0, 0, 100, 0, 0, 0, 473, 204, 133, 100, 3720, 269
INVAR-3, Run: 056, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 38452, 38552, 38652, 38452, 81, 39, 0, 0, 0, 0, 0, 0, 0, 5040, 0, 0, 100, 0, 0, 0, 500, 220, 139, 100, 4540, 280
INVAR-3, Run: 057, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 1965, 2065, 2165, 1965, 76, 31, 0, 0, 0, 0, 0, 0, 0, 3342, 0, 0, 100, 0, 0, 0, 445, 207, 131, 100, 2897, 238
INVAR-3, Run: 058, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 10429, 9529, 9629, 10429, 43, 29, 0, 0, 0, 0, 0, 0, 0, 4249, 0, 0, 100, 0, 0, 0, 398, 172, 129, 100, 3851, 226
INVAR-3, Run: 059, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6272, 6372, 6472, 6272, 80, 36, 0, 0, 0, 0, 0, 0, 0, 3747, 0, 0, 100, 0, 0, 0, 474, 216, 136, 100, 3273, 258
INVAR-3, Run: 060, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 12679, 12779, 12879, 12679, 56, 49, 0, 0, 0, 0, 0, 0, 0, 4474, 0, 0, 100, 0, 0, 0, 491, 205, 149, 100, 3983, 286
INVAR-3, Run: 061, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 29733, 29833, 29933, 29733, 69, 35, 0, 0, 0, 0, 0, 0, 0, 5191, 0, 0, 100, 0, 0, 0, 483, 204, 135, 100, 4708, 279
INVAR-3, Run: 062, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 19405, 19505, 18605, 19405, 60, 23, 0, 0, 0, 0, 0, 0, 0, 4654, 0, 0, 100, 0, 0, 0, 440, 183, 123, 100, 4214, 257
INVAR-3, Run: 063, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5127, 5227, 4327, 5127, 75, 29, 0, 0, 0, 0, 0, 0, 0, 4027, 0, 0, 100, 0, 0, 0, 458, 204, 129, 100, 3569, 254
INVAR-3, Run: 064, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 110956, 111056, 110156, 110956, 79, 40, 0, 0, 0, 0, 0, 0, 0, 5850, 0, 0, 100, 0, 0, 0, 455, 219, 140, 100, 5395, 236
INVAR-3, Run: 065, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 109914, 110014, 109114, 109914, 93, 49, 0, 0, 0, 0, 0, 0, 0, 6086, 0, 0, 100, 0, 0, 0, 509, 242, 149, 100, 5577, 267
INVAR-3, Run: 066, F, 1000, 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 10720, 10820, 10920, 10720, 82, 40, 0, 0, 0, 0, 0, 0, 0, 4438, 0, 0, 100, 0, 0, 0, 449, 222, 140, 100, 3989, 227
INVAR-3, Run: 067, F, 0, 0, 0, 1000, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 146798, 146898, 145998, 146798, 81, 37, 0, 0, 0, 0, 0, 0, 0, 6427, 0, 0, 100, 0, 0, 0, 514, 218, 137, 100, 5913, 296
INVAR-3, Run: 068, F, 0, 1000, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 4012, 3112, 3212, 4012, 60, 33, 0, 0, 0, 0, 0, 0, 0, 3461, 0, 0, 100, 0, 0, 0, 394, 193, 133, 100, 3067, 201
