Input Number, Run_Number, Result@ 100, CE, B, PE, X1, H, M, PO, Y, D, CO, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 074, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 265, 1378, 50, 35, 64, 50, 100, 175, 315, 1378
INVAR-9, Run: 075, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 351, 2288, 50, 39, 60, 50, 100, 175, 401, 2288
INVAR-9, Run: 076, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 333, 1986, 50, 35, 64, 50, 100, 175, 383, 1986
INVAR-9, Run: 077, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 311, 1904, 50, 33, 66, 50, 100, 175, 361, 1904
INVAR-9, Run: 078, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 393, 1569, 50, 38, 61, 50, 100, 175, 443, 1569
INVAR-9, Run: 079, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 318, 2074, 50, 42, 57, 50, 100, 175, 368, 2074
INVAR-9, Run: 080, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 294, 2129, 50, 39, 60, 50, 100, 175, 344, 2129
INVAR-9, Run: 081, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 319, 1750, 50, 30, 69, 50, 100, 175, 369, 1750
INVAR-9, Run: 082, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 285, 1691, 50, 37, 62, 50, 100, 175, 335, 1691
INVAR-9, Run: 083, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 255, 1449, 50, 29, 70, 50, 100, 175, 305, 1449
INVAR-9, Run: 084, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 325, 1286, 50, 28, 71, 50, 100, 175, 375, 1286
INVAR-9, Run: 085, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 280, 1753, 50, 37, 62, 50, 100, 175, 330, 1753
INVAR-9, Run: 086, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 277, 2535, 50, 40, 59, 50, 100, 175, 327, 2535
INVAR-9, Run: 087, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 361, 1711, 50, 27, 72, 50, 100, 175, 411, 1711
INVAR-9, Run: 088, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 328, 2229, 50, 36, 63, 50, 100, 175, 378, 2229
INVAR-9, Run: 089, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 267, 1228, 50, 25, 74, 50, 100, 175, 317, 1228
INVAR-9, Run: 090, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 242, 1536, 50, 28, 71, 50, 100, 175, 292, 1536
INVAR-9, Run: 091, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 262, 2047, 50, 31, 68, 50, 100, 175, 312, 2047
INVAR-9, Run: 092, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 320, 2036, 50, 37, 62, 50, 100, 175, 370, 2036
INVAR-9, Run: 093, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 342, 2020, 50, 34, 65, 50, 100, 175, 392, 2020
INVAR-9, Run: 094, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 308, 1455, 50, 35, 64, 50, 100, 175, 358, 1455
INVAR-9, Run: 095, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 249, 1557, 50, 39, 60, 50, 100, 175, 299, 1557
INVAR-9, Run: 096, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 477, 1625, 50, 34, 65, 50, 100, 175, 527, 1625
INVAR-9, Run: 097, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 276, 1477, 50, 37, 62, 50, 100, 175, 326, 1477
INVAR-9, Run: 098, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 332, 1966, 50, 28, 71, 50, 100, 175, 382, 1966
INVAR-9, Run: 099, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 411, 2129, 50, 40, 59, 50, 100, 175, 461, 2129
INVAR-9, Run: 100, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 236, 1556, 50, 38, 61, 50, 100, 175, 286, 1556
