Input Number, Run_Number, Result@ 100, PO, A, H, X1, M, CE, Y, D, CO, PE, B
6, Run: 048, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1
6, Run: 049, P, 0, 5, 0, 0, 0, 0, 534, 94, 534, 0, 1
6, Run: 050, P, 0, 399, 0, 0, 0, 0, 148, 98, 148, 0, 1
6, Run: 051, P, 0, 185, 0, 0, 0, 0, 362, 98, 362, 0, 1
6, Run: 052, P, 0, 537, 0, 0, 0, 93, 93, 0, 0, 1, 1
6, Run: 053, P, 0, 73, 0, 0, 0, 0, 466, 94, 466, 0, 1
6, Run: 054, P, 0, 20, 0, 0, 0, 0, 519, 94, 519, 0, 1
6, Run: 055, P, 0, 99, 0, 0, 0, 0, 440, 94, 440, 0, 1
6, Run: 056, P, 0, 535, 0, 0, 0, 92, 92, 0, 0, 1, 1
6, Run: 057, P, 0, 341, 0, 0, 0, 0, 208, 99, 208, 0, 1
6, Run: 058, P, 0, 545, 0, 0, 0, 97, 97, 0, 0, 1, 1
6, Run: 059, P, 0, 513, 0, 0, 0, 1, 33, 96, 32, 0, 1
6, Run: 060, P, 0, 409, 0, 0, 0, 0, 144, 101, 144, 0, 1
6, Run: 061, P, 0, 218, 0, 0, 0, 0, 327, 97, 327, 0, 1
6, Run: 062, P, 0, 539, 0, 0, 0, 94, 94, 0, 0, 1, 1
6, Run: 063, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1
6, Run: 064, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1
6, Run: 065, P, 0, 537, 0, 0, 0, 93, 93, 0, 0, 1, 1
6, Run: 066, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1
6, Run: 067, P, 0, 545, 0, 0, 0, 97, 97, 0, 0, 1, 1
6, Run: 068, P, 0, 420, 0, 0, 0, 0, 123, 96, 123, 0, 1
6, Run: 069, P, 0, 545, 0, 0, 0, 97, 97, 0, 0, 1, 1
6, Run: 070, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1
6, Run: 071, P, 0, 545, 0, 0, 0, 97, 97, 0, 0, 1, 1
6, Run: 072, P, 0, 553, 0, 0, 0, 101, 101, 0, 0, 1, 1
6, Run: 073, P, 0, 547, 0, 0, 0, 98, 98, 0, 0, 1, 1
6, Run: 074, P, 0, 240, 0, 0, 0, 0, 311, 100, 311, 0, 1
6, Run: 075, P, 0, 436, 0, 0, 0, 0, 107, 96, 107, 0, 1
6, Run: 076, P, 0, 145, 0, 0, 0, 0, 400, 97, 400, 0, 1
6, Run: 077, P, 0, 156, 0, 0, 0, 0, 389, 97, 389, 0, 1
6, Run: 078, P, 0, 229, 0, 0, 0, 0, 312, 95, 312, 0, 1
6, Run: 079, P, 0, 541, 0, 0, 0, 95, 95, 0, 0, 1, 1
6, Run: 080, P, 0, 559, 0, 0, 0, 104, 104, 0, 0, 1, 1
6, Run: 081, P, 0, 547, 0, 0, 0, 98, 98, 0, 0, 1, 1
6, Run: 082, P, 0, 155, 0, 0, 0, 0, 384, 94, 384, 0, 1
6, Run: 083, P, 0, 52, 0, 0, 0, 0, 497, 99, 497, 0, 1
6, Run: 084, P, 0, 543, 0, 0, 0, 96, 96, 0, 0, 1, 1
6, Run: 085, P, 0, 539, 0, 0, 0, 94, 94, 0, 0, 1, 1
6, Run: 086, P, 0, 225, 0, 0, 0, 0, 320, 97, 320, 0, 1
6, Run: 087, P, 0, 545, 0, 0, 0, 97, 97, 0, 0, 1, 1
6, Run: 088, P, 0, 62, 0, 0, 0, 0, 487, 99, 487, 0, 1
6, Run: 089, P, 0, 426, 0, 0, 0, 0, 123, 99, 123, 0, 1
6, Run: 090, P, 0, 543, 0, 0, 0, 96, 96, 0, 0, 1, 1
6, Run: 091, P, 0, 549, 0, 0, 0, 99, 99, 0, 0, 1, 1
6, Run: 092, P, 0, 543, 0, 0, 0, 96, 96, 0, 0, 1, 1
6, Run: 093, P, 0, 543, 0, 0, 0, 96, 96, 0, 0, 1, 1
6, Run: 094, P, 0, 547, 0, 0, 0, 98, 98, 0, 0, 1, 1
6, Run: 095, P, 0, 48, 0, 0, 0, 0, 495, 96, 495, 0, 1
6, Run: 096, P, 0, 131, 0, 0, 0, 0, 414, 97, 414, 0, 1
6, Run: 097, P, 0, 185, 0, 0, 0, 0, 354, 94, 354, 0, 1
6, Run: 098, P, 0, 36, 0, 0, 0, 0, 509, 97, 509, 0, 1
6, Run: 099, P, 0, 458, 0, 0, 0, 0, 87, 97, 87, 0, 1
6, Run: 100, P, 0, 389, 0, 0, 0, 0, 160, 99, 160, 0, 1
8, Run: 001, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0
8, Run: 002, P, 0, 101, 0, 0, 0, 0, 59, 30, 59, 0, 0
8, Run: 003, P, 0, 5, 0, 0, 0, 0, 153, 29, 153, 0, 0
8, Run: 004, P, 0, 9, 0, 0, 0, 0, 151, 30, 151, 0, 0
8, Run: 005, P, 0, 117, 0, 0, 0, 0, 45, 31, 45, 0, 0
8, Run: 006, P, 0, 156, 0, 0, 0, 28, 28, 0, 0, 1, 0
8, Run: 007, P, 0, 44, 0, 0, 0, 0, 120, 32, 120, 0, 0
8, Run: 008, P, 0, 85, 0, 0, 0, 0, 69, 27, 69, 0, 0
8, Run: 009, P, 0, 8, 0, 0, 0, 0, 152, 30, 152, 0, 0
8, Run: 010, P, 0, 162, 0, 0, 0, 31, 31, 0, 0, 1, 0
8, Run: 011, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0
8, Run: 012, P, 0, 54, 0, 0, 0, 0, 104, 29, 104, 0, 0
8, Run: 013, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0
8, Run: 014, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0
8, Run: 015, P, 0, 26, 0, 0, 0, 0, 140, 33, 140, 0, 0
8, Run: 016, P, 0, 162, 0, 0, 0, 31, 31, 0, 0, 1, 0
8, Run: 017, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0
8, Run: 018, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0
8, Run: 019, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0
8, Run: 020, P, 0, 13, 0, 0, 0, 0, 147, 30, 147, 0, 0
8, Run: 021, P, 0, 21, 0, 0, 0, 0, 135, 28, 135, 0, 0
8, Run: 022, P, 0, 81, 0, 0, 0, 0, 79, 30, 79, 0, 0
8, Run: 023, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0
8, Run: 024, P, 0, 66, 0, 0, 0, 0, 96, 31, 96, 0, 0
8, Run: 025, P, 0, 68, 0, 0, 0, 0, 92, 30, 92, 0, 0
8, Run: 026, P, 0, 38, 0, 0, 0, 0, 120, 29, 120, 0, 0
8, Run: 027, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0
8, Run: 028, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0
8, Run: 029, P, 0, 62, 0, 0, 0, 0, 96, 29, 96, 0, 0
8, Run: 030, P, 0, 154, 0, 0, 0, 27, 27, 0, 0, 1, 0
8, Run: 031, P, 0, 141, 0, 0, 0, 0, 17, 29, 17, 0, 0
8, Run: 032, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0
8, Run: 033, P, 0, 74, 0, 0, 0, 0, 92, 33, 92, 0, 0
8, Run: 034, P, 0, 41, 0, 0, 0, 0, 115, 28, 115, 0, 0
8, Run: 035, P, 0, 73, 0, 0, 0, 0, 83, 28, 83, 0, 0
8, Run: 036, P, 0, 70, 0, 0, 0, 0, 88, 29, 88, 0, 0
8, Run: 037, P, 0, 11, 0, 0, 0, 0, 151, 31, 151, 0, 0
8, Run: 038, P, 0, 3, 0, 0, 0, 0, 161, 32, 161, 0, 0
8, Run: 039, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0
8, Run: 040, P, 0, 164, 0, 0, 0, 32, 32, 0, 0, 1, 0
8, Run: 041, P, 0, 8, 0, 0, 0, 0, 158, 33, 158, 0, 0
8, Run: 042, P, 0, 49, 0, 0, 0, 0, 109, 29, 109, 0, 0
8, Run: 043, P, 0, 31, 0, 0, 0, 0, 125, 28, 125, 0, 0
8, Run: 044, P, 0, 154, 0, 0, 0, 27, 27, 0, 0, 1, 0
8, Run: 045, P, 0, 13, 0, 0, 0, 0, 149, 31, 149, 0, 0
8, Run: 046, P, 0, 162, 0, 0, 0, 31, 31, 0, 0, 1, 0
8, Run: 047, P, 0, 49, 0, 0, 0, 0, 107, 28, 107, 0, 0
8, Run: 048, P, 0, 121, 0, 0, 0, 1, 42, 30, 41, 0, 0
8, Run: 049, P, 0, 97, 0, 0, 0, 0, 61, 29, 61, 0, 0
8, Run: 050, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0
8, Run: 051, P, 0, 156, 0, 0, 0, 28, 28, 0, 0, 1, 0
8, Run: 052, P, 0, 154, 0, 0, 0, 27, 27, 0, 0, 1, 0
8, Run: 053, P, 0, 156, 0, 0, 0, 28, 28, 0, 0, 1, 0
8, Run: 054, P, 0, 5, 0, 0, 0, 0, 157, 31, 157, 0, 0
8, Run: 055, P, 0, 47, 0, 0, 0, 0, 109, 28, 109, 0, 0
8, Run: 056, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0
8, Run: 057, P, 0, 84, 0, 0, 0, 0, 74, 29, 74, 0, 0
8, Run: 058, P, 0, 154, 0, 0, 0, 27, 27, 0, 0, 1, 0
8, Run: 059, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0
8, Run: 060, P, 0, 22, 0, 0, 0, 0, 140, 31, 140, 0, 0
8, Run: 061, P, 0, 154, 0, 0, 0, 27, 27, 0, 0, 1, 0
8, Run: 062, P, 0, 162, 0, 0, 0, 31, 31, 0, 0, 1, 0
8, Run: 063, P, 0, 37, 0, 0, 0, 0, 127, 32, 127, 0, 0
8, Run: 064, P, 0, 54, 0, 0, 0, 0, 108, 31, 108, 0, 0
8, Run: 065, P, 0, 4, 0, 0, 0, 0, 160, 32, 160, 0, 0
8, Run: 066, P, 0, 142, 0, 0, 0, 2, 22, 29, 20, 0, 0
8, Run: 067, P, 0, 24, 0, 0, 0, 0, 136, 30, 136, 0, 0
8, Run: 068, P, 0, 156, 0, 0, 0, 28, 28, 0, 0, 1, 0
8, Run: 069, P, 0, 13, 0, 0, 0, 0, 147, 30, 147, 0, 0
8, Run: 070, P, 0, 110, 0, 0, 0, 0, 46, 28, 46, 0, 0
8, Run: 071, P, 0, 119, 0, 0, 0, 0, 45, 32, 45, 0, 0
8, Run: 072, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0
8, Run: 073, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0
8, Run: 074, P, 0, 166, 0, 0, 0, 33, 33, 0, 0, 1, 0
8, Run: 075, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0
8, Run: 076, P, 0, 162, 0, 0, 0, 31, 31, 0, 0, 1, 0
8, Run: 077, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0
8, Run: 078, P, 0, 156, 0, 0, 0, 28, 28, 0, 0, 1, 0
8, Run: 079, P, 0, 42, 0, 0, 0, 0, 120, 31, 120, 0, 0
8, Run: 080, P, 0, 156, 0, 0, 0, 28, 28, 0, 0, 1, 0
8, Run: 081, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0
8, Run: 082, P, 0, 162, 0, 0, 0, 31, 31, 0, 0, 1, 0
8, Run: 083, P, 0, 4, 0, 0, 0, 0, 158, 31, 158, 0, 0
8, Run: 084, P, 0, 59, 0, 0, 0, 0, 107, 33, 107, 0, 0
8, Run: 085, P, 0, 28, 0, 0, 0, 0, 130, 29, 130, 0, 0
8, Run: 086, P, 0, 124, 0, 0, 0, 0, 34, 29, 34, 0, 0
8, Run: 087, P, 0, 111, 0, 0, 0, 0, 47, 29, 47, 0, 0
8, Run: 088, P, 0, 156, 0, 0, 0, 28, 28, 0, 0, 1, 0
8, Run: 089, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0
8, Run: 090, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0
8, Run: 091, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0
8, Run: 092, P, 0, 83, 0, 0, 0, 0, 77, 30, 77, 0, 0
8, Run: 093, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0
8, Run: 094, P, 0, 28, 0, 0, 0, 0, 130, 29, 130, 0, 0
8, Run: 095, P, 0, 160, 0, 0, 0, 30, 30, 0, 0, 1, 0
8, Run: 096, P, 0, 37, 0, 0, 0, 0, 127, 32, 127, 0, 0
8, Run: 097, P, 0, 14, 0, 0, 0, 0, 142, 28, 142, 0, 0
8, Run: 098, P, 0, 158, 0, 0, 0, 29, 29, 0, 0, 1, 0
8, Run: 099, P, 0, 154, 0, 0, 0, 27, 27, 0, 0, 1, 0
8, Run: 100, P, 0, 7, 0, 0, 0, 0, 149, 28, 149, 0, 0
9, Run: 001, P, 0, 284, 0, 0, 0, 1, 29, 55, 28, 0, 0
9, Run: 002, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0
9, Run: 003, P, 0, 160, 0, 0, 0, 0, 152, 56, 152, 0, 0
9, Run: 004, P, 0, 140, 0, 0, 0, 0, 176, 58, 176, 0, 0
9, Run: 005, P, 0, 318, 0, 0, 0, 59, 59, 0, 0, 1, 0
9, Run: 006, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0
9, Run: 007, P, 0, 118, 0, 0, 0, 0, 190, 54, 190, 0, 0
9, Run: 008, P, 0, 35, 0, 0, 0, 0, 279, 57, 279, 0, 0
9, Run: 009, P, 0, 2, 0, 0, 0, 0, 310, 56, 310, 0, 0
9, Run: 010, P, 0, 39, 0, 0, 0, 0, 273, 56, 273, 0, 0
9, Run: 011, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
9, Run: 012, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0
9, Run: 013, P, 0, 108, 0, 0, 0, 0, 200, 54, 200, 0, 0
9, Run: 014, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
9, Run: 015, P, 0, 17, 0, 0, 0, 0, 295, 56, 295, 0, 0
9, Run: 016, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
9, Run: 017, P, 0, 54, 0, 0, 0, 0, 262, 58, 262, 0, 0
9, Run: 018, P, 0, 18, 0, 0, 0, 0, 296, 57, 296, 0, 0
9, Run: 019, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
9, Run: 020, P, 0, 19, 0, 0, 0, 0, 299, 59, 299, 0, 0
9, Run: 021, P, 0, 95, 0, 0, 0, 0, 221, 58, 221, 0, 0
9, Run: 022, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
9, Run: 023, P, 0, 245, 0, 0, 0, 0, 69, 57, 69, 0, 0
9, Run: 024, P, 0, 132, 0, 0, 0, 0, 184, 58, 184, 0, 0
9, Run: 025, P, 0, 219, 0, 0, 0, 0, 97, 58, 97, 0, 0
9, Run: 026, P, 0, 318, 0, 0, 0, 59, 59, 0, 0, 1, 0
9, Run: 027, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
9, Run: 028, P, 0, 256, 0, 0, 0, 0, 60, 58, 60, 0, 0
9, Run: 029, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0
9, Run: 030, P, 0, 80, 0, 0, 0, 0, 230, 55, 230, 0, 0
9, Run: 031, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0
9, Run: 032, P, 0, 150, 0, 0, 0, 0, 164, 57, 164, 0, 0
9, Run: 033, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
9, Run: 034, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0
9, Run: 035, P, 0, 63, 0, 0, 0, 0, 247, 55, 247, 0, 0
9, Run: 036, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
9, Run: 037, P, 0, 31, 0, 0, 0, 0, 281, 56, 281, 0, 0
9, Run: 038, P, 0, 308, 0, 0, 0, 54, 54, 0, 0, 1, 0
9, Run: 039, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
9, Run: 040, P, 0, 10, 0, 0, 0, 0, 302, 56, 302, 0, 0
9, Run: 041, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
9, Run: 042, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0
9, Run: 043, P, 0, 38, 0, 0, 0, 0, 278, 58, 278, 0, 0
9, Run: 044, P, 0, 277, 0, 0, 0, 2, 41, 56, 39, 0, 0
9, Run: 045, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0
9, Run: 046, P, 0, 17, 0, 0, 0, 0, 301, 59, 301, 0, 0
9, Run: 047, P, 0, 109, 0, 0, 0, 0, 205, 57, 205, 0, 0
9, Run: 048, P, 0, 117, 0, 0, 0, 0, 203, 60, 203, 0, 0
9, Run: 049, P, 0, 133, 0, 0, 0, 0, 179, 56, 179, 0, 0
9, Run: 050, P, 0, 31, 0, 0, 0, 0, 283, 57, 283, 0, 0
9, Run: 051, P, 0, 75, 0, 0, 0, 0, 237, 56, 237, 0, 0
9, Run: 052, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0
9, Run: 053, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
9, Run: 054, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0
9, Run: 055, P, 0, 58, 0, 0, 0, 0, 254, 56, 254, 0, 0
9, Run: 056, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
9, Run: 057, P, 0, 44, 0, 0, 0, 0, 268, 56, 268, 0, 0
9, Run: 058, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
9, Run: 059, P, 0, 231, 0, 0, 0, 0, 85, 58, 85, 0, 0
9, Run: 060, P, 0, 60, 0, 0, 0, 0, 256, 58, 256, 0, 0
9, Run: 061, P, 0, 155, 0, 0, 0, 0, 159, 57, 159, 0, 0
9, Run: 062, P, 0, 44, 0, 0, 0, 0, 268, 56, 268, 0, 0
9, Run: 063, P, 0, 133, 0, 0, 0, 0, 177, 55, 177, 0, 0
9, Run: 064, P, 0, 318, 0, 0, 0, 59, 59, 0, 0, 1, 0
9, Run: 065, P, 0, 296, 0, 0, 0, 3, 23, 55, 20, 0, 0
9, Run: 066, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
9, Run: 067, P, 0, 17, 0, 0, 0, 0, 293, 55, 293, 0, 0
9, Run: 068, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
9, Run: 069, P, 0, 268, 0, 0, 0, 0, 44, 56, 44, 0, 0
9, Run: 070, P, 0, 308, 0, 0, 0, 54, 54, 0, 0, 1, 0
9, Run: 071, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
9, Run: 072, P, 0, 308, 0, 0, 0, 54, 54, 0, 0, 1, 0
9, Run: 073, P, 0, 318, 0, 0, 0, 59, 59, 0, 0, 1, 0
9, Run: 074, P, 0, 242, 0, 0, 0, 0, 74, 58, 74, 0, 0
9, Run: 075, P, 0, 324, 0, 0, 0, 62, 62, 0, 0, 1, 0
9, Run: 076, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
9, Run: 077, P, 0, 181, 0, 0, 0, 0, 133, 57, 133, 0, 0
9, Run: 078, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
9, Run: 079, P, 0, 66, 0, 0, 0, 0, 246, 56, 246, 0, 0
9, Run: 080, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
9, Run: 081, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
9, Run: 082, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
9, Run: 083, P, 0, 170, 0, 0, 0, 0, 134, 52, 134, 0, 0
9, Run: 084, P, 0, 156, 0, 0, 0, 0, 154, 55, 154, 0, 0
9, Run: 085, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0
9, Run: 086, P, 0, 308, 0, 0, 0, 54, 54, 0, 0, 1, 0
9, Run: 087, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
9, Run: 088, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
9, Run: 089, P, 0, 190, 0, 0, 0, 0, 128, 59, 128, 0, 0
9, Run: 090, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0
9, Run: 091, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
9, Run: 092, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
9, Run: 093, P, 0, 202, 0, 0, 0, 0, 112, 57, 112, 0, 0
9, Run: 094, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0
9, Run: 095, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
9, Run: 096, P, 0, 223, 0, 0, 0, 0, 91, 57, 91, 0, 0
9, Run: 097, P, 0, 99, 0, 0, 0, 0, 209, 54, 209, 0, 0
9, Run: 098, P, 0, 248, 0, 0, 0, 0, 62, 55, 62, 0, 0
9, Run: 099, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0
9, Run: 100, P, 0, 306, 0, 0, 0, 53, 53, 0, 0, 1, 0
