Input Number, Run_Number, Result@ 100, U, X1, X2, Reaction2, Reaction3, Reaction4
INVAR-27, Run: 067, P, 0, 0, 91, 16, 59, 75
INVAR-27, Run: 068, P, 0, 0, 91, 26, 59, 85
INVAR-27, Run: 069, P, 0, 0, 91, 28, 59, 87
INVAR-27, Run: 070, P, 0, 0, 91, 18, 59, 77
INVAR-27, Run: 071, P, 0, 0, 91, 18, 59, 77
INVAR-27, Run: 072, P, 0, 0, 91, 20, 59, 79
INVAR-27, Run: 073, P, 0, 0, 91, 27, 59, 86
INVAR-27, Run: 074, P, 0, 0, 91, 23, 59, 82
INVAR-27, Run: 075, P, 0, 0, 91, 26, 59, 85
INVAR-27, Run: 076, P, 0, 0, 91, 17, 59, 76
INVAR-27, Run: 077, P, 0, 0, 91, 15, 59, 74
INVAR-27, Run: 078, P, 0, 0, 91, 20, 59, 79
INVAR-27, Run: 079, P, 0, 0, 91, 10, 59, 69
INVAR-27, Run: 080, P, 0, 0, 91, 36, 59, 95
INVAR-27, Run: 081, P, 0, 0, 91, 23, 59, 82
INVAR-27, Run: 082, P, 0, 0, 91, 22, 59, 81
INVAR-27, Run: 083, P, 0, 0, 91, 26, 59, 85
INVAR-27, Run: 084, P, 0, 0, 91, 19, 59, 78
INVAR-27, Run: 085, P, 0, 0, 91, 19, 59, 78
INVAR-27, Run: 086, P, 0, 0, 91, 15, 59, 74
INVAR-27, Run: 087, P, 0, 0, 91, 33, 59, 92
INVAR-27, Run: 088, P, 0, 0, 91, 16, 59, 75
INVAR-27, Run: 089, P, 0, 0, 91, 36, 59, 95
INVAR-27, Run: 090, P, 0, 0, 91, 14, 59, 73
INVAR-27, Run: 091, P, 0, 0, 91, 23, 59, 82
INVAR-27, Run: 092, P, 0, 0, 91, 33, 59, 92
INVAR-27, Run: 093, P, 0, 0, 91, 30, 59, 89
INVAR-27, Run: 094, P, 0, 0, 91, 7, 59, 66
INVAR-27, Run: 095, P, 0, 0, 91, 27, 59, 86
INVAR-27, Run: 096, P, 0, 0, 91, 28, 59, 87
INVAR-27, Run: 097, P, 0, 0, 91, 17, 59, 76
INVAR-27, Run: 098, P, 0, 0, 91, 11, 59, 70
INVAR-27, Run: 099, P, 0, 0, 91, 21, 59, 80
INVAR-27, Run: 100, P, 0, 0, 91, 26, 59, 85
INVAR-28, Run: 001, P, 0, 0, 121, 40, 87, 127
INVAR-28, Run: 002, P, 0, 0, 121, 43, 87, 130
INVAR-28, Run: 003, P, 0, 0, 121, 31, 87, 118
INVAR-28, Run: 004, P, 0, 0, 121, 41, 87, 128
INVAR-28, Run: 005, P, 0, 0, 121, 45, 87, 132
INVAR-28, Run: 006, P, 0, 0, 121, 45, 87, 132
INVAR-28, Run: 007, P, 0, 0, 121, 48, 87, 135
INVAR-28, Run: 008, P, 0, 0, 121, 51, 87, 138
INVAR-28, Run: 009, P, 0, 0, 121, 41, 87, 128
INVAR-28, Run: 010, P, 0, 0, 121, 47, 87, 134
INVAR-28, Run: 011, P, 0, 0, 121, 61, 87, 148
INVAR-28, Run: 012, P, 0, 0, 121, 28, 87, 115
INVAR-28, Run: 013, P, 0, 0, 121, 46, 87, 133
INVAR-28, Run: 014, P, 0, 0, 121, 42, 87, 129
INVAR-28, Run: 015, P, 0, 0, 121, 47, 87, 134
INVAR-28, Run: 016, P, 0, 0, 121, 52, 87, 139
INVAR-28, Run: 017, P, 0, 0, 121, 49, 87, 136
INVAR-28, Run: 018, P, 0, 0, 121, 55, 87, 142
INVAR-28, Run: 019, P, 0, 0, 121, 48, 87, 135
INVAR-28, Run: 020, P, 0, 0, 121, 42, 87, 129
INVAR-28, Run: 021, P, 0, 0, 121, 39, 87, 126
INVAR-28, Run: 022, P, 0, 0, 121, 49, 87, 136
INVAR-28, Run: 023, P, 0, 0, 121, 47, 87, 134
INVAR-28, Run: 024, P, 0, 0, 121, 48, 87, 135
INVAR-28, Run: 025, P, 0, 0, 121, 36, 87, 123
INVAR-28, Run: 026, P, 0, 0, 121, 41, 87, 128
INVAR-28, Run: 027, P, 0, 0, 121, 38, 87, 125
INVAR-28, Run: 028, P, 0, 0, 121, 42, 87, 129
INVAR-28, Run: 029, P, 0, 0, 121, 35, 87, 122
INVAR-28, Run: 030, P, 0, 0, 121, 48, 87, 135
INVAR-28, Run: 031, P, 0, 0, 121, 40, 87, 127
INVAR-28, Run: 032, P, 0, 0, 121, 50, 87, 137
INVAR-28, Run: 033, P, 0, 0, 121, 63, 87, 150
INVAR-28, Run: 034, P, 0, 0, 121, 46, 87, 133
INVAR-28, Run: 035, P, 0, 0, 121, 39, 87, 126
INVAR-28, Run: 036, P, 0, 0, 121, 38, 87, 125
INVAR-28, Run: 037, P, 0, 0, 121, 43, 87, 130
INVAR-28, Run: 038, P, 0, 0, 121, 36, 87, 123
INVAR-28, Run: 039, P, 0, 0, 121, 36, 87, 123
INVAR-28, Run: 040, P, 0, 0, 121, 44, 87, 131
INVAR-28, Run: 041, P, 0, 0, 121, 39, 87, 126
INVAR-28, Run: 042, P, 0, 0, 121, 69, 87, 156
INVAR-28, Run: 043, P, 0, 0, 121, 40, 87, 127
INVAR-28, Run: 044, P, 0, 0, 121, 47, 87, 134
INVAR-28, Run: 045, P, 0, 0, 121, 43, 87, 130
INVAR-28, Run: 046, P, 0, 0, 121, 27, 87, 114
INVAR-28, Run: 047, P, 0, 0, 121, 27, 87, 114
INVAR-28, Run: 048, P, 0, 0, 121, 43, 87, 130
INVAR-28, Run: 049, P, 0, 0, 121, 29, 87, 116
INVAR-28, Run: 050, P, 0, 0, 121, 23, 87, 110
INVAR-28, Run: 051, P, 0, 0, 121, 39, 87, 126
INVAR-28, Run: 052, P, 0, 0, 121, 43, 87, 130
INVAR-28, Run: 053, P, 0, 0, 121, 46, 87, 133
INVAR-28, Run: 054, P, 0, 0, 121, 34, 87, 121
INVAR-28, Run: 055, P, 0, 0, 121, 31, 87, 118
INVAR-28, Run: 056, P, 0, 0, 121, 39, 87, 126
INVAR-28, Run: 057, P, 0, 0, 121, 40, 87, 127
INVAR-28, Run: 058, P, 0, 0, 121, 52, 87, 139
INVAR-28, Run: 059, P, 0, 0, 121, 31, 87, 118
INVAR-28, Run: 060, P, 0, 0, 121, 45, 87, 132
INVAR-28, Run: 061, P, 0, 0, 121, 32, 87, 119
INVAR-28, Run: 062, P, 0, 0, 121, 50, 87, 137
INVAR-28, Run: 063, P, 0, 0, 121, 37, 87, 124
INVAR-28, Run: 064, P, 0, 0, 121, 60, 87, 147
INVAR-28, Run: 065, P, 0, 0, 121, 37, 87, 124
INVAR-28, Run: 066, P, 0, 0, 121, 62, 87, 149
INVAR-28, Run: 067, P, 0, 0, 121, 53, 87, 140
INVAR-28, Run: 068, P, 0, 0, 121, 44, 87, 131
INVAR-28, Run: 069, P, 0, 0, 121, 48, 87, 135
INVAR-28, Run: 070, P, 0, 0, 121, 44, 87, 131
INVAR-28, Run: 071, P, 0, 0, 121, 43, 87, 130
INVAR-28, Run: 072, P, 0, 0, 121, 28, 87, 115
INVAR-28, Run: 073, P, 0, 0, 121, 51, 87, 138
INVAR-28, Run: 074, P, 0, 0, 121, 36, 87, 123
INVAR-28, Run: 075, P, 0, 0, 121, 39, 87, 126
INVAR-28, Run: 076, P, 0, 0, 121, 36, 87, 123
INVAR-28, Run: 077, P, 0, 0, 121, 54, 87, 141
INVAR-28, Run: 078, P, 0, 0, 121, 41, 87, 128
INVAR-28, Run: 079, P, 0, 0, 121, 45, 87, 132
INVAR-28, Run: 080, P, 0, 0, 121, 44, 87, 131
INVAR-28, Run: 081, P, 0, 0, 121, 35, 87, 122
INVAR-28, Run: 082, P, 0, 0, 121, 53, 87, 140
INVAR-28, Run: 083, P, 0, 0, 121, 28, 87, 115
INVAR-28, Run: 084, P, 0, 0, 121, 31, 87, 118
INVAR-28, Run: 085, P, 0, 0, 121, 44, 87, 131
INVAR-28, Run: 086, P, 0, 0, 121, 35, 87, 122
INVAR-28, Run: 087, P, 0, 0, 121, 58, 87, 145
INVAR-28, Run: 088, P, 0, 0, 121, 51, 87, 138
INVAR-28, Run: 089, P, 0, 0, 121, 54, 87, 141
INVAR-28, Run: 090, P, 0, 0, 121, 56, 87, 143
INVAR-28, Run: 091, P, 0, 0, 121, 34, 87, 121
INVAR-28, Run: 092, P, 0, 0, 121, 30, 87, 117
INVAR-28, Run: 093, P, 0, 0, 121, 49, 87, 136
INVAR-28, Run: 094, P, 0, 0, 121, 48, 87, 135
INVAR-28, Run: 095, P, 0, 0, 121, 36, 87, 123
INVAR-28, Run: 096, P, 0, 0, 121, 42, 87, 129
INVAR-28, Run: 097, P, 0, 0, 121, 57, 87, 144
INVAR-28, Run: 098, P, 0, 0, 121, 35, 87, 122
INVAR-28, Run: 099, P, 0, 0, 121, 34, 87, 121
INVAR-28, Run: 100, P, 0, 0, 121, 49, 87, 136
INVAR-29, Run: 001, P, 0, 0, 28, 8, 17, 25
INVAR-29, Run: 002, P, 0, 0, 28, 2, 17, 19
INVAR-29, Run: 003, P, 0, 0, 28, 2, 17, 19
INVAR-29, Run: 004, P, 0, 0, 28, 5, 17, 22
INVAR-29, Run: 005, P, 0, 0, 28, 4, 17, 21
INVAR-29, Run: 006, P, 0, 0, 28, 6, 17, 23
INVAR-29, Run: 007, P, 0, 0, 28, 6, 17, 23
INVAR-29, Run: 008, P, 0, 0, 28, 3, 17, 20
INVAR-29, Run: 009, P, 0, 0, 28, 6, 17, 23
INVAR-29, Run: 010, P, 0, 0, 28, 5, 17, 22
INVAR-29, Run: 011, P, 0, 0, 28, 8, 17, 25
INVAR-29, Run: 012, P, 0, 0, 28, 10, 17, 27
INVAR-29, Run: 013, P, 0, 0, 28, 3, 17, 20
INVAR-29, Run: 014, P, 0, 0, 28, 9, 17, 26
INVAR-29, Run: 015, P, 0, 0, 28, 2, 17, 19
INVAR-29, Run: 016, P, 0, 0, 28, 4, 17, 21
INVAR-29, Run: 017, P, 0, 0, 28, 4, 17, 21
INVAR-29, Run: 018, P, 0, 0, 28, 6, 17, 23
INVAR-29, Run: 019, P, 0, 0, 28, 3, 17, 20
INVAR-29, Run: 020, P, 0, 0, 28, 5, 17, 22
INVAR-29, Run: 021, P, 0, 0, 28, 5, 17, 22
INVAR-29, Run: 022, P, 0, 0, 28, 5, 17, 22
INVAR-29, Run: 023, P, 0, 0, 28, 9, 17, 26
INVAR-29, Run: 024, P, 0, 0, 28, 5, 17, 22
INVAR-29, Run: 025, P, 0, 0, 28, 5, 17, 22
INVAR-29, Run: 026, P, 0, 0, 28, 9, 17, 26
INVAR-29, Run: 027, P, 0, 0, 28, 1, 17, 18
INVAR-29, Run: 028, P, 0, 0, 28, 1, 17, 18
INVAR-29, Run: 029, P, 0, 0, 28, 8, 17, 25
INVAR-29, Run: 030, P, 0, 0, 28, 1, 17, 18
INVAR-29, Run: 031, P, 0, 0, 28, 6, 17, 23
INVAR-29, Run: 032, P, 0, 0, 28, 3, 17, 20
INVAR-29, Run: 033, P, 0, 0, 28, 3, 17, 20
INVAR-29, Run: 034, P, 0, 0, 28, 10, 17, 27
INVAR-29, Run: 035, P, 0, 0, 28, 5, 17, 22
INVAR-29, Run: 036, P, 0, 0, 28, 4, 17, 21
INVAR-29, Run: 037, P, 0, 0, 28, 10, 17, 27
INVAR-29, Run: 038, P, 0, 0, 28, 3, 17, 20
INVAR-29, Run: 039, P, 0, 0, 28, 1, 17, 18
INVAR-29, Run: 040, P, 0, 0, 28, 13, 17, 30
INVAR-29, Run: 041, P, 0, 0, 28, 2, 17, 19
INVAR-29, Run: 042, P, 0, 0, 28, 3, 17, 20
INVAR-29, Run: 043, P, 0, 0, 28, 3, 17, 20
INVAR-29, Run: 044, P, 0, 0, 28, 1, 17, 18
INVAR-29, Run: 045, P, 0, 0, 28, 3, 17, 20
INVAR-29, Run: 046, P, 0, 0, 28, 6, 17, 23
INVAR-29, Run: 047, P, 0, 0, 28, 5, 17, 22
INVAR-29, Run: 048, P, 0, 0, 28, 7, 17, 24
INVAR-29, Run: 049, P, 0, 0, 28, 6, 17, 23
INVAR-29, Run: 050, P, 0, 0, 28, 3, 17, 20
INVAR-29, Run: 051, P, 0, 0, 28, 2, 17, 19
INVAR-29, Run: 052, P, 0, 0, 28, 3, 17, 20
INVAR-29, Run: 053, P, 0, 0, 28, 5, 17, 22
INVAR-29, Run: 054, P, 0, 0, 28, 5, 17, 22
INVAR-29, Run: 055, P, 0, 0, 28, 1, 17, 18
INVAR-29, Run: 056, P, 0, 0, 28, 2, 17, 19
INVAR-29, Run: 057, P, 0, 0, 28, 10, 17, 27
INVAR-29, Run: 058, P, 0, 0, 28, 1, 17, 18
INVAR-29, Run: 059, P, 0, 0, 28, 3, 17, 20
INVAR-29, Run: 060, P, 0, 0, 28, 9, 17, 26
INVAR-29, Run: 061, P, 0, 0, 28, 3, 17, 20
INVAR-29, Run: 062, P, 0, 0, 28, 7, 17, 24
INVAR-29, Run: 063, P, 0, 0, 28, 8, 17, 25
INVAR-29, Run: 064, P, 0, 0, 28, 6, 17, 23
INVAR-29, Run: 065, P, 0, 0, 28, 2, 17, 19
INVAR-29, Run: 066, P, 0, 0, 28, 5, 17, 22
INVAR-29, Run: 067, P, 0, 0, 28, 4, 17, 21
INVAR-29, Run: 068, P, 0, 0, 28, 6, 17, 23
INVAR-29, Run: 069, P, 0, 0, 28, 10, 17, 27
INVAR-29, Run: 070, P, 0, 0, 28, 1, 17, 18
INVAR-29, Run: 071, P, 0, 0, 28, 5, 17, 22
INVAR-29, Run: 072, P, 0, 0, 28, 8, 17, 25
INVAR-29, Run: 073, P, 0, 0, 28, 5, 17, 22
INVAR-29, Run: 074, P, 0, 0, 28, 6, 17, 23
INVAR-29, Run: 075, P, 0, 0, 28, 4, 17, 21
INVAR-29, Run: 076, P, 0, 0, 28, 5, 17, 22
INVAR-29, Run: 077, P, 0, 0, 28, 6, 17, 23
INVAR-29, Run: 078, P, 0, 0, 28, 6, 17, 23
INVAR-29, Run: 079, P, 0, 0, 28, 3, 17, 20
INVAR-29, Run: 080, P, 0, 0, 28, 7, 17, 24
INVAR-29, Run: 081, P, 0, 0, 28, 8, 17, 25
INVAR-29, Run: 082, P, 0, 0, 28, 5, 17, 22
INVAR-29, Run: 083, P, 0, 0, 28, 12, 17, 29
INVAR-29, Run: 084, P, 0, 0, 28, 6, 17, 23
INVAR-29, Run: 085, P, 0, 0, 28, 4, 17, 21
INVAR-29, Run: 086, P, 0, 0, 28, 6, 17, 23
INVAR-29, Run: 087, P, 0, 0, 28, 4, 17, 21
INVAR-29, Run: 088, P, 0, 0, 28, 3, 17, 20
INVAR-29, Run: 089, P, 0, 0, 28, 5, 17, 22
INVAR-29, Run: 090, P, 0, 0, 28, 6, 17, 23
INVAR-29, Run: 091, P, 0, 0, 28, 7, 17, 24
INVAR-29, Run: 092, P, 0, 0, 28, 4, 17, 21
INVAR-29, Run: 093, P, 0, 0, 28, 6, 17, 23
INVAR-29, Run: 094, P, 0, 0, 28, 2, 17, 19
INVAR-29, Run: 095, P, 0, 0, 28, 5, 17, 22
INVAR-29, Run: 096, P, 0, 0, 28, 1, 17, 18
INVAR-29, Run: 097, P, 0, 0, 28, 4, 17, 21
INVAR-29, Run: 098, P, 0, 0, 28, 6, 17, 23
INVAR-29, Run: 099, P, 0, 0, 28, 6, 17, 23
INVAR-29, Run: 100, P, 0, 0, 28, 3, 17, 20
INVAR-3, Run: 001, P, 0, 0, 23, 1, 12, 13
INVAR-3, Run: 002, P, 0, 0, 23, 4, 12, 16
INVAR-3, Run: 003, P, 0, 0, 23, 1, 12, 13
INVAR-3, Run: 004, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 005, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 006, P, 0, 0, 23, 6, 12, 18
INVAR-3, Run: 007, P, 0, 0, 23, 1, 12, 13
INVAR-3, Run: 008, P, 0, 0, 23, 1, 12, 13
INVAR-3, Run: 009, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 010, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 011, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 012, P, 0, 0, 23, 5, 12, 17
INVAR-3, Run: 013, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 014, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 015, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 016, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 017, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 018, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 019, P, 0, 0, 23, 1, 12, 13
INVAR-3, Run: 020, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 021, P, 0, 0, 23, 4, 12, 16
INVAR-3, Run: 022, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 023, P, 0, 0, 23, 1, 12, 13
INVAR-3, Run: 024, P, 0, 0, 23, 4, 12, 16
INVAR-3, Run: 025, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 026, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 027, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 028, P, 0, 0, 23, 9, 12, 21
INVAR-3, Run: 029, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 030, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 031, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 032, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 033, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 034, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 035, P, 0, 0, 23, 6, 12, 18
INVAR-3, Run: 036, P, 0, 0, 23, 1, 12, 13
INVAR-3, Run: 037, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 038, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 039, P, 0, 0, 23, 1, 12, 13
INVAR-3, Run: 040, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 041, P, 0, 0, 23, 0, 12, 12
INVAR-3, Run: 042, P, 0, 0, 23, 6, 12, 18
INVAR-3, Run: 043, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 044, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 045, P, 0, 0, 23, 4, 12, 16
INVAR-3, Run: 046, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 047, P, 0, 0, 23, 7, 12, 19
INVAR-3, Run: 048, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 049, P, 0, 0, 23, 4, 12, 16
INVAR-3, Run: 050, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 051, P, 0, 0, 23, 1, 12, 13
INVAR-3, Run: 052, P, 0, 0, 23, 1, 12, 13
INVAR-3, Run: 053, P, 0, 0, 23, 6, 12, 18
INVAR-3, Run: 054, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 055, P, 0, 0, 23, 0, 12, 12
INVAR-3, Run: 056, P, 0, 0, 23, 4, 12, 16
INVAR-3, Run: 057, P, 0, 0, 23, 0, 12, 12
INVAR-3, Run: 058, P, 0, 0, 23, 1, 12, 13
INVAR-3, Run: 059, P, 0, 0, 23, 0, 12, 12
INVAR-3, Run: 060, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 061, P, 0, 0, 23, 4, 12, 16
INVAR-3, Run: 062, P, 0, 0, 23, 0, 12, 12
INVAR-3, Run: 063, P, 0, 0, 23, 1, 12, 13
INVAR-3, Run: 064, P, 0, 0, 23, 0, 12, 12
INVAR-3, Run: 065, P, 0, 0, 23, 0, 12, 12
INVAR-3, Run: 066, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 067, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 068, P, 0, 0, 23, 4, 12, 16
INVAR-3, Run: 069, P, 0, 0, 23, 4, 12, 16
INVAR-3, Run: 070, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 071, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 072, P, 0, 0, 23, 4, 12, 16
INVAR-3, Run: 073, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 074, P, 0, 0, 23, 0, 12, 12
INVAR-3, Run: 075, P, 0, 0, 23, 1, 12, 13
INVAR-3, Run: 076, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 077, P, 0, 0, 23, 4, 12, 16
INVAR-3, Run: 078, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 079, P, 0, 0, 23, 5, 12, 17
INVAR-3, Run: 080, P, 0, 0, 23, 1, 12, 13
INVAR-3, Run: 081, P, 0, 0, 23, 4, 12, 16
INVAR-3, Run: 082, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 083, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 084, P, 0, 0, 23, 4, 12, 16
INVAR-3, Run: 085, P, 0, 0, 23, 0, 12, 12
INVAR-3, Run: 086, P, 0, 0, 23, 1, 12, 13
INVAR-3, Run: 087, P, 0, 0, 23, 1, 12, 13
INVAR-3, Run: 088, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 089, P, 0, 0, 23, 6, 12, 18
INVAR-3, Run: 090, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 091, P, 0, 0, 23, 0, 12, 12
INVAR-3, Run: 092, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 093, P, 0, 0, 23, 5, 12, 17
INVAR-3, Run: 094, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 095, P, 0, 0, 23, 1, 12, 13
INVAR-3, Run: 096, P, 0, 0, 23, 1, 12, 13
INVAR-3, Run: 097, P, 0, 0, 23, 2, 12, 14
INVAR-3, Run: 098, P, 0, 0, 23, 4, 12, 16
INVAR-3, Run: 099, P, 0, 0, 23, 3, 12, 15
INVAR-3, Run: 100, P, 0, 0, 23, 11, 12, 23
INVAR-30, Run: 001, P, 0, 0, 68, 15, 51, 66
INVAR-30, Run: 002, P, 0, 0, 68, 39, 51, 90
INVAR-30, Run: 003, P, 0, 0, 68, 24, 51, 75
INVAR-30, Run: 004, P, 0, 0, 68, 17, 51, 68
INVAR-30, Run: 005, P, 0, 0, 68, 30, 51, 81
INVAR-30, Run: 006, P, 0, 0, 68, 21, 51, 72
INVAR-30, Run: 007, P, 0, 0, 68, 28, 51, 79
INVAR-30, Run: 008, P, 0, 0, 68, 40, 51, 91
INVAR-30, Run: 009, P, 0, 0, 68, 28, 51, 79
INVAR-30, Run: 010, P, 0, 0, 68, 25, 51, 76
INVAR-30, Run: 011, P, 0, 0, 68, 34, 51, 85
INVAR-30, Run: 012, P, 0, 0, 68, 30, 51, 81
INVAR-30, Run: 013, P, 0, 0, 68, 35, 51, 86
INVAR-30, Run: 014, P, 0, 0, 68, 29, 51, 80
INVAR-30, Run: 015, P, 0, 0, 68, 26, 51, 77
INVAR-30, Run: 016, P, 0, 0, 68, 20, 51, 71
INVAR-30, Run: 017, P, 0, 0, 68, 37, 51, 88
INVAR-30, Run: 018, P, 0, 0, 68, 29, 51, 80
INVAR-30, Run: 019, P, 0, 0, 68, 24, 51, 75
INVAR-30, Run: 020, P, 0, 0, 68, 30, 51, 81
INVAR-30, Run: 021, P, 0, 0, 68, 40, 51, 91
INVAR-30, Run: 022, P, 0, 0, 68, 23, 51, 74
INVAR-30, Run: 023, P, 0, 0, 68, 16, 51, 67
INVAR-30, Run: 024, P, 0, 0, 68, 29, 51, 80
INVAR-30, Run: 025, P, 0, 0, 68, 29, 51, 80
INVAR-30, Run: 026, P, 0, 0, 68, 38, 51, 89
INVAR-30, Run: 027, P, 0, 0, 68, 20, 51, 71
INVAR-30, Run: 028, P, 0, 0, 68, 42, 51, 93
INVAR-30, Run: 029, P, 0, 0, 68, 25, 51, 76
INVAR-30, Run: 030, P, 0, 0, 68, 28, 51, 79
INVAR-30, Run: 031, P, 0, 0, 68, 24, 51, 75
INVAR-30, Run: 032, P, 0, 0, 68, 31, 51, 82
INVAR-30, Run: 033, P, 0, 0, 68, 34, 51, 85
INVAR-30, Run: 034, P, 0, 0, 68, 42, 51, 93
INVAR-30, Run: 035, P, 0, 0, 68, 28, 51, 79
INVAR-30, Run: 036, P, 0, 0, 68, 37, 51, 88
INVAR-30, Run: 037, P, 0, 0, 68, 26, 51, 77
INVAR-30, Run: 038, P, 0, 0, 68, 17, 51, 68
INVAR-30, Run: 039, P, 0, 0, 68, 26, 51, 77
INVAR-30, Run: 040, P, 0, 0, 68, 32, 51, 83
INVAR-30, Run: 041, P, 0, 0, 68, 38, 51, 89
INVAR-30, Run: 042, P, 0, 0, 68, 38, 51, 89
INVAR-30, Run: 043, P, 0, 0, 68, 31, 51, 82
INVAR-30, Run: 044, P, 0, 0, 68, 25, 51, 76
INVAR-30, Run: 045, P, 0, 0, 68, 31, 51, 82
INVAR-30, Run: 046, P, 0, 0, 68, 29, 51, 80
INVAR-30, Run: 047, P, 0, 0, 68, 36, 51, 87
INVAR-30, Run: 048, P, 0, 0, 68, 25, 51, 76
INVAR-30, Run: 049, P, 0, 0, 68, 34, 51, 85
INVAR-30, Run: 050, P, 0, 0, 68, 26, 51, 77
INVAR-30, Run: 051, P, 0, 0, 68, 21, 51, 72
INVAR-30, Run: 052, P, 0, 0, 68, 38, 51, 89
INVAR-30, Run: 053, P, 0, 0, 68, 44, 51, 95
INVAR-30, Run: 054, P, 0, 0, 68, 30, 51, 81
INVAR-30, Run: 055, P, 0, 0, 68, 44, 51, 95
INVAR-30, Run: 056, P, 0, 0, 68, 24, 51, 75
INVAR-30, Run: 057, P, 0, 0, 68, 24, 51, 75
INVAR-30, Run: 058, P, 0, 0, 68, 22, 51, 73
INVAR-30, Run: 059, P, 0, 0, 68, 31, 51, 82
INVAR-30, Run: 060, P, 0, 0, 68, 26, 51, 77
INVAR-30, Run: 061, P, 0, 0, 68, 24, 51, 75
INVAR-30, Run: 062, P, 0, 0, 68, 28, 51, 79
INVAR-30, Run: 063, P, 0, 0, 68, 25, 51, 76
INVAR-30, Run: 064, P, 0, 0, 68, 21, 51, 72
INVAR-30, Run: 065, P, 0, 0, 68, 11, 51, 62
INVAR-30, Run: 066, P, 0, 0, 68, 42, 51, 93
INVAR-30, Run: 067, P, 0, 0, 68, 24, 51, 75
INVAR-30, Run: 068, P, 0, 0, 68, 33, 51, 84
INVAR-30, Run: 069, P, 0, 0, 68, 30, 51, 81
INVAR-30, Run: 070, P, 0, 0, 68, 13, 51, 64
INVAR-30, Run: 071, P, 0, 0, 68, 23, 51, 74
INVAR-30, Run: 072, P, 0, 0, 68, 32, 51, 83
INVAR-30, Run: 073, P, 0, 0, 68, 30, 51, 81
INVAR-30, Run: 074, P, 0, 0, 68, 27, 51, 78
INVAR-30, Run: 075, P, 0, 0, 68, 26, 51, 77
INVAR-30, Run: 076, P, 0, 0, 68, 27, 51, 78
INVAR-30, Run: 077, P, 0, 0, 68, 24, 51, 75
INVAR-30, Run: 078, P, 0, 0, 68, 17, 51, 68
INVAR-30, Run: 079, P, 0, 0, 68, 33, 51, 84
INVAR-30, Run: 080, P, 0, 0, 68, 28, 51, 79
INVAR-30, Run: 081, P, 0, 0, 68, 40, 51, 91
INVAR-30, Run: 082, P, 0, 0, 68, 37, 51, 88
INVAR-30, Run: 083, P, 0, 0, 68, 34, 51, 85
INVAR-30, Run: 084, P, 0, 0, 68, 20, 51, 71
INVAR-30, Run: 085, P, 0, 0, 68, 49, 51, 100
INVAR-30, Run: 086, P, 0, 0, 68, 23, 51, 74
INVAR-30, Run: 087, P, 0, 0, 68, 19, 51, 70
INVAR-30, Run: 088, P, 0, 0, 68, 37, 51, 88
