Input Number, Run_Number, Result@ 100, CO, PE, B, X1, H, M, PO, CE, Y, D, A
INVAR-8, Run: 070, F, 27, 0, 1, 0, 0, 0, 0, 0, 40, 25, 98
INVAR-8, Run: 071, F, 77, 0, 0, 0, 0, 0, 0, 1, 90, 24, 49
INVAR-8, Run: 072, F, 39, 0, 0, 0, 0, 0, 0, 0, 51, 25, 87
INVAR-8, Run: 073, F, 0, 1, 0, 0, 0, 0, 0, 25, 37, 0, 126
INVAR-8, Run: 074, F, 37, 0, 0, 0, 0, 0, 0, 0, 51, 25, 85
INVAR-8, Run: 075, F, 85, 0, 0, 0, 0, 0, 0, 0, 99, 25, 37
INVAR-8, Run: 076, F, 15, 0, 1, 0, 0, 0, 0, 1, 29, 24, 110
INVAR-8, Run: 077, F, 75, 0, 0, 0, 0, 0, 0, 0, 91, 25, 43
INVAR-8, Run: 078, F, 22, 0, 1, 0, 0, 0, 0, 0, 33, 25, 107
INVAR-8, Run: 079, F, 0, 1, 0, 0, 0, 0, 0, 25, 39, 0, 122
INVAR-8, Run: 080, F, 86, 0, 1, 0, 0, 0, 0, 0, 99, 25, 39
INVAR-8, Run: 081, F, 36, 0, 1, 0, 0, 0, 0, 0, 49, 25, 89
INVAR-8, Run: 082, F, 60, 0, 0, 0, 0, 0, 0, 0, 70, 25, 70
INVAR-8, Run: 083, F, 0, 1, 0, 0, 0, 0, 0, 25, 37, 0, 126
INVAR-8, Run: 084, F, 62, 0, 1, 0, 0, 0, 0, 0, 71, 25, 71
INVAR-8, Run: 085, F, 1, 0, 0, 0, 0, 0, 0, 3, 18, 22, 121
INVAR-8, Run: 086, F, 42, 0, 0, 0, 0, 0, 0, 0, 58, 25, 76
INVAR-8, Run: 087, F, 103, 0, 0, 0, 0, 0, 0, 0, 113, 25, 27
INVAR-8, Run: 088, F, 39, 0, 1, 0, 0, 0, 0, 0, 52, 25, 86
INVAR-8, Run: 089, F, 105, 0, 0, 0, 0, 0, 0, 0, 117, 25, 21
INVAR-8, Run: 090, F, 15, 0, 0, 0, 0, 0, 0, 1, 30, 24, 107
INVAR-8, Run: 091, F, 116, 0, 0, 0, 0, 0, 0, 0, 130, 25, 6
INVAR-8, Run: 092, F, 0, 1, 0, 0, 0, 0, 0, 25, 33, 0, 134
INVAR-8, Run: 093, F, 45, 0, 1, 0, 0, 0, 0, 0, 60, 25, 76
INVAR-8, Run: 094, F, 11, 0, 1, 0, 0, 0, 0, 1, 27, 24, 110
INVAR-8, Run: 095, F, 17, 0, 1, 0, 0, 0, 0, 1, 31, 24, 108
INVAR-8, Run: 096, F, 74, 0, 0, 0, 0, 0, 0, 0, 86, 25, 52
INVAR-8, Run: 097, F, 1, 0, 0, 0, 0, 0, 0, 3, 18, 22, 121
INVAR-8, Run: 098, F, 58, 0, 1, 0, 0, 0, 0, 0, 71, 25, 67
INVAR-8, Run: 099, F, 38, 0, 0, 0, 0, 0, 0, 0, 50, 25, 88
INVAR-8, Run: 100, F, 13, 0, 0, 0, 0, 0, 0, 1, 26, 24, 113
INVAR-9, Run: 001, F, 93, 0, 0, 0, 0, 0, 0, 0, 119, 50, 155
INVAR-9, Run: 002, F, 159, 0, 0, 0, 0, 0, 0, 0, 185, 50, 89
INVAR-9, Run: 003, F, 0, 1, 0, 0, 0, 0, 0, 50, 74, 0, 252
INVAR-9, Run: 004, F, 0, 1, 1, 0, 0, 0, 0, 50, 77, 0, 247
INVAR-9, Run: 005, F, 232, 0, 0, 0, 0, 0, 0, 0, 258, 50, 16
INVAR-9, Run: 006, F, 130, 0, 0, 0, 0, 0, 0, 0, 156, 50, 118
INVAR-9, Run: 007, F, 155, 0, 0, 0, 0, 0, 0, 0, 179, 50, 97
INVAR-9, Run: 008, F, 55, 0, 0, 0, 0, 0, 0, 0, 81, 50, 193
INVAR-9, Run: 009, F, 56, 0, 0, 0, 0, 0, 0, 0, 82, 50, 192
INVAR-9, Run: 010, F, 105, 0, 0, 0, 0, 0, 0, 0, 133, 50, 139
INVAR-9, Run: 011, F, 215, 0, 1, 0, 0, 0, 0, 0, 236, 50, 44
INVAR-9, Run: 012, F, 13, 0, 0, 0, 0, 0, 0, 5, 42, 45, 239
INVAR-9, Run: 013, F, 48, 0, 0, 0, 0, 0, 0, 1, 73, 49, 204
INVAR-9, Run: 014, F, 130, 0, 0, 0, 0, 0, 0, 0, 156, 50, 118
INVAR-9, Run: 015, F, 114, 0, 1, 0, 0, 0, 0, 0, 139, 50, 137
INVAR-9, Run: 016, F, 176, 0, 1, 0, 0, 0, 0, 0, 193, 50, 91
INVAR-9, Run: 017, F, 125, 0, 0, 0, 0, 0, 0, 0, 155, 50, 115
INVAR-9, Run: 018, F, 166, 0, 0, 0, 0, 0, 0, 0, 192, 50, 82
INVAR-9, Run: 019, F, 92, 0, 1, 0, 0, 0, 0, 0, 117, 50, 159
INVAR-9, Run: 020, F, 108, 0, 1, 0, 0, 0, 0, 0, 135, 50, 139
INVAR-9, Run: 021, F, 0, 1, 0, 0, 0, 0, 0, 50, 78, 0, 244
INVAR-9, Run: 022, F, 9, 0, 1, 0, 0, 0, 0, 2, 36, 48, 242
INVAR-9, Run: 023, F, 105, 0, 1, 0, 0, 0, 0, 0, 128, 50, 150
INVAR-9, Run: 024, F, 120, 0, 1, 0, 0, 0, 0, 0, 145, 50, 131
INVAR-9, Run: 025, F, 61, 0, 1, 0, 0, 0, 0, 0, 88, 50, 186
INVAR-9, Run: 026, F, 127, 0, 1, 0, 0, 0, 0, 0, 148, 50, 132
INVAR-9, Run: 027, F, 0, 1, 0, 0, 0, 0, 0, 50, 74, 0, 252
INVAR-9, Run: 028, F, 218, 0, 0, 0, 0, 0, 0, 0, 242, 50, 34
INVAR-9, Run: 029, F, 167, 0, 0, 0, 0, 0, 0, 0, 197, 50, 73
INVAR-9, Run: 030, F, 32, 0, 1, 0, 0, 0, 0, 0, 53, 50, 227
INVAR-9, Run: 031, F, 0, 1, 0, 0, 0, 0, 0, 50, 74, 0, 252
INVAR-9, Run: 032, F, 96, 0, 1, 0, 0, 0, 0, 0, 121, 50, 155
INVAR-9, Run: 033, F, 43, 0, 0, 0, 0, 0, 0, 0, 67, 50, 209
INVAR-9, Run: 034, F, 132, 0, 1, 0, 0, 0, 0, 1, 158, 49, 119
INVAR-9, Run: 035, F, 15, 0, 0, 0, 0, 0, 0, 0, 43, 50, 229
INVAR-9, Run: 036, F, 0, 1, 0, 0, 0, 0, 0, 50, 76, 0, 248
INVAR-9, Run: 037, F, 0, 1, 1, 0, 0, 0, 0, 50, 77, 0, 247
INVAR-9, Run: 038, F, 0, 1, 1, 0, 0, 0, 0, 50, 73, 0, 255
INVAR-9, Run: 039, F, 160, 0, 0, 0, 0, 0, 0, 0, 186, 50, 88
INVAR-9, Run: 040, F, 20, 0, 0, 0, 0, 0, 0, 2, 52, 48, 220
INVAR-9, Run: 041, F, 0, 1, 1, 0, 0, 0, 0, 50, 79, 0, 243
INVAR-9, Run: 042, F, 90, 0, 1, 0, 0, 0, 0, 0, 117, 50, 157
INVAR-9, Run: 043, F, 20, 0, 0, 0, 0, 0, 0, 1, 47, 49, 228
INVAR-9, Run: 044, F, 27, 0, 1, 0, 0, 0, 0, 2, 52, 48, 228
INVAR-9, Run: 045, F, 96, 0, 0, 0, 0, 0, 0, 0, 124, 50, 148
INVAR-9, Run: 046, F, 153, 0, 0, 0, 0, 0, 0, 0, 175, 50, 103
INVAR-9, Run: 047, F, 60, 0, 1, 0, 0, 0, 0, 0, 85, 50, 191
INVAR-9, Run: 048, F, 100, 0, 0, 0, 0, 0, 0, 0, 120, 50, 160
INVAR-9, Run: 049, F, 117, 0, 0, 0, 0, 0, 0, 1, 142, 49, 135
INVAR-9, Run: 050, F, 204, 0, 0, 0, 0, 0, 0, 0, 232, 50, 40
INVAR-9, Run: 051, F, 84, 0, 0, 0, 0, 0, 0, 1, 103, 49, 180
INVAR-9, Run: 052, F, 148, 0, 0, 0, 0, 0, 0, 0, 174, 50, 100
INVAR-9, Run: 053, F, 55, 0, 1, 0, 0, 0, 0, 1, 83, 49, 192
INVAR-9, Run: 054, F, 33, 0, 1, 0, 0, 0, 0, 1, 59, 49, 218
INVAR-9, Run: 055, F, 56, 0, 1, 0, 0, 0, 0, 0, 83, 50, 191
INVAR-9, Run: 056, F, 0, 1, 0, 0, 0, 0, 0, 50, 70, 0, 260
INVAR-9, Run: 057, F, 127, 0, 1, 0, 0, 0, 0, 0, 152, 50, 124
INVAR-9, Run: 058, F, 0, 1, 0, 0, 0, 0, 0, 50, 74, 0, 252
INVAR-9, Run: 059, F, 90, 0, 0, 0, 0, 0, 0, 0, 118, 50, 154
INVAR-9, Run: 060, F, 41, 0, 0, 0, 0, 0, 0, 1, 70, 49, 203
INVAR-9, Run: 061, F, 176, 0, 1, 0, 0, 0, 0, 0, 201, 50, 75
INVAR-9, Run: 062, F, 98, 0, 1, 0, 0, 0, 0, 0, 129, 50, 141
INVAR-9, Run: 063, F, 120, 0, 1, 0, 0, 0, 0, 0, 143, 50, 135
INVAR-9, Run: 064, F, 155, 0, 0, 0, 0, 0, 0, 0, 177, 50, 101
INVAR-9, Run: 065, F, 61, 0, 1, 0, 0, 0, 0, 2, 90, 48, 186
INVAR-9, Run: 066, F, 0, 1, 0, 0, 0, 0, 0, 50, 76, 0, 248
INVAR-9, Run: 067, F, 108, 0, 0, 0, 0, 0, 0, 0, 134, 50, 140
INVAR-9, Run: 068, F, 0, 1, 0, 0, 0, 0, 0, 50, 72, 0, 256
INVAR-9, Run: 069, F, 0, 1, 0, 0, 0, 0, 0, 50, 74, 0, 252
INVAR-9, Run: 070, F, 222, 0, 1, 0, 0, 0, 0, 0, 245, 50, 33
INVAR-9, Run: 071, F, 120, 0, 0, 0, 0, 0, 0, 0, 144, 50, 132
INVAR-9, Run: 072, F, 21, 0, 0, 0, 0, 0, 0, 1, 46, 49, 231
INVAR-9, Run: 073, F, 19, 0, 0, 0, 0, 0, 0, 0, 47, 50, 225
INVAR-9, Run: 074, F, 125, 0, 1, 0, 0, 0, 0, 0, 148, 50, 130
INVAR-9, Run: 075, F, 140, 0, 0, 0, 0, 0, 0, 0, 162, 50, 116
INVAR-9, Run: 076, F, 135, 0, 1, 0, 0, 0, 0, 0, 154, 50, 128
INVAR-9, Run: 077, F, 0, 1, 0, 0, 0, 0, 0, 50, 70, 0, 260
INVAR-9, Run: 078, F, 193, 0, 1, 0, 0, 0, 0, 0, 220, 50, 54
INVAR-9, Run: 079, F, 30, 0, 1, 0, 0, 0, 0, 1, 60, 49, 213
INVAR-9, Run: 080, F, 92, 0, 0, 0, 0, 0, 0, 0, 116, 50, 160
INVAR-9, Run: 081, F, 37, 0, 1, 0, 0, 0, 0, 3, 61, 47, 222
INVAR-9, Run: 082, F, 39, 0, 1, 0, 0, 0, 0, 0, 62, 50, 216
INVAR-9, Run: 083, F, 64, 0, 1, 0, 0, 0, 0, 0, 87, 50, 191
INVAR-9, Run: 084, F, 0, 1, 1, 0, 0, 0, 0, 50, 71, 0, 259
INVAR-9, Run: 085, F, 24, 0, 0, 0, 0, 0, 0, 0, 50, 50, 224
INVAR-9, Run: 086, F, 0, 1, 0, 0, 0, 0, 0, 50, 72, 0, 256
INVAR-9, Run: 087, F, 131, 0, 0, 0, 0, 0, 0, 0, 157, 50, 117
INVAR-9, Run: 088, F, 109, 0, 0, 0, 0, 0, 0, 0, 131, 50, 147
INVAR-9, Run: 089, F, 118, 0, 0, 0, 0, 0, 0, 0, 146, 50, 126
INVAR-9, Run: 090, F, 69, 0, 1, 0, 0, 0, 0, 0, 96, 50, 178
INVAR-9, Run: 091, F, 179, 0, 0, 0, 0, 0, 0, 0, 203, 50, 73
INVAR-9, Run: 092, F, 0, 1, 1, 0, 0, 0, 0, 50, 75, 0, 251
INVAR-9, Run: 093, F, 138, 0, 1, 0, 0, 0, 0, 0, 165, 50, 109
INVAR-9, Run: 094, F, 34, 0, 0, 0, 0, 0, 0, 1, 65, 49, 206
INVAR-9, Run: 095, F, 193, 0, 0, 0, 0, 0, 0, 0, 215, 50, 63
INVAR-9, Run: 096, F, 17, 0, 1, 0, 0, 0, 0, 2, 44, 48, 234
INVAR-9, Run: 097, F, 49, 0, 0, 0, 0, 0, 0, 0, 71, 50, 207
INVAR-9, Run: 098, F, 234, 0, 1, 0, 0, 0, 0, 0, 261, 50, 13
INVAR-9, Run: 099, F, 23, 0, 0, 0, 0, 0, 0, 0, 43, 50, 237
INVAR-9, Run: 100, F, 68, 0, 1, 0, 0, 0, 0, 0, 89, 50, 191
