Input Number, Run_Number, Result@ 100, PE, Y, M, X1, H, PO, CE, D, CO, A, B
2, Run: 084, P, 1, 0, 0, 0, 0, 0, 28, 0, 15, 283, 1
2, Run: 085, P, 1, 0, 0, 0, 0, 0, 28, 0, 2, 256, 0
2, Run: 086, P, 1, 0, 0, 0, 0, 0, 28, 0, 0, 252, 0
2, Run: 087, P, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
2, Run: 088, P, 1, 0, 0, 0, 0, 0, 28, 0, 10, 272, 0
2, Run: 089, P, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1
2, Run: 090, P, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
2, Run: 091, P, 1, 0, 0, 0, 0, 0, 28, 0, 9, 271, 1
2, Run: 092, P, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1
2, Run: 093, P, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
2, Run: 094, P, 1, 0, 0, 0, 0, 0, 28, 0, 7, 267, 1
2, Run: 095, P, 1, 0, 0, 0, 0, 0, 28, 0, 1, 255, 1
2, Run: 096, P, 1, 0, 0, 0, 0, 0, 28, 0, 4, 260, 0
2, Run: 097, P, 1, 0, 0, 0, 0, 0, 28, 0, 15, 283, 1
2, Run: 098, P, 1, 0, 0, 0, 0, 0, 28, 0, 5, 263, 1
2, Run: 099, P, 1, 0, 0, 0, 0, 0, 28, 0, 8, 268, 0
2, Run: 100, P, 1, 0, 0, 0, 0, 0, 28, 0, 6, 264, 0
3, Run: 001, P, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
3, Run: 002, P, 1, 0, 0, 0, 0, 0, 82, 0, 4, 746, 0
3, Run: 003, P, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
3, Run: 004, P, 1, 0, 0, 0, 0, 0, 82, 0, 3, 745, 1
3, Run: 005, P, 1, 0, 0, 0, 0, 0, 82, 0, 17, 773, 1
3, Run: 006, P, 1, 0, 0, 0, 0, 0, 82, 0, 18, 774, 0
3, Run: 007, P, 1, 0, 0, 0, 0, 0, 82, 0, 6, 750, 0
3, Run: 008, P, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
3, Run: 009, P, 1, 0, 0, 0, 0, 0, 82, 0, 3, 745, 1
3, Run: 010, P, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
3, Run: 011, P, 1, 0, 0, 0, 0, 0, 82, 0, 15, 769, 1
3, Run: 012, P, 1, 0, 0, 0, 0, 0, 82, 0, 17, 773, 1
3, Run: 013, P, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
3, Run: 014, P, 1, 0, 0, 0, 0, 0, 82, 0, 21, 781, 1
3, Run: 015, P, 1, 0, 0, 0, 0, 0, 82, 0, 3, 745, 1
3, Run: 016, P, 1, 0, 0, 0, 0, 0, 82, 0, 6, 750, 0
3, Run: 017, P, 1, 0, 0, 0, 0, 0, 82, 0, 1, 741, 1
3, Run: 018, P, 1, 0, 0, 0, 0, 0, 82, 0, 3, 745, 1
3, Run: 019, P, 1, 0, 0, 0, 0, 0, 82, 0, 13, 765, 1
3, Run: 020, P, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0
