Input Number, Run_Number, Result@ 100, CO, CE, X1, A, B, C, PO, D, Y, PE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-5, Run: 073, F, 160, 15012, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15172, 53, 547, 28, 188, 387, 26, 10, 16, 106, 26, 53, 569, 284
INVAR-5, Run: 074, F, 160, 15389, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15549, 53, 466, 21, 181, 306, 26, 18, 8, 106, 26, 53, 289, 144
INVAR-5, Run: 075, F, 160, 15005, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15165, 53, 422, 31, 191, 262, 26, 14, 12, 106, 26, 53, 405, 202
INVAR-5, Run: 076, F, 160, 15334, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15494, 53, 482, 33, 193, 322, 26, 19, 7, 106, 26, 53, 323, 161
INVAR-5, Run: 077, F, 160, 15306, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15466, 53, 509, 24, 184, 349, 26, 19, 7, 106, 26, 53, 321, 160
INVAR-5, Run: 078, F, 160, 15086, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15246, 53, 563, 45, 205, 403, 26, 13, 13, 106, 26, 53, 447, 223
INVAR-5, Run: 079, F, 160, 15293, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15453, 53, 430, 31, 191, 270, 26, 15, 11, 106, 26, 53, 511, 255
INVAR-5, Run: 080, F, 160, 15371, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15531, 53, 718, 41, 201, 558, 26, 20, 6, 106, 26, 53, 473, 236
INVAR-5, Run: 081, F, 160, 15290, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15450, 53, 469, 34, 194, 309, 26, 16, 10, 106, 26, 53, 257, 128
INVAR-5, Run: 082, F, 160, 15469, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15629, 53, 613, 28, 188, 453, 26, 16, 10, 106, 26, 53, 353, 176
INVAR-5, Run: 083, F, 160, 15152, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15312, 53, 465, 36, 196, 305, 26, 13, 13, 106, 26, 53, 527, 263
INVAR-5, Run: 084, F, 160, 15111, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15271, 53, 405, 17, 177, 245, 26, 18, 8, 106, 26, 53, 341, 170
INVAR-5, Run: 085, F, 160, 15219, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15379, 53, 639, 33, 193, 479, 26, 16, 10, 106, 26, 53, 567, 283
INVAR-5, Run: 086, F, 160, 15481, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15641, 53, 499, 19, 179, 339, 26, 17, 9, 106, 26, 53, 441, 220
INVAR-5, Run: 087, F, 160, 14998, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15158, 53, 506, 29, 189, 346, 26, 19, 7, 106, 26, 53, 515, 257
INVAR-5, Run: 088, F, 160, 15238, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15398, 53, 408, 26, 186, 248, 26, 20, 6, 106, 26, 53, 271, 135
INVAR-5, Run: 089, F, 160, 15271, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15431, 53, 498, 23, 183, 338, 26, 17, 9, 106, 26, 53, 389, 194
INVAR-5, Run: 090, F, 160, 15328, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15488, 53, 531, 31, 191, 371, 26, 11, 15, 106, 26, 53, 447, 223
INVAR-5, Run: 091, F, 160, 15107, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15267, 53, 489, 27, 187, 329, 26, 15, 11, 106, 26, 53, 383, 191
INVAR-5, Run: 092, F, 160, 15164, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15324, 53, 648, 25, 185, 488, 26, 15, 11, 106, 26, 53, 381, 190
INVAR-5, Run: 093, F, 160, 15195, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15355, 53, 459, 20, 180, 299, 26, 16, 10, 106, 26, 53, 315, 157
INVAR-5, Run: 094, F, 160, 15006, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15166, 53, 541, 25, 185, 381, 26, 17, 9, 106, 26, 53, 689, 344
INVAR-5, Run: 095, F, 160, 15119, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15279, 53, 585, 41, 201, 425, 26, 15, 11, 106, 26, 53, 503, 251
INVAR-5, Run: 096, F, 160, 14925, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15085, 53, 500, 31, 191, 340, 26, 13, 13, 106, 26, 53, 225, 112
INVAR-5, Run: 097, F, 160, 14886, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15046, 53, 661, 46, 206, 501, 26, 15, 11, 106, 26, 53, 387, 193
INVAR-5, Run: 098, F, 160, 15503, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15663, 53, 507, 25, 185, 347, 26, 18, 8, 106, 26, 53, 261, 130
INVAR-5, Run: 099, F, 160, 15003, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15163, 53, 580, 27, 187, 420, 26, 16, 10, 106, 26, 53, 509, 254
INVAR-5, Run: 100, F, 160, 15098, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15258, 53, 557, 35, 195, 397, 26, 17, 9, 106, 26, 53, 561, 280
INVAR-6, Run: 001, F, 526, 50180, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50706, 175, 2780, 67, 593, 2254, 87, 63, 24, 350, 87, 175, 2395, 1197
INVAR-6, Run: 002, F, 526, 49639, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50165, 175, 3285, 88, 614, 2759, 87, 51, 36, 350, 87, 175, 2593, 1296
INVAR-6, Run: 003, F, 526, 49522, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50048, 175, 2676, 82, 608, 2150, 87, 47, 40, 350, 87, 175, 3435, 1717
INVAR-6, Run: 004, F, 526, 49729, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50255, 175, 3464, 77, 603, 2938, 87, 55, 32, 350, 87, 175, 2897, 1448
INVAR-6, Run: 005, F, 526, 48841, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49367, 175, 3162, 114, 640, 2636, 87, 52, 35, 350, 87, 175, 2701, 1350
INVAR-6, Run: 006, F, 526, 49843, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50369, 175, 3328, 100, 626, 2802, 87, 56, 31, 350, 87, 175, 3123, 1561
INVAR-6, Run: 007, F, 526, 49401, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49927, 175, 3260, 99, 625, 2734, 87, 46, 41, 350, 87, 175, 2747, 1373
INVAR-6, Run: 008, F, 526, 49607, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50133, 175, 3072, 104, 630, 2546, 87, 58, 29, 350, 87, 175, 2333, 1166
INVAR-6, Run: 009, F, 526, 49381, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49907, 175, 3841, 109, 635, 3315, 87, 43, 44, 350, 87, 175, 2777, 1388
INVAR-6, Run: 010, F, 526, 49840, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50366, 175, 3080, 98, 624, 2554, 87, 51, 36, 350, 87, 175, 3181, 1590
INVAR-6, Run: 011, F, 526, 49505, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50031, 175, 3319, 82, 608, 2793, 87, 56, 31, 350, 87, 175, 2397, 1198
INVAR-6, Run: 012, F, 526, 50013, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50539, 175, 3446, 91, 617, 2920, 87, 60, 27, 350, 87, 175, 2835, 1417
INVAR-6, Run: 013, F, 526, 49887, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50413, 175, 3369, 83, 609, 2843, 87, 57, 30, 350, 87, 175, 2673, 1336
INVAR-6, Run: 014, F, 526, 49638, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50164, 175, 3126, 71, 597, 2600, 87, 59, 28, 350, 87, 175, 3159, 1579
INVAR-6, Run: 015, F, 526, 50246, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50772, 175, 2689, 70, 596, 2163, 87, 61, 26, 350, 87, 175, 2259, 1129
INVAR-6, Run: 016, F, 526, 49950, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50476, 175, 3808, 101, 627, 3282, 87, 58, 29, 350, 87, 175, 3105, 1552
INVAR-6, Run: 017, F, 526, 50005, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50531, 175, 2825, 76, 602, 2299, 87, 50, 37, 350, 87, 175, 3149, 1574
INVAR-6, Run: 018, F, 526, 50165, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50691, 175, 3180, 78, 604, 2654, 87, 60, 27, 350, 87, 175, 3107, 1553
INVAR-6, Run: 019, F, 526, 49657, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50183, 175, 2966, 84, 610, 2440, 87, 59, 28, 350, 87, 175, 2393, 1196
INVAR-6, Run: 020, F, 526, 49845, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50371, 175, 2697, 90, 616, 2171, 87, 52, 35, 350, 87, 175, 3103, 1551
INVAR-6, Run: 021, F, 526, 49914, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50440, 175, 2994, 72, 598, 2468, 87, 49, 38, 350, 87, 175, 2731, 1365
INVAR-6, Run: 022, F, 526, 50206, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50732, 175, 3130, 80, 606, 2604, 87, 59, 28, 350, 87, 175, 3049, 1524
INVAR-6, Run: 023, F, 526, 49686, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50212, 175, 3475, 99, 625, 2949, 87, 61, 26, 350, 87, 175, 2929, 1464
INVAR-6, Run: 024, F, 526, 50103, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50629, 175, 3116, 50, 576, 2590, 87, 53, 34, 350, 87, 175, 2781, 1390
INVAR-6, Run: 025, F, 526, 49776, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50302, 175, 3194, 60, 586, 2668, 87, 56, 31, 350, 87, 175, 3315, 1657
INVAR-6, Run: 026, F, 526, 49765, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50291, 175, 3300, 91, 617, 2774, 87, 57, 30, 350, 87, 175, 2257, 1128
INVAR-6, Run: 027, F, 526, 49168, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49694, 175, 3291, 83, 609, 2765, 87, 48, 39, 350, 87, 175, 2835, 1417
INVAR-6, Run: 028, F, 526, 49567, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50093, 175, 2923, 75, 601, 2397, 87, 57, 30, 350, 87, 175, 3215, 1607
INVAR-6, Run: 029, F, 526, 49268, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49794, 175, 2745, 95, 621, 2219, 87, 51, 36, 350, 87, 175, 3189, 1594
INVAR-6, Run: 030, F, 526, 50133, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50659, 175, 2840, 85, 611, 2314, 87, 55, 32, 350, 87, 175, 3333, 1666
INVAR-6, Run: 031, F, 526, 49751, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50277, 175, 2942, 95, 621, 2416, 87, 53, 34, 350, 87, 175, 3269, 1634
INVAR-6, Run: 032, F, 526, 49848, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50374, 175, 2759, 78, 604, 2233, 87, 55, 32, 350, 87, 175, 2991, 1495
INVAR-6, Run: 033, F, 526, 49749, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50275, 175, 3605, 96, 622, 3079, 87, 56, 31, 350, 87, 175, 2423, 1211
INVAR-6, Run: 034, F, 526, 50055, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50581, 175, 3361, 101, 627, 2835, 87, 62, 25, 350, 87, 175, 2717, 1358
INVAR-6, Run: 035, F, 526, 49446, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49972, 175, 2686, 93, 619, 2160, 87, 49, 38, 350, 87, 175, 2513, 1256
INVAR-6, Run: 036, F, 526, 49569, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50095, 175, 2886, 58, 584, 2360, 87, 63, 24, 350, 87, 175, 2629, 1314
INVAR-6, Run: 037, F, 526, 50092, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50618, 175, 3278, 76, 602, 2752, 87, 59, 28, 350, 87, 175, 3067, 1533
INVAR-6, Run: 038, F, 526, 49881, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50407, 175, 3340, 96, 622, 2814, 87, 58, 29, 350, 87, 175, 2581, 1290
INVAR-6, Run: 039, F, 526, 49851, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50377, 175, 2990, 88, 614, 2464, 87, 62, 25, 350, 87, 175, 3197, 1598
INVAR-6, Run: 040, F, 526, 49804, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50330, 175, 2906, 101, 627, 2380, 87, 40, 47, 350, 87, 175, 2983, 1491
INVAR-6, Run: 041, F, 526, 50241, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50767, 175, 2641, 72, 598, 2115, 87, 52, 35, 350, 87, 175, 2701, 1350
INVAR-6, Run: 042, F, 526, 49595, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50121, 175, 2495, 98, 624, 1969, 87, 60, 27, 350, 87, 175, 2827, 1413
INVAR-6, Run: 043, F, 526, 49947, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50473, 175, 2977, 58, 584, 2451, 87, 61, 26, 350, 87, 175, 2739, 1369
INVAR-6, Run: 044, F, 526, 49315, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49841, 175, 3367, 94, 620, 2841, 87, 59, 28, 350, 87, 175, 3609, 1804
INVAR-6, Run: 045, F, 526, 50028, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50554, 175, 3774, 82, 608, 3248, 87, 57, 30, 350, 87, 175, 3055, 1527
INVAR-6, Run: 046, F, 526, 49844, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50370, 175, 3112, 75, 601, 2586, 87, 53, 34, 350, 87, 175, 2675, 1337
INVAR-6, Run: 047, F, 526, 49915, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50441, 175, 3027, 95, 621, 2501, 87, 52, 35, 350, 87, 175, 3231, 1615
INVAR-6, Run: 048, F, 526, 49481, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50007, 175, 2888, 89, 615, 2362, 87, 51, 36, 350, 87, 175, 2621, 1310
INVAR-6, Run: 049, F, 526, 49510, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50036, 175, 2981, 86, 612, 2455, 87, 49, 38, 350, 87, 175, 2629, 1314
INVAR-6, Run: 050, F, 526, 49223, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49749, 175, 2874, 117, 643, 2348, 87, 45, 42, 350, 87, 175, 2955, 1477
INVAR-6, Run: 051, F, 526, 49896, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50422, 175, 2646, 58, 584, 2120, 87, 57, 30, 350, 87, 175, 2423, 1211
INVAR-6, Run: 052, F, 526, 49617, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50143, 175, 2286, 83, 609, 1760, 87, 53, 34, 350, 87, 175, 2503, 1251
INVAR-6, Run: 053, F, 526, 49772, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50298, 175, 3039, 74, 600, 2513, 87, 49, 38, 350, 87, 175, 3469, 1734
INVAR-6, Run: 054, F, 526, 49368, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49894, 175, 2731, 71, 597, 2205, 87, 54, 33, 350, 87, 175, 3343, 1671
INVAR-6, Run: 055, F, 526, 50081, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50607, 175, 3343, 87, 613, 2817, 87, 48, 39, 350, 87, 175, 2173, 1086
INVAR-6, Run: 056, F, 526, 49691, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50217, 175, 2989, 77, 603, 2463, 87, 54, 33, 350, 87, 175, 3309, 1654
INVAR-6, Run: 057, F, 526, 49606, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50132, 175, 3368, 71, 597, 2842, 87, 52, 35, 350, 87, 175, 2793, 1396
INVAR-6, Run: 058, F, 526, 50478, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 51004, 175, 2995, 81, 607, 2469, 87, 53, 34, 350, 87, 175, 2153, 1076
INVAR-6, Run: 059, F, 526, 49347, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49873, 175, 2918, 78, 604, 2392, 87, 59, 28, 350, 87, 175, 3041, 1520
INVAR-6, Run: 060, F, 526, 50274, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50800, 175, 3269, 105, 631, 2743, 87, 58, 29, 350, 87, 175, 2539, 1269
INVAR-6, Run: 061, F, 526, 49996, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50522, 175, 3225, 99, 625, 2699, 87, 53, 34, 350, 87, 175, 2661, 1330
INVAR-6, Run: 062, F, 526, 49162, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49688, 175, 3045, 91, 617, 2519, 87, 57, 30, 350, 87, 175, 3439, 1719
INVAR-6, Run: 063, F, 526, 49677, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50203, 175, 2765, 91, 617, 2239, 87, 58, 29, 350, 87, 175, 2527, 1263
INVAR-6, Run: 064, F, 526, 50117, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50643, 175, 2975, 77, 603, 2449, 87, 48, 39, 350, 87, 175, 2877, 1438
INVAR-6, Run: 065, F, 526, 50167, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50693, 175, 2777, 82, 608, 2251, 87, 51, 36, 350, 87, 175, 2323, 1161
INVAR-6, Run: 066, F, 526, 50161, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50687, 175, 3113, 92, 618, 2587, 87, 38, 49, 350, 87, 175, 3141, 1570
INVAR-6, Run: 067, F, 526, 50280, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50806, 175, 3140, 71, 597, 2614, 87, 57, 30, 350, 87, 175, 2633, 1316
INVAR-6, Run: 068, F, 526, 49948, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50474, 175, 3195, 75, 601, 2669, 87, 60, 27, 350, 87, 175, 1951, 975
INVAR-6, Run: 069, F, 526, 50183, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50709, 175, 2840, 91, 617, 2314, 87, 46, 41, 350, 87, 175, 2527, 1263
INVAR-6, Run: 070, F, 526, 49748, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50274, 175, 3356, 85, 611, 2830, 87, 51, 36, 350, 87, 175, 3357, 1678
INVAR-6, Run: 071, F, 526, 50082, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50608, 175, 2729, 75, 601, 2203, 87, 53, 34, 350, 87, 175, 2819, 1409
INVAR-6, Run: 072, F, 526, 49761, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50287, 175, 2769, 93, 619, 2243, 87, 63, 24, 350, 87, 175, 2191, 1095
INVAR-6, Run: 073, F, 526, 49109, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49635, 175, 3081, 75, 601, 2555, 87, 51, 36, 350, 87, 175, 3549, 1774
INVAR-6, Run: 074, F, 526, 49347, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49873, 175, 2970, 70, 596, 2444, 87, 54, 33, 350, 87, 175, 2615, 1307
INVAR-6, Run: 075, F, 526, 49658, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50184, 175, 3078, 105, 631, 2552, 87, 54, 33, 350, 87, 175, 3557, 1778
INVAR-6, Run: 076, F, 526, 49424, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49950, 175, 3645, 99, 625, 3119, 87, 53, 34, 350, 87, 175, 3099, 1549
INVAR-6, Run: 077, F, 526, 49688, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50214, 175, 3127, 74, 600, 2601, 87, 49, 38, 350, 87, 175, 3033, 1516
INVAR-6, Run: 078, F, 526, 49751, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50277, 175, 3336, 90, 616, 2810, 87, 66, 21, 350, 87, 175, 3291, 1645
INVAR-6, Run: 079, F, 526, 49661, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50187, 175, 2378, 67, 593, 1852, 87, 64, 23, 350, 87, 175, 2429, 1214
INVAR-6, Run: 080, F, 526, 49962, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50488, 175, 3109, 104, 630, 2583, 87, 56, 31, 350, 87, 175, 2285, 1142
INVAR-6, Run: 081, F, 526, 49747, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50273, 175, 2848, 91, 617, 2322, 87, 52, 35, 350, 87, 175, 2035, 1017
INVAR-6, Run: 082, F, 526, 49845, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50371, 175, 2669, 63, 589, 2143, 87, 57, 30, 350, 87, 175, 2615, 1307
INVAR-6, Run: 083, F, 526, 49000, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49526, 175, 3167, 110, 636, 2641, 87, 47, 40, 350, 87, 175, 2997, 1498
INVAR-6, Run: 084, F, 526, 49501, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50027, 175, 2665, 87, 613, 2139, 87, 46, 41, 350, 87, 175, 2625, 1312
INVAR-6, Run: 085, F, 526, 50045, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50571, 175, 3141, 106, 632, 2615, 87, 63, 24, 350, 87, 175, 2659, 1329
INVAR-6, Run: 086, F, 526, 49130, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49656, 175, 2475, 63, 589, 1949, 87, 57, 30, 350, 87, 175, 3479, 1739
INVAR-6, Run: 087, F, 526, 48637, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49163, 175, 3313, 98, 624, 2787, 87, 53, 34, 350, 87, 175, 3701, 1850
INVAR-6, Run: 088, F, 526, 49362, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49888, 175, 3034, 85, 611, 2508, 87, 59, 28, 350, 87, 175, 2693, 1346
INVAR-6, Run: 089, F, 526, 49593, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50119, 175, 3400, 71, 597, 2874, 87, 53, 34, 350, 87, 175, 2489, 1244
INVAR-6, Run: 090, F, 526, 49343, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49869, 175, 2494, 87, 613, 1968, 87, 54, 33, 350, 87, 175, 2465, 1232
INVAR-6, Run: 091, F, 526, 49846, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50372, 175, 2836, 76, 602, 2310, 87, 58, 29, 350, 87, 175, 2383, 1191
INVAR-6, Run: 092, F, 526, 50002, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50528, 175, 3047, 78, 604, 2521, 87, 64, 23, 350, 87, 175, 3165, 1582
INVAR-6, Run: 093, F, 526, 49148, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49674, 175, 3446, 74, 600, 2920, 87, 54, 33, 350, 87, 175, 3017, 1508
INVAR-6, Run: 094, F, 526, 50383, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50909, 175, 3085, 85, 611, 2559, 87, 55, 32, 350, 87, 175, 2393, 1196
INVAR-6, Run: 095, F, 526, 49886, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50412, 175, 3488, 110, 636, 2962, 87, 52, 35, 350, 87, 175, 2769, 1384
INVAR-6, Run: 096, F, 526, 49463, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49989, 175, 3128, 91, 617, 2602, 87, 57, 30, 350, 87, 175, 3433, 1716
INVAR-6, Run: 097, F, 526, 49758, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50284, 175, 2905, 75, 601, 2379, 87, 45, 42, 350, 87, 175, 2393, 1196
INVAR-6, Run: 098, F, 526, 49755, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 50281, 175, 3364, 86, 612, 2838, 87, 57, 30, 350, 87, 175, 4101, 2050
INVAR-6, Run: 099, F, 526, 49366, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49892, 175, 3029, 93, 619, 2503, 87, 48, 39, 350, 87, 175, 3125, 1562
INVAR-6, Run: 100, F, 526, 49104, 0, 1, 0, 0, 1, 0, 0, 0, 350, 1, 49630, 175, 2977, 78, 604, 2451, 87, 58, 29, 350, 87, 175, 3133, 1566
INVAR-7, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
