Input Number, Run_Number, Result@ 100, H, B, PE, X1, M, PO, CE, Y, D, CO, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 071, P, 0, 0, 0, 0, 0, 1, 0, 102, 12, 102, 0, 15, 39, 73, 522, 19, 18, 16, 12, 39, 66, 73, 624
INVAR-4, Run: 072, P, 0, 0, 0, 0, 0, 1, 0, 106, 14, 106, 0, 11, 39, 99, 744, 19, 15, 15, 14, 39, 64, 99, 850
INVAR-4, Run: 073, P, 0, 0, 0, 0, 0, 1, 0, 108, 15, 108, 0, 9, 39, 62, 434, 19, 16, 12, 15, 39, 63, 62, 542
INVAR-4, Run: 074, P, 0, 0, 0, 0, 0, 1, 0, 110, 16, 110, 0, 7, 39, 115, 512, 19, 13, 13, 16, 39, 62, 115, 622
INVAR-4, Run: 075, P, 0, 0, 0, 0, 0, 1, 0, 112, 17, 112, 0, 5, 39, 69, 223, 19, 16, 8, 17, 39, 61, 69, 335
INVAR-4, Run: 076, P, 0, 0, 0, 0, 0, 1, 0, 106, 14, 106, 0, 11, 39, 69, 423, 19, 22, 8, 14, 39, 64, 69, 529
INVAR-4, Run: 077, P, 0, 0, 0, 0, 0, 1, 0, 108, 15, 108, 0, 9, 39, 127, 671, 19, 12, 16, 15, 39, 63, 127, 779
INVAR-4, Run: 078, P, 0, 0, 0, 0, 0, 1, 0, 104, 13, 104, 0, 13, 39, 92, 540, 19, 18, 14, 13, 39, 65, 92, 644
INVAR-4, Run: 079, P, 0, 0, 0, 0, 0, 1, 0, 112, 17, 112, 0, 5, 39, 55, 386, 19, 16, 8, 17, 39, 61, 55, 498
INVAR-4, Run: 080, P, 0, 0, 0, 0, 0, 1, 0, 108, 15, 108, 0, 9, 39, 87, 351, 19, 15, 13, 15, 39, 63, 87, 459
INVAR-4, Run: 081, P, 0, 0, 0, 0, 0, 1, 0, 110, 16, 110, 0, 7, 39, 24, 181, 19, 18, 8, 16, 39, 62, 24, 291
INVAR-4, Run: 082, P, 0, 0, 0, 0, 0, 1, 0, 108, 15, 108, 0, 9, 39, 77, 442, 19, 18, 10, 15, 39, 63, 77, 550
INVAR-4, Run: 083, P, 0, 0, 0, 0, 0, 1, 0, 110, 16, 110, 0, 7, 39, 108, 652, 19, 14, 12, 16, 39, 62, 108, 762
INVAR-4, Run: 084, P, 0, 0, 0, 0, 0, 1, 0, 110, 16, 110, 0, 7, 39, 66, 449, 19, 18, 8, 16, 39, 62, 66, 559
INVAR-4, Run: 085, P, 0, 0, 0, 0, 0, 1, 0, 108, 15, 108, 0, 9, 39, 80, 632, 19, 17, 11, 15, 39, 63, 80, 740
INVAR-4, Run: 086, P, 0, 0, 0, 0, 0, 1, 0, 108, 15, 108, 0, 9, 39, 115, 692, 19, 16, 12, 15, 39, 63, 115, 800
INVAR-4, Run: 087, P, 0, 0, 0, 0, 0, 1, 0, 108, 15, 108, 0, 9, 39, 69, 395, 19, 16, 12, 15, 39, 63, 69, 503
INVAR-4, Run: 088, P, 0, 0, 0, 0, 0, 1, 0, 110, 16, 110, 0, 7, 39, 45, 308, 19, 14, 12, 16, 39, 62, 45, 418
INVAR-4, Run: 089, P, 0, 0, 0, 0, 0, 1, 0, 114, 18, 114, 0, 3, 39, 55, 402, 19, 18, 4, 18, 39, 60, 55, 516
INVAR-4, Run: 090, P, 0, 0, 0, 0, 0, 1, 0, 104, 13, 104, 0, 13, 39, 109, 703, 19, 13, 19, 13, 39, 65, 109, 807
INVAR-4, Run: 091, P, 0, 0, 0, 0, 0, 1, 0, 106, 14, 106, 0, 11, 39, 73, 336, 19, 18, 12, 14, 39, 64, 73, 442
INVAR-4, Run: 092, P, 0, 0, 0, 0, 0, 1, 0, 106, 14, 106, 0, 11, 39, 44, 233, 19, 20, 10, 14, 39, 64, 44, 339
INVAR-4, Run: 093, P, 0, 0, 0, 0, 0, 1, 0, 112, 17, 112, 0, 5, 39, 53, 502, 19, 17, 7, 17, 39, 61, 53, 614
INVAR-4, Run: 094, P, 0, 0, 0, 0, 0, 1, 0, 110, 16, 110, 0, 7, 39, 60, 359, 19, 20, 6, 16, 39, 62, 60, 469
INVAR-4, Run: 095, P, 0, 0, 0, 0, 0, 1, 0, 106, 14, 106, 0, 11, 39, 69, 359, 19, 17, 13, 14, 39, 64, 69, 465
INVAR-4, Run: 096, P, 0, 0, 0, 0, 0, 1, 0, 110, 16, 110, 0, 7, 39, 66, 501, 19, 16, 10, 16, 39, 62, 66, 611
INVAR-4, Run: 097, P, 0, 0, 0, 0, 0, 1, 0, 102, 12, 102, 0, 15, 39, 79, 438, 19, 19, 15, 12, 39, 66, 79, 540
INVAR-4, Run: 098, P, 0, 0, 0, 0, 0, 1, 0, 110, 16, 110, 0, 7, 39, 84, 364, 19, 15, 11, 16, 39, 62, 84, 474
INVAR-4, Run: 099, P, 0, 0, 0, 0, 0, 1, 0, 104, 13, 104, 0, 13, 39, 89, 391, 19, 8, 24, 13, 39, 65, 89, 495
INVAR-4, Run: 100, P, 0, 0, 0, 0, 0, 1, 0, 112, 17, 112, 0, 5, 39, 50, 250, 19, 19, 5, 17, 39, 61, 50, 362
INVAR-5, Run: 001, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 123, 723, 26, 25, 8, 23, 53, 83, 123, 875
INVAR-5, Run: 002, P, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 213, 1071, 26, 18, 21, 20, 53, 86, 213, 1217
INVAR-5, Run: 003, P, 0, 0, 0, 0, 0, 1, 0, 144, 19, 144, 0, 15, 53, 105, 574, 26, 27, 14, 19, 53, 87, 105, 718
INVAR-5, Run: 004, P, 0, 0, 0, 0, 0, 1, 0, 144, 19, 144, 0, 15, 53, 72, 619, 26, 29, 12, 19, 53, 87, 72, 763
INVAR-5, Run: 005, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 214, 1060, 26, 19, 14, 23, 53, 83, 214, 1212
INVAR-5, Run: 006, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 164, 799, 26, 22, 15, 21, 53, 85, 164, 947
INVAR-5, Run: 007, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 129, 404, 26, 17, 18, 22, 53, 84, 129, 554
INVAR-5, Run: 008, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 99, 480, 26, 23, 14, 21, 53, 85, 99, 628
INVAR-5, Run: 009, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 146, 909, 26, 21, 12, 23, 53, 83, 146, 1061
INVAR-5, Run: 010, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 81, 581, 26, 21, 12, 23, 53, 83, 81, 733
INVAR-5, Run: 011, P, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 96, 499, 26, 25, 14, 20, 53, 86, 96, 645
INVAR-5, Run: 012, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 120, 780, 26, 23, 12, 22, 53, 84, 120, 930
INVAR-5, Run: 013, P, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 156, 684, 26, 19, 20, 20, 53, 86, 156, 830
INVAR-5, Run: 014, P, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 153, 586, 26, 26, 13, 20, 53, 86, 153, 732
INVAR-5, Run: 015, P, 0, 0, 0, 0, 0, 1, 0, 144, 19, 144, 0, 15, 53, 127, 721, 26, 23, 18, 19, 53, 87, 127, 865
INVAR-5, Run: 016, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 148, 808, 26, 26, 9, 22, 53, 84, 148, 958
INVAR-5, Run: 017, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 157, 932, 26, 24, 13, 21, 53, 85, 157, 1080
INVAR-5, Run: 018, P, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 88, 569, 26, 25, 14, 20, 53, 86, 88, 715
INVAR-5, Run: 019, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 124, 529, 26, 22, 15, 21, 53, 85, 124, 677
INVAR-5, Run: 020, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 188, 1186, 26, 26, 11, 21, 53, 85, 188, 1334
INVAR-5, Run: 021, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 102, 528, 26, 22, 11, 23, 53, 83, 102, 680
INVAR-5, Run: 022, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 146, 683, 26, 20, 15, 22, 53, 84, 146, 833
INVAR-5, Run: 023, P, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 161, 1011, 26, 24, 15, 20, 53, 86, 161, 1157
INVAR-5, Run: 024, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 99, 770, 26, 25, 8, 23, 53, 83, 99, 922
INVAR-5, Run: 025, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 173, 643, 26, 18, 17, 22, 53, 84, 173, 793
INVAR-5, Run: 026, P, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 178, 711, 26, 22, 17, 20, 53, 86, 178, 857
INVAR-5, Run: 027, P, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 188, 820, 26, 25, 14, 20, 53, 86, 188, 966
INVAR-5, Run: 028, P, 0, 0, 0, 0, 0, 1, 0, 144, 19, 144, 0, 15, 53, 93, 687, 26, 25, 16, 19, 53, 87, 93, 831
INVAR-5, Run: 029, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 94, 453, 26, 23, 12, 22, 53, 84, 94, 603
INVAR-5, Run: 030, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 214, 1178, 26, 22, 13, 22, 53, 84, 214, 1328
INVAR-5, Run: 031, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 137, 578, 26, 21, 12, 23, 53, 83, 137, 730
INVAR-5, Run: 032, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 118, 515, 26, 16, 17, 23, 53, 83, 118, 667
INVAR-5, Run: 033, P, 0, 0, 0, 0, 0, 1, 0, 142, 18, 142, 0, 17, 53, 123, 537, 26, 24, 19, 18, 53, 88, 123, 679
INVAR-5, Run: 034, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 93, 459, 26, 16, 19, 22, 53, 84, 93, 609
INVAR-5, Run: 035, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 134, 744, 26, 19, 16, 22, 53, 84, 134, 894
INVAR-5, Run: 036, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 166, 979, 26, 17, 18, 22, 53, 84, 166, 1129
INVAR-5, Run: 037, P, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 122, 697, 26, 24, 15, 20, 53, 86, 122, 843
INVAR-5, Run: 038, P, 0, 0, 0, 0, 0, 1, 0, 154, 24, 154, 0, 5, 53, 109, 674, 26, 14, 17, 24, 53, 82, 109, 828
INVAR-5, Run: 039, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 112, 400, 26, 21, 16, 21, 53, 85, 112, 548
INVAR-5, Run: 040, P, 0, 0, 0, 0, 0, 1, 0, 144, 19, 144, 0, 15, 53, 105, 680, 26, 21, 20, 19, 53, 87, 105, 824
INVAR-5, Run: 041, P, 0, 0, 0, 0, 0, 1, 0, 156, 25, 156, 0, 3, 53, 125, 503, 26, 14, 15, 25, 53, 81, 125, 659
INVAR-5, Run: 042, P, 0, 0, 0, 0, 0, 1, 0, 154, 24, 154, 0, 5, 53, 120, 471, 26, 17, 14, 24, 53, 82, 120, 625
INVAR-5, Run: 043, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 168, 722, 26, 17, 20, 21, 53, 85, 168, 870
INVAR-5, Run: 044, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 126, 721, 26, 25, 12, 21, 53, 85, 126, 869
INVAR-5, Run: 045, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 81, 648, 26, 24, 11, 22, 53, 84, 81, 798
INVAR-5, Run: 046, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 137, 529, 26, 24, 13, 21, 53, 85, 137, 677
INVAR-5, Run: 047, P, 0, 0, 0, 0, 0, 1, 0, 154, 24, 154, 0, 5, 53, 81, 698, 26, 25, 6, 24, 53, 82, 81, 852
INVAR-5, Run: 048, P, 0, 0, 0, 0, 0, 1, 0, 154, 24, 154, 0, 5, 53, 119, 637, 26, 23, 8, 24, 53, 82, 119, 791
INVAR-5, Run: 049, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 134, 667, 26, 31, 6, 21, 53, 85, 134, 815
INVAR-5, Run: 050, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 156, 958, 26, 23, 10, 23, 53, 83, 156, 1110
INVAR-5, Run: 051, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 196, 824, 26, 22, 11, 23, 53, 83, 196, 976
INVAR-5, Run: 052, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 166, 594, 26, 22, 13, 22, 53, 84, 166, 744
INVAR-5, Run: 053, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 127, 401, 26, 14, 21, 22, 53, 84, 127, 551
INVAR-5, Run: 054, P, 0, 0, 0, 0, 0, 1, 0, 154, 24, 154, 0, 5, 53, 172, 708, 26, 14, 17, 24, 53, 82, 172, 862
INVAR-5, Run: 055, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 99, 417, 26, 21, 14, 22, 53, 84, 99, 567
INVAR-5, Run: 056, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 113, 758, 26, 20, 17, 21, 53, 85, 113, 906
INVAR-5, Run: 057, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 112, 557, 26, 21, 14, 22, 53, 84, 112, 707
INVAR-5, Run: 058, P, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 76, 439, 26, 25, 14, 20, 53, 86, 76, 585
INVAR-5, Run: 059, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 163, 811, 26, 22, 11, 23, 53, 83, 163, 963
INVAR-5, Run: 060, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 160, 681, 26, 18, 17, 22, 53, 84, 160, 831
INVAR-5, Run: 061, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 190, 891, 26, 19, 18, 21, 53, 85, 190, 1039
INVAR-5, Run: 062, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 148, 809, 26, 24, 9, 23, 53, 83, 148, 961
INVAR-5, Run: 063, P, 0, 0, 0, 0, 0, 1, 0, 140, 17, 140, 0, 19, 53, 147, 929, 26, 20, 25, 17, 53, 89, 147, 1069
INVAR-5, Run: 064, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 67, 470, 26, 24, 9, 23, 53, 83, 67, 622
INVAR-5, Run: 065, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 129, 570, 26, 16, 19, 22, 53, 84, 129, 720
INVAR-5, Run: 066, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 176, 980, 26, 25, 12, 21, 53, 85, 176, 1128
INVAR-5, Run: 067, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 202, 988, 26, 24, 13, 21, 53, 85, 202, 1136
INVAR-5, Run: 068, P, 0, 0, 0, 0, 0, 1, 0, 144, 19, 144, 0, 15, 53, 119, 600, 26, 20, 21, 19, 53, 87, 119, 744
INVAR-5, Run: 069, P, 0, 0, 0, 0, 0, 1, 0, 154, 24, 154, 0, 5, 53, 127, 568, 26, 19, 12, 24, 53, 82, 127, 722
INVAR-5, Run: 070, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 98, 446, 26, 28, 9, 21, 53, 85, 98, 594
INVAR-5, Run: 071, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 110, 560, 26, 20, 13, 23, 53, 83, 110, 712
INVAR-5, Run: 072, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 135, 741, 26, 19, 14, 23, 53, 83, 135, 893
INVAR-5, Run: 073, P, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 107, 585, 26, 25, 14, 20, 53, 86, 107, 731
INVAR-5, Run: 074, P, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 191, 1077, 26, 24, 15, 20, 53, 86, 191, 1223
INVAR-5, Run: 075, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 110, 644, 26, 22, 13, 22, 53, 84, 110, 794
INVAR-5, Run: 076, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 104, 594, 26, 21, 12, 23, 53, 83, 104, 746
INVAR-5, Run: 077, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 104, 720, 26, 22, 13, 22, 53, 84, 104, 870
INVAR-5, Run: 078, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 117, 785, 26, 23, 10, 23, 53, 83, 117, 937
INVAR-5, Run: 079, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 169, 910, 26, 23, 12, 22, 53, 84, 169, 1060
INVAR-5, Run: 080, P, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 127, 826, 26, 24, 15, 20, 53, 86, 127, 972
INVAR-5, Run: 081, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 116, 437, 26, 20, 15, 22, 53, 84, 116, 587
INVAR-5, Run: 082, P, 0, 0, 0, 0, 0, 1, 0, 144, 19, 144, 0, 15, 53, 183, 1302, 26, 28, 13, 19, 53, 87, 183, 1446
INVAR-5, Run: 083, P, 0, 0, 0, 0, 0, 1, 0, 144, 19, 144, 0, 15, 53, 125, 462, 26, 22, 19, 19, 53, 87, 125, 606
INVAR-5, Run: 084, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 103, 467, 26, 18, 15, 23, 53, 83, 103, 619
INVAR-5, Run: 085, P, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 83, 635, 26, 20, 19, 20, 53, 86, 83, 781
INVAR-5, Run: 086, P, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 129, 565, 26, 23, 16, 20, 53, 86, 129, 711
INVAR-5, Run: 087, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 153, 744, 26, 15, 22, 21, 53, 85, 153, 892
INVAR-5, Run: 088, P, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 156, 889, 26, 27, 12, 20, 53, 86, 156, 1035
INVAR-5, Run: 089, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 93, 638, 26, 20, 17, 21, 53, 85, 93, 786
INVAR-5, Run: 090, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 173, 778, 26, 20, 17, 21, 53, 85, 173, 926
INVAR-5, Run: 091, P, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 94, 800, 26, 21, 18, 20, 53, 86, 94, 946
INVAR-5, Run: 092, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 159, 910, 26, 22, 15, 21, 53, 85, 159, 1058
INVAR-5, Run: 093, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 117, 733, 26, 23, 12, 22, 53, 84, 117, 883
INVAR-5, Run: 094, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 147, 635, 26, 19, 16, 22, 53, 84, 147, 785
INVAR-5, Run: 095, P, 0, 0, 0, 0, 0, 1, 0, 150, 22, 150, 0, 9, 53, 161, 434, 26, 22, 13, 22, 53, 84, 161, 584
INVAR-5, Run: 096, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 152, 627, 26, 24, 9, 23, 53, 83, 152, 779
INVAR-5, Run: 097, P, 0, 0, 0, 0, 0, 1, 0, 154, 24, 154, 0, 5, 53, 115, 617, 26, 20, 11, 24, 53, 82, 115, 771
INVAR-5, Run: 098, P, 0, 0, 0, 0, 0, 1, 0, 146, 20, 146, 0, 13, 53, 180, 1288, 26, 23, 16, 20, 53, 86, 180, 1434
INVAR-5, Run: 099, P, 0, 0, 0, 0, 0, 1, 0, 148, 21, 148, 0, 11, 53, 94, 477, 26, 26, 11, 21, 53, 85, 94, 625
INVAR-5, Run: 100, P, 0, 0, 0, 0, 0, 1, 0, 152, 23, 152, 0, 7, 53, 129, 674, 26, 17, 16, 23, 53, 83, 129, 826
INVAR-6, Run: 001, P, 0, 0, 0, 0, 0, 1, 0, 504, 77, 504, 0, 21, 175, 651, 3571, 87, 67, 41, 77, 175, 273, 651, 4075
INVAR-6, Run: 002, P, 0, 0, 0, 0, 0, 1, 0, 510, 80, 510, 0, 15, 175, 744, 4159, 87, 72, 30, 80, 175, 270, 744, 4669
INVAR-6, Run: 003, P, 0, 0, 0, 0, 0, 1, 0, 508, 79, 508, 0, 17, 175, 1125, 5805, 87, 52, 52, 79, 175, 271, 1125, 6313
INVAR-6, Run: 004, P, 0, 0, 0, 0, 0, 1, 0, 502, 76, 502, 0, 23, 175, 872, 3806, 87, 63, 47, 76, 175, 274, 872, 4308
INVAR-6, Run: 005, P, 0, 0, 0, 0, 0, 1, 0, 500, 75, 500, 0, 25, 175, 1067, 5657, 87, 60, 52, 75, 175, 275, 1067, 6157
INVAR-6, Run: 006, P, 0, 0, 0, 0, 0, 1, 0, 510, 80, 510, 0, 15, 175, 960, 5349, 87, 58, 44, 80, 175, 270, 960, 5859
INVAR-6, Run: 007, P, 0, 0, 0, 0, 0, 1, 0, 506, 78, 506, 0, 19, 175, 830, 3983, 87, 75, 31, 78, 175, 272, 830, 4489
INVAR-6, Run: 008, P, 0, 0, 0, 0, 0, 1, 0, 508, 79, 508, 0, 17, 175, 942, 3629, 87, 60, 44, 79, 175, 271, 942, 4137
INVAR-6, Run: 009, P, 0, 0, 0, 0, 0, 1, 0, 506, 78, 506, 0, 19, 175, 1107, 6142, 87, 54, 52, 78, 175, 272, 1107, 6648
INVAR-6, Run: 010, P, 0, 0, 0, 0, 0, 1, 0, 502, 76, 502, 0, 23, 175, 882, 5513, 87, 63, 47, 76, 175, 274, 882, 6015
INVAR-6, Run: 011, P, 0, 0, 0, 0, 0, 1, 0, 510, 80, 510, 0, 15, 175, 735, 2859, 87, 55, 47, 80, 175, 270, 735, 3369
INVAR-6, Run: 012, P, 0, 0, 0, 0, 0, 1, 0, 506, 78, 506, 0, 19, 175, 1019, 6076, 87, 59, 47, 78, 175, 272, 1019, 6582
INVAR-6, Run: 013, P, 0, 0, 0, 0, 0, 1, 0, 506, 78, 506, 0, 19, 175, 928, 5650, 87, 66, 40, 78, 175, 272, 928, 6156
INVAR-6, Run: 014, P, 0, 0, 0, 0, 0, 1, 0, 506, 78, 506, 0, 19, 175, 857, 3933, 87, 66, 40, 78, 175, 272, 857, 4439
INVAR-6, Run: 015, P, 0, 0, 0, 0, 0, 1, 0, 504, 77, 504, 0, 21, 175, 710, 3051, 87, 68, 40, 77, 175, 273, 710, 3555
INVAR-6, Run: 016, P, 0, 0, 0, 0, 0, 1, 0, 506, 78, 506, 0, 19, 175, 1019, 5318, 87, 60, 46, 78, 175, 272, 1019, 5824
INVAR-6, Run: 017, P, 0, 0, 0, 0, 0, 1, 0, 508, 79, 508, 0, 17, 175, 758, 4439, 87, 64, 40, 79, 175, 271, 758, 4947
INVAR-6, Run: 018, P, 0, 0, 0, 0, 0, 1, 0, 504, 77, 504, 0, 21, 175, 729, 3693, 87, 72, 36, 77, 175, 273, 729, 4197
INVAR-6, Run: 019, P, 0, 0, 0, 0, 0, 1, 0, 510, 80, 510, 0, 15, 175, 967, 4961, 87, 54, 48, 80, 175, 270, 967, 5471
INVAR-6, Run: 020, P, 0, 0, 0, 0, 0, 1, 0, 504, 77, 504, 0, 21, 175, 734, 3617, 87, 63, 45, 77, 175, 273, 734, 4121
INVAR-6, Run: 021, P, 0, 0, 0, 0, 0, 1, 0, 510, 80, 510, 0, 15, 175, 797, 4967, 87, 63, 39, 80, 175, 270, 797, 5477
INVAR-6, Run: 022, P, 0, 0, 0, 0, 0, 1, 0, 510, 80, 510, 0, 15, 175, 813, 4286, 87, 58, 44, 80, 175, 270, 813, 4796
INVAR-6, Run: 023, P, 0, 0, 0, 0, 0, 1, 0, 504, 77, 504, 0, 21, 175, 844, 5013, 87, 65, 43, 77, 175, 273, 844, 5517
INVAR-6, Run: 024, P, 0, 0, 0, 0, 0, 1, 0, 508, 79, 508, 0, 17, 175, 1081, 5668, 87, 56, 48, 79, 175, 271, 1081, 6176
INVAR-6, Run: 025, P, 0, 0, 0, 0, 0, 1, 0, 492, 71, 492, 0, 33, 175, 823, 3774, 87, 76, 44, 71, 175, 279, 823, 4266
INVAR-6, Run: 026, P, 0, 0, 0, 0, 0, 1, 0, 510, 80, 510, 0, 15, 175, 703, 3797, 87, 59, 43, 80, 175, 270, 703, 4307
INVAR-6, Run: 027, P, 0, 0, 0, 0, 0, 1, 0, 508, 79, 508, 0, 17, 175, 898, 5174, 87, 59, 45, 79, 175, 271, 898, 5682
INVAR-6, Run: 028, P, 0, 0, 0, 0, 0, 1, 0, 504, 77, 504, 0, 21, 175, 1010, 3252, 87, 54, 54, 77, 175, 273, 1010, 3756
INVAR-6, Run: 029, P, 0, 0, 0, 0, 0, 1, 0, 508, 79, 508, 0, 17, 175, 735, 3705, 87, 69, 35, 79, 175, 271, 735, 4213
INVAR-6, Run: 030, P, 0, 0, 0, 0, 0, 1, 0, 504, 77, 504, 0, 21, 175, 721, 3602, 87, 64, 44, 77, 175, 273, 721, 4106
INVAR-6, Run: 031, P, 0, 0, 0, 0, 0, 1, 0, 496, 73, 496, 0, 29, 175, 858, 3897, 87, 64, 52, 73, 175, 277, 858, 4393
INVAR-6, Run: 032, P, 0, 0, 0, 0, 0, 1, 0, 508, 79, 508, 0, 17, 175, 808, 4121, 87, 70, 34, 79, 175, 271, 808, 4629
INVAR-6, Run: 033, P, 0, 0, 0, 0, 0, 1, 0, 510, 80, 510, 0, 15, 175, 943, 5884, 87, 70, 32, 80, 175, 270, 943, 6394
