Input Number, Run_Number, Result@ 100, B, F, X1, A, C, PO, D, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 036, P, 0, 1, 0, 1, 0, 1, 0, 122, 122, 0, 0, 19, 4, 39, 404, 17, 17, 282, 19, 11, 8, 19, 15, 39, 391, 193
INVAR-4, Run: 037, P, 0, 1, 0, 1, 0, 1, 0, 122, 122, 0, 0, 19, 4, 39, 825, 18, 18, 703, 19, 9, 10, 19, 15, 39, 523, 259
INVAR-4, Run: 038, P, 0, 1, 0, 1, 0, 1, 0, 120, 120, 0, 0, 19, 2, 39, 444, 18, 18, 324, 19, 15, 4, 19, 17, 39, 395, 196
INVAR-4, Run: 039, P, 0, 1, 0, 1, 0, 1, 0, 119, 119, 0, 0, 19, 1, 39, 359, 12, 12, 240, 19, 14, 5, 19, 18, 39, 384, 191
INVAR-4, Run: 040, P, 0, 1, 0, 1, 0, 1, 0, 120, 120, 0, 0, 19, 2, 39, 434, 9, 9, 314, 19, 12, 7, 19, 17, 39, 155, 76
INVAR-4, Run: 041, P, 0, 1, 0, 1, 0, 1, 0, 120, 120, 0, 0, 19, 2, 39, 358, 13, 13, 238, 19, 16, 3, 19, 17, 39, 351, 174
INVAR-4, Run: 042, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 559, 17, 17, 438, 19, 12, 7, 19, 16, 39, 126, 61
INVAR-4, Run: 043, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 674, 10, 10, 553, 19, 16, 3, 19, 16, 39, 306, 151
INVAR-4, Run: 044, P, 0, 1, 0, 1, 0, 1, 0, 122, 122, 0, 0, 19, 4, 39, 492, 12, 12, 370, 19, 12, 7, 19, 15, 39, 373, 184
INVAR-4, Run: 045, P, 0, 1, 0, 1, 0, 1, 0, 122, 122, 0, 0, 19, 4, 39, 368, 10, 10, 246, 19, 16, 3, 19, 15, 39, 417, 206
INVAR-4, Run: 046, P, 0, 1, 0, 1, 0, 1, 0, 122, 122, 0, 0, 19, 4, 39, 394, 15, 15, 272, 19, 13, 6, 19, 15, 39, 191, 93
INVAR-4, Run: 047, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 514, 13, 13, 393, 19, 14, 5, 19, 16, 39, 326, 161
INVAR-4, Run: 048, P, 0, 1, 0, 1, 0, 1, 0, 120, 120, 0, 0, 19, 2, 39, 594, 23, 23, 474, 19, 15, 4, 19, 17, 39, 215, 106
INVAR-4, Run: 049, P, 0, 1, 0, 1, 0, 1, 0, 119, 119, 0, 0, 19, 1, 39, 426, 18, 18, 307, 19, 14, 5, 19, 18, 39, 330, 164
INVAR-4, Run: 050, P, 0, 1, 0, 1, 0, 1, 0, 120, 120, 0, 0, 19, 2, 39, 524, 17, 17, 404, 19, 17, 2, 19, 17, 39, 217, 107
INVAR-4, Run: 051, P, 0, 1, 0, 1, 0, 1, 0, 124, 124, 0, 0, 19, 6, 39, 722, 14, 14, 598, 19, 13, 6, 19, 13, 39, 225, 109
INVAR-4, Run: 052, P, 0, 1, 0, 1, 0, 1, 0, 120, 120, 0, 0, 19, 2, 39, 582, 19, 19, 462, 19, 14, 5, 19, 17, 39, 279, 138
INVAR-4, Run: 053, P, 0, 1, 0, 1, 0, 1, 0, 120, 120, 0, 0, 19, 2, 39, 445, 10, 10, 325, 19, 14, 5, 19, 17, 39, 225, 111
INVAR-4, Run: 054, P, 0, 1, 0, 1, 0, 1, 0, 120, 120, 0, 0, 19, 2, 39, 463, 12, 12, 343, 19, 13, 6, 19, 17, 39, 195, 96
INVAR-4, Run: 055, P, 0, 1, 0, 1, 0, 1, 0, 122, 122, 0, 0, 19, 4, 39, 605, 15, 15, 483, 19, 10, 9, 19, 15, 39, 183, 89
INVAR-4, Run: 056, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 490, 8, 8, 369, 19, 12, 7, 19, 16, 39, 204, 100
INVAR-4, Run: 057, P, 0, 1, 0, 1, 0, 1, 0, 122, 122, 0, 0, 19, 4, 39, 408, 14, 14, 286, 19, 11, 8, 19, 15, 39, 141, 68
INVAR-4, Run: 058, P, 0, 1, 0, 1, 0, 1, 0, 123, 123, 0, 0, 19, 5, 39, 397, 18, 18, 274, 19, 9, 10, 19, 14, 39, 116, 55
INVAR-4, Run: 059, P, 0, 1, 0, 1, 0, 1, 0, 120, 120, 0, 0, 19, 2, 39, 406, 12, 12, 286, 19, 13, 6, 19, 17, 39, 317, 157
INVAR-4, Run: 060, P, 0, 1, 0, 1, 0, 1, 0, 120, 120, 0, 0, 19, 2, 39, 949, 21, 21, 829, 19, 14, 5, 19, 17, 39, 237, 117
INVAR-4, Run: 061, P, 0, 1, 0, 1, 0, 1, 0, 122, 122, 0, 0, 19, 4, 39, 575, 19, 19, 453, 19, 7, 12, 19, 15, 39, 305, 150
INVAR-4, Run: 062, P, 0, 1, 0, 1, 0, 1, 0, 120, 120, 0, 0, 19, 2, 39, 528, 16, 16, 408, 19, 10, 9, 19, 17, 39, 197, 97
INVAR-4, Run: 063, P, 0, 1, 0, 1, 0, 1, 0, 124, 124, 0, 0, 19, 6, 39, 633, 21, 21, 509, 19, 15, 4, 19, 13, 39, 193, 93
INVAR-4, Run: 064, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 485, 14, 14, 364, 19, 13, 6, 19, 16, 39, 306, 151
INVAR-4, Run: 065, P, 0, 1, 0, 1, 0, 1, 0, 123, 123, 0, 0, 19, 5, 39, 711, 13, 13, 588, 19, 16, 3, 19, 14, 39, 324, 159
INVAR-4, Run: 066, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 513, 10, 10, 392, 19, 14, 5, 19, 16, 39, 202, 99
INVAR-4, Run: 067, P, 0, 1, 0, 1, 0, 1, 0, 120, 120, 0, 0, 19, 2, 39, 681, 19, 19, 561, 19, 14, 5, 19, 17, 39, 411, 204
INVAR-4, Run: 068, P, 0, 1, 0, 1, 0, 1, 0, 124, 124, 0, 0, 19, 6, 39, 1037, 13, 13, 913, 19, 14, 5, 19, 13, 39, 375, 184
INVAR-4, Run: 069, P, 0, 1, 0, 1, 0, 1, 0, 119, 119, 0, 0, 19, 1, 39, 601, 13, 13, 482, 19, 11, 8, 19, 18, 39, 304, 151
INVAR-4, Run: 070, P, 0, 1, 0, 1, 0, 1, 0, 122, 122, 0, 0, 19, 4, 39, 340, 18, 18, 218, 19, 10, 9, 19, 15, 39, 347, 171
INVAR-4, Run: 071, P, 0, 1, 0, 1, 0, 1, 0, 123, 123, 0, 0, 19, 5, 39, 737, 16, 16, 614, 19, 13, 6, 19, 14, 39, 366, 180
INVAR-4, Run: 072, P, 0, 1, 0, 1, 0, 1, 0, 123, 123, 0, 0, 19, 5, 39, 480, 16, 16, 357, 19, 12, 7, 19, 14, 39, 264, 129
INVAR-4, Run: 073, P, 0, 1, 0, 1, 0, 1, 0, 125, 125, 0, 0, 19, 7, 39, 458, 11, 11, 333, 19, 14, 5, 19, 12, 39, 198, 95
INVAR-4, Run: 074, P, 0, 1, 0, 1, 0, 1, 0, 122, 122, 0, 0, 19, 4, 39, 531, 6, 6, 409, 19, 13, 6, 19, 15, 39, 255, 125
INVAR-4, Run: 075, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 573, 16, 16, 452, 19, 12, 7, 19, 16, 39, 358, 177
INVAR-4, Run: 076, P, 0, 1, 0, 1, 0, 1, 0, 123, 123, 0, 0, 19, 5, 39, 590, 13, 13, 467, 19, 13, 6, 19, 14, 39, 226, 110
INVAR-4, Run: 077, P, 0, 1, 0, 1, 0, 1, 0, 120, 120, 0, 0, 19, 2, 39, 599, 14, 14, 479, 19, 9, 10, 19, 17, 39, 251, 124
INVAR-4, Run: 078, P, 0, 1, 0, 1, 0, 1, 0, 124, 124, 0, 0, 19, 6, 39, 621, 9, 9, 497, 19, 16, 3, 19, 13, 39, 225, 109
INVAR-4, Run: 079, P, 0, 1, 0, 1, 0, 1, 0, 125, 125, 0, 0, 19, 7, 39, 578, 10, 10, 453, 19, 14, 5, 19, 12, 39, 252, 122
INVAR-4, Run: 080, P, 0, 1, 0, 1, 0, 1, 0, 122, 122, 0, 0, 19, 4, 39, 539, 24, 24, 417, 19, 15, 4, 19, 15, 39, 251, 123
INVAR-4, Run: 081, P, 0, 1, 0, 1, 0, 1, 0, 119, 119, 0, 0, 19, 1, 39, 628, 15, 15, 509, 19, 12, 7, 19, 18, 39, 390, 194
INVAR-4, Run: 082, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 660, 18, 18, 539, 19, 10, 9, 19, 16, 39, 236, 116
INVAR-4, Run: 083, P, 0, 1, 0, 1, 0, 1, 0, 123, 123, 0, 0, 19, 5, 39, 591, 14, 14, 468, 19, 11, 8, 19, 14, 39, 232, 113
INVAR-4, Run: 084, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 507, 16, 16, 386, 19, 10, 9, 19, 16, 39, 262, 129
INVAR-4, Run: 085, P, 0, 1, 0, 1, 0, 1, 0, 119, 119, 0, 0, 19, 1, 39, 610, 22, 22, 491, 19, 12, 7, 19, 18, 39, 378, 188
INVAR-4, Run: 086, P, 0, 1, 0, 1, 0, 1, 0, 120, 120, 0, 0, 19, 2, 39, 386, 17, 17, 266, 19, 12, 7, 19, 17, 39, 321, 159
INVAR-4, Run: 087, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 692, 15, 15, 571, 19, 9, 10, 19, 16, 39, 208, 102
INVAR-4, Run: 088, P, 0, 1, 0, 1, 0, 1, 0, 120, 120, 0, 0, 19, 2, 39, 419, 12, 12, 299, 19, 11, 8, 19, 17, 39, 313, 155
INVAR-4, Run: 089, P, 0, 1, 0, 1, 0, 1, 0, 122, 122, 0, 0, 19, 4, 39, 375, 22, 22, 253, 19, 14, 5, 19, 15, 39, 367, 181
INVAR-4, Run: 090, P, 0, 1, 0, 1, 0, 1, 0, 127, 127, 0, 0, 19, 9, 39, 443, 9, 9, 316, 19, 11, 8, 19, 10, 39, 120, 55
INVAR-4, Run: 091, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 515, 3, 3, 394, 19, 15, 4, 19, 16, 39, 282, 139
INVAR-4, Run: 092, P, 0, 1, 0, 1, 0, 1, 0, 123, 123, 0, 0, 19, 5, 39, 544, 10, 10, 421, 19, 14, 5, 19, 14, 39, 246, 120
INVAR-4, Run: 093, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 507, 16, 16, 386, 19, 9, 10, 19, 16, 39, 228, 112
INVAR-4, Run: 094, P, 0, 1, 0, 1, 0, 1, 0, 118, 118, 0, 0, 19, 0, 39, 499, 12, 12, 381, 19, 11, 8, 19, 19, 39, 265, 132
INVAR-4, Run: 095, P, 0, 1, 0, 1, 0, 1, 0, 123, 123, 0, 0, 19, 5, 39, 499, 12, 12, 376, 19, 11, 8, 19, 14, 39, 386, 190
INVAR-4, Run: 096, P, 0, 1, 0, 1, 0, 1, 0, 125, 125, 0, 0, 19, 7, 39, 553, 16, 16, 428, 19, 13, 6, 19, 12, 39, 306, 149
INVAR-4, Run: 097, P, 0, 1, 0, 1, 0, 1, 0, 118, 118, 0, 0, 19, 0, 39, 718, 22, 22, 600, 19, 10, 9, 19, 19, 39, 135, 67
INVAR-4, Run: 098, P, 0, 1, 0, 1, 0, 1, 0, 121, 121, 0, 0, 19, 3, 39, 518, 15, 15, 397, 19, 15, 4, 19, 16, 39, 246, 121
INVAR-4, Run: 099, P, 0, 1, 0, 1, 0, 1, 0, 123, 123, 0, 0, 19, 5, 39, 536, 12, 12, 413, 19, 15, 4, 19, 14, 39, 220, 107
INVAR-4, Run: 100, P, 0, 1, 0, 1, 0, 1, 0, 119, 119, 0, 0, 19, 1, 39, 447, 16, 16, 328, 19, 14, 5, 19, 18, 39, 278, 138
INVAR-5, Run: 001, P, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 1092, 16, 16, 929, 26, 22, 4, 26, 23, 53, 410, 203
INVAR-5, Run: 002, P, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 568, 18, 18, 406, 26, 16, 10, 26, 24, 53, 375, 186
INVAR-5, Run: 003, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 1288, 29, 29, 1123, 26, 15, 11, 26, 21, 53, 902, 448
INVAR-5, Run: 004, P, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 694, 21, 21, 531, 26, 14, 12, 26, 23, 53, 440, 218
INVAR-5, Run: 005, P, 0, 1, 0, 1, 0, 1, 0, 166, 166, 0, 0, 26, 6, 53, 756, 24, 24, 590, 26, 17, 9, 26, 20, 53, 487, 240
INVAR-5, Run: 006, P, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 604, 17, 17, 442, 26, 18, 8, 26, 24, 53, 519, 258
INVAR-5, Run: 007, P, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 1056, 30, 30, 893, 26, 17, 9, 26, 23, 53, 366, 181
INVAR-5, Run: 008, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 869, 19, 19, 704, 26, 17, 9, 26, 21, 53, 676, 335
INVAR-5, Run: 009, P, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 930, 27, 27, 768, 26, 17, 9, 26, 24, 53, 323, 160
INVAR-5, Run: 010, P, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 595, 15, 15, 433, 26, 17, 9, 26, 24, 53, 241, 119
INVAR-5, Run: 011, P, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 959, 27, 27, 797, 26, 15, 11, 26, 24, 53, 669, 333
INVAR-5, Run: 012, P, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 747, 25, 25, 584, 26, 16, 10, 26, 23, 53, 452, 224
INVAR-5, Run: 013, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 775, 23, 23, 610, 26, 14, 12, 26, 21, 53, 506, 250
INVAR-5, Run: 014, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 541, 11, 11, 376, 26, 17, 9, 26, 21, 53, 410, 202
INVAR-5, Run: 015, P, 0, 1, 0, 1, 0, 1, 0, 161, 161, 0, 0, 26, 1, 53, 800, 20, 20, 639, 26, 22, 4, 26, 25, 53, 716, 357
INVAR-5, Run: 016, P, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 861, 19, 19, 698, 26, 20, 6, 26, 23, 53, 700, 348
INVAR-5, Run: 017, P, 0, 1, 0, 1, 0, 1, 0, 161, 161, 0, 0, 26, 1, 53, 642, 17, 17, 481, 26, 16, 10, 26, 25, 53, 636, 317
INVAR-5, Run: 018, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 909, 27, 27, 745, 26, 18, 8, 26, 22, 53, 873, 434
INVAR-5, Run: 019, P, 0, 1, 0, 1, 0, 1, 0, 166, 166, 0, 0, 26, 6, 53, 755, 15, 15, 589, 26, 12, 14, 26, 20, 53, 429, 211
INVAR-5, Run: 020, P, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 941, 17, 17, 779, 26, 19, 7, 26, 24, 53, 607, 302
INVAR-5, Run: 021, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 1101, 17, 17, 936, 26, 21, 5, 26, 21, 53, 314, 154
INVAR-5, Run: 022, P, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 771, 23, 23, 608, 26, 13, 13, 26, 23, 53, 340, 168
INVAR-5, Run: 023, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 464, 19, 19, 299, 26, 14, 12, 26, 21, 53, 372, 183
INVAR-5, Run: 024, P, 0, 1, 0, 1, 0, 1, 0, 168, 168, 0, 0, 26, 8, 53, 921, 21, 21, 753, 26, 17, 9, 26, 18, 53, 373, 182
INVAR-5, Run: 025, P, 0, 1, 0, 1, 0, 1, 0, 167, 167, 0, 0, 26, 7, 53, 939, 13, 13, 772, 26, 19, 7, 26, 19, 53, 252, 122
INVAR-5, Run: 026, P, 0, 1, 0, 1, 0, 1, 0, 166, 166, 0, 0, 26, 6, 53, 768, 26, 26, 602, 26, 13, 13, 26, 20, 53, 279, 136
INVAR-5, Run: 027, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 1021, 18, 18, 856, 26, 19, 7, 26, 21, 53, 328, 161
INVAR-5, Run: 028, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 732, 18, 18, 567, 26, 16, 10, 26, 21, 53, 448, 221
INVAR-5, Run: 029, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 774, 16, 16, 610, 26, 14, 12, 26, 22, 53, 319, 157
INVAR-5, Run: 030, P, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 905, 31, 31, 743, 26, 16, 10, 26, 24, 53, 393, 195
INVAR-5, Run: 031, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 813, 20, 20, 648, 26, 16, 10, 26, 21, 53, 908, 451
INVAR-5, Run: 032, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 871, 22, 22, 707, 26, 16, 10, 26, 22, 53, 247, 121
INVAR-5, Run: 033, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 694, 32, 32, 530, 26, 13, 13, 26, 22, 53, 447, 221
INVAR-5, Run: 034, P, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 588, 9, 9, 426, 26, 14, 12, 26, 24, 53, 363, 180
INVAR-5, Run: 035, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 764, 15, 15, 599, 26, 19, 7, 26, 21, 53, 450, 222
INVAR-5, Run: 036, P, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 661, 23, 23, 498, 26, 16, 10, 26, 23, 53, 482, 239
INVAR-5, Run: 037, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 878, 24, 24, 714, 26, 16, 10, 26, 22, 53, 639, 317
INVAR-5, Run: 038, P, 0, 1, 0, 1, 0, 1, 0, 170, 170, 0, 0, 26, 10, 53, 1170, 20, 20, 1000, 26, 14, 12, 26, 16, 53, 539, 264
INVAR-5, Run: 039, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 733, 29, 29, 569, 26, 17, 9, 26, 22, 53, 473, 234
INVAR-5, Run: 040, P, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 1294, 19, 19, 1132, 26, 18, 8, 26, 24, 53, 477, 237
INVAR-5, Run: 041, P, 0, 1, 0, 1, 0, 1, 0, 161, 161, 0, 0, 26, 1, 53, 621, 24, 24, 460, 26, 17, 9, 26, 25, 53, 830, 414
INVAR-5, Run: 042, P, 0, 1, 0, 1, 0, 1, 0, 166, 166, 0, 0, 26, 6, 53, 666, 12, 12, 500, 26, 15, 11, 26, 20, 53, 391, 192
INVAR-5, Run: 043, P, 0, 1, 0, 1, 0, 1, 0, 166, 166, 0, 0, 26, 6, 53, 763, 18, 18, 597, 26, 17, 9, 26, 20, 53, 305, 149
INVAR-5, Run: 044, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 981, 18, 18, 816, 26, 16, 10, 26, 21, 53, 338, 166
INVAR-5, Run: 045, P, 0, 1, 0, 1, 0, 1, 0, 160, 160, 0, 0, 26, 0, 53, 925, 23, 23, 765, 26, 15, 11, 26, 26, 53, 469, 234
INVAR-5, Run: 046, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 834, 14, 14, 669, 26, 17, 9, 26, 21, 53, 390, 192
INVAR-5, Run: 047, P, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 842, 23, 23, 680, 26, 11, 15, 26, 24, 53, 317, 157
INVAR-5, Run: 048, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 1068, 30, 30, 904, 26, 20, 6, 26, 22, 53, 559, 277
INVAR-5, Run: 049, P, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 870, 9, 9, 707, 26, 20, 6, 26, 23, 53, 384, 190
INVAR-5, Run: 050, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 706, 19, 19, 542, 26, 13, 13, 26, 22, 53, 411, 203
INVAR-5, Run: 051, P, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 728, 28, 28, 565, 26, 15, 11, 26, 23, 53, 296, 146
INVAR-5, Run: 052, P, 0, 1, 0, 1, 0, 1, 0, 167, 167, 0, 0, 26, 7, 53, 1019, 17, 17, 852, 26, 24, 2, 26, 19, 53, 492, 242
INVAR-5, Run: 053, P, 0, 1, 0, 1, 0, 1, 0, 168, 168, 0, 0, 26, 8, 53, 991, 24, 24, 823, 26, 18, 8, 26, 18, 53, 347, 169
INVAR-5, Run: 054, P, 0, 1, 0, 1, 0, 1, 0, 166, 166, 0, 0, 26, 6, 53, 926, 11, 11, 760, 26, 15, 11, 26, 20, 53, 381, 187
INVAR-5, Run: 055, P, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 610, 18, 18, 448, 26, 17, 9, 26, 24, 53, 251, 124
INVAR-5, Run: 056, P, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 749, 18, 18, 586, 26, 18, 8, 26, 23, 53, 496, 246
INVAR-5, Run: 057, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 982, 19, 19, 817, 26, 15, 11, 26, 21, 53, 640, 317
INVAR-5, Run: 058, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 594, 19, 19, 430, 26, 17, 9, 26, 22, 53, 259, 127
INVAR-5, Run: 059, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 909, 26, 26, 744, 26, 20, 6, 26, 21, 53, 476, 235
INVAR-5, Run: 060, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 605, 18, 18, 441, 26, 18, 8, 26, 22, 53, 443, 219
INVAR-5, Run: 061, P, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 778, 15, 15, 615, 26, 16, 10, 26, 23, 53, 404, 200
INVAR-5, Run: 062, P, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 670, 28, 28, 507, 26, 20, 6, 26, 23, 53, 370, 183
INVAR-5, Run: 063, P, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 617, 19, 19, 454, 26, 13, 13, 26, 23, 53, 436, 216
INVAR-5, Run: 064, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 731, 15, 15, 567, 26, 19, 7, 26, 22, 53, 563, 279
INVAR-5, Run: 065, P, 0, 1, 0, 1, 0, 1, 0, 168, 168, 0, 0, 26, 8, 53, 847, 22, 22, 679, 26, 21, 5, 26, 18, 53, 459, 225
INVAR-5, Run: 066, P, 0, 1, 0, 1, 0, 1, 0, 161, 161, 0, 0, 26, 1, 53, 1142, 16, 16, 981, 26, 12, 14, 26, 25, 53, 562, 280
INVAR-5, Run: 067, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 693, 18, 18, 528, 26, 14, 12, 26, 21, 53, 686, 340
INVAR-5, Run: 068, P, 0, 1, 0, 1, 0, 1, 0, 161, 161, 0, 0, 26, 1, 53, 790, 21, 21, 629, 26, 11, 15, 26, 25, 53, 378, 188
INVAR-5, Run: 069, P, 0, 1, 0, 1, 0, 1, 0, 160, 160, 0, 0, 26, 0, 53, 1281, 23, 23, 1121, 26, 15, 11, 26, 26, 53, 915, 457
INVAR-5, Run: 070, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 483, 17, 17, 319, 26, 15, 11, 26, 22, 53, 379, 187
INVAR-5, Run: 071, P, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 855, 13, 13, 693, 26, 17, 9, 26, 24, 53, 1059, 528
INVAR-5, Run: 072, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 632, 18, 18, 467, 26, 13, 13, 26, 21, 53, 286, 140
INVAR-5, Run: 073, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 694, 18, 18, 529, 26, 15, 11, 26, 21, 53, 332, 163
INVAR-5, Run: 074, P, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 938, 15, 15, 775, 26, 17, 9, 26, 23, 53, 576, 286
INVAR-5, Run: 075, P, 0, 1, 0, 1, 0, 1, 0, 166, 166, 0, 0, 26, 6, 53, 521, 19, 19, 355, 26, 12, 14, 26, 20, 53, 343, 168
INVAR-5, Run: 076, P, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 1216, 14, 14, 1054, 26, 17, 9, 26, 24, 53, 471, 234
INVAR-5, Run: 077, P, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 723, 16, 16, 561, 26, 19, 7, 26, 24, 53, 545, 271
INVAR-5, Run: 078, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 617, 11, 11, 453, 26, 15, 11, 26, 22, 53, 451, 223
INVAR-5, Run: 079, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 794, 15, 15, 629, 26, 20, 6, 26, 21, 53, 198, 96
INVAR-5, Run: 080, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 892, 10, 10, 728, 26, 19, 7, 26, 22, 53, 313, 154
INVAR-5, Run: 081, P, 0, 1, 0, 1, 0, 1, 0, 163, 163, 0, 0, 26, 3, 53, 740, 21, 21, 577, 26, 15, 11, 26, 23, 53, 366, 181
INVAR-5, Run: 082, P, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 1089, 23, 23, 927, 26, 16, 10, 26, 24, 53, 459, 228
INVAR-5, Run: 083, P, 0, 1, 0, 1, 0, 1, 0, 167, 167, 0, 0, 26, 7, 53, 638, 19, 19, 471, 26, 17, 9, 26, 19, 53, 392, 192
