Input Number, Run_Number, Result@ 100, X1, H, M, PE, PO, CE, Y, D, CO, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 020, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 464, 1521, 50, 66, 83, 50, 100, 150, 514, 1521
INVAR-9, Run: 021, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 526, 1699, 50, 68, 81, 50, 100, 150, 576, 1699
INVAR-9, Run: 022, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 489, 2249, 50, 65, 84, 50, 100, 150, 539, 2249
INVAR-9, Run: 023, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 494, 1846, 50, 71, 78, 50, 100, 150, 544, 1846
INVAR-9, Run: 024, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 459, 1545, 50, 69, 80, 50, 100, 150, 509, 1545
INVAR-9, Run: 025, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 536, 1854, 50, 81, 68, 50, 100, 150, 586, 1854
INVAR-9, Run: 026, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 576, 2224, 50, 71, 78, 50, 100, 150, 626, 2224
INVAR-9, Run: 027, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 487, 1763, 50, 73, 76, 50, 100, 150, 537, 1763
INVAR-9, Run: 028, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 411, 984, 50, 65, 84, 50, 100, 150, 461, 984
INVAR-9, Run: 029, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 458, 1578, 50, 67, 82, 50, 100, 150, 508, 1578
INVAR-9, Run: 030, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 521, 1802, 50, 71, 78, 50, 100, 150, 571, 1802
INVAR-9, Run: 031, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 512, 1911, 50, 66, 83, 50, 100, 150, 562, 1911
INVAR-9, Run: 032, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 422, 2158, 50, 79, 70, 50, 100, 150, 472, 2158
INVAR-9, Run: 033, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 615, 2773, 50, 65, 84, 50, 100, 150, 665, 2773
INVAR-9, Run: 034, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 454, 1459, 50, 75, 74, 50, 100, 150, 504, 1459
INVAR-9, Run: 035, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 392, 1702, 50, 74, 75, 50, 100, 150, 442, 1702
INVAR-9, Run: 036, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 568, 2232, 50, 77, 72, 50, 100, 150, 618, 2232
INVAR-9, Run: 037, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 580, 2192, 50, 67, 82, 50, 100, 150, 630, 2192
INVAR-9, Run: 038, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 494, 2000, 50, 61, 88, 50, 100, 150, 544, 2000
INVAR-9, Run: 039, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 454, 1821, 50, 72, 77, 50, 100, 150, 504, 1821
INVAR-9, Run: 040, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 651, 2137, 50, 66, 83, 50, 100, 150, 701, 2137
INVAR-9, Run: 041, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 493, 1994, 50, 63, 86, 50, 100, 150, 543, 1994
INVAR-9, Run: 042, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 517, 1950, 50, 51, 98, 50, 100, 150, 567, 1950
INVAR-9, Run: 043, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 478, 2265, 50, 67, 82, 50, 100, 150, 528, 2265
INVAR-9, Run: 044, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 488, 2127, 50, 81, 68, 50, 100, 150, 538, 2127
INVAR-9, Run: 045, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 494, 1477, 50, 60, 89, 50, 100, 150, 544, 1477
INVAR-9, Run: 046, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 492, 1443, 50, 70, 79, 50, 100, 150, 542, 1443
INVAR-9, Run: 047, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 497, 1709, 50, 66, 83, 50, 100, 150, 547, 1709
INVAR-9, Run: 048, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 585, 2128, 50, 78, 71, 50, 100, 150, 635, 2128
INVAR-9, Run: 049, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 446, 2055, 50, 72, 77, 50, 100, 150, 496, 2055
INVAR-9, Run: 050, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 440, 1242, 50, 58, 91, 50, 100, 150, 490, 1242
INVAR-9, Run: 051, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 453, 2041, 50, 87, 62, 50, 100, 150, 503, 2041
INVAR-9, Run: 052, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 622, 2231, 50, 69, 80, 50, 100, 150, 672, 2231
INVAR-9, Run: 053, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 416, 1984, 50, 80, 69, 50, 100, 150, 466, 1984
INVAR-9, Run: 054, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 536, 2016, 50, 57, 92, 50, 100, 150, 586, 2016
INVAR-9, Run: 055, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 494, 2258, 50, 67, 82, 50, 100, 150, 544, 2258
INVAR-9, Run: 056, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 427, 1518, 50, 70, 79, 50, 100, 150, 477, 1518
INVAR-9, Run: 057, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 596, 2580, 50, 70, 79, 50, 100, 150, 646, 2580
INVAR-9, Run: 058, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 502, 1832, 50, 67, 82, 50, 100, 150, 552, 1832
INVAR-9, Run: 059, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 476, 1128, 50, 67, 82, 50, 100, 150, 526, 1128
INVAR-9, Run: 060, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 479, 1939, 50, 81, 68, 50, 100, 150, 529, 1939
INVAR-9, Run: 061, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 528, 2377, 50, 68, 81, 50, 100, 150, 578, 2377
INVAR-9, Run: 062, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 412, 1498, 50, 64, 85, 50, 100, 150, 462, 1498
INVAR-9, Run: 063, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 596, 2902, 50, 71, 78, 50, 100, 150, 646, 2902
INVAR-9, Run: 064, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 438, 1186, 50, 70, 79, 50, 100, 150, 488, 1186
INVAR-9, Run: 065, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 426, 1508, 50, 76, 73, 50, 100, 150, 476, 1508
INVAR-9, Run: 066, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 529, 2200, 50, 57, 92, 50, 100, 150, 579, 2200
INVAR-9, Run: 067, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 468, 2185, 50, 59, 90, 50, 100, 150, 518, 2185
INVAR-9, Run: 068, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 503, 1760, 50, 77, 72, 50, 100, 150, 553, 1760
INVAR-9, Run: 069, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 462, 2048, 50, 67, 82, 50, 100, 150, 512, 2048
INVAR-9, Run: 070, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 477, 1619, 50, 64, 85, 50, 100, 150, 527, 1619
INVAR-9, Run: 071, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 554, 1906, 50, 60, 89, 50, 100, 150, 604, 1906
INVAR-9, Run: 072, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 496, 1727, 50, 82, 67, 50, 100, 150, 546, 1727
INVAR-9, Run: 073, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 461, 2006, 50, 76, 73, 50, 100, 150, 511, 2006
INVAR-9, Run: 074, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 529, 2132, 50, 70, 79, 50, 100, 150, 579, 2132
INVAR-9, Run: 075, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 488, 2125, 50, 81, 68, 50, 100, 150, 538, 2125
INVAR-9, Run: 076, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 392, 1167, 50, 80, 69, 50, 100, 150, 442, 1167
INVAR-9, Run: 077, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 475, 2305, 50, 74, 75, 50, 100, 150, 525, 2305
INVAR-9, Run: 078, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 501, 1654, 50, 68, 81, 50, 100, 150, 551, 1654
INVAR-9, Run: 079, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 452, 1750, 50, 80, 69, 50, 100, 150, 502, 1750
INVAR-9, Run: 080, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 378, 1715, 50, 84, 65, 50, 100, 150, 428, 1715
INVAR-9, Run: 081, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 398, 1708, 50, 70, 79, 50, 100, 150, 448, 1708
INVAR-9, Run: 082, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 493, 1682, 50, 59, 90, 50, 100, 150, 543, 1682
INVAR-9, Run: 083, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 498, 2180, 50, 59, 90, 50, 100, 150, 548, 2180
INVAR-9, Run: 084, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 514, 1759, 50, 66, 83, 50, 100, 150, 564, 1759
INVAR-9, Run: 085, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 431, 1961, 50, 66, 83, 50, 100, 150, 481, 1961
INVAR-9, Run: 086, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 475, 2396, 50, 74, 75, 50, 100, 150, 525, 2396
INVAR-9, Run: 087, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 536, 1992, 50, 71, 78, 50, 100, 150, 586, 1992
INVAR-9, Run: 088, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 485, 1821, 50, 52, 97, 50, 100, 150, 535, 1821
INVAR-9, Run: 089, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 475, 1508, 50, 78, 71, 50, 100, 150, 525, 1508
INVAR-9, Run: 090, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 530, 2906, 50, 81, 68, 50, 100, 150, 580, 2906
INVAR-9, Run: 091, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 506, 2225, 50, 71, 78, 50, 100, 150, 556, 2225
INVAR-9, Run: 092, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 560, 1687, 50, 71, 78, 50, 100, 150, 610, 1687
INVAR-9, Run: 093, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 509, 2150, 50, 59, 90, 50, 100, 150, 559, 2150
INVAR-9, Run: 094, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 452, 1915, 50, 75, 74, 50, 100, 150, 502, 1915
INVAR-9, Run: 095, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 453, 1856, 50, 66, 83, 50, 100, 150, 503, 1856
INVAR-9, Run: 096, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 438, 1701, 50, 77, 72, 50, 100, 150, 488, 1701
INVAR-9, Run: 097, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 533, 2176, 50, 60, 89, 50, 100, 150, 583, 2176
INVAR-9, Run: 098, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 604, 2067, 50, 65, 84, 50, 100, 150, 654, 2067
INVAR-9, Run: 099, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 520, 1584, 50, 68, 81, 50, 100, 150, 570, 1584
INVAR-9, Run: 100, P, 0, 0, 0, 1, 0, 50, 50, 0, 0, 300, 0, 100, 490, 1360, 50, 73, 76, 50, 100, 150, 540, 1360
