Input Number, Run_Number, Result@ 100, C, F, D, X1, A, B, PO, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-5, Run: 084, P, 0, 0, 0, 0, 1, 0, 1, 189, 189, 0, 0, 26, 15, 53, 1244, 22, 22, 1055, 26, 15, 11, 26, 19, 53, 519, 252
INVAR-5, Run: 085, P, 0, 1, 0, 0, 1, 0, 1, 208, 208, 0, 0, 26, 24, 53, 952, 10, 10, 744, 26, 14, 12, 26, 14, 53, 285, 130
INVAR-5, Run: 086, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 2018, 24, 24, 1821, 26, 19, 7, 26, 17, 53, 195, 88
INVAR-5, Run: 087, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 1006, 11, 11, 797, 26, 19, 7, 26, 14, 53, 191, 83
INVAR-5, Run: 088, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 1091, 11, 11, 882, 26, 20, 6, 26, 14, 53, 267, 121
INVAR-5, Run: 089, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 973, 10, 10, 760, 26, 20, 6, 26, 13, 53, 145, 59
INVAR-5, Run: 090, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1009, 22, 22, 804, 26, 20, 6, 26, 15, 53, 131, 54
INVAR-5, Run: 091, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 766, 24, 24, 557, 26, 15, 11, 26, 14, 53, 115, 45
INVAR-5, Run: 092, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 1109, 14, 14, 896, 26, 15, 11, 26, 13, 53, 363, 168
INVAR-5, Run: 093, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 780, 10, 10, 579, 26, 18, 8, 26, 16, 53, 301, 140
INVAR-5, Run: 094, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 991, 14, 14, 786, 26, 16, 10, 26, 15, 53, 193, 85
INVAR-5, Run: 095, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 1093, 19, 19, 884, 26, 17, 9, 26, 14, 53, 169, 72
INVAR-5, Run: 096, P, 0, 1, 0, 0, 1, 0, 1, 200, 200, 0, 0, 26, 20, 53, 722, 17, 17, 522, 26, 17, 9, 26, 16, 53, 169, 74
INVAR-5, Run: 097, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 841, 22, 22, 632, 26, 20, 6, 26, 14, 53, 201, 88
INVAR-5, Run: 098, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 828, 18, 18, 631, 26, 10, 16, 26, 17, 53, 233, 107
INVAR-5, Run: 099, P, 0, 0, 0, 0, 1, 0, 1, 217, 217, 0, 0, 26, 29, 53, 916, 22, 22, 699, 26, 16, 10, 26, 12, 53, 331, 151
INVAR-5, Run: 100, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 1225, 23, 23, 1028, 26, 16, 10, 26, 17, 53, 1105, 543
INVAR-6, Run: 001, P, 0, 0, 0, 0, 1, 0, 1, 707, 707, 0, 0, 87, 91, 175, 6499, 78, 78, 5792, 87, 54, 33, 87, 42, 175, 1155, 532
INVAR-6, Run: 002, P, 0, 0, 0, 0, 1, 0, 1, 663, 663, 0, 0, 87, 69, 175, 5844, 61, 61, 5181, 87, 59, 28, 87, 53, 175, 1127, 529
INVAR-6, Run: 003, P, 0, 0, 0, 0, 1, 0, 1, 679, 679, 0, 0, 87, 77, 175, 6792, 64, 64, 6113, 87, 56, 31, 87, 49, 175, 1289, 606
INVAR-6, Run: 004, P, 0, 0, 0, 0, 1, 0, 1, 659, 659, 0, 0, 87, 67, 175, 7221, 62, 62, 6562, 87, 51, 36, 87, 54, 175, 1443, 688
INVAR-6, Run: 005, P, 0, 0, 0, 0, 1, 0, 1, 675, 675, 0, 0, 87, 75, 175, 5353, 62, 62, 4678, 87, 55, 32, 87, 50, 175, 939, 432
INVAR-6, Run: 006, P, 0, 0, 0, 0, 1, 0, 1, 675, 675, 0, 0, 87, 75, 175, 5949, 59, 59, 5274, 87, 56, 31, 87, 50, 175, 1945, 935
INVAR-6, Run: 007, P, 0, 1, 0, 0, 1, 0, 1, 658, 658, 0, 0, 87, 66, 175, 6724, 60, 60, 6066, 87, 56, 31, 87, 54, 175, 1321, 627
INVAR-6, Run: 008, P, 0, 1, 0, 0, 1, 0, 1, 682, 682, 0, 0, 87, 78, 175, 5431, 51, 51, 4749, 87, 62, 25, 87, 48, 175, 1041, 481
INVAR-6, Run: 009, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 4997, 57, 57, 4314, 87, 56, 31, 87, 48, 175, 1021, 471
INVAR-6, Run: 010, P, 0, 0, 0, 0, 1, 0, 1, 667, 667, 0, 0, 87, 71, 175, 5354, 58, 58, 4687, 87, 55, 32, 87, 52, 175, 1085, 507
INVAR-6, Run: 011, P, 0, 0, 0, 0, 1, 0, 1, 687, 687, 0, 0, 87, 81, 175, 6187, 62, 62, 5500, 87, 49, 38, 87, 47, 175, 1709, 814
INVAR-6, Run: 012, P, 0, 0, 0, 0, 1, 0, 1, 643, 643, 0, 0, 87, 59, 175, 6123, 50, 50, 5480, 87, 59, 28, 87, 58, 175, 3045, 1493
INVAR-6, Run: 013, P, 0, 0, 0, 0, 1, 0, 1, 691, 691, 0, 0, 87, 83, 175, 6628, 59, 59, 5937, 87, 55, 32, 87, 46, 175, 2661, 1289
INVAR-6, Run: 014, P, 0, 1, 0, 0, 1, 0, 1, 662, 662, 0, 0, 87, 68, 175, 6152, 56, 56, 5490, 87, 49, 38, 87, 53, 175, 1331, 631
INVAR-6, Run: 015, P, 0, 1, 0, 0, 1, 0, 1, 690, 690, 0, 0, 87, 82, 175, 5864, 65, 65, 5174, 87, 50, 37, 87, 46, 175, 1145, 531
INVAR-6, Run: 016, P, 0, 0, 0, 0, 1, 0, 1, 687, 687, 0, 0, 87, 81, 175, 5948, 56, 56, 5261, 87, 48, 39, 87, 47, 175, 1391, 655
INVAR-6, Run: 017, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 7072, 77, 77, 6389, 87, 53, 34, 87, 48, 175, 1511, 716
INVAR-6, Run: 018, P, 0, 0, 0, 0, 1, 0, 1, 671, 671, 0, 0, 87, 73, 175, 6475, 56, 56, 5804, 87, 67, 20, 87, 51, 175, 1405, 666
INVAR-6, Run: 019, P, 0, 0, 0, 0, 1, 0, 1, 703, 703, 0, 0, 87, 89, 175, 8100, 65, 65, 7397, 87, 59, 28, 87, 43, 175, 987, 449
INVAR-6, Run: 020, P, 0, 0, 0, 0, 1, 0, 1, 691, 691, 0, 0, 87, 83, 175, 6072, 51, 51, 5381, 87, 48, 39, 87, 46, 175, 1253, 585
INVAR-6, Run: 021, P, 0, 0, 0, 0, 1, 0, 1, 691, 691, 0, 0, 87, 83, 175, 6957, 55, 55, 6266, 87, 55, 32, 87, 46, 175, 1629, 773
INVAR-6, Run: 022, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 7713, 55, 55, 7030, 87, 56, 31, 87, 48, 175, 1815, 868
INVAR-6, Run: 023, P, 0, 0, 0, 0, 1, 0, 1, 691, 691, 0, 0, 87, 83, 175, 7822, 65, 65, 7131, 87, 53, 34, 87, 46, 175, 1719, 818
INVAR-6, Run: 024, P, 0, 0, 0, 0, 1, 0, 1, 691, 691, 0, 0, 87, 83, 175, 8360, 73, 73, 7669, 87, 57, 30, 87, 46, 175, 1833, 875
INVAR-6, Run: 025, P, 0, 0, 0, 0, 1, 0, 1, 679, 679, 0, 0, 87, 77, 175, 6120, 45, 45, 5441, 87, 58, 29, 87, 49, 175, 2751, 1337
INVAR-6, Run: 026, P, 0, 0, 0, 0, 1, 0, 1, 655, 655, 0, 0, 87, 65, 175, 5879, 66, 66, 5224, 87, 51, 36, 87, 55, 175, 1193, 564
INVAR-6, Run: 027, P, 0, 0, 0, 0, 1, 0, 1, 675, 675, 0, 0, 87, 75, 175, 5867, 67, 67, 5192, 87, 47, 40, 87, 50, 175, 1587, 756
INVAR-6, Run: 028, P, 0, 0, 0, 0, 1, 0, 1, 695, 695, 0, 0, 87, 85, 175, 6374, 46, 46, 5679, 87, 51, 36, 87, 45, 175, 1435, 675
INVAR-6, Run: 029, P, 0, 0, 0, 0, 1, 0, 1, 687, 687, 0, 0, 87, 81, 175, 7213, 51, 51, 6526, 87, 60, 27, 87, 47, 175, 787, 353
INVAR-6, Run: 030, P, 0, 0, 0, 0, 1, 0, 1, 687, 687, 0, 0, 87, 81, 175, 8201, 53, 53, 7514, 87, 63, 24, 87, 47, 175, 1131, 525
INVAR-6, Run: 031, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 6477, 54, 54, 5794, 87, 50, 37, 87, 48, 175, 743, 332
INVAR-6, Run: 032, P, 0, 0, 0, 0, 1, 0, 1, 691, 691, 0, 0, 87, 83, 175, 8016, 67, 67, 7325, 87, 60, 27, 87, 46, 175, 1313, 615
INVAR-6, Run: 033, P, 0, 0, 0, 0, 1, 0, 1, 659, 659, 0, 0, 87, 67, 175, 5473, 46, 46, 4814, 87, 60, 27, 87, 54, 175, 1699, 816
INVAR-6, Run: 034, P, 0, 0, 0, 0, 1, 0, 1, 699, 699, 0, 0, 87, 87, 175, 6146, 57, 57, 5447, 87, 51, 36, 87, 44, 175, 1143, 528
INVAR-6, Run: 035, P, 0, 0, 0, 0, 1, 0, 1, 659, 659, 0, 0, 87, 67, 175, 4566, 66, 66, 3907, 87, 56, 31, 87, 54, 175, 1063, 498
INVAR-6, Run: 036, P, 0, 0, 0, 0, 1, 0, 1, 687, 687, 0, 0, 87, 81, 175, 5679, 73, 73, 4992, 87, 51, 36, 87, 47, 175, 969, 444
INVAR-6, Run: 037, P, 0, 0, 0, 0, 1, 0, 1, 675, 675, 0, 0, 87, 75, 175, 6520, 55, 55, 5845, 87, 55, 32, 87, 50, 175, 1427, 676
INVAR-6, Run: 038, P, 0, 0, 0, 0, 1, 0, 1, 667, 667, 0, 0, 87, 71, 175, 5071, 56, 56, 4404, 87, 59, 28, 87, 52, 175, 1241, 585
INVAR-6, Run: 039, P, 0, 0, 0, 0, 1, 0, 1, 691, 691, 0, 0, 87, 83, 175, 4948, 54, 54, 4257, 87, 57, 30, 87, 46, 175, 1089, 503
INVAR-6, Run: 040, P, 0, 1, 0, 0, 1, 0, 1, 678, 678, 0, 0, 87, 76, 175, 6969, 51, 51, 6291, 87, 48, 39, 87, 49, 175, 897, 410
INVAR-6, Run: 041, P, 0, 0, 0, 0, 1, 0, 1, 647, 647, 0, 0, 87, 61, 175, 6219, 73, 73, 5572, 87, 53, 34, 87, 57, 175, 1621, 780
INVAR-6, Run: 042, P, 0, 0, 0, 0, 1, 0, 1, 671, 671, 0, 0, 87, 73, 175, 5775, 47, 47, 5104, 87, 57, 30, 87, 51, 175, 2401, 1164
INVAR-6, Run: 043, P, 0, 0, 0, 0, 1, 0, 1, 667, 667, 0, 0, 87, 71, 175, 5559, 73, 73, 4892, 87, 59, 28, 87, 52, 175, 1787, 858
INVAR-6, Run: 044, P, 0, 0, 0, 0, 1, 0, 1, 659, 659, 0, 0, 87, 67, 175, 5652, 57, 57, 4993, 87, 51, 36, 87, 54, 175, 1523, 728
INVAR-6, Run: 045, P, 0, 1, 0, 0, 1, 0, 1, 678, 678, 0, 0, 87, 76, 175, 6241, 55, 55, 5563, 87, 55, 32, 87, 49, 175, 1607, 765
INVAR-6, Run: 046, P, 0, 1, 0, 0, 1, 0, 1, 710, 710, 0, 0, 87, 92, 175, 6205, 77, 77, 5495, 87, 46, 41, 87, 41, 175, 1199, 553
INVAR-6, Run: 047, P, 0, 0, 0, 0, 1, 0, 1, 675, 675, 0, 0, 87, 75, 175, 6881, 48, 48, 6206, 87, 60, 27, 87, 50, 175, 1751, 838
INVAR-6, Run: 048, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 5161, 69, 69, 4478, 87, 55, 32, 87, 48, 175, 753, 337
INVAR-6, Run: 049, P, 0, 0, 0, 0, 1, 0, 1, 707, 707, 0, 0, 87, 91, 175, 5826, 57, 57, 5119, 87, 51, 36, 87, 42, 175, 1309, 609
INVAR-6, Run: 050, P, 0, 0, 0, 0, 1, 0, 1, 647, 647, 0, 0, 87, 61, 175, 5842, 75, 75, 5195, 87, 63, 24, 87, 57, 175, 745, 342
INVAR-6, Run: 051, P, 0, 0, 0, 0, 1, 0, 1, 679, 679, 0, 0, 87, 77, 175, 6554, 50, 50, 5875, 87, 56, 31, 87, 49, 175, 1075, 499
INVAR-6, Run: 052, P, 0, 0, 0, 0, 1, 0, 1, 691, 691, 0, 0, 87, 83, 175, 6345, 49, 49, 5654, 87, 54, 33, 87, 46, 175, 1441, 679
INVAR-6, Run: 053, P, 0, 1, 0, 0, 1, 0, 1, 698, 698, 0, 0, 87, 86, 175, 5774, 40, 40, 5076, 87, 56, 31, 87, 44, 175, 1199, 556
INVAR-6, Run: 054, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 6524, 58, 58, 5841, 87, 51, 36, 87, 48, 175, 2159, 1040
INVAR-6, Run: 055, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 6559, 57, 57, 5876, 87, 56, 31, 87, 48, 175, 1591, 756
INVAR-6, Run: 056, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 6290, 52, 52, 5607, 87, 54, 33, 87, 48, 175, 1845, 883
INVAR-6, Run: 057, P, 0, 0, 0, 0, 1, 0, 1, 711, 711, 0, 0, 87, 93, 175, 5739, 56, 56, 5028, 87, 55, 32, 87, 41, 175, 1619, 763
INVAR-6, Run: 058, P, 0, 0, 0, 0, 1, 0, 1, 659, 659, 0, 0, 87, 67, 175, 6408, 61, 61, 5749, 87, 50, 37, 87, 54, 175, 1721, 827
INVAR-6, Run: 059, P, 0, 1, 0, 0, 1, 0, 1, 690, 690, 0, 0, 87, 82, 175, 5973, 66, 66, 5283, 87, 48, 39, 87, 46, 175, 1193, 555
INVAR-6, Run: 060, P, 0, 0, 0, 0, 1, 0, 1, 699, 699, 0, 0, 87, 87, 175, 5795, 43, 43, 5096, 87, 64, 23, 87, 44, 175, 2209, 1061
INVAR-6, Run: 061, P, 0, 0, 0, 0, 1, 0, 1, 687, 687, 0, 0, 87, 81, 175, 7241, 59, 59, 6554, 87, 53, 34, 87, 47, 175, 1987, 953
INVAR-6, Run: 062, P, 0, 0, 0, 0, 1, 0, 1, 687, 687, 0, 0, 87, 81, 175, 7386, 63, 63, 6699, 87, 47, 40, 87, 47, 175, 2679, 1299
INVAR-6, Run: 063, P, 0, 0, 0, 0, 1, 0, 1, 675, 675, 0, 0, 87, 75, 175, 5093, 70, 70, 4418, 87, 51, 36, 87, 50, 175, 1069, 497
INVAR-6, Run: 064, P, 0, 0, 0, 0, 1, 0, 1, 679, 679, 0, 0, 87, 77, 175, 5834, 49, 49, 5155, 87, 65, 22, 87, 49, 175, 2051, 987
INVAR-6, Run: 065, P, 0, 0, 0, 0, 1, 0, 1, 667, 667, 0, 0, 87, 71, 175, 6447, 68, 68, 5780, 87, 66, 21, 87, 52, 175, 1343, 636
INVAR-6, Run: 066, P, 0, 0, 0, 0, 1, 0, 1, 651, 651, 0, 0, 87, 63, 175, 5069, 65, 65, 4418, 87, 65, 22, 87, 56, 175, 1635, 786
INVAR-6, Run: 067, P, 0, 0, 0, 0, 1, 0, 1, 655, 655, 0, 0, 87, 65, 175, 6378, 56, 56, 5723, 87, 59, 28, 87, 55, 175, 1515, 725
INVAR-6, Run: 068, P, 0, 1, 0, 0, 1, 0, 1, 670, 670, 0, 0, 87, 72, 175, 5669, 53, 53, 4999, 87, 60, 27, 87, 51, 175, 1815, 871
INVAR-6, Run: 069, P, 0, 0, 0, 0, 1, 0, 1, 695, 695, 0, 0, 87, 85, 175, 6616, 64, 64, 5921, 87, 58, 29, 87, 45, 175, 2451, 1183
INVAR-6, Run: 070, P, 0, 1, 0, 0, 1, 0, 1, 670, 670, 0, 0, 87, 72, 175, 6055, 69, 69, 5385, 87, 51, 36, 87, 51, 175, 1301, 614
INVAR-6, Run: 071, P, 0, 1, 0, 0, 1, 0, 1, 674, 674, 0, 0, 87, 74, 175, 6390, 58, 58, 5716, 87, 57, 30, 87, 50, 175, 1389, 657
INVAR-6, Run: 072, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 5992, 52, 52, 5309, 87, 51, 36, 87, 48, 175, 1595, 758
INVAR-6, Run: 073, P, 0, 0, 0, 0, 1, 0, 1, 667, 667, 0, 0, 87, 71, 175, 6523, 52, 52, 5856, 87, 68, 19, 87, 52, 175, 1557, 743
INVAR-6, Run: 074, P, 0, 0, 0, 0, 1, 0, 1, 675, 675, 0, 0, 87, 75, 175, 5340, 43, 43, 4665, 87, 59, 28, 87, 50, 175, 1337, 631
INVAR-6, Run: 075, P, 0, 0, 0, 0, 1, 0, 1, 647, 647, 0, 0, 87, 61, 175, 5569, 67, 67, 4922, 87, 61, 26, 87, 57, 175, 1945, 942
INVAR-6, Run: 076, P, 0, 0, 0, 0, 1, 0, 1, 679, 679, 0, 0, 87, 77, 175, 5687, 58, 58, 5008, 87, 55, 32, 87, 49, 175, 1025, 474
INVAR-6, Run: 077, P, 0, 0, 0, 0, 1, 0, 1, 655, 655, 0, 0, 87, 65, 175, 5626, 55, 55, 4971, 87, 61, 26, 87, 55, 175, 1531, 733
INVAR-6, Run: 078, P, 0, 0, 0, 0, 1, 0, 1, 655, 655, 0, 0, 87, 65, 175, 6092, 66, 66, 5437, 87, 56, 31, 87, 55, 175, 1495, 715
INVAR-6, Run: 079, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 6478, 58, 58, 5795, 87, 52, 35, 87, 48, 175, 783, 352
INVAR-6, Run: 080, P, 0, 0, 0, 0, 1, 0, 1, 667, 667, 0, 0, 87, 71, 175, 5185, 65, 65, 4518, 87, 56, 31, 87, 52, 175, 1255, 592
INVAR-6, Run: 081, P, 0, 0, 0, 0, 1, 0, 1, 671, 671, 0, 0, 87, 73, 175, 5687, 57, 57, 5016, 87, 54, 33, 87, 51, 175, 2007, 967
INVAR-6, Run: 082, P, 0, 0, 0, 0, 1, 0, 1, 675, 675, 0, 0, 87, 75, 175, 6462, 62, 62, 5787, 87, 54, 33, 87, 50, 175, 2051, 988
INVAR-6, Run: 083, P, 0, 0, 0, 0, 1, 0, 1, 667, 667, 0, 0, 87, 71, 175, 6540, 60, 60, 5873, 87, 56, 31, 87, 52, 175, 1251, 590
INVAR-6, Run: 084, P, 0, 1, 0, 0, 1, 0, 1, 690, 690, 0, 0, 87, 82, 175, 10140, 80, 80, 9450, 87, 45, 42, 87, 46, 175, 1311, 614
INVAR-6, Run: 085, P, 0, 0, 0, 0, 1, 0, 1, 699, 699, 0, 0, 87, 87, 175, 4823, 43, 43, 4124, 87, 46, 41, 87, 44, 175, 1151, 532
INVAR-6, Run: 086, P, 0, 0, 0, 0, 1, 0, 1, 699, 699, 0, 0, 87, 87, 175, 5253, 68, 68, 4554, 87, 57, 30, 87, 44, 175, 1417, 665
INVAR-6, Run: 087, P, 0, 0, 0, 0, 1, 0, 1, 679, 679, 0, 0, 87, 77, 175, 7274, 55, 55, 6595, 87, 59, 28, 87, 49, 175, 953, 438
INVAR-6, Run: 088, P, 0, 1, 0, 0, 1, 0, 1, 654, 654, 0, 0, 87, 64, 175, 5403, 56, 56, 4749, 87, 56, 31, 87, 55, 175, 1801, 868
INVAR-6, Run: 089, P, 0, 1, 0, 0, 1, 0, 1, 694, 694, 0, 0, 87, 84, 175, 6223, 65, 65, 5529, 87, 51, 36, 87, 45, 175, 1357, 636
INVAR-6, Run: 090, P, 0, 0, 0, 0, 1, 0, 1, 687, 687, 0, 0, 87, 81, 175, 6490, 58, 58, 5803, 87, 51, 36, 87, 47, 175, 793, 356
INVAR-6, Run: 091, P, 0, 0, 0, 0, 1, 0, 1, 695, 695, 0, 0, 87, 85, 175, 5810, 55, 55, 5115, 87, 52, 35, 87, 45, 175, 1643, 779
INVAR-6, Run: 092, P, 0, 0, 0, 0, 1, 0, 1, 679, 679, 0, 0, 87, 77, 175, 5805, 40, 40, 5126, 87, 48, 39, 87, 49, 175, 1025, 474
INVAR-6, Run: 093, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 7841, 44, 44, 7158, 87, 63, 24, 87, 48, 175, 1417, 669
INVAR-6, Run: 094, P, 0, 0, 0, 0, 1, 0, 1, 695, 695, 0, 0, 87, 85, 175, 6659, 60, 60, 5964, 87, 60, 27, 87, 45, 175, 1697, 806
INVAR-6, Run: 095, P, 0, 0, 0, 0, 1, 0, 1, 671, 671, 0, 0, 87, 73, 175, 6159, 61, 61, 5488, 87, 49, 38, 87, 51, 175, 1407, 667
INVAR-6, Run: 096, P, 0, 0, 0, 0, 1, 0, 1, 695, 695, 0, 0, 87, 85, 175, 5744, 65, 65, 5049, 87, 59, 28, 87, 45, 175, 1017, 466
INVAR-6, Run: 097, P, 0, 0, 0, 0, 1, 0, 1, 655, 655, 0, 0, 87, 65, 175, 5286, 61, 61, 4631, 87, 57, 30, 87, 55, 175, 1259, 597
INVAR-6, Run: 098, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 5849, 63, 63, 5166, 87, 53, 34, 87, 48, 175, 1755, 838
INVAR-6, Run: 099, P, 0, 0, 0, 0, 1, 0, 1, 671, 671, 0, 0, 87, 73, 175, 6635, 58, 58, 5964, 87, 54, 33, 87, 51, 175, 1293, 610
INVAR-6, Run: 100, P, 0, 1, 0, 0, 1, 0, 1, 670, 670, 0, 0, 87, 72, 175, 5788, 40, 40, 5118, 87, 53, 34, 87, 51, 175, 1717, 822
INVAR-7, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
