Input Number, Run_Number, Result@ 100, F, X1, A, B, C, PO, D, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 023, P, 0, 0, 0, 0, 0, 0, 48, 0, 0, 1, 0, 25, 102, 50, 484, 19, 19, 484, 25, 11, 13, 25, 76, 50, 5544, 2823
INVAR-8, Run: 024, P, 1, 0, 0, 0, 0, 0, 72, 0, 0, 1, 0, 25, 79, 50, 653, 15, 15, 653, 25, 17, 7, 25, 64, 50, 4856, 2467
INVAR-8, Run: 025, P, 0, 0, 0, 0, 0, 0, 48, 0, 0, 1, 0, 25, 102, 50, 603, 14, 14, 603, 25, 16, 8, 25, 76, 50, 5924, 3013
INVAR-8, Run: 026, P, 1, 0, 0, 0, 0, 0, 38, 0, 0, 1, 0, 25, 113, 50, 642, 6, 6, 642, 25, 16, 8, 25, 81, 50, 5502, 2807
INVAR-8, Run: 027, P, 1, 0, 0, 2, 0, 0, 44, 0, 0, 1, 0, 25, 107, 50, 555, 14, 14, 555, 25, 14, 10, 25, 77, 50, 5804, 2955
INVAR-8, Run: 028, P, 1, 0, 0, 0, 0, 0, 32, 0, 0, 1, 0, 25, 119, 50, 246, 8, 8, 246, 25, 18, 6, 25, 84, 50, 4858, 2488
INVAR-8, Run: 029, P, 1, 0, 0, 1, 0, 0, 65, 0, 0, 1, 0, 25, 86, 50, 572, 13, 13, 572, 25, 15, 9, 25, 67, 50, 5549, 2817
INVAR-8, Run: 030, P, 1, 0, 0, 0, 0, 0, 52, 0, 0, 1, 0, 25, 99, 50, 1044, 22, 22, 1044, 25, 17, 7, 25, 74, 50, 6302, 3200
INVAR-8, Run: 031, P, 1, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 24, 97, 50, 403, 17, 15, 403, 25, 17, 7, 24, 73, 50, 7340, 3718
INVAR-8, Run: 032, P, 1, 0, 0, 0, 0, 0, 40, 0, 0, 1, 0, 25, 111, 50, 583, 14, 14, 583, 25, 16, 8, 25, 80, 50, 6276, 3193
INVAR-8, Run: 033, P, 1, 0, 0, 0, 0, 0, 40, 0, 0, 1, 0, 25, 111, 50, 413, 18, 18, 413, 25, 12, 12, 25, 80, 50, 5504, 2807
INVAR-8, Run: 034, P, 0, 0, 0, 2, 0, 0, 50, 0, 2, 1, 2, 24, 100, 50, 399, 23, 21, 399, 25, 11, 13, 24, 74, 50, 5390, 2745
INVAR-8, Run: 035, P, 1, 0, 0, 1, 0, 0, 53, 0, 0, 1, 0, 25, 98, 50, 567, 26, 26, 567, 25, 18, 6, 25, 73, 50, 5445, 2771
INVAR-8, Run: 036, P, 1, 0, 0, 2, 0, 0, 52, 0, 0, 1, 0, 25, 99, 50, 606, 15, 15, 606, 25, 19, 5, 25, 73, 50, 5936, 3017
INVAR-8, Run: 037, P, 1, 0, 0, 0, 0, 0, 68, 0, 2, 1, 2, 24, 83, 50, 501, 25, 23, 501, 25, 13, 11, 24, 66, 50, 6164, 3123
INVAR-8, Run: 038, P, 1, 0, 0, 1, 0, 0, 47, 0, 0, 1, 0, 25, 104, 50, 550, 18, 18, 550, 25, 12, 12, 25, 76, 50, 6257, 3180
INVAR-8, Run: 039, P, 1, 0, 0, 0, 0, 0, 58, 0, 0, 1, 0, 25, 93, 50, 561, 11, 11, 561, 25, 15, 9, 25, 71, 50, 4962, 2527
INVAR-8, Run: 040, P, 1, 0, 0, 1, 0, 0, 37, 0, 2, 1, 2, 24, 114, 50, 596, 10, 8, 596, 25, 14, 10, 24, 81, 50, 5471, 2792
INVAR-8, Run: 041, P, 0, 0, 0, 0, 0, 0, 60, 0, 0, 1, 0, 25, 90, 50, 315, 24, 24, 315, 25, 12, 12, 25, 70, 50, 6316, 3203
INVAR-8, Run: 042, P, 1, 0, 0, 0, 0, 0, 56, 0, 0, 1, 0, 25, 95, 50, 734, 14, 14, 734, 25, 20, 4, 25, 72, 50, 5338, 2716
INVAR-8, Run: 043, P, 0, 0, 0, 0, 0, 0, 40, 0, 0, 1, 0, 25, 110, 50, 859, 22, 22, 859, 25, 12, 12, 25, 80, 50, 5984, 3047
INVAR-8, Run: 044, P, 1, 0, 0, 0, 0, 0, 50, 0, 0, 1, 0, 25, 101, 50, 705, 6, 6, 705, 25, 15, 9, 25, 75, 50, 5454, 2777
INVAR-8, Run: 045, P, 1, 0, 0, 1, 0, 0, 61, 0, 0, 1, 0, 25, 90, 50, 525, 16, 16, 525, 25, 17, 7, 25, 69, 50, 6487, 3288
INVAR-8, Run: 046, P, 1, 0, 0, 0, 0, 0, 42, 0, 0, 1, 0, 25, 109, 50, 450, 19, 19, 450, 25, 14, 10, 25, 79, 50, 5090, 2599
INVAR-8, Run: 047, P, 1, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 25, 97, 50, 595, 16, 16, 595, 25, 17, 7, 25, 73, 50, 5054, 2575
INVAR-8, Run: 048, P, 0, 0, 0, 0, 0, 0, 42, 0, 0, 1, 0, 25, 108, 50, 676, 11, 11, 676, 25, 17, 7, 25, 79, 50, 5172, 2640
INVAR-8, Run: 049, P, 1, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 25, 115, 50, 489, 21, 21, 489, 25, 17, 7, 25, 82, 50, 6390, 3252
INVAR-8, Run: 050, P, 1, 0, 0, 1, 0, 0, 51, 0, 0, 1, 0, 25, 100, 50, 443, 14, 14, 443, 25, 16, 8, 25, 74, 50, 5999, 3049
INVAR-8, Run: 051, P, 1, 0, 0, 0, 0, 0, 58, 0, 2, 1, 2, 24, 93, 50, 500, 18, 16, 500, 25, 15, 9, 24, 71, 50, 5200, 2646
INVAR-8, Run: 052, P, 1, 0, 0, 0, 0, 0, 50, 0, 2, 1, 2, 24, 101, 50, 302, 15, 13, 302, 25, 15, 9, 24, 75, 50, 5878, 2989
INVAR-8, Run: 053, P, 1, 0, 0, 1, 0, 0, 35, 0, 2, 1, 2, 24, 116, 50, 457, 20, 18, 457, 25, 11, 13, 24, 82, 50, 5897, 3006
INVAR-8, Run: 054, P, 0, 0, 0, 0, 0, 0, 68, 0, 0, 1, 0, 25, 82, 50, 493, 6, 6, 493, 25, 13, 11, 25, 66, 50, 6060, 3071
INVAR-8, Run: 055, P, 1, 0, 0, 0, 0, 0, 48, 0, 0, 1, 0, 25, 103, 50, 551, 18, 18, 551, 25, 14, 10, 25, 76, 50, 5584, 2843
INVAR-8, Run: 056, P, 0, 0, 0, 0, 0, 0, 50, 0, 0, 1, 0, 25, 100, 50, 524, 16, 16, 524, 25, 16, 8, 25, 75, 50, 5988, 3044
INVAR-8, Run: 057, P, 1, 0, 0, 0, 0, 0, 38, 0, 0, 1, 0, 25, 113, 50, 460, 9, 9, 460, 25, 16, 8, 25, 81, 50, 6048, 3080
INVAR-8, Run: 058, P, 1, 0, 0, 1, 0, 0, 57, 0, 0, 1, 0, 25, 94, 50, 315, 11, 11, 315, 25, 12, 12, 25, 71, 50, 7715, 3904
INVAR-8, Run: 059, P, 1, 0, 0, 0, 0, 0, 46, 0, 0, 1, 0, 25, 105, 50, 734, 15, 15, 734, 25, 15, 9, 25, 77, 50, 5490, 2797
INVAR-8, Run: 060, P, 1, 0, 0, 1, 0, 0, 49, 0, 0, 1, 0, 25, 102, 50, 584, 16, 16, 584, 25, 8, 16, 25, 75, 50, 5237, 2669
INVAR-8, Run: 061, P, 1, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 25, 97, 50, 642, 20, 20, 642, 25, 16, 8, 25, 73, 50, 6196, 3146
INVAR-8, Run: 062, P, 1, 0, 0, 1, 0, 0, 67, 0, 0, 1, 0, 25, 84, 50, 580, 12, 12, 580, 25, 17, 7, 25, 66, 50, 4237, 2160
INVAR-8, Run: 063, P, 1, 0, 0, 0, 0, 0, 60, 0, 0, 1, 0, 25, 91, 50, 673, 21, 21, 673, 25, 14, 10, 25, 70, 50, 5518, 2804
INVAR-8, Run: 064, P, 1, 0, 0, 1, 0, 0, 33, 0, 2, 1, 2, 24, 118, 50, 451, 23, 21, 451, 25, 18, 6, 24, 83, 50, 6659, 3388
INVAR-8, Run: 065, P, 1, 0, 0, 0, 0, 0, 44, 0, 0, 1, 0, 25, 107, 50, 391, 16, 16, 391, 25, 12, 12, 25, 78, 50, 4988, 2547
INVAR-8, Run: 066, P, 1, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 25, 97, 50, 613, 9, 9, 613, 25, 18, 6, 25, 73, 50, 5718, 2907
INVAR-8, Run: 067, P, 1, 0, 0, 0, 0, 0, 62, 0, 0, 1, 0, 25, 89, 50, 766, 24, 24, 766, 25, 18, 6, 25, 69, 50, 6838, 3463
INVAR-8, Run: 068, P, 1, 0, 0, 2, 0, 0, 56, 0, 2, 1, 2, 24, 95, 50, 291, 17, 15, 291, 25, 13, 11, 24, 71, 50, 6222, 3158
INVAR-8, Run: 069, P, 1, 0, 0, 0, 0, 0, 40, 0, 0, 1, 0, 25, 111, 50, 501, 22, 22, 501, 25, 13, 11, 25, 80, 50, 5090, 2600
INVAR-8, Run: 070, P, 1, 0, 0, 0, 0, 0, 56, 0, 2, 1, 2, 24, 95, 50, 338, 17, 15, 338, 25, 18, 6, 24, 72, 50, 6122, 3108
INVAR-8, Run: 071, P, 0, 0, 0, 0, 0, 0, 62, 0, 0, 1, 0, 25, 88, 50, 518, 15, 15, 518, 25, 13, 11, 25, 69, 50, 6214, 3151
INVAR-8, Run: 072, P, 1, 0, 0, 1, 0, 0, 51, 0, 0, 1, 0, 25, 100, 50, 425, 10, 10, 425, 25, 9, 15, 25, 74, 50, 4489, 2294
INVAR-8, Run: 073, P, 1, 0, 0, 0, 0, 0, 40, 0, 0, 1, 0, 25, 111, 50, 691, 17, 17, 691, 25, 12, 12, 25, 80, 50, 6478, 3294
INVAR-8, Run: 074, P, 0, 0, 0, 0, 0, 0, 42, 0, 0, 1, 0, 25, 108, 50, 299, 13, 13, 299, 25, 18, 6, 25, 79, 50, 5080, 2594
INVAR-8, Run: 075, P, 1, 0, 0, 0, 0, 0, 60, 0, 2, 1, 2, 24, 91, 50, 752, 34, 32, 752, 25, 12, 12, 24, 70, 50, 5264, 2677
INVAR-8, Run: 076, P, 1, 0, 0, 0, 0, 0, 42, 0, 0, 1, 0, 25, 109, 50, 365, 21, 21, 365, 25, 14, 10, 25, 79, 50, 5608, 2858
INVAR-8, Run: 077, P, 1, 0, 0, 1, 0, 0, 49, 0, 0, 1, 0, 25, 102, 50, 607, 20, 20, 607, 25, 14, 10, 25, 75, 50, 4745, 2423
INVAR-8, Run: 078, P, 1, 0, 0, 1, 0, 0, 65, 0, 0, 1, 0, 25, 86, 50, 502, 25, 25, 502, 25, 15, 9, 25, 67, 50, 6539, 3312
INVAR-8, Run: 079, P, 1, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 25, 97, 50, 226, 27, 27, 226, 25, 13, 11, 25, 73, 50, 5322, 2709
INVAR-8, Run: 080, P, 1, 0, 0, 0, 0, 0, 42, 0, 2, 1, 2, 24, 109, 50, 668, 25, 23, 668, 25, 11, 13, 24, 79, 50, 5852, 2980
INVAR-8, Run: 081, P, 1, 0, 0, 1, 0, 0, 43, 0, 2, 1, 2, 24, 108, 50, 420, 13, 11, 420, 25, 16, 8, 24, 78, 50, 6887, 3497
INVAR-8, Run: 082, P, 1, 0, 0, 1, 0, 0, 53, 0, 0, 1, 0, 25, 98, 50, 746, 15, 15, 746, 25, 19, 5, 25, 73, 50, 4445, 2271
INVAR-8, Run: 083, P, 1, 0, 0, 1, 0, 0, 59, 0, 2, 1, 2, 24, 92, 50, 387, 13, 11, 387, 25, 18, 6, 24, 70, 50, 5303, 2697
INVAR-8, Run: 084, P, 0, 0, 0, 0, 0, 0, 24, 0, 0, 1, 0, 25, 126, 50, 502, 17, 17, 502, 25, 17, 7, 25, 88, 50, 5350, 2738
INVAR-8, Run: 085, P, 0, 0, 0, 0, 0, 0, 42, 0, 0, 1, 0, 25, 108, 50, 561, 25, 25, 561, 25, 18, 6, 25, 79, 50, 6214, 3161
INVAR-8, Run: 086, P, 1, 0, 0, 0, 0, 0, 66, 0, 2, 1, 2, 24, 85, 50, 763, 15, 13, 763, 25, 17, 7, 24, 67, 50, 5720, 2902
INVAR-8, Run: 087, P, 1, 0, 0, 1, 0, 0, 41, 0, 0, 1, 0, 25, 110, 50, 479, 25, 25, 479, 25, 17, 7, 25, 79, 50, 5949, 3029
INVAR-8, Run: 088, P, 1, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 25, 97, 50, 669, 17, 17, 669, 25, 17, 7, 25, 73, 50, 5582, 2839
INVAR-8, Run: 089, P, 1, 0, 0, 0, 0, 0, 46, 0, 0, 1, 0, 25, 105, 50, 620, 11, 11, 620, 25, 16, 8, 25, 77, 50, 5074, 2589
INVAR-8, Run: 090, P, 1, 0, 0, 1, 0, 0, 45, 0, 2, 1, 2, 24, 106, 50, 416, 9, 7, 416, 25, 16, 8, 24, 77, 50, 6223, 3164
INVAR-8, Run: 091, P, 1, 0, 0, 0, 0, 0, 60, 0, 0, 1, 0, 25, 91, 50, 623, 9, 9, 623, 25, 16, 8, 25, 70, 50, 5302, 2696
INVAR-8, Run: 092, P, 1, 0, 0, 0, 0, 0, 34, 0, 0, 1, 0, 25, 117, 50, 618, 8, 8, 618, 25, 14, 10, 25, 83, 50, 5882, 2999
INVAR-8, Run: 093, P, 1, 0, 0, 1, 0, 0, 57, 0, 0, 1, 0, 25, 94, 50, 552, 20, 20, 552, 25, 14, 10, 25, 71, 50, 6801, 3447
INVAR-8, Run: 094, P, 0, 0, 0, 0, 0, 0, 66, 0, 0, 1, 0, 25, 84, 50, 671, 13, 13, 671, 25, 17, 7, 25, 67, 50, 4652, 2368
INVAR-8, Run: 095, P, 1, 0, 0, 0, 0, 0, 60, 0, 0, 1, 0, 25, 91, 50, 386, 20, 20, 386, 25, 14, 10, 25, 70, 50, 6966, 3528
INVAR-8, Run: 096, P, 1, 0, 0, 0, 0, 0, 40, 0, 2, 1, 2, 24, 111, 50, 353, 17, 15, 353, 25, 14, 10, 24, 80, 50, 5308, 2709
INVAR-8, Run: 097, P, 0, 0, 0, 0, 0, 0, 54, 0, 2, 1, 2, 24, 96, 50, 423, 21, 19, 423, 25, 15, 9, 24, 73, 50, 5656, 2876
INVAR-8, Run: 098, P, 1, 0, 0, 1, 0, 0, 55, 0, 0, 1, 0, 25, 96, 50, 774, 15, 15, 774, 25, 14, 10, 25, 72, 50, 5985, 3040
INVAR-8, Run: 099, P, 0, 0, 0, 0, 0, 0, 52, 0, 0, 1, 0, 25, 98, 50, 514, 17, 17, 514, 25, 14, 10, 25, 74, 50, 5416, 2757
INVAR-8, Run: 100, P, 1, 0, 0, 2, 0, 0, 38, 0, 0, 1, 0, 25, 113, 50, 680, 20, 20, 680, 25, 15, 9, 25, 80, 50, 5128, 2620
INVAR-9, Run: 001, P, 0, 0, 0, 3, 0, 0, 195, 0, 0, 1, 0, 50, 105, 100, 1569, 24, 24, 1569, 50, 32, 17, 50, 101, 100, 16121, 8113
INVAR-9, Run: 002, P, 0, 0, 0, 0, 0, 0, 184, 0, 2, 1, 2, 49, 116, 100, 1435, 23, 21, 1435, 50, 29, 20, 49, 108, 100, 17666, 8891
INVAR-9, Run: 003, P, 1, 0, 0, 1, 0, 0, 197, 0, 0, 1, 0, 50, 104, 100, 1361, 25, 25, 1361, 50, 31, 18, 50, 101, 100, 14257, 7180
INVAR-9, Run: 004, P, 0, 0, 0, 0, 0, 0, 198, 0, 2, 1, 2, 49, 102, 100, 1519, 31, 29, 1519, 50, 27, 22, 49, 101, 100, 13802, 6952
INVAR-9, Run: 005, P, 1, 0, 0, 1, 0, 0, 205, 0, 0, 1, 0, 50, 96, 100, 2037, 32, 32, 2037, 50, 28, 21, 50, 97, 100, 15143, 7619
INVAR-9, Run: 006, P, 1, 0, 0, 1, 0, 0, 207, 0, 0, 1, 0, 50, 94, 100, 1550, 30, 30, 1550, 50, 24, 25, 50, 96, 100, 13079, 6586
INVAR-9, Run: 007, P, 1, 0, 0, 3, 0, 0, 213, 0, 0, 1, 0, 50, 88, 100, 1770, 45, 45, 1770, 50, 34, 15, 50, 92, 100, 13129, 6608
INVAR-9, Run: 008, P, 1, 0, 0, 0, 0, 0, 206, 0, 0, 1, 0, 50, 95, 100, 1711, 36, 36, 1711, 50, 28, 21, 50, 97, 100, 13792, 6943
INVAR-9, Run: 009, P, 1, 0, 0, 0, 0, 0, 208, 0, 0, 1, 0, 50, 93, 100, 1946, 38, 38, 1946, 50, 34, 15, 50, 96, 100, 16424, 8258
INVAR-9, Run: 010, P, 1, 0, 0, 1, 0, 0, 199, 0, 2, 1, 2, 49, 102, 100, 1523, 34, 32, 1523, 50, 26, 23, 49, 100, 100, 14409, 7255
INVAR-9, Run: 011, P, 0, 0, 0, 2, 0, 0, 200, 0, 0, 1, 0, 50, 100, 100, 1746, 46, 46, 1746, 50, 33, 16, 50, 99, 100, 14104, 7102
INVAR-9, Run: 012, P, 1, 0, 0, 1, 0, 0, 205, 0, 0, 1, 0, 50, 96, 100, 1332, 19, 19, 1332, 50, 28, 21, 50, 97, 100, 13485, 6790
INVAR-9, Run: 013, P, 1, 0, 0, 0, 0, 0, 194, 0, 0, 1, 0, 50, 107, 100, 1560, 33, 33, 1560, 50, 32, 17, 50, 103, 100, 15374, 7740
INVAR-9, Run: 014, P, 1, 0, 0, 1, 0, 0, 197, 0, 0, 1, 0, 50, 104, 100, 2258, 30, 30, 2258, 50, 34, 15, 50, 101, 100, 13577, 6840
INVAR-9, Run: 015, P, 0, 0, 0, 0, 0, 0, 206, 0, 0, 1, 0, 50, 94, 100, 2280, 47, 47, 2280, 50, 30, 19, 50, 97, 100, 14912, 7503
INVAR-9, Run: 016, P, 1, 0, 0, 0, 0, 0, 194, 0, 0, 1, 0, 50, 107, 100, 1178, 21, 21, 1178, 50, 35, 14, 50, 103, 100, 15738, 7922
INVAR-9, Run: 017, P, 0, 0, 0, 0, 0, 0, 182, 0, 0, 1, 0, 50, 118, 100, 1887, 25, 25, 1887, 50, 36, 13, 50, 109, 100, 18684, 9401
INVAR-9, Run: 018, P, 0, 0, 0, 2, 0, 0, 196, 0, 0, 1, 0, 50, 104, 100, 1890, 29, 29, 1890, 50, 32, 17, 50, 101, 100, 16156, 8130
INVAR-9, Run: 019, P, 1, 0, 0, 0, 0, 0, 212, 0, 0, 1, 0, 50, 89, 100, 1645, 22, 22, 1645, 50, 29, 20, 50, 94, 100, 11718, 5903
INVAR-9, Run: 020, P, 0, 0, 0, 2, 0, 0, 188, 0, 0, 1, 0, 50, 112, 100, 1727, 42, 42, 1727, 50, 34, 15, 50, 105, 100, 13760, 6936
INVAR-9, Run: 021, P, 1, 0, 0, 0, 0, 0, 206, 0, 0, 1, 0, 50, 95, 100, 1183, 29, 29, 1183, 50, 29, 20, 50, 97, 100, 16038, 8066
INVAR-9, Run: 022, P, 1, 0, 0, 0, 0, 0, 234, 0, 0, 1, 0, 50, 67, 100, 1881, 29, 29, 1881, 50, 35, 14, 50, 83, 100, 13810, 6938
INVAR-9, Run: 023, P, 1, 0, 0, 0, 0, 0, 208, 0, 0, 1, 0, 50, 93, 100, 1665, 37, 37, 1665, 50, 36, 13, 50, 96, 100, 14444, 7268
INVAR-9, Run: 024, P, 1, 0, 0, 0, 0, 0, 190, 0, 2, 1, 2, 49, 111, 100, 1697, 35, 33, 1697, 50, 36, 13, 49, 105, 100, 16098, 8104
INVAR-9, Run: 025, P, 0, 0, 0, 2, 0, 0, 174, 0, 0, 1, 0, 50, 126, 100, 2942, 32, 32, 2942, 50, 30, 19, 50, 112, 100, 14160, 7143
INVAR-9, Run: 026, P, 1, 0, 0, 0, 0, 0, 206, 0, 0, 1, 0, 50, 95, 100, 1470, 42, 42, 1470, 50, 26, 23, 50, 97, 100, 15242, 7668
INVAR-9, Run: 027, P, 0, 0, 0, 0, 0, 0, 196, 0, 2, 1, 2, 49, 104, 100, 1347, 37, 35, 1347, 50, 30, 19, 49, 102, 100, 17884, 8994
INVAR-9, Run: 028, P, 0, 0, 0, 2, 0, 0, 228, 0, 2, 1, 2, 49, 72, 100, 1491, 31, 29, 1491, 50, 32, 17, 49, 85, 100, 14212, 7142
INVAR-9, Run: 029, P, 0, 0, 0, 2, 0, 0, 192, 0, 0, 1, 0, 50, 108, 100, 1366, 42, 42, 1366, 50, 24, 25, 50, 103, 100, 13982, 7045
INVAR-9, Run: 030, P, 1, 0, 0, 0, 0, 0, 184, 0, 2, 1, 2, 49, 117, 100, 1403, 41, 39, 1403, 50, 30, 19, 49, 108, 100, 19974, 10045
INVAR-9, Run: 031, P, 0, 0, 0, 4, 0, 0, 208, 0, 0, 1, 0, 50, 92, 100, 1883, 25, 25, 1883, 50, 26, 23, 50, 94, 100, 12830, 6461
INVAR-9, Run: 032, P, 0, 0, 0, 2, 0, 0, 210, 0, 2, 1, 2, 49, 90, 100, 1683, 31, 29, 1683, 50, 31, 18, 49, 94, 100, 14796, 7443
INVAR-9, Run: 033, P, 1, 0, 0, 1, 0, 0, 193, 0, 2, 1, 2, 49, 108, 100, 1676, 24, 22, 1676, 50, 34, 15, 49, 103, 100, 15015, 7561
INVAR-9, Run: 034, P, 0, 0, 0, 2, 0, 0, 202, 0, 0, 1, 0, 50, 98, 100, 1555, 41, 41, 1555, 50, 31, 18, 50, 98, 100, 14434, 7266
INVAR-9, Run: 035, P, 1, 0, 0, 2, 0, 0, 202, 0, 0, 1, 0, 50, 99, 100, 1438, 47, 47, 1438, 50, 26, 23, 50, 98, 100, 14670, 7384
INVAR-9, Run: 036, P, 1, 0, 0, 0, 0, 0, 212, 0, 0, 1, 0, 50, 89, 100, 1950, 30, 30, 1950, 50, 35, 14, 50, 94, 100, 14352, 7220
INVAR-9, Run: 037, P, 1, 0, 0, 1, 0, 0, 203, 0, 2, 1, 2, 49, 98, 100, 1718, 33, 31, 1718, 50, 31, 18, 49, 98, 100, 17505, 8801
INVAR-9, Run: 038, P, 1, 0, 0, 2, 0, 0, 196, 0, 2, 1, 2, 49, 105, 100, 1466, 38, 36, 1466, 50, 35, 14, 49, 101, 100, 13850, 6977
INVAR-9, Run: 039, P, 1, 0, 0, 1, 0, 0, 207, 0, 0, 1, 0, 50, 94, 100, 1965, 32, 32, 1965, 50, 30, 19, 50, 96, 100, 15375, 7734
INVAR-9, Run: 040, P, 0, 0, 0, 0, 0, 0, 206, 0, 0, 1, 0, 50, 94, 100, 1927, 34, 34, 1927, 50, 32, 17, 50, 97, 100, 14780, 7437
INVAR-9, Run: 041, P, 0, 0, 0, 2, 0, 0, 212, 0, 0, 1, 0, 50, 88, 100, 1703, 46, 46, 1703, 50, 31, 18, 50, 93, 100, 15396, 7742
INVAR-9, Run: 042, P, 0, 0, 0, 2, 0, 0, 206, 0, 0, 1, 0, 50, 94, 100, 1987, 39, 39, 1987, 50, 34, 15, 50, 96, 100, 16160, 8127
INVAR-9, Run: 043, P, 1, 0, 0, 1, 0, 0, 181, 0, 2, 1, 2, 49, 120, 100, 1572, 36, 34, 1572, 50, 36, 13, 49, 109, 100, 13767, 6943
INVAR-9, Run: 044, P, 0, 0, 0, 1, 0, 0, 187, 0, 0, 1, 0, 50, 113, 100, 2239, 37, 37, 2239, 50, 31, 18, 50, 106, 100, 18089, 9101
INVAR-9, Run: 045, P, 1, 0, 0, 0, 0, 0, 208, 0, 2, 1, 2, 49, 93, 100, 1567, 40, 38, 1567, 50, 27, 22, 49, 96, 100, 12916, 6504
INVAR-9, Run: 046, P, 1, 0, 0, 1, 0, 0, 203, 0, 0, 1, 0, 50, 98, 100, 1600, 36, 36, 1600, 50, 26, 23, 50, 98, 100, 11881, 5989
INVAR-9, Run: 047, P, 1, 0, 0, 0, 0, 0, 206, 0, 0, 1, 0, 50, 95, 100, 1292, 38, 38, 1292, 50, 29, 20, 50, 97, 100, 16864, 8479
INVAR-9, Run: 048, P, 1, 0, 0, 0, 0, 0, 208, 0, 0, 1, 0, 50, 93, 100, 1640, 35, 35, 1640, 50, 30, 19, 50, 96, 100, 15422, 7757
INVAR-9, Run: 049, P, 1, 0, 0, 0, 0, 0, 218, 0, 0, 1, 0, 50, 83, 100, 1627, 32, 32, 1627, 50, 31, 18, 50, 91, 100, 15746, 7914
INVAR-9, Run: 050, P, 1, 0, 0, 0, 0, 0, 198, 0, 0, 1, 0, 50, 103, 100, 1430, 23, 23, 1430, 50, 35, 14, 50, 101, 100, 15148, 7625
INVAR-9, Run: 051, P, 1, 0, 0, 0, 0, 0, 178, 0, 2, 1, 2, 49, 123, 100, 1842, 38, 36, 1842, 50, 30, 19, 49, 111, 100, 17334, 8728
INVAR-9, Run: 052, P, 1, 0, 0, 0, 0, 0, 204, 0, 0, 1, 0, 50, 97, 100, 1857, 31, 31, 1857, 50, 31, 18, 50, 98, 100, 11938, 6017
INVAR-9, Run: 053, P, 1, 0, 0, 0, 0, 0, 194, 0, 2, 1, 2, 49, 107, 100, 982, 28, 26, 982, 50, 32, 17, 49, 103, 100, 14716, 7411
INVAR-9, Run: 054, P, 0, 0, 0, 0, 0, 0, 212, 0, 0, 1, 0, 50, 88, 100, 1577, 34, 34, 1577, 50, 33, 16, 50, 94, 100, 15352, 7720
INVAR-9, Run: 055, P, 1, 0, 0, 1, 0, 0, 197, 0, 0, 1, 0, 50, 104, 100, 1594, 42, 42, 1594, 50, 35, 14, 50, 101, 100, 16557, 8330
INVAR-9, Run: 056, P, 1, 0, 0, 3, 0, 0, 209, 0, 0, 1, 0, 50, 92, 100, 1465, 39, 39, 1465, 50, 31, 18, 50, 94, 100, 13865, 6978
INVAR-9, Run: 057, P, 1, 0, 0, 0, 0, 0, 182, 0, 2, 1, 2, 49, 119, 100, 1267, 43, 41, 1267, 50, 29, 20, 49, 109, 100, 14472, 7295
INVAR-9, Run: 058, P, 0, 0, 0, 0, 0, 0, 196, 0, 2, 1, 2, 49, 104, 100, 1423, 45, 43, 1423, 50, 35, 14, 49, 102, 100, 20182, 10143
INVAR-9, Run: 059, P, 1, 0, 0, 1, 0, 0, 199, 0, 2, 1, 2, 49, 102, 100, 1235, 30, 28, 1235, 50, 34, 15, 49, 100, 100, 16399, 8250
INVAR-9, Run: 060, P, 1, 0, 0, 1, 0, 0, 185, 0, 0, 1, 0, 50, 116, 100, 1450, 35, 35, 1450, 50, 35, 14, 50, 107, 100, 16637, 8376
INVAR-9, Run: 061, P, 1, 0, 0, 1, 0, 0, 221, 0, 0, 1, 0, 50, 80, 100, 1649, 35, 35, 1649, 50, 34, 15, 50, 89, 100, 14563, 7321
INVAR-9, Run: 062, P, 1, 0, 0, 1, 0, 0, 209, 0, 0, 1, 0, 50, 92, 100, 1600, 38, 38, 1600, 50, 29, 20, 50, 95, 100, 15307, 7699
INVAR-9, Run: 063, P, 1, 0, 0, 0, 0, 0, 206, 0, 2, 1, 2, 49, 95, 100, 1518, 41, 39, 1518, 50, 29, 20, 49, 97, 100, 15256, 7675
INVAR-9, Run: 064, P, 1, 0, 0, 1, 0, 0, 223, 0, 2, 1, 2, 49, 78, 100, 1804, 36, 34, 1804, 50, 33, 16, 49, 88, 100, 12803, 6440
INVAR-9, Run: 065, P, 1, 0, 0, 0, 0, 0, 218, 0, 2, 1, 2, 49, 83, 100, 1423, 38, 36, 1423, 50, 35, 14, 49, 91, 100, 12552, 6317
INVAR-9, Run: 066, P, 0, 0, 0, 2, 0, 0, 184, 0, 0, 1, 0, 50, 116, 100, 1783, 35, 35, 1783, 50, 36, 13, 50, 107, 100, 17102, 8609
