Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, A, PE, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 085, F, 0, 1, 0, 1, 7, 11, 12, 4, 114, 10, 1, 39, 11207, 10723, 19, 997, 9735, 19, 39, 58, 11214, 10727
INVAR-4, Run: 086, F, 0, 1, 0, 1, 9, 11, 10, 2, 116, 10, 1, 39, 11374, 10850, 19, 1003, 9856, 19, 39, 58, 11383, 10852
INVAR-4, Run: 087, F, 0, 1, 0, 1, 10, 15, 9, 5, 113, 12, 1, 39, 11331, 11061, 19, 1037, 10031, 19, 39, 58, 11341, 11066
INVAR-4, Run: 088, F, 0, 1, 0, 1, 5, 12, 14, 7, 111, 11, 1, 39, 11208, 11075, 19, 1034, 10049, 19, 39, 58, 11213, 11082
INVAR-4, Run: 089, F, 0, 1, 0, 1, 7, 19, 12, 12, 106, 8, 1, 39, 11170, 10781, 19, 1065, 9727, 19, 39, 58, 11177, 10793
INVAR-4, Run: 090, F, 0, 1, 0, 1, 9, 17, 10, 8, 110, 9, 1, 39, 11500, 10981, 19, 1087, 9904, 19, 39, 58, 11509, 10989
INVAR-4, Run: 091, F, 0, 1, 0, 1, 9, 15, 10, 6, 112, 11, 1, 39, 11205, 10899, 19, 1065, 9842, 19, 39, 58, 11214, 10905
INVAR-4, Run: 092, F, 0, 1, 0, 1, 5, 16, 14, 11, 107, 9, 1, 39, 10661, 10237, 19, 927, 9320, 19, 39, 58, 10666, 10248
INVAR-4, Run: 093, F, 0, 1, 0, 1, 9, 13, 10, 4, 114, 18, 1, 39, 11517, 11289, 19, 1056, 10234, 19, 39, 58, 11526, 11293
INVAR-4, Run: 094, F, 0, 1, 0, 1, 8, 14, 11, 6, 112, 11, 1, 39, 11329, 10860, 19, 1020, 9848, 19, 39, 58, 11337, 10866
INVAR-4, Run: 095, F, 0, 1, 0, 1, 12, 19, 7, 7, 111, 10, 1, 39, 11381, 10996, 19, 1040, 9965, 19, 39, 58, 11393, 11003
INVAR-4, Run: 096, F, 0, 1, 0, 1, 7, 15, 12, 8, 110, 14, 1, 39, 11397, 10966, 19, 1060, 9911, 19, 39, 58, 11404, 10974
INVAR-4, Run: 097, F, 0, 1, 0, 1, 10, 16, 9, 6, 112, 9, 1, 39, 11609, 11144, 19, 1085, 10069, 19, 39, 58, 11619, 11150
INVAR-4, Run: 098, F, 0, 1, 0, 1, 11, 16, 8, 5, 113, 13, 1, 39, 10955, 10448, 19, 991, 9463, 19, 39, 58, 10966, 10453
INVAR-4, Run: 099, F, 0, 1, 0, 1, 6, 13, 13, 7, 111, 9, 1, 39, 11315, 10951, 19, 1035, 9926, 19, 39, 58, 11321, 10958
INVAR-4, Run: 100, F, 0, 1, 0, 1, 4, 12, 15, 8, 110, 10, 1, 39, 11397, 10885, 19, 1006, 9888, 19, 39, 58, 11401, 10893
INVAR-5, Run: 001, F, 0, 1, 0, 1, 11, 16, 15, 5, 155, 10, 1, 53, 18592, 14893, 26, 1220, 13689, 26, 53, 79, 18603, 14898
INVAR-5, Run: 002, F, 0, 1, 0, 1, 11, 21, 15, 10, 150, 12, 1, 53, 18406, 14729, 26, 1157, 13586, 26, 53, 79, 18417, 14739
INVAR-5, Run: 003, F, 0, 1, 0, 1, 9, 17, 17, 8, 152, 11, 1, 53, 18412, 14619, 26, 1205, 13429, 26, 53, 79, 18421, 14627
INVAR-5, Run: 004, F, 0, 1, 0, 1, 10, 15, 16, 5, 155, 11, 1, 53, 18613, 14945, 26, 1236, 13724, 26, 53, 79, 18623, 14950
INVAR-5, Run: 005, F, 0, 1, 0, 1, 7, 12, 19, 5, 155, 8, 1, 53, 18300, 14897, 26, 1150, 13765, 26, 53, 79, 18307, 14902
INVAR-5, Run: 006, F, 0, 1, 0, 1, 9, 17, 17, 8, 152, 16, 1, 53, 18914, 15323, 26, 1276, 14057, 26, 53, 79, 18923, 15331
INVAR-5, Run: 007, F, 0, 1, 0, 1, 13, 18, 13, 5, 155, 13, 1, 53, 18391, 14775, 26, 1230, 13558, 26, 53, 79, 18404, 14780
INVAR-5, Run: 008, F, 0, 1, 0, 1, 11, 20, 15, 9, 151, 15, 1, 53, 18823, 15263, 26, 1254, 14020, 26, 53, 79, 18834, 15272
INVAR-5, Run: 009, F, 0, 1, 0, 1, 12, 18, 14, 6, 154, 18, 1, 53, 18511, 15053, 26, 1270, 13791, 26, 53, 79, 18523, 15059
INVAR-5, Run: 010, F, 0, 1, 0, 1, 8, 16, 18, 8, 152, 17, 1, 53, 18894, 15053, 26, 1304, 13758, 26, 53, 79, 18902, 15061
INVAR-5, Run: 011, F, 0, 1, 0, 1, 10, 14, 16, 4, 156, 11, 1, 53, 18422, 14926, 26, 1208, 13733, 26, 53, 79, 18432, 14930
INVAR-5, Run: 012, F, 0, 1, 0, 1, 6, 13, 20, 7, 153, 10, 1, 53, 18675, 14820, 26, 1239, 13597, 26, 53, 79, 18681, 14827
INVAR-5, Run: 013, F, 0, 1, 0, 1, 9, 18, 17, 9, 151, 13, 1, 53, 18496, 15021, 26, 1223, 13811, 26, 53, 79, 18505, 15030
INVAR-5, Run: 014, F, 0, 1, 0, 1, 15, 24, 11, 9, 151, 8, 1, 53, 18180, 14584, 26, 1142, 13460, 26, 53, 79, 18195, 14593
INVAR-5, Run: 015, F, 0, 1, 0, 1, 5, 13, 21, 8, 152, 8, 1, 53, 18787, 14957, 26, 1317, 13658, 26, 53, 79, 18792, 14965
INVAR-5, Run: 016, F, 0, 1, 0, 1, 11, 20, 15, 9, 151, 12, 1, 53, 18843, 15216, 26, 1289, 13941, 26, 53, 79, 18854, 15225
INVAR-5, Run: 017, F, 0, 1, 0, 1, 7, 23, 19, 16, 144, 12, 1, 53, 19150, 15277, 26, 1272, 14019, 26, 53, 79, 19157, 15293
INVAR-5, Run: 018, F, 0, 1, 0, 1, 4, 13, 22, 9, 151, 7, 1, 53, 18547, 14830, 26, 1246, 13603, 26, 53, 79, 18551, 14839
INVAR-5, Run: 019, F, 0, 1, 0, 1, 12, 19, 14, 7, 153, 11, 1, 53, 18880, 15291, 26, 1332, 13974, 26, 53, 79, 18892, 15298
INVAR-5, Run: 020, F, 0, 1, 0, 1, 11, 24, 15, 13, 147, 15, 1, 53, 19003, 15348, 26, 1226, 14133, 26, 53, 79, 19014, 15361
INVAR-5, Run: 021, F, 0, 1, 0, 1, 8, 17, 18, 9, 151, 10, 1, 53, 18907, 15369, 26, 1302, 14083, 26, 53, 79, 18915, 15378
INVAR-5, Run: 022, F, 0, 1, 0, 1, 11, 21, 15, 10, 150, 12, 1, 53, 18593, 15109, 26, 1273, 13850, 26, 53, 79, 18604, 15119
INVAR-5, Run: 023, F, 0, 1, 0, 1, 9, 20, 17, 11, 149, 13, 1, 53, 18910, 15292, 26, 1323, 13982, 26, 53, 79, 18919, 15303
INVAR-5, Run: 024, F, 0, 1, 0, 1, 10, 12, 16, 2, 158, 11, 1, 53, 18210, 14877, 26, 1235, 13657, 26, 53, 79, 18220, 14879
INVAR-5, Run: 025, F, 0, 1, 0, 1, 13, 18, 13, 5, 155, 15, 1, 53, 18809, 14908, 26, 1241, 13678, 26, 53, 79, 18822, 14913
INVAR-5, Run: 026, F, 0, 1, 0, 1, 10, 17, 16, 7, 153, 11, 1, 53, 18651, 15073, 26, 1277, 13811, 26, 53, 79, 18661, 15080
INVAR-5, Run: 027, F, 0, 1, 0, 1, 14, 21, 12, 7, 153, 12, 1, 53, 18416, 14704, 26, 1197, 13521, 26, 53, 79, 18430, 14711
INVAR-5, Run: 028, F, 0, 1, 0, 1, 13, 20, 13, 7, 153, 11, 1, 53, 18707, 14940, 26, 1197, 13758, 26, 53, 79, 18720, 14947
INVAR-5, Run: 029, F, 0, 1, 0, 1, 10, 21, 16, 11, 149, 15, 1, 53, 18674, 15117, 26, 1265, 13863, 26, 53, 79, 18684, 15128
INVAR-5, Run: 030, F, 0, 1, 0, 1, 10, 14, 16, 4, 156, 17, 1, 53, 18586, 14852, 26, 1248, 13613, 26, 53, 79, 18596, 14856
INVAR-5, Run: 031, F, 0, 1, 0, 1, 10, 18, 16, 8, 152, 17, 1, 53, 18634, 14853, 26, 1208, 13654, 26, 53, 79, 18644, 14861
INVAR-5, Run: 032, F, 0, 1, 0, 1, 13, 19, 13, 6, 154, 11, 1, 53, 19090, 15147, 26, 1257, 13905, 26, 53, 79, 19103, 15153
INVAR-5, Run: 033, F, 0, 1, 0, 1, 15, 22, 11, 7, 153, 15, 1, 53, 18582, 14698, 26, 1216, 13493, 26, 53, 79, 18597, 14705
INVAR-5, Run: 034, F, 0, 1, 0, 1, 13, 20, 13, 7, 153, 13, 1, 53, 19071, 15551, 26, 1204, 14360, 26, 53, 79, 19084, 15558
INVAR-5, Run: 035, F, 0, 1, 0, 1, 10, 22, 16, 12, 148, 15, 1, 53, 18650, 14922, 26, 1239, 13694, 26, 53, 79, 18660, 14934
INVAR-5, Run: 036, F, 0, 1, 0, 1, 9, 19, 17, 10, 150, 12, 1, 53, 18916, 15272, 26, 1179, 14107, 26, 53, 79, 18925, 15282
INVAR-5, Run: 037, F, 0, 1, 0, 1, 10, 20, 16, 10, 150, 13, 1, 53, 18589, 14965, 26, 1224, 13754, 26, 53, 79, 18599, 14975
INVAR-5, Run: 038, F, 0, 1, 0, 1, 8, 16, 18, 8, 152, 11, 1, 53, 18452, 14894, 26, 1210, 13699, 26, 53, 79, 18460, 14902
INVAR-5, Run: 039, F, 0, 1, 0, 1, 12, 17, 14, 5, 155, 13, 1, 53, 18800, 15367, 26, 1246, 14134, 26, 53, 79, 18812, 15372
INVAR-5, Run: 040, F, 0, 1, 0, 1, 10, 16, 16, 6, 154, 11, 1, 53, 18735, 15174, 26, 1233, 13956, 26, 53, 79, 18745, 15180
INVAR-5, Run: 041, F, 0, 1, 0, 1, 14, 22, 12, 8, 152, 15, 1, 53, 18947, 15387, 26, 1289, 14109, 26, 53, 79, 18961, 15395
INVAR-5, Run: 042, F, 0, 1, 0, 1, 13, 25, 13, 12, 148, 8, 1, 53, 18738, 14953, 26, 1213, 13758, 26, 53, 79, 18751, 14965
INVAR-5, Run: 043, F, 0, 1, 0, 1, 11, 18, 15, 7, 153, 13, 1, 53, 18224, 14783, 26, 1205, 13591, 26, 53, 79, 18235, 14790
INVAR-5, Run: 044, F, 0, 1, 0, 1, 10, 19, 16, 9, 151, 10, 1, 53, 18655, 15084, 26, 1226, 13874, 26, 53, 79, 18665, 15093
INVAR-5, Run: 045, F, 0, 1, 0, 1, 11, 19, 15, 8, 152, 16, 1, 53, 18638, 15208, 26, 1250, 13968, 26, 53, 79, 18649, 15216
INVAR-5, Run: 046, F, 0, 1, 0, 1, 10, 18, 16, 8, 152, 10, 1, 53, 18661, 15049, 26, 1282, 13783, 26, 53, 79, 18671, 15057
INVAR-5, Run: 047, F, 0, 1, 0, 1, 14, 18, 12, 4, 156, 13, 1, 53, 18917, 15246, 26, 1358, 13901, 26, 53, 79, 18931, 15250
INVAR-5, Run: 048, F, 0, 1, 0, 1, 9, 16, 17, 7, 153, 11, 1, 53, 18830, 15163, 26, 1233, 13945, 26, 53, 79, 18839, 15170
INVAR-5, Run: 049, F, 0, 1, 0, 1, 9, 16, 17, 7, 153, 9, 1, 53, 18969, 15318, 26, 1336, 13999, 26, 53, 79, 18978, 15325
INVAR-5, Run: 050, F, 0, 1, 0, 1, 9, 17, 17, 8, 152, 7, 1, 53, 18430, 15069, 26, 1212, 13876, 26, 53, 79, 18439, 15077
INVAR-5, Run: 051, F, 0, 1, 0, 1, 12, 19, 14, 7, 153, 13, 1, 53, 18037, 14460, 26, 1212, 13261, 26, 53, 79, 18049, 14467
INVAR-5, Run: 052, F, 0, 1, 0, 1, 15, 21, 11, 6, 154, 14, 1, 53, 18522, 14843, 26, 1243, 13612, 26, 53, 79, 18537, 14849
INVAR-5, Run: 053, F, 0, 1, 0, 1, 13, 23, 13, 10, 150, 12, 1, 53, 18768, 15094, 26, 1262, 13846, 26, 53, 79, 18781, 15104
INVAR-5, Run: 054, F, 0, 1, 0, 1, 12, 23, 14, 11, 149, 19, 1, 53, 18193, 14533, 26, 1192, 13348, 26, 53, 79, 18205, 14544
INVAR-5, Run: 055, F, 0, 1, 0, 1, 10, 15, 16, 5, 155, 15, 1, 53, 18436, 14896, 26, 1229, 13678, 26, 53, 79, 18446, 14901
INVAR-5, Run: 056, F, 0, 1, 0, 1, 11, 20, 15, 9, 151, 10, 1, 53, 18420, 15010, 26, 1226, 13800, 26, 53, 79, 18431, 15019
INVAR-5, Run: 057, F, 0, 1, 0, 1, 11, 19, 15, 8, 152, 13, 1, 53, 18293, 14664, 26, 1206, 13471, 26, 53, 79, 18304, 14672
INVAR-5, Run: 058, F, 0, 1, 0, 1, 8, 16, 18, 8, 152, 14, 1, 53, 18799, 15147, 26, 1203, 13956, 26, 53, 79, 18807, 15155
INVAR-5, Run: 059, F, 0, 1, 0, 1, 5, 15, 21, 10, 150, 13, 1, 53, 18554, 14990, 26, 1285, 13718, 26, 53, 79, 18559, 15000
INVAR-5, Run: 060, F, 0, 1, 0, 1, 11, 17, 15, 6, 154, 9, 1, 53, 18595, 15042, 26, 1235, 13824, 26, 53, 79, 18606, 15048
INVAR-5, Run: 061, F, 0, 1, 0, 1, 15, 25, 11, 10, 150, 10, 1, 53, 18862, 15047, 26, 1156, 13907, 26, 53, 79, 18877, 15057
INVAR-5, Run: 062, F, 0, 1, 0, 1, 11, 22, 15, 11, 149, 15, 1, 53, 18320, 14680, 26, 1210, 13481, 26, 53, 79, 18331, 14691
INVAR-5, Run: 063, F, 0, 1, 0, 1, 12, 17, 14, 5, 155, 15, 1, 53, 19100, 15356, 26, 1294, 14073, 26, 53, 79, 19112, 15361
INVAR-5, Run: 064, F, 0, 1, 0, 1, 10, 23, 16, 13, 147, 13, 1, 53, 18433, 15165, 26, 1340, 13838, 26, 53, 79, 18443, 15178
INVAR-5, Run: 065, F, 0, 1, 0, 1, 9, 18, 17, 9, 151, 10, 1, 53, 18800, 15191, 26, 1253, 13954, 26, 53, 79, 18809, 15200
INVAR-5, Run: 066, F, 0, 1, 0, 1, 12, 20, 14, 8, 152, 14, 1, 53, 18699, 15120, 26, 1198, 13934, 26, 53, 79, 18711, 15128
INVAR-5, Run: 067, F, 0, 1, 0, 1, 8, 17, 18, 9, 151, 13, 1, 53, 18405, 14771, 26, 1231, 13553, 26, 53, 79, 18413, 14780
INVAR-5, Run: 068, F, 0, 1, 0, 1, 10, 16, 16, 6, 154, 11, 1, 53, 18462, 14622, 26, 1152, 13485, 26, 53, 79, 18472, 14628
INVAR-5, Run: 069, F, 0, 1, 0, 1, 12, 17, 14, 5, 155, 11, 1, 53, 18683, 14944, 26, 1238, 13721, 26, 53, 79, 18695, 14949
INVAR-5, Run: 070, F, 0, 1, 0, 1, 10, 19, 16, 9, 151, 11, 1, 53, 18620, 15189, 26, 1214, 13990, 26, 53, 79, 18630, 15198
INVAR-5, Run: 071, F, 0, 1, 0, 1, 8, 15, 18, 7, 153, 12, 1, 53, 18827, 15377, 26, 1331, 14060, 26, 53, 79, 18835, 15384
INVAR-5, Run: 072, F, 0, 1, 0, 1, 19, 22, 7, 3, 157, 10, 1, 53, 19227, 15677, 26, 1290, 14403, 26, 53, 79, 19246, 15680
INVAR-5, Run: 073, F, 0, 1, 0, 1, 10, 19, 16, 9, 151, 7, 1, 53, 18999, 15193, 26, 1317, 13895, 26, 53, 79, 19009, 15202
INVAR-5, Run: 074, F, 0, 1, 0, 1, 15, 18, 11, 3, 157, 16, 1, 53, 19139, 15490, 26, 1239, 14261, 26, 53, 79, 19154, 15493
INVAR-5, Run: 075, F, 0, 1, 0, 1, 9, 23, 17, 14, 146, 9, 1, 53, 18551, 14764, 26, 1219, 13562, 26, 53, 79, 18560, 14778
INVAR-5, Run: 076, F, 0, 1, 0, 1, 8, 18, 18, 10, 150, 16, 1, 53, 18636, 15006, 26, 1242, 13774, 26, 53, 79, 18644, 15016
INVAR-5, Run: 077, F, 0, 1, 0, 1, 15, 28, 11, 13, 147, 14, 1, 53, 18950, 15115, 26, 1232, 13895, 26, 53, 79, 18965, 15128
INVAR-5, Run: 078, F, 0, 1, 0, 1, 10, 20, 16, 10, 150, 17, 1, 53, 18803, 15008, 26, 1203, 13814, 26, 53, 79, 18813, 15018
INVAR-5, Run: 079, F, 0, 1, 0, 1, 11, 16, 15, 5, 155, 13, 1, 53, 18827, 15510, 26, 1344, 14179, 26, 53, 79, 18838, 15515
INVAR-5, Run: 080, F, 0, 1, 0, 1, 9, 16, 17, 7, 153, 12, 1, 53, 18681, 14993, 26, 1233, 13774, 26, 53, 79, 18690, 15000
INVAR-5, Run: 081, F, 0, 1, 0, 1, 10, 18, 16, 8, 152, 11, 1, 53, 18767, 15378, 26, 1198, 14195, 26, 53, 79, 18777, 15386
INVAR-5, Run: 082, F, 0, 1, 0, 1, 15, 27, 11, 12, 148, 15, 1, 53, 18929, 15420, 26, 1271, 14160, 26, 53, 79, 18944, 15432
INVAR-5, Run: 083, F, 0, 1, 0, 1, 14, 26, 12, 12, 148, 10, 1, 53, 18862, 15151, 26, 1292, 13875, 26, 53, 79, 18876, 15163
INVAR-5, Run: 084, F, 0, 1, 0, 1, 10, 22, 16, 12, 148, 15, 1, 53, 18511, 15039, 26, 1248, 13802, 26, 53, 79, 18521, 15051
INVAR-5, Run: 085, F, 0, 1, 0, 1, 14, 22, 12, 8, 152, 10, 1, 53, 18755, 15255, 26, 1367, 13904, 26, 53, 79, 18769, 15263
INVAR-5, Run: 086, F, 0, 1, 0, 1, 8, 14, 18, 6, 154, 14, 1, 53, 18367, 14686, 26, 1155, 13543, 26, 53, 79, 18375, 14692
INVAR-5, Run: 087, F, 0, 1, 0, 1, 6, 12, 20, 6, 154, 12, 1, 53, 18717, 15036, 26, 1211, 13839, 26, 53, 79, 18723, 15042
INVAR-5, Run: 088, F, 0, 1, 0, 1, 9, 22, 17, 13, 147, 12, 1, 53, 18725, 15185, 26, 1262, 13937, 26, 53, 79, 18734, 15198
INVAR-5, Run: 089, F, 0, 1, 0, 1, 9, 19, 17, 10, 150, 12, 1, 53, 18133, 14793, 26, 1235, 13572, 26, 53, 79, 18142, 14803
INVAR-5, Run: 090, F, 0, 1, 0, 1, 7, 19, 19, 12, 148, 6, 1, 53, 18691, 14974, 26, 1189, 13805, 26, 53, 79, 18698, 14986
INVAR-5, Run: 091, F, 0, 1, 0, 1, 9, 18, 17, 9, 151, 8, 1, 53, 18675, 15073, 26, 1249, 13842, 26, 53, 79, 18684, 15082
INVAR-5, Run: 092, F, 0, 1, 0, 1, 11, 21, 15, 10, 150, 12, 1, 53, 18321, 14756, 26, 1246, 13524, 26, 53, 79, 18332, 14766
INVAR-5, Run: 093, F, 0, 1, 0, 1, 13, 19, 13, 6, 154, 9, 1, 53, 18615, 15123, 26, 1212, 13928, 26, 53, 79, 18628, 15129
INVAR-5, Run: 094, F, 0, 1, 0, 1, 10, 15, 16, 5, 155, 8, 1, 53, 18761, 15138, 26, 1250, 13906, 26, 53, 79, 18771, 15143
INVAR-5, Run: 095, F, 0, 1, 0, 1, 11, 19, 15, 8, 152, 9, 1, 53, 18681, 14967, 26, 1219, 13765, 26, 53, 79, 18692, 14975
INVAR-5, Run: 096, F, 0, 1, 0, 1, 10, 18, 16, 8, 152, 11, 1, 53, 18620, 15160, 26, 1275, 13900, 26, 53, 79, 18630, 15168
INVAR-5, Run: 097, F, 0, 1, 0, 1, 10, 18, 16, 8, 152, 10, 1, 53, 18818, 15135, 26, 1204, 13947, 26, 53, 79, 18828, 15143
INVAR-5, Run: 098, F, 0, 1, 0, 1, 12, 23, 14, 11, 149, 14, 1, 53, 18589, 14773, 26, 1211, 13574, 26, 53, 79, 18601, 14784
INVAR-5, Run: 099, F, 0, 1, 0, 1, 13, 19, 13, 6, 154, 13, 1, 53, 18559, 14710, 26, 1219, 13504, 26, 53, 79, 18572, 14716
INVAR-5, Run: 100, F, 0, 1, 0, 1, 11, 17, 15, 6, 154, 10, 1, 53, 18834, 15209, 26, 1228, 13997, 26, 53, 79, 18845, 15215
INVAR-6, Run: 001, F, 0, 1, 0, 1, 30, 43, 57, 13, 513, 20, 1, 175, 128434, 53103, 87, 2623, 50547, 87, 175, 262, 128464, 53116
INVAR-6, Run: 002, F, 0, 1, 0, 1, 31, 41, 56, 10, 516, 24, 1, 175, 127754, 52554, 87, 2512, 50105, 87, 175, 262, 127785, 52564
INVAR-6, Run: 003, F, 0, 1, 0, 1, 30, 46, 57, 16, 510, 22, 1, 175, 127105, 52992, 87, 2618, 50439, 87, 175, 262, 127135, 53008
INVAR-6, Run: 004, F, 0, 1, 0, 1, 29, 42, 58, 13, 513, 26, 1, 175, 125944, 51237, 87, 2398, 48900, 87, 175, 262, 125973, 51250
INVAR-6, Run: 005, F, 0, 1, 0, 1, 33, 48, 54, 15, 511, 19, 1, 175, 128625, 53032, 87, 2646, 50454, 87, 175, 262, 128658, 53047
INVAR-6, Run: 006, F, 0, 1, 0, 1, 30, 49, 57, 19, 507, 21, 1, 175, 129457, 54026, 87, 2677, 51415, 87, 175, 262, 129487, 54045
INVAR-6, Run: 007, F, 0, 1, 0, 1, 39, 46, 48, 7, 519, 21, 1, 175, 125223, 51492, 87, 2504, 49054, 87, 175, 262, 125262, 51499
INVAR-6, Run: 008, F, 0, 1, 0, 1, 27, 42, 60, 15, 511, 27, 1, 175, 128538, 53244, 87, 2621, 50683, 87, 175, 262, 128565, 53259
INVAR-6, Run: 009, F, 0, 1, 0, 1, 28, 39, 59, 11, 515, 19, 1, 175, 126176, 51589, 87, 2515, 49142, 87, 175, 262, 126204, 51600
INVAR-6, Run: 010, F, 0, 1, 0, 1, 28, 33, 59, 5, 521, 21, 1, 175, 128450, 53162, 87, 2640, 50588, 87, 175, 262, 128478, 53167
INVAR-6, Run: 011, F, 0, 1, 0, 1, 33, 39, 54, 6, 520, 27, 1, 175, 128100, 52839, 87, 2587, 50312, 87, 175, 262, 128133, 52845
INVAR-6, Run: 012, F, 0, 1, 0, 1, 34, 43, 53, 9, 517, 20, 1, 175, 128754, 52527, 87, 2389, 50205, 87, 175, 262, 128788, 52536
INVAR-6, Run: 013, F, 0, 1, 0, 1, 31, 39, 56, 8, 518, 19, 1, 175, 127617, 51985, 87, 2486, 49567, 87, 175, 262, 127648, 51993
INVAR-6, Run: 014, F, 0, 1, 0, 1, 31, 40, 56, 9, 517, 20, 1, 175, 126729, 52096, 87, 2535, 49628, 87, 175, 262, 126760, 52105
INVAR-6, Run: 015, F, 0, 1, 0, 1, 34, 46, 53, 12, 514, 24, 1, 175, 126060, 52022, 87, 2555, 49530, 87, 175, 262, 126094, 52034
INVAR-6, Run: 016, F, 0, 1, 0, 1, 29, 47, 58, 18, 508, 22, 1, 175, 127384, 52899, 87, 2564, 50400, 87, 175, 262, 127413, 52917
INVAR-6, Run: 017, F, 0, 1, 0, 1, 34, 46, 53, 12, 514, 19, 1, 175, 125872, 51806, 87, 2551, 49323, 87, 175, 262, 125906, 51818
INVAR-6, Run: 018, F, 0, 1, 0, 1, 29, 44, 58, 15, 511, 18, 1, 175, 128247, 53049, 87, 2535, 50583, 87, 175, 262, 128276, 53064
INVAR-6, Run: 019, F, 0, 1, 0, 1, 31, 41, 56, 10, 516, 23, 1, 175, 124093, 51299, 87, 2498, 48865, 87, 175, 262, 124124, 51309
INVAR-6, Run: 020, F, 0, 1, 0, 1, 31, 48, 56, 17, 509, 25, 1, 175, 128767, 52923, 87, 2582, 50403, 87, 175, 262, 128798, 52940
INVAR-6, Run: 021, F, 0, 1, 0, 1, 32, 43, 55, 11, 515, 22, 1, 175, 127283, 52427, 87, 2516, 49976, 87, 175, 262, 127315, 52438
INVAR-6, Run: 022, F, 0, 1, 0, 1, 32, 46, 55, 14, 512, 27, 1, 175, 126997, 52503, 87, 2587, 49976, 87, 175, 262, 127029, 52517
INVAR-6, Run: 023, F, 0, 1, 0, 1, 39, 55, 48, 16, 510, 24, 1, 175, 128071, 52373, 87, 2539, 49897, 87, 175, 262, 128110, 52389
INVAR-6, Run: 024, F, 0, 1, 0, 1, 31, 42, 56, 11, 515, 21, 1, 175, 126413, 51798, 87, 2367, 49497, 87, 175, 262, 126444, 51809
INVAR-6, Run: 025, F, 0, 1, 0, 1, 31, 46, 56, 15, 511, 27, 1, 175, 128056, 52242, 87, 2470, 49832, 87, 175, 262, 128087, 52257
INVAR-6, Run: 026, F, 0, 1, 0, 1, 20, 29, 67, 9, 517, 17, 1, 175, 129709, 54063, 87, 2654, 51479, 87, 175, 262, 129729, 54072
INVAR-6, Run: 027, F, 0, 1, 0, 1, 26, 42, 61, 16, 510, 20, 1, 175, 125972, 51112, 87, 2419, 48760, 87, 175, 262, 125998, 51128
INVAR-6, Run: 028, F, 0, 1, 0, 1, 27, 35, 60, 8, 518, 23, 1, 175, 127560, 52576, 87, 2604, 50036, 87, 175, 262, 127587, 52584
INVAR-6, Run: 029, F, 0, 1, 0, 1, 33, 52, 54, 19, 507, 26, 1, 175, 128168, 52586, 87, 2569, 50078, 87, 175, 262, 128201, 52605
INVAR-6, Run: 030, F, 0, 1, 0, 1, 29, 44, 58, 15, 511, 21, 1, 175, 126693, 51821, 87, 2537, 49350, 87, 175, 262, 126722, 51836
INVAR-6, Run: 031, F, 0, 1, 0, 1, 34, 47, 53, 13, 513, 22, 1, 175, 128652, 53356, 87, 2608, 50813, 87, 175, 262, 128686, 53369
INVAR-6, Run: 032, F, 0, 1, 0, 1, 35, 45, 52, 10, 516, 23, 1, 175, 127242, 52170, 87, 2532, 49702, 87, 175, 262, 127277, 52180
INVAR-6, Run: 033, F, 0, 1, 0, 1, 27, 39, 60, 12, 514, 20, 1, 175, 127914, 52422, 87, 2446, 50043, 87, 175, 262, 127941, 52434
INVAR-6, Run: 034, F, 0, 1, 0, 1, 28, 37, 59, 9, 517, 18, 1, 175, 124400, 51214, 87, 2502, 48781, 87, 175, 262, 124428, 51223
INVAR-6, Run: 035, F, 0, 1, 0, 1, 34, 40, 53, 6, 520, 23, 1, 175, 128624, 52734, 87, 2677, 50121, 87, 175, 262, 128658, 52740
INVAR-6, Run: 036, F, 0, 1, 0, 1, 28, 39, 59, 11, 515, 22, 1, 175, 127144, 52506, 87, 2538, 50033, 87, 175, 262, 127172, 52517
INVAR-6, Run: 037, F, 0, 1, 0, 1, 36, 45, 51, 9, 517, 22, 1, 175, 127495, 52536, 87, 2539, 50062, 87, 175, 262, 127531, 52545
INVAR-6, Run: 038, F, 0, 1, 0, 1, 31, 40, 56, 9, 517, 26, 1, 175, 127504, 52041, 87, 2478, 49624, 87, 175, 262, 127535, 52050
INVAR-6, Run: 039, F, 0, 1, 0, 1, 30, 47, 57, 17, 509, 27, 1, 175, 127483, 52303, 87, 2640, 49723, 87, 175, 262, 127513, 52320
INVAR-6, Run: 040, F, 0, 1, 0, 1, 31, 37, 56, 6, 520, 19, 1, 175, 127998, 52698, 87, 2570, 50196, 87, 175, 262, 128029, 52704
INVAR-6, Run: 041, F, 0, 1, 0, 1, 31, 40, 56, 9, 517, 18, 1, 175, 127401, 52228, 87, 2556, 49741, 87, 175, 262, 127432, 52237
INVAR-6, Run: 042, F, 0, 1, 0, 1, 31, 47, 56, 16, 510, 23, 1, 175, 125712, 51484, 87, 2530, 49018, 87, 175, 262, 125743, 51500
INVAR-6, Run: 043, F, 0, 1, 0, 1, 33, 46, 54, 13, 513, 20, 1, 175, 126106, 52162, 87, 2503, 49726, 87, 175, 262, 126139, 52175
