Input Number, Run_Number, Result@ 100, X1, H, M, PE, PO, CE, Y, D, CO, A, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 034, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1051, 3587, 82, 112, 133, 82, 164, 246, 1133, 3587
INVAR-3, Run: 035, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 981, 5090, 82, 114, 131, 82, 164, 246, 1063, 5090
INVAR-3, Run: 036, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1155, 4215, 82, 131, 114, 82, 164, 246, 1237, 4215
INVAR-3, Run: 037, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1083, 4526, 82, 120, 125, 82, 164, 246, 1165, 4526
INVAR-3, Run: 038, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1076, 3447, 82, 101, 144, 82, 164, 246, 1158, 3447
INVAR-3, Run: 039, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1233, 3283, 82, 108, 137, 82, 164, 246, 1315, 3283
INVAR-3, Run: 040, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1038, 3230, 82, 121, 124, 82, 164, 246, 1120, 3230
INVAR-3, Run: 041, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1186, 5076, 82, 106, 139, 82, 164, 246, 1268, 5076
INVAR-3, Run: 042, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1077, 3595, 82, 128, 117, 82, 164, 246, 1159, 3595
INVAR-3, Run: 043, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1196, 3524, 82, 111, 134, 82, 164, 246, 1278, 3524
INVAR-3, Run: 044, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1381, 4841, 82, 119, 126, 82, 164, 246, 1463, 4841
INVAR-3, Run: 045, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1357, 4263, 82, 109, 136, 82, 164, 246, 1439, 4263
INVAR-3, Run: 046, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1158, 4407, 82, 118, 127, 82, 164, 246, 1240, 4407
INVAR-3, Run: 047, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1176, 5075, 82, 120, 125, 82, 164, 246, 1258, 5075
INVAR-3, Run: 048, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1293, 4379, 82, 110, 135, 82, 164, 246, 1375, 4379
INVAR-3, Run: 049, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1019, 2807, 82, 96, 149, 82, 164, 246, 1101, 2807
INVAR-3, Run: 050, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1181, 4536, 82, 112, 133, 82, 164, 246, 1263, 4536
INVAR-3, Run: 051, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1158, 3868, 82, 114, 131, 82, 164, 246, 1240, 3868
INVAR-3, Run: 052, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1375, 5156, 82, 112, 133, 82, 164, 246, 1457, 5156
INVAR-3, Run: 053, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1072, 3560, 82, 95, 150, 82, 164, 246, 1154, 3560
INVAR-3, Run: 054, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1104, 4339, 82, 114, 131, 82, 164, 246, 1186, 4339
INVAR-3, Run: 055, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1190, 2814, 82, 106, 139, 82, 164, 246, 1272, 2814
INVAR-3, Run: 056, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1108, 3912, 82, 116, 129, 82, 164, 246, 1190, 3912
INVAR-3, Run: 057, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1202, 4914, 82, 117, 128, 82, 164, 246, 1284, 4914
INVAR-3, Run: 058, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1023, 3283, 82, 113, 132, 82, 164, 246, 1105, 3283
INVAR-3, Run: 059, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1151, 3940, 82, 104, 141, 82, 164, 246, 1233, 3940
INVAR-3, Run: 060, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1105, 3707, 82, 117, 128, 82, 164, 246, 1187, 3707
INVAR-3, Run: 061, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1078, 4432, 82, 115, 130, 82, 164, 246, 1160, 4432
INVAR-3, Run: 062, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1097, 3878, 82, 104, 141, 82, 164, 246, 1179, 3878
INVAR-3, Run: 063, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1051, 4588, 82, 129, 116, 82, 164, 246, 1133, 4588
INVAR-3, Run: 064, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1032, 4955, 82, 112, 133, 82, 164, 246, 1114, 4955
INVAR-3, Run: 065, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1008, 3435, 82, 111, 134, 82, 164, 246, 1090, 3435
INVAR-3, Run: 066, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1058, 3789, 82, 117, 128, 82, 164, 246, 1140, 3789
INVAR-3, Run: 067, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1001, 4207, 82, 113, 132, 82, 164, 246, 1083, 4207
INVAR-3, Run: 068, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1025, 3557, 82, 113, 132, 82, 164, 246, 1107, 3557
INVAR-3, Run: 069, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 840, 3182, 82, 109, 136, 82, 164, 246, 922, 3182
INVAR-3, Run: 070, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1124, 3854, 82, 109, 136, 82, 164, 246, 1206, 3854
INVAR-3, Run: 071, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1045, 4937, 82, 118, 127, 82, 164, 246, 1127, 4937
INVAR-3, Run: 072, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 929, 3643, 82, 110, 135, 82, 164, 246, 1011, 3643
INVAR-3, Run: 073, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 870, 2333, 82, 98, 147, 82, 164, 246, 952, 2333
INVAR-3, Run: 074, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1096, 4437, 82, 130, 115, 82, 164, 246, 1178, 4437
INVAR-3, Run: 075, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1007, 3589, 82, 116, 129, 82, 164, 246, 1089, 3589
INVAR-3, Run: 076, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1166, 5754, 82, 113, 132, 82, 164, 246, 1248, 5754
INVAR-3, Run: 077, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1001, 3715, 82, 95, 150, 82, 164, 246, 1083, 3715
INVAR-3, Run: 078, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1240, 5239, 82, 95, 150, 82, 164, 246, 1322, 5239
INVAR-3, Run: 079, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1033, 2986, 82, 115, 130, 82, 164, 246, 1115, 2986
INVAR-3, Run: 080, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1276, 4105, 82, 102, 143, 82, 164, 246, 1358, 4105
INVAR-3, Run: 081, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1030, 4187, 82, 112, 133, 82, 164, 246, 1112, 4187
INVAR-3, Run: 082, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 852, 3690, 82, 112, 133, 82, 164, 246, 934, 3690
INVAR-3, Run: 083, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1093, 4053, 82, 114, 131, 82, 164, 246, 1175, 4053
INVAR-3, Run: 084, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 968, 3580, 82, 118, 127, 82, 164, 246, 1050, 3580
INVAR-3, Run: 085, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 899, 3984, 82, 109, 136, 82, 164, 246, 981, 3984
INVAR-3, Run: 086, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1133, 3397, 82, 113, 132, 82, 164, 246, 1215, 3397
INVAR-3, Run: 087, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1095, 3450, 82, 96, 149, 82, 164, 246, 1177, 3450
INVAR-3, Run: 088, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1280, 4360, 82, 102, 143, 82, 164, 246, 1362, 4360
INVAR-3, Run: 089, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 955, 4197, 82, 125, 120, 82, 164, 246, 1037, 4197
INVAR-3, Run: 090, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1087, 3174, 82, 120, 125, 82, 164, 246, 1169, 3174
INVAR-3, Run: 091, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1101, 4144, 82, 114, 131, 82, 164, 246, 1183, 4144
INVAR-3, Run: 092, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1211, 3374, 82, 118, 127, 82, 164, 246, 1293, 3374
INVAR-3, Run: 093, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1041, 3728, 82, 103, 142, 82, 164, 246, 1123, 3728
INVAR-3, Run: 094, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 981, 3824, 82, 118, 127, 82, 164, 246, 1063, 3824
INVAR-3, Run: 095, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 978, 3138, 82, 107, 138, 82, 164, 246, 1060, 3138
INVAR-3, Run: 096, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1182, 4866, 82, 106, 139, 82, 164, 246, 1264, 4866
INVAR-3, Run: 097, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 933, 3459, 82, 108, 137, 82, 164, 246, 1015, 3459
INVAR-3, Run: 098, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1054, 4829, 82, 134, 111, 82, 164, 246, 1136, 4829
INVAR-3, Run: 099, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 897, 4419, 82, 109, 136, 82, 164, 246, 979, 4419
INVAR-3, Run: 100, P, 0, 0, 0, 1, 0, 82, 82, 0, 0, 492, 0, 164, 1024, 3745, 82, 101, 144, 82, 164, 246, 1106, 3745
INVAR-4, Run: 001, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 113, 402, 19, 28, 30, 19, 39, 58, 113, 520
INVAR-4, Run: 002, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 81, 409, 19, 29, 29, 19, 39, 58, 81, 527
INVAR-4, Run: 003, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 143, 364, 19, 24, 34, 19, 39, 58, 143, 482
INVAR-4, Run: 004, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 125, 464, 19, 26, 32, 19, 39, 58, 125, 582
INVAR-4, Run: 005, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 110, 447, 19, 22, 36, 19, 39, 58, 110, 565
INVAR-4, Run: 006, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 120, 539, 19, 26, 32, 19, 39, 58, 120, 657
INVAR-4, Run: 007, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 124, 564, 19, 27, 31, 19, 39, 58, 124, 682
INVAR-4, Run: 008, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 118, 372, 19, 29, 29, 19, 39, 58, 118, 490
INVAR-4, Run: 009, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 93, 339, 19, 34, 24, 19, 39, 58, 93, 457
INVAR-4, Run: 010, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 134, 548, 19, 28, 30, 19, 39, 58, 134, 666
INVAR-4, Run: 011, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 224, 1045, 19, 28, 30, 19, 39, 58, 224, 1163
INVAR-4, Run: 012, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 86, 444, 19, 29, 29, 19, 39, 58, 86, 562
INVAR-4, Run: 013, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 125, 549, 19, 24, 34, 19, 39, 58, 125, 667
INVAR-4, Run: 014, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 122, 431, 19, 28, 30, 19, 39, 58, 122, 549
INVAR-4, Run: 015, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 118, 331, 19, 28, 30, 19, 39, 58, 118, 449
INVAR-4, Run: 016, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 101, 259, 19, 28, 30, 19, 39, 58, 101, 377
INVAR-4, Run: 017, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 96, 419, 19, 34, 24, 19, 39, 58, 96, 537
INVAR-4, Run: 018, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 154, 599, 19, 30, 28, 19, 39, 58, 154, 717
INVAR-4, Run: 019, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 154, 415, 19, 25, 33, 19, 39, 58, 154, 533
INVAR-4, Run: 020, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 99, 343, 19, 25, 33, 19, 39, 58, 99, 461
INVAR-4, Run: 021, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 81, 251, 19, 27, 31, 19, 39, 58, 81, 369
INVAR-4, Run: 022, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 106, 386, 19, 27, 31, 19, 39, 58, 106, 504
INVAR-4, Run: 023, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 216, 1071, 19, 32, 26, 19, 39, 58, 216, 1189
INVAR-4, Run: 024, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 113, 362, 19, 20, 38, 19, 39, 58, 113, 480
INVAR-4, Run: 025, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 150, 452, 19, 23, 35, 19, 39, 58, 150, 570
INVAR-4, Run: 026, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 93, 453, 19, 23, 35, 19, 39, 58, 93, 571
INVAR-4, Run: 027, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 138, 314, 19, 17, 41, 19, 39, 58, 138, 432
INVAR-4, Run: 028, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 137, 414, 19, 26, 32, 19, 39, 58, 137, 532
INVAR-4, Run: 029, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 82, 261, 19, 32, 26, 19, 39, 58, 82, 379
INVAR-4, Run: 030, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 138, 564, 19, 27, 31, 19, 39, 58, 138, 682
INVAR-4, Run: 031, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 88, 295, 19, 30, 28, 19, 39, 58, 88, 413
INVAR-4, Run: 032, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 118, 515, 19, 31, 27, 19, 39, 58, 118, 633
INVAR-4, Run: 033, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 111, 516, 19, 35, 23, 19, 39, 58, 111, 634
INVAR-4, Run: 034, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 136, 570, 19, 25, 33, 19, 39, 58, 136, 688
INVAR-4, Run: 035, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 161, 508, 19, 24, 34, 19, 39, 58, 161, 626
INVAR-4, Run: 036, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 121, 376, 19, 34, 24, 19, 39, 58, 121, 494
INVAR-4, Run: 037, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 129, 525, 19, 31, 27, 19, 39, 58, 129, 643
INVAR-4, Run: 038, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 105, 310, 19, 27, 31, 19, 39, 58, 105, 428
INVAR-4, Run: 039, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 111, 358, 19, 27, 31, 19, 39, 58, 111, 476
INVAR-4, Run: 040, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 109, 255, 19, 23, 35, 19, 39, 58, 109, 373
INVAR-4, Run: 041, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 112, 325, 19, 32, 26, 19, 39, 58, 112, 443
INVAR-4, Run: 042, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 163, 742, 19, 37, 21, 19, 39, 58, 163, 860
INVAR-4, Run: 043, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 227, 1046, 19, 24, 34, 19, 39, 58, 227, 1164
INVAR-4, Run: 044, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 95, 370, 19, 31, 27, 19, 39, 58, 95, 488
INVAR-4, Run: 045, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 119, 522, 19, 29, 29, 19, 39, 58, 119, 640
INVAR-4, Run: 046, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 65, 348, 19, 30, 28, 19, 39, 58, 65, 466
INVAR-4, Run: 047, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 124, 421, 19, 25, 33, 19, 39, 58, 124, 539
INVAR-4, Run: 048, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 129, 596, 19, 31, 27, 19, 39, 58, 129, 714
INVAR-4, Run: 049, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 131, 513, 19, 26, 32, 19, 39, 58, 131, 631
INVAR-4, Run: 050, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 105, 290, 19, 33, 25, 19, 39, 58, 105, 408
INVAR-4, Run: 051, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 77, 289, 19, 27, 31, 19, 39, 58, 77, 407
INVAR-4, Run: 052, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 120, 445, 19, 34, 24, 19, 39, 58, 120, 563
INVAR-4, Run: 053, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 142, 721, 19, 32, 26, 19, 39, 58, 142, 839
INVAR-4, Run: 054, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 127, 497, 19, 26, 32, 19, 39, 58, 127, 615
INVAR-4, Run: 055, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 124, 653, 19, 20, 38, 19, 39, 58, 124, 771
INVAR-4, Run: 056, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 114, 247, 19, 23, 35, 19, 39, 58, 114, 365
INVAR-4, Run: 057, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 130, 405, 19, 23, 35, 19, 39, 58, 130, 523
INVAR-4, Run: 058, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 147, 646, 19, 25, 33, 19, 39, 58, 147, 764
INVAR-4, Run: 059, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 146, 633, 19, 31, 27, 19, 39, 58, 146, 751
INVAR-4, Run: 060, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 106, 454, 19, 28, 30, 19, 39, 58, 106, 572
INVAR-4, Run: 061, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 128, 286, 19, 29, 29, 19, 39, 58, 128, 404
INVAR-4, Run: 062, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 113, 318, 19, 27, 31, 19, 39, 58, 113, 436
INVAR-4, Run: 063, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 103, 331, 19, 24, 34, 19, 39, 58, 103, 449
INVAR-4, Run: 064, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 81, 361, 19, 28, 30, 19, 39, 58, 81, 479
INVAR-4, Run: 065, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 161, 534, 19, 19, 39, 19, 39, 58, 161, 652
INVAR-4, Run: 066, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 175, 589, 19, 28, 30, 19, 39, 58, 175, 707
INVAR-4, Run: 067, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 118, 556, 19, 27, 31, 19, 39, 58, 118, 674
INVAR-4, Run: 068, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 73, 200, 19, 34, 24, 19, 39, 58, 73, 318
INVAR-4, Run: 069, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 57, 258, 19, 33, 25, 19, 39, 58, 57, 376
INVAR-4, Run: 070, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 153, 604, 19, 20, 38, 19, 39, 58, 153, 722
INVAR-4, Run: 071, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 108, 371, 19, 26, 32, 19, 39, 58, 108, 489
INVAR-4, Run: 072, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 110, 391, 19, 31, 27, 19, 39, 58, 110, 509
INVAR-4, Run: 073, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 148, 873, 19, 33, 25, 19, 39, 58, 148, 991
INVAR-4, Run: 074, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 118, 329, 19, 28, 30, 19, 39, 58, 118, 447
INVAR-4, Run: 075, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 118, 645, 19, 27, 31, 19, 39, 58, 118, 763
INVAR-4, Run: 076, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 101, 408, 19, 23, 35, 19, 39, 58, 101, 526
INVAR-4, Run: 077, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 166, 382, 19, 27, 31, 19, 39, 58, 166, 500
INVAR-4, Run: 078, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 95, 409, 19, 28, 30, 19, 39, 58, 95, 527
INVAR-4, Run: 079, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 161, 607, 19, 28, 30, 19, 39, 58, 161, 725
INVAR-4, Run: 080, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 165, 901, 19, 30, 28, 19, 39, 58, 165, 1019
INVAR-4, Run: 081, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 147, 602, 19, 34, 24, 19, 39, 58, 147, 720
INVAR-4, Run: 082, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 107, 372, 19, 33, 25, 19, 39, 58, 107, 490
INVAR-4, Run: 083, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 141, 683, 19, 25, 33, 19, 39, 58, 141, 801
INVAR-4, Run: 084, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 138, 542, 19, 22, 36, 19, 39, 58, 138, 660
INVAR-4, Run: 085, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 131, 551, 19, 31, 27, 19, 39, 58, 131, 669
INVAR-4, Run: 086, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 117, 260, 19, 15, 43, 19, 39, 58, 117, 378
INVAR-4, Run: 087, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 142, 617, 19, 30, 28, 19, 39, 58, 142, 735
INVAR-4, Run: 088, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 118, 777, 19, 29, 29, 19, 39, 58, 118, 895
INVAR-4, Run: 089, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 134, 512, 19, 28, 30, 19, 39, 58, 134, 630
INVAR-4, Run: 090, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 69, 219, 19, 21, 37, 19, 39, 58, 69, 337
INVAR-4, Run: 091, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 106, 457, 19, 30, 28, 19, 39, 58, 106, 575
INVAR-4, Run: 092, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 194, 902, 19, 28, 30, 19, 39, 58, 194, 1020
INVAR-4, Run: 093, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 137, 472, 19, 26, 32, 19, 39, 58, 137, 590
INVAR-4, Run: 094, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 101, 352, 19, 28, 30, 19, 39, 58, 101, 470
INVAR-4, Run: 095, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 123, 335, 19, 29, 29, 19, 39, 58, 123, 453
INVAR-4, Run: 096, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 239, 1113, 19, 26, 32, 19, 39, 58, 239, 1231
INVAR-4, Run: 097, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 112, 279, 19, 22, 36, 19, 39, 58, 112, 397
INVAR-4, Run: 098, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 134, 411, 19, 27, 31, 19, 39, 58, 134, 529
INVAR-4, Run: 099, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 93, 404, 19, 33, 25, 19, 39, 58, 93, 522
INVAR-4, Run: 100, P, 0, 1, 0, 0, 1, 0, 118, 19, 118, 0, 1, 39, 98, 466, 19, 27, 31, 19, 39, 58, 98, 584
INVAR-5, Run: 001, P, 0, 1, 0, 0, 1, 0, 160, 26, 160, 0, 1, 53, 169, 646, 26, 32, 47, 26, 53, 79, 169, 806
