Input Number, Run_Number, Result@ 100, PO, A, H, X1, M, CE, Y, D, CO, PE, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 056, P, 0, 327, 0, 0, 0, 0, 183, 91, 183, 0, 0, 18, 164, 664, 2901, 73, 51, 22, 91, 164, 246, 664, 3084
INVAR-3, Run: 057, P, 0, 516, 0, 0, 0, 94, 94, 0, 0, 1, 0, 24, 164, 617, 3712, 70, 48, 21, 94, 164, 246, 711, 3712
INVAR-3, Run: 058, P, 0, 126, 0, 0, 0, 0, 386, 92, 386, 0, 0, 20, 164, 482, 2564, 72, 45, 27, 92, 164, 246, 482, 2950
INVAR-3, Run: 059, P, 0, 161, 0, 0, 0, 0, 349, 91, 349, 0, 0, 18, 164, 477, 2597, 73, 51, 22, 91, 164, 246, 477, 2946
INVAR-3, Run: 060, P, 0, 516, 0, 0, 0, 94, 94, 0, 0, 1, 0, 24, 164, 540, 3024, 70, 43, 26, 94, 164, 246, 634, 3024
INVAR-3, Run: 061, P, 0, 4, 0, 0, 0, 0, 510, 93, 510, 0, 0, 22, 164, 693, 3641, 71, 43, 28, 93, 164, 246, 693, 4151
INVAR-3, Run: 062, P, 0, 510, 0, 0, 0, 91, 91, 0, 0, 1, 0, 18, 164, 514, 2641, 73, 41, 31, 91, 164, 246, 605, 2641
INVAR-3, Run: 063, P, 0, 506, 0, 0, 0, 89, 89, 0, 0, 1, 0, 14, 164, 784, 3591, 75, 44, 30, 89, 164, 246, 873, 3591
INVAR-3, Run: 064, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0, 16, 164, 486, 2904, 74, 43, 30, 90, 164, 246, 576, 2904
INVAR-3, Run: 065, P, 0, 506, 0, 0, 0, 89, 89, 0, 0, 1, 0, 14, 164, 505, 3095, 75, 45, 29, 89, 164, 246, 594, 3095
INVAR-3, Run: 066, P, 0, 18, 0, 0, 0, 0, 494, 92, 494, 0, 0, 20, 164, 550, 2591, 72, 49, 23, 92, 164, 246, 550, 3085
INVAR-3, Run: 067, P, 0, 228, 0, 0, 0, 0, 276, 88, 276, 0, 0, 12, 164, 732, 3575, 76, 40, 36, 88, 164, 246, 732, 3851
INVAR-3, Run: 068, P, 0, 510, 0, 0, 0, 91, 91, 0, 0, 1, 0, 18, 164, 857, 5221, 73, 47, 25, 91, 164, 246, 948, 5221
INVAR-3, Run: 069, P, 0, 510, 0, 0, 0, 91, 91, 0, 0, 1, 0, 18, 164, 788, 3952, 73, 42, 30, 91, 164, 246, 879, 3952
INVAR-3, Run: 070, P, 0, 56, 0, 0, 0, 0, 456, 92, 456, 0, 0, 20, 164, 641, 3943, 72, 51, 21, 92, 164, 246, 641, 4399
INVAR-3, Run: 071, P, 0, 70, 0, 0, 0, 0, 442, 92, 442, 0, 0, 20, 164, 634, 3564, 72, 46, 26, 92, 164, 246, 634, 4006
INVAR-3, Run: 072, P, 0, 518, 0, 0, 0, 95, 95, 0, 0, 1, 0, 26, 164, 575, 3646, 69, 44, 24, 95, 164, 246, 670, 3646
INVAR-3, Run: 073, P, 0, 197, 0, 0, 0, 0, 313, 91, 313, 0, 0, 18, 164, 576, 3177, 73, 41, 32, 91, 164, 246, 576, 3490
INVAR-3, Run: 074, P, 0, 516, 0, 0, 0, 94, 94, 0, 0, 1, 0, 24, 164, 619, 3881, 70, 42, 27, 94, 164, 246, 713, 3881
INVAR-3, Run: 075, P, 0, 504, 0, 0, 0, 88, 88, 0, 0, 1, 0, 12, 164, 517, 3366, 76, 53, 22, 88, 164, 246, 605, 3366
INVAR-3, Run: 076, P, 0, 248, 0, 0, 0, 0, 254, 87, 254, 0, 0, 10, 164, 619, 3063, 77, 49, 28, 87, 164, 246, 619, 3317
INVAR-3, Run: 077, P, 0, 99, 0, 0, 0, 0, 409, 90, 409, 0, 0, 16, 164, 775, 4145, 74, 42, 32, 90, 164, 246, 775, 4554
INVAR-3, Run: 078, P, 0, 246, 0, 0, 0, 0, 266, 92, 266, 0, 0, 20, 164, 548, 2600, 72, 42, 30, 92, 164, 246, 548, 2866
INVAR-3, Run: 079, P, 0, 163, 0, 0, 0, 0, 353, 94, 353, 0, 0, 24, 164, 596, 3774, 70, 45, 25, 94, 164, 246, 596, 4127
INVAR-3, Run: 080, P, 0, 107, 0, 0, 0, 0, 405, 92, 405, 0, 0, 20, 164, 571, 2496, 72, 46, 26, 92, 164, 246, 571, 2901
INVAR-3, Run: 081, P, 0, 504, 0, 0, 0, 88, 88, 0, 0, 1, 0, 12, 164, 540, 3179, 76, 49, 26, 88, 164, 246, 628, 3179
INVAR-3, Run: 082, P, 0, 51, 0, 0, 0, 0, 459, 91, 459, 0, 0, 18, 164, 651, 2945, 73, 45, 28, 91, 164, 246, 651, 3404
INVAR-3, Run: 083, P, 0, 512, 0, 0, 0, 92, 92, 0, 0, 1, 0, 20, 164, 606, 3297, 72, 42, 29, 92, 164, 246, 698, 3297
INVAR-3, Run: 084, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0, 16, 164, 623, 2560, 74, 42, 31, 90, 164, 246, 713, 2560
INVAR-3, Run: 085, P, 0, 292, 0, 0, 0, 0, 222, 93, 222, 0, 0, 22, 164, 594, 3477, 71, 56, 15, 93, 164, 246, 594, 3699
INVAR-3, Run: 086, P, 0, 504, 0, 0, 0, 88, 88, 0, 0, 1, 0, 12, 164, 598, 2443, 76, 40, 35, 88, 164, 246, 686, 2443
INVAR-3, Run: 087, P, 0, 498, 0, 0, 0, 85, 85, 0, 0, 1, 0, 6, 164, 539, 2763, 79, 46, 32, 85, 164, 246, 624, 2763
INVAR-3, Run: 088, P, 0, 512, 0, 0, 0, 92, 92, 0, 0, 1, 0, 20, 164, 727, 3280, 72, 50, 21, 92, 164, 246, 819, 3280
INVAR-3, Run: 089, P, 0, 180, 0, 0, 0, 0, 328, 90, 328, 0, 0, 16, 164, 611, 2774, 74, 38, 36, 90, 164, 246, 611, 3102
INVAR-3, Run: 090, P, 0, 506, 0, 0, 0, 89, 89, 0, 0, 1, 0, 14, 164, 586, 3144, 75, 48, 26, 89, 164, 246, 675, 3144
INVAR-3, Run: 091, P, 0, 153, 0, 0, 0, 0, 365, 95, 365, 0, 0, 26, 164, 603, 3025, 69, 37, 32, 95, 164, 246, 603, 3390
INVAR-3, Run: 092, P, 0, 514, 0, 0, 0, 93, 93, 0, 0, 1, 0, 22, 164, 526, 3266, 71, 36, 34, 93, 164, 246, 619, 3266
INVAR-3, Run: 093, P, 0, 114, 0, 0, 0, 0, 398, 92, 398, 0, 0, 20, 164, 997, 6063, 72, 53, 19, 92, 164, 246, 997, 6461
INVAR-3, Run: 094, P, 0, 165, 0, 0, 0, 0, 347, 92, 347, 0, 0, 20, 164, 675, 3669, 72, 49, 23, 92, 164, 246, 675, 4016
INVAR-3, Run: 095, P, 0, 502, 0, 0, 0, 87, 87, 0, 0, 1, 0, 10, 164, 510, 3641, 77, 45, 31, 87, 164, 246, 597, 3641
INVAR-3, Run: 096, P, 0, 512, 0, 0, 0, 92, 92, 0, 0, 1, 0, 20, 164, 594, 3879, 72, 50, 21, 92, 164, 246, 686, 3879
INVAR-3, Run: 097, P, 0, 514, 0, 0, 0, 93, 93, 0, 0, 1, 0, 22, 164, 553, 2587, 71, 42, 28, 93, 164, 246, 646, 2587
INVAR-3, Run: 098, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0, 16, 164, 623, 3084, 74, 59, 14, 90, 164, 246, 713, 3084
INVAR-3, Run: 099, P, 0, 508, 0, 0, 0, 90, 90, 0, 0, 1, 0, 16, 164, 776, 3485, 74, 50, 23, 90, 164, 246, 866, 3485
INVAR-3, Run: 100, P, 0, 217, 0, 0, 0, 0, 297, 93, 297, 0, 0, 22, 164, 791, 5028, 71, 49, 22, 93, 164, 246, 791, 5325
INVAR-4, Run: 001, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1, 7, 39, 67, 471, 16, 10, 5, 23, 39, 58, 90, 471
INVAR-4, Run: 002, P, 0, 48, 0, 0, 0, 0, 79, 24, 79, 0, 1, 9, 39, 41, 245, 15, 10, 5, 24, 39, 58, 41, 324
INVAR-4, Run: 003, P, 0, 127, 0, 0, 0, 24, 24, 0, 0, 1, 1, 9, 39, 61, 259, 15, 10, 4, 24, 39, 58, 85, 259
INVAR-4, Run: 004, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1, 5, 39, 87, 294, 17, 3, 13, 22, 39, 58, 109, 294
INVAR-4, Run: 005, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1, 7, 39, 58, 361, 16, 9, 6, 23, 39, 58, 81, 361
INVAR-4, Run: 006, P, 0, 4, 0, 0, 0, 0, 123, 24, 123, 0, 1, 9, 39, 51, 288, 15, 11, 4, 24, 39, 58, 51, 411
INVAR-4, Run: 007, P, 0, 3, 0, 0, 0, 0, 120, 22, 120, 0, 1, 5, 39, 57, 208, 17, 9, 8, 22, 39, 58, 57, 328
INVAR-4, Run: 008, P, 0, 40, 0, 0, 0, 0, 87, 24, 87, 0, 1, 9, 39, 59, 161, 15, 11, 4, 24, 39, 58, 59, 248
INVAR-4, Run: 009, P, 0, 87, 0, 0, 0, 0, 40, 24, 40, 0, 1, 9, 39, 49, 180, 15, 9, 6, 24, 39, 58, 49, 220
INVAR-4, Run: 010, P, 0, 10, 0, 0, 0, 0, 117, 24, 117, 0, 1, 9, 39, 88, 211, 15, 8, 7, 24, 39, 58, 88, 328
INVAR-4, Run: 011, P, 0, 47, 0, 0, 0, 0, 80, 24, 80, 0, 1, 9, 39, 63, 352, 15, 9, 6, 24, 39, 58, 63, 432
INVAR-4, Run: 012, P, 0, 121, 0, 0, 0, 21, 21, 0, 0, 1, 1, 3, 39, 57, 275, 18, 8, 9, 21, 39, 58, 78, 275
INVAR-4, Run: 013, P, 0, 23, 0, 0, 0, 0, 106, 25, 106, 0, 1, 11, 39, 63, 251, 14, 10, 4, 25, 39, 58, 63, 357
INVAR-4, Run: 014, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1, 7, 39, 49, 300, 16, 11, 4, 23, 39, 58, 72, 300
INVAR-4, Run: 015, P, 0, 35, 0, 0, 0, 0, 94, 25, 94, 0, 1, 11, 39, 73, 462, 14, 9, 5, 25, 39, 58, 73, 556
INVAR-4, Run: 016, P, 0, 17, 0, 0, 0, 0, 108, 23, 108, 0, 1, 7, 39, 71, 375, 16, 11, 5, 23, 39, 58, 71, 483
INVAR-4, Run: 017, P, 0, 127, 0, 0, 0, 24, 24, 0, 0, 1, 1, 9, 39, 71, 278, 15, 8, 6, 24, 39, 58, 95, 278
INVAR-4, Run: 018, P, 0, 17, 0, 0, 0, 0, 114, 26, 114, 0, 1, 13, 39, 45, 233, 13, 11, 2, 26, 39, 58, 45, 347
INVAR-4, Run: 019, P, 0, 104, 0, 0, 0, 0, 23, 24, 23, 0, 1, 9, 39, 107, 627, 15, 12, 3, 24, 39, 58, 107, 650
INVAR-4, Run: 020, P, 0, 127, 0, 0, 0, 3, 7, 23, 4, 0, 1, 13, 39, 109, 340, 13, 8, 5, 26, 39, 58, 112, 344
INVAR-4, Run: 021, P, 0, 121, 0, 0, 0, 21, 21, 0, 0, 1, 1, 3, 39, 69, 296, 18, 8, 9, 21, 39, 58, 90, 296
INVAR-4, Run: 022, P, 0, 57, 0, 0, 0, 0, 70, 24, 70, 0, 1, 9, 39, 69, 423, 15, 12, 3, 24, 39, 58, 69, 493
INVAR-4, Run: 023, P, 0, 36, 0, 0, 0, 0, 87, 22, 87, 0, 1, 5, 39, 77, 384, 17, 6, 11, 22, 39, 58, 77, 471
INVAR-4, Run: 024, P, 0, 18, 0, 0, 0, 0, 109, 24, 109, 0, 1, 9, 39, 80, 233, 15, 8, 7, 24, 39, 58, 80, 342
INVAR-4, Run: 025, P, 0, 89, 0, 0, 0, 0, 38, 24, 38, 0, 1, 9, 39, 113, 308, 15, 7, 8, 24, 39, 58, 113, 346
INVAR-4, Run: 026, P, 0, 91, 0, 0, 0, 0, 38, 25, 38, 0, 1, 11, 39, 78, 286, 14, 10, 4, 25, 39, 58, 78, 324
INVAR-4, Run: 027, P, 0, 106, 0, 0, 0, 0, 21, 24, 21, 0, 1, 9, 39, 66, 429, 15, 12, 3, 24, 39, 58, 66, 450
INVAR-4, Run: 028, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1, 7, 39, 32, 259, 16, 10, 5, 23, 39, 58, 55, 259
INVAR-4, Run: 029, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1, 5, 39, 70, 323, 17, 10, 6, 22, 39, 58, 92, 323
INVAR-4, Run: 030, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1, 5, 39, 73, 222, 17, 10, 6, 22, 39, 58, 95, 222
INVAR-4, Run: 031, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1, 7, 39, 77, 276, 16, 8, 7, 23, 39, 58, 100, 276
INVAR-4, Run: 032, P, 0, 11, 0, 0, 0, 0, 116, 24, 116, 0, 1, 9, 39, 55, 219, 15, 10, 5, 24, 39, 58, 55, 335
INVAR-4, Run: 033, P, 0, 10, 0, 0, 0, 0, 121, 26, 121, 0, 1, 13, 39, 42, 178, 13, 8, 5, 26, 39, 58, 42, 299
INVAR-4, Run: 034, P, 0, 29, 0, 0, 0, 0, 96, 23, 96, 0, 1, 7, 39, 62, 186, 16, 10, 6, 23, 39, 58, 62, 282
INVAR-4, Run: 035, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1, 5, 39, 40, 223, 17, 10, 6, 22, 39, 58, 62, 223
INVAR-4, Run: 036, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1, 7, 39, 41, 262, 16, 9, 6, 23, 39, 58, 64, 262
INVAR-4, Run: 037, P, 0, 68, 0, 0, 0, 0, 61, 25, 61, 0, 1, 11, 39, 94, 187, 14, 9, 5, 25, 39, 58, 94, 248
INVAR-4, Run: 038, P, 0, 127, 0, 0, 0, 24, 24, 0, 0, 1, 1, 9, 39, 33, 181, 15, 11, 3, 24, 39, 58, 57, 181
INVAR-4, Run: 039, P, 0, 115, 0, 0, 0, 2, 14, 22, 12, 0, 1, 9, 39, 43, 260, 15, 13, 2, 24, 39, 58, 45, 272
INVAR-4, Run: 040, P, 0, 32, 0, 0, 0, 0, 93, 23, 93, 0, 1, 7, 39, 50, 191, 16, 11, 5, 23, 39, 58, 50, 284
INVAR-4, Run: 041, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1, 7, 39, 56, 200, 16, 9, 6, 23, 39, 58, 79, 200
INVAR-4, Run: 042, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1, 5, 39, 49, 262, 17, 10, 6, 22, 39, 58, 71, 262
INVAR-4, Run: 043, P, 0, 112, 0, 0, 0, 0, 11, 22, 11, 0, 1, 5, 39, 82, 337, 17, 11, 6, 22, 39, 58, 82, 348
INVAR-4, Run: 044, P, 0, 34, 0, 0, 0, 0, 91, 23, 91, 0, 1, 7, 39, 83, 278, 16, 9, 7, 23, 39, 58, 83, 369
INVAR-4, Run: 045, P, 0, 125, 0, 0, 0, 23, 23, 0, 0, 1, 1, 7, 39, 44, 215, 16, 11, 4, 23, 39, 58, 67, 215
INVAR-4, Run: 046, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1, 5, 39, 71, 282, 17, 6, 10, 22, 39, 58, 93, 282
INVAR-4, Run: 047, P, 0, 69, 0, 0, 0, 0, 56, 23, 56, 0, 1, 7, 39, 60, 252, 16, 6, 10, 23, 39, 58, 60, 308
INVAR-4, Run: 048, P, 0, 22, 0, 0, 0, 0, 107, 25, 107, 0, 1, 11, 39, 92, 459, 14, 10, 4, 25, 39, 58, 92, 566
INVAR-4, Run: 049, P, 0, 127, 0, 0, 0, 24, 24, 0, 0, 1, 1, 9, 39, 87, 251, 15, 8, 6, 24, 39, 58, 111, 251
INVAR-4, Run: 050, P, 0, 119, 0, 0, 0, 20, 20, 0, 0, 1, 1, 1, 39, 58, 342, 19, 12, 6, 20, 39, 58, 78, 342
INVAR-4, Run: 051, P, 0, 114, 0, 0, 0, 0, 15, 25, 15, 0, 1, 11, 39, 130, 537, 14, 10, 4, 25, 39, 58, 130, 552
INVAR-4, Run: 052, P, 0, 37, 0, 0, 0, 0, 92, 25, 92, 0, 1, 11, 39, 67, 375, 14, 12, 2, 25, 39, 58, 67, 467
INVAR-4, Run: 053, P, 0, 129, 0, 0, 0, 25, 25, 0, 0, 1, 1, 11, 39, 31, 335, 14, 12, 1, 25, 39, 58, 56, 335
INVAR-4, Run: 054, P, 0, 106, 0, 0, 0, 0, 21, 24, 21, 0, 1, 9, 39, 63, 204, 15, 9, 6, 24, 39, 58, 63, 225
INVAR-4, Run: 055, P, 0, 43, 0, 0, 0, 0, 82, 23, 82, 0, 1, 7, 39, 52, 324, 16, 9, 7, 23, 39, 58, 52, 406
INVAR-4, Run: 056, P, 0, 123, 0, 0, 0, 22, 22, 0, 0, 1, 1, 5, 39, 66, 277, 17, 10, 6, 22, 39, 58, 88, 277
INVAR-4, Run: 057, P, 0, 66, 0, 0, 0, 0, 61, 24, 61, 0, 1, 9, 39, 64, 348, 15, 11, 4, 24, 39, 58, 64, 409
INVAR-4, Run: 058, P, 0, 56, 0, 0, 0, 0, 65, 21, 65, 0, 1, 3, 39, 51, 260, 18, 13, 5, 21, 39, 58, 51, 325
INVAR-4, Run: 059, P, 0, 10, 0, 0, 0, 0, 117, 24, 117, 0, 1, 9, 39, 63, 318, 15, 13, 2, 24, 39, 58, 63, 435
INVAR-4, Run: 060, P, 0, 47, 0, 0, 0, 0, 78, 23, 78, 0, 1, 7, 39, 47, 279, 16, 11, 5, 23, 39, 58, 47, 357
INVAR-4, Run: 061, P, 0, 69, 0, 0, 0, 0, 56, 23, 56, 0, 1, 7, 39, 87, 344, 16, 11, 5, 23, 39, 58, 87, 400
