Input Number, Run_Number, Result@ 100, A, CO, D, X1, H, M, PO, CE, Y, PE, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 085, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 172, 51, 19, 11, 8, 19, 39, 58, 172, 111
INVAR-4, Run: 086, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 169, 56, 19, 11, 8, 19, 39, 58, 169, 116
INVAR-4, Run: 087, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1, 57, 39, 273, 65, 19, 11, 8, 19, 39, 58, 273, 126
INVAR-4, Run: 088, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 192, 58, 19, 17, 2, 19, 39, 58, 192, 117
INVAR-4, Run: 089, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 252, 52, 19, 13, 6, 19, 39, 58, 252, 112
INVAR-4, Run: 090, F, 0, 4, 76, 0, 1, 0, 1, 0, 61, 0, 1, 57, 39, 244, 87, 19, 9, 10, 19, 39, 58, 244, 148
INVAR-4, Run: 091, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 156, 77, 19, 14, 5, 19, 39, 58, 156, 136
INVAR-4, Run: 092, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 377, 89, 19, 13, 6, 19, 39, 58, 377, 149
INVAR-4, Run: 093, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 286, 90, 19, 14, 5, 19, 39, 58, 286, 150
INVAR-4, Run: 094, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 250, 80, 19, 9, 10, 19, 39, 58, 250, 140
INVAR-4, Run: 095, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 121, 51, 19, 16, 3, 19, 39, 58, 121, 111
INVAR-4, Run: 096, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 372, 83, 19, 13, 6, 19, 39, 58, 372, 142
INVAR-4, Run: 097, F, 0, 0, 78, 0, 1, 0, 1, 0, 59, 0, 1, 59, 39, 282, 97, 19, 15, 4, 19, 39, 58, 282, 156
INVAR-4, Run: 098, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 601, 105, 19, 15, 4, 19, 39, 58, 601, 165
INVAR-4, Run: 099, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 108, 38, 19, 14, 5, 19, 39, 58, 108, 98
INVAR-4, Run: 100, F, 0, 2, 77, 0, 1, 0, 1, 0, 60, 0, 1, 58, 39, 251, 79, 19, 14, 5, 19, 39, 58, 251, 139
INVAR-5, Run: 001, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 243, 89, 26, 20, 6, 26, 53, 79, 243, 169
INVAR-5, Run: 002, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 235, 72, 26, 20, 6, 26, 53, 79, 235, 152
INVAR-5, Run: 003, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 563, 165, 26, 16, 10, 26, 53, 79, 563, 245
INVAR-5, Run: 004, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 346, 115, 26, 18, 8, 26, 53, 79, 346, 195
INVAR-5, Run: 005, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 189, 73, 26, 15, 11, 26, 53, 79, 189, 154
INVAR-5, Run: 006, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 346, 123, 26, 18, 8, 26, 53, 79, 346, 203
INVAR-5, Run: 007, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 308, 146, 26, 21, 5, 26, 53, 79, 308, 227
INVAR-5, Run: 008, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 249, 110, 26, 14, 12, 26, 53, 79, 249, 191
INVAR-5, Run: 009, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 282, 100, 26, 15, 11, 26, 53, 79, 282, 181
INVAR-5, Run: 010, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 191, 109, 26, 23, 3, 26, 53, 79, 191, 190
INVAR-5, Run: 011, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 269, 93, 26, 18, 8, 26, 53, 79, 269, 174
INVAR-5, Run: 012, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 271, 111, 26, 20, 6, 26, 53, 79, 271, 192
INVAR-5, Run: 013, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 337, 99, 26, 13, 13, 26, 53, 79, 337, 179
INVAR-5, Run: 014, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1, 78, 53, 259, 96, 26, 21, 5, 26, 53, 79, 259, 178
INVAR-5, Run: 015, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 299, 98, 26, 19, 7, 26, 53, 79, 299, 178
INVAR-5, Run: 016, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 504, 124, 26, 15, 11, 26, 53, 79, 504, 205
INVAR-5, Run: 017, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 327, 109, 26, 19, 7, 26, 53, 79, 327, 189
INVAR-5, Run: 018, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 362, 119, 26, 13, 13, 26, 53, 79, 362, 199
INVAR-5, Run: 019, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 374, 93, 26, 18, 8, 26, 53, 79, 374, 174
INVAR-5, Run: 020, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 404, 115, 26, 19, 7, 26, 53, 79, 404, 196
INVAR-5, Run: 021, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 176, 49, 26, 16, 10, 26, 53, 79, 176, 129
INVAR-5, Run: 022, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 165, 47, 26, 18, 8, 26, 53, 79, 165, 127
INVAR-5, Run: 023, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1, 78, 53, 329, 98, 26, 16, 10, 26, 53, 79, 329, 180
INVAR-5, Run: 024, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1, 78, 53, 394, 96, 26, 17, 9, 26, 53, 79, 394, 178
INVAR-5, Run: 025, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 222, 104, 26, 22, 4, 26, 53, 79, 222, 185
INVAR-5, Run: 026, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 330, 75, 26, 15, 11, 26, 53, 79, 330, 155
INVAR-5, Run: 027, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 336, 129, 26, 17, 9, 26, 53, 79, 336, 209
INVAR-5, Run: 028, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 448, 121, 26, 17, 9, 26, 53, 79, 448, 202
INVAR-5, Run: 029, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 242, 101, 26, 15, 11, 26, 53, 79, 242, 182
INVAR-5, Run: 030, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 573, 155, 26, 15, 11, 26, 53, 79, 573, 236
INVAR-5, Run: 031, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 489, 120, 26, 14, 12, 26, 53, 79, 489, 201
INVAR-5, Run: 032, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 373, 126, 26, 18, 8, 26, 53, 79, 373, 207
INVAR-5, Run: 033, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 795, 202, 26, 15, 11, 26, 53, 79, 795, 282
INVAR-5, Run: 034, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 197, 100, 26, 20, 6, 26, 53, 79, 197, 181
INVAR-5, Run: 035, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 284, 75, 26, 16, 10, 26, 53, 79, 284, 156
INVAR-5, Run: 036, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 192, 90, 26, 21, 5, 26, 53, 79, 192, 170
INVAR-5, Run: 037, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1, 78, 53, 306, 140, 26, 21, 5, 26, 53, 79, 306, 222
INVAR-5, Run: 038, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 278, 125, 26, 15, 11, 26, 53, 79, 278, 205
INVAR-5, Run: 039, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 716, 186, 26, 15, 11, 26, 53, 79, 716, 267
INVAR-5, Run: 040, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 179, 75, 26, 20, 6, 26, 53, 79, 179, 156
INVAR-5, Run: 041, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 252, 87, 26, 17, 9, 26, 53, 79, 252, 168
INVAR-5, Run: 042, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 152, 75, 26, 15, 11, 26, 53, 79, 152, 156
INVAR-5, Run: 043, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 252, 108, 26, 18, 8, 26, 53, 79, 252, 189
INVAR-5, Run: 044, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 194, 70, 26, 18, 8, 26, 53, 79, 194, 151
INVAR-5, Run: 045, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 336, 107, 26, 17, 9, 26, 53, 79, 336, 187
INVAR-5, Run: 046, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 259, 97, 26, 16, 10, 26, 53, 79, 259, 177
INVAR-5, Run: 047, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 345, 90, 26, 17, 9, 26, 53, 79, 345, 170
INVAR-5, Run: 048, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 420, 110, 26, 17, 9, 26, 53, 79, 420, 191
INVAR-5, Run: 049, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 427, 116, 26, 18, 8, 26, 53, 79, 427, 197
INVAR-5, Run: 050, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 283, 131, 26, 14, 12, 26, 53, 79, 283, 211
INVAR-5, Run: 051, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 299, 97, 26, 19, 7, 26, 53, 79, 299, 177
INVAR-5, Run: 052, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 157, 69, 26, 18, 8, 26, 53, 79, 157, 150
INVAR-5, Run: 053, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 233, 85, 26, 15, 11, 26, 53, 79, 233, 165
INVAR-5, Run: 054, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 319, 95, 26, 15, 11, 26, 53, 79, 319, 176
INVAR-5, Run: 055, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 411, 140, 26, 9, 17, 26, 53, 79, 411, 220
INVAR-5, Run: 056, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 285, 105, 26, 21, 5, 26, 53, 79, 285, 185
INVAR-5, Run: 057, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 711, 143, 26, 18, 8, 26, 53, 79, 711, 223
INVAR-5, Run: 058, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1, 78, 53, 459, 124, 26, 18, 8, 26, 53, 79, 459, 206
INVAR-5, Run: 059, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 285, 114, 26, 13, 13, 26, 53, 79, 285, 194
INVAR-5, Run: 060, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 410, 128, 26, 17, 9, 26, 53, 79, 410, 209
INVAR-5, Run: 061, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 411, 113, 26, 19, 7, 26, 53, 79, 411, 194
INVAR-5, Run: 062, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 332, 129, 26, 17, 9, 26, 53, 79, 332, 210
INVAR-5, Run: 063, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 266, 83, 26, 22, 4, 26, 53, 79, 266, 164
INVAR-5, Run: 064, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 269, 112, 26, 17, 9, 26, 53, 79, 269, 193
INVAR-5, Run: 065, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 278, 81, 26, 15, 11, 26, 53, 79, 278, 162
INVAR-5, Run: 066, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 168, 93, 26, 17, 9, 26, 53, 79, 168, 173
INVAR-5, Run: 067, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 414, 118, 26, 14, 12, 26, 53, 79, 414, 199
INVAR-5, Run: 068, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 254, 79, 26, 13, 13, 26, 53, 79, 254, 159
INVAR-5, Run: 069, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 337, 93, 26, 20, 6, 26, 53, 79, 337, 173
INVAR-5, Run: 070, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 348, 106, 26, 17, 9, 26, 53, 79, 348, 187
INVAR-5, Run: 071, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 549, 155, 26, 17, 9, 26, 53, 79, 549, 236
INVAR-5, Run: 072, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 1080, 205, 26, 20, 6, 26, 53, 79, 1080, 285
INVAR-5, Run: 073, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 457, 141, 26, 15, 11, 26, 53, 79, 457, 222
INVAR-5, Run: 074, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 278, 87, 26, 17, 9, 26, 53, 79, 278, 167
INVAR-5, Run: 075, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 194, 85, 26, 19, 7, 26, 53, 79, 194, 166
INVAR-5, Run: 076, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 252, 73, 26, 16, 10, 26, 53, 79, 252, 153
INVAR-5, Run: 077, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 358, 130, 26, 19, 7, 26, 53, 79, 358, 210
INVAR-5, Run: 078, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 231, 88, 26, 16, 10, 26, 53, 79, 231, 169
INVAR-5, Run: 079, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 168, 72, 26, 18, 8, 26, 53, 79, 168, 153
INVAR-5, Run: 080, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 253, 107, 26, 16, 10, 26, 53, 79, 253, 188
INVAR-5, Run: 081, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 385, 127, 26, 17, 9, 26, 53, 79, 385, 207
INVAR-5, Run: 082, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 547, 154, 26, 22, 4, 26, 53, 79, 547, 235
INVAR-5, Run: 083, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 488, 119, 26, 13, 13, 26, 53, 79, 488, 199
INVAR-5, Run: 084, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 296, 108, 26, 15, 11, 26, 53, 79, 296, 188
INVAR-5, Run: 085, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 301, 73, 26, 18, 8, 26, 53, 79, 301, 154
INVAR-5, Run: 086, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1, 78, 53, 502, 148, 26, 14, 12, 26, 53, 79, 502, 230
INVAR-5, Run: 087, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 240, 89, 26, 20, 6, 26, 53, 79, 240, 170
INVAR-5, Run: 088, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 327, 94, 26, 16, 10, 26, 53, 79, 327, 174
INVAR-5, Run: 089, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 198, 115, 26, 17, 9, 26, 53, 79, 198, 195
INVAR-5, Run: 090, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 286, 89, 26, 18, 8, 26, 53, 79, 286, 170
INVAR-5, Run: 091, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 201, 94, 26, 20, 6, 26, 53, 79, 201, 174
INVAR-5, Run: 092, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 334, 132, 26, 15, 11, 26, 53, 79, 334, 213
INVAR-5, Run: 093, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 213, 95, 26, 17, 9, 26, 53, 79, 213, 175
INVAR-5, Run: 094, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 532, 107, 26, 16, 10, 26, 53, 79, 532, 188
INVAR-5, Run: 095, F, 0, 4, 104, 0, 1, 0, 1, 0, 82, 0, 1, 78, 53, 480, 147, 26, 13, 13, 26, 53, 79, 480, 229
INVAR-5, Run: 096, F, 0, 0, 106, 0, 1, 0, 1, 0, 80, 0, 1, 80, 53, 353, 93, 26, 19, 7, 26, 53, 79, 353, 173
INVAR-5, Run: 097, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 312, 72, 26, 20, 6, 26, 53, 79, 312, 153
INVAR-5, Run: 098, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 291, 134, 26, 17, 9, 26, 53, 79, 291, 215
INVAR-5, Run: 099, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 230, 79, 26, 22, 4, 26, 53, 79, 230, 160
INVAR-5, Run: 100, F, 0, 2, 105, 0, 1, 0, 1, 0, 81, 0, 1, 79, 53, 266, 76, 26, 17, 9, 26, 53, 79, 266, 157
INVAR-6, Run: 001, F, 0, 4, 348, 0, 1, 0, 1, 0, 265, 0, 1, 261, 175, 2163, 673, 87, 49, 38, 87, 175, 262, 2163, 938
INVAR-6, Run: 002, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2369, 730, 87, 55, 32, 87, 175, 262, 2369, 993
INVAR-6, Run: 003, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 3513, 813, 87, 59, 28, 87, 175, 262, 3513, 1077
INVAR-6, Run: 004, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 4020, 674, 87, 59, 28, 87, 175, 262, 4020, 937
INVAR-6, Run: 005, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2475, 710, 87, 61, 26, 87, 175, 262, 2475, 974
INVAR-6, Run: 006, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 1708, 724, 87, 57, 30, 87, 175, 262, 1708, 988
INVAR-6, Run: 007, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2112, 611, 87, 62, 25, 87, 175, 262, 2112, 875
INVAR-6, Run: 008, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2050, 622, 87, 54, 33, 87, 175, 262, 2050, 885
INVAR-6, Run: 009, F, 0, 4, 348, 0, 1, 0, 1, 0, 265, 0, 1, 261, 175, 1658, 715, 87, 56, 31, 87, 175, 262, 1658, 980
INVAR-6, Run: 010, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 1949, 655, 87, 59, 28, 87, 175, 262, 1949, 919
INVAR-6, Run: 011, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 1380, 533, 87, 57, 30, 87, 175, 262, 1380, 796
INVAR-6, Run: 012, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2087, 649, 87, 54, 33, 87, 175, 262, 2087, 913
INVAR-6, Run: 013, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 1909, 609, 87, 53, 34, 87, 175, 262, 1909, 873
INVAR-6, Run: 014, F, 0, 6, 347, 0, 1, 0, 1, 0, 266, 0, 1, 260, 175, 2022, 751, 87, 57, 30, 87, 175, 262, 2022, 1017
INVAR-6, Run: 015, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2011, 647, 87, 43, 44, 87, 175, 262, 2011, 911
INVAR-6, Run: 016, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2297, 691, 87, 64, 23, 87, 175, 262, 2297, 954
INVAR-6, Run: 017, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2081, 688, 87, 57, 30, 87, 175, 262, 2081, 952
INVAR-6, Run: 018, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2049, 671, 87, 53, 34, 87, 175, 262, 2049, 935
INVAR-6, Run: 019, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 1882, 529, 87, 55, 32, 87, 175, 262, 1882, 792
INVAR-6, Run: 020, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 1862, 663, 87, 62, 25, 87, 175, 262, 1862, 927
INVAR-6, Run: 021, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 1633, 536, 87, 54, 33, 87, 175, 262, 1633, 800
INVAR-6, Run: 022, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 1813, 517, 87, 50, 37, 87, 175, 262, 1813, 781
INVAR-6, Run: 023, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2177, 554, 87, 55, 32, 87, 175, 262, 2177, 818
INVAR-6, Run: 024, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2938, 741, 87, 59, 28, 87, 175, 262, 2938, 1005
INVAR-6, Run: 025, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 1916, 687, 87, 53, 34, 87, 175, 262, 1916, 950
INVAR-6, Run: 026, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 1692, 517, 87, 49, 38, 87, 175, 262, 1692, 780
INVAR-6, Run: 027, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2672, 730, 87, 57, 30, 87, 175, 262, 2672, 993
INVAR-6, Run: 028, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 1842, 589, 87, 59, 28, 87, 175, 262, 1842, 852
INVAR-6, Run: 029, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 1794, 650, 87, 55, 32, 87, 175, 262, 1794, 913
INVAR-6, Run: 030, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 3479, 895, 87, 61, 26, 87, 175, 262, 3479, 1159
INVAR-6, Run: 031, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 1641, 525, 87, 52, 35, 87, 175, 262, 1641, 788
INVAR-6, Run: 032, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 1912, 687, 87, 55, 32, 87, 175, 262, 1912, 951
INVAR-6, Run: 033, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 1815, 692, 87, 45, 42, 87, 175, 262, 1815, 956
INVAR-6, Run: 034, F, 0, 4, 348, 0, 1, 0, 1, 0, 265, 0, 1, 261, 175, 1691, 654, 87, 54, 33, 87, 175, 262, 1691, 919
INVAR-6, Run: 035, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2156, 696, 87, 55, 32, 87, 175, 262, 2156, 959
INVAR-6, Run: 036, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2414, 805, 87, 54, 33, 87, 175, 262, 2414, 1068
INVAR-6, Run: 037, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2722, 898, 87, 56, 31, 87, 175, 262, 2722, 1161
INVAR-6, Run: 038, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 1677, 560, 87, 58, 29, 87, 175, 262, 1677, 823
INVAR-6, Run: 039, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2081, 640, 87, 49, 38, 87, 175, 262, 2081, 903
INVAR-6, Run: 040, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 1914, 722, 87, 57, 30, 87, 175, 262, 1914, 985
INVAR-6, Run: 041, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 1858, 659, 87, 60, 27, 87, 175, 262, 1858, 923
INVAR-6, Run: 042, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2236, 799, 87, 56, 31, 87, 175, 262, 2236, 1062
INVAR-6, Run: 043, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 1963, 700, 87, 58, 29, 87, 175, 262, 1963, 963
INVAR-6, Run: 044, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2212, 774, 87, 58, 29, 87, 175, 262, 2212, 1038
INVAR-6, Run: 045, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2151, 647, 87, 57, 30, 87, 175, 262, 2151, 911
INVAR-6, Run: 046, F, 0, 0, 350, 0, 1, 0, 1, 0, 263, 0, 1, 263, 175, 2203, 643, 87, 52, 35, 87, 175, 262, 2203, 906
INVAR-6, Run: 047, F, 0, 2, 349, 0, 1, 0, 1, 0, 264, 0, 1, 262, 175, 2631, 686, 87, 47, 40, 87, 175, 262, 2631, 950
