Input Number, Run_Number, Result@ 1000, A, B, H, C, T2, L5, L4, L1, Y, T1, T3, T4, T5, T6, R, U, L2, D, L3, O1, O2, O3, O4, Reaction New, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction3, Reaction4, Reaction5, Reaction6, Reaction8, Reaction9
INVAR-3, Run: 050, F, 1000, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 10272, 10372, 10472, 10272, 24, 76, 35, 37, 5736, 5641, 5591, 5546, 5499, 47, 4315, 50, 45, 47, 55, 5444, 5442, 507, 248, 172, 161, 3808, 259
INVAR-3, Run: 051, F, 0, 0, 0, 1000, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 10919, 11019, 10119, 10919, 22, 80, 54, 32, 9971, 9833, 9760, 9675, 9585, 94, 4655, 73, 85, 90, 90, 9495, 9489, 609, 266, 186, 154, 4046, 343
INVAR-3, Run: 052, F, 0, 1000, 0, 0, 0, 0, 0, 0, 121, 0, 0, 1, 0, 0, 1, 6, 0, 7, 0, 5127, 4227, 4327, 5127, 21, 139, 87, 101, 9394, 9261, 9174, 9094, 9018, 91, 4496, 87, 79, 76, 62, 8956, 8949, 845, 427, 288, 222, 3651, 418
INVAR-3, Run: 053, F, 0, 1000, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 7052, 6152, 6252, 7052, 22, 69, 50, 65, 7376, 7263, 7206, 7129, 7071, 69, 4363, 57, 77, 58, 70, 7001, 6995, 562, 284, 215, 187, 3801, 278
INVAR-3, Run: 054, F, 1000, 0, 0, 0, 1, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0, 2997, 3097, 3197, 2997, 23, 157, 97, 137, 5646, 5555, 5507, 5470, 5417, 44, 4064, 48, 37, 53, 49, 5368, 5365, 858, 491, 334, 260, 3206, 367
INVAR-3, Run: 055, F, 1000, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 1, 6, 0, 8, 0, 15973, 16073, 16173, 15973, 21, 124, 54, 65, 11887, 11729, 11635, 11531, 11438, 116, 4912, 94, 104, 93, 90, 11348, 11340, 704, 343, 219, 186, 4208, 361
INVAR-3, Run: 056, F, 0, 0, 0, 1000, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 6116, 6216, 5316, 6116, 24, 106, 70, 139, 5252, 5153, 5101, 5062, 5017, 51, 4168, 52, 39, 45, 55, 4962, 4960, 673, 415, 309, 263, 3495, 258
INVAR-3, Run: 057, F, 1000, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 51218, 51318, 51418, 51218, 22, 90, 50, 52, 6609, 6512, 6465, 6401, 6333, 53, 5640, 47, 64, 68, 52, 6281, 6275, 609, 292, 202, 174, 5031, 317
INVAR-3, Run: 058, F, 1000, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 2981, 3081, 3181, 2981, 22, 96, 55, 50, 10231, 10109, 10006, 9909, 9819, 78, 3762, 103, 97, 90, 76, 9743, 9737, 593, 301, 205, 172, 3169, 292
INVAR-3, Run: 059, F, 1000, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 24669, 24769, 24869, 24669, 23, 119, 62, 82, 5056, 4953, 4911, 4868, 4826, 57, 5500, 42, 43, 42, 41, 4785, 4781, 729, 363, 244, 205, 4771, 366
INVAR-3, Run: 060, F, 0, 1000, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 3030, 2130, 2230, 3030, 24, 122, 75, 113, 3690, 3614, 3588, 3557, 3517, 28, 3895, 26, 31, 40, 33, 3484, 3482, 746, 410, 288, 237, 3149, 336
INVAR-3, Run: 061, F, 0, 0, 0, 1000, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 41698, 41798, 40898, 41698, 22, 107, 57, 112, 6778, 6661, 6616, 6560, 6514, 73, 5601, 45, 56, 46, 62, 6452, 6446, 705, 376, 269, 234, 4896, 329
INVAR-3, Run: 062, F, 0, 0, 0, 1000, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 1, 6, 0, 8, 0, 4110, 4210, 3310, 4110, 21, 60, 36, 36, 9631, 9499, 9424, 9364, 9301, 90, 3602, 75, 60, 63, 88, 9213, 9205, 461, 232, 172, 157, 3141, 229
INVAR-3, Run: 063, F, 0, 1000, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 55857, 54957, 55057, 55857, 23, 90, 61, 139, 6724, 6620, 6558, 6506, 6459, 58, 5605, 62, 52, 47, 66, 6393, 6389, 636, 390, 300, 262, 4969, 246
INVAR-3, Run: 064, F, 0, 0, 0, 1000, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 4086, 4186, 3286, 4086, 22, 106, 64, 96, 6413, 6308, 6261, 6214, 6161, 61, 4182, 47, 47, 53, 54, 6107, 6101, 682, 366, 260, 218, 3500, 316
INVAR-3, Run: 065, F, 0, 0, 0, 1000, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 7105, 7205, 6305, 7105, 22, 110, 55, 109, 8820, 8680, 8597, 8529, 8461, 96, 4181, 83, 68, 68, 78, 8383, 8377, 669, 374, 264, 231, 3512, 295
INVAR-3, Run: 066, F, 1000, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 30186, 30286, 30386, 30186, 22, 75, 39, 65, 7515, 7405, 7335, 7272, 7222, 66, 4862, 70, 63, 50, 63, 7159, 7153, 495, 279, 204, 187, 4367, 216
INVAR-3, Run: 067, F, 0, 0, 0, 1000, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 3013, 3113, 2213, 3013, 22, 128, 81, 114, 9061, 8940, 8864, 8796, 8710, 77, 4019, 76, 68, 86, 83, 8627, 8621, 756, 423, 295, 236, 3263, 333
INVAR-3, Run: 068, F, 0, 0, 0, 1000, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 29056, 29156, 28256, 29056, 22, 83, 36, 57, 10098, 9976, 9893, 9806, 9721, 78, 4966, 83, 87, 85, 79, 9642, 9636, 563, 276, 193, 179, 4403, 287
INVAR-3, Run: 069, F, 0, 0, 0, 1000, 0, 0, 0, 0, 123, 0, 0, 0, 2, 0, 1, 6, 0, 2, 0, 21475, 21575, 20675, 21475, 23, 95, 51, 68, 6449, 6343, 6284, 6222, 6177, 60, 4986, 59, 62, 43, 49, 6128, 6126, 592, 314, 219, 191, 4394, 278
INVAR-3, Run: 070, F, 0, 0, 0, 1000, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 8299, 8399, 7499, 8299, 22, 153, 90, 144, 8209, 8089, 8019, 7939, 7853, 76, 4777, 70, 80, 86, 62, 7791, 7785, 896, 487, 334, 266, 3881, 409
INVAR-3, Run: 071, F, 0, 0, 0, 1000, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 15949, 16049, 15149, 15949, 22, 92, 49, 104, 7933, 7819, 7760, 7700, 7643, 70, 4749, 59, 60, 57, 66, 7577, 7571, 602, 345, 253, 226, 4147, 257
INVAR-3, Run: 072, F, 1000, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 11509, 11609, 11709, 11509, 24, 44, 37, 41, 4259, 4181, 4137, 4098, 4077, 30, 4448, 44, 39, 21, 41, 4036, 4034, 477, 222, 178, 165, 3971, 255
INVAR-3, Run: 073, F, 0, 1000, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 8295, 7395, 7495, 8295, 22, 129, 69, 148, 9052, 8920, 8846, 8776, 8691, 88, 4739, 74, 70, 85, 82, 8609, 8603, 758, 446, 317, 270, 3981, 312
INVAR-3, Run: 074, F, 1000, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 9318, 9418, 9518, 9318, 24, 103, 68, 89, 4031, 3940, 3911, 3874, 3840, 43, 4493, 29, 37, 34, 31, 3809, 3807, 706, 360, 257, 213, 3787, 346
INVAR-3, Run: 075, F, 0, 0, 0, 1000, 0, 0, 0, 0, 123, 0, 0, 1, 0, 0, 1, 6, 0, 3, 0, 3000, 3100, 2200, 3000, 23, 111, 85, 207, 7291, 7171, 7097, 7028, 6975, 74, 4391, 74, 68, 53, 68, 6907, 6904, 887, 503, 392, 330, 3504, 384
INVAR-3, Run: 076, F, 0, 1000, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 8373, 7473, 7573, 8373, 23, 75, 43, 31, 9313, 9179, 9108, 9037, 8950, 88, 4557, 71, 71, 87, 71, 8879, 8875, 547, 249, 174, 154, 4010, 298
INVAR-3, Run: 077, F, 0, 0, 0, 1000, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 2982, 3082, 2182, 2982, 22, 133, 73, 108, 5975, 5883, 5826, 5775, 5726, 48, 4031, 57, 51, 49, 54, 5672, 5666, 738, 414, 281, 230, 3293, 324
INVAR-3, Run: 078, F, 0, 1000, 0, 0, 1, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0, 6225, 5325, 5425, 6225, 22, 94, 43, 43, 6099, 6002, 5940, 5896, 5838, 52, 4061, 62, 44, 58, 51, 5787, 5782, 540, 280, 186, 165, 3521, 260
INVAR-3, Run: 079, F, 1000, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 20395, 20495, 20595, 20395, 23, 115, 58, 93, 5148, 5055, 5014, 4981, 4934, 47, 5193, 41, 33, 47, 45, 4889, 4885, 676, 366, 251, 216, 4517, 310
INVAR-3, Run: 080, F, 0, 1000, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 8251, 7351, 7451, 8251, 24, 67, 51, 41, 4376, 4290, 4242, 4195, 4155, 38, 4043, 48, 47, 40, 30, 4125, 4123, 526, 259, 192, 165, 3517, 267
INVAR-3, Run: 081, F, 1000, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 6367, 6467, 6567, 6367, 23, 83, 44, 44, 5822, 5731, 5694, 5653, 5608, 45, 4182, 37, 41, 45, 59, 5549, 5545, 555, 271, 188, 167, 3627, 284
INVAR-3, Run: 082, F, 0, 1000, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 14860, 13960, 14060, 14860, 23, 78, 41, 47, 7623, 7512, 7455, 7391, 7342, 65, 4700, 57, 64, 49, 65, 7277, 7273, 531, 266, 188, 170, 4169, 265
INVAR-3, Run: 083, F, 1000, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 1, 0, 1, 6, 0, 5, 0, 6199, 6299, 6399, 6199, 22, 106, 53, 99, 7231, 7130, 7086, 7019, 6965, 57, 4336, 44, 67, 53, 70, 6895, 6890, 688, 358, 252, 221, 3648, 330
INVAR-3, Run: 084, F, 0, 0, 0, 1000, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 1928, 2028, 1128, 1928, 24, 106, 43, 154, 11449, 11277, 11188, 11098, 11008, 124, 3378, 89, 90, 90, 84, 10924, 10922, 694, 403, 297, 278, 2684, 291
INVAR-3, Run: 085, F, 0, 0, 0, 1000, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 1944, 2044, 1144, 1944, 22, 101, 59, 122, 7934, 7811, 7735, 7681, 7613, 79, 3786, 76, 54, 68, 60, 7553, 7547, 697, 382, 281, 244, 3089, 315
INVAR-3, Run: 086, F, 0, 1000, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 6212, 5312, 5412, 6212, 24, 92, 42, 59, 4965, 4872, 4834, 4791, 4761, 45, 4252, 38, 43, 30, 37, 4724, 4722, 599, 293, 201, 183, 3653, 306
INVAR-3, Run: 087, F, 0, 1000, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 12597, 11697, 11797, 12597, 23, 122, 61, 67, 6027, 5924, 5882, 5830, 5781, 57, 4563, 42, 52, 49, 50, 5731, 5727, 641, 350, 228, 190, 3922, 291
INVAR-3, Run: 088, F, 0, 1000, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 12664, 11764, 11864, 12664, 23, 105, 44, 40, 7283, 7157, 7083, 7022, 6960, 80, 5043, 74, 61, 62, 61, 6899, 6895, 628, 289, 184, 163, 4415, 339
INVAR-3, Run: 089, F, 0, 0, 0, 1000, 1, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 3, 0, 5057, 5157, 4257, 5057, 23, 101, 53, 69, 6333, 6225, 6167, 6120, 6066, 61, 3898, 58, 47, 54, 46, 6020, 6017, 615, 323, 222, 192, 3283, 292
INVAR-3, Run: 090, F, 0, 0, 0, 1000, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 1, 6, 0, 8, 0, 66975, 67075, 66175, 66975, 21, 116, 66, 101, 10888, 10767, 10692, 10600, 10507, 79, 5929, 75, 92, 93, 86, 10421, 10413, 693, 383, 267, 222, 5236, 310
INVAR-3, Run: 091, F, 0, 1000, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 19333, 18433, 18533, 19333, 23, 63, 43, 60, 7205, 7095, 7029, 6972, 6911, 64, 4928, 66, 57, 61, 48, 6863, 6859, 549, 266, 203, 183, 4379, 283
INVAR-3, Run: 092, F, 0, 1000, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 43881, 42981, 43081, 43881, 22, 101, 57, 111, 9572, 9441, 9353, 9279, 9185, 87, 6047, 88, 74, 94, 73, 9112, 9106, 744, 369, 268, 233, 5303, 375
INVAR-3, Run: 093, F, 0, 1000, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 5067, 4167, 4267, 5067, 23, 96, 43, 41, 5513, 5412, 5369, 5318, 5259, 55, 4266, 43, 51, 59, 57, 5202, 5198, 614, 280, 184, 164, 3652, 334
INVAR-3, Run: 094, F, 0, 0, 0, 1000, 1, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 5, 0, 9287, 9387, 8487, 9287, 22, 184, 66, 105, 6900, 6810, 6747, 6688, 6646, 45, 4962, 63, 59, 42, 61, 6585, 6580, 849, 455, 271, 227, 4113, 394
INVAR-3, Run: 095, F, 0, 1000, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 1, 6, 0, 4, 0, 4013, 3113, 3213, 4013, 23, 161, 82, 103, 6628, 6501, 6456, 6408, 6352, 81, 4124, 45, 48, 56, 57, 6295, 6291, 813, 446, 285, 226, 3311, 367
INVAR-3, Run: 096, F, 1000, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 1, 6, 0, 10, 0, 4049, 4149, 4249, 4049, 20, 93, 46, 110, 10665, 10539, 10446, 10357, 10257, 86, 4075, 93, 89, 100, 84, 10173, 10163, 662, 349, 256, 230, 3413, 313
INVAR-3, Run: 097, F, 0, 0, 0, 1000, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 8220, 8320, 7420, 8220, 22, 104, 54, 91, 8769, 8637, 8549, 8485, 8407, 88, 4234, 88, 64, 78, 71, 8336, 8330, 631, 349, 245, 213, 3603, 282
INVAR-3, Run: 098, F, 0, 1000, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 51684, 50784, 50884, 51684, 22, 84, 53, 68, 8024, 7906, 7841, 7775, 7711, 74, 5521, 65, 66, 64, 62, 7649, 7643, 576, 305, 221, 190, 4945, 271
INVAR-3, Run: 099, F, 1000, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 19268, 19368, 19468, 19268, 22, 45, 22, 17, 9213, 9083, 9012, 8922, 8845, 86, 4559, 71, 90, 77, 80, 8765, 8759, 365, 184, 139, 139, 4194, 181
INVAR-3, Run: 100, F, 0, 1000, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 1, 6, 0, 6, 0, 4008, 3108, 3208, 4008, 22, 177, 92, 252, 6502, 6403, 6334, 6269, 6208, 55, 4616, 69, 65, 61, 50, 6158, 6152, 1042, 621, 444, 374, 3574, 421
