Input Number, Run_Number, Result@ 100, C, F, D, X1, A, B, PO, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 039, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 727, 12, 12, 576, 19, 8, 11, 19, 11, 39, 61, 22
INVAR-4, Run: 040, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 441, 18, 18, 298, 19, 12, 7, 19, 13, 39, 73, 30
INVAR-4, Run: 041, P, 0, 0, 0, 0, 1, 0, 1, 135, 135, 0, 0, 19, 9, 39, 599, 24, 24, 464, 19, 14, 5, 19, 15, 39, 203, 97
INVAR-4, Run: 042, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 651, 16, 16, 508, 19, 13, 6, 19, 13, 39, 185, 86
INVAR-4, Run: 043, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 640, 9, 9, 485, 19, 17, 2, 19, 10, 39, 117, 49
INVAR-4, Run: 044, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 646, 7, 7, 495, 19, 15, 4, 19, 11, 39, 189, 86
INVAR-4, Run: 045, P, 0, 1, 0, 0, 1, 0, 1, 146, 146, 0, 0, 19, 14, 39, 500, 15, 15, 354, 19, 14, 5, 19, 12, 39, 67, 26
INVAR-4, Run: 046, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 1110, 32, 32, 959, 19, 13, 6, 19, 11, 39, 135, 59
INVAR-4, Run: 047, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 565, 17, 17, 414, 19, 15, 4, 19, 11, 39, 205, 94
INVAR-4, Run: 048, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 470, 16, 16, 323, 19, 9, 10, 19, 12, 39, 223, 104
INVAR-4, Run: 049, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 1054, 19, 19, 907, 19, 12, 7, 19, 12, 39, 115, 50
INVAR-4, Run: 050, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 766, 12, 12, 619, 19, 11, 8, 19, 12, 39, 97, 41
INVAR-4, Run: 051, P, 0, 0, 0, 0, 1, 0, 1, 139, 139, 0, 0, 19, 11, 39, 1070, 33, 33, 931, 19, 11, 8, 19, 14, 39, 389, 189
INVAR-4, Run: 052, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 496, 7, 7, 353, 19, 15, 4, 19, 13, 39, 155, 71
INVAR-4, Run: 053, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 645, 6, 6, 502, 19, 17, 2, 19, 13, 39, 179, 83
INVAR-4, Run: 054, P, 0, 0, 0, 0, 1, 0, 1, 135, 135, 0, 0, 19, 9, 39, 790, 14, 14, 655, 19, 14, 5, 19, 15, 39, 175, 83
INVAR-4, Run: 055, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 621, 5, 5, 470, 19, 13, 6, 19, 11, 39, 303, 143
INVAR-4, Run: 056, P, 0, 1, 0, 0, 1, 0, 1, 158, 158, 0, 0, 19, 20, 39, 416, 17, 17, 258, 19, 8, 11, 19, 9, 39, 213, 96
INVAR-4, Run: 057, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 785, 16, 16, 634, 19, 12, 7, 19, 11, 39, 157, 70
INVAR-4, Run: 058, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 665, 12, 12, 514, 19, 13, 6, 19, 11, 39, 43, 13
INVAR-4, Run: 059, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 500, 18, 18, 349, 19, 14, 5, 19, 11, 39, 153, 68
INVAR-4, Run: 060, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 691, 20, 20, 536, 19, 11, 8, 19, 10, 39, 79, 30
INVAR-4, Run: 061, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 1046, 6, 6, 899, 19, 15, 4, 19, 12, 39, 65, 25
INVAR-4, Run: 062, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 569, 12, 12, 414, 19, 9, 10, 19, 10, 39, 141, 61
INVAR-4, Run: 063, P, 0, 1, 0, 0, 1, 0, 1, 146, 146, 0, 0, 19, 14, 39, 519, 13, 13, 373, 19, 12, 7, 19, 12, 39, 121, 53
INVAR-4, Run: 064, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 613, 14, 14, 462, 19, 13, 6, 19, 11, 39, 163, 73
INVAR-4, Run: 065, P, 0, 1, 0, 0, 1, 0, 1, 150, 150, 0, 0, 19, 16, 39, 859, 12, 12, 709, 19, 10, 9, 19, 11, 39, 393, 188
INVAR-4, Run: 066, P, 0, 0, 0, 0, 1, 0, 1, 135, 135, 0, 0, 19, 9, 39, 861, 14, 14, 726, 19, 14, 5, 19, 15, 39, 197, 94
INVAR-4, Run: 067, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 479, 16, 16, 336, 19, 7, 12, 19, 13, 39, 169, 78
INVAR-4, Run: 068, P, 0, 1, 0, 0, 1, 0, 1, 130, 130, 0, 0, 19, 6, 39, 575, 15, 15, 445, 19, 14, 5, 19, 16, 39, 337, 165
INVAR-4, Run: 069, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 551, 20, 20, 400, 19, 13, 6, 19, 11, 39, 77, 30
INVAR-4, Run: 070, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 683, 9, 9, 528, 19, 13, 6, 19, 10, 39, 75, 28
INVAR-4, Run: 071, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 579, 13, 13, 424, 19, 10, 9, 19, 10, 39, 121, 51
INVAR-4, Run: 072, P, 0, 1, 0, 0, 1, 0, 1, 146, 146, 0, 0, 19, 14, 39, 801, 15, 15, 655, 19, 13, 6, 19, 12, 39, 147, 66
INVAR-4, Run: 073, P, 0, 1, 0, 0, 1, 0, 1, 158, 158, 0, 0, 19, 20, 39, 505, 15, 15, 347, 19, 9, 10, 19, 9, 39, 77, 28
INVAR-4, Run: 074, P, 0, 1, 0, 0, 1, 0, 1, 142, 142, 0, 0, 19, 12, 39, 538, 16, 16, 396, 19, 13, 6, 19, 13, 39, 299, 143
INVAR-4, Run: 075, P, 0, 1, 0, 0, 1, 0, 1, 150, 150, 0, 0, 19, 16, 39, 544, 14, 14, 394, 19, 15, 4, 19, 11, 39, 47, 15
INVAR-4, Run: 076, P, 0, 0, 0, 0, 1, 0, 1, 163, 163, 0, 0, 19, 23, 39, 1290, 12, 12, 1127, 19, 13, 6, 19, 8, 39, 123, 50
INVAR-4, Run: 077, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 856, 10, 10, 701, 19, 13, 6, 19, 10, 39, 69, 25
INVAR-4, Run: 078, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 694, 15, 15, 551, 19, 14, 5, 19, 13, 39, 139, 63
INVAR-4, Run: 079, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 623, 16, 16, 468, 19, 12, 7, 19, 10, 39, 253, 117
INVAR-4, Run: 080, P, 0, 1, 0, 0, 1, 0, 1, 146, 146, 0, 0, 19, 14, 39, 757, 12, 12, 611, 19, 14, 5, 19, 12, 39, 93, 39
INVAR-4, Run: 081, P, 0, 0, 0, 0, 1, 0, 1, 159, 159, 0, 0, 19, 21, 39, 857, 13, 13, 698, 19, 14, 5, 19, 9, 39, 61, 20
INVAR-4, Run: 082, P, 0, 1, 0, 0, 1, 0, 1, 162, 162, 0, 0, 19, 22, 39, 652, 11, 11, 490, 19, 15, 4, 19, 8, 39, 73, 25
INVAR-4, Run: 083, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 627, 13, 13, 476, 19, 13, 6, 19, 11, 39, 45, 14
INVAR-4, Run: 084, P, 0, 0, 0, 0, 1, 0, 1, 135, 135, 0, 0, 19, 9, 39, 670, 7, 7, 535, 19, 14, 5, 19, 15, 39, 107, 49
INVAR-4, Run: 085, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 409, 16, 16, 262, 19, 13, 6, 19, 12, 39, 121, 53
INVAR-4, Run: 086, P, 0, 1, 0, 0, 1, 0, 1, 146, 146, 0, 0, 19, 14, 39, 603, 16, 16, 457, 19, 11, 8, 19, 12, 39, 273, 129
INVAR-4, Run: 087, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 659, 19, 19, 512, 19, 17, 2, 19, 12, 39, 105, 45
INVAR-4, Run: 088, P, 0, 0, 0, 0, 1, 0, 1, 139, 139, 0, 0, 19, 11, 39, 483, 6, 6, 344, 19, 15, 4, 19, 14, 39, 259, 124
INVAR-4, Run: 089, P, 0, 0, 0, 0, 1, 0, 1, 151, 151, 0, 0, 19, 17, 39, 669, 17, 17, 518, 19, 14, 5, 19, 11, 39, 85, 34
INVAR-4, Run: 090, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 886, 11, 11, 739, 19, 15, 4, 19, 12, 39, 63, 24
INVAR-4, Run: 091, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 386, 13, 13, 239, 19, 12, 7, 19, 12, 39, 65, 25
INVAR-4, Run: 092, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 827, 23, 23, 680, 19, 15, 4, 19, 12, 39, 105, 45
INVAR-4, Run: 093, P, 0, 0, 0, 0, 1, 0, 1, 139, 139, 0, 0, 19, 11, 39, 779, 10, 10, 640, 19, 15, 4, 19, 14, 39, 211, 100
INVAR-4, Run: 094, P, 0, 0, 0, 0, 1, 0, 1, 171, 171, 0, 0, 19, 27, 39, 1219, 11, 11, 1048, 19, 14, 5, 19, 6, 39, 107, 40
INVAR-4, Run: 095, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 736, 5, 5, 581, 19, 16, 3, 19, 10, 39, 93, 37
INVAR-4, Run: 096, P, 0, 0, 0, 0, 1, 0, 1, 155, 155, 0, 0, 19, 19, 39, 799, 17, 17, 644, 19, 13, 6, 19, 10, 39, 129, 55
INVAR-4, Run: 097, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 684, 12, 12, 537, 19, 13, 6, 19, 12, 39, 137, 61
INVAR-4, Run: 098, P, 0, 1, 0, 0, 1, 0, 1, 150, 150, 0, 0, 19, 16, 39, 1085, 14, 14, 935, 19, 13, 6, 19, 11, 39, 271, 127
INVAR-4, Run: 099, P, 0, 0, 0, 0, 1, 0, 1, 143, 143, 0, 0, 19, 13, 39, 475, 22, 22, 332, 19, 14, 5, 19, 13, 39, 51, 19
INVAR-4, Run: 100, P, 0, 0, 0, 0, 1, 0, 1, 147, 147, 0, 0, 19, 15, 39, 798, 26, 26, 651, 19, 12, 7, 19, 12, 39, 155, 70
INVAR-5, Run: 001, P, 0, 0, 0, 0, 1, 0, 1, 193, 193, 0, 0, 26, 17, 53, 1029, 19, 19, 836, 26, 20, 6, 26, 18, 53, 361, 172
INVAR-5, Run: 002, P, 0, 0, 0, 0, 1, 0, 1, 193, 193, 0, 0, 26, 17, 53, 1092, 14, 14, 899, 26, 20, 6, 26, 18, 53, 241, 112
INVAR-5, Run: 003, P, 0, 0, 0, 0, 1, 0, 1, 221, 221, 0, 0, 26, 31, 53, 1509, 24, 24, 1288, 26, 17, 9, 26, 11, 53, 203, 86
INVAR-5, Run: 004, P, 0, 0, 0, 0, 1, 0, 1, 189, 189, 0, 0, 26, 15, 53, 987, 22, 22, 798, 26, 15, 11, 26, 19, 53, 303, 144
INVAR-5, Run: 005, P, 0, 0, 0, 0, 1, 0, 1, 189, 189, 0, 0, 26, 15, 53, 723, 21, 21, 534, 26, 17, 9, 26, 19, 53, 321, 153
INVAR-5, Run: 006, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 684, 18, 18, 475, 26, 13, 13, 26, 14, 53, 217, 96
INVAR-5, Run: 007, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 1071, 22, 22, 870, 26, 17, 9, 26, 16, 53, 221, 100
INVAR-5, Run: 008, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 2449, 26, 26, 2244, 26, 24, 2, 26, 15, 53, 83, 30
INVAR-5, Run: 009, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 1049, 18, 18, 848, 26, 21, 5, 26, 16, 53, 181, 80
INVAR-5, Run: 010, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 963, 12, 12, 766, 26, 16, 10, 26, 17, 53, 89, 35
INVAR-5, Run: 011, P, 0, 0, 0, 0, 1, 0, 1, 193, 193, 0, 0, 26, 17, 53, 936, 19, 19, 743, 26, 17, 9, 26, 18, 53, 189, 86
INVAR-5, Run: 012, P, 0, 0, 0, 0, 1, 0, 1, 177, 177, 0, 0, 26, 9, 53, 1110, 19, 19, 933, 26, 18, 8, 26, 22, 53, 353, 172
INVAR-5, Run: 013, P, 0, 0, 0, 0, 1, 0, 1, 217, 217, 0, 0, 26, 29, 53, 868, 30, 30, 651, 26, 13, 13, 26, 12, 53, 99, 35
INVAR-5, Run: 014, P, 0, 0, 0, 0, 1, 0, 1, 189, 189, 0, 0, 26, 15, 53, 1047, 28, 28, 858, 26, 11, 15, 26, 19, 53, 235, 110
INVAR-5, Run: 015, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 1034, 21, 21, 825, 26, 20, 6, 26, 14, 53, 239, 107
INVAR-5, Run: 016, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1349, 19, 19, 1144, 26, 14, 12, 26, 15, 53, 415, 196
INVAR-5, Run: 017, P, 0, 1, 0, 0, 1, 0, 1, 204, 204, 0, 0, 26, 22, 53, 990, 32, 32, 786, 26, 10, 16, 26, 15, 53, 105, 41
INVAR-5, Run: 018, P, 0, 1, 0, 0, 1, 0, 1, 208, 208, 0, 0, 26, 24, 53, 1307, 10, 10, 1099, 26, 22, 4, 26, 14, 53, 347, 161
INVAR-5, Run: 019, P, 0, 1, 0, 0, 1, 0, 1, 212, 212, 0, 0, 26, 26, 53, 1480, 26, 26, 1268, 26, 15, 11, 26, 13, 53, 195, 84
INVAR-5, Run: 020, P, 0, 0, 0, 0, 1, 0, 1, 189, 189, 0, 0, 26, 15, 53, 543, 20, 20, 354, 26, 15, 11, 26, 19, 53, 63, 24
INVAR-5, Run: 021, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1108, 13, 13, 903, 26, 17, 9, 26, 15, 53, 119, 48
INVAR-5, Run: 022, P, 0, 0, 0, 0, 1, 0, 1, 217, 217, 0, 0, 26, 29, 53, 1330, 23, 23, 1113, 26, 17, 9, 26, 12, 53, 121, 46
INVAR-5, Run: 023, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 1035, 17, 17, 822, 26, 20, 6, 26, 13, 53, 171, 72
INVAR-5, Run: 024, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 1133, 14, 14, 920, 26, 23, 3, 26, 13, 53, 163, 68
INVAR-5, Run: 025, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 1016, 29, 29, 815, 26, 16, 10, 26, 16, 53, 179, 79
INVAR-5, Run: 026, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 1728, 22, 22, 1527, 26, 11, 15, 26, 16, 53, 229, 104
INVAR-5, Run: 027, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1120, 22, 22, 915, 26, 17, 9, 26, 15, 53, 133, 55
INVAR-5, Run: 028, P, 0, 1, 0, 0, 1, 0, 1, 200, 200, 0, 0, 26, 20, 53, 1384, 27, 27, 1184, 26, 18, 8, 26, 16, 53, 163, 71
INVAR-5, Run: 029, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 955, 15, 15, 746, 26, 20, 6, 26, 14, 53, 149, 62
INVAR-5, Run: 030, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 906, 25, 25, 705, 26, 17, 9, 26, 16, 53, 339, 159
INVAR-5, Run: 031, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 1467, 27, 27, 1254, 26, 15, 11, 26, 13, 53, 347, 160
INVAR-5, Run: 032, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1160, 19, 19, 955, 26, 15, 11, 26, 15, 53, 217, 97
INVAR-5, Run: 033, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 1011, 32, 32, 814, 26, 14, 12, 26, 17, 53, 141, 61
INVAR-5, Run: 034, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 838, 16, 16, 641, 26, 16, 10, 26, 17, 53, 227, 104
INVAR-5, Run: 035, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 1247, 15, 15, 1034, 26, 19, 7, 26, 13, 53, 321, 147
INVAR-5, Run: 036, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 1191, 14, 14, 994, 26, 19, 7, 26, 17, 53, 401, 191
INVAR-5, Run: 037, P, 0, 0, 0, 0, 1, 0, 1, 193, 193, 0, 0, 26, 17, 53, 1036, 26, 26, 843, 26, 16, 10, 26, 18, 53, 311, 147
INVAR-5, Run: 038, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 1089, 23, 23, 880, 26, 21, 5, 26, 14, 53, 147, 61
INVAR-5, Run: 039, P, 0, 1, 0, 0, 1, 0, 1, 208, 208, 0, 0, 26, 24, 53, 670, 12, 12, 462, 26, 12, 14, 26, 14, 53, 163, 69
INVAR-5, Run: 040, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 1995, 21, 21, 1794, 26, 19, 7, 26, 16, 53, 313, 146
INVAR-5, Run: 041, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 668, 15, 15, 471, 26, 16, 10, 26, 17, 53, 143, 62
INVAR-5, Run: 042, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 874, 8, 8, 665, 26, 15, 11, 26, 14, 53, 91, 33
INVAR-5, Run: 043, P, 0, 1, 0, 0, 1, 0, 1, 212, 212, 0, 0, 26, 26, 53, 917, 19, 19, 705, 26, 20, 6, 26, 13, 53, 129, 51
INVAR-5, Run: 044, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 1327, 14, 14, 1126, 26, 17, 9, 26, 16, 53, 329, 154
INVAR-5, Run: 045, P, 0, 0, 0, 0, 1, 0, 1, 193, 193, 0, 0, 26, 17, 53, 1247, 31, 31, 1054, 26, 16, 10, 26, 18, 53, 219, 101
INVAR-5, Run: 046, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 889, 17, 17, 688, 26, 19, 7, 26, 16, 53, 73, 26
INVAR-5, Run: 047, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 1129, 15, 15, 920, 26, 18, 8, 26, 14, 53, 199, 87
INVAR-5, Run: 048, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 933, 26, 26, 732, 26, 16, 10, 26, 16, 53, 263, 121
INVAR-5, Run: 049, P, 0, 1, 0, 0, 1, 0, 1, 196, 196, 0, 0, 26, 18, 53, 1029, 9, 9, 833, 26, 16, 10, 26, 17, 53, 299, 140
INVAR-5, Run: 050, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 1117, 15, 15, 908, 26, 16, 10, 26, 14, 53, 149, 62
INVAR-5, Run: 051, P, 0, 1, 0, 0, 1, 0, 1, 192, 192, 0, 0, 26, 16, 53, 1127, 19, 19, 935, 26, 16, 10, 26, 18, 53, 139, 61
INVAR-5, Run: 052, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 1499, 22, 22, 1302, 26, 16, 10, 26, 17, 53, 235, 108
INVAR-5, Run: 053, P, 0, 0, 0, 0, 1, 0, 1, 193, 193, 0, 0, 26, 17, 53, 818, 15, 15, 625, 26, 14, 12, 26, 18, 53, 269, 126
INVAR-5, Run: 054, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 1019, 14, 14, 810, 26, 17, 9, 26, 14, 53, 117, 46
INVAR-5, Run: 055, P, 0, 0, 0, 0, 1, 0, 1, 217, 217, 0, 0, 26, 29, 53, 994, 12, 12, 777, 26, 20, 6, 26, 12, 53, 201, 86
INVAR-5, Run: 056, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 884, 19, 19, 679, 26, 14, 12, 26, 15, 53, 99, 38
INVAR-5, Run: 057, P, 0, 1, 0, 0, 1, 0, 1, 204, 204, 0, 0, 26, 22, 53, 938, 13, 13, 734, 26, 21, 5, 26, 15, 53, 369, 173
INVAR-5, Run: 058, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 1199, 20, 20, 1002, 26, 18, 8, 26, 17, 53, 339, 160
INVAR-5, Run: 059, P, 0, 0, 0, 0, 1, 0, 1, 221, 221, 0, 0, 26, 31, 53, 1127, 8, 8, 906, 26, 20, 6, 26, 11, 53, 91, 30
INVAR-5, Run: 060, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 804, 13, 13, 599, 26, 12, 14, 26, 15, 53, 335, 156
INVAR-5, Run: 061, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 901, 10, 10, 692, 26, 16, 10, 26, 14, 53, 435, 205
INVAR-5, Run: 062, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 1161, 16, 16, 964, 26, 17, 9, 26, 17, 53, 415, 198
INVAR-5, Run: 063, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 1170, 14, 14, 969, 26, 16, 10, 26, 16, 53, 839, 409
INVAR-5, Run: 064, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 992, 13, 13, 787, 26, 16, 10, 26, 15, 53, 131, 54
INVAR-5, Run: 065, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 908, 20, 20, 707, 26, 22, 4, 26, 16, 53, 213, 96
INVAR-5, Run: 066, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 1130, 17, 17, 917, 26, 16, 10, 26, 13, 53, 209, 91
INVAR-5, Run: 067, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 1050, 19, 19, 853, 26, 15, 11, 26, 17, 53, 291, 136
INVAR-5, Run: 068, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1171, 17, 17, 966, 26, 20, 6, 26, 15, 53, 213, 95
INVAR-5, Run: 069, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 1110, 15, 15, 897, 26, 13, 13, 26, 13, 53, 263, 118
INVAR-5, Run: 070, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 1334, 18, 18, 1121, 26, 17, 9, 26, 13, 53, 125, 49
INVAR-5, Run: 071, P, 0, 0, 0, 0, 1, 0, 1, 193, 193, 0, 0, 26, 17, 53, 1123, 18, 18, 930, 26, 16, 10, 26, 18, 53, 539, 261
INVAR-5, Run: 072, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 913, 22, 22, 712, 26, 15, 11, 26, 16, 53, 235, 107
INVAR-5, Run: 073, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 1044, 14, 14, 843, 26, 18, 8, 26, 16, 53, 195, 87
INVAR-5, Run: 074, P, 0, 0, 0, 0, 1, 0, 1, 193, 193, 0, 0, 26, 17, 53, 1351, 11, 11, 1158, 26, 21, 5, 26, 18, 53, 545, 264
INVAR-5, Run: 075, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 1625, 23, 23, 1424, 26, 17, 9, 26, 16, 53, 191, 85
INVAR-5, Run: 076, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 993, 12, 12, 792, 26, 20, 6, 26, 16, 53, 359, 169
INVAR-5, Run: 077, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 1197, 14, 14, 988, 26, 14, 12, 26, 14, 53, 261, 118
INVAR-5, Run: 078, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1044, 21, 21, 839, 26, 20, 6, 26, 15, 53, 423, 200
INVAR-5, Run: 079, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 799, 19, 19, 586, 26, 14, 12, 26, 13, 53, 157, 65
INVAR-5, Run: 080, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 765, 29, 29, 568, 26, 19, 7, 26, 17, 53, 207, 94
INVAR-5, Run: 081, P, 0, 1, 0, 0, 1, 0, 1, 204, 204, 0, 0, 26, 22, 53, 1094, 23, 23, 890, 26, 23, 3, 26, 15, 53, 365, 171
INVAR-5, Run: 082, P, 0, 0, 0, 0, 1, 0, 1, 225, 225, 0, 0, 26, 33, 53, 1680, 21, 21, 1455, 26, 19, 7, 26, 10, 53, 469, 218
INVAR-5, Run: 083, P, 0, 1, 0, 0, 1, 0, 1, 204, 204, 0, 0, 26, 22, 53, 872, 21, 21, 668, 26, 13, 13, 26, 15, 53, 719, 348
INVAR-5, Run: 084, P, 0, 0, 0, 0, 1, 0, 1, 193, 193, 0, 0, 26, 17, 53, 847, 22, 22, 654, 26, 18, 8, 26, 18, 53, 195, 89
INVAR-5, Run: 085, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 1228, 11, 11, 1027, 26, 13, 13, 26, 16, 53, 265, 122
INVAR-5, Run: 086, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 894, 13, 13, 693, 26, 19, 7, 26, 16, 53, 549, 264
