Input Number, Run_Number, Result@ 100, PE, Y, M, X1, H, PO, CE, D, CO, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 089, F, 0, 211, 0, 0, 1, 1, 0, 19, 258, 0, 0, 47, 39, 130, 883, 19, 11, 8, 19, 86, 129, 130, 1141
INVAR-4, Run: 090, F, 0, 167, 0, 0, 1, 1, 0, 19, 192, 0, 0, 25, 39, 38, 178, 19, 12, 7, 19, 64, 96, 38, 370
INVAR-4, Run: 091, F, 0, 190, 0, 0, 1, 1, 0, 19, 226, 0, 1, 36, 39, 86, 612, 19, 11, 8, 19, 75, 112, 86, 838
INVAR-4, Run: 092, F, 0, 182, 0, 0, 1, 1, 0, 19, 214, 0, 1, 32, 39, 93, 560, 19, 12, 7, 19, 71, 106, 93, 774
INVAR-4, Run: 093, F, 0, 158, 0, 0, 1, 1, 0, 19, 178, 0, 1, 20, 39, 51, 297, 19, 14, 5, 19, 59, 88, 51, 475
INVAR-4, Run: 094, F, 0, 166, 0, 0, 1, 1, 0, 19, 190, 0, 1, 24, 39, 72, 309, 19, 13, 6, 19, 63, 94, 72, 499
INVAR-4, Run: 095, F, 0, 207, 0, 0, 1, 1, 0, 19, 252, 0, 0, 45, 39, 91, 935, 19, 12, 7, 19, 84, 126, 91, 1187
INVAR-4, Run: 096, F, 0, 170, 0, 0, 1, 1, 0, 19, 196, 0, 1, 26, 39, 62, 357, 19, 15, 4, 19, 65, 97, 62, 553
INVAR-4, Run: 097, F, 0, 175, 0, 0, 1, 1, 0, 19, 204, 0, 0, 29, 39, 103, 542, 19, 9, 10, 19, 68, 102, 103, 746
INVAR-4, Run: 098, F, 0, 186, 0, 0, 1, 1, 0, 19, 220, 0, 1, 34, 39, 78, 592, 19, 11, 8, 19, 73, 109, 78, 812
INVAR-4, Run: 099, F, 0, 155, 0, 0, 1, 1, 0, 19, 174, 0, 0, 19, 39, 66, 477, 19, 17, 2, 19, 58, 87, 66, 651
INVAR-4, Run: 100, F, 0, 163, 0, 0, 1, 1, 0, 19, 186, 0, 0, 23, 39, 54, 530, 19, 12, 7, 19, 62, 93, 54, 716
INVAR-5, Run: 001, F, 0, 244, 0, 0, 1, 1, 0, 26, 286, 0, 1, 42, 53, 177, 1082, 26, 16, 10, 26, 95, 142, 177, 1368
INVAR-5, Run: 002, F, 0, 241, 0, 0, 1, 1, 0, 26, 282, 0, 0, 41, 53, 132, 913, 26, 11, 15, 26, 94, 141, 132, 1195
INVAR-5, Run: 003, F, 0, 233, 0, 0, 1, 1, 0, 26, 270, 0, 0, 37, 53, 85, 575, 26, 23, 3, 26, 90, 135, 85, 845
INVAR-5, Run: 004, F, 0, 220, 0, 0, 1, 1, 0, 26, 250, 0, 1, 30, 53, 90, 472, 26, 14, 12, 26, 83, 124, 90, 722
INVAR-5, Run: 005, F, 0, 228, 0, 0, 1, 1, 0, 26, 262, 0, 1, 34, 53, 137, 821, 26, 13, 13, 26, 87, 130, 137, 1083
INVAR-5, Run: 006, F, 0, 236, 0, 0, 1, 1, 0, 26, 274, 0, 1, 38, 53, 152, 1365, 26, 16, 10, 26, 91, 136, 152, 1639
INVAR-5, Run: 007, F, 0, 220, 0, 0, 1, 1, 0, 26, 250, 0, 1, 30, 53, 96, 684, 26, 18, 8, 26, 83, 124, 96, 934
INVAR-5, Run: 008, F, 0, 237, 0, 0, 1, 1, 0, 26, 276, 0, 0, 39, 53, 141, 1020, 26, 17, 9, 26, 92, 138, 141, 1296
INVAR-5, Run: 009, F, 0, 221, 0, 0, 1, 1, 0, 26, 252, 0, 0, 31, 53, 106, 620, 26, 15, 11, 26, 84, 126, 106, 872
INVAR-5, Run: 010, F, 0, 240, 0, 0, 1, 1, 0, 26, 280, 0, 1, 40, 53, 117, 1045, 26, 21, 5, 26, 93, 139, 117, 1325
INVAR-5, Run: 011, F, 0, 245, 0, 0, 1, 1, 0, 26, 288, 0, 0, 43, 53, 135, 889, 26, 18, 8, 26, 96, 144, 135, 1177
INVAR-5, Run: 012, F, 0, 221, 0, 0, 1, 1, 0, 26, 252, 0, 0, 31, 53, 107, 663, 26, 14, 12, 26, 84, 126, 107, 915
INVAR-5, Run: 013, F, 0, 229, 0, 0, 1, 1, 0, 26, 264, 0, 0, 35, 53, 119, 1311, 26, 22, 4, 26, 88, 132, 119, 1575
INVAR-5, Run: 014, F, 0, 237, 0, 0, 1, 1, 0, 26, 276, 0, 0, 39, 53, 109, 872, 26, 14, 12, 26, 92, 138, 109, 1148
INVAR-5, Run: 015, F, 0, 220, 0, 0, 1, 1, 0, 26, 250, 0, 1, 30, 53, 99, 620, 26, 20, 6, 26, 83, 124, 99, 870
INVAR-5, Run: 016, F, 0, 217, 0, 0, 1, 1, 0, 26, 246, 0, 0, 29, 53, 81, 649, 26, 20, 6, 26, 82, 123, 81, 895
INVAR-5, Run: 017, F, 0, 225, 0, 0, 1, 1, 0, 26, 258, 0, 0, 33, 53, 104, 752, 26, 11, 15, 26, 86, 129, 104, 1010
INVAR-5, Run: 018, F, 0, 237, 0, 0, 1, 1, 0, 26, 276, 0, 0, 39, 53, 132, 883, 26, 14, 12, 26, 92, 138, 132, 1159
INVAR-5, Run: 019, F, 0, 201, 0, 0, 1, 1, 0, 26, 222, 0, 0, 21, 53, 101, 778, 26, 18, 8, 26, 74, 111, 101, 1000
INVAR-5, Run: 020, F, 0, 229, 0, 0, 1, 1, 0, 26, 264, 0, 0, 35, 53, 99, 702, 26, 17, 9, 26, 88, 132, 99, 966
INVAR-5, Run: 021, F, 0, 236, 0, 0, 1, 1, 0, 26, 274, 0, 1, 38, 53, 142, 1123, 26, 18, 8, 26, 91, 136, 142, 1397
INVAR-5, Run: 022, F, 0, 245, 0, 0, 1, 1, 0, 26, 288, 0, 0, 43, 53, 163, 1205, 26, 18, 8, 26, 96, 144, 163, 1493
INVAR-5, Run: 023, F, 0, 241, 0, 0, 1, 1, 0, 26, 282, 0, 0, 41, 53, 115, 698, 26, 15, 11, 26, 94, 141, 115, 980
INVAR-5, Run: 024, F, 0, 224, 0, 0, 1, 1, 0, 26, 256, 0, 1, 32, 53, 115, 776, 26, 19, 7, 26, 85, 127, 115, 1032
INVAR-5, Run: 025, F, 0, 220, 0, 0, 1, 1, 0, 26, 250, 0, 1, 30, 53, 107, 721, 26, 13, 13, 26, 83, 124, 107, 971
INVAR-5, Run: 026, F, 0, 249, 0, 0, 1, 1, 0, 26, 294, 0, 0, 45, 53, 126, 759, 26, 16, 10, 26, 98, 147, 126, 1053
INVAR-5, Run: 027, F, 0, 217, 0, 0, 1, 1, 0, 26, 246, 0, 0, 29, 53, 134, 675, 26, 25, 1, 26, 82, 123, 134, 921
INVAR-5, Run: 028, F, 0, 228, 0, 0, 1, 1, 0, 26, 262, 0, 1, 34, 53, 119, 648, 26, 20, 6, 26, 87, 130, 119, 910
INVAR-5, Run: 029, F, 0, 224, 0, 0, 1, 1, 0, 26, 256, 0, 1, 32, 53, 110, 541, 26, 19, 7, 26, 85, 127, 110, 797
INVAR-5, Run: 030, F, 0, 221, 0, 0, 1, 1, 0, 26, 252, 0, 0, 31, 53, 90, 682, 26, 14, 12, 26, 84, 126, 90, 934
INVAR-5, Run: 031, F, 0, 224, 0, 0, 1, 1, 0, 26, 256, 0, 1, 32, 53, 107, 515, 26, 15, 11, 26, 85, 127, 107, 771
INVAR-5, Run: 032, F, 0, 240, 0, 0, 1, 1, 0, 26, 280, 0, 1, 40, 53, 108, 540, 26, 17, 9, 26, 93, 139, 108, 820
INVAR-5, Run: 033, F, 0, 229, 0, 0, 1, 1, 0, 26, 264, 0, 0, 35, 53, 127, 803, 26, 20, 6, 26, 88, 132, 127, 1067
INVAR-5, Run: 034, F, 0, 253, 0, 0, 1, 1, 0, 26, 300, 0, 0, 47, 53, 121, 1328, 26, 19, 7, 26, 100, 150, 121, 1628
INVAR-5, Run: 035, F, 0, 241, 0, 0, 1, 1, 0, 26, 282, 0, 0, 41, 53, 136, 749, 26, 15, 11, 26, 94, 141, 136, 1031
INVAR-5, Run: 036, F, 0, 224, 0, 0, 1, 1, 0, 26, 256, 0, 1, 32, 53, 104, 756, 26, 19, 7, 26, 85, 127, 104, 1012
INVAR-5, Run: 037, F, 0, 229, 0, 0, 1, 1, 0, 26, 264, 0, 0, 35, 53, 147, 650, 26, 11, 15, 26, 88, 132, 147, 914
INVAR-5, Run: 038, F, 0, 241, 0, 0, 1, 1, 0, 26, 282, 0, 0, 41, 53, 172, 945, 26, 15, 11, 26, 94, 141, 172, 1227
INVAR-5, Run: 039, F, 0, 240, 0, 0, 1, 1, 0, 26, 280, 0, 1, 40, 53, 118, 668, 26, 14, 12, 26, 93, 139, 118, 948
INVAR-5, Run: 040, F, 0, 233, 0, 0, 1, 1, 0, 26, 270, 0, 0, 37, 53, 121, 684, 26, 17, 9, 26, 90, 135, 121, 954
INVAR-5, Run: 041, F, 0, 228, 0, 0, 1, 1, 0, 26, 262, 0, 1, 34, 53, 111, 713, 26, 17, 9, 26, 87, 130, 111, 975
INVAR-5, Run: 042, F, 0, 237, 0, 0, 1, 1, 0, 26, 276, 0, 0, 39, 53, 117, 928, 26, 21, 5, 26, 92, 138, 117, 1204
INVAR-5, Run: 043, F, 0, 245, 0, 0, 1, 1, 0, 26, 288, 0, 0, 43, 53, 133, 893, 26, 17, 9, 26, 96, 144, 133, 1181
INVAR-5, Run: 044, F, 0, 241, 0, 0, 1, 1, 0, 26, 282, 0, 0, 41, 53, 90, 625, 26, 18, 8, 26, 94, 141, 90, 907
INVAR-5, Run: 045, F, 0, 241, 0, 0, 1, 1, 0, 26, 282, 0, 0, 41, 53, 100, 890, 26, 18, 8, 26, 94, 141, 100, 1172
INVAR-5, Run: 046, F, 0, 209, 0, 0, 1, 1, 0, 26, 234, 0, 0, 25, 53, 74, 713, 26, 15, 11, 26, 78, 117, 74, 947
INVAR-5, Run: 047, F, 0, 244, 0, 0, 1, 1, 0, 26, 286, 0, 1, 42, 53, 138, 925, 26, 14, 12, 26, 95, 142, 138, 1211
INVAR-5, Run: 048, F, 0, 220, 0, 0, 1, 1, 0, 26, 250, 0, 1, 30, 53, 115, 549, 26, 20, 6, 26, 83, 124, 115, 799
INVAR-5, Run: 049, F, 0, 229, 0, 0, 1, 1, 0, 26, 264, 0, 0, 35, 53, 111, 794, 26, 16, 10, 26, 88, 132, 111, 1058
INVAR-5, Run: 050, F, 0, 220, 0, 0, 1, 1, 0, 26, 250, 0, 1, 30, 53, 100, 651, 26, 20, 6, 26, 83, 124, 100, 901
INVAR-5, Run: 051, F, 0, 217, 0, 0, 1, 1, 0, 26, 246, 0, 0, 29, 53, 89, 487, 26, 20, 6, 26, 82, 123, 89, 733
INVAR-5, Run: 052, F, 0, 221, 0, 0, 1, 1, 0, 26, 252, 0, 0, 31, 53, 86, 589, 26, 15, 11, 26, 84, 126, 86, 841
INVAR-5, Run: 053, F, 0, 217, 0, 0, 1, 1, 0, 26, 246, 0, 0, 29, 53, 83, 491, 26, 13, 13, 26, 82, 123, 83, 737
INVAR-5, Run: 054, F, 0, 248, 0, 0, 1, 1, 0, 26, 292, 0, 1, 44, 53, 133, 962, 26, 18, 8, 26, 97, 145, 133, 1254
INVAR-5, Run: 055, F, 0, 229, 0, 0, 1, 1, 0, 26, 264, 0, 0, 35, 53, 101, 749, 26, 17, 9, 26, 88, 132, 101, 1013
INVAR-5, Run: 056, F, 0, 241, 0, 0, 1, 1, 0, 26, 282, 0, 0, 41, 53, 144, 880, 26, 14, 12, 26, 94, 141, 144, 1162
INVAR-5, Run: 057, F, 0, 213, 0, 0, 1, 1, 0, 26, 240, 0, 0, 27, 53, 115, 489, 26, 18, 8, 26, 80, 120, 115, 729
INVAR-5, Run: 058, F, 0, 220, 0, 0, 1, 1, 0, 26, 250, 0, 1, 30, 53, 103, 436, 26, 19, 7, 26, 83, 124, 103, 686
INVAR-5, Run: 059, F, 0, 220, 0, 0, 1, 1, 0, 26, 250, 0, 1, 30, 53, 104, 541, 26, 15, 11, 26, 83, 124, 104, 791
INVAR-5, Run: 060, F, 0, 241, 0, 0, 1, 1, 0, 26, 282, 0, 0, 41, 53, 115, 927, 26, 20, 6, 26, 94, 141, 115, 1209
INVAR-5, Run: 061, F, 0, 233, 0, 0, 1, 1, 0, 26, 270, 0, 0, 37, 53, 126, 1108, 26, 18, 8, 26, 90, 135, 126, 1378
INVAR-5, Run: 062, F, 0, 216, 0, 0, 1, 1, 0, 26, 244, 0, 1, 28, 53, 89, 534, 26, 16, 10, 26, 81, 121, 89, 778
INVAR-5, Run: 063, F, 0, 252, 0, 0, 1, 1, 0, 26, 298, 0, 1, 46, 53, 127, 771, 26, 15, 11, 26, 99, 148, 127, 1069
INVAR-5, Run: 064, F, 0, 216, 0, 0, 1, 1, 0, 26, 244, 0, 1, 28, 53, 62, 389, 26, 15, 11, 26, 81, 121, 62, 633
INVAR-5, Run: 065, F, 0, 249, 0, 0, 1, 1, 0, 26, 294, 0, 0, 45, 53, 129, 1080, 26, 15, 11, 26, 98, 147, 129, 1374
INVAR-5, Run: 066, F, 0, 212, 0, 0, 1, 1, 0, 26, 238, 0, 1, 26, 53, 97, 533, 26, 17, 9, 26, 79, 118, 97, 771
INVAR-5, Run: 067, F, 0, 200, 0, 0, 1, 1, 0, 26, 220, 0, 1, 20, 53, 92, 418, 26, 18, 8, 26, 73, 109, 92, 638
INVAR-5, Run: 068, F, 0, 217, 0, 0, 1, 1, 0, 26, 246, 0, 0, 29, 53, 97, 674, 26, 18, 8, 26, 82, 123, 97, 920
INVAR-5, Run: 069, F, 0, 217, 0, 0, 1, 1, 0, 26, 246, 0, 0, 29, 53, 108, 781, 26, 20, 6, 26, 82, 123, 108, 1027
INVAR-5, Run: 070, F, 0, 245, 0, 0, 1, 1, 0, 26, 288, 0, 0, 43, 53, 137, 1199, 26, 21, 5, 26, 96, 144, 137, 1487
INVAR-5, Run: 071, F, 0, 241, 0, 0, 1, 1, 0, 26, 282, 0, 0, 41, 53, 179, 1276, 26, 14, 12, 26, 94, 141, 179, 1558
INVAR-5, Run: 072, F, 0, 196, 0, 0, 1, 1, 0, 26, 214, 0, 1, 18, 53, 92, 473, 26, 16, 10, 26, 71, 106, 92, 687
INVAR-5, Run: 073, F, 0, 221, 0, 0, 1, 1, 0, 26, 252, 0, 0, 31, 53, 124, 610, 26, 17, 9, 26, 84, 126, 124, 862
INVAR-5, Run: 074, F, 0, 228, 0, 0, 1, 1, 0, 26, 262, 0, 1, 34, 53, 137, 781, 26, 14, 12, 26, 87, 130, 137, 1043
INVAR-5, Run: 075, F, 0, 221, 0, 0, 1, 1, 0, 26, 252, 0, 0, 31, 53, 94, 822, 26, 19, 7, 26, 84, 126, 94, 1074
INVAR-5, Run: 076, F, 0, 221, 0, 0, 1, 1, 0, 26, 252, 0, 0, 31, 53, 48, 723, 26, 15, 11, 26, 84, 126, 48, 975
INVAR-5, Run: 077, F, 0, 225, 0, 0, 1, 1, 0, 26, 258, 0, 0, 33, 53, 116, 793, 26, 15, 11, 26, 86, 129, 116, 1051
INVAR-5, Run: 078, F, 0, 220, 0, 0, 1, 1, 0, 26, 250, 0, 1, 30, 53, 114, 711, 26, 17, 9, 26, 83, 124, 114, 961
INVAR-5, Run: 079, F, 0, 252, 0, 0, 1, 1, 0, 26, 298, 0, 1, 46, 53, 124, 1175, 26, 20, 6, 26, 99, 148, 124, 1473
INVAR-5, Run: 080, F, 0, 232, 0, 0, 1, 1, 0, 26, 268, 0, 1, 36, 53, 119, 700, 26, 10, 16, 26, 89, 133, 119, 968
INVAR-5, Run: 081, F, 0, 201, 0, 0, 1, 1, 0, 26, 222, 0, 0, 21, 53, 71, 512, 26, 20, 6, 26, 74, 111, 71, 734
INVAR-5, Run: 082, F, 0, 237, 0, 0, 1, 1, 0, 26, 276, 0, 0, 39, 53, 116, 811, 26, 13, 13, 26, 92, 138, 116, 1087
INVAR-5, Run: 083, F, 0, 224, 0, 0, 1, 1, 0, 26, 256, 0, 1, 32, 53, 102, 748, 26, 18, 8, 26, 85, 127, 102, 1004
INVAR-5, Run: 084, F, 0, 228, 0, 0, 1, 1, 0, 26, 262, 0, 1, 34, 53, 131, 776, 26, 15, 11, 26, 87, 130, 131, 1038
INVAR-5, Run: 085, F, 0, 225, 0, 0, 1, 1, 0, 26, 258, 0, 0, 33, 53, 111, 897, 26, 21, 5, 26, 86, 129, 111, 1155
INVAR-5, Run: 086, F, 0, 244, 0, 0, 1, 1, 0, 26, 286, 0, 1, 42, 53, 148, 958, 26, 14, 12, 26, 95, 142, 148, 1244
INVAR-5, Run: 087, F, 0, 236, 0, 0, 1, 1, 0, 26, 274, 0, 1, 38, 53, 158, 841, 26, 13, 13, 26, 91, 136, 158, 1115
INVAR-5, Run: 088, F, 0, 237, 0, 0, 1, 1, 0, 26, 276, 0, 0, 39, 53, 88, 644, 26, 14, 12, 26, 92, 138, 88, 920
INVAR-5, Run: 089, F, 0, 212, 0, 0, 1, 1, 0, 26, 238, 0, 1, 26, 53, 108, 504, 26, 16, 10, 26, 79, 118, 108, 742
INVAR-5, Run: 090, F, 0, 221, 0, 0, 1, 1, 0, 26, 252, 0, 0, 31, 53, 116, 618, 26, 16, 10, 26, 84, 126, 116, 870
INVAR-5, Run: 091, F, 0, 249, 0, 0, 1, 1, 0, 26, 294, 0, 0, 45, 53, 165, 1269, 26, 13, 13, 26, 98, 147, 165, 1563
INVAR-5, Run: 092, F, 0, 245, 0, 0, 1, 1, 0, 26, 288, 0, 0, 43, 53, 128, 749, 26, 15, 11, 26, 96, 144, 128, 1037
INVAR-5, Run: 093, F, 0, 260, 0, 0, 1, 1, 0, 26, 310, 0, 1, 50, 53, 167, 986, 26, 12, 14, 26, 103, 154, 167, 1296
INVAR-5, Run: 094, F, 0, 241, 0, 0, 1, 1, 0, 26, 282, 0, 0, 41, 53, 143, 817, 26, 14, 12, 26, 94, 141, 143, 1099
INVAR-5, Run: 095, F, 0, 209, 0, 0, 1, 1, 0, 26, 234, 0, 0, 25, 53, 99, 742, 26, 17, 9, 26, 78, 117, 99, 976
INVAR-5, Run: 096, F, 0, 232, 0, 0, 1, 1, 0, 26, 268, 0, 1, 36, 53, 114, 836, 26, 15, 11, 26, 89, 133, 114, 1104
INVAR-5, Run: 097, F, 0, 229, 0, 0, 1, 1, 0, 26, 264, 0, 0, 35, 53, 107, 698, 26, 15, 11, 26, 88, 132, 107, 962
INVAR-5, Run: 098, F, 0, 217, 0, 0, 1, 1, 0, 26, 246, 0, 0, 29, 53, 83, 607, 26, 20, 6, 26, 82, 123, 83, 853
INVAR-5, Run: 099, F, 0, 229, 0, 0, 1, 1, 0, 26, 264, 0, 0, 35, 53, 108, 669, 26, 16, 10, 26, 88, 132, 108, 933
INVAR-5, Run: 100, F, 0, 229, 0, 0, 1, 1, 0, 26, 264, 0, 0, 35, 53, 123, 909, 26, 20, 6, 26, 88, 132, 123, 1173
INVAR-6, Run: 001, F, 0, 714, 0, 0, 1, 1, 0, 87, 808, 0, 1, 94, 175, 804, 5577, 87, 50, 37, 87, 269, 403, 804, 6385
INVAR-6, Run: 002, F, 0, 715, 0, 0, 1, 1, 0, 87, 810, 0, 0, 95, 175, 777, 5050, 87, 58, 29, 87, 270, 405, 777, 5860
INVAR-6, Run: 003, F, 0, 691, 0, 0, 1, 1, 0, 87, 774, 0, 0, 83, 175, 634, 4253, 87, 64, 23, 87, 258, 387, 634, 5027
INVAR-6, Run: 004, F, 0, 707, 0, 0, 1, 1, 0, 87, 798, 0, 0, 91, 175, 670, 4825, 87, 49, 38, 87, 266, 399, 670, 5623
INVAR-6, Run: 005, F, 0, 739, 0, 0, 1, 1, 0, 87, 846, 0, 0, 107, 175, 793, 5483, 87, 53, 34, 87, 282, 423, 793, 6329
INVAR-6, Run: 006, F, 0, 695, 0, 0, 1, 1, 0, 87, 780, 0, 0, 85, 175, 676, 4441, 87, 62, 25, 87, 260, 390, 676, 5221
INVAR-6, Run: 007, F, 0, 723, 0, 0, 1, 1, 0, 87, 822, 0, 0, 99, 175, 804, 4863, 87, 56, 31, 87, 274, 411, 804, 5685
INVAR-6, Run: 008, F, 0, 679, 0, 0, 1, 1, 0, 87, 756, 0, 0, 77, 175, 664, 3439, 87, 51, 36, 87, 252, 378, 664, 4195
INVAR-6, Run: 009, F, 0, 734, 0, 0, 1, 1, 0, 87, 838, 0, 1, 104, 175, 843, 7033, 87, 51, 36, 87, 279, 418, 843, 7871
INVAR-6, Run: 010, F, 0, 738, 0, 0, 1, 1, 0, 87, 844, 0, 1, 106, 175, 832, 5588, 87, 59, 28, 87, 281, 421, 832, 6432
INVAR-6, Run: 011, F, 0, 767, 0, 0, 1, 1, 0, 87, 888, 0, 0, 121, 175, 923, 8547, 87, 56, 31, 87, 296, 444, 923, 9435
INVAR-6, Run: 012, F, 0, 702, 0, 0, 1, 1, 0, 87, 790, 0, 1, 88, 175, 624, 4497, 87, 58, 29, 87, 263, 394, 624, 5287
INVAR-6, Run: 013, F, 0, 687, 0, 0, 1, 1, 0, 87, 768, 0, 0, 81, 175, 655, 3952, 87, 57, 30, 87, 256, 384, 655, 4720
INVAR-6, Run: 014, F, 0, 683, 0, 0, 1, 1, 0, 87, 762, 0, 0, 79, 175, 613, 4314, 87, 58, 29, 87, 254, 381, 613, 5076
INVAR-6, Run: 015, F, 0, 699, 0, 0, 1, 1, 0, 87, 786, 0, 0, 87, 175, 598, 4055, 87, 54, 33, 87, 262, 393, 598, 4841
INVAR-6, Run: 016, F, 0, 739, 0, 0, 1, 1, 0, 87, 846, 0, 0, 107, 175, 830, 6550, 87, 57, 30, 87, 282, 423, 830, 7396
INVAR-6, Run: 017, F, 0, 743, 0, 0, 1, 1, 0, 87, 852, 0, 0, 109, 175, 838, 4471, 87, 39, 48, 87, 284, 426, 838, 5323
INVAR-6, Run: 018, F, 0, 703, 0, 0, 1, 1, 0, 87, 792, 0, 0, 89, 175, 720, 4723, 87, 56, 31, 87, 264, 396, 720, 5515
INVAR-6, Run: 019, F, 0, 715, 0, 0, 1, 1, 0, 87, 810, 0, 0, 95, 175, 759, 4698, 87, 53, 34, 87, 270, 405, 759, 5508
INVAR-6, Run: 020, F, 0, 702, 0, 0, 1, 1, 0, 87, 790, 0, 1, 88, 175, 776, 3909, 87, 49, 38, 87, 263, 394, 776, 4699
INVAR-6, Run: 021, F, 0, 698, 0, 0, 1, 1, 0, 87, 784, 0, 1, 86, 175, 546, 4880, 87, 60, 27, 87, 261, 391, 546, 5664
INVAR-6, Run: 022, F, 0, 710, 0, 0, 1, 1, 0, 87, 802, 0, 1, 92, 175, 610, 4648, 87, 51, 36, 87, 267, 400, 610, 5450
INVAR-6, Run: 023, F, 0, 727, 0, 0, 1, 1, 0, 87, 828, 0, 0, 101, 175, 665, 5397, 87, 50, 37, 87, 276, 414, 665, 6225
INVAR-6, Run: 024, F, 0, 702, 0, 0, 1, 1, 0, 87, 790, 0, 1, 88, 175, 735, 4258, 87, 51, 36, 87, 263, 394, 735, 5048
INVAR-6, Run: 025, F, 0, 722, 0, 0, 1, 1, 0, 87, 820, 0, 1, 98, 175, 790, 5757, 87, 63, 24, 87, 273, 409, 790, 6577
INVAR-6, Run: 026, F, 0, 694, 0, 0, 1, 1, 0, 87, 778, 0, 1, 84, 175, 591, 3946, 87, 62, 25, 87, 259, 388, 591, 4724
INVAR-6, Run: 027, F, 0, 691, 0, 0, 1, 1, 0, 87, 774, 0, 0, 83, 175, 631, 5356, 87, 50, 37, 87, 258, 387, 631, 6130
INVAR-6, Run: 028, F, 0, 739, 0, 0, 1, 1, 0, 87, 846, 0, 0, 107, 175, 791, 5785, 87, 55, 32, 87, 282, 423, 791, 6631
INVAR-6, Run: 029, F, 0, 710, 0, 0, 1, 1, 0, 87, 802, 0, 1, 92, 175, 720, 3633, 87, 49, 38, 87, 267, 400, 720, 4435
INVAR-6, Run: 030, F, 0, 702, 0, 0, 1, 1, 0, 87, 790, 0, 1, 88, 175, 644, 3982, 87, 55, 32, 87, 263, 394, 644, 4772
INVAR-6, Run: 031, F, 0, 687, 0, 0, 1, 1, 0, 87, 768, 0, 0, 81, 175, 571, 3904, 87, 56, 31, 87, 256, 384, 571, 4672
INVAR-6, Run: 032, F, 0, 747, 0, 0, 1, 1, 0, 87, 858, 0, 0, 111, 175, 683, 5674, 87, 58, 29, 87, 286, 429, 683, 6532
INVAR-6, Run: 033, F, 0, 718, 0, 0, 1, 1, 0, 87, 814, 0, 1, 96, 175, 624, 5033, 87, 52, 35, 87, 271, 406, 624, 5847
INVAR-6, Run: 034, F, 0, 742, 0, 0, 1, 1, 0, 87, 850, 0, 1, 108, 175, 781, 6623, 87, 53, 34, 87, 283, 424, 781, 7473
INVAR-6, Run: 035, F, 0, 695, 0, 0, 1, 1, 0, 87, 780, 0, 0, 85, 175, 735, 4363, 87, 54, 33, 87, 260, 390, 735, 5143
INVAR-6, Run: 036, F, 0, 698, 0, 0, 1, 1, 0, 87, 784, 0, 1, 86, 175, 632, 4978, 87, 57, 30, 87, 261, 391, 632, 5762
INVAR-6, Run: 037, F, 0, 718, 0, 0, 1, 1, 0, 87, 814, 0, 1, 96, 175, 779, 5597, 87, 62, 25, 87, 271, 406, 779, 6411
INVAR-6, Run: 038, F, 0, 702, 0, 0, 1, 1, 0, 87, 790, 0, 1, 88, 175, 666, 3914, 87, 52, 35, 87, 263, 394, 666, 4704
INVAR-6, Run: 039, F, 0, 687, 0, 0, 1, 1, 0, 87, 768, 0, 0, 81, 175, 541, 3959, 87, 63, 24, 87, 256, 384, 541, 4727
INVAR-6, Run: 040, F, 0, 710, 0, 0, 1, 1, 0, 87, 802, 0, 1, 92, 175, 718, 4847, 87, 62, 25, 87, 267, 400, 718, 5649
INVAR-6, Run: 041, F, 0, 751, 0, 0, 1, 1, 0, 87, 864, 0, 0, 113, 175, 798, 6487, 87, 58, 29, 87, 288, 432, 798, 7351
INVAR-6, Run: 042, F, 0, 719, 0, 0, 1, 1, 0, 87, 816, 0, 0, 97, 175, 716, 5310, 87, 60, 27, 87, 272, 408, 716, 6126
INVAR-6, Run: 043, F, 0, 695, 0, 0, 1, 1, 0, 87, 780, 0, 0, 85, 175, 546, 4753, 87, 52, 35, 87, 260, 390, 546, 5533
INVAR-6, Run: 044, F, 0, 723, 0, 0, 1, 1, 0, 87, 822, 0, 0, 99, 175, 635, 4778, 87, 47, 40, 87, 274, 411, 635, 5600
INVAR-6, Run: 045, F, 0, 698, 0, 0, 1, 1, 0, 87, 784, 0, 1, 86, 175, 642, 4058, 87, 60, 27, 87, 261, 391, 642, 4842
INVAR-6, Run: 046, F, 0, 734, 0, 0, 1, 1, 0, 87, 838, 0, 1, 104, 175, 854, 6183, 87, 50, 37, 87, 279, 418, 854, 7021
INVAR-6, Run: 047, F, 0, 710, 0, 0, 1, 1, 0, 87, 802, 0, 1, 92, 175, 626, 4784, 87, 52, 35, 87, 267, 400, 626, 5586
INVAR-6, Run: 048, F, 0, 703, 0, 0, 1, 1, 0, 87, 792, 0, 0, 89, 175, 713, 4548, 87, 56, 31, 87, 264, 396, 713, 5340
INVAR-6, Run: 049, F, 0, 730, 0, 0, 1, 1, 0, 87, 832, 0, 1, 102, 175, 662, 4361, 87, 56, 31, 87, 277, 415, 662, 5193
INVAR-6, Run: 050, F, 0, 695, 0, 0, 1, 1, 0, 87, 780, 0, 0, 85, 175, 786, 4337, 87, 48, 39, 87, 260, 390, 786, 5117
INVAR-6, Run: 051, F, 0, 702, 0, 0, 1, 1, 0, 87, 790, 0, 1, 88, 175, 635, 4961, 87, 54, 33, 87, 263, 394, 635, 5751
