Input Number, Run_Number, Result@ 100, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AIuAJab, AGuAIab, Leaderai, AIuAJX1, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-6, Run: 068, F, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 523, 0, 0, 0, 0, 0, 0, 0, 1, 169, 86, 1, 0, 83, 3, 0, 0, 0, 5, 1, 5, 1, 169, 5, 0, 5, 1, 11, 2, 1, 1, 0, 86, 1, 0, 14, 3, 15, 3, 0, 0, 0, 3, 0, 15, 6, 15, 6, 1, 173, 1, 0, 3, 0, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 280, 0, 0, 39, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 240, 3, 0, 47, 0, 0, 11, 2, 15, 1, 3, 1
INVAR-6, Run: 069, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 1, 0, 0, 0, 172, 87, 1, 0, 86, 1, 0, 5, 2, 8, 3, 3, 1, 173, 2, 0, 33, 3, 36, 4, 1, 1, 0, 87, 0, 0, 15, 5, 16, 6, 1, 1, 0, 14, 0, 2, 0, 3, 1, 1, 172, 3, 0, 5, 4, 1, 9, 2, 1, 1, 1, 1, 1, 0, 0, 18, 0, 0, 0, 0, 280, 0, 0, 46, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 243, 3, 0, 41, 0, 0, 3, 3, 7, 1, 3, 0
INVAR-6, Run: 070, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 174, 87, 0, 1, 87, 0, 0, 8, 3, 10, 5, 1, 1, 170, 5, 0, 5, 1, 11, 2, 1, 1, 0, 87, 0, 0, 35, 9, 36, 10, 1, 1, 0, 2, 0, 3, 1, 4, 2, 1, 171, 4, 0, 3, 0, 0, 8, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 250, 0, 0, 35, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 275, 1, 0, 50, 2, 0, 8, 4, 12, 1, 5, 1
INVAR-6, Run: 071, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 81, 6, 1, 85, 2, 0, 17, 1, 27, 2, 5, 0, 171, 4, 0, 6, 6, 11, 7, 1, 1, 0, 87, 0, 0, 7, 0, 8, 1, 1, 1, 0, 47, 0, 3, 0, 4, 1, 1, 174, 1, 0, 0, 12, 0, 2, 1, 1, 1, 1, 1, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 072, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 1, 0, 0, 0, 171, 87, 1, 0, 86, 1, 0, 26, 10, 29, 11, 4, 1, 173, 2, 0, 6, 0, 9, 1, 1, 1, 0, 87, 0, 0, 11, 6, 12, 7, 1, 1, 0, 0, 0, 13, 1, 14, 2, 1, 171, 4, 0, 9, 0, 2, 14, 3, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 260, 0, 0, 40, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 263, 3, 0, 47, 0, 0, 20, 4, 24, 1, 4, 0
INVAR-6, Run: 073, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 174, 86, 2, 0, 86, 1, 0, 7, 2, 11, 3, 1, 1, 171, 4, 0, 25, 11, 30, 12, 1, 1, 0, 87, 0, 0, 5, 0, 6, 1, 1, 0, 1, 12, 0, 2, 1, 4, 2, 1, 170, 5, 0, 2, 4, 0, 8, 1, 1, 1, 1, 1, 1, 0, 0, 14, 0, 0, 0, 0, 255, 0, 0, 46, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 270, 1, 0, 41, 0, 0, 1, 0, 3, 1, 1, 1
INVAR-6, Run: 074, F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 165, 86, 2, 0, 85, 2, 0, 8, 3, 13, 4, 10, 1, 171, 4, 0, 33, 5, 38, 6, 1, 1, 0, 85, 1, 0, 6, 1, 7, 1, 0, 1, 0, 11, 2, 4, 2, 6, 4, 1, 171, 4, 0, 6, 5, 2, 11, 3, 1, 1, 1, 1, 1, 0, 0, 22, 0, 0, 0, 0, 266, 0, 0, 40, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 259, 1, 0, 44, 1, 0, 15, 4, 18, 1, 5, 1
INVAR-6, Run: 075, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 87, 0, 0, 0, 1, 0, 0, 526, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 86, 2, 0, 85, 2, 0, 13, 0, 18, 1, 2, 1, 171, 4, 0, 21, 2, 26, 3, 1, 1, 0, 87, 0, 0, 24, 9, 25, 10, 1, 0, 0, 17, 1, 5, 1, 6, 2, 0, 170, 5, 0, 5, 6, 0, 11, 1, 1, 1, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 076, F, 0, 0, 0, 11, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 493, 0, 0, 0, 0, 0, 0, 0, 1, 171, 87, 1, 0, 84, 3, 0, 4, 0, 9, 1, 4, 1, 161, 3, 0, 1, 0, 5, 1, 1, 1, 0, 81, 1, 0, 13, 2, 14, 2, 0, 0, 0, 6, 0, 6, 2, 6, 2, 1, 163, 1, 0, 30, 3, 7, 32, 8, 1, 1, 1, 1, 1, 0, 0, 11, 0, 0, 0, 0, 246, 0, 0, 33, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 244, 3, 0, 48, 0, 0, 6, 2, 10, 1, 3, 1
INVAR-6, Run: 077, P, 0, 0, 0, 1, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 523, 0, 0, 0, 0, 0, 0, 0, 0, 170, 87, 1, 0, 82, 4, 1, 40, 14, 47, 16, 4, 1, 171, 3, 0, 2, 0, 6, 1, 1, 1, 1, 87, 0, 0, 16, 0, 17, 1, 1, 0, 0, 11, 0, 14, 4, 15, 5, 1, 172, 1, 1, 10, 2, 3, 13, 5, 1, 1, 1, 1, 1, 0, 0, 17, 0, 0, 0, 0, 270, 0, 0, 36, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 251, 2, 0, 51, 0, 0, 7, 0, 9, 1, 0, 0
INVAR-6, Run: 078, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 87, 0, 0, 0, 1, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 86, 2, 0, 87, 0, 0, 5, 1, 8, 2, 5, 1, 174, 1, 0, 17, 3, 19, 4, 1, 1, 0, 87, 0, 0, 20, 7, 21, 8, 1, 1, 0, 5, 0, 10, 3, 10, 3, 0, 174, 1, 0, 43, 2, 9, 44, 9, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 079, P, 0, 0, 7, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 1, 73, 0, 0, 0, 0, 0, 0, 0, 0, 174, 83, 1, 0, 81, 3, 0, 0, 0, 5, 1, 1, 1, 171, 4, 0, 38, 11, 43, 12, 1, 1, 0, 87, 0, 0, 7, 1, 8, 2, 1, 1, 0, 9, 0, 5, 2, 6, 3, 1, 168, 7, 0, 7, 4, 4, 15, 5, 1, 1, 1, 1, 1, 35, 0, 11, 0, 219, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 38, 0, 0, 220, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 080, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 526, 0, 0, 0, 0, 0, 0, 0, 0, 168, 83, 5, 0, 86, 1, 0, 18, 2, 25, 3, 6, 1, 172, 3, 0, 1, 2, 5, 3, 1, 1, 1, 87, 0, 0, 8, 3, 9, 4, 1, 1, 0, 7, 0, 34, 6, 35, 7, 1, 169, 5, 1, 17, 1, 7, 24, 9, 1, 1, 1, 1, 1, 0, 0, 15, 0, 0, 0, 0, 264, 0, 0, 47, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 260, 1, 1, 39, 1, 0, 4, 0, 7, 1, 1, 0
INVAR-6, Run: 081, F, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 520, 0, 0, 0, 0, 0, 0, 0, 1, 172, 86, 1, 0, 83, 2, 1, 18, 2, 23, 4, 1, 1, 168, 5, 0, 6, 0, 12, 1, 1, 1, 0, 85, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 171, 2, 0, 4, 0, 1, 7, 2, 1, 1, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 245, 0, 0, 41, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 273, 2, 0, 43, 1, 0, 13, 7, 17, 1, 8, 1
INVAR-6, Run: 082, P, 0, 0, 0, 6, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 508, 0, 0, 0, 0, 0, 0, 0, 1, 169, 85, 3, 0, 86, 1, 0, 15, 5, 20, 6, 5, 1, 168, 1, 0, 0, 0, 2, 1, 1, 1, 1, 84, 0, 0, 9, 3, 10, 4, 1, 1, 0, 1, 0, 4, 1, 5, 2, 1, 165, 4, 0, 22, 0, 3, 27, 4, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 242, 0, 0, 45, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 265, 1, 0, 38, 1, 0, 2, 0, 5, 1, 1, 1
INVAR-6, Run: 083, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 87, 0, 0, 0, 0, 0, 0, 523, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 86, 2, 0, 86, 1, 0, 20, 3, 24, 4, 3, 1, 168, 7, 0, 10, 2, 18, 3, 1, 1, 0, 87, 0, 0, 41, 7, 41, 7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 171, 3, 0, 1, 0, 0, 5, 1, 1, 1, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 084, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 172, 86, 2, 0, 84, 3, 0, 5, 0, 11, 1, 3, 1, 172, 1, 2, 14, 6, 18, 9, 1, 1, 0, 87, 0, 0, 11, 1, 12, 2, 1, 1, 0, 2, 0, 3, 0, 4, 1, 1, 172, 3, 0, 6, 0, 1, 10, 2, 1, 1, 1, 1, 1, 0, 0, 6, 0, 0, 0, 0, 258, 0, 0, 41, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 266, 2, 0, 46, 0, 0, 5, 2, 8, 1, 3, 1
INVAR-6, Run: 085, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 87, 0, 0, 0, 1, 0, 0, 526, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 86, 2, 0, 87, 0, 0, 3, 0, 6, 1, 6, 1, 170, 5, 0, 31, 4, 37, 5, 1, 1, 0, 87, 0, 0, 12, 2, 13, 3, 1, 1, 0, 14, 0, 12, 4, 12, 4, 0, 172, 3, 0, 11, 2, 0, 15, 1, 1, 1, 1, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 086, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 172, 87, 1, 0, 85, 2, 0, 1, 0, 5, 1, 3, 1, 173, 2, 0, 17, 5, 20, 6, 1, 1, 0, 87, 0, 0, 2, 0, 3, 1, 1, 1, 0, 4, 0, 5, 0, 6, 1, 1, 170, 5, 0, 28, 0, 3, 34, 4, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 257, 0, 0, 45, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 268, 0, 1, 42, 0, 0, 3, 0, 5, 1, 2, 1
INVAR-6, Run: 087, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 87, 0, 0, 0, 0, 0, 1, 525, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 87, 1, 0, 84, 3, 0, 14, 2, 19, 3, 8, 1, 169, 6, 0, 15, 5, 22, 6, 1, 1, 0, 87, 0, 0, 3, 1, 4, 2, 1, 0, 0, 25, 0, 1, 0, 2, 1, 1, 170, 5, 0, 24, 3, 5, 30, 5, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 088, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 87, 0, 0, 0, 1, 0, 0, 525, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 84, 4, 0, 86, 1, 0, 14, 3, 20, 4, 5, 1, 171, 3, 1, 32, 10, 37, 12, 1, 1, 0, 87, 0, 0, 10, 3, 11, 4, 1, 1, 0, 16, 0, 0, 0, 0, 0, 0, 170, 4, 1, 7, 4, 0, 13, 1, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 089, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 87, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 86, 2, 0, 87, 0, 0, 1, 0, 4, 1, 1, 1, 172, 3, 0, 12, 3, 16, 4, 1, 1, 0, 87, 0, 0, 32, 3, 32, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 174, 1, 0, 6, 2, 5, 8, 6, 1, 1, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 090, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 87, 0, 0, 0, 0, 1, 0, 525, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 86, 1, 1, 85, 2, 0, 4, 1, 9, 3, 7, 1, 174, 1, 0, 36, 12, 38, 13, 1, 1, 1, 87, 0, 0, 18, 6, 19, 7, 1, 1, 0, 3, 0, 10, 2, 11, 2, 0, 172, 3, 0, 23, 0, 3, 27, 4, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 091, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 1, 500, 0, 0, 0, 0, 0, 0, 0, 0, 175, 86, 2, 0, 85, 2, 0, 5, 0, 10, 1, 0, 1, 169, 6, 0, 7, 3, 14, 4, 1, 1, 0, 87, 0, 0, 17, 1, 18, 2, 1, 1, 0, 11, 0, 21, 5, 22, 6, 1, 171, 3, 1, 11, 2, 3, 16, 5, 1, 1, 1, 1, 1, 0, 0, 12, 0, 0, 0, 0, 256, 0, 0, 38, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 244, 0, 0, 39, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 092, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 174, 88, 0, 0, 86, 1, 0, 14, 2, 16, 3, 1, 1, 175, 0, 0, 2, 2, 3, 3, 1, 1, 0, 87, 0, 0, 0, 0, 1, 1, 1, 1, 0, 6, 0, 8, 0, 9, 1, 1, 167, 6, 2, 8, 1, 1, 17, 4, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 263, 0, 0, 42, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 262, 1, 0, 45, 0, 0, 4, 0, 6, 1, 1, 1
INVAR-6, Run: 093, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 87, 0, 0, 0, 1, 0, 0, 526, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 88, 0, 0, 85, 2, 0, 4, 2, 7, 3, 4, 1, 165, 10, 0, 15, 5, 26, 6, 1, 1, 0, 87, 0, 0, 15, 1, 16, 2, 1, 1, 0, 1, 0, 22, 7, 22, 7, 0, 171, 4, 0, 4, 0, 0, 9, 1, 1, 1, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 094, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 173, 86, 2, 0, 87, 0, 0, 22, 6, 25, 7, 2, 1, 173, 2, 0, 20, 2, 23, 3, 1, 1, 0, 87, 0, 0, 11, 4, 12, 5, 1, 1, 0, 2, 0, 1, 0, 2, 1, 1, 170, 5, 0, 5, 1, 1, 11, 2, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 251, 0, 0, 37, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 275, 0, 0, 50, 0, 0, 5, 0, 6, 1, 1, 1
INVAR-6, Run: 095, F, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 85, 0, 1, 0, 1, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 88, 0, 0, 84, 3, 0, 30, 2, 33, 2, 5, 0, 171, 4, 0, 12, 4, 17, 5, 1, 1, 1, 85, 1, 0, 7, 1, 9, 2, 1, 1, 1, 34, 1, 24, 8, 26, 9, 0, 174, 1, 0, 10, 1, 5, 11, 5, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 096, F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 167, 87, 1, 0, 85, 2, 0, 31, 7, 35, 8, 8, 1, 173, 2, 0, 14, 4, 17, 5, 1, 1, 0, 86, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 170, 5, 0, 12, 1, 1, 18, 2, 1, 1, 1, 1, 1, 0, 0, 15, 0, 0, 0, 0, 235, 0, 0, 38, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 291, 0, 0, 47, 1, 0, 5, 0, 7, 1, 1, 1
INVAR-6, Run: 097, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 171, 87, 1, 0, 86, 1, 0, 0, 0, 3, 1, 3, 1, 174, 1, 0, 28, 7, 30, 8, 1, 1, 1, 87, 0, 0, 12, 3, 13, 4, 1, 0, 0, 3, 0, 3, 1, 4, 2, 1, 173, 2, 0, 8, 1, 4, 11, 5, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 253, 0, 0, 43, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 268, 5, 0, 43, 0, 1, 7, 3, 14, 1, 5, 1
