Input Number, Run_Number, Result@ 100, X1, H, M, PO, CE, Y, D, CO, A, PE, B, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 092, P, 0, 1, 0, 1, 6, 12, 13, 6, 112, 9, 1, 39, 11413, 10791, 19, 1037, 9764, 19, 39, 58, 11419, 10797
INVAR-4, Run: 093, P, 0, 1, 0, 1, 9, 15, 10, 6, 112, 6, 1, 39, 11572, 10923, 19, 990, 9946, 19, 39, 58, 11581, 10929
INVAR-4, Run: 094, P, 0, 1, 0, 1, 7, 13, 12, 6, 112, 9, 1, 39, 11329, 10972, 19, 1067, 9915, 19, 39, 58, 11336, 10978
INVAR-4, Run: 095, P, 0, 1, 0, 1, 7, 15, 12, 8, 110, 11, 1, 39, 11472, 10814, 19, 1027, 9795, 19, 39, 58, 11479, 10822
INVAR-4, Run: 096, P, 0, 1, 0, 1, 10, 18, 9, 8, 110, 7, 1, 39, 11044, 10805, 19, 1043, 9774, 19, 39, 58, 11054, 10813
INVAR-4, Run: 097, P, 0, 1, 0, 1, 8, 15, 11, 7, 111, 12, 1, 39, 11601, 11108, 19, 1064, 10051, 19, 39, 58, 11609, 11115
INVAR-4, Run: 098, P, 0, 1, 0, 1, 9, 17, 10, 8, 110, 14, 1, 39, 11244, 10765, 19, 1028, 9742, 19, 39, 58, 11253, 10773
INVAR-4, Run: 099, P, 0, 1, 0, 1, 3, 13, 16, 10, 108, 7, 1, 39, 11161, 10717, 19, 1023, 9706, 19, 39, 58, 11164, 10727
INVAR-4, Run: 100, P, 0, 1, 0, 1, 10, 13, 9, 3, 115, 9, 1, 39, 11449, 10956, 19, 1100, 9866, 19, 39, 58, 11459, 10959
INVAR-5, Run: 001, P, 0, 1, 0, 1, 14, 21, 12, 7, 153, 14, 1, 53, 18600, 15066, 26, 1279, 13799, 26, 53, 79, 18614, 15073
INVAR-5, Run: 002, P, 0, 1, 0, 1, 9, 21, 17, 12, 148, 14, 1, 53, 18861, 15003, 26, 1252, 13763, 26, 53, 79, 18870, 15015
INVAR-5, Run: 003, P, 0, 1, 0, 1, 11, 16, 15, 5, 155, 11, 1, 53, 18985, 15090, 26, 1296, 13809, 26, 53, 79, 18996, 15095
INVAR-5, Run: 004, P, 0, 1, 0, 1, 13, 18, 13, 5, 155, 15, 1, 53, 18682, 14951, 26, 1256, 13706, 26, 53, 79, 18695, 14956
INVAR-5, Run: 005, P, 0, 1, 0, 1, 8, 15, 18, 7, 153, 12, 1, 53, 18933, 15349, 26, 1324, 14039, 26, 53, 79, 18941, 15356
INVAR-5, Run: 006, P, 0, 1, 0, 1, 11, 18, 15, 7, 153, 14, 1, 53, 19031, 15145, 26, 1244, 13913, 26, 53, 79, 19042, 15152
INVAR-5, Run: 007, P, 0, 1, 0, 1, 9, 17, 17, 8, 152, 10, 1, 53, 18739, 14924, 26, 1277, 13663, 26, 53, 79, 18748, 14932
INVAR-5, Run: 008, P, 0, 1, 0, 1, 11, 20, 15, 9, 151, 13, 1, 53, 18732, 15000, 26, 1202, 13811, 26, 53, 79, 18743, 15009
INVAR-5, Run: 009, P, 0, 1, 0, 1, 11, 15, 15, 4, 156, 10, 1, 53, 18349, 14796, 26, 1204, 13608, 26, 53, 79, 18360, 14800
INVAR-5, Run: 010, P, 0, 1, 0, 1, 10, 16, 16, 6, 154, 12, 1, 53, 18696, 15127, 26, 1234, 13907, 26, 53, 79, 18706, 15133
INVAR-5, Run: 011, P, 0, 1, 0, 1, 11, 21, 15, 10, 150, 12, 1, 53, 18451, 14903, 26, 1230, 13687, 26, 53, 79, 18462, 14913
INVAR-5, Run: 012, P, 0, 1, 0, 1, 11, 21, 15, 10, 150, 12, 1, 53, 18381, 14882, 26, 1187, 13709, 26, 53, 79, 18392, 14892
INVAR-5, Run: 013, P, 0, 1, 0, 1, 11, 22, 15, 11, 149, 12, 1, 53, 18096, 14698, 26, 1216, 13496, 26, 53, 79, 18107, 14709
INVAR-5, Run: 014, P, 0, 1, 0, 1, 8, 16, 18, 8, 152, 9, 1, 53, 18890, 15143, 26, 1293, 13867, 26, 53, 79, 18898, 15151
INVAR-5, Run: 015, P, 0, 1, 0, 1, 14, 19, 12, 5, 155, 11, 1, 53, 18406, 14810, 26, 1199, 13626, 26, 53, 79, 18420, 14815
INVAR-5, Run: 016, P, 0, 1, 0, 1, 8, 15, 18, 7, 153, 17, 1, 53, 18614, 14942, 26, 1277, 13674, 26, 53, 79, 18622, 14949
INVAR-5, Run: 017, P, 0, 1, 0, 1, 13, 16, 13, 3, 157, 16, 1, 53, 18682, 15085, 26, 1238, 13857, 26, 53, 79, 18695, 15088
INVAR-5, Run: 018, P, 0, 1, 0, 1, 9, 16, 17, 7, 153, 10, 1, 53, 18716, 14965, 26, 1244, 13737, 26, 53, 79, 18725, 14972
INVAR-5, Run: 019, P, 0, 1, 0, 1, 10, 22, 16, 12, 148, 14, 1, 53, 18938, 15313, 26, 1326, 13999, 26, 53, 79, 18948, 15325
INVAR-5, Run: 020, P, 0, 1, 0, 1, 8, 16, 18, 8, 152, 12, 1, 53, 18911, 15269, 26, 1305, 13978, 26, 53, 79, 18919, 15277
INVAR-5, Run: 021, P, 0, 1, 0, 1, 8, 19, 18, 11, 149, 11, 1, 53, 18757, 15060, 26, 1245, 13830, 26, 53, 79, 18765, 15071
INVAR-5, Run: 022, P, 0, 1, 0, 1, 12, 20, 14, 8, 152, 12, 1, 53, 18957, 15293, 26, 1315, 13992, 26, 53, 79, 18969, 15301
INVAR-5, Run: 023, P, 0, 1, 0, 1, 9, 19, 17, 10, 150, 14, 1, 53, 18984, 15254, 26, 1217, 14049, 26, 53, 79, 18993, 15264
INVAR-5, Run: 024, P, 0, 1, 0, 1, 10, 17, 16, 7, 153, 9, 1, 53, 18488, 15022, 26, 1283, 13756, 26, 53, 79, 18498, 15029
INVAR-5, Run: 025, P, 0, 1, 0, 1, 10, 15, 16, 5, 155, 14, 1, 53, 18288, 14665, 26, 1208, 13469, 26, 53, 79, 18298, 14670
INVAR-5, Run: 026, P, 0, 1, 0, 1, 15, 22, 11, 7, 153, 13, 1, 53, 18906, 15198, 26, 1218, 13993, 26, 53, 79, 18921, 15205
INVAR-5, Run: 027, P, 0, 1, 0, 1, 9, 19, 17, 10, 150, 9, 1, 53, 18722, 14984, 26, 1239, 13762, 26, 53, 79, 18731, 14994
INVAR-5, Run: 028, P, 0, 1, 0, 1, 9, 17, 17, 8, 152, 13, 1, 53, 18505, 14997, 26, 1116, 13894, 26, 53, 79, 18514, 15005
INVAR-5, Run: 029, P, 0, 1, 0, 1, 13, 21, 13, 8, 152, 15, 1, 53, 18837, 14981, 26, 1222, 13770, 26, 53, 79, 18850, 14989
INVAR-5, Run: 030, P, 0, 1, 0, 1, 5, 15, 21, 10, 150, 9, 1, 53, 18825, 15038, 26, 1166, 13889, 26, 53, 79, 18830, 15048
INVAR-5, Run: 031, P, 0, 1, 0, 1, 8, 15, 18, 7, 153, 13, 1, 53, 18861, 15256, 26, 1297, 13972, 26, 53, 79, 18869, 15263
INVAR-5, Run: 032, P, 0, 1, 0, 1, 7, 17, 19, 10, 150, 13, 1, 53, 18910, 15009, 26, 1222, 13800, 26, 53, 79, 18917, 15019
INVAR-5, Run: 033, P, 0, 1, 0, 1, 9, 14, 17, 5, 155, 11, 1, 53, 18569, 14780, 26, 1263, 13532, 26, 53, 79, 18578, 14785
INVAR-5, Run: 034, P, 0, 1, 0, 1, 14, 23, 12, 9, 151, 17, 1, 53, 18456, 14918, 26, 1224, 13703, 26, 53, 79, 18470, 14927
INVAR-5, Run: 035, P, 0, 1, 0, 1, 10, 18, 16, 8, 152, 13, 1, 53, 18607, 15107, 26, 1212, 13908, 26, 53, 79, 18617, 15115
INVAR-5, Run: 036, P, 0, 1, 0, 1, 8, 18, 18, 10, 150, 15, 1, 53, 18860, 15180, 26, 1296, 13895, 26, 53, 79, 18868, 15190
INVAR-5, Run: 037, P, 0, 1, 0, 1, 13, 25, 13, 12, 148, 11, 1, 53, 19000, 15316, 26, 1280, 14051, 26, 53, 79, 19013, 15328
INVAR-5, Run: 038, P, 0, 1, 0, 1, 7, 16, 19, 9, 151, 15, 1, 53, 18537, 15023, 26, 1211, 13823, 26, 53, 79, 18544, 15032
INVAR-5, Run: 039, P, 0, 1, 0, 1, 10, 24, 16, 14, 146, 16, 1, 53, 18574, 14981, 26, 1301, 13690, 26, 53, 79, 18584, 14995
INVAR-5, Run: 040, P, 0, 1, 0, 1, 15, 23, 11, 8, 152, 12, 1, 53, 18877, 15167, 26, 1191, 13990, 26, 53, 79, 18892, 15175
INVAR-5, Run: 041, P, 0, 1, 0, 1, 10, 20, 16, 10, 150, 13, 1, 53, 18557, 15278, 26, 1281, 14010, 26, 53, 79, 18567, 15288
INVAR-5, Run: 042, P, 0, 1, 0, 1, 11, 19, 15, 8, 152, 13, 1, 53, 18557, 14847, 26, 1261, 13599, 26, 53, 79, 18568, 14855
INVAR-5, Run: 043, P, 0, 1, 0, 1, 10, 20, 16, 10, 150, 12, 1, 53, 18546, 14745, 26, 1268, 13491, 26, 53, 79, 18556, 14755
INVAR-5, Run: 044, P, 0, 1, 0, 1, 12, 20, 14, 8, 152, 12, 1, 53, 18919, 15160, 26, 1177, 13997, 26, 53, 79, 18931, 15168
INVAR-5, Run: 045, P, 0, 1, 0, 1, 12, 19, 14, 7, 153, 10, 1, 53, 18349, 14786, 26, 1233, 13569, 26, 53, 79, 18361, 14793
INVAR-5, Run: 046, P, 0, 1, 0, 1, 10, 17, 16, 7, 153, 15, 1, 53, 18559, 15010, 26, 1195, 13826, 26, 53, 79, 18569, 15017
INVAR-5, Run: 047, P, 0, 1, 0, 1, 10, 19, 16, 9, 151, 10, 1, 53, 17552, 14094, 26, 1204, 12906, 26, 53, 79, 17562, 14103
INVAR-5, Run: 048, P, 0, 1, 0, 1, 12, 21, 14, 9, 151, 7, 1, 53, 18527, 15011, 26, 1241, 13789, 26, 53, 79, 18539, 15020
INVAR-5, Run: 049, P, 0, 1, 0, 1, 10, 15, 16, 5, 155, 11, 1, 53, 18572, 14945, 26, 1222, 13738, 26, 53, 79, 18582, 14950
INVAR-5, Run: 050, P, 0, 1, 0, 1, 8, 13, 18, 5, 155, 9, 1, 53, 18874, 15189, 26, 1257, 13949, 26, 53, 79, 18882, 15194
INVAR-5, Run: 051, P, 0, 1, 0, 1, 11, 21, 15, 10, 150, 10, 1, 53, 18525, 14866, 26, 1237, 13645, 26, 53, 79, 18536, 14876
INVAR-5, Run: 052, P, 0, 1, 0, 1, 11, 18, 15, 7, 153, 17, 1, 53, 18754, 15360, 26, 1337, 14032, 26, 53, 79, 18765, 15367
INVAR-5, Run: 053, P, 0, 1, 0, 1, 8, 16, 18, 8, 152, 11, 1, 53, 19044, 15253, 26, 1254, 14014, 26, 53, 79, 19052, 15261
INVAR-5, Run: 054, P, 0, 1, 0, 1, 11, 15, 15, 4, 156, 14, 1, 53, 18688, 15039, 26, 1238, 13813, 26, 53, 79, 18699, 15043
INVAR-5, Run: 055, P, 0, 1, 0, 1, 10, 18, 16, 8, 152, 12, 1, 53, 18761, 15042, 26, 1237, 13819, 26, 53, 79, 18771, 15050
INVAR-5, Run: 056, P, 0, 1, 0, 1, 9, 12, 17, 3, 157, 11, 1, 53, 18445, 14750, 26, 1233, 13532, 26, 53, 79, 18454, 14753
INVAR-5, Run: 057, P, 0, 1, 0, 1, 17, 24, 9, 7, 153, 12, 1, 53, 18667, 15355, 26, 1308, 14061, 26, 53, 79, 18684, 15362
INVAR-5, Run: 058, P, 0, 1, 0, 1, 12, 22, 14, 10, 150, 11, 1, 53, 18418, 14979, 26, 1226, 13768, 26, 53, 79, 18430, 14989
INVAR-5, Run: 059, P, 0, 1, 0, 1, 12, 25, 14, 13, 147, 15, 1, 53, 18905, 15259, 26, 1243, 14027, 26, 53, 79, 18917, 15272
INVAR-5, Run: 060, P, 0, 1, 0, 1, 6, 17, 20, 11, 149, 11, 1, 53, 18782, 15011, 26, 1213, 13813, 26, 53, 79, 18788, 15022
INVAR-5, Run: 061, P, 0, 1, 0, 1, 12, 25, 14, 13, 147, 13, 1, 53, 18481, 14922, 26, 1228, 13707, 26, 53, 79, 18493, 14935
INVAR-5, Run: 062, P, 0, 1, 0, 1, 9, 20, 17, 11, 149, 12, 1, 53, 18526, 14922, 26, 1208, 13728, 26, 53, 79, 18535, 14933
INVAR-5, Run: 063, P, 0, 1, 0, 1, 13, 18, 13, 5, 155, 17, 1, 53, 18723, 15299, 26, 1310, 13998, 26, 53, 79, 18736, 15304
INVAR-5, Run: 064, P, 0, 1, 0, 1, 5, 19, 21, 14, 146, 9, 1, 53, 18427, 14838, 26, 1270, 13585, 26, 53, 79, 18432, 14852
INVAR-5, Run: 065, P, 0, 1, 0, 1, 12, 24, 14, 12, 148, 10, 1, 53, 18680, 14991, 26, 1202, 13805, 26, 53, 79, 18692, 15003
INVAR-5, Run: 066, P, 0, 1, 0, 1, 8, 22, 18, 14, 146, 14, 1, 53, 18674, 15045, 26, 1208, 13849, 26, 53, 79, 18682, 15059
INVAR-5, Run: 067, P, 0, 1, 0, 1, 6, 19, 20, 13, 147, 9, 1, 53, 18724, 15185, 26, 1232, 13970, 26, 53, 79, 18730, 15198
INVAR-5, Run: 068, P, 0, 1, 0, 1, 7, 17, 19, 10, 150, 10, 1, 53, 18231, 14699, 26, 1160, 13555, 26, 53, 79, 18238, 14709
INVAR-5, Run: 069, P, 0, 1, 0, 1, 13, 21, 13, 8, 152, 12, 1, 53, 18730, 15024, 26, 1254, 13784, 26, 53, 79, 18743, 15032
INVAR-5, Run: 070, P, 0, 1, 0, 1, 10, 21, 16, 11, 149, 13, 1, 53, 19118, 15145, 26, 1234, 13924, 26, 53, 79, 19128, 15156
INVAR-5, Run: 071, P, 0, 1, 0, 1, 13, 24, 13, 11, 149, 12, 1, 53, 18433, 14806, 26, 1199, 13621, 26, 53, 79, 18446, 14817
INVAR-5, Run: 072, P, 0, 1, 0, 1, 9, 18, 17, 9, 151, 16, 1, 53, 18921, 15252, 26, 1234, 14028, 26, 53, 79, 18930, 15261
INVAR-5, Run: 073, P, 0, 1, 0, 1, 7, 20, 19, 13, 147, 10, 1, 53, 18711, 15010, 26, 1199, 13827, 26, 53, 79, 18718, 15023
INVAR-5, Run: 074, P, 0, 1, 0, 1, 12, 20, 14, 8, 152, 16, 1, 53, 18507, 14934, 26, 1176, 13768, 26, 53, 79, 18519, 14942
INVAR-5, Run: 075, P, 0, 1, 0, 1, 10, 18, 16, 8, 152, 13, 1, 53, 18567, 14755, 26, 1186, 13582, 26, 53, 79, 18577, 14763
INVAR-5, Run: 076, P, 0, 1, 0, 1, 11, 18, 15, 7, 153, 11, 1, 53, 18874, 15252, 26, 1269, 13998, 26, 53, 79, 18885, 15259
INVAR-5, Run: 077, P, 0, 1, 0, 1, 8, 13, 18, 5, 155, 10, 1, 53, 18674, 15152, 26, 1272, 13896, 26, 53, 79, 18682, 15157
INVAR-5, Run: 078, P, 0, 1, 0, 1, 12, 21, 14, 9, 151, 13, 1, 53, 18134, 14720, 26, 1217, 13516, 26, 53, 79, 18146, 14729
INVAR-5, Run: 079, P, 0, 1, 0, 1, 9, 15, 17, 6, 154, 9, 1, 53, 18791, 15098, 26, 1203, 13912, 26, 53, 79, 18800, 15104
INVAR-5, Run: 080, P, 0, 1, 0, 1, 10, 17, 16, 7, 153, 15, 1, 53, 18674, 15075, 26, 1263, 13823, 26, 53, 79, 18684, 15082
INVAR-5, Run: 081, P, 0, 1, 0, 1, 8, 16, 18, 8, 152, 10, 1, 53, 18314, 14792, 26, 1222, 13586, 26, 53, 79, 18322, 14800
INVAR-5, Run: 082, P, 0, 1, 0, 1, 9, 19, 17, 10, 150, 13, 1, 53, 18593, 15022, 26, 1211, 13824, 26, 53, 79, 18602, 15032
INVAR-5, Run: 083, P, 0, 1, 0, 1, 13, 21, 13, 8, 152, 15, 1, 53, 18683, 15140, 26, 1218, 13933, 26, 53, 79, 18696, 15148
INVAR-5, Run: 084, P, 0, 1, 0, 1, 10, 18, 16, 8, 152, 14, 1, 53, 18606, 15021, 26, 1319, 13714, 26, 53, 79, 18616, 15029
INVAR-5, Run: 085, P, 0, 1, 0, 1, 14, 20, 12, 6, 154, 16, 1, 53, 18650, 15238, 26, 1262, 13986, 26, 53, 79, 18664, 15244
INVAR-5, Run: 086, P, 0, 1, 0, 1, 6, 15, 20, 9, 151, 14, 1, 53, 18550, 14960, 26, 1280, 13692, 26, 53, 79, 18556, 14969
INVAR-5, Run: 087, P, 0, 1, 0, 1, 10, 18, 16, 8, 152, 15, 1, 53, 18668, 14960, 26, 1267, 13704, 26, 53, 79, 18678, 14968
INVAR-5, Run: 088, P, 0, 1, 0, 1, 11, 21, 15, 10, 150, 11, 1, 53, 18841, 15223, 26, 1309, 13929, 26, 53, 79, 18852, 15233
INVAR-5, Run: 089, P, 0, 1, 0, 1, 7, 19, 19, 12, 148, 12, 1, 53, 18891, 15235, 26, 1278, 13971, 26, 53, 79, 18898, 15247
INVAR-5, Run: 090, P, 0, 1, 0, 1, 11, 18, 15, 7, 153, 14, 1, 53, 18720, 14878, 26, 1242, 13648, 26, 53, 79, 18731, 14885
INVAR-5, Run: 091, P, 0, 1, 0, 1, 9, 14, 17, 5, 155, 14, 1, 53, 18835, 15218, 26, 1278, 13952, 26, 53, 79, 18844, 15223
INVAR-5, Run: 092, P, 0, 1, 0, 1, 8, 16, 18, 8, 152, 16, 1, 53, 18702, 15134, 26, 1259, 13885, 26, 53, 79, 18710, 15142
INVAR-5, Run: 093, P, 0, 1, 0, 1, 9, 18, 17, 9, 151, 14, 1, 53, 18812, 15176, 26, 1265, 13923, 26, 53, 79, 18821, 15185
INVAR-5, Run: 094, P, 0, 1, 0, 1, 12, 23, 14, 11, 149, 11, 1, 53, 18768, 14979, 26, 1302, 13692, 26, 53, 79, 18780, 14990
INVAR-5, Run: 095, P, 0, 1, 0, 1, 5, 13, 21, 8, 152, 10, 1, 53, 18581, 14851, 26, 1222, 13645, 26, 53, 79, 18586, 14859
INVAR-5, Run: 096, P, 0, 1, 0, 1, 5, 11, 21, 6, 154, 15, 1, 53, 18786, 15109, 26, 1162, 13958, 26, 53, 79, 18791, 15115
INVAR-5, Run: 097, P, 0, 1, 0, 1, 5, 13, 21, 8, 152, 12, 1, 53, 18663, 15201, 26, 1165, 14050, 26, 53, 79, 18668, 15209
INVAR-5, Run: 098, P, 0, 1, 0, 1, 12, 18, 14, 6, 154, 14, 1, 53, 18933, 15228, 26, 1275, 13965, 26, 53, 79, 18945, 15234
INVAR-5, Run: 099, P, 0, 1, 0, 1, 11, 20, 15, 9, 151, 13, 1, 53, 19108, 15486, 26, 1307, 14192, 26, 53, 79, 19119, 15495
INVAR-5, Run: 100, P, 0, 1, 0, 1, 9, 25, 17, 16, 144, 13, 1, 53, 18832, 15257, 26, 1352, 13918, 26, 53, 79, 18841, 15273
INVAR-6, Run: 001, P, 0, 1, 0, 1, 32, 43, 55, 11, 515, 28, 1, 175, 126514, 52048, 87, 2586, 49521, 87, 175, 262, 126546, 52059
INVAR-6, Run: 002, P, 0, 1, 0, 1, 25, 41, 62, 16, 510, 17, 1, 175, 126865, 52103, 87, 2568, 49605, 87, 175, 262, 126890, 52119
INVAR-6, Run: 003, P, 0, 1, 0, 1, 29, 43, 58, 14, 512, 23, 1, 175, 127659, 52504, 87, 2486, 50082, 87, 175, 262, 127688, 52518
INVAR-6, Run: 004, P, 0, 1, 0, 1, 26, 41, 61, 15, 511, 23, 1, 175, 128876, 53493, 87, 2646, 50911, 87, 175, 262, 128902, 53508
INVAR-6, Run: 005, P, 0, 1, 0, 1, 33, 43, 54, 10, 516, 22, 1, 175, 126760, 52155, 87, 2520, 49700, 87, 175, 262, 126793, 52165
INVAR-6, Run: 006, P, 0, 1, 0, 1, 34, 38, 53, 4, 522, 27, 1, 175, 128917, 53354, 87, 2646, 50768, 87, 175, 262, 128951, 53358
INVAR-6, Run: 007, P, 0, 1, 0, 1, 31, 42, 56, 11, 515, 28, 1, 175, 123310, 50545, 87, 2444, 48160, 87, 175, 262, 123341, 50556
INVAR-6, Run: 008, P, 0, 1, 0, 1, 28, 42, 59, 14, 512, 20, 1, 175, 128366, 52546, 87, 2545, 50068, 87, 175, 262, 128394, 52560
INVAR-6, Run: 009, P, 0, 1, 0, 1, 35, 46, 52, 11, 515, 22, 1, 175, 124798, 51253, 87, 2466, 48852, 87, 175, 262, 124833, 51264
INVAR-6, Run: 010, P, 0, 1, 0, 1, 28, 45, 59, 17, 509, 22, 1, 175, 127116, 52182, 87, 2499, 49748, 87, 175, 262, 127144, 52199
INVAR-6, Run: 011, P, 0, 1, 0, 1, 28, 34, 59, 6, 520, 21, 1, 175, 127959, 52712, 87, 2629, 50149, 87, 175, 262, 127987, 52718
INVAR-6, Run: 012, P, 0, 1, 0, 1, 29, 40, 58, 11, 515, 31, 1, 175, 128092, 52446, 87, 2586, 49916, 87, 175, 262, 128121, 52457
INVAR-6, Run: 013, P, 0, 1, 0, 1, 32, 49, 55, 17, 509, 26, 1, 175, 127606, 52701, 87, 2604, 50158, 87, 175, 262, 127638, 52718
INVAR-6, Run: 014, P, 0, 1, 0, 1, 31, 40, 56, 9, 517, 23, 1, 175, 127805, 52913, 87, 2609, 50368, 87, 175, 262, 127836, 52922
INVAR-6, Run: 015, P, 0, 1, 0, 1, 30, 45, 57, 15, 511, 20, 1, 175, 128822, 52797, 87, 2574, 50290, 87, 175, 262, 128852, 52812
INVAR-6, Run: 016, P, 0, 1, 0, 1, 24, 36, 63, 12, 514, 18, 1, 175, 127394, 52558, 87, 2555, 50072, 87, 175, 262, 127418, 52570
INVAR-6, Run: 017, P, 0, 1, 0, 1, 28, 46, 59, 18, 508, 21, 1, 175, 127716, 52708, 87, 2576, 50198, 87, 175, 262, 127744, 52726
INVAR-6, Run: 018, P, 0, 1, 0, 1, 26, 43, 61, 17, 509, 24, 1, 175, 127250, 52570, 87, 2561, 50072, 87, 175, 262, 127276, 52587
INVAR-6, Run: 019, P, 0, 1, 0, 1, 28, 38, 59, 10, 516, 23, 1, 175, 127415, 52367, 87, 2527, 49904, 87, 175, 262, 127443, 52377
INVAR-6, Run: 020, P, 0, 1, 0, 1, 32, 43, 55, 11, 515, 18, 1, 175, 126669, 52344, 87, 2569, 49844, 87, 175, 262, 126701, 52355
INVAR-6, Run: 021, P, 0, 1, 0, 1, 30, 43, 57, 13, 513, 20, 1, 175, 126839, 52119, 87, 2508, 49678, 87, 175, 262, 126869, 52132
INVAR-6, Run: 022, P, 0, 1, 0, 1, 30, 43, 57, 13, 513, 21, 1, 175, 128781, 53031, 87, 2624, 50473, 87, 175, 262, 128811, 53044
INVAR-6, Run: 023, P, 0, 1, 0, 1, 32, 44, 55, 12, 514, 16, 1, 175, 128214, 52291, 87, 2527, 49835, 87, 175, 262, 128246, 52303
INVAR-6, Run: 024, P, 0, 1, 0, 1, 30, 36, 57, 6, 520, 22, 1, 175, 129530, 53618, 87, 2508, 51175, 87, 175, 262, 129560, 53624
INVAR-6, Run: 025, P, 0, 1, 0, 1, 28, 36, 59, 8, 518, 21, 1, 175, 127678, 52550, 87, 2501, 50115, 87, 175, 262, 127706, 52558
INVAR-6, Run: 026, P, 0, 1, 0, 1, 28, 38, 59, 10, 516, 22, 1, 175, 127646, 52527, 87, 2519, 50073, 87, 175, 262, 127674, 52537
INVAR-6, Run: 027, P, 0, 1, 0, 1, 34, 41, 53, 7, 519, 28, 1, 175, 124083, 50563, 87, 2382, 48240, 87, 175, 262, 124117, 50570
INVAR-6, Run: 028, P, 0, 1, 0, 1, 27, 43, 60, 16, 510, 19, 1, 175, 129024, 53224, 87, 2530, 50762, 87, 175, 262, 129051, 53240
INVAR-6, Run: 029, P, 0, 1, 0, 1, 27, 38, 60, 11, 515, 18, 1, 175, 127801, 52164, 87, 2554, 49679, 87, 175, 262, 127828, 52175
INVAR-6, Run: 030, P, 0, 1, 0, 1, 35, 44, 52, 9, 517, 22, 1, 175, 127292, 52013, 87, 2451, 49627, 87, 175, 262, 127327, 52022
INVAR-6, Run: 031, P, 0, 1, 0, 1, 31, 43, 56, 12, 514, 21, 1, 175, 128439, 52761, 87, 2551, 50276, 87, 175, 262, 128470, 52773
INVAR-6, Run: 032, P, 0, 1, 0, 1, 28, 40, 59, 12, 514, 24, 1, 175, 127009, 51961, 87, 2548, 49476, 87, 175, 262, 127037, 51973
INVAR-6, Run: 033, P, 0, 1, 0, 1, 33, 44, 54, 11, 515, 23, 1, 175, 127377, 52192, 87, 2552, 49704, 87, 175, 262, 127410, 52203
INVAR-6, Run: 034, P, 0, 1, 0, 1, 34, 45, 53, 11, 515, 17, 1, 175, 125591, 51216, 87, 2465, 48821, 87, 175, 262, 125625, 51227
INVAR-6, Run: 035, P, 0, 1, 0, 1, 25, 35, 62, 10, 516, 16, 1, 175, 124610, 51405, 87, 2407, 49069, 87, 175, 262, 124635, 51415
INVAR-6, Run: 036, P, 0, 1, 0, 1, 27, 35, 60, 8, 518, 21, 1, 175, 127108, 51776, 87, 2471, 49371, 87, 175, 262, 127135, 51784
INVAR-6, Run: 037, P, 0, 1, 0, 1, 32, 46, 55, 14, 512, 22, 1, 175, 129004, 53143, 87, 2605, 50603, 87, 175, 262, 129036, 53157
INVAR-6, Run: 038, P, 0, 1, 0, 1, 35, 46, 52, 11, 515, 24, 1, 175, 129148, 53700, 87, 2707, 51056, 87, 175, 262, 129183, 53711
INVAR-6, Run: 039, P, 0, 1, 0, 1, 27, 35, 60, 8, 518, 26, 1, 175, 126951, 51997, 87, 2582, 49476, 87, 175, 262, 126978, 52005
INVAR-6, Run: 040, P, 0, 1, 0, 1, 36, 50, 51, 14, 512, 23, 1, 175, 126639, 52344, 87, 2539, 49869, 87, 175, 262, 126675, 52358
INVAR-6, Run: 041, P, 0, 1, 0, 1, 30, 41, 57, 11, 515, 19, 1, 175, 126368, 51883, 87, 2519, 49432, 87, 175, 262, 126398, 51894
INVAR-6, Run: 042, P, 0, 1, 0, 1, 34, 42, 53, 8, 518, 22, 1, 175, 128965, 53184, 87, 2626, 50623, 87, 175, 262, 128999, 53192
INVAR-6, Run: 043, P, 0, 1, 0, 1, 27, 35, 60, 8, 518, 21, 1, 175, 126918, 52283, 87, 2562, 49787, 87, 175, 262, 126945, 52291
INVAR-6, Run: 044, P, 0, 1, 0, 1, 28, 41, 59, 13, 513, 23, 1, 175, 126966, 52274, 87, 2516, 49822, 87, 175, 262, 126994, 52287
INVAR-6, Run: 045, P, 0, 1, 0, 1, 29, 42, 58, 13, 513, 19, 1, 175, 127090, 52044, 87, 2541, 49571, 87, 175, 262, 127119, 52057
INVAR-6, Run: 046, P, 0, 1, 0, 1, 33, 46, 54, 13, 513, 24, 1, 175, 128901, 52982, 87, 2597, 50448, 87, 175, 262, 128934, 52995
INVAR-6, Run: 047, P, 0, 1, 0, 1, 35, 47, 52, 12, 514, 29, 1, 175, 127761, 52739, 87, 2447, 50350, 87, 175, 262, 127796, 52751
INVAR-6, Run: 048, P, 0, 1, 0, 1, 25, 38, 62, 13, 513, 21, 1, 175, 126058, 51773, 87, 2533, 49306, 87, 175, 262, 126083, 51786
INVAR-6, Run: 049, P, 0, 1, 0, 1, 28, 41, 59, 13, 513, 20, 1, 175, 127035, 52289, 87, 2506, 49850, 87, 175, 262, 127063, 52302
INVAR-6, Run: 050, P, 0, 1, 0, 1, 30, 44, 57, 14, 512, 23, 1, 175, 124372, 51195, 87, 2493, 48766, 87, 175, 262, 124402, 51209
