Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, D, CO, Y, PE, CE, F, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 067, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 574, 22, 22, 456, 19, 14, 24, 19, 19, 39, 693, 346
INVAR-4, Run: 068, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 369, 19, 19, 251, 19, 17, 21, 19, 19, 39, 203, 101
INVAR-4, Run: 069, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 374, 32, 32, 256, 19, 19, 19, 19, 19, 39, 243, 121
INVAR-4, Run: 070, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 503, 21, 21, 385, 19, 27, 11, 19, 19, 39, 281, 140
INVAR-4, Run: 071, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 611, 19, 19, 493, 19, 24, 14, 19, 19, 39, 207, 103
INVAR-4, Run: 072, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 637, 15, 15, 519, 19, 21, 17, 19, 19, 39, 385, 192
INVAR-4, Run: 073, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 563, 26, 26, 445, 19, 18, 20, 19, 19, 39, 253, 126
INVAR-4, Run: 074, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 547, 29, 29, 429, 19, 18, 20, 19, 19, 39, 297, 148
INVAR-4, Run: 075, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 719, 36, 36, 601, 19, 19, 19, 19, 19, 39, 521, 260
INVAR-4, Run: 076, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 633, 18, 18, 515, 19, 24, 14, 19, 19, 39, 617, 308
INVAR-4, Run: 077, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 617, 13, 13, 499, 19, 26, 12, 19, 19, 39, 419, 209
INVAR-4, Run: 078, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 885, 39, 39, 767, 19, 19, 19, 19, 19, 39, 209, 104
INVAR-4, Run: 079, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 566, 26, 26, 448, 19, 23, 15, 19, 19, 39, 563, 281
INVAR-4, Run: 080, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 457, 12, 12, 339, 19, 19, 19, 19, 19, 39, 287, 143
INVAR-4, Run: 081, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 1045, 17, 17, 927, 19, 20, 18, 19, 19, 39, 485, 242
INVAR-4, Run: 082, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 512, 25, 25, 394, 19, 14, 24, 19, 19, 39, 275, 137
INVAR-4, Run: 083, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 551, 20, 20, 433, 19, 26, 12, 19, 19, 39, 351, 175
INVAR-4, Run: 084, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 519, 15, 15, 401, 19, 23, 15, 19, 19, 39, 369, 184
INVAR-4, Run: 085, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 366, 13, 13, 248, 19, 22, 16, 19, 19, 39, 191, 95
INVAR-4, Run: 086, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 664, 14, 14, 546, 19, 22, 16, 19, 19, 39, 551, 275
INVAR-4, Run: 087, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 584, 19, 19, 466, 19, 20, 18, 19, 19, 39, 397, 198
INVAR-4, Run: 088, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 546, 16, 16, 428, 19, 22, 16, 19, 19, 39, 335, 167
INVAR-4, Run: 089, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 703, 15, 15, 585, 19, 14, 24, 19, 19, 39, 391, 195
INVAR-4, Run: 090, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 481, 21, 21, 363, 19, 17, 21, 19, 19, 39, 231, 115
INVAR-4, Run: 091, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 448, 17, 17, 330, 19, 20, 18, 19, 19, 39, 479, 239
INVAR-4, Run: 092, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 340, 30, 30, 222, 19, 17, 21, 19, 19, 39, 201, 100
INVAR-4, Run: 093, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 781, 34, 34, 663, 19, 24, 14, 19, 19, 39, 367, 183
INVAR-4, Run: 094, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 577, 17, 17, 459, 19, 18, 20, 19, 19, 39, 621, 310
INVAR-4, Run: 095, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 422, 13, 13, 304, 19, 20, 18, 19, 19, 39, 203, 101
INVAR-4, Run: 096, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 569, 12, 12, 451, 19, 25, 13, 19, 19, 39, 501, 250
INVAR-4, Run: 097, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 498, 17, 17, 380, 19, 18, 20, 19, 19, 39, 391, 195
INVAR-4, Run: 098, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 407, 26, 26, 289, 19, 22, 16, 19, 19, 39, 199, 99
INVAR-4, Run: 099, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 634, 17, 17, 516, 19, 25, 13, 19, 19, 39, 273, 136
INVAR-4, Run: 100, P, 0, 1, 0, 0, 1, 0, 118, 118, 0, 0, 1, 39, 703, 22, 22, 585, 19, 18, 20, 19, 19, 39, 319, 159
INVAR-5, Run: 001, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 727, 24, 24, 567, 26, 24, 28, 26, 26, 53, 887, 443
INVAR-5, Run: 002, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 765, 29, 29, 605, 26, 26, 26, 26, 26, 53, 447, 223
INVAR-5, Run: 003, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 909, 36, 36, 749, 26, 25, 27, 26, 26, 53, 1163, 581
INVAR-5, Run: 004, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1152, 26, 26, 992, 26, 33, 19, 26, 26, 53, 657, 328
INVAR-5, Run: 005, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 645, 26, 26, 485, 26, 25, 27, 26, 26, 53, 431, 215
INVAR-5, Run: 006, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 587, 28, 28, 427, 26, 32, 20, 26, 26, 53, 1037, 518
INVAR-5, Run: 007, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 655, 20, 20, 495, 26, 26, 26, 26, 26, 53, 403, 201
INVAR-5, Run: 008, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1174, 21, 21, 1014, 26, 35, 17, 26, 26, 53, 415, 207
INVAR-5, Run: 009, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 731, 31, 31, 571, 26, 26, 26, 26, 26, 53, 469, 234
INVAR-5, Run: 010, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 815, 41, 41, 655, 26, 25, 27, 26, 26, 53, 571, 285
INVAR-5, Run: 011, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 759, 27, 27, 599, 26, 28, 24, 26, 26, 53, 385, 192
INVAR-5, Run: 012, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 945, 24, 24, 785, 26, 36, 16, 26, 26, 53, 711, 355
INVAR-5, Run: 013, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 887, 15, 15, 727, 26, 25, 27, 26, 26, 53, 793, 396
INVAR-5, Run: 014, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1101, 26, 26, 941, 26, 21, 31, 26, 26, 53, 519, 259
INVAR-5, Run: 015, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1026, 32, 32, 866, 26, 27, 25, 26, 26, 53, 609, 304
INVAR-5, Run: 016, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 646, 31, 31, 486, 26, 21, 31, 26, 26, 53, 433, 216
INVAR-5, Run: 017, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 951, 30, 30, 791, 26, 26, 26, 26, 26, 53, 635, 317
INVAR-5, Run: 018, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 807, 19, 19, 647, 26, 31, 21, 26, 26, 53, 703, 351
INVAR-5, Run: 019, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1019, 29, 29, 859, 26, 30, 22, 26, 26, 53, 559, 279
INVAR-5, Run: 020, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 506, 29, 29, 346, 26, 30, 22, 26, 26, 53, 349, 174
INVAR-5, Run: 021, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 832, 30, 30, 672, 26, 27, 25, 26, 26, 53, 333, 166
INVAR-5, Run: 022, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 935, 24, 24, 775, 26, 21, 31, 26, 26, 53, 779, 389
INVAR-5, Run: 023, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 734, 25, 25, 574, 26, 34, 18, 26, 26, 53, 349, 174
INVAR-5, Run: 024, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 798, 19, 19, 638, 26, 30, 22, 26, 26, 53, 697, 348
INVAR-5, Run: 025, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 680, 24, 24, 520, 26, 25, 27, 26, 26, 53, 635, 317
INVAR-5, Run: 026, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 865, 27, 27, 705, 26, 24, 28, 26, 26, 53, 825, 412
INVAR-5, Run: 027, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 736, 28, 28, 576, 26, 29, 23, 26, 26, 53, 639, 319
INVAR-5, Run: 028, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 906, 21, 21, 746, 26, 27, 25, 26, 26, 53, 443, 221
INVAR-5, Run: 029, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1113, 26, 26, 953, 26, 26, 26, 26, 26, 53, 457, 228
INVAR-5, Run: 030, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 888, 25, 25, 728, 26, 22, 30, 26, 26, 53, 541, 270
INVAR-5, Run: 031, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 645, 28, 28, 485, 26, 29, 23, 26, 26, 53, 477, 238
INVAR-5, Run: 032, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 881, 34, 34, 721, 26, 30, 22, 26, 26, 53, 747, 373
INVAR-5, Run: 033, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1035, 26, 26, 875, 26, 31, 21, 26, 26, 53, 751, 375
INVAR-5, Run: 034, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 687, 30, 30, 527, 26, 22, 30, 26, 26, 53, 571, 285
INVAR-5, Run: 035, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1075, 22, 22, 915, 26, 26, 26, 26, 26, 53, 531, 265
INVAR-5, Run: 036, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 806, 32, 32, 646, 26, 28, 24, 26, 26, 53, 449, 224
INVAR-5, Run: 037, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1568, 42, 42, 1408, 26, 31, 21, 26, 26, 53, 351, 175
INVAR-5, Run: 038, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1195, 42, 42, 1035, 26, 30, 22, 26, 26, 53, 569, 284
INVAR-5, Run: 039, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 745, 21, 21, 585, 26, 31, 21, 26, 26, 53, 769, 384
INVAR-5, Run: 040, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1130, 29, 29, 970, 26, 32, 20, 26, 26, 53, 467, 233
INVAR-5, Run: 041, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 809, 19, 19, 649, 26, 27, 25, 26, 26, 53, 491, 245
INVAR-5, Run: 042, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 660, 32, 32, 500, 26, 30, 22, 26, 26, 53, 475, 237
INVAR-5, Run: 043, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 778, 36, 36, 618, 26, 29, 23, 26, 26, 53, 479, 239
INVAR-5, Run: 044, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 970, 30, 30, 810, 26, 25, 27, 26, 26, 53, 525, 262
INVAR-5, Run: 045, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 928, 31, 31, 768, 26, 24, 28, 26, 26, 53, 501, 250
INVAR-5, Run: 046, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 714, 38, 38, 554, 26, 24, 28, 26, 26, 53, 447, 223
INVAR-5, Run: 047, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 929, 22, 22, 769, 26, 30, 22, 26, 26, 53, 799, 399
INVAR-5, Run: 048, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 837, 30, 30, 677, 26, 33, 19, 26, 26, 53, 997, 498
INVAR-5, Run: 049, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1028, 19, 19, 868, 26, 34, 18, 26, 26, 53, 685, 342
INVAR-5, Run: 050, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1274, 37, 37, 1114, 26, 31, 21, 26, 26, 53, 587, 293
INVAR-5, Run: 051, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 899, 23, 23, 739, 26, 32, 20, 26, 26, 53, 657, 328
INVAR-5, Run: 052, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 809, 35, 35, 649, 26, 31, 21, 26, 26, 53, 487, 243
INVAR-5, Run: 053, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1039, 39, 39, 879, 26, 34, 18, 26, 26, 53, 541, 270
INVAR-5, Run: 054, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 877, 23, 23, 717, 26, 26, 26, 26, 26, 53, 657, 328
INVAR-5, Run: 055, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 705, 34, 34, 545, 26, 32, 20, 26, 26, 53, 647, 323
INVAR-5, Run: 056, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1108, 41, 41, 948, 26, 28, 24, 26, 26, 53, 475, 237
INVAR-5, Run: 057, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 543, 18, 18, 383, 26, 26, 26, 26, 26, 53, 309, 154
INVAR-5, Run: 058, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 874, 21, 21, 714, 26, 31, 21, 26, 26, 53, 279, 139
INVAR-5, Run: 059, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1241, 21, 21, 1081, 26, 25, 27, 26, 26, 53, 367, 183
INVAR-5, Run: 060, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 964, 18, 18, 804, 26, 25, 27, 26, 26, 53, 673, 336
INVAR-5, Run: 061, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 608, 29, 29, 448, 26, 27, 25, 26, 26, 53, 759, 379
INVAR-5, Run: 062, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 810, 23, 23, 650, 26, 29, 23, 26, 26, 53, 399, 199
INVAR-5, Run: 063, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 723, 24, 24, 563, 26, 24, 28, 26, 26, 53, 385, 192
INVAR-5, Run: 064, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 677, 23, 23, 517, 26, 27, 25, 26, 26, 53, 569, 284
INVAR-5, Run: 065, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 941, 36, 36, 781, 26, 36, 16, 26, 26, 53, 591, 295
INVAR-5, Run: 066, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 756, 16, 16, 596, 26, 35, 17, 26, 26, 53, 519, 259
INVAR-5, Run: 067, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 880, 20, 20, 720, 26, 30, 22, 26, 26, 53, 739, 369
INVAR-5, Run: 068, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1227, 38, 38, 1067, 26, 30, 22, 26, 26, 53, 663, 331
INVAR-5, Run: 069, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 636, 17, 17, 476, 26, 26, 26, 26, 26, 53, 525, 262
INVAR-5, Run: 070, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 751, 24, 24, 591, 26, 24, 28, 26, 26, 53, 751, 375
INVAR-5, Run: 071, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 921, 20, 20, 761, 26, 29, 23, 26, 26, 53, 695, 347
INVAR-5, Run: 072, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 816, 43, 43, 656, 26, 28, 24, 26, 26, 53, 881, 440
INVAR-5, Run: 073, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 611, 33, 33, 451, 26, 22, 30, 26, 26, 53, 559, 279
INVAR-5, Run: 074, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 663, 20, 20, 503, 26, 28, 24, 26, 26, 53, 543, 271
INVAR-5, Run: 075, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1080, 34, 34, 920, 26, 22, 30, 26, 26, 53, 521, 260
INVAR-5, Run: 076, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 888, 22, 22, 728, 26, 27, 25, 26, 26, 53, 975, 487
INVAR-5, Run: 077, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 596, 27, 27, 436, 26, 26, 26, 26, 26, 53, 423, 211
INVAR-5, Run: 078, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 821, 24, 24, 661, 26, 27, 25, 26, 26, 53, 521, 260
INVAR-5, Run: 079, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 996, 24, 24, 836, 26, 31, 21, 26, 26, 53, 799, 399
INVAR-5, Run: 080, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 804, 25, 25, 644, 26, 20, 32, 26, 26, 53, 783, 391
INVAR-5, Run: 081, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 919, 27, 27, 759, 26, 29, 23, 26, 26, 53, 789, 394
INVAR-5, Run: 082, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 736, 32, 32, 576, 26, 27, 25, 26, 26, 53, 667, 333
INVAR-5, Run: 083, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 942, 30, 30, 782, 26, 28, 24, 26, 26, 53, 661, 330
INVAR-5, Run: 084, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 573, 30, 30, 413, 26, 23, 29, 26, 26, 53, 525, 262
INVAR-5, Run: 085, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 649, 21, 21, 489, 26, 29, 23, 26, 26, 53, 595, 297
INVAR-5, Run: 086, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 1036, 22, 22, 876, 26, 33, 19, 26, 26, 53, 525, 262
INVAR-5, Run: 087, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 736, 22, 22, 576, 26, 23, 29, 26, 26, 53, 593, 296
INVAR-5, Run: 088, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 720, 22, 22, 560, 26, 27, 25, 26, 26, 53, 775, 387
INVAR-5, Run: 089, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 753, 30, 30, 593, 26, 23, 29, 26, 26, 53, 585, 292
INVAR-5, Run: 090, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 679, 31, 31, 519, 26, 26, 26, 26, 26, 53, 971, 485
INVAR-5, Run: 091, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 901, 33, 33, 741, 26, 25, 27, 26, 26, 53, 379, 189
INVAR-5, Run: 092, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 845, 22, 22, 685, 26, 25, 27, 26, 26, 53, 879, 439
INVAR-5, Run: 093, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 758, 29, 29, 598, 26, 28, 24, 26, 26, 53, 487, 243
INVAR-5, Run: 094, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 823, 24, 24, 663, 26, 31, 21, 26, 26, 53, 365, 182
INVAR-5, Run: 095, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 805, 23, 23, 645, 26, 34, 18, 26, 26, 53, 835, 417
INVAR-5, Run: 096, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 884, 33, 33, 724, 26, 26, 26, 26, 26, 53, 411, 205
INVAR-5, Run: 097, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 883, 24, 24, 723, 26, 24, 28, 26, 26, 53, 399, 199
INVAR-5, Run: 098, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 765, 24, 24, 605, 26, 29, 23, 26, 26, 53, 447, 223
INVAR-5, Run: 099, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 807, 29, 29, 647, 26, 30, 22, 26, 26, 53, 471, 235
INVAR-5, Run: 100, P, 0, 1, 0, 0, 1, 0, 160, 160, 0, 0, 1, 53, 734, 23, 23, 574, 26, 24, 28, 26, 26, 53, 801, 400
INVAR-6, Run: 001, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 6668, 99, 99, 6142, 87, 93, 81, 87, 87, 175, 3705, 1852
INVAR-6, Run: 002, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4971, 104, 104, 4445, 87, 77, 97, 87, 87, 175, 3155, 1577
INVAR-6, Run: 003, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5329, 94, 94, 4803, 87, 90, 84, 87, 87, 175, 4029, 2014
INVAR-6, Run: 004, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5444, 88, 88, 4918, 87, 91, 83, 87, 87, 175, 4011, 2005
INVAR-6, Run: 005, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4045, 91, 91, 3519, 87, 79, 95, 87, 87, 175, 3397, 1698
INVAR-6, Run: 006, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4607, 104, 104, 4081, 87, 88, 86, 87, 87, 175, 3473, 1736
INVAR-6, Run: 007, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 7895, 103, 103, 7369, 87, 89, 85, 87, 87, 175, 4671, 2335
INVAR-6, Run: 008, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5152, 116, 116, 4626, 87, 95, 79, 87, 87, 175, 3009, 1504
INVAR-6, Run: 009, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5314, 92, 92, 4788, 87, 100, 74, 87, 87, 175, 3859, 1929
INVAR-6, Run: 010, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5125, 92, 92, 4599, 87, 101, 73, 87, 87, 175, 3849, 1924
INVAR-6, Run: 011, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4942, 85, 85, 4416, 87, 80, 94, 87, 87, 175, 3531, 1765
INVAR-6, Run: 012, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4858, 98, 98, 4332, 87, 83, 91, 87, 87, 175, 2859, 1429
INVAR-6, Run: 013, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4606, 93, 93, 4080, 87, 104, 70, 87, 87, 175, 4061, 2030
INVAR-6, Run: 014, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5850, 83, 83, 5324, 87, 88, 86, 87, 87, 175, 4249, 2124
INVAR-6, Run: 015, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5765, 87, 87, 5239, 87, 88, 86, 87, 87, 175, 3229, 1614
INVAR-6, Run: 016, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4449, 80, 80, 3923, 87, 93, 81, 87, 87, 175, 2605, 1302
INVAR-6, Run: 017, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4816, 83, 83, 4290, 87, 95, 79, 87, 87, 175, 3803, 1901
INVAR-6, Run: 018, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4432, 94, 94, 3906, 87, 90, 84, 87, 87, 175, 4313, 2156
INVAR-6, Run: 019, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4556, 98, 98, 4030, 87, 88, 86, 87, 87, 175, 3307, 1653
INVAR-6, Run: 020, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5172, 98, 98, 4646, 87, 95, 79, 87, 87, 175, 3985, 1992
INVAR-6, Run: 021, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5702, 103, 103, 5176, 87, 96, 78, 87, 87, 175, 3281, 1640
INVAR-6, Run: 022, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5181, 83, 83, 4655, 87, 97, 77, 87, 87, 175, 3487, 1743
INVAR-6, Run: 023, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 4289, 87, 87, 3763, 87, 81, 93, 87, 87, 175, 4285, 2142
INVAR-6, Run: 024, P, 0, 1, 0, 0, 1, 0, 526, 526, 0, 0, 1, 175, 5155, 68, 68, 4629, 87, 96, 78, 87, 87, 175, 3555, 1777
