Input Number, Run_Number, Result@ 100, ao, SetABX1, SetX1ab, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-6, Run: 007, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 1, 1, 173, 83, 5, 0, 86, 1, 0, 11, 3, 18, 4, 2, 1, 172, 3, 0, 24, 10, 28, 11, 1, 1, 0, 86, 0, 1, 1, 1, 2, 2, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 172, 3, 0, 11, 2, 4, 15, 5, 1, 1, 1, 1, 1, 0, 0, 15, 0, 0, 0, 0, 256, 0, 0, 45, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 269, 0, 0, 41, 1, 0, 1, 0, 3, 1, 1, 1
INVAR-6, Run: 008, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 526, 0, 0, 0, 0, 0, 0, 0, 0, 1, 169, 86, 2, 0, 84, 3, 0, 5, 0, 11, 1, 6, 1, 172, 3, 0, 20, 7, 24, 8, 1, 1, 0, 86, 1, 0, 0, 0, 1, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 167, 8, 0, 6, 6, 0, 15, 1, 1, 1, 1, 1, 1, 0, 0, 31, 0, 0, 0, 0, 281, 0, 0, 39, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 243, 1, 1, 47, 0, 1, 20, 7, 23, 1, 9, 0
INVAR-6, Run: 009, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 523, 0, 0, 0, 0, 0, 0, 0, 1, 1, 170, 86, 2, 0, 84, 3, 0, 15, 3, 21, 4, 4, 1, 173, 2, 0, 4, 0, 7, 1, 1, 1, 1, 87, 0, 0, 1, 1, 1, 1, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 171, 2, 1, 1, 1, 0, 5, 2, 1, 1, 1, 1, 1, 0, 0, 12, 0, 0, 0, 0, 263, 0, 0, 37, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 258, 2, 0, 50, 0, 0, 23, 7, 26, 1, 8, 1
INVAR-6, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 1, 175, 175, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 85, 3, 0, 84, 3, 0, 15, 7, 22, 8, 3, 1, 175, 0, 0, 52, 19, 52, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 011, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 1, 1, 173, 84, 4, 0, 85, 2, 0, 7, 1, 14, 2, 2, 1, 173, 2, 0, 0, 0, 3, 1, 1, 1, 0, 87, 0, 0, 2, 0, 2, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 173, 2, 0, 5, 10, 0, 8, 1, 1, 1, 1, 1, 1, 0, 0, 33, 0, 0, 0, 0, 253, 0, 0, 45, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 269, 3, 0, 42, 0, 0, 4, 1, 8, 1, 2, 1
INVAR-6, Run: 012, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 1, 1, 171, 86, 2, 0, 85, 2, 0, 2, 0, 7, 1, 4, 1, 169, 6, 0, 13, 5, 20, 6, 1, 1, 0, 87, 0, 0, 1, 2, 1, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 173, 2, 0, 17, 0, 3, 20, 4, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 249, 0, 0, 31, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 275, 1, 0, 55, 1, 0, 9, 1, 12, 1, 2, 1
INVAR-6, Run: 013, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 1, 172, 88, 0, 0, 84, 3, 0, 25, 4, 29, 5, 3, 1, 170, 5, 0, 6, 1, 12, 2, 1, 1, 0, 87, 0, 0, 4, 1, 4, 1, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 171, 4, 0, 5, 0, 0, 10, 1, 1, 1, 1, 1, 1, 0, 0, 14, 0, 0, 0, 0, 290, 0, 0, 42, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 234, 1, 1, 45, 0, 0, 4, 1, 7, 1, 3, 1
INVAR-6, Run: 014, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 1, 168, 85, 3, 0, 84, 3, 0, 12, 3, 19, 4, 7, 1, 174, 1, 0, 1, 0, 3, 1, 1, 1, 0, 87, 0, 0, 1, 1, 1, 1, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 171, 4, 0, 3, 1, 0, 8, 1, 1, 1, 1, 1, 1, 0, 0, 23, 0, 0, 0, 0, 256, 0, 0, 37, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 268, 2, 0, 49, 1, 0, 24, 9, 28, 1, 10, 1
INVAR-6, Run: 015, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 1, 1, 170, 86, 2, 0, 84, 3, 0, 3, 0, 9, 1, 5, 1, 172, 3, 0, 3, 0, 7, 1, 1, 1, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 171, 4, 0, 6, 5, 2, 11, 3, 1, 1, 1, 1, 1, 0, 0, 36, 0, 0, 0, 0, 256, 0, 0, 39, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 264, 4, 1, 48, 0, 0, 3, 5, 9, 1, 7, 1
INVAR-6, Run: 016, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 1, 1, 171, 88, 0, 0, 86, 1, 0, 11, 0, 13, 1, 3, 1, 173, 2, 0, 1, 0, 4, 1, 1, 1, 1, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 172, 3, 0, 25, 1, 3, 29, 4, 1, 1, 1, 1, 1, 0, 0, 12, 0, 0, 0, 0, 253, 0, 0, 44, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 270, 2, 0, 43, 0, 0, 3, 0, 6, 1, 1, 1
INVAR-6, Run: 017, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 1, 1, 172, 86, 2, 0, 87, 0, 0, 1, 0, 4, 1, 3, 1, 170, 4, 1, 27, 12, 33, 14, 1, 1, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 173, 2, 0, 16, 1, 1, 19, 2, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 253, 0, 0, 38, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 269, 3, 0, 48, 1, 0, 4, 1, 9, 1, 2, 1
INVAR-6, Run: 018, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 1, 170, 88, 0, 0, 86, 1, 0, 13, 4, 15, 5, 5, 1, 169, 6, 0, 9, 5, 16, 6, 1, 1, 0, 87, 0, 0, 1, 1, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 174, 1, 0, 8, 0, 1, 10, 2, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 271, 0, 0, 45, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 253, 2, 0, 42, 0, 0, 31, 8, 34, 1, 9, 1
INVAR-6, Run: 019, F, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 523, 0, 0, 0, 0, 0, 0, 0, 1, 1, 166, 88, 0, 0, 84, 3, 0, 19, 4, 23, 5, 9, 1, 171, 3, 0, 1, 0, 5, 1, 1, 1, 0, 87, 0, 0, 1, 0, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 171, 3, 0, 6, 1, 0, 10, 1, 1, 1, 1, 1, 1, 0, 0, 19, 0, 0, 0, 0, 266, 0, 0, 44, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 256, 1, 0, 43, 0, 0, 14, 5, 16, 1, 6, 1
INVAR-6, Run: 020, F, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 1, 1, 170, 86, 1, 1, 84, 3, 0, 3, 0, 9, 2, 5, 1, 174, 1, 0, 12, 4, 14, 5, 1, 1, 0, 87, 0, 0, 3, 0, 3, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 170, 5, 0, 29, 5, 11, 34, 11, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 0, 264, 0, 0, 37, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 257, 3, 1, 49, 1, 0, 6, 1, 12, 1, 3, 1
INVAR-6, Run: 021, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 1, 1, 168, 87, 1, 0, 83, 4, 0, 5, 0, 11, 1, 6, 1, 172, 3, 0, 10, 2, 14, 3, 1, 1, 1, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 172, 3, 0, 12, 6, 1, 16, 2, 1, 1, 1, 1, 1, 0, 0, 32, 0, 0, 0, 0, 244, 0, 0, 49, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 279, 2, 0, 38, 0, 0, 6, 1, 9, 1, 2, 1
INVAR-6, Run: 022, F, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 1, 31, 0, 0, 0, 0, 1, 1, 1, 0, 8, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 1, 370, 0, 0, 0, 0, 0, 0, 0, 0, 1, 173, 87, 1, 0, 87, 0, 0, 12, 2, 14, 3, 2, 1, 171, 4, 0, 52, 10, 57, 11, 1, 1, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 142, 2, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 21, 0, 0, 0, 0, 178, 0, 0, 52, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 190, 2, 0, 27, 0, 0, 0, 0, 2, 1, 0, 0
INVAR-6, Run: 023, P, 0, 0, 0, 0, 0, 49, 39, 1, 1, 0, 0, 0, 3, 1, 0, 0, 1, 136, 136, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 62, 1, 0, 61, 2, 0, 1, 0, 4, 0, 4, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 024, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 1, 171, 85, 3, 0, 82, 5, 0, 15, 2, 24, 3, 4, 1, 172, 2, 1, 4, 1, 8, 3, 1, 1, 0, 87, 0, 0, 2, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 169, 6, 0, 3, 1, 0, 10, 1, 1, 1, 1, 1, 1, 0, 0, 10, 0, 0, 0, 0, 273, 0, 0, 46, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 250, 3, 0, 41, 0, 0, 7, 1, 11, 1, 2, 1
INVAR-6, Run: 025, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 1, 169, 86, 2, 0, 85, 2, 0, 41, 14, 46, 15, 6, 1, 165, 10, 0, 14, 4, 25, 5, 1, 1, 0, 87, 0, 0, 1, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 172, 3, 0, 17, 2, 0, 21, 1, 1, 1, 1, 1, 1, 0, 0, 13, 0, 0, 0, 0, 248, 0, 0, 42, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 274, 3, 1, 45, 0, 0, 9, 3, 14, 1, 5, 1
INVAR-6, Run: 026, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 1, 173, 87, 1, 0, 84, 2, 1, 32, 4, 37, 6, 1, 1, 170, 5, 0, 3, 1, 9, 2, 1, 1, 1, 87, 0, 0, 0, 0, 1, 1, 1, 1, 0, 11, 0, 0, 0, 0, 0, 0, 172, 3, 0, 19, 0, 4, 23, 5, 1, 1, 1, 1, 1, 0, 0, 14, 0, 0, 0, 0, 277, 0, 0, 40, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 247, 2, 0, 47, 0, 0, 5, 2, 8, 1, 3, 1
INVAR-6, Run: 027, F, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 87, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 172, 85, 2, 1, 85, 1, 1, 3, 1, 9, 4, 3, 1, 170, 3, 2, 48, 13, 54, 16, 1, 1, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 171, 4, 0, 2, 3, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 028, F, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 1, 1, 172, 84, 4, 0, 87, 0, 0, 6, 0, 11, 1, 3, 1, 170, 4, 1, 3, 0, 9, 2, 1, 1, 0, 87, 0, 0, 3, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 171, 4, 0, 47, 2, 3, 51, 3, 0, 0, 0, 0, 1, 0, 0, 8, 0, 0, 0, 0, 280, 0, 0, 43, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 244, 1, 0, 44, 0, 0, 9, 3, 11, 1, 4, 1
INVAR-6, Run: 029, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 1, 1, 173, 84, 3, 1, 85, 2, 0, 7, 4, 14, 6, 2, 1, 170, 4, 1, 6, 1, 12, 3, 1, 1, 0, 86, 1, 0, 1, 0, 2, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 174, 1, 0, 7, 3, 1, 9, 2, 1, 1, 1, 1, 1, 0, 0, 19, 0, 0, 0, 0, 276, 0, 0, 42, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 249, 0, 0, 45, 0, 0, 4, 0, 5, 1, 1, 1
INVAR-6, Run: 030, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 1, 1, 168, 86, 2, 0, 84, 3, 0, 14, 6, 20, 7, 6, 1, 173, 1, 1, 13, 9, 16, 11, 1, 1, 1, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 173, 2, 0, 2, 2, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 14, 0, 0, 0, 0, 260, 0, 0, 45, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 263, 2, 1, 42, 0, 0, 11, 0, 15, 1, 2, 1
INVAR-6, Run: 031, F, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 519, 0, 0, 0, 0, 0, 0, 0, 1, 1, 171, 85, 2, 0, 83, 3, 0, 1, 0, 7, 1, 2, 1, 169, 4, 0, 18, 5, 23, 6, 1, 1, 0, 86, 0, 0, 0, 1, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 169, 4, 0, 25, 0, 4, 30, 5, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 261, 0, 0, 37, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 255, 3, 0, 49, 0, 0, 14, 6, 18, 1, 7, 1
INVAR-6, Run: 032, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 1, 1, 175, 87, 1, 0, 84, 3, 0, 19, 0, 24, 1, 0, 1, 169, 6, 0, 14, 7, 21, 8, 1, 1, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 170, 4, 1, 11, 1, 8, 17, 10, 1, 1, 1, 1, 1, 0, 0, 6, 0, 0, 0, 0, 266, 0, 0, 46, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 257, 2, 0, 41, 0, 0, 2, 1, 5, 1, 2, 1
INVAR-6, Run: 033, F, 0, 0, 1, 0, 4, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 514, 0, 0, 0, 0, 0, 0, 0, 0, 1, 170, 80, 4, 2, 83, 2, 0, 49, 13, 58, 16, 1, 1, 165, 5, 1, 22, 3, 29, 5, 1, 1, 0, 85, 0, 0, 3, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 165, 6, 0, 4, 0, 0, 11, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 256, 0, 0, 47, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 255, 3, 0, 38, 0, 0, 14, 2, 17, 1, 2, 0
INVAR-6, Run: 034, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 1, 1, 170, 88, 0, 0, 85, 2, 0, 4, 1, 7, 2, 5, 1, 173, 2, 0, 5, 3, 8, 4, 1, 1, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 172, 3, 0, 8, 1, 3, 12, 4, 1, 1, 1, 1, 1, 0, 0, 11, 0, 0, 0, 0, 265, 0, 0, 50, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 259, 1, 0, 37, 0, 0, 8, 5, 10, 1, 6, 1
INVAR-6, Run: 035, F, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 1, 1, 170, 86, 2, 0, 84, 3, 0, 13, 2, 19, 3, 5, 1, 171, 4, 0, 39, 5, 44, 6, 1, 1, 0, 87, 0, 0, 2, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 169, 6, 0, 15, 3, 4, 22, 5, 1, 1, 1, 1, 1, 0, 0, 11, 0, 0, 0, 0, 273, 0, 0, 49, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 250, 1, 1, 38, 0, 0, 12, 5, 15, 1, 7, 1
