Input Number, Run_Number, Result@ 100, Leaderai, SetABab, Leaderak, ar, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, X1uABab, an, AGuAIX1, AGuAIab, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, at, au, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-11, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 1, 1, 1, 1, 1, 0, 4, 0, 8, 2, 0, 1, 4, 1, 0, 19, 3, 21, 4, 1, 1, 0, 2, 0, 0, 5, 0, 6, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 1, 4, 1, 0, 29, 2, 8, 31, 9, 1, 1, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 1, 0, 1, 0, 0, 0, 0, 2, 1, 1, 1
INVAR-11, Run: 007, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 1, 2, 0, 2, 0, 0, 19, 7, 22, 8, 0, 1, 4, 1, 0, 2, 0, 4, 1, 1, 1, 0, 2, 0, 0, 45, 8, 46, 9, 1, 1, 0, 19, 0, 2, 0, 2, 0, 0, 5, 0, 0, 29, 6, 3, 30, 4, 1, 1, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 008, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 1, 1, 0, 18, 5, 20, 6, 0, 1, 4, 1, 0, 19, 7, 21, 8, 1, 1, 1, 1, 1, 0, 6, 3, 8, 4, 1, 1, 0, 4, 0, 6, 1, 7, 2, 1, 3, 2, 0, 44, 0, 14, 46, 14, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 009, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 3, 0, 0, 2, 0, 0, 29, 9, 30, 10, 0, 1, 4, 0, 1, 5, 1, 7, 3, 1, 1, 0, 2, 0, 0, 7, 3, 8, 4, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 5, 0, 0, 8, 0, 0, 9, 1, 1, 1, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 010, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 0, 2, 0, 0, 47, 11, 49, 12, 1, 1, 4, 1, 0, 45, 11, 47, 12, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 011, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 2, 1, 0, 2, 0, 0, 42, 5, 44, 6, 0, 1, 3, 1, 1, 3, 1, 6, 3, 1, 1, 0, 2, 0, 0, 0, 0, 1, 1, 1, 1, 0, 8, 0, 2, 0, 2, 0, 0, 4, 1, 0, 3, 2, 1, 5, 2, 1, 1, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 012, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 3, 0, 0, 2, 0, 0, 2, 1, 3, 2, 0, 1, 4, 1, 0, 40, 12, 42, 13, 1, 1, 0, 2, 0, 0, 11, 2, 12, 3, 1, 1, 0, 24, 0, 1, 0, 1, 0, 0, 5, 0, 0, 2, 6, 0, 3, 1, 1, 1, 1, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 1, 0, 1, 1, 0, 15, 3, 18, 4, 0, 1, 3, 0, 2, 34, 11, 37, 14, 1, 1, 0, 2, 0, 0, 20, 7, 21, 8, 1, 0, 0, 0, 0, 1, 0, 2, 1, 1, 5, 0, 0, 26, 0, 8, 27, 9, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0
INVAR-11, Run: 014, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 0, 1, 1, 1, 0, 41, 8, 44, 10, 1, 1, 4, 1, 0, 13, 1, 15, 2, 1, 1, 0, 2, 0, 0, 15, 7, 16, 8, 1, 1, 0, 8, 0, 1, 1, 1, 1, 0, 5, 0, 0, 18, 1, 4, 19, 5, 1, 1, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 015, P, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 0, 2, 0, 0, 7, 4, 9, 5, 1, 1, 5, 0, 0, 16, 8, 17, 9, 1, 1, 0, 2, 0, 0, 43, 7, 44, 8, 1, 1, 0, 1, 0, 10, 0, 10, 0, 0, 3, 2, 0, 50, 1, 11, 52, 11, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 016, F, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 0, 0, 2, 0, 0, 1, 0, 2, 1, 1, 1, 4, 1, 0, 9, 1, 11, 2, 1, 1, 0, 2, 0, 0, 8, 4, 9, 5, 1, 0, 0, 8, 0, 1, 0, 1, 0, 0, 4, 1, 0, 2, 2, 2, 4, 3, 1, 1, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 017, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 2, 1, 0, 1, 1, 0, 9, 2, 12, 3, 0, 1, 5, 0, 0, 9, 1, 10, 2, 1, 1, 0, 2, 0, 0, 4, 0, 5, 1, 1, 0, 0, 2, 1, 16, 2, 17, 3, 0, 5, 0, 0, 8, 0, 3, 9, 4, 1, 1, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 018, F, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 0, 0, 0, 2, 0, 6, 1, 9, 2, 0, 1, 4, 0, 0, 20, 4, 21, 5, 1, 1, 0, 2, 0, 0, 11, 2, 12, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 3, 0, 1, 5, 2, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 019, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 2, 1, 0, 2, 0, 0, 24, 3, 26, 4, 0, 1, 5, 0, 0, 1, 0, 2, 1, 1, 1, 0, 1, 1, 0, 11, 1, 13, 2, 1, 0, 0, 8, 0, 0, 0, 0, 0, 0, 4, 1, 0, 5, 1, 2, 7, 3, 1, 1, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 3, 0, 0, 2, 0, 0, 22, 11, 23, 12, 1, 1, 4, 1, 0, 33, 9, 35, 10, 1, 1, 0, 1, 1, 0, 5, 0, 7, 1, 1, 1, 0, 0, 0, 3, 1, 4, 2, 1, 5, 0, 0, 8, 0, 1, 9, 2, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 3, 0, 1, 0, 0, 16, 2, 20, 1, 3, 1
INVAR-11, Run: 021, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 1, 0, 1, 1, 0, 4, 3, 7, 4, 1, 1, 5, 0, 0, 5, 0, 6, 1, 1, 1, 0, 2, 0, 0, 12, 0, 13, 1, 1, 1, 0, 8, 0, 0, 0, 0, 0, 0, 3, 2, 0, 6, 2, 0, 9, 1, 1, 1, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 022, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 3, 0, 0, 2, 0, 0, 1, 0, 2, 1, 0, 1, 4, 1, 0, 10, 2, 12, 3, 1, 1, 0, 2, 0, 0, 24, 6, 25, 7, 1, 1, 0, 23, 0, 1, 1, 1, 1, 0, 5, 0, 0, 1, 5, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 023, F, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 0, 0, 1, 0, 0, 10, 2, 11, 3, 0, 1, 2, 1, 0, 2, 2, 4, 3, 1, 1, 0, 0, 1, 0, 39, 20, 41, 21, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 0, 0, 16, 0, 4, 17, 5, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 024, P, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 2, 0, 0, 30, 3, 31, 4, 1, 1, 5, 0, 0, 32, 7, 33, 8, 1, 1, 0, 2, 0, 0, 7, 1, 8, 2, 1, 1, 0, 28, 0, 4, 0, 4, 0, 0, 5, 0, 0, 17, 11, 2, 17, 2, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 2, 1, 0, 2, 0, 0, 18, 3, 20, 4, 1, 1, 2, 2, 1, 18, 5, 22, 7, 1, 1, 0, 1, 1, 0, 3, 3, 5, 4, 1, 0, 0, 0, 0, 1, 0, 2, 1, 1, 5, 0, 0, 2, 0, 0, 3, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 1, 0, 1, 0, 0, 0, 0, 2, 1, 1, 1
INVAR-11, Run: 026, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 2, 0, 0, 24, 10, 25, 11, 1, 1, 5, 0, 0, 10, 5, 11, 6, 1, 1, 0, 2, 0, 0, 12, 3, 13, 4, 1, 1, 0, 10, 0, 2, 0, 3, 1, 1, 4, 1, 0, 46, 3, 4, 47, 4, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 027, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 1, 0, 2, 0, 0, 8, 2, 10, 3, 0, 1, 5, 0, 0, 7, 1, 8, 2, 1, 1, 1, 2, 0, 0, 23, 7, 24, 8, 1, 0, 0, 27, 0, 0, 0, 0, 0, 0, 5, 0, 0, 8, 9, 2, 9, 3, 1, 1, 1, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 028, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 2, 1, 0, 1, 1, 0, 23, 7, 26, 8, 0, 1, 5, 0, 0, 3, 2, 4, 3, 1, 1, 0, 2, 0, 0, 7, 2, 8, 3, 1, 0, 0, 14, 0, 0, 0, 0, 0, 0, 2, 3, 0, 3, 3, 2, 7, 3, 1, 1, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 029, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1, 2, 0, 0, 32, 5, 34, 7, 3, 1, 4, 1, 0, 23, 12, 25, 13, 1, 1, 0, 2, 0, 0, 6, 3, 7, 4, 1, 1, 0, 8, 0, 8, 1, 9, 2, 1, 5, 0, 0, 17, 4, 6, 17, 6, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 030, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 3, 0, 0, 2, 0, 0, 35, 7, 36, 8, 1, 1, 3, 2, 0, 15, 3, 18, 4, 1, 1, 0, 2, 0, 0, 27, 5, 28, 6, 1, 1, 0, 6, 0, 1, 0, 1, 0, 0, 5, 0, 0, 3, 1, 0, 4, 1, 1, 1, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 031, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 3, 0, 0, 2, 0, 0, 13, 0, 14, 1, 1, 1, 5, 0, 0, 16, 1, 17, 2, 1, 1, 0, 2, 0, 0, 7, 1, 8, 2, 1, 1, 0, 16, 0, 3, 2, 3, 2, 0, 5, 0, 0, 5, 3, 1, 6, 2, 1, 1, 1, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 032, F, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 1, 4, 1, 0, 16, 4, 18, 5, 1, 1, 1, 2, 0, 0, 4, 0, 5, 1, 1, 1, 0, 5, 0, 3, 0, 3, 0, 0, 5, 0, 0, 11, 0, 1, 12, 2, 1, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 033, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 3, 0, 0, 2, 0, 0, 3, 1, 4, 2, 0, 1, 4, 0, 1, 12, 4, 14, 6, 1, 1, 0, 2, 0, 0, 0, 0, 1, 1, 1, 0, 1, 15, 0, 21, 5, 22, 5, 0, 5, 0, 0, 17, 3, 3, 18, 4, 1, 1, 1, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-11, Run: 034, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 1, 0, 2, 0, 0, 16, 5, 18, 6, 1, 1, 5, 0, 0, 17, 5, 18, 6, 1, 1, 0, 2, 0, 0, 21, 6, 22, 7, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 4, 1, 0, 16, 2, 2, 18, 3, 1, 1, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
