Input Number, Run_Number, Result@ 100, an, Leaderag, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderah, ao, ar, X1uABab, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-4, Run: 045, P, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 19, 35, 19, 1, 0, 19, 0, 0, 23, 7, 25, 8, 4, 1, 35, 4, 0, 20, 11, 25, 12, 1, 1, 0, 19, 0, 0, 37, 6, 39, 8, 2, 0, 0, 6, 0, 0, 0, 1, 1, 1, 37, 2, 0, 13, 0, 4, 16, 5, 1, 1, 1, 1, 1, 0, 0, 11, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 69, 2, 0, 0, 0, 0, 6, 0, 9, 1, 1, 1
INVAR-4, Run: 046, P, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 1, 19, 35, 19, 1, 0, 17, 2, 0, 0, 1, 4, 2, 4, 1, 37, 2, 0, 6, 0, 9, 1, 1, 1, 0, 19, 0, 0, 51, 14, 54, 17, 3, 1, 0, 1, 0, 8, 4, 9, 5, 1, 33, 4, 1, 1, 0, 0, 7, 2, 1, 1, 1, 1, 1, 0, 0, 6, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 55, 1, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1
INVAR-4, Run: 047, P, 0, 13, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 1, 0, 0, 19, 35, 18, 2, 0, 19, 0, 0, 2, 0, 5, 1, 4, 1, 36, 3, 0, 9, 4, 13, 5, 1, 1, 0, 18, 1, 0, 126, 32, 134, 39, 7, 0, 0, 2, 1, 18, 2, 20, 4, 1, 37, 2, 0, 43, 0, 7, 46, 8, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 72, 0, 0, 0, 0, 0, 4, 0, 5, 1, 1, 0
INVAR-4, Run: 048, P, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 19, 36, 20, 0, 0, 17, 2, 0, 8, 2, 11, 3, 2, 1, 38, 0, 1, 9, 1, 11, 3, 1, 1, 1, 19, 0, 0, 24, 8, 26, 10, 2, 1, 0, 8, 0, 0, 0, 1, 1, 1, 34, 5, 0, 2, 4, 2, 8, 3, 1, 1, 1, 1, 1, 0, 0, 12, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 59, 0, 1, 0, 0, 0, 5, 1, 7, 1, 3, 1
INVAR-4, Run: 049, P, 0, 15, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 118, 0, 0, 0, 0, 0, 0, 0, 0, 19, 36, 16, 3, 1, 17, 2, 0, 8, 2, 15, 4, 3, 1, 38, 1, 0, 13, 0, 15, 1, 1, 1, 0, 19, 0, 0, 84, 15, 89, 20, 5, 1, 0, 6, 0, 13, 1, 14, 2, 1, 36, 3, 0, 2, 2, 0, 6, 1, 1, 1, 1, 1, 1, 0, 0, 10, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 65, 0, 1, 0, 0, 0, 36, 9, 37, 1, 10, 0
INVAR-4, Run: 050, P, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 19, 35, 19, 1, 0, 18, 1, 0, 0, 0, 3, 1, 4, 1, 34, 3, 2, 6, 2, 12, 5, 1, 1, 0, 18, 1, 0, 46, 8, 50, 11, 3, 1, 0, 9, 0, 3, 1, 4, 2, 1, 38, 1, 0, 8, 1, 2, 10, 3, 1, 1, 1, 1, 1, 0, 0, 14, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 64, 3, 0, 0, 0, 0, 5, 1, 9, 1, 2, 1
INVAR-4, Run: 051, P, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 19, 36, 18, 2, 0, 17, 2, 0, 8, 0, 13, 1, 3, 1, 35, 4, 0, 0, 0, 5, 1, 1, 1, 0, 19, 0, 0, 103, 32, 112, 41, 9, 0, 1, 11, 0, 32, 4, 34, 5, 1, 34, 5, 0, 5, 3, 0, 11, 1, 1, 1, 1, 1, 1, 0, 0, 15, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 59, 0, 0, 0, 0, 0, 9, 0, 10, 1, 1, 1
INVAR-4, Run: 052, P, 0, 14, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 1, 19, 37, 17, 2, 0, 18, 0, 0, 1, 0, 4, 1, 2, 1, 37, 2, 0, 4, 0, 7, 1, 1, 1, 0, 18, 1, 0, 69, 14, 76, 20, 6, 1, 0, 9, 0, 14, 6, 15, 7, 1, 36, 2, 0, 0, 1, 0, 3, 1, 1, 1, 1, 1, 1, 0, 0, 12, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 67, 1, 0, 0, 0, 0, 40, 13, 42, 1, 14, 1
INVAR-4, Run: 053, P, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 19, 38, 19, 1, 0, 18, 1, 0, 13, 5, 16, 6, 1, 1, 37, 1, 1, 9, 2, 12, 4, 1, 1, 0, 19, 0, 0, 116, 26, 125, 35, 9, 1, 0, 2, 0, 19, 7, 20, 8, 1, 38, 1, 0, 19, 0, 2, 21, 3, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 56, 1, 0, 0, 0, 0, 5, 3, 7, 1, 4, 1
INVAR-4, Run: 054, P, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 19, 34, 19, 1, 0, 18, 1, 0, 14, 1, 17, 2, 5, 1, 35, 4, 0, 1, 0, 6, 1, 1, 1, 0, 18, 1, 0, 67, 15, 73, 20, 5, 1, 0, 5, 0, 9, 1, 10, 2, 1, 36, 3, 0, 15, 3, 3, 19, 4, 1, 1, 1, 1, 1, 0, 0, 11, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 54, 2, 0, 0, 0, 0, 12, 2, 15, 1, 3, 1
INVAR-4, Run: 055, P, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 19, 37, 18, 2, 0, 19, 0, 0, 13, 1, 16, 2, 2, 1, 36, 1, 2, 11, 4, 15, 7, 1, 1, 0, 19, 0, 0, 64, 10, 67, 13, 3, 1, 0, 1, 0, 10, 3, 11, 4, 1, 37, 1, 1, 18, 0, 3, 21, 5, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 63, 1, 0, 0, 0, 0, 5, 2, 7, 1, 3, 1
INVAR-4, Run: 056, P, 0, 9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 19, 37, 16, 3, 0, 16, 3, 0, 0, 2, 7, 3, 1, 1, 38, 0, 0, 57, 12, 58, 13, 1, 1, 0, 19, 0, 0, 54, 11, 65, 22, 11, 0, 0, 1, 0, 26, 4, 27, 5, 1, 38, 0, 0, 8, 0, 6, 9, 7, 1, 1, 1, 1, 1, 0, 0, 3, 0, 67, 2, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 8, 1, 1, 0, 0, 0, 46, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 057, P, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 19, 38, 20, 0, 0, 17, 1, 1, 2, 0, 5, 2, 1, 1, 38, 1, 0, 9, 3, 11, 4, 1, 1, 0, 19, 0, 0, 67, 16, 71, 20, 4, 1, 0, 3, 0, 5, 0, 6, 1, 1, 38, 1, 0, 8, 2, 1, 10, 2, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 51, 3, 0, 0, 0, 0, 1, 0, 5, 1, 1, 1
INVAR-4, Run: 058, P, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 1, 19, 36, 19, 1, 0, 17, 2, 0, 2, 1, 6, 2, 3, 1, 38, 1, 0, 4, 1, 6, 2, 1, 1, 0, 19, 0, 0, 87, 26, 93, 32, 6, 1, 0, 2, 0, 18, 7, 19, 8, 1, 38, 0, 0, 8, 2, 2, 9, 3, 1, 1, 1, 1, 1, 0, 0, 6, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 57, 1, 0, 0, 0, 0, 11, 2, 13, 1, 3, 1
INVAR-4, Run: 059, P, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 19, 35, 19, 1, 0, 18, 1, 0, 8, 1, 11, 2, 4, 1, 38, 1, 0, 0, 0, 2, 1, 1, 1, 0, 19, 0, 0, 121, 28, 130, 37, 9, 1, 0, 5, 0, 23, 2, 24, 3, 1, 38, 1, 0, 9, 0, 1, 11, 2, 1, 1, 1, 1, 1, 0, 0, 10, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 54, 5, 0, 0, 0, 0, 36, 17, 42, 1, 18, 1
INVAR-4, Run: 060, P, 0, 18, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 118, 0, 0, 0, 0, 0, 0, 0, 0, 19, 36, 20, 0, 0, 19, 0, 0, 3, 0, 4, 1, 3, 1, 34, 5, 0, 14, 3, 20, 4, 1, 1, 0, 19, 0, 0, 60, 15, 62, 17, 2, 1, 0, 11, 0, 4, 1, 5, 2, 1, 38, 1, 0, 37, 1, 7, 39, 8, 1, 1, 1, 1, 1, 0, 0, 15, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 62, 3, 0, 0, 0, 0, 6, 2, 9, 1, 2, 0
INVAR-4, Run: 061, P, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 19, 38, 20, 0, 0, 18, 1, 0, 14, 2, 16, 3, 1, 1, 38, 1, 0, 5, 0, 7, 1, 1, 1, 0, 19, 0, 0, 130, 38, 140, 48, 10, 1, 0, 7, 0, 35, 8, 36, 9, 1, 37, 2, 0, 2, 3, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 67, 2, 0, 0, 0, 0, 7, 1, 10, 1, 2, 1
INVAR-4, Run: 062, P, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 19, 36, 19, 1, 0, 17, 2, 0, 5, 1, 9, 2, 3, 1, 37, 2, 0, 15, 4, 18, 5, 1, 1, 0, 19, 0, 0, 59, 16, 63, 20, 4, 1, 0, 6, 0, 7, 4, 8, 5, 1, 39, 0, 0, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 10, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 58, 2, 0, 0, 0, 0, 1, 0, 4, 1, 1, 1
INVAR-4, Run: 063, P, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 19, 39, 19, 1, 0, 19, 0, 0, 24, 10, 26, 11, 0, 1, 39, 0, 0, 10, 2, 11, 3, 1, 1, 0, 19, 0, 0, 120, 31, 127, 38, 7, 1, 0, 2, 0, 14, 8, 15, 9, 1, 36, 3, 0, 8, 0, 4, 12, 5, 1, 1, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 65, 3, 0, 0, 0, 0, 9, 1, 13, 1, 2, 1
INVAR-4, Run: 064, P, 0, 12, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 118, 0, 0, 0, 0, 0, 0, 0, 0, 19, 39, 19, 1, 0, 18, 1, 0, 41, 6, 44, 7, 0, 1, 39, 0, 0, 9, 0, 10, 1, 1, 1, 0, 19, 0, 0, 70, 15, 78, 23, 8, 1, 0, 12, 0, 24, 2, 25, 3, 1, 37, 2, 0, 8, 5, 0, 11, 1, 1, 1, 1, 1, 1, 0, 0, 13, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 59, 0, 0, 0, 0, 0, 7, 1, 7, 1, 1, 0
INVAR-4, Run: 065, P, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 19, 37, 16, 3, 1, 18, 1, 0, 11, 7, 17, 9, 2, 1, 37, 1, 1, 0, 0, 3, 2, 1, 1, 0, 19, 0, 0, 120, 29, 129, 38, 9, 1, 0, 0, 0, 57, 16, 58, 17, 1, 38, 1, 0, 23, 1, 7, 25, 8, 1, 1, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 65, 1, 0, 0, 0, 0, 5, 0, 7, 1, 1, 1
INVAR-4, Run: 066, P, 0, 16, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 1, 0, 0, 0, 19, 37, 19, 1, 0, 19, 0, 0, 59, 10, 61, 11, 2, 1, 38, 1, 0, 25, 8, 27, 9, 1, 1, 0, 19, 0, 0, 59, 8, 63, 12, 4, 1, 0, 2, 0, 5, 1, 6, 2, 1, 36, 2, 1, 31, 1, 3, 35, 5, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 63, 2, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0
INVAR-4, Run: 067, P, 0, 15, 0, 0, 39, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 19, 36, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 1, 37, 1, 1, 8, 1, 11, 3, 1, 1, 0, 19, 0, 0, 106, 22, 111, 27, 5, 1, 0, 18, 0, 6, 1, 7, 2, 1, 38, 1, 0, 30, 2, 7, 32, 8, 1, 1, 1, 1, 1, 0, 0, 22, 0, 54, 2, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 4, 1, 0, 0, 0, 0, 62, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 068, P, 0, 10, 0, 0, 0, 2, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 1, 0, 0, 18, 37, 19, 1, 0, 16, 2, 1, 36, 12, 41, 14, 1, 1, 30, 7, 0, 0, 0, 8, 1, 1, 1, 1, 18, 0, 0, 75, 18, 84, 27, 9, 1, 0, 9, 0, 18, 3, 19, 4, 1, 34, 1, 0, 0, 5, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 12, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 51, 2, 0, 0, 0, 0, 23, 3, 26, 1, 4, 0
INVAR-4, Run: 069, P, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 37, 17, 2, 1, 19, 0, 0, 4, 1, 8, 3, 2, 1, 39, 0, 0, 6, 0, 7, 1, 1, 1, 0, 19, 0, 0, 110, 32, 120, 42, 10, 1, 0, 43, 0, 37, 13, 38, 14, 1, 37, 2, 0, 17, 13, 1, 20, 2, 1, 1, 1, 1, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 070, P, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 1, 19, 36, 20, 0, 0, 17, 2, 0, 12, 5, 15, 6, 2, 1, 36, 3, 0, 7, 2, 11, 3, 1, 1, 1, 18, 1, 0, 69, 13, 73, 16, 3, 1, 0, 3, 0, 6, 1, 7, 2, 1, 39, 0, 0, 19, 0, 5, 20, 6, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 50, 2, 0, 0, 0, 0, 3, 0, 6, 1, 1, 1
INVAR-4, Run: 071, P, 0, 15, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 38, 17, 2, 0, 18, 1, 0, 2, 0, 6, 1, 0, 1, 34, 3, 1, 39, 15, 44, 17, 1, 1, 0, 19, 0, 0, 78, 22, 83, 27, 5, 0, 0, 3, 0, 12, 4, 13, 5, 1, 35, 3, 0, 1, 0, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 60, 4, 0, 0, 0, 0, 0, 0, 0, 1, 15, 3, 19, 3, 0, 0, 0, 0, 51, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 072, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 39, 39, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 18, 1, 1, 18, 1, 0, 4, 0, 8, 2, 2, 1, 36, 3, 0, 11, 3, 15, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-4, Run: 073, P, 0, 17, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 118, 0, 0, 0, 0, 0, 0, 0, 0, 19, 37, 20, 0, 0, 18, 1, 0, 8, 1, 10, 2, 2, 1, 37, 2, 0, 13, 2, 16, 3, 1, 1, 0, 19, 0, 0, 63, 23, 66, 26, 3, 1, 0, 34, 0, 7, 0, 8, 1, 1, 37, 2, 0, 6, 6, 2, 9, 3, 1, 1, 1, 1, 1, 0, 0, 37, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 65, 2, 0, 0, 0, 0, 8, 2, 10, 1, 2, 0
