Input Number, Run_Number, Result@ 100, CO, D, A, X1, H, M, PO, CE, Y, PE, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 089, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 16, 297, 19, 11, 8, 19, 39, 58, 16, 434
INVAR-4, Run: 090, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 10, 366, 19, 16, 3, 19, 39, 58, 10, 503
INVAR-4, Run: 091, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 17, 373, 19, 15, 4, 19, 39, 58, 17, 510
INVAR-4, Run: 092, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 7, 532, 19, 15, 4, 19, 39, 58, 7, 669
INVAR-4, Run: 093, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 16, 303, 19, 11, 8, 19, 39, 58, 16, 440
INVAR-4, Run: 094, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 14, 450, 19, 15, 4, 19, 39, 58, 14, 587
INVAR-4, Run: 095, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 24, 287, 19, 16, 3, 19, 39, 58, 24, 424
INVAR-4, Run: 096, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 776, 19, 13, 6, 19, 39, 58, 8, 913
INVAR-4, Run: 097, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 7, 353, 19, 9, 10, 19, 39, 58, 7, 490
INVAR-4, Run: 098, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 7, 398, 19, 13, 6, 19, 39, 58, 7, 535
INVAR-4, Run: 099, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 9, 373, 19, 12, 7, 19, 39, 58, 9, 510
INVAR-4, Run: 100, F, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 20, 541, 19, 13, 6, 19, 39, 58, 20, 678
INVAR-5, Run: 001, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 11, 509, 26, 17, 9, 26, 53, 79, 11, 695
INVAR-5, Run: 002, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 24, 517, 26, 16, 10, 26, 53, 79, 24, 703
INVAR-5, Run: 003, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 20, 634, 26, 17, 9, 26, 53, 79, 20, 820
INVAR-5, Run: 004, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 7, 574, 26, 19, 7, 26, 53, 79, 7, 760
INVAR-5, Run: 005, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 17, 427, 26, 16, 10, 26, 53, 79, 17, 613
INVAR-5, Run: 006, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 20, 535, 26, 15, 11, 26, 53, 79, 20, 721
INVAR-5, Run: 007, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 13, 898, 26, 20, 6, 26, 53, 79, 13, 1084
INVAR-5, Run: 008, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 22, 1133, 26, 18, 8, 26, 53, 79, 22, 1319
INVAR-5, Run: 009, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 19, 550, 26, 17, 9, 26, 53, 79, 19, 736
INVAR-5, Run: 010, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 23, 958, 26, 19, 7, 26, 53, 79, 23, 1144
INVAR-5, Run: 011, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 13, 839, 26, 13, 13, 26, 53, 79, 13, 1025
INVAR-5, Run: 012, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 19, 829, 26, 14, 12, 26, 53, 79, 19, 1015
INVAR-5, Run: 013, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 7, 439, 26, 19, 7, 26, 53, 79, 7, 625
INVAR-5, Run: 014, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 26, 446, 26, 18, 8, 26, 53, 79, 26, 632
INVAR-5, Run: 015, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 18, 1051, 26, 14, 12, 26, 53, 79, 18, 1237
INVAR-5, Run: 016, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 23, 522, 26, 19, 7, 26, 53, 79, 23, 708
INVAR-5, Run: 017, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 25, 723, 26, 17, 9, 26, 53, 79, 25, 909
INVAR-5, Run: 018, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 10, 846, 26, 20, 6, 26, 53, 79, 10, 1032
INVAR-5, Run: 019, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 16, 682, 26, 20, 6, 26, 53, 79, 16, 868
INVAR-5, Run: 020, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 12, 757, 26, 20, 6, 26, 53, 79, 12, 943
INVAR-5, Run: 021, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 16, 541, 26, 15, 11, 26, 53, 79, 16, 727
INVAR-5, Run: 022, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 12, 689, 26, 20, 6, 26, 53, 79, 12, 875
INVAR-5, Run: 023, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 31, 771, 26, 15, 11, 26, 53, 79, 31, 957
INVAR-5, Run: 024, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 20, 472, 26, 14, 12, 26, 53, 79, 20, 658
INVAR-5, Run: 025, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 22, 520, 26, 16, 10, 26, 53, 79, 22, 706
INVAR-5, Run: 026, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 8, 879, 26, 18, 8, 26, 53, 79, 8, 1065
INVAR-5, Run: 027, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 33, 682, 26, 10, 16, 26, 53, 79, 33, 868
INVAR-5, Run: 028, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 6, 901, 26, 20, 6, 26, 53, 79, 6, 1087
INVAR-5, Run: 029, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 30, 464, 26, 16, 10, 26, 53, 79, 30, 650
INVAR-5, Run: 030, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 9, 781, 26, 18, 8, 26, 53, 79, 9, 967
INVAR-5, Run: 031, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 17, 1179, 26, 17, 9, 26, 53, 79, 17, 1365
INVAR-5, Run: 032, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 27, 326, 26, 18, 8, 26, 53, 79, 27, 512
INVAR-5, Run: 033, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 13, 636, 26, 19, 7, 26, 53, 79, 13, 822
INVAR-5, Run: 034, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 17, 762, 26, 16, 10, 26, 53, 79, 17, 948
INVAR-5, Run: 035, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 25, 679, 26, 15, 11, 26, 53, 79, 25, 865
INVAR-5, Run: 036, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 15, 716, 26, 19, 7, 26, 53, 79, 15, 902
INVAR-5, Run: 037, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 19, 775, 26, 15, 11, 26, 53, 79, 19, 961
INVAR-5, Run: 038, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 14, 709, 26, 18, 8, 26, 53, 79, 14, 895
INVAR-5, Run: 039, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 16, 519, 26, 16, 10, 26, 53, 79, 16, 705
INVAR-5, Run: 040, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 14, 832, 26, 14, 12, 26, 53, 79, 14, 1018
INVAR-5, Run: 041, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 14, 661, 26, 19, 7, 26, 53, 79, 14, 847
INVAR-5, Run: 042, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 10, 531, 26, 16, 10, 26, 53, 79, 10, 717
INVAR-5, Run: 043, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 13, 401, 26, 20, 6, 26, 53, 79, 13, 587
INVAR-5, Run: 044, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 20, 798, 26, 17, 9, 26, 53, 79, 20, 984
INVAR-5, Run: 045, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 31, 557, 26, 17, 9, 26, 53, 79, 31, 743
INVAR-5, Run: 046, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 25, 587, 26, 17, 9, 26, 53, 79, 25, 773
INVAR-5, Run: 047, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 23, 599, 26, 14, 12, 26, 53, 79, 23, 785
INVAR-5, Run: 048, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 19, 571, 26, 12, 14, 26, 53, 79, 19, 757
INVAR-5, Run: 049, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 10, 643, 26, 17, 9, 26, 53, 79, 10, 829
INVAR-5, Run: 050, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 28, 491, 26, 15, 11, 26, 53, 79, 28, 677
INVAR-5, Run: 051, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 19, 624, 26, 18, 8, 26, 53, 79, 19, 810
INVAR-5, Run: 052, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 29, 460, 26, 17, 9, 26, 53, 79, 29, 646
INVAR-5, Run: 053, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 24, 832, 26, 19, 7, 26, 53, 79, 24, 1018
INVAR-5, Run: 054, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 14, 791, 26, 14, 12, 26, 53, 79, 14, 977
INVAR-5, Run: 055, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 16, 945, 26, 13, 13, 26, 53, 79, 16, 1131
INVAR-5, Run: 056, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 17, 450, 26, 16, 10, 26, 53, 79, 17, 636
INVAR-5, Run: 057, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 23, 505, 26, 17, 9, 26, 53, 79, 23, 691
INVAR-5, Run: 058, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 14, 524, 26, 15, 11, 26, 53, 79, 14, 710
INVAR-5, Run: 059, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 23, 958, 26, 23, 3, 26, 53, 79, 23, 1144
INVAR-5, Run: 060, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 25, 493, 26, 17, 9, 26, 53, 79, 25, 679
INVAR-5, Run: 061, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 28, 560, 26, 20, 6, 26, 53, 79, 28, 746
INVAR-5, Run: 062, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 22, 616, 26, 14, 12, 26, 53, 79, 22, 802
INVAR-5, Run: 063, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 8, 901, 26, 23, 3, 26, 53, 79, 8, 1087
INVAR-5, Run: 064, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 10, 626, 26, 17, 9, 26, 53, 79, 10, 812
INVAR-5, Run: 065, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 9, 564, 26, 18, 8, 26, 53, 79, 9, 750
INVAR-5, Run: 066, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 19, 593, 26, 17, 9, 26, 53, 79, 19, 779
INVAR-5, Run: 067, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 21, 516, 26, 16, 10, 26, 53, 79, 21, 702
INVAR-5, Run: 068, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 12, 530, 26, 18, 8, 26, 53, 79, 12, 716
INVAR-5, Run: 069, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 14, 431, 26, 16, 10, 26, 53, 79, 14, 617
INVAR-5, Run: 070, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 13, 649, 26, 15, 11, 26, 53, 79, 13, 835
INVAR-5, Run: 071, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 10, 513, 26, 20, 6, 26, 53, 79, 10, 699
INVAR-5, Run: 072, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 16, 468, 26, 19, 7, 26, 53, 79, 16, 654
INVAR-5, Run: 073, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 28, 601, 26, 14, 12, 26, 53, 79, 28, 787
INVAR-5, Run: 074, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 18, 862, 26, 17, 9, 26, 53, 79, 18, 1048
INVAR-5, Run: 075, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 22, 641, 26, 19, 7, 26, 53, 79, 22, 827
INVAR-5, Run: 076, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 20, 682, 26, 23, 3, 26, 53, 79, 20, 868
INVAR-5, Run: 077, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 13, 718, 26, 15, 11, 26, 53, 79, 13, 904
INVAR-5, Run: 078, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 20, 446, 26, 13, 13, 26, 53, 79, 20, 632
INVAR-5, Run: 079, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 10, 538, 26, 22, 4, 26, 53, 79, 10, 724
INVAR-5, Run: 080, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 19, 650, 26, 15, 11, 26, 53, 79, 19, 836
INVAR-5, Run: 081, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 16, 438, 26, 13, 13, 26, 53, 79, 16, 624
INVAR-5, Run: 082, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 9, 562, 26, 21, 5, 26, 53, 79, 9, 748
INVAR-5, Run: 083, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 26, 734, 26, 13, 13, 26, 53, 79, 26, 920
INVAR-5, Run: 084, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 18, 652, 26, 21, 5, 26, 53, 79, 18, 838
INVAR-5, Run: 085, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 17, 1173, 26, 15, 11, 26, 53, 79, 17, 1359
INVAR-5, Run: 086, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 17, 716, 26, 18, 8, 26, 53, 79, 17, 902
INVAR-5, Run: 087, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 11, 481, 26, 19, 7, 26, 53, 79, 11, 667
INVAR-5, Run: 088, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 9, 792, 26, 17, 9, 26, 53, 79, 9, 978
INVAR-5, Run: 089, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 11, 689, 26, 20, 6, 26, 53, 79, 11, 875
INVAR-5, Run: 090, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 20, 676, 26, 10, 16, 26, 53, 79, 20, 862
INVAR-5, Run: 091, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 16, 508, 26, 10, 16, 26, 53, 79, 16, 694
INVAR-5, Run: 092, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 11, 923, 26, 18, 8, 26, 53, 79, 11, 1109
INVAR-5, Run: 093, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 10, 901, 26, 20, 6, 26, 53, 79, 10, 1087
INVAR-5, Run: 094, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 13, 896, 26, 20, 6, 26, 53, 79, 13, 1082
INVAR-5, Run: 095, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 23, 739, 26, 14, 12, 26, 53, 79, 23, 925
INVAR-5, Run: 096, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 17, 1212, 26, 21, 5, 26, 53, 79, 17, 1398
INVAR-5, Run: 097, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 21, 703, 26, 21, 5, 26, 53, 79, 21, 889
INVAR-5, Run: 098, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 18, 655, 26, 20, 6, 26, 53, 79, 18, 841
INVAR-5, Run: 099, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 11, 1021, 26, 17, 9, 26, 53, 79, 11, 1207
INVAR-5, Run: 100, F, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 16, 622, 26, 16, 10, 26, 53, 79, 16, 808
INVAR-6, Run: 001, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 85, 4599, 87, 54, 33, 87, 175, 262, 85, 5212
INVAR-6, Run: 002, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 74, 3845, 87, 59, 28, 87, 175, 262, 74, 4458
INVAR-6, Run: 003, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 90, 4154, 87, 55, 32, 87, 175, 262, 90, 4767
INVAR-6, Run: 004, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 65, 4747, 87, 48, 39, 87, 175, 262, 65, 5360
INVAR-6, Run: 005, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 106, 5628, 87, 48, 39, 87, 175, 262, 106, 6241
INVAR-6, Run: 006, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 107, 3199, 87, 49, 38, 87, 175, 262, 107, 3812
INVAR-6, Run: 007, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 62, 2806, 87, 55, 32, 87, 175, 262, 62, 3419
INVAR-6, Run: 008, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 57, 3846, 87, 59, 28, 87, 175, 262, 57, 4459
INVAR-6, Run: 009, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 67, 4971, 87, 51, 36, 87, 175, 262, 67, 5584
INVAR-6, Run: 010, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 79, 4928, 87, 69, 18, 87, 175, 262, 79, 5541
INVAR-6, Run: 011, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 101, 3279, 87, 46, 41, 87, 175, 262, 101, 3892
INVAR-6, Run: 012, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 90, 4801, 87, 55, 32, 87, 175, 262, 90, 5414
INVAR-6, Run: 013, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 115, 3810, 87, 56, 31, 87, 175, 262, 115, 4423
INVAR-6, Run: 014, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 89, 4176, 87, 47, 40, 87, 175, 262, 89, 4789
INVAR-6, Run: 015, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 124, 3103, 87, 41, 46, 87, 175, 262, 124, 3716
INVAR-6, Run: 016, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 50, 5287, 87, 65, 22, 87, 175, 262, 50, 5900
INVAR-6, Run: 017, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 111, 3385, 87, 51, 36, 87, 175, 262, 111, 3998
INVAR-6, Run: 018, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 112, 4761, 87, 50, 37, 87, 175, 262, 112, 5374
INVAR-6, Run: 019, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 76, 4723, 87, 59, 28, 87, 175, 262, 76, 5336
INVAR-6, Run: 020, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 93, 5111, 87, 49, 38, 87, 175, 262, 93, 5724
INVAR-6, Run: 021, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 86, 4128, 87, 57, 30, 87, 175, 262, 86, 4741
INVAR-6, Run: 022, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 55, 4013, 87, 62, 25, 87, 175, 262, 55, 4626
INVAR-6, Run: 023, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 105, 3203, 87, 51, 36, 87, 175, 262, 105, 3816
INVAR-6, Run: 024, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 73, 4423, 87, 65, 22, 87, 175, 262, 73, 5036
INVAR-6, Run: 025, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 89, 4021, 87, 57, 30, 87, 175, 262, 89, 4634
INVAR-6, Run: 026, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 100, 4032, 87, 53, 34, 87, 175, 262, 100, 4645
INVAR-6, Run: 027, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 106, 4284, 87, 48, 39, 87, 175, 262, 106, 4897
INVAR-6, Run: 028, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 128, 4788, 87, 56, 31, 87, 175, 262, 128, 5401
INVAR-6, Run: 029, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 75, 4923, 87, 58, 29, 87, 175, 262, 75, 5536
INVAR-6, Run: 030, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 91, 6183, 87, 52, 35, 87, 175, 262, 91, 6796
INVAR-6, Run: 031, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 64, 4647, 87, 60, 27, 87, 175, 262, 64, 5260
INVAR-6, Run: 032, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 67, 5022, 87, 49, 38, 87, 175, 262, 67, 5635
INVAR-6, Run: 033, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 80, 4185, 87, 56, 31, 87, 175, 262, 80, 4798
INVAR-6, Run: 034, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 101, 3353, 87, 36, 51, 87, 175, 262, 101, 3966
INVAR-6, Run: 035, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 128, 4790, 87, 50, 37, 87, 175, 262, 128, 5403
INVAR-6, Run: 036, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 71, 4502, 87, 60, 27, 87, 175, 262, 71, 5115
INVAR-6, Run: 037, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 104, 2703, 87, 47, 40, 87, 175, 262, 104, 3316
INVAR-6, Run: 038, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 70, 3850, 87, 50, 37, 87, 175, 262, 70, 4463
INVAR-6, Run: 039, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 111, 3639, 87, 40, 47, 87, 175, 262, 111, 4252
INVAR-6, Run: 040, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 72, 3480, 87, 59, 28, 87, 175, 262, 72, 4093
INVAR-6, Run: 041, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 106, 4629, 87, 58, 29, 87, 175, 262, 106, 5242
INVAR-6, Run: 042, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 48, 4637, 87, 77, 10, 87, 175, 262, 48, 5250
INVAR-6, Run: 043, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 87, 3857, 87, 56, 31, 87, 175, 262, 87, 4470
INVAR-6, Run: 044, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 66, 4526, 87, 55, 32, 87, 175, 262, 66, 5139
INVAR-6, Run: 045, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 85, 4110, 87, 61, 26, 87, 175, 262, 85, 4723
INVAR-6, Run: 046, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 78, 3702, 87, 54, 33, 87, 175, 262, 78, 4315
INVAR-6, Run: 047, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 94, 4685, 87, 55, 32, 87, 175, 262, 94, 5298
INVAR-6, Run: 048, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 77, 4373, 87, 52, 35, 87, 175, 262, 77, 4986
INVAR-6, Run: 049, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 84, 3912, 87, 57, 30, 87, 175, 262, 84, 4525
INVAR-6, Run: 050, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 67, 6792, 87, 64, 23, 87, 175, 262, 67, 7405
INVAR-6, Run: 051, F, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 69, 5027, 87, 59, 28, 87, 175, 262, 69, 5640
