Input Number, Run_Number, Result@ 100, CO, D, A, X1, H, M, PO, CE, Y, PE, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 079, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 13, 114, 19, 10, 9, 19, 39, 58, 13, 251
INVAR-4, Run: 080, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 13, 313, 19, 13, 6, 19, 39, 58, 13, 450
INVAR-4, Run: 081, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 851, 19, 13, 6, 19, 39, 58, 8, 988
INVAR-4, Run: 082, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 13, 268, 19, 9, 10, 19, 39, 58, 13, 405
INVAR-4, Run: 083, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 7, 280, 19, 15, 4, 19, 39, 58, 7, 417
INVAR-4, Run: 084, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 12, 362, 19, 14, 5, 19, 39, 58, 12, 499
INVAR-4, Run: 085, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 13, 440, 19, 15, 4, 19, 39, 58, 13, 577
INVAR-4, Run: 086, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 305, 19, 12, 7, 19, 39, 58, 8, 442
INVAR-4, Run: 087, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 12, 260, 19, 15, 4, 19, 39, 58, 12, 397
INVAR-4, Run: 088, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 476, 19, 15, 4, 19, 39, 58, 8, 613
INVAR-4, Run: 089, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 15, 982, 19, 14, 5, 19, 39, 58, 15, 1119
INVAR-4, Run: 090, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 11, 377, 19, 12, 7, 19, 39, 58, 11, 514
INVAR-4, Run: 091, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 8, 520, 19, 13, 6, 19, 39, 58, 8, 657
INVAR-4, Run: 092, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 15, 377, 19, 11, 8, 19, 39, 58, 15, 514
INVAR-4, Run: 093, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 13, 273, 19, 12, 7, 19, 39, 58, 13, 410
INVAR-4, Run: 094, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 18, 396, 19, 13, 6, 19, 39, 58, 18, 533
INVAR-4, Run: 095, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 15, 413, 19, 14, 5, 19, 39, 58, 15, 550
INVAR-4, Run: 096, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 12, 386, 19, 13, 6, 19, 39, 58, 12, 523
INVAR-4, Run: 097, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 22, 292, 19, 15, 4, 19, 39, 58, 22, 429
INVAR-4, Run: 098, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 9, 482, 19, 10, 9, 19, 39, 58, 9, 619
INVAR-4, Run: 099, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 5, 492, 19, 14, 5, 19, 39, 58, 5, 629
INVAR-4, Run: 100, P, 118, 0, 0, 0, 1, 0, 1, 0, 137, 0, 1, 19, 39, 11, 203, 19, 9, 10, 19, 39, 58, 11, 340
INVAR-5, Run: 001, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 27, 512, 26, 16, 10, 26, 53, 79, 27, 698
INVAR-5, Run: 002, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 8, 677, 26, 16, 10, 26, 53, 79, 8, 863
INVAR-5, Run: 003, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 20, 869, 26, 17, 9, 26, 53, 79, 20, 1055
INVAR-5, Run: 004, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 28, 615, 26, 18, 8, 26, 53, 79, 28, 801
INVAR-5, Run: 005, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 24, 503, 26, 19, 7, 26, 53, 79, 24, 689
INVAR-5, Run: 006, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 21, 697, 26, 15, 11, 26, 53, 79, 21, 883
INVAR-5, Run: 007, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 16, 797, 26, 17, 9, 26, 53, 79, 16, 983
INVAR-5, Run: 008, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 17, 670, 26, 14, 12, 26, 53, 79, 17, 856
INVAR-5, Run: 009, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 16, 468, 26, 16, 10, 26, 53, 79, 16, 654
INVAR-5, Run: 010, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 19, 587, 26, 16, 10, 26, 53, 79, 19, 773
INVAR-5, Run: 011, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 8, 697, 26, 17, 9, 26, 53, 79, 8, 883
INVAR-5, Run: 012, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 5, 1020, 26, 14, 12, 26, 53, 79, 5, 1206
INVAR-5, Run: 013, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 23, 437, 26, 19, 7, 26, 53, 79, 23, 623
INVAR-5, Run: 014, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 22, 412, 26, 18, 8, 26, 53, 79, 22, 598
INVAR-5, Run: 015, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 25, 884, 26, 21, 5, 26, 53, 79, 25, 1070
INVAR-5, Run: 016, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 13, 547, 26, 19, 7, 26, 53, 79, 13, 733
INVAR-5, Run: 017, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 6, 816, 26, 23, 3, 26, 53, 79, 6, 1002
INVAR-5, Run: 018, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 19, 1062, 26, 19, 7, 26, 53, 79, 19, 1248
INVAR-5, Run: 019, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 17, 803, 26, 18, 8, 26, 53, 79, 17, 989
INVAR-5, Run: 020, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 18, 863, 26, 13, 13, 26, 53, 79, 18, 1049
INVAR-5, Run: 021, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 30, 885, 26, 14, 12, 26, 53, 79, 30, 1071
INVAR-5, Run: 022, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 27, 512, 26, 19, 7, 26, 53, 79, 27, 698
INVAR-5, Run: 023, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 15, 497, 26, 19, 7, 26, 53, 79, 15, 683
INVAR-5, Run: 024, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 15, 625, 26, 20, 6, 26, 53, 79, 15, 811
INVAR-5, Run: 025, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 17, 358, 26, 20, 6, 26, 53, 79, 17, 544
INVAR-5, Run: 026, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 23, 434, 26, 20, 6, 26, 53, 79, 23, 620
INVAR-5, Run: 027, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 26, 537, 26, 20, 6, 26, 53, 79, 26, 723
INVAR-5, Run: 028, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 13, 802, 26, 17, 9, 26, 53, 79, 13, 988
INVAR-5, Run: 029, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 4, 852, 26, 18, 8, 26, 53, 79, 4, 1038
INVAR-5, Run: 030, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 9, 725, 26, 19, 7, 26, 53, 79, 9, 911
INVAR-5, Run: 031, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 7, 481, 26, 19, 7, 26, 53, 79, 7, 667
INVAR-5, Run: 032, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 17, 517, 26, 19, 7, 26, 53, 79, 17, 703
INVAR-5, Run: 033, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 21, 892, 26, 20, 6, 26, 53, 79, 21, 1078
INVAR-5, Run: 034, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 5, 707, 26, 16, 10, 26, 53, 79, 5, 893
INVAR-5, Run: 035, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 13, 796, 26, 17, 9, 26, 53, 79, 13, 982
INVAR-5, Run: 036, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 14, 686, 26, 14, 12, 26, 53, 79, 14, 872
INVAR-5, Run: 037, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 4, 907, 26, 16, 10, 26, 53, 79, 4, 1093
INVAR-5, Run: 038, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 25, 545, 26, 16, 10, 26, 53, 79, 25, 731
INVAR-5, Run: 039, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 26, 739, 26, 16, 10, 26, 53, 79, 26, 925
INVAR-5, Run: 040, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 5, 756, 26, 18, 8, 26, 53, 79, 5, 942
INVAR-5, Run: 041, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 18, 885, 26, 18, 8, 26, 53, 79, 18, 1071
INVAR-5, Run: 042, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 21, 552, 26, 14, 12, 26, 53, 79, 21, 738
INVAR-5, Run: 043, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 16, 898, 26, 13, 13, 26, 53, 79, 16, 1084
INVAR-5, Run: 044, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 18, 517, 26, 20, 6, 26, 53, 79, 18, 703
INVAR-5, Run: 045, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 17, 368, 26, 17, 9, 26, 53, 79, 17, 554
INVAR-5, Run: 046, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 21, 601, 26, 18, 8, 26, 53, 79, 21, 787
INVAR-5, Run: 047, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 26, 712, 26, 17, 9, 26, 53, 79, 26, 898
INVAR-5, Run: 048, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 15, 648, 26, 18, 8, 26, 53, 79, 15, 834
INVAR-5, Run: 049, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 16, 656, 26, 20, 6, 26, 53, 79, 16, 842
INVAR-5, Run: 050, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 27, 592, 26, 19, 7, 26, 53, 79, 27, 778
INVAR-5, Run: 051, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 30, 395, 26, 17, 9, 26, 53, 79, 30, 581
INVAR-5, Run: 052, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 18, 381, 26, 17, 9, 26, 53, 79, 18, 567
INVAR-5, Run: 053, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 20, 580, 26, 18, 8, 26, 53, 79, 20, 766
INVAR-5, Run: 054, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 18, 535, 26, 18, 8, 26, 53, 79, 18, 721
INVAR-5, Run: 055, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 22, 500, 26, 15, 11, 26, 53, 79, 22, 686
INVAR-5, Run: 056, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 8, 679, 26, 21, 5, 26, 53, 79, 8, 865
INVAR-5, Run: 057, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 9, 779, 26, 22, 4, 26, 53, 79, 9, 965
INVAR-5, Run: 058, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 12, 851, 26, 13, 13, 26, 53, 79, 12, 1037
INVAR-5, Run: 059, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 27, 535, 26, 17, 9, 26, 53, 79, 27, 721
INVAR-5, Run: 060, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 14, 613, 26, 19, 7, 26, 53, 79, 14, 799
INVAR-5, Run: 061, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 15, 540, 26, 19, 7, 26, 53, 79, 15, 726
INVAR-5, Run: 062, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 7, 573, 26, 20, 6, 26, 53, 79, 7, 759
INVAR-5, Run: 063, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 28, 712, 26, 15, 11, 26, 53, 79, 28, 898
INVAR-5, Run: 064, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 8, 779, 26, 18, 8, 26, 53, 79, 8, 965
INVAR-5, Run: 065, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 14, 708, 26, 14, 12, 26, 53, 79, 14, 894
INVAR-5, Run: 066, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 19, 435, 26, 21, 5, 26, 53, 79, 19, 621
INVAR-5, Run: 067, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 18, 1227, 26, 18, 8, 26, 53, 79, 18, 1413
INVAR-5, Run: 068, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 16, 1193, 26, 21, 5, 26, 53, 79, 16, 1379
INVAR-5, Run: 069, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 29, 425, 26, 18, 8, 26, 53, 79, 29, 611
INVAR-5, Run: 070, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 28, 571, 26, 17, 9, 26, 53, 79, 28, 757
INVAR-5, Run: 071, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 15, 670, 26, 15, 11, 26, 53, 79, 15, 856
INVAR-5, Run: 072, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 15, 912, 26, 16, 10, 26, 53, 79, 15, 1098
INVAR-5, Run: 073, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 25, 591, 26, 16, 10, 26, 53, 79, 25, 777
INVAR-5, Run: 074, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 17, 439, 26, 15, 11, 26, 53, 79, 17, 625
INVAR-5, Run: 075, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 31, 510, 26, 16, 10, 26, 53, 79, 31, 696
INVAR-5, Run: 076, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 15, 801, 26, 13, 13, 26, 53, 79, 15, 987
INVAR-5, Run: 077, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 27, 363, 26, 20, 6, 26, 53, 79, 27, 549
INVAR-5, Run: 078, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 16, 499, 26, 18, 8, 26, 53, 79, 16, 685
INVAR-5, Run: 079, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 11, 537, 26, 17, 9, 26, 53, 79, 11, 723
INVAR-5, Run: 080, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 12, 511, 26, 18, 8, 26, 53, 79, 12, 697
INVAR-5, Run: 081, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 14, 669, 26, 20, 6, 26, 53, 79, 14, 855
INVAR-5, Run: 082, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 33, 713, 26, 15, 11, 26, 53, 79, 33, 899
INVAR-5, Run: 083, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 14, 620, 26, 19, 7, 26, 53, 79, 14, 806
INVAR-5, Run: 084, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 11, 998, 26, 15, 11, 26, 53, 79, 11, 1184
INVAR-5, Run: 085, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 26, 612, 26, 14, 12, 26, 53, 79, 26, 798
INVAR-5, Run: 086, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 11, 643, 26, 23, 3, 26, 53, 79, 11, 829
INVAR-5, Run: 087, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 15, 787, 26, 21, 5, 26, 53, 79, 15, 973
INVAR-5, Run: 088, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 8, 742, 26, 17, 9, 26, 53, 79, 8, 928
INVAR-5, Run: 089, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 14, 731, 26, 17, 9, 26, 53, 79, 14, 917
INVAR-5, Run: 090, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 12, 714, 26, 17, 9, 26, 53, 79, 12, 900
INVAR-5, Run: 091, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 19, 644, 26, 18, 8, 26, 53, 79, 19, 830
INVAR-5, Run: 092, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 23, 557, 26, 16, 10, 26, 53, 79, 23, 743
INVAR-5, Run: 093, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 12, 757, 26, 19, 7, 26, 53, 79, 12, 943
INVAR-5, Run: 094, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 12, 483, 26, 16, 10, 26, 53, 79, 12, 669
INVAR-5, Run: 095, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 20, 443, 26, 19, 7, 26, 53, 79, 20, 629
INVAR-5, Run: 096, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 16, 771, 26, 16, 10, 26, 53, 79, 16, 957
INVAR-5, Run: 097, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 31, 649, 26, 14, 12, 26, 53, 79, 31, 835
INVAR-5, Run: 098, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 16, 484, 26, 19, 7, 26, 53, 79, 16, 670
INVAR-5, Run: 099, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 11, 430, 26, 20, 6, 26, 53, 79, 11, 616
INVAR-5, Run: 100, P, 160, 0, 0, 0, 1, 0, 1, 0, 186, 0, 1, 26, 53, 23, 563, 26, 15, 11, 26, 53, 79, 23, 749
INVAR-6, Run: 001, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 77, 5429, 87, 58, 29, 87, 175, 262, 77, 6042
INVAR-6, Run: 002, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 86, 4991, 87, 57, 30, 87, 175, 262, 86, 5604
INVAR-6, Run: 003, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 98, 4471, 87, 51, 36, 87, 175, 262, 98, 5084
INVAR-6, Run: 004, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 106, 3212, 87, 58, 29, 87, 175, 262, 106, 3825
INVAR-6, Run: 005, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 69, 6198, 87, 51, 36, 87, 175, 262, 69, 6811
INVAR-6, Run: 006, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 102, 5612, 87, 61, 26, 87, 175, 262, 102, 6225
INVAR-6, Run: 007, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 70, 3791, 87, 52, 35, 87, 175, 262, 70, 4404
INVAR-6, Run: 008, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 98, 5411, 87, 60, 27, 87, 175, 262, 98, 6024
INVAR-6, Run: 009, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 64, 4038, 87, 50, 37, 87, 175, 262, 64, 4651
INVAR-6, Run: 010, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 57, 4081, 87, 61, 26, 87, 175, 262, 57, 4694
INVAR-6, Run: 011, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 58, 5103, 87, 55, 32, 87, 175, 262, 58, 5716
INVAR-6, Run: 012, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 103, 4170, 87, 55, 32, 87, 175, 262, 103, 4783
INVAR-6, Run: 013, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 59, 2854, 87, 55, 32, 87, 175, 262, 59, 3467
INVAR-6, Run: 014, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 68, 3598, 87, 55, 32, 87, 175, 262, 68, 4211
INVAR-6, Run: 015, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 89, 4058, 87, 61, 26, 87, 175, 262, 89, 4671
INVAR-6, Run: 016, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 100, 4898, 87, 49, 38, 87, 175, 262, 100, 5511
INVAR-6, Run: 017, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 85, 4259, 87, 53, 34, 87, 175, 262, 85, 4872
INVAR-6, Run: 018, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 100, 4198, 87, 64, 23, 87, 175, 262, 100, 4811
INVAR-6, Run: 019, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 90, 4022, 87, 60, 27, 87, 175, 262, 90, 4635
INVAR-6, Run: 020, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 72, 4310, 87, 55, 32, 87, 175, 262, 72, 4923
INVAR-6, Run: 021, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 100, 3989, 87, 59, 28, 87, 175, 262, 100, 4602
INVAR-6, Run: 022, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 75, 4765, 87, 52, 35, 87, 175, 262, 75, 5378
INVAR-6, Run: 023, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 111, 3798, 87, 46, 41, 87, 175, 262, 111, 4411
INVAR-6, Run: 024, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 70, 5310, 87, 47, 40, 87, 175, 262, 70, 5923
INVAR-6, Run: 025, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 65, 4491, 87, 47, 40, 87, 175, 262, 65, 5104
INVAR-6, Run: 026, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 103, 4177, 87, 61, 26, 87, 175, 262, 103, 4790
INVAR-6, Run: 027, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 107, 4078, 87, 58, 29, 87, 175, 262, 107, 4691
INVAR-6, Run: 028, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 49, 5107, 87, 59, 28, 87, 175, 262, 49, 5720
INVAR-6, Run: 029, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 69, 4639, 87, 61, 26, 87, 175, 262, 69, 5252
INVAR-6, Run: 030, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 110, 4332, 87, 53, 34, 87, 175, 262, 110, 4945
INVAR-6, Run: 031, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 101, 5340, 87, 55, 32, 87, 175, 262, 101, 5953
INVAR-6, Run: 032, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 72, 4224, 87, 47, 40, 87, 175, 262, 72, 4837
INVAR-6, Run: 033, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 87, 4351, 87, 52, 35, 87, 175, 262, 87, 4964
INVAR-6, Run: 034, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 79, 4033, 87, 52, 35, 87, 175, 262, 79, 4646
INVAR-6, Run: 035, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 101, 5114, 87, 48, 39, 87, 175, 262, 101, 5727
INVAR-6, Run: 036, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 86, 3750, 87, 53, 34, 87, 175, 262, 86, 4363
INVAR-6, Run: 037, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 73, 4309, 87, 52, 35, 87, 175, 262, 73, 4922
INVAR-6, Run: 038, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 82, 4150, 87, 57, 30, 87, 175, 262, 82, 4763
INVAR-6, Run: 039, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 85, 4844, 87, 60, 27, 87, 175, 262, 85, 5457
INVAR-6, Run: 040, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 93, 4116, 87, 50, 37, 87, 175, 262, 93, 4729
INVAR-6, Run: 041, P, 526, 0, 0, 0, 1, 0, 1, 0, 613, 0, 1, 87, 175, 95, 3536, 87, 52, 35, 87, 175, 262, 95, 4149
