Input Number, Run_Number, Result@ 100, X, XP, Z, YP, Reaction1, Reaction2, Reaction3
INVAR-40, Run: 098, E, 0, 103, 200, 0, 200, 97, 97
INVAR-40, Run: 099, E, 0, 105, 200, 0, 200, 95, 95
INVAR-40, Run: 100, E, 0, 88, 200, 0, 200, 112, 112
INVAR-41, Run: 001, E, 0, 0, 110, 60, 50, 110, 50
INVAR-41, Run: 002, E, 0, 0, 80, 30, 50, 80, 50
INVAR-41, Run: 003, E, 0, 0, 109, 59, 50, 109, 50
INVAR-41, Run: 004, E, 0, 0, 107, 57, 50, 107, 50
INVAR-41, Run: 005, E, 0, 0, 83, 33, 50, 83, 50
INVAR-41, Run: 006, E, 0, 0, 92, 42, 50, 92, 50
INVAR-41, Run: 007, E, 0, 0, 105, 55, 50, 105, 50
INVAR-41, Run: 008, E, 0, 0, 98, 48, 50, 98, 50
INVAR-41, Run: 009, E, 0, 0, 106, 56, 50, 106, 50
INVAR-41, Run: 010, E, 0, 0, 92, 42, 50, 92, 50
INVAR-41, Run: 011, E, 0, 0, 99, 49, 50, 99, 50
INVAR-41, Run: 012, E, 0, 0, 83, 33, 50, 83, 50
INVAR-41, Run: 013, E, 0, 0, 108, 58, 50, 108, 50
INVAR-41, Run: 014, E, 0, 0, 104, 54, 50, 104, 50
INVAR-41, Run: 015, E, 0, 0, 100, 50, 50, 100, 50
INVAR-41, Run: 016, E, 0, 0, 83, 33, 50, 83, 50
INVAR-41, Run: 017, E, 0, 0, 94, 44, 50, 94, 50
INVAR-41, Run: 018, E, 0, 0, 118, 68, 50, 118, 50
INVAR-41, Run: 019, E, 0, 0, 117, 67, 50, 117, 50
INVAR-41, Run: 020, E, 0, 0, 109, 59, 50, 109, 50
INVAR-41, Run: 021, E, 0, 0, 109, 59, 50, 109, 50
INVAR-41, Run: 022, E, 0, 0, 107, 57, 50, 107, 50
INVAR-41, Run: 023, E, 0, 0, 104, 54, 50, 104, 50
INVAR-41, Run: 024, E, 0, 0, 84, 34, 50, 84, 50
INVAR-41, Run: 025, E, 0, 0, 92, 42, 50, 92, 50
INVAR-41, Run: 026, E, 0, 0, 89, 39, 50, 89, 50
INVAR-41, Run: 027, E, 0, 0, 87, 37, 50, 87, 50
INVAR-41, Run: 028, E, 0, 0, 108, 58, 50, 108, 50
INVAR-41, Run: 029, E, 0, 0, 110, 60, 50, 110, 50
INVAR-41, Run: 030, E, 0, 0, 100, 50, 50, 100, 50
INVAR-41, Run: 031, E, 0, 0, 99, 49, 50, 99, 50
INVAR-41, Run: 032, E, 0, 0, 112, 62, 50, 112, 50
INVAR-41, Run: 033, E, 0, 0, 105, 55, 50, 105, 50
INVAR-41, Run: 034, E, 0, 0, 111, 61, 50, 111, 50
INVAR-41, Run: 035, E, 0, 0, 99, 49, 50, 99, 50
INVAR-41, Run: 036, E, 0, 0, 91, 41, 50, 91, 50
INVAR-41, Run: 037, E, 0, 0, 107, 57, 50, 107, 50
INVAR-41, Run: 038, E, 0, 0, 102, 52, 50, 102, 50
INVAR-41, Run: 039, E, 0, 0, 106, 56, 50, 106, 50
INVAR-41, Run: 040, E, 0, 0, 118, 68, 50, 118, 50
INVAR-41, Run: 041, E, 0, 0, 106, 56, 50, 106, 50
INVAR-41, Run: 042, E, 0, 0, 108, 58, 50, 108, 50
INVAR-41, Run: 043, E, 0, 0, 116, 66, 50, 116, 50
INVAR-41, Run: 044, E, 0, 0, 96, 46, 50, 96, 50
INVAR-41, Run: 045, E, 0, 0, 111, 61, 50, 111, 50
INVAR-41, Run: 046, E, 0, 0, 90, 40, 50, 90, 50
INVAR-41, Run: 047, E, 0, 0, 95, 45, 50, 95, 50
INVAR-41, Run: 048, E, 0, 0, 126, 76, 50, 126, 50
INVAR-41, Run: 049, E, 0, 0, 91, 41, 50, 91, 50
INVAR-41, Run: 050, E, 0, 0, 97, 47, 50, 97, 50
INVAR-41, Run: 051, E, 0, 0, 100, 50, 50, 100, 50
INVAR-41, Run: 052, E, 0, 0, 94, 44, 50, 94, 50
INVAR-41, Run: 053, E, 0, 0, 103, 53, 50, 103, 50
INVAR-41, Run: 054, E, 0, 0, 93, 43, 50, 93, 50
INVAR-41, Run: 055, E, 0, 0, 98, 48, 50, 98, 50
INVAR-41, Run: 056, E, 0, 0, 119, 69, 50, 119, 50
INVAR-41, Run: 057, E, 0, 0, 116, 66, 50, 116, 50
INVAR-41, Run: 058, E, 0, 0, 117, 67, 50, 117, 50
INVAR-41, Run: 059, E, 0, 0, 106, 56, 50, 106, 50
INVAR-41, Run: 060, E, 0, 0, 97, 47, 50, 97, 50
INVAR-41, Run: 061, E, 0, 0, 101, 51, 50, 101, 50
INVAR-41, Run: 062, E, 0, 0, 109, 59, 50, 109, 50
INVAR-41, Run: 063, E, 0, 0, 91, 41, 50, 91, 50
INVAR-41, Run: 064, E, 0, 0, 89, 39, 50, 89, 50
INVAR-41, Run: 065, E, 0, 0, 103, 53, 50, 103, 50
INVAR-41, Run: 066, E, 0, 0, 89, 39, 50, 89, 50
INVAR-41, Run: 067, E, 0, 0, 98, 48, 50, 98, 50
INVAR-41, Run: 068, E, 0, 0, 89, 39, 50, 89, 50
INVAR-41, Run: 069, E, 0, 0, 87, 37, 50, 87, 50
INVAR-41, Run: 070, E, 0, 0, 83, 33, 50, 83, 50
INVAR-41, Run: 071, E, 0, 0, 99, 49, 50, 99, 50
INVAR-41, Run: 072, E, 0, 0, 110, 60, 50, 110, 50
INVAR-41, Run: 073, E, 0, 0, 105, 55, 50, 105, 50
INVAR-41, Run: 074, E, 0, 0, 105, 55, 50, 105, 50
INVAR-41, Run: 075, E, 0, 0, 99, 49, 50, 99, 50
INVAR-41, Run: 076, E, 0, 0, 118, 68, 50, 118, 50
INVAR-41, Run: 077, E, 0, 0, 98, 48, 50, 98, 50
INVAR-41, Run: 078, E, 0, 0, 99, 49, 50, 99, 50
INVAR-41, Run: 079, E, 0, 0, 102, 52, 50, 102, 50
INVAR-41, Run: 080, E, 0, 0, 94, 44, 50, 94, 50
INVAR-41, Run: 081, E, 0, 0, 96, 46, 50, 96, 50
INVAR-41, Run: 082, E, 0, 0, 93, 43, 50, 93, 50
INVAR-41, Run: 083, E, 0, 0, 87, 37, 50, 87, 50
INVAR-41, Run: 084, E, 0, 0, 89, 39, 50, 89, 50
INVAR-41, Run: 085, E, 0, 0, 101, 51, 50, 101, 50
INVAR-41, Run: 086, E, 0, 0, 95, 45, 50, 95, 50
INVAR-41, Run: 087, E, 0, 0, 95, 45, 50, 95, 50
INVAR-41, Run: 088, E, 0, 0, 104, 54, 50, 104, 50
INVAR-41, Run: 089, E, 0, 0, 90, 40, 50, 90, 50
INVAR-41, Run: 090, E, 0, 0, 108, 58, 50, 108, 50
INVAR-41, Run: 091, E, 0, 0, 112, 62, 50, 112, 50
INVAR-41, Run: 092, E, 0, 0, 97, 47, 50, 97, 50
INVAR-41, Run: 093, E, 0, 0, 121, 71, 50, 121, 50
INVAR-41, Run: 094, E, 0, 0, 104, 54, 50, 104, 50
INVAR-41, Run: 095, E, 0, 0, 90, 40, 50, 90, 50
INVAR-41, Run: 096, E, 0, 0, 93, 43, 50, 93, 50
INVAR-41, Run: 097, E, 0, 0, 90, 40, 50, 90, 50
INVAR-41, Run: 098, E, 0, 0, 92, 42, 50, 92, 50
INVAR-41, Run: 099, E, 0, 0, 91, 41, 50, 91, 50
INVAR-41, Run: 100, E, 0, 0, 100, 50, 50, 100, 50
INVAR-42, Run: 001, E, 0, 9, 100, 0, 100, 91, 91
INVAR-42, Run: 002, E, 0, 0, 110, 10, 100, 110, 100
INVAR-42, Run: 003, E, 0, 0, 103, 3, 100, 103, 100
INVAR-42, Run: 004, E, 0, 0, 102, 2, 100, 102, 100
INVAR-42, Run: 005, E, 0, 10, 100, 0, 100, 90, 90
INVAR-42, Run: 006, E, 0, 3, 100, 0, 100, 97, 97
INVAR-42, Run: 007, E, 0, 14, 100, 0, 100, 86, 86
INVAR-42, Run: 008, E, 0, 10, 100, 0, 100, 90, 90
INVAR-42, Run: 009, E, 0, 5, 100, 0, 100, 95, 95
INVAR-42, Run: 010, E, 0, 0, 103, 3, 100, 103, 100
INVAR-42, Run: 011, E, 0, 0, 103, 3, 100, 103, 100
INVAR-42, Run: 012, E, 0, 5, 100, 0, 100, 95, 95
INVAR-42, Run: 013, E, 0, 0, 102, 2, 100, 102, 100
INVAR-42, Run: 014, E, 0, 0, 109, 9, 100, 109, 100
INVAR-42, Run: 015, E, 0, 5, 100, 0, 100, 95, 95
INVAR-42, Run: 016, E, 0, 0, 112, 12, 100, 112, 100
INVAR-42, Run: 017, E, 0, 0, 115, 15, 100, 115, 100
INVAR-42, Run: 018, E, 0, 0, 104, 4, 100, 104, 100
INVAR-42, Run: 019, E, 0, 2, 100, 0, 100, 98, 98
INVAR-42, Run: 020, E, 0, 10, 100, 0, 100, 90, 90
INVAR-42, Run: 021, E, 0, 10, 100, 0, 100, 90, 90
INVAR-42, Run: 022, E, 0, 10, 100, 0, 100, 90, 90
INVAR-42, Run: 023, E, 0, 3, 100, 0, 100, 97, 97
INVAR-42, Run: 024, E, 0, 1, 100, 0, 100, 99, 99
INVAR-42, Run: 025, E, 0, 0, 112, 12, 100, 112, 100
INVAR-42, Run: 026, E, 0, 0, 105, 5, 100, 105, 100
INVAR-42, Run: 027, E, 0, 9, 100, 0, 100, 91, 91
INVAR-42, Run: 028, E, 0, 9, 100, 0, 100, 91, 91
INVAR-42, Run: 029, E, 0, 0, 101, 1, 100, 101, 100
INVAR-42, Run: 030, E, 0, 16, 100, 0, 100, 84, 84
INVAR-42, Run: 031, E, 0, 6, 100, 0, 100, 94, 94
INVAR-42, Run: 032, E, 0, 0, 101, 1, 100, 101, 100
INVAR-42, Run: 033, E, 0, 2, 100, 0, 100, 98, 98
INVAR-42, Run: 034, E, 0, 0, 126, 26, 100, 126, 100
INVAR-42, Run: 035, E, 0, 5, 100, 0, 100, 95, 95
INVAR-42, Run: 036, E, 0, 8, 100, 0, 100, 92, 92
INVAR-42, Run: 037, E, 0, 0, 103, 3, 100, 103, 100
INVAR-42, Run: 038, E, 0, 0, 103, 3, 100, 103, 100
INVAR-42, Run: 039, E, 0, 3, 100, 0, 100, 97, 97
INVAR-42, Run: 040, E, 0, 2, 100, 0, 100, 98, 98
INVAR-42, Run: 041, E, 0, 0, 103, 3, 100, 103, 100
INVAR-42, Run: 042, E, 0, 4, 100, 0, 100, 96, 96
INVAR-42, Run: 043, E, 0, 16, 100, 0, 100, 84, 84
INVAR-42, Run: 044, E, 0, 3, 100, 0, 100, 97, 97
INVAR-42, Run: 045, E, 0, 0, 105, 5, 100, 105, 100
INVAR-42, Run: 046, E, 0, 0, 104, 4, 100, 104, 100
INVAR-42, Run: 047, E, 0, 0, 102, 2, 100, 102, 100
INVAR-42, Run: 048, E, 0, 0, 103, 3, 100, 103, 100
INVAR-42, Run: 049, E, 0, 0, 102, 2, 100, 102, 100
INVAR-42, Run: 050, E, 0, 0, 102, 2, 100, 102, 100
INVAR-42, Run: 051, E, 0, 15, 100, 0, 100, 85, 85
INVAR-42, Run: 052, E, 0, 0, 125, 25, 100, 125, 100
INVAR-42, Run: 053, E, 0, 0, 106, 6, 100, 106, 100
INVAR-42, Run: 054, E, 0, 17, 100, 0, 100, 83, 83
INVAR-42, Run: 055, E, 0, 0, 107, 7, 100, 107, 100
INVAR-42, Run: 056, E, 0, 0, 100, 0, 100, 100, 100
INVAR-42, Run: 057, E, 0, 0, 106, 6, 100, 106, 100
INVAR-42, Run: 058, E, 0, 0, 108, 8, 100, 108, 100
INVAR-42, Run: 059, E, 0, 0, 108, 8, 100, 108, 100
INVAR-42, Run: 060, E, 0, 5, 100, 0, 100, 95, 95
INVAR-42, Run: 061, E, 0, 0, 111, 11, 100, 111, 100
INVAR-42, Run: 062, E, 0, 0, 133, 33, 100, 133, 100
INVAR-42, Run: 063, E, 0, 5, 100, 0, 100, 95, 95
INVAR-42, Run: 064, E, 0, 0, 104, 4, 100, 104, 100
INVAR-42, Run: 065, E, 0, 6, 100, 0, 100, 94, 94
INVAR-42, Run: 066, E, 0, 7, 100, 0, 100, 93, 93
INVAR-42, Run: 067, E, 0, 0, 118, 18, 100, 118, 100
INVAR-42, Run: 068, E, 0, 0, 101, 1, 100, 101, 100
INVAR-42, Run: 069, E, 0, 6, 100, 0, 100, 94, 94
INVAR-42, Run: 070, E, 0, 0, 100, 0, 100, 100, 100
INVAR-42, Run: 071, E, 0, 0, 113, 13, 100, 113, 100
INVAR-42, Run: 072, E, 0, 4, 100, 0, 100, 96, 96
INVAR-42, Run: 073, E, 0, 2, 100, 0, 100, 98, 98
INVAR-42, Run: 074, E, 0, 0, 110, 10, 100, 110, 100
INVAR-42, Run: 075, E, 0, 0, 104, 4, 100, 104, 100
INVAR-42, Run: 076, E, 0, 0, 102, 2, 100, 102, 100
INVAR-42, Run: 077, E, 0, 0, 100, 0, 100, 100, 100
INVAR-42, Run: 078, E, 0, 0, 103, 3, 100, 103, 100
INVAR-42, Run: 079, E, 0, 6, 100, 0, 100, 94, 94
INVAR-42, Run: 080, E, 0, 0, 114, 14, 100, 114, 100
INVAR-42, Run: 081, E, 0, 0, 102, 2, 100, 102, 100
INVAR-42, Run: 082, E, 0, 0, 106, 6, 100, 106, 100
INVAR-42, Run: 083, E, 0, 11, 100, 0, 100, 89, 89
INVAR-42, Run: 084, E, 0, 3, 100, 0, 100, 97, 97
INVAR-42, Run: 085, E, 0, 0, 111, 11, 100, 111, 100
INVAR-42, Run: 086, E, 0, 0, 103, 3, 100, 103, 100
INVAR-42, Run: 087, E, 0, 2, 100, 0, 100, 98, 98
INVAR-42, Run: 088, E, 0, 7, 100, 0, 100, 93, 93
INVAR-42, Run: 089, E, 0, 13, 100, 0, 100, 87, 87
INVAR-42, Run: 090, E, 0, 0, 119, 19, 100, 119, 100
INVAR-42, Run: 091, E, 0, 17, 100, 0, 100, 83, 83
INVAR-42, Run: 092, E, 0, 1, 100, 0, 100, 99, 99
INVAR-42, Run: 093, E, 0, 5, 100, 0, 100, 95, 95
INVAR-42, Run: 094, E, 0, 18, 100, 0, 100, 82, 82
INVAR-42, Run: 095, E, 0, 11, 100, 0, 100, 89, 89
INVAR-42, Run: 096, E, 0, 0, 109, 9, 100, 109, 100
INVAR-42, Run: 097, E, 0, 0, 102, 2, 100, 102, 100
INVAR-42, Run: 098, E, 0, 0, 108, 8, 100, 108, 100
INVAR-42, Run: 099, E, 0, 9, 100, 0, 100, 91, 91
INVAR-42, Run: 100, E, 0, 0, 116, 16, 100, 116, 100
INVAR-43, Run: 001, E, 0, 94, 200, 0, 200, 106, 106
INVAR-43, Run: 002, E, 0, 95, 200, 0, 200, 105, 105
INVAR-43, Run: 003, E, 0, 85, 200, 0, 200, 115, 115
INVAR-43, Run: 004, E, 0, 101, 200, 0, 200, 99, 99
INVAR-43, Run: 005, E, 0, 101, 200, 0, 200, 99, 99
INVAR-43, Run: 006, E, 0, 94, 200, 0, 200, 106, 106
INVAR-43, Run: 007, E, 0, 106, 200, 0, 200, 94, 94
INVAR-43, Run: 008, E, 0, 108, 200, 0, 200, 92, 92
INVAR-43, Run: 009, E, 0, 100, 200, 0, 200, 100, 100
INVAR-43, Run: 010, E, 0, 79, 200, 0, 200, 121, 121
INVAR-43, Run: 011, E, 0, 104, 200, 0, 200, 96, 96
INVAR-43, Run: 012, E, 0, 100, 200, 0, 200, 100, 100
INVAR-43, Run: 013, E, 0, 94, 200, 0, 200, 106, 106
INVAR-43, Run: 014, E, 0, 108, 200, 0, 200, 92, 92
INVAR-43, Run: 015, E, 0, 109, 200, 0, 200, 91, 91
INVAR-43, Run: 016, E, 0, 113, 200, 0, 200, 87, 87
INVAR-43, Run: 017, E, 0, 105, 200, 0, 200, 95, 95
INVAR-43, Run: 018, E, 0, 99, 200, 0, 200, 101, 101
INVAR-43, Run: 019, E, 0, 82, 200, 0, 200, 118, 118
INVAR-43, Run: 020, E, 0, 101, 200, 0, 200, 99, 99
INVAR-43, Run: 021, E, 0, 92, 200, 0, 200, 108, 108
INVAR-43, Run: 022, E, 0, 88, 200, 0, 200, 112, 112
INVAR-43, Run: 023, E, 0, 100, 200, 0, 200, 100, 100
INVAR-43, Run: 024, E, 0, 96, 200, 0, 200, 104, 104
INVAR-43, Run: 025, E, 0, 79, 200, 0, 200, 121, 121
INVAR-43, Run: 026, E, 0, 84, 200, 0, 200, 116, 116
INVAR-43, Run: 027, E, 0, 99, 200, 0, 200, 101, 101
INVAR-43, Run: 028, E, 0, 106, 200, 0, 200, 94, 94
INVAR-43, Run: 029, E, 0, 100, 200, 0, 200, 100, 100
INVAR-43, Run: 030, E, 0, 107, 200, 0, 200, 93, 93
INVAR-43, Run: 031, E, 0, 93, 200, 0, 200, 107, 107
INVAR-43, Run: 032, E, 0, 117, 200, 0, 200, 83, 83
INVAR-43, Run: 033, E, 0, 108, 200, 0, 200, 92, 92
INVAR-43, Run: 034, E, 0, 95, 200, 0, 200, 105, 105
INVAR-43, Run: 035, E, 0, 86, 200, 0, 200, 114, 114
INVAR-43, Run: 036, E, 0, 85, 200, 0, 200, 115, 115
INVAR-43, Run: 037, E, 0, 99, 200, 0, 200, 101, 101
INVAR-43, Run: 038, E, 0, 90, 200, 0, 200, 110, 110
INVAR-43, Run: 039, E, 0, 102, 200, 0, 200, 98, 98
INVAR-43, Run: 040, E, 0, 99, 200, 0, 200, 101, 101
INVAR-43, Run: 041, E, 0, 98, 200, 0, 200, 102, 102
INVAR-43, Run: 042, E, 0, 100, 200, 0, 200, 100, 100
INVAR-43, Run: 043, E, 0, 104, 200, 0, 200, 96, 96
INVAR-43, Run: 044, E, 0, 102, 200, 0, 200, 98, 98
INVAR-43, Run: 045, E, 0, 95, 200, 0, 200, 105, 105
INVAR-43, Run: 046, E, 0, 118, 200, 0, 200, 82, 82
INVAR-43, Run: 047, E, 0, 104, 200, 0, 200, 96, 96
INVAR-43, Run: 048, E, 0, 108, 200, 0, 200, 92, 92
INVAR-43, Run: 049, E, 0, 108, 200, 0, 200, 92, 92
INVAR-43, Run: 050, E, 0, 94, 200, 0, 200, 106, 106
INVAR-43, Run: 051, E, 0, 106, 200, 0, 200, 94, 94
INVAR-43, Run: 052, E, 0, 108, 200, 0, 200, 92, 92
INVAR-43, Run: 053, E, 0, 106, 200, 0, 200, 94, 94
INVAR-43, Run: 054, E, 0, 102, 200, 0, 200, 98, 98
INVAR-43, Run: 055, E, 0, 95, 200, 0, 200, 105, 105
INVAR-43, Run: 056, E, 0, 113, 200, 0, 200, 87, 87
INVAR-43, Run: 057, E, 0, 97, 200, 0, 200, 103, 103
INVAR-43, Run: 058, E, 0, 100, 200, 0, 200, 100, 100
INVAR-43, Run: 059, E, 0, 104, 200, 0, 200, 96, 96
INVAR-43, Run: 060, E, 0, 80, 200, 0, 200, 120, 120
INVAR-43, Run: 061, E, 0, 87, 200, 0, 200, 113, 113
INVAR-43, Run: 062, E, 0, 90, 200, 0, 200, 110, 110
INVAR-43, Run: 063, E, 0, 99, 200, 0, 200, 101, 101
INVAR-43, Run: 064, E, 0, 99, 200, 0, 200, 101, 101
INVAR-43, Run: 065, E, 0, 89, 200, 0, 200, 111, 111
INVAR-43, Run: 066, E, 0, 109, 200, 0, 200, 91, 91
INVAR-43, Run: 067, E, 0, 104, 200, 0, 200, 96, 96
INVAR-43, Run: 068, E, 0, 111, 200, 0, 200, 89, 89
INVAR-43, Run: 069, E, 0, 101, 200, 0, 200, 99, 99
INVAR-43, Run: 070, E, 0, 101, 200, 0, 200, 99, 99
INVAR-43, Run: 071, E, 0, 113, 200, 0, 200, 87, 87
INVAR-43, Run: 072, E, 0, 102, 200, 0, 200, 98, 98
INVAR-43, Run: 073, E, 0, 100, 200, 0, 200, 100, 100
INVAR-43, Run: 074, E, 0, 99, 200, 0, 200, 101, 101
INVAR-43, Run: 075, E, 0, 90, 200, 0, 200, 110, 110
INVAR-43, Run: 076, E, 0, 86, 200, 0, 200, 114, 114
INVAR-43, Run: 077, E, 0, 95, 200, 0, 200, 105, 105
INVAR-43, Run: 078, E, 0, 103, 200, 0, 200, 97, 97
INVAR-43, Run: 079, E, 0, 109, 200, 0, 200, 91, 91
INVAR-43, Run: 080, E, 0, 96, 200, 0, 200, 104, 104
INVAR-43, Run: 081, E, 0, 91, 200, 0, 200, 109, 109
INVAR-43, Run: 082, E, 0, 97, 200, 0, 200, 103, 103
INVAR-43, Run: 083, E, 0, 97, 200, 0, 200, 103, 103
INVAR-43, Run: 084, E, 0, 115, 200, 0, 200, 85, 85
INVAR-43, Run: 085, E, 0, 105, 200, 0, 200, 95, 95
INVAR-43, Run: 086, E, 0, 112, 200, 0, 200, 88, 88
INVAR-43, Run: 087, E, 0, 114, 200, 0, 200, 86, 86
INVAR-43, Run: 088, E, 0, 84, 200, 0, 200, 116, 116
INVAR-43, Run: 089, E, 0, 105, 200, 0, 200, 95, 95
INVAR-43, Run: 090, E, 0, 110, 200, 0, 200, 90, 90
INVAR-43, Run: 091, E, 0, 112, 200, 0, 200, 88, 88
INVAR-43, Run: 092, E, 0, 75, 200, 0, 200, 125, 125
INVAR-43, Run: 093, E, 0, 107, 200, 0, 200, 93, 93
INVAR-43, Run: 094, E, 0, 100, 200, 0, 200, 100, 100
INVAR-43, Run: 095, E, 0, 114, 200, 0, 200, 86, 86
INVAR-43, Run: 096, E, 0, 102, 200, 0, 200, 98, 98
INVAR-43, Run: 097, E, 0, 89, 200, 0, 200, 111, 111
INVAR-43, Run: 098, E, 0, 98, 200, 0, 200, 102, 102
INVAR-43, Run: 099, E, 0, 99, 200, 0, 200, 101, 101
INVAR-43, Run: 100, E, 0, 107, 200, 0, 200, 93, 93
INVAR-44, Run: 001, E, 0, 0, 101, 51, 50, 101, 50
INVAR-44, Run: 002, E, 0, 0, 106, 56, 50, 106, 50
INVAR-44, Run: 003, E, 0, 0, 93, 43, 50, 93, 50
INVAR-44, Run: 004, E, 0, 0, 105, 55, 50, 105, 50
INVAR-44, Run: 005, E, 0, 0, 113, 63, 50, 113, 50
INVAR-44, Run: 006, E, 0, 0, 104, 54, 50, 104, 50
INVAR-44, Run: 007, E, 0, 0, 105, 55, 50, 105, 50
INVAR-44, Run: 008, E, 0, 0, 104, 54, 50, 104, 50
INVAR-44, Run: 009, E, 0, 0, 92, 42, 50, 92, 50
INVAR-44, Run: 010, E, 0, 0, 95, 45, 50, 95, 50
INVAR-44, Run: 011, E, 0, 0, 113, 63, 50, 113, 50
INVAR-44, Run: 012, E, 0, 0, 90, 40, 50, 90, 50
INVAR-44, Run: 013, E, 0, 0, 109, 59, 50, 109, 50
INVAR-44, Run: 014, E, 0, 0, 91, 41, 50, 91, 50
INVAR-44, Run: 015, E, 0, 0, 101, 51, 50, 101, 50
INVAR-44, Run: 016, E, 0, 0, 106, 56, 50, 106, 50
INVAR-44, Run: 017, E, 0, 0, 100, 50, 50, 100, 50
INVAR-44, Run: 018, E, 0, 0, 100, 50, 50, 100, 50
INVAR-44, Run: 019, E, 0, 0, 93, 43, 50, 93, 50
INVAR-44, Run: 020, E, 0, 0, 119, 69, 50, 119, 50
INVAR-44, Run: 021, E, 0, 0, 104, 54, 50, 104, 50
INVAR-44, Run: 022, E, 0, 0, 101, 51, 50, 101, 50
INVAR-44, Run: 023, E, 0, 0, 86, 36, 50, 86, 50
INVAR-44, Run: 024, E, 0, 0, 98, 48, 50, 98, 50
INVAR-44, Run: 025, E, 0, 0, 93, 43, 50, 93, 50
INVAR-44, Run: 026, E, 0, 0, 92, 42, 50, 92, 50
INVAR-44, Run: 027, E, 0, 0, 99, 49, 50, 99, 50
INVAR-44, Run: 028, E, 0, 0, 107, 57, 50, 107, 50
INVAR-44, Run: 029, E, 0, 0, 90, 40, 50, 90, 50
INVAR-44, Run: 030, E, 0, 0, 99, 49, 50, 99, 50
INVAR-44, Run: 031, E, 0, 0, 95, 45, 50, 95, 50
INVAR-44, Run: 032, E, 0, 0, 94, 44, 50, 94, 50
INVAR-44, Run: 033, E, 0, 0, 100, 50, 50, 100, 50
INVAR-44, Run: 034, E, 0, 0, 91, 41, 50, 91, 50
INVAR-44, Run: 035, E, 0, 0, 112, 62, 50, 112, 50
INVAR-44, Run: 036, E, 0, 0, 96, 46, 50, 96, 50
INVAR-44, Run: 037, E, 0, 0, 96, 46, 50, 96, 50
INVAR-44, Run: 038, E, 0, 0, 92, 42, 50, 92, 50
INVAR-44, Run: 039, E, 0, 0, 100, 50, 50, 100, 50
INVAR-44, Run: 040, E, 0, 0, 99, 49, 50, 99, 50
INVAR-44, Run: 041, E, 0, 0, 99, 49, 50, 99, 50
INVAR-44, Run: 042, E, 0, 0, 113, 63, 50, 113, 50
INVAR-44, Run: 043, E, 0, 0, 112, 62, 50, 112, 50
INVAR-44, Run: 044, E, 0, 0, 106, 56, 50, 106, 50
INVAR-44, Run: 045, E, 0, 0, 91, 41, 50, 91, 50
INVAR-44, Run: 046, E, 0, 0, 106, 56, 50, 106, 50
INVAR-44, Run: 047, E, 0, 0, 100, 50, 50, 100, 50
INVAR-44, Run: 048, E, 0, 0, 95, 45, 50, 95, 50
INVAR-44, Run: 049, E, 0, 0, 96, 46, 50, 96, 50
INVAR-44, Run: 050, E, 0, 0, 94, 44, 50, 94, 50
INVAR-44, Run: 051, E, 0, 0, 106, 56, 50, 106, 50
INVAR-44, Run: 052, E, 0, 0, 107, 57, 50, 107, 50
INVAR-44, Run: 053, E, 0, 0, 110, 60, 50, 110, 50
INVAR-44, Run: 054, E, 0, 0, 120, 70, 50, 120, 50
INVAR-44, Run: 055, E, 0, 0, 96, 46, 50, 96, 50
INVAR-44, Run: 056, E, 0, 0, 103, 53, 50, 103, 50
INVAR-44, Run: 057, E, 0, 0, 112, 62, 50, 112, 50
INVAR-44, Run: 058, E, 0, 0, 110, 60, 50, 110, 50
INVAR-44, Run: 059, E, 0, 0, 102, 52, 50, 102, 50
INVAR-44, Run: 060, E, 0, 0, 105, 55, 50, 105, 50
INVAR-44, Run: 061, E, 0, 0, 113, 63, 50, 113, 50
INVAR-44, Run: 062, E, 0, 0, 99, 49, 50, 99, 50
INVAR-44, Run: 063, E, 0, 0, 118, 68, 50, 118, 50
INVAR-44, Run: 064, E, 0, 0, 92, 42, 50, 92, 50
INVAR-44, Run: 065, E, 0, 0, 112, 62, 50, 112, 50
INVAR-44, Run: 066, E, 0, 0, 100, 50, 50, 100, 50
INVAR-44, Run: 067, E, 0, 0, 96, 46, 50, 96, 50
INVAR-44, Run: 068, E, 0, 0, 102, 52, 50, 102, 50
INVAR-44, Run: 069, E, 0, 0, 98, 48, 50, 98, 50
INVAR-44, Run: 070, E, 0, 0, 96, 46, 50, 96, 50
INVAR-44, Run: 071, E, 0, 0, 103, 53, 50, 103, 50
INVAR-44, Run: 072, E, 0, 0, 99, 49, 50, 99, 50
INVAR-44, Run: 073, E, 0, 0, 101, 51, 50, 101, 50
INVAR-44, Run: 074, E, 0, 0, 97, 47, 50, 97, 50
INVAR-44, Run: 075, E, 0, 0, 101, 51, 50, 101, 50
INVAR-44, Run: 076, E, 0, 0, 101, 51, 50, 101, 50
INVAR-44, Run: 077, E, 0, 0, 91, 41, 50, 91, 50
INVAR-44, Run: 078, E, 0, 0, 99, 49, 50, 99, 50
INVAR-44, Run: 079, E, 0, 0, 80, 30, 50, 80, 50
INVAR-44, Run: 080, E, 0, 0, 100, 50, 50, 100, 50
INVAR-44, Run: 081, E, 0, 0, 114, 64, 50, 114, 50
INVAR-44, Run: 082, E, 0, 0, 105, 55, 50, 105, 50
INVAR-44, Run: 083, E, 0, 0, 81, 31, 50, 81, 50
INVAR-44, Run: 084, E, 0, 0, 116, 66, 50, 116, 50
