Input Number, Run_Number, Result@ 100, PE, X1, A, B, C, PO, D, CO, Y, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 036, F, 0, 0, 1, 0, 0, 1, 0, 316, 316, 0, 52, 1, 5, 105, 2140, 39, 39, 1824, 52, 30, 17, 52, 52, 105, 3007, 1503
INVAR-9, Run: 037, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2234, 27, 27, 1906, 54, 26, 19, 54, 54, 109, 1513, 756
INVAR-9, Run: 038, F, 0, 0, 1, 0, 0, 1, 0, 340, 340, 0, 56, 1, 13, 113, 2562, 38, 38, 2222, 56, 25, 18, 56, 56, 113, 2923, 1461
INVAR-9, Run: 039, F, 0, 0, 1, 0, 0, 1, 0, 352, 352, 0, 58, 1, 17, 117, 3716, 24, 24, 3364, 58, 26, 15, 58, 58, 117, 2661, 1330
INVAR-9, Run: 040, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2946, 37, 37, 2612, 55, 28, 16, 55, 55, 111, 2101, 1050
INVAR-9, Run: 041, F, 0, 0, 1, 0, 0, 1, 0, 322, 322, 0, 53, 1, 7, 107, 2760, 25, 25, 2438, 53, 34, 12, 53, 53, 107, 2653, 1326
INVAR-9, Run: 042, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2754, 22, 22, 2420, 55, 34, 10, 55, 55, 111, 2165, 1082
INVAR-9, Run: 043, F, 0, 0, 1, 0, 0, 1, 0, 322, 322, 0, 53, 1, 7, 107, 1741, 44, 44, 1419, 53, 29, 17, 53, 53, 107, 1703, 851
INVAR-9, Run: 044, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2334, 35, 35, 2006, 54, 30, 15, 54, 54, 109, 1803, 901
INVAR-9, Run: 045, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2962, 41, 41, 2634, 54, 26, 19, 54, 54, 109, 2183, 1091
INVAR-9, Run: 046, F, 0, 0, 1, 0, 0, 1, 0, 322, 322, 0, 53, 1, 7, 107, 2057, 42, 42, 1735, 53, 28, 18, 53, 53, 107, 2839, 1419
INVAR-9, Run: 047, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2867, 40, 40, 2533, 55, 27, 17, 55, 55, 111, 1945, 972
INVAR-9, Run: 048, F, 0, 0, 1, 0, 0, 1, 0, 340, 340, 0, 56, 1, 13, 113, 2884, 35, 35, 2544, 56, 29, 14, 56, 56, 113, 2695, 1347
INVAR-9, Run: 049, F, 0, 0, 1, 0, 0, 1, 0, 322, 322, 0, 53, 1, 7, 107, 2732, 23, 23, 2410, 53, 34, 12, 53, 53, 107, 1625, 812
INVAR-9, Run: 050, F, 0, 0, 1, 0, 0, 1, 0, 346, 346, 0, 57, 1, 15, 115, 2383, 43, 43, 2037, 57, 28, 14, 57, 57, 115, 3147, 1573
INVAR-9, Run: 051, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2641, 31, 31, 2307, 55, 30, 14, 55, 55, 111, 2117, 1058
INVAR-9, Run: 052, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2313, 39, 39, 1985, 54, 28, 17, 54, 54, 109, 2555, 1277
INVAR-9, Run: 053, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2260, 33, 33, 1932, 54, 28, 17, 54, 54, 109, 2047, 1023
INVAR-9, Run: 054, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2048, 49, 49, 1720, 54, 34, 11, 54, 54, 109, 2597, 1298
INVAR-9, Run: 055, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2139, 29, 29, 1811, 54, 26, 19, 54, 54, 109, 2369, 1184
INVAR-9, Run: 056, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2087, 51, 51, 1759, 54, 27, 18, 54, 54, 109, 2497, 1248
INVAR-9, Run: 057, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2361, 36, 36, 2033, 54, 23, 22, 54, 54, 109, 2389, 1194
INVAR-9, Run: 058, F, 0, 0, 1, 0, 0, 1, 0, 322, 322, 0, 53, 1, 7, 107, 2389, 36, 36, 2067, 53, 32, 14, 53, 53, 107, 1583, 791
INVAR-9, Run: 059, F, 0, 0, 1, 0, 0, 1, 0, 316, 316, 0, 52, 1, 5, 105, 1962, 32, 32, 1646, 52, 31, 16, 52, 52, 105, 829, 414
INVAR-9, Run: 060, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 1635, 35, 35, 1307, 54, 28, 17, 54, 54, 109, 2669, 1334
INVAR-9, Run: 061, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2126, 27, 27, 1792, 55, 30, 14, 55, 55, 111, 2857, 1428
INVAR-9, Run: 062, F, 0, 0, 1, 0, 0, 1, 0, 340, 340, 0, 56, 1, 13, 113, 2456, 19, 19, 2116, 56, 28, 15, 56, 56, 113, 1983, 991
INVAR-9, Run: 063, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2944, 38, 38, 2610, 55, 33, 11, 55, 55, 111, 2253, 1126
INVAR-9, Run: 064, F, 0, 0, 1, 0, 0, 1, 0, 340, 340, 0, 56, 1, 13, 113, 3120, 32, 32, 2780, 56, 29, 14, 56, 56, 113, 1839, 919
INVAR-9, Run: 065, F, 0, 0, 1, 0, 0, 1, 0, 340, 340, 0, 56, 1, 13, 113, 2536, 29, 29, 2196, 56, 31, 12, 56, 56, 113, 2201, 1100
INVAR-9, Run: 066, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 3057, 30, 30, 2723, 55, 22, 22, 55, 55, 111, 2479, 1239
INVAR-9, Run: 067, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2549, 27, 27, 2215, 55, 34, 10, 55, 55, 111, 1819, 909
INVAR-9, Run: 068, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2277, 25, 25, 1949, 54, 29, 16, 54, 54, 109, 2209, 1104
INVAR-9, Run: 069, F, 0, 0, 1, 0, 0, 1, 0, 346, 346, 0, 57, 1, 15, 115, 3095, 42, 42, 2749, 57, 32, 10, 57, 57, 115, 1921, 960
INVAR-9, Run: 070, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 1939, 36, 36, 1605, 55, 29, 15, 55, 55, 111, 1901, 950
INVAR-9, Run: 071, F, 0, 0, 1, 0, 0, 1, 0, 322, 322, 0, 53, 1, 7, 107, 2366, 30, 30, 2044, 53, 39, 7, 53, 53, 107, 2337, 1168
INVAR-9, Run: 072, F, 0, 0, 1, 0, 0, 1, 0, 352, 352, 0, 58, 1, 17, 117, 2724, 34, 34, 2372, 58, 26, 15, 58, 58, 117, 3139, 1569
INVAR-9, Run: 073, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2789, 28, 28, 2455, 55, 26, 18, 55, 55, 111, 3227, 1613
INVAR-9, Run: 074, F, 0, 0, 1, 0, 0, 1, 0, 322, 322, 0, 53, 1, 7, 107, 2050, 37, 37, 1728, 53, 34, 12, 53, 53, 107, 2081, 1040
INVAR-9, Run: 075, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2370, 38, 38, 2036, 55, 27, 17, 55, 55, 111, 2051, 1025
INVAR-9, Run: 076, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2237, 26, 26, 1903, 55, 31, 13, 55, 55, 111, 1357, 678
INVAR-9, Run: 077, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2610, 29, 29, 2276, 55, 26, 18, 55, 55, 111, 2013, 1006
INVAR-9, Run: 078, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2769, 35, 35, 2435, 55, 30, 14, 55, 55, 111, 2175, 1087
INVAR-9, Run: 079, F, 0, 0, 1, 0, 0, 1, 0, 322, 322, 0, 53, 1, 7, 107, 2565, 24, 24, 2243, 53, 32, 14, 53, 53, 107, 1893, 946
INVAR-9, Run: 080, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2581, 35, 35, 2253, 54, 35, 10, 54, 54, 109, 2131, 1065
INVAR-9, Run: 081, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2152, 21, 21, 1824, 54, 28, 17, 54, 54, 109, 2029, 1014
INVAR-9, Run: 082, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2011, 26, 26, 1683, 54, 24, 21, 54, 54, 109, 1549, 774
INVAR-9, Run: 083, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2369, 33, 33, 2041, 54, 29, 16, 54, 54, 109, 2887, 1443
INVAR-9, Run: 084, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2646, 24, 24, 2312, 55, 29, 15, 55, 55, 111, 2173, 1086
INVAR-9, Run: 085, F, 0, 0, 1, 0, 0, 1, 0, 352, 352, 0, 58, 1, 17, 117, 3559, 29, 29, 3207, 58, 28, 13, 58, 58, 117, 2827, 1413
INVAR-9, Run: 086, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 1884, 27, 27, 1550, 55, 32, 12, 55, 55, 111, 1459, 729
INVAR-9, Run: 087, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2273, 25, 25, 1939, 55, 34, 10, 55, 55, 111, 2071, 1035
INVAR-9, Run: 088, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2416, 30, 30, 2088, 54, 32, 13, 54, 54, 109, 1567, 783
INVAR-9, Run: 089, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 3075, 20, 20, 2747, 54, 31, 14, 54, 54, 109, 1857, 928
INVAR-9, Run: 090, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2698, 26, 26, 2364, 55, 35, 9, 55, 55, 111, 2587, 1293
INVAR-9, Run: 091, F, 0, 0, 1, 0, 0, 1, 0, 316, 316, 0, 52, 1, 5, 105, 2029, 38, 38, 1713, 52, 33, 14, 52, 52, 105, 1411, 705
INVAR-9, Run: 092, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2112, 31, 31, 1784, 54, 33, 12, 54, 54, 109, 4463, 2231
INVAR-9, Run: 093, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2390, 30, 30, 2056, 55, 30, 14, 55, 55, 111, 2163, 1081
INVAR-9, Run: 094, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2531, 23, 23, 2203, 54, 29, 16, 54, 54, 109, 2123, 1061
INVAR-9, Run: 095, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2174, 30, 30, 1840, 55, 35, 9, 55, 55, 111, 2269, 1134
INVAR-9, Run: 096, F, 0, 0, 1, 0, 0, 1, 0, 310, 310, 0, 51, 1, 3, 103, 1751, 34, 34, 1441, 51, 36, 12, 51, 51, 103, 1365, 682
INVAR-9, Run: 097, F, 0, 0, 1, 0, 0, 1, 0, 340, 340, 0, 56, 1, 13, 113, 2764, 29, 29, 2424, 56, 31, 12, 56, 56, 113, 2621, 1310
INVAR-9, Run: 098, F, 0, 0, 1, 0, 0, 1, 0, 340, 340, 0, 56, 1, 13, 113, 2505, 26, 26, 2165, 56, 26, 17, 56, 56, 113, 1863, 931
INVAR-9, Run: 099, F, 0, 0, 1, 0, 0, 1, 0, 322, 322, 0, 53, 1, 7, 107, 2767, 29, 29, 2445, 53, 34, 12, 53, 53, 107, 1791, 895
INVAR-9, Run: 100, F, 0, 0, 1, 0, 0, 1, 0, 322, 322, 0, 53, 1, 7, 107, 2482, 27, 27, 2160, 53, 32, 14, 53, 53, 107, 2755, 1377
