Input Number, Run_Number, Result@ 100, A1, Y, F1P, F1, A2, F2, F2P
3, Run: 099, F, 120, 0, 0, 5, 112, 0, 5
3, Run: 100, F, 120, 0, 0, 5, 112, 0, 5
4, Run: 001, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 002, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 003, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 004, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 005, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 006, F, 10, 0, 0, 5, 45, 0, 5
4, Run: 007, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 008, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 009, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 010, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 011, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 012, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 013, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 014, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 015, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 016, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 017, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 018, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 019, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 020, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 021, F, 10, 0, 0, 5, 45, 0, 5
4, Run: 022, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 023, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 024, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 025, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 026, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 027, F, 10, 0, 0, 5, 45, 0, 5
4, Run: 028, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 029, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 030, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 031, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 032, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 033, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 034, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 035, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 036, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 037, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 038, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 039, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 040, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 041, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 042, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 043, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 044, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 045, F, 10, 0, 0, 5, 45, 0, 5
4, Run: 046, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 047, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 048, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 049, F, 10, 0, 0, 5, 45, 0, 5
4, Run: 050, F, 10, 0, 0, 5, 45, 0, 5
4, Run: 051, F, 10, 0, 0, 5, 45, 0, 5
4, Run: 052, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 053, F, 10, 0, 0, 5, 45, 0, 5
4, Run: 054, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 055, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 056, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 057, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 058, F, 10, 0, 0, 5, 45, 0, 5
4, Run: 059, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 060, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 061, F, 10, 0, 0, 5, 45, 0, 5
4, Run: 062, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 063, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 064, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 065, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 066, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 067, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 068, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 069, F, 10, 0, 0, 5, 46, 0, 5
4, Run: 070, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 071, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 072, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 073, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 074, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 075, F, 10, 0, 0, 5, 45, 0, 5
4, Run: 076, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 077, F, 10, 0, 0, 5, 45, 0, 5
4, Run: 078, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 079, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 080, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 081, F, 10, 0, 0, 5, 45, 0, 5
4, Run: 082, F, 10, 0, 0, 5, 45, 0, 5
4, Run: 083, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 084, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 085, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 086, F, 10, 0, 0, 5, 45, 0, 5
4, Run: 087, F, 10, 0, 0, 5, 46, 0, 5
4, Run: 088, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 089, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 090, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 091, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 092, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 093, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 094, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 095, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 096, F, 10, 0, 0, 5, 46, 0, 5
4, Run: 097, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 098, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 099, F, 10, 0, 0, 5, 44, 0, 5
4, Run: 100, F, 10, 0, 0, 5, 44, 0, 5
5, Run: 001, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 002, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 003, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 004, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 005, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 006, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 007, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 008, F, 70, 0, 0, 5, 59, 0, 5
5, Run: 009, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 010, F, 70, 0, 0, 5, 59, 0, 5
5, Run: 011, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 012, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 013, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 014, F, 70, 0, 0, 5, 59, 0, 5
5, Run: 015, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 016, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 017, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 018, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 019, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 020, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 021, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 022, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 023, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 024, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 025, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 026, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 027, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 028, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 029, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 030, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 031, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 032, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 033, F, 70, 0, 0, 5, 59, 0, 5
5, Run: 034, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 035, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 036, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 037, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 038, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 039, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 040, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 041, F, 70, 0, 0, 5, 59, 0, 5
5, Run: 042, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 043, F, 70, 0, 0, 5, 59, 0, 5
5, Run: 044, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 045, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 046, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 047, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 048, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 049, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 050, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 051, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 052, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 053, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 054, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 055, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 056, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 057, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 058, F, 70, 0, 0, 5, 59, 0, 5
5, Run: 059, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 060, F, 70, 0, 0, 5, 59, 0, 5
5, Run: 061, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 062, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 063, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 064, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 065, F, 70, 0, 0, 5, 60, 0, 5
5, Run: 066, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 067, F, 70, 0, 0, 5, 59, 0, 5
5, Run: 068, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 069, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 070, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 071, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 072, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 073, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 074, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 075, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 076, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 077, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 078, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 079, F, 70, 0, 0, 5, 59, 0, 5
5, Run: 080, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 081, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 082, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 083, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 084, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 085, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 086, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 087, F, 70, 0, 0, 5, 59, 0, 5
5, Run: 088, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 089, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 090, F, 70, 0, 0, 5, 59, 0, 5
5, Run: 091, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 092, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 093, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 094, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 095, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 096, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 097, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 098, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 099, F, 70, 0, 0, 5, 58, 0, 5
5, Run: 100, F, 70, 0, 0, 5, 59, 0, 5
6, Run: 001, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 002, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 003, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 004, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 005, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 006, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 007, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 008, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 009, F, 192, 0, 0, 5, 165, 0, 5
6, Run: 010, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 011, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 012, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 013, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 014, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 015, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 016, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 017, F, 192, 0, 0, 5, 165, 0, 5
6, Run: 018, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 019, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 020, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 021, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 022, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 023, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 024, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 025, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 026, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 027, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 028, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 029, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 030, F, 192, 0, 0, 5, 165, 0, 5
6, Run: 031, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 032, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 033, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 034, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 035, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 036, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 037, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 038, F, 192, 0, 0, 5, 165, 0, 5
6, Run: 039, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 040, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 041, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 042, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 043, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 044, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 045, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 046, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 047, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 048, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 049, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 050, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 051, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 052, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 053, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 054, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 055, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 056, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 057, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 058, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 059, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 060, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 061, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 062, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 063, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 064, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 065, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 066, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 067, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 068, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 069, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 070, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 071, F, 192, 0, 0, 5, 165, 0, 5
6, Run: 072, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 073, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 074, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 075, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 076, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 077, F, 192, 0, 0, 5, 165, 0, 5
6, Run: 078, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 079, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 080, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 081, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 082, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 083, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 084, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 085, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 086, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 087, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 088, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 089, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 090, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 091, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 092, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 093, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 094, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 095, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 096, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 097, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 098, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 099, F, 192, 0, 0, 5, 164, 0, 5
6, Run: 100, F, 192, 0, 0, 5, 164, 0, 5
