Input Number, Run_Number, Result@ 100, X, V, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-40, Run: 004, F, 1, 0, 0, 97, 129, 41, 6, 113, 63
INVAR-40, Run: 005, F, 2, 0, 0, 102, 132, 41, 6, 98, 81
INVAR-40, Run: 006, F, 1, 2, 0, 94, 129, 43, 0, 156, 14
INVAR-40, Run: 007, F, 2, 0, 0, 114, 141, 42, 3, 145, 41
INVAR-40, Run: 008, F, 0, 2, 0, 116, 143, 42, 3, 120, 66
INVAR-40, Run: 009, F, 0, 1, 0, 107, 138, 43, 0, 133, 47
INVAR-40, Run: 010, F, 2, 0, 0, 87, 122, 41, 6, 108, 61
INVAR-40, Run: 011, F, 2, 0, 0, 87, 124, 43, 0, 146, 21
INVAR-40, Run: 012, F, 0, 2, 0, 98, 131, 42, 3, 133, 41
INVAR-40, Run: 013, F, 2, 0, 0, 123, 147, 42, 3, 180, 12
INVAR-40, Run: 014, F, 2, 0, 0, 120, 144, 41, 6, 157, 34
INVAR-40, Run: 015, F, 0, 1, 0, 101, 134, 43, 0, 150, 26
INVAR-40, Run: 016, F, 1, 0, 0, 112, 139, 41, 6, 148, 38
INVAR-40, Run: 017, F, 2, 0, 0, 93, 127, 42, 3, 102, 70
INVAR-40, Run: 018, F, 2, 0, 0, 105, 136, 43, 0, 134, 45
INVAR-40, Run: 019, F, 1, 0, 0, 118, 144, 42, 3, 142, 47
INVAR-40, Run: 020, F, 3, 0, 0, 98, 130, 42, 3, 164, 11
INVAR-40, Run: 021, F, 2, 0, 0, 93, 127, 42, 3, 133, 39
INVAR-40, Run: 022, F, 0, 1, 0, 95, 128, 41, 6, 148, 26
INVAR-40, Run: 023, F, 0, 3, 0, 101, 133, 42, 3, 112, 63
INVAR-40, Run: 024, F, 0, 2, 0, 107, 137, 42, 3, 111, 69
INVAR-40, Run: 025, F, 0, 1, 0, 77, 117, 42, 3, 122, 39
INVAR-40, Run: 026, F, 1, 1, 0, 100, 133, 43, 0, 152, 23
INVAR-40, Run: 027, F, 0, 1, 0, 86, 122, 41, 6, 85, 83
INVAR-40, Run: 028, F, 0, 1, 0, 110, 139, 42, 3, 97, 86
INVAR-40, Run: 029, F, 2, 0, 0, 96, 128, 41, 6, 100, 75
INVAR-40, Run: 030, F, 1, 0, 0, 103, 133, 41, 6, 130, 50
INVAR-40, Run: 031, F, 2, 1, 0, 93, 127, 42, 3, 118, 53
INVAR-40, Run: 032, F, 2, 0, 0, 102, 133, 42, 3, 161, 17
INVAR-40, Run: 033, F, 0, 2, 0, 86, 123, 42, 3, 111, 55
INVAR-40, Run: 034, F, 0, 1, 0, 104, 135, 42, 3, 117, 62
INVAR-40, Run: 035, F, 2, 0, 0, 87, 123, 42, 3, 146, 22
INVAR-40, Run: 036, F, 4, 0, 0, 94, 127, 42, 3, 121, 51
INVAR-40, Run: 037, F, 2, 0, 0, 111, 139, 42, 3, 136, 48
INVAR-40, Run: 038, F, 2, 0, 0, 78, 117, 42, 3, 91, 71
INVAR-40, Run: 039, F, 1, 0, 0, 85, 122, 42, 3, 115, 52
INVAR-40, Run: 040, F, 0, 2, 0, 98, 130, 41, 6, 98, 77
INVAR-40, Run: 041, F, 2, 0, 0, 96, 129, 42, 3, 130, 44
INVAR-40, Run: 042, F, 1, 0, 0, 109, 139, 43, 0, 149, 33
INVAR-40, Run: 043, F, 2, 0, 0, 126, 150, 43, 0, 160, 33
INVAR-40, Run: 044, F, 1, 1, 0, 97, 129, 41, 6, 119, 56
INVAR-40, Run: 045, F, 0, 2, 0, 101, 134, 43, 0, 134, 41
INVAR-40, Run: 046, F, 2, 0, 0, 102, 133, 42, 3, 146, 32
INVAR-40, Run: 047, F, 1, 2, 0, 106, 136, 42, 3, 151, 28
INVAR-40, Run: 048, F, 1, 0, 0, 91, 126, 42, 3, 99, 72
INVAR-40, Run: 049, F, 0, 1, 0, 98, 131, 42, 3, 111, 64
INVAR-40, Run: 050, F, 1, 0, 0, 115, 143, 43, 0, 179, 7
INVAR-40, Run: 051, F, 0, 2, 0, 101, 133, 42, 3, 91, 85
INVAR-40, Run: 052, F, 0, 2, 0, 89, 126, 43, 0, 151, 16
INVAR-40, Run: 053, F, 1, 1, 0, 103, 134, 42, 3, 162, 16
INVAR-40, Run: 054, F, 2, 0, 0, 108, 137, 42, 3, 115, 67
INVAR-40, Run: 055, F, 2, 1, 0, 93, 127, 42, 3, 124, 47
INVAR-40, Run: 056, F, 2, 0, 0, 114, 141, 42, 3, 130, 56
INVAR-40, Run: 057, F, 2, 0, 0, 96, 129, 42, 3, 123, 51
INVAR-40, Run: 058, F, 1, 0, 0, 103, 134, 42, 3, 106, 73
INVAR-40, Run: 059, F, 1, 0, 0, 97, 131, 43, 0, 165, 9
INVAR-40, Run: 060, F, 2, 0, 0, 90, 125, 42, 3, 105, 65
INVAR-40, Run: 061, F, 0, 1, 0, 83, 121, 42, 3, 152, 13
INVAR-40, Run: 062, F, 2, 1, 0, 111, 139, 42, 3, 122, 61
INVAR-40, Run: 063, F, 2, 0, 0, 102, 133, 42, 3, 155, 23
INVAR-40, Run: 064, F, 2, 0, 0, 117, 143, 42, 3, 169, 19
INVAR-40, Run: 065, F, 0, 2, 0, 98, 131, 42, 3, 111, 63
INVAR-40, Run: 066, F, 2, 0, 0, 99, 131, 42, 3, 126, 50
INVAR-40, Run: 067, F, 1, 0, 0, 88, 124, 42, 3, 157, 12
INVAR-40, Run: 068, F, 0, 1, 0, 101, 133, 42, 3, 103, 74
INVAR-40, Run: 069, F, 0, 2, 0, 101, 133, 42, 3, 125, 51
INVAR-40, Run: 070, F, 1, 1, 0, 94, 128, 42, 3, 109, 63
INVAR-40, Run: 071, F, 2, 1, 0, 108, 137, 42, 3, 119, 62
INVAR-40, Run: 072, F, 1, 1, 0, 109, 139, 43, 0, 153, 28
INVAR-40, Run: 073, F, 0, 4, 0, 110, 139, 42, 3, 142, 38
INVAR-40, Run: 074, F, 2, 0, 0, 105, 135, 42, 3, 146, 34
INVAR-40, Run: 075, F, 1, 2, 0, 118, 144, 42, 3, 166, 21
INVAR-40, Run: 076, F, 1, 2, 0, 103, 134, 42, 3, 129, 48
INVAR-40, Run: 077, F, 1, 1, 0, 97, 130, 42, 3, 110, 64
INVAR-40, Run: 078, F, 2, 0, 0, 93, 128, 43, 0, 149, 22
INVAR-40, Run: 079, F, 1, 2, 0, 115, 143, 43, 0, 163, 21
INVAR-40, Run: 080, F, 1, 0, 0, 97, 130, 42, 3, 148, 27
INVAR-40, Run: 081, F, 1, 0, 0, 115, 142, 42, 3, 121, 66
INVAR-40, Run: 082, F, 0, 1, 0, 119, 145, 42, 3, 124, 65
INVAR-40, Run: 083, F, 1, 1, 0, 94, 128, 42, 3, 101, 71
INVAR-40, Run: 084, F, 3, 1, 0, 95, 127, 41, 6, 142, 31
INVAR-40, Run: 085, F, 2, 0, 0, 102, 133, 42, 3, 82, 96
INVAR-40, Run: 086, F, 1, 0, 0, 88, 124, 42, 3, 143, 26
INVAR-40, Run: 087, F, 1, 1, 0, 100, 132, 42, 3, 118, 58
INVAR-40, Run: 088, F, 1, 0, 0, 106, 136, 42, 3, 160, 21
INVAR-40, Run: 089, F, 2, 0, 0, 114, 141, 42, 3, 142, 44
INVAR-40, Run: 090, F, 0, 4, 0, 92, 127, 42, 3, 133, 35
INVAR-40, Run: 091, F, 1, 0, 0, 124, 148, 42, 3, 101, 92
INVAR-40, Run: 092, F, 2, 0, 0, 90, 125, 42, 3, 114, 56
INVAR-40, Run: 093, F, 0, 1, 0, 101, 133, 42, 3, 133, 44
INVAR-40, Run: 094, F, 2, 0, 0, 102, 133, 42, 3, 134, 44
INVAR-40, Run: 095, F, 0, 1, 0, 98, 132, 43, 0, 162, 12
INVAR-40, Run: 096, F, 2, 2, 0, 117, 143, 42, 3, 106, 80
INVAR-40, Run: 097, F, 0, 2, 0, 104, 135, 42, 3, 156, 22
INVAR-40, Run: 098, F, 0, 3, 0, 107, 137, 42, 3, 117, 62
INVAR-40, Run: 099, F, 0, 1, 0, 101, 133, 42, 3, 146, 31
INVAR-40, Run: 100, F, 2, 0, 0, 93, 127, 42, 3, 137, 35
INVAR-41, Run: 001, F, 0, 2, 0, 113, 92, 0, 0, 90, 0
INVAR-41, Run: 002, F, 1, 0, 0, 109, 89, 0, 0, 89, 0
INVAR-41, Run: 003, F, 3, 0, 0, 92, 77, 0, 0, 77, 0
INVAR-41, Run: 004, F, 0, 1, 0, 101, 84, 0, 0, 83, 0
INVAR-41, Run: 005, F, 1, 0, 0, 91, 77, 0, 0, 77, 0
INVAR-41, Run: 006, F, 1, 0, 0, 100, 83, 0, 0, 83, 0
INVAR-41, Run: 007, F, 2, 2, 0, 111, 90, 0, 0, 88, 0
INVAR-41, Run: 008, F, 0, 2, 0, 98, 82, 0, 0, 80, 0
INVAR-41, Run: 009, F, 1, 1, 0, 106, 87, 0, 0, 86, 0
INVAR-41, Run: 010, F, 1, 0, 0, 109, 89, 0, 0, 89, 0
INVAR-41, Run: 011, F, 0, 1, 0, 92, 78, 0, 0, 77, 0
INVAR-41, Run: 012, F, 1, 1, 0, 94, 79, 0, 0, 78, 0
INVAR-41, Run: 013, F, 1, 1, 0, 82, 71, 0, 0, 70, 0
INVAR-41, Run: 014, F, 2, 3, 0, 108, 88, 0, 0, 85, 0
INVAR-41, Run: 015, F, 0, 1, 0, 92, 78, 0, 0, 77, 0
INVAR-41, Run: 016, F, 0, 1, 0, 101, 84, 0, 0, 83, 0
INVAR-41, Run: 017, F, 0, 2, 0, 83, 72, 0, 0, 70, 0
INVAR-41, Run: 018, F, 0, 1, 0, 104, 86, 0, 0, 85, 0
INVAR-41, Run: 019, F, 1, 0, 0, 109, 89, 0, 0, 89, 0
INVAR-41, Run: 020, F, 2, 1, 0, 117, 94, 0, 0, 93, 0
INVAR-41, Run: 021, F, 3, 0, 0, 122, 97, 0, 0, 97, 0
INVAR-41, Run: 022, F, 0, 1, 0, 119, 96, 0, 0, 95, 0
INVAR-41, Run: 023, F, 2, 0, 0, 99, 82, 0, 0, 82, 0
INVAR-41, Run: 024, F, 2, 0, 0, 108, 88, 0, 0, 88, 0
INVAR-41, Run: 025, F, 2, 0, 0, 108, 88, 0, 0, 88, 0
INVAR-41, Run: 026, F, 0, 2, 0, 107, 88, 0, 0, 86, 0
INVAR-41, Run: 027, F, 0, 1, 0, 98, 82, 0, 0, 81, 0
INVAR-41, Run: 028, F, 0, 1, 0, 119, 96, 0, 0, 95, 0
INVAR-41, Run: 029, F, 3, 1, 0, 122, 97, 0, 0, 96, 0
INVAR-41, Run: 030, F, 0, 1, 0, 95, 80, 0, 0, 79, 0
INVAR-41, Run: 031, F, 2, 0, 0, 114, 92, 0, 0, 92, 0
INVAR-41, Run: 032, F, 1, 0, 0, 88, 75, 0, 0, 75, 0
INVAR-41, Run: 033, F, 1, 0, 0, 91, 77, 0, 0, 77, 0
INVAR-41, Run: 034, F, 3, 0, 0, 107, 87, 0, 0, 87, 0
INVAR-41, Run: 035, F, 2, 0, 0, 108, 88, 0, 0, 88, 0
INVAR-41, Run: 036, F, 0, 3, 0, 101, 84, 0, 0, 81, 0
INVAR-41, Run: 037, F, 1, 0, 0, 73, 65, 0, 0, 65, 0
INVAR-41, Run: 038, F, 1, 1, 0, 91, 77, 0, 0, 76, 0
INVAR-41, Run: 039, F, 3, 0, 0, 113, 91, 0, 0, 91, 0
INVAR-41, Run: 040, F, 0, 2, 0, 113, 92, 0, 0, 90, 0
INVAR-41, Run: 041, F, 0, 3, 0, 101, 84, 0, 0, 81, 0
INVAR-41, Run: 042, F, 0, 3, 0, 104, 86, 0, 0, 83, 0
INVAR-41, Run: 043, F, 4, 0, 0, 88, 74, 0, 0, 74, 0
INVAR-41, Run: 044, F, 2, 1, 0, 99, 82, 0, 0, 81, 0
INVAR-41, Run: 045, F, 1, 1, 0, 106, 87, 0, 0, 86, 0
INVAR-41, Run: 046, F, 1, 0, 0, 94, 79, 0, 0, 79, 0
INVAR-41, Run: 047, F, 1, 1, 0, 118, 95, 0, 0, 94, 0
INVAR-41, Run: 048, F, 2, 1, 0, 111, 90, 0, 0, 89, 0
INVAR-41, Run: 049, F, 2, 0, 0, 96, 80, 0, 0, 80, 0
INVAR-41, Run: 050, F, 2, 0, 0, 99, 82, 0, 0, 82, 0
INVAR-41, Run: 051, F, 1, 1, 0, 106, 87, 0, 0, 86, 0
INVAR-41, Run: 052, F, 1, 0, 0, 100, 83, 0, 0, 83, 0
INVAR-41, Run: 053, F, 0, 2, 0, 98, 82, 0, 0, 80, 0
INVAR-41, Run: 054, F, 2, 1, 0, 99, 82, 0, 0, 81, 0
INVAR-41, Run: 055, F, 1, 1, 0, 97, 81, 0, 0, 80, 0
INVAR-41, Run: 056, F, 1, 0, 0, 118, 95, 0, 0, 95, 0
INVAR-41, Run: 057, F, 0, 1, 0, 92, 78, 0, 0, 77, 0
INVAR-41, Run: 058, F, 0, 1, 0, 104, 86, 0, 0, 85, 0
INVAR-41, Run: 059, F, 2, 0, 0, 105, 86, 0, 0, 86, 0
INVAR-41, Run: 060, F, 2, 0, 0, 105, 86, 0, 0, 86, 0
INVAR-41, Run: 061, F, 0, 1, 0, 83, 72, 0, 0, 71, 0
INVAR-41, Run: 062, F, 1, 0, 0, 97, 81, 0, 0, 81, 0
INVAR-41, Run: 063, F, 0, 2, 0, 86, 74, 0, 0, 72, 0
INVAR-41, Run: 064, F, 0, 1, 0, 92, 78, 0, 0, 77, 0
INVAR-41, Run: 065, F, 3, 0, 0, 98, 81, 0, 0, 81, 0
INVAR-41, Run: 066, F, 0, 2, 0, 110, 90, 0, 0, 88, 0
INVAR-41, Run: 067, F, 0, 1, 0, 92, 78, 0, 0, 77, 0
INVAR-41, Run: 068, F, 0, 1, 0, 107, 88, 0, 0, 87, 0
INVAR-41, Run: 069, F, 1, 1, 0, 103, 85, 0, 0, 84, 0
INVAR-41, Run: 070, F, 2, 2, 0, 96, 80, 0, 0, 78, 0
INVAR-41, Run: 071, F, 1, 1, 0, 103, 85, 0, 0, 84, 0
INVAR-41, Run: 072, F, 1, 0, 0, 100, 83, 0, 0, 83, 0
INVAR-41, Run: 073, F, 2, 0, 0, 87, 74, 0, 0, 74, 0
INVAR-41, Run: 074, F, 2, 0, 0, 99, 82, 0, 0, 82, 0
INVAR-41, Run: 075, F, 1, 0, 0, 88, 75, 0, 0, 75, 0
INVAR-41, Run: 076, F, 2, 0, 0, 84, 72, 0, 0, 72, 0
INVAR-41, Run: 077, F, 1, 0, 0, 94, 79, 0, 0, 79, 0
INVAR-41, Run: 078, F, 2, 0, 0, 87, 74, 0, 0, 74, 0
INVAR-41, Run: 079, F, 0, 2, 0, 98, 82, 0, 0, 80, 0
INVAR-41, Run: 080, F, 1, 0, 0, 106, 87, 0, 0, 87, 0
INVAR-41, Run: 081, F, 1, 1, 0, 100, 83, 0, 0, 82, 0
INVAR-41, Run: 082, F, 2, 2, 0, 126, 100, 0, 0, 98, 0
INVAR-41, Run: 083, F, 0, 2, 0, 92, 78, 0, 0, 76, 0
INVAR-41, Run: 084, F, 0, 2, 0, 104, 86, 0, 0, 84, 0
INVAR-41, Run: 085, F, 1, 1, 0, 106, 87, 0, 0, 86, 0
INVAR-41, Run: 086, F, 0, 2, 0, 95, 80, 0, 0, 78, 0
INVAR-41, Run: 087, F, 1, 1, 0, 100, 83, 0, 0, 82, 0
INVAR-41, Run: 088, F, 2, 0, 0, 99, 82, 0, 0, 82, 0
INVAR-41, Run: 089, F, 2, 1, 0, 87, 74, 0, 0, 73, 0
INVAR-41, Run: 090, F, 3, 0, 0, 113, 91, 0, 0, 91, 0
INVAR-41, Run: 091, F, 1, 0, 0, 91, 77, 0, 0, 77, 0
INVAR-41, Run: 092, F, 2, 1, 0, 108, 88, 0, 0, 87, 0
INVAR-41, Run: 093, F, 1, 1, 0, 97, 81, 0, 0, 80, 0
INVAR-41, Run: 094, F, 2, 1, 0, 102, 84, 0, 0, 83, 0
INVAR-41, Run: 095, F, 2, 0, 0, 117, 94, 0, 0, 94, 0
INVAR-41, Run: 096, F, 2, 0, 0, 108, 88, 0, 0, 88, 0
INVAR-41, Run: 097, F, 1, 0, 0, 109, 89, 0, 0, 89, 0
INVAR-41, Run: 098, F, 5, 1, 0, 102, 83, 0, 0, 82, 0
INVAR-41, Run: 099, F, 0, 2, 0, 89, 76, 0, 0, 74, 0
INVAR-41, Run: 100, F, 2, 0, 0, 96, 80, 0, 0, 80, 0
INVAR-42, Run: 001, F, 0, 3, 0, 100, 100, 0, 0, 97, 0
INVAR-42, Run: 002, F, 2, 0, 0, 98, 98, 0, 0, 98, 0
INVAR-42, Run: 003, F, 2, 1, 0, 98, 98, 0, 0, 97, 0
INVAR-42, Run: 004, F, 1, 1, 0, 90, 93, 0, 0, 92, 0
INVAR-42, Run: 005, F, 3, 0, 0, 100, 99, 0, 0, 99, 0
INVAR-42, Run: 006, F, 0, 1, 0, 109, 106, 0, 0, 105, 0
INVAR-42, Run: 007, F, 0, 1, 0, 106, 104, 0, 0, 103, 0
INVAR-42, Run: 008, F, 0, 1, 0, 100, 100, 0, 0, 99, 0
INVAR-42, Run: 009, F, 0, 2, 0, 100, 100, 0, 0, 98, 0
INVAR-42, Run: 010, F, 2, 0, 0, 104, 102, 0, 0, 102, 0
INVAR-42, Run: 011, F, 1, 2, 0, 108, 105, 0, 0, 103, 0
INVAR-42, Run: 012, F, 1, 3, 0, 117, 111, 0, 0, 108, 0
INVAR-42, Run: 013, F, 1, 1, 0, 111, 107, 0, 0, 106, 0
INVAR-42, Run: 014, F, 2, 0, 0, 101, 100, 0, 0, 100, 0
INVAR-42, Run: 015, F, 3, 1, 0, 82, 87, 0, 0, 86, 0
INVAR-42, Run: 016, F, 2, 0, 0, 104, 102, 0, 0, 102, 0
INVAR-42, Run: 017, F, 2, 0, 0, 101, 100, 0, 0, 100, 0
INVAR-42, Run: 018, F, 3, 0, 0, 97, 97, 0, 0, 97, 0
INVAR-42, Run: 019, F, 2, 2, 0, 101, 100, 0, 0, 98, 0
INVAR-42, Run: 020, F, 0, 1, 0, 94, 96, 0, 0, 95, 0
INVAR-42, Run: 021, F, 2, 2, 0, 98, 98, 0, 0, 96, 0
INVAR-42, Run: 022, F, 1, 2, 0, 102, 101, 0, 0, 99, 0
INVAR-42, Run: 023, F, 0, 1, 0, 112, 108, 0, 0, 107, 0
INVAR-42, Run: 024, F, 0, 1, 0, 106, 104, 0, 0, 103, 0
INVAR-42, Run: 025, F, 0, 1, 0, 94, 96, 0, 0, 95, 0
INVAR-42, Run: 026, F, 2, 0, 0, 98, 98, 0, 0, 98, 0
INVAR-42, Run: 027, F, 0, 3, 0, 94, 96, 0, 0, 93, 0
INVAR-42, Run: 028, F, 0, 2, 0, 100, 100, 0, 0, 98, 0
INVAR-42, Run: 029, F, 2, 1, 0, 110, 106, 0, 0, 105, 0
INVAR-42, Run: 030, F, 2, 0, 0, 98, 98, 0, 0, 98, 0
INVAR-42, Run: 031, F, 1, 0, 0, 87, 91, 0, 0, 91, 0
INVAR-42, Run: 032, F, 2, 0, 0, 83, 88, 0, 0, 88, 0
INVAR-42, Run: 033, F, 0, 1, 0, 112, 108, 0, 0, 107, 0
INVAR-42, Run: 034, F, 0, 2, 0, 127, 118, 0, 0, 116, 0
INVAR-42, Run: 035, F, 2, 1, 0, 110, 106, 0, 0, 105, 0
INVAR-42, Run: 036, F, 1, 0, 0, 90, 93, 0, 0, 93, 0
INVAR-42, Run: 037, F, 0, 1, 0, 106, 104, 0, 0, 103, 0
INVAR-42, Run: 038, F, 3, 0, 0, 91, 93, 0, 0, 93, 0
INVAR-42, Run: 039, F, 1, 1, 0, 108, 105, 0, 0, 104, 0
INVAR-42, Run: 040, F, 0, 1, 0, 109, 106, 0, 0, 105, 0
INVAR-42, Run: 041, F, 1, 1, 0, 81, 87, 0, 0, 86, 0
INVAR-42, Run: 042, F, 1, 1, 0, 99, 99, 0, 0, 98, 0
INVAR-42, Run: 043, F, 2, 0, 0, 110, 106, 0, 0, 106, 0
INVAR-42, Run: 044, F, 1, 0, 0, 102, 101, 0, 0, 101, 0
INVAR-42, Run: 045, F, 2, 1, 0, 80, 86, 0, 0, 85, 0
INVAR-42, Run: 046, F, 2, 0, 0, 98, 98, 0, 0, 98, 0
INVAR-42, Run: 047, F, 0, 3, 0, 97, 98, 0, 0, 95, 0
INVAR-42, Run: 048, F, 0, 1, 0, 109, 106, 0, 0, 105, 0
INVAR-42, Run: 049, F, 0, 1, 0, 94, 96, 0, 0, 95, 0
INVAR-42, Run: 050, F, 1, 1, 0, 114, 109, 0, 0, 108, 0
INVAR-42, Run: 051, F, 0, 1, 0, 88, 92, 0, 0, 91, 0
INVAR-42, Run: 052, F, 1, 0, 0, 108, 105, 0, 0, 105, 0
INVAR-42, Run: 053, F, 1, 1, 0, 102, 101, 0, 0, 100, 0
INVAR-42, Run: 054, F, 0, 2, 0, 100, 100, 0, 0, 98, 0
INVAR-42, Run: 055, F, 1, 1, 0, 108, 105, 0, 0, 104, 0
INVAR-42, Run: 056, F, 0, 1, 0, 88, 92, 0, 0, 91, 0
INVAR-42, Run: 057, F, 1, 1, 0, 93, 95, 0, 0, 94, 0
INVAR-42, Run: 058, F, 1, 1, 0, 108, 105, 0, 0, 104, 0
INVAR-42, Run: 059, F, 0, 1, 0, 91, 94, 0, 0, 93, 0
INVAR-42, Run: 060, F, 2, 1, 0, 98, 98, 0, 0, 97, 0
INVAR-42, Run: 061, F, 0, 2, 0, 97, 98, 0, 0, 96, 0
INVAR-42, Run: 062, F, 1, 0, 0, 99, 99, 0, 0, 99, 0
INVAR-42, Run: 063, F, 2, 1, 0, 131, 120, 0, 0, 119, 0
INVAR-42, Run: 064, F, 2, 0, 0, 89, 92, 0, 0, 92, 0
INVAR-42, Run: 065, F, 0, 1, 0, 112, 108, 0, 0, 107, 0
INVAR-42, Run: 066, F, 0, 2, 0, 103, 102, 0, 0, 100, 0
INVAR-42, Run: 067, F, 2, 0, 0, 89, 92, 0, 0, 92, 0
INVAR-42, Run: 068, F, 1, 1, 0, 111, 107, 0, 0, 106, 0
INVAR-42, Run: 069, F, 2, 1, 0, 119, 112, 0, 0, 111, 0
INVAR-42, Run: 070, F, 0, 1, 0, 100, 100, 0, 0, 99, 0
INVAR-42, Run: 071, F, 2, 0, 0, 98, 98, 0, 0, 98, 0
INVAR-42, Run: 072, F, 3, 1, 0, 115, 109, 0, 0, 108, 0
INVAR-42, Run: 073, F, 0, 1, 0, 91, 94, 0, 0, 93, 0
INVAR-42, Run: 074, F, 1, 0, 0, 120, 113, 0, 0, 113, 0
INVAR-42, Run: 075, F, 2, 0, 0, 98, 98, 0, 0, 98, 0
INVAR-42, Run: 076, F, 0, 2, 0, 88, 92, 0, 0, 90, 0
INVAR-42, Run: 077, F, 1, 1, 0, 102, 101, 0, 0, 100, 0
INVAR-42, Run: 078, F, 2, 1, 0, 95, 96, 0, 0, 95, 0
INVAR-42, Run: 079, F, 0, 2, 0, 94, 96, 0, 0, 94, 0
INVAR-42, Run: 080, F, 2, 0, 0, 86, 90, 0, 0, 90, 0
INVAR-42, Run: 081, F, 4, 1, 0, 111, 106, 0, 0, 105, 0
INVAR-42, Run: 082, F, 1, 1, 0, 111, 107, 0, 0, 106, 0
INVAR-42, Run: 083, F, 0, 1, 0, 112, 108, 0, 0, 107, 0
INVAR-42, Run: 084, F, 2, 0, 0, 113, 108, 0, 0, 108, 0
INVAR-42, Run: 085, F, 3, 0, 0, 85, 89, 0, 0, 89, 0
INVAR-42, Run: 086, F, 0, 1, 0, 88, 92, 0, 0, 91, 0
INVAR-42, Run: 087, F, 0, 1, 0, 103, 102, 0, 0, 101, 0
INVAR-42, Run: 088, F, 1, 0, 0, 99, 99, 0, 0, 99, 0
INVAR-42, Run: 089, F, 2, 0, 0, 107, 104, 0, 0, 104, 0
INVAR-42, Run: 090, F, 2, 0, 0, 98, 98, 0, 0, 98, 0
INVAR-42, Run: 091, F, 1, 0, 0, 108, 105, 0, 0, 105, 0
INVAR-42, Run: 092, F, 2, 0, 0, 107, 104, 0, 0, 104, 0
INVAR-42, Run: 093, F, 0, 1, 0, 97, 98, 0, 0, 97, 0
INVAR-42, Run: 094, F, 0, 1, 0, 100, 100, 0, 0, 99, 0
INVAR-42, Run: 095, F, 1, 1, 0, 93, 95, 0, 0, 94, 0
INVAR-42, Run: 096, F, 2, 0, 0, 92, 94, 0, 0, 94, 0
INVAR-42, Run: 097, F, 0, 3, 0, 88, 92, 0, 0, 89, 0
INVAR-42, Run: 098, F, 0, 1, 0, 106, 104, 0, 0, 103, 0
INVAR-42, Run: 099, F, 2, 0, 0, 104, 102, 0, 0, 102, 0
INVAR-42, Run: 100, F, 2, 0, 0, 104, 102, 0, 0, 102, 0
INVAR-43, Run: 001, F, 2, 0, 0, 90, 126, 0, 0, 126, 0
INVAR-43, Run: 002, F, 0, 1, 0, 116, 144, 0, 0, 143, 0
INVAR-43, Run: 003, F, 1, 0, 0, 103, 135, 0, 0, 135, 0
INVAR-43, Run: 004, F, 0, 1, 0, 89, 126, 0, 0, 125, 0
INVAR-43, Run: 005, F, 1, 0, 0, 100, 133, 0, 0, 133, 0
INVAR-43, Run: 006, F, 2, 0, 0, 90, 126, 0, 0, 126, 0
INVAR-43, Run: 007, F, 1, 0, 0, 97, 131, 0, 0, 131, 0
INVAR-43, Run: 008, F, 2, 0, 0, 87, 124, 0, 0, 124, 0
INVAR-43, Run: 009, F, 1, 0, 0, 109, 139, 0, 0, 139, 0
INVAR-43, Run: 010, F, 1, 0, 0, 130, 153, 0, 0, 153, 0
INVAR-43, Run: 011, F, 1, 1, 0, 109, 139, 0, 0, 138, 0
INVAR-43, Run: 012, F, 2, 2, 0, 99, 132, 0, 0, 130, 0
INVAR-43, Run: 013, F, 3, 0, 0, 116, 143, 0, 0, 143, 0
INVAR-43, Run: 014, F, 3, 1, 0, 83, 121, 0, 0, 120, 0
INVAR-43, Run: 015, F, 1, 0, 0, 109, 139, 0, 0, 139, 0
INVAR-43, Run: 016, F, 0, 2, 0, 113, 142, 0, 0, 140, 0
INVAR-43, Run: 017, F, 0, 2, 0, 104, 136, 0, 0, 134, 0
INVAR-43, Run: 018, F, 1, 0, 0, 112, 141, 0, 0, 141, 0
INVAR-43, Run: 019, F, 0, 1, 0, 104, 136, 0, 0, 135, 0
INVAR-43, Run: 020, F, 2, 0, 0, 105, 136, 0, 0, 136, 0
INVAR-43, Run: 021, F, 2, 0, 0, 81, 120, 0, 0, 120, 0
INVAR-43, Run: 022, F, 1, 1, 0, 103, 135, 0, 0, 134, 0
INVAR-43, Run: 023, F, 2, 1, 0, 108, 138, 0, 0, 137, 0
INVAR-43, Run: 024, F, 2, 0, 0, 87, 124, 0, 0, 124, 0
INVAR-43, Run: 025, F, 1, 1, 0, 115, 143, 0, 0, 142, 0
INVAR-43, Run: 026, F, 2, 0, 0, 102, 134, 0, 0, 134, 0
INVAR-43, Run: 027, F, 0, 2, 0, 107, 138, 0, 0, 136, 0
INVAR-43, Run: 028, F, 1, 0, 0, 106, 137, 0, 0, 137, 0
INVAR-43, Run: 029, F, 1, 1, 0, 97, 131, 0, 0, 130, 0
INVAR-43, Run: 030, F, 1, 0, 0, 103, 135, 0, 0, 135, 0
INVAR-43, Run: 031, F, 4, 0, 0, 91, 126, 0, 0, 126, 0
INVAR-43, Run: 032, F, 1, 1, 0, 103, 135, 0, 0, 134, 0
INVAR-43, Run: 033, F, 1, 1, 0, 106, 137, 0, 0, 136, 0
INVAR-43, Run: 034, F, 1, 0, 0, 85, 123, 0, 0, 123, 0
