Input Number, Run_Number, Result@ 100, LeaderX1, ao, at, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-1, Run: 030, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 18, 9, 0, 0, 7, 1, 1, 1, 0, 4, 2, 0, 1, 15, 3, 0, 9, 2, 13, 3, 1, 1, 0, 9, 0, 0, 13, 4, 14, 5, 1, 0, 0, 16, 0, 0, 1, 1, 2, 1, 17, 1, 0, 2, 3, 0, 4, 1, 1, 1, 1, 1, 1, 5, 0, 17, 0, 29, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 3, 2, 1, 4, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 031, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 9, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 8, 1, 0, 2, 1, 4, 2, 2, 1, 18, 0, 0, 40, 12, 41, 13, 1, 1, 0, 9, 0, 0, 9, 3, 9, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 17, 1, 0, 6, 6, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 032, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 14, 9, 0, 0, 9, 0, 0, 10, 3, 11, 4, 3, 1, 15, 3, 0, 6, 4, 10, 5, 1, 1, 1, 9, 0, 0, 5, 2, 6, 3, 1, 0, 0, 19, 0, 0, 0, 1, 1, 1, 13, 5, 0, 8, 5, 2, 14, 3, 1, 1, 1, 1, 1, 4, 0, 24, 0, 32, 1, 1, 0, 0, 0, 0, 0, 0, 7, 3, 1, 6, 3, 1, 5, 0, 0, 21, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 033, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 7, 2, 0, 8, 1, 0, 36, 13, 40, 14, 2, 1, 16, 2, 0, 32, 8, 35, 9, 1, 1, 0, 9, 0, 0, 13, 6, 14, 7, 1, 0, 0, 0, 0, 4, 0, 5, 1, 1, 16, 2, 0, 4, 0, 2, 7, 3, 1, 1, 1, 1, 1, 4, 0, 3, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 1, 5, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 034, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 0, 55, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 1, 0, 9, 0, 0, 3, 2, 5, 3, 1, 1, 16, 1, 1, 7, 2, 10, 4, 1, 1, 0, 7, 1, 1, 33, 3, 36, 5, 1, 0, 0, 19, 0, 10, 2, 11, 3, 0, 16, 1, 1, 9, 3, 0, 12, 2, 1, 1, 1, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 035, P, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 3, 0, 9, 0, 0, 43, 18, 47, 19, 1, 1, 17, 0, 0, 5, 0, 6, 1, 1, 1, 0, 8, 0, 0, 12, 5, 13, 6, 1, 1, 0, 15, 0, 11, 3, 12, 4, 1, 15, 2, 0, 26, 3, 3, 29, 4, 1, 1, 1, 1, 1, 4, 0, 17, 0, 27, 1, 0, 0, 0, 0, 0, 0, 0, 4, 8, 2, 9, 2, 0, 4, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 036, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 15, 8, 1, 0, 8, 1, 0, 8, 6, 11, 7, 3, 1, 18, 0, 0, 22, 5, 23, 6, 1, 1, 0, 8, 1, 0, 2, 0, 4, 1, 1, 0, 0, 5, 0, 37, 6, 38, 7, 1, 15, 3, 0, 14, 0, 3, 18, 4, 1, 1, 1, 1, 1, 8, 0, 9, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 1, 7, 4, 9, 6, 0, 1, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 037, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 55, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 8, 1, 0, 10, 3, 12, 4, 1, 1, 17, 1, 0, 34, 3, 36, 4, 1, 1, 0, 9, 0, 0, 15, 2, 16, 3, 1, 0, 0, 3, 0, 9, 2, 10, 2, 0, 17, 1, 0, 8, 0, 1, 10, 2, 1, 1, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 038, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 8, 1, 0, 9, 0, 0, 4, 2, 6, 3, 1, 1, 17, 1, 0, 3, 2, 5, 3, 1, 1, 1, 9, 0, 0, 14, 0, 15, 1, 1, 0, 0, 3, 0, 3, 0, 4, 1, 1, 17, 1, 0, 25, 0, 7, 27, 8, 1, 1, 1, 1, 1, 2, 0, 6, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 1, 15, 2, 1, 7, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 039, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 9, 1, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 8, 1, 0, 9, 0, 0, 23, 5, 25, 6, 5, 1, 16, 2, 0, 16, 5, 19, 6, 1, 1, 0, 8, 1, 0, 12, 3, 14, 3, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 17, 1, 0, 7, 7, 1, 8, 1, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 040, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 1, 0, 8, 1, 0, 21, 8, 24, 9, 3, 1, 16, 2, 0, 2, 0, 5, 1, 1, 1, 0, 9, 0, 0, 48, 14, 48, 14, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 16, 1, 1, 19, 4, 3, 22, 5, 1, 1, 1, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 041, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 18, 18, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 2, 0, 9, 0, 0, 14, 2, 17, 3, 3, 1, 11, 6, 1, 16, 2, 23, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 042, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 15, 8, 1, 0, 9, 0, 0, 4, 0, 6, 1, 3, 1, 15, 2, 1, 10, 0, 14, 2, 1, 1, 0, 9, 0, 0, 17, 6, 18, 7, 1, 0, 0, 4, 0, 3, 1, 4, 2, 1, 15, 3, 0, 16, 0, 10, 20, 11, 1, 1, 1, 1, 1, 3, 0, 8, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 1, 1, 5, 0, 0, 30, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 043, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 17, 8, 1, 0, 8, 1, 0, 1, 0, 4, 1, 0, 1, 16, 2, 0, 3, 0, 6, 1, 1, 1, 1, 8, 0, 0, 0, 1, 1, 2, 1, 1, 1, 19, 0, 7, 2, 9, 3, 1, 17, 1, 0, 3, 10, 2, 5, 3, 1, 1, 1, 1, 1, 5, 0, 21, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 4, 11, 5, 1, 3, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 044, P, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 8, 1, 0, 35, 6, 36, 6, 1, 0, 13, 5, 0, 10, 3, 16, 4, 1, 1, 0, 9, 0, 0, 23, 8, 24, 9, 1, 0, 0, 25, 0, 0, 0, 0, 0, 0, 17, 1, 0, 2, 9, 0, 4, 1, 1, 1, 1, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 045, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 9, 0, 0, 0, 0, 0, 1, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 9, 0, 0, 3, 0, 4, 1, 2, 1, 16, 2, 0, 21, 6, 24, 7, 1, 1, 0, 9, 0, 0, 4, 1, 5, 2, 1, 0, 0, 9, 0, 4, 0, 5, 1, 1, 18, 0, 0, 32, 2, 7, 32, 7, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 046, P, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 1, 0, 16, 7, 2, 0, 6, 2, 0, 4, 0, 9, 1, 2, 1, 15, 3, 0, 3, 1, 7, 2, 1, 1, 0, 8, 1, 0, 22, 4, 24, 5, 1, 0, 0, 7, 0, 5, 3, 6, 4, 1, 16, 2, 0, 30, 2, 2, 33, 3, 1, 1, 1, 1, 1, 0, 0, 10, 0, 0, 0, 0, 22, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 30, 3, 0, 7, 0, 0, 6, 2, 10, 1, 3, 1
INVAR-1, Run: 047, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 1, 0, 8, 1, 0, 13, 5, 16, 6, 1, 1, 17, 1, 0, 9, 6, 11, 7, 1, 1, 0, 9, 0, 0, 43, 7, 44, 8, 1, 0, 0, 8, 0, 5, 0, 6, 1, 1, 14, 4, 0, 9, 3, 4, 14, 5, 1, 1, 1, 1, 1, 1, 0, 10, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 048, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 9, 0, 0, 8, 1, 0, 12, 6, 14, 7, 1, 1, 18, 0, 0, 18, 3, 19, 4, 1, 1, 1, 8, 1, 0, 3, 0, 5, 1, 1, 0, 0, 15, 0, 10, 2, 11, 3, 1, 16, 2, 0, 14, 4, 3, 17, 4, 1, 1, 1, 1, 1, 3, 0, 18, 0, 26, 2, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 3, 1, 1, 6, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 049, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 2, 0, 8, 1, 0, 13, 4, 17, 5, 2, 1, 18, 0, 0, 4, 1, 5, 2, 1, 1, 1, 9, 0, 0, 28, 7, 29, 8, 1, 0, 0, 21, 0, 4, 1, 5, 2, 1, 15, 3, 0, 25, 4, 6, 29, 7, 1, 1, 1, 1, 1, 3, 0, 25, 0, 21, 1, 0, 0, 0, 0, 0, 0, 0, 6, 2, 0, 3, 0, 0, 6, 0, 0, 33, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 050, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 2, 0, 9, 0, 0, 67, 19, 69, 19, 0, 0, 17, 1, 0, 38, 9, 40, 10, 1, 1, 0, 9, 0, 0, 10, 5, 11, 6, 1, 0, 0, 3, 0, 1, 1, 2, 2, 1, 18, 0, 0, 10, 2, 1, 11, 2, 1, 1, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 051, P, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 54, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 9, 0, 0, 43, 12, 44, 13, 1, 1, 16, 2, 0, 25, 18, 28, 19, 1, 1, 0, 9, 0, 0, 1, 2, 2, 3, 1, 0, 0, 17, 0, 28, 8, 29, 8, 0, 17, 1, 0, 11, 5, 2, 13, 3, 1, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 052, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 17, 8, 1, 0, 9, 0, 0, 4, 0, 6, 1, 1, 1, 16, 2, 0, 20, 3, 23, 4, 1, 1, 0, 8, 1, 0, 10, 1, 12, 2, 1, 0, 0, 2, 0, 5, 0, 6, 1, 1, 17, 0, 1, 8, 1, 1, 10, 3, 1, 1, 1, 1, 1, 1, 0, 4, 0, 30, 1, 1, 0, 0, 0, 0, 0, 0, 2, 16, 5, 19, 7, 1, 8, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 053, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 17, 8, 1, 0, 7, 0, 2, 3, 0, 7, 3, 1, 1, 16, 2, 0, 20, 3, 23, 4, 1, 1, 0, 8, 1, 0, 0, 1, 2, 2, 1, 0, 0, 4, 0, 17, 3, 18, 4, 1, 17, 1, 0, 10, 1, 1, 12, 2, 1, 1, 1, 1, 1, 4, 0, 6, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 2, 1, 5, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 054, P, 0, 1, 0, 5, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 40, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 0, 0, 6, 0, 0, 2, 1, 3, 2, 1, 1, 13, 0, 0, 5, 2, 6, 3, 1, 1, 0, 6, 0, 0, 1, 0, 2, 1, 1, 1, 0, 0, 0, 64, 19, 64, 19, 0, 11, 2, 0, 26, 1, 4, 29, 5, 1, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 055, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 2, 0, 9, 0, 0, 12, 1, 15, 2, 1, 1, 17, 0, 1, 24, 8, 26, 10, 1, 1, 0, 9, 0, 0, 19, 2, 20, 3, 1, 0, 0, 11, 0, 2, 0, 2, 0, 0, 14, 4, 0, 5, 1, 1, 10, 2, 1, 1, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 056, P, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 1, 0, 16, 7, 2, 0, 7, 1, 0, 3, 0, 7, 1, 2, 1, 16, 2, 0, 17, 5, 20, 6, 1, 1, 0, 9, 0, 0, 5, 4, 6, 5, 1, 0, 0, 6, 0, 1, 0, 2, 1, 1, 16, 2, 0, 8, 1, 3, 11, 4, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 25, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 27, 3, 0, 4, 1, 0, 9, 5, 14, 1, 6, 1
INVAR-1, Run: 057, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 9, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 1, 0, 8, 1, 0, 15, 1, 18, 2, 0, 1, 17, 1, 0, 31, 10, 33, 11, 1, 1, 0, 9, 0, 0, 6, 4, 6, 4, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 17, 1, 0, 5, 7, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 058, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 0, 18, 7, 1, 1, 9, 0, 0, 15, 6, 18, 8, 0, 1, 17, 1, 0, 4, 1, 6, 2, 1, 1, 0, 9, 0, 0, 15, 6, 16, 7, 1, 0, 0, 7, 0, 7, 4, 8, 5, 1, 17, 1, 0, 37, 1, 6, 39, 7, 1, 1, 1, 1, 1, 3, 1, 8, 0, 29, 1, 0, 0, 0, 0, 0, 0, 0, 2, 15, 3, 18, 4, 1, 5, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
