Input Number, Run_Number, Result@ 100, F, Y, CE, X1, A, B, C, PO, D, CO, PE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-5, Run: 084, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 178, 0, 36, 19, 53, 1465, 17, 36, 1287, 26, 19, 7, 36, 17, 53, 129, 55
INVAR-5, Run: 085, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 700, 22, 35, 528, 26, 18, 8, 33, 20, 53, 325, 156
INVAR-5, Run: 086, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 648, 20, 31, 478, 26, 18, 8, 32, 21, 53, 265, 127
INVAR-5, Run: 087, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 178, 0, 36, 19, 53, 1061, 23, 42, 883, 26, 19, 7, 36, 17, 53, 293, 137
INVAR-5, Run: 088, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 168, 0, 31, 9, 53, 772, 20, 29, 604, 26, 16, 10, 31, 22, 53, 273, 132
INVAR-5, Run: 089, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 168, 0, 31, 9, 53, 551, 20, 29, 383, 26, 14, 12, 31, 22, 53, 271, 131
INVAR-5, Run: 090, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 174, 0, 34, 15, 53, 855, 18, 33, 681, 26, 18, 8, 34, 19, 53, 209, 97
INVAR-5, Run: 091, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 178, 0, 36, 19, 53, 1155, 26, 45, 977, 26, 17, 9, 36, 17, 53, 295, 138
INVAR-5, Run: 092, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 166, 0, 30, 7, 53, 483, 17, 24, 317, 26, 15, 11, 30, 23, 53, 319, 156
INVAR-5, Run: 093, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 694, 18, 35, 518, 26, 20, 6, 35, 18, 53, 165, 74
INVAR-5, Run: 094, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 867, 18, 29, 697, 26, 16, 10, 32, 21, 53, 387, 188
INVAR-5, Run: 095, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 1061, 18, 35, 885, 26, 15, 11, 35, 18, 53, 101, 42
INVAR-5, Run: 096, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 172, 0, 33, 13, 53, 1212, 19, 32, 1040, 26, 17, 9, 33, 20, 53, 271, 129
INVAR-5, Run: 097, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 588, 22, 39, 412, 26, 15, 11, 35, 18, 53, 205, 94
INVAR-5, Run: 098, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 176, 0, 35, 17, 53, 581, 17, 34, 405, 26, 19, 7, 35, 18, 53, 243, 113
INVAR-5, Run: 099, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 168, 0, 31, 9, 53, 573, 23, 32, 405, 26, 16, 10, 31, 22, 53, 281, 136
INVAR-5, Run: 100, P, 0, 159, 0, 0, 0, 0, 0, 1, 0, 170, 0, 32, 11, 53, 745, 17, 28, 575, 26, 17, 9, 32, 21, 53, 271, 130
INVAR-6, Run: 001, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 560, 0, 105, 35, 175, 4398, 62, 97, 3838, 87, 59, 28, 105, 70, 175, 1565, 765
INVAR-6, Run: 002, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 548, 0, 99, 23, 175, 4434, 44, 67, 3886, 87, 59, 28, 99, 76, 175, 2021, 999
INVAR-6, Run: 003, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 5344, 76, 109, 4786, 87, 58, 29, 104, 71, 175, 2013, 990
INVAR-6, Run: 004, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 548, 0, 99, 23, 175, 6165, 69, 92, 5617, 87, 57, 30, 99, 76, 175, 1841, 909
INVAR-6, Run: 005, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 562, 0, 106, 37, 175, 4770, 78, 115, 4208, 87, 53, 34, 106, 69, 175, 1521, 742
INVAR-6, Run: 006, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 5221, 55, 86, 4665, 87, 52, 35, 103, 72, 175, 1659, 814
INVAR-6, Run: 007, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 564, 0, 107, 39, 175, 4680, 65, 104, 4116, 87, 60, 27, 107, 68, 175, 1739, 850
INVAR-6, Run: 008, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 4795, 62, 93, 4239, 87, 54, 33, 103, 72, 175, 1781, 875
INVAR-6, Run: 009, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 560, 0, 105, 35, 175, 4830, 55, 90, 4270, 87, 61, 26, 105, 70, 175, 2195, 1080
INVAR-6, Run: 010, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 4833, 66, 93, 4281, 87, 55, 32, 101, 74, 175, 1207, 590
INVAR-6, Run: 011, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 3741, 57, 90, 3183, 87, 53, 34, 104, 71, 175, 1329, 648
INVAR-6, Run: 012, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4710, 79, 108, 4156, 87, 51, 36, 102, 73, 175, 1877, 924
INVAR-6, Run: 013, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4157, 65, 94, 3603, 87, 58, 29, 102, 73, 175, 1651, 811
INVAR-6, Run: 014, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 560, 0, 105, 35, 175, 4320, 60, 95, 3760, 87, 58, 29, 105, 70, 175, 1785, 875
INVAR-6, Run: 015, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 550, 0, 100, 25, 175, 3534, 71, 96, 2984, 87, 45, 42, 100, 75, 175, 1577, 776
INVAR-6, Run: 016, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4774, 55, 84, 4220, 87, 64, 23, 102, 73, 175, 1785, 878
INVAR-6, Run: 017, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 6000, 56, 85, 5446, 87, 60, 27, 102, 73, 175, 1879, 925
INVAR-6, Run: 018, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 4444, 70, 103, 3886, 87, 47, 40, 104, 71, 175, 2239, 1103
INVAR-6, Run: 019, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 568, 0, 109, 43, 175, 4287, 70, 113, 3719, 87, 55, 32, 109, 66, 175, 1745, 851
INVAR-6, Run: 020, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 560, 0, 105, 35, 175, 4487, 43, 78, 3927, 87, 59, 28, 105, 70, 175, 1689, 827
INVAR-6, Run: 021, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 6266, 85, 118, 5708, 87, 55, 32, 104, 71, 175, 2265, 1116
INVAR-6, Run: 022, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 4697, 68, 101, 4139, 87, 50, 37, 104, 71, 175, 1985, 976
INVAR-6, Run: 023, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 5315, 57, 88, 4759, 87, 57, 30, 103, 72, 175, 1629, 799
INVAR-6, Run: 024, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 562, 0, 106, 37, 175, 4600, 43, 80, 4038, 87, 63, 24, 106, 69, 175, 1137, 550
INVAR-6, Run: 025, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 3728, 52, 85, 3170, 87, 52, 35, 104, 71, 175, 1821, 894
INVAR-6, Run: 026, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 5213, 57, 86, 4659, 87, 65, 22, 102, 73, 175, 2019, 995
INVAR-6, Run: 027, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 562, 0, 106, 37, 175, 4816, 56, 93, 4254, 87, 56, 31, 106, 69, 175, 2127, 1045
INVAR-6, Run: 028, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 4205, 57, 84, 3653, 87, 47, 40, 101, 74, 175, 1955, 964
INVAR-6, Run: 029, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 568, 0, 109, 43, 175, 4830, 67, 110, 4262, 87, 58, 29, 109, 66, 175, 1301, 629
INVAR-6, Run: 030, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4443, 66, 95, 3889, 87, 54, 33, 102, 73, 175, 1703, 837
INVAR-6, Run: 031, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 3354, 45, 72, 2802, 87, 63, 24, 101, 74, 175, 2445, 1209
INVAR-6, Run: 032, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 4849, 60, 91, 4293, 87, 62, 25, 103, 72, 175, 2305, 1137
INVAR-6, Run: 033, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 4206, 55, 86, 3650, 87, 56, 31, 103, 72, 175, 1741, 855
INVAR-6, Run: 034, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 4308, 81, 108, 3756, 87, 56, 31, 101, 74, 175, 2201, 1087
INVAR-6, Run: 035, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 570, 0, 110, 45, 175, 6371, 58, 103, 5801, 87, 59, 28, 110, 65, 175, 1371, 663
INVAR-6, Run: 036, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 4851, 79, 112, 4293, 87, 48, 39, 104, 71, 175, 1701, 834
INVAR-6, Run: 037, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 546, 0, 98, 21, 175, 4207, 55, 76, 3661, 87, 61, 26, 98, 77, 175, 1977, 978
INVAR-6, Run: 038, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 4607, 65, 98, 4049, 87, 50, 37, 104, 71, 175, 2087, 1027
INVAR-6, Run: 039, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 5631, 54, 87, 5073, 87, 57, 30, 104, 71, 175, 2075, 1021
INVAR-6, Run: 040, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 6870, 74, 105, 6314, 87, 63, 24, 103, 72, 175, 1867, 918
INVAR-6, Run: 041, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 4331, 69, 102, 3773, 87, 53, 34, 104, 71, 175, 1995, 981
INVAR-6, Run: 042, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 560, 0, 105, 35, 175, 6290, 57, 92, 5730, 87, 54, 33, 105, 70, 175, 1455, 710
INVAR-6, Run: 043, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 560, 0, 105, 35, 175, 4675, 72, 107, 4115, 87, 58, 29, 105, 70, 175, 2169, 1067
INVAR-6, Run: 044, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 4708, 60, 93, 4150, 87, 53, 34, 104, 71, 175, 1573, 770
INVAR-6, Run: 045, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 5063, 68, 97, 4509, 87, 58, 29, 102, 73, 175, 1807, 889
INVAR-6, Run: 046, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 546, 0, 98, 21, 175, 4067, 56, 77, 3521, 87, 55, 32, 98, 77, 175, 1995, 987
INVAR-6, Run: 047, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 4304, 67, 98, 3748, 87, 50, 37, 103, 72, 175, 3217, 1593
INVAR-6, Run: 048, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 550, 0, 100, 25, 175, 4645, 83, 108, 4095, 87, 57, 30, 100, 75, 175, 2917, 1446
INVAR-6, Run: 049, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 5965, 76, 107, 5409, 87, 57, 30, 103, 72, 175, 2073, 1021
INVAR-6, Run: 050, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 4300, 79, 110, 3744, 87, 53, 34, 103, 72, 175, 1855, 912
INVAR-6, Run: 051, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 550, 0, 100, 25, 175, 3369, 62, 87, 2819, 87, 45, 42, 100, 75, 175, 2591, 1283
INVAR-6, Run: 052, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 562, 0, 106, 37, 175, 4129, 92, 129, 3567, 87, 51, 36, 106, 69, 175, 2301, 1132
INVAR-6, Run: 053, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 562, 0, 106, 37, 175, 5200, 57, 94, 4638, 87, 57, 30, 106, 69, 175, 2145, 1054
INVAR-6, Run: 054, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 6043, 55, 86, 5487, 87, 55, 32, 103, 72, 175, 1551, 760
INVAR-6, Run: 055, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4271, 58, 87, 3717, 87, 62, 25, 102, 73, 175, 1445, 708
INVAR-6, Run: 056, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 550, 0, 100, 25, 175, 4611, 59, 84, 4061, 87, 62, 25, 100, 75, 175, 1697, 836
INVAR-6, Run: 057, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 4610, 52, 79, 4058, 87, 60, 27, 101, 74, 175, 1805, 889
INVAR-6, Run: 058, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 5324, 76, 109, 4766, 87, 61, 26, 104, 71, 175, 2059, 1013
INVAR-6, Run: 059, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 560, 0, 105, 35, 175, 4628, 58, 93, 4068, 87, 58, 29, 105, 70, 175, 1737, 851
INVAR-6, Run: 060, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 4461, 47, 78, 3905, 87, 64, 23, 103, 72, 175, 2167, 1068
INVAR-6, Run: 061, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 4880, 52, 85, 4322, 87, 53, 34, 104, 71, 175, 1205, 586
INVAR-6, Run: 062, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 5171, 56, 83, 4619, 87, 59, 28, 101, 74, 175, 2101, 1037
INVAR-6, Run: 063, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4054, 51, 80, 3500, 87, 59, 28, 102, 73, 175, 2081, 1026
INVAR-6, Run: 064, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 548, 0, 99, 23, 175, 4565, 72, 95, 4017, 87, 51, 36, 99, 76, 175, 1659, 818
INVAR-6, Run: 065, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 3972, 49, 80, 3416, 87, 57, 30, 103, 72, 175, 1609, 789
INVAR-6, Run: 066, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 564, 0, 107, 39, 175, 4607, 63, 102, 4043, 87, 54, 33, 107, 68, 175, 2077, 1019
INVAR-6, Run: 067, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 5534, 54, 87, 4976, 87, 60, 27, 104, 71, 175, 1983, 975
INVAR-6, Run: 068, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 4935, 56, 87, 4379, 87, 56, 31, 103, 72, 175, 1451, 710
INVAR-6, Run: 069, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 3848, 51, 82, 3292, 87, 64, 23, 103, 72, 175, 2033, 1001
INVAR-6, Run: 070, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 548, 0, 99, 23, 175, 4441, 68, 91, 3893, 87, 56, 31, 99, 76, 175, 1905, 941
INVAR-6, Run: 071, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 4663, 73, 106, 4105, 87, 46, 41, 104, 71, 175, 1387, 677
INVAR-6, Run: 072, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 4066, 54, 81, 3514, 87, 55, 32, 101, 74, 175, 1853, 913
INVAR-6, Run: 073, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 4466, 59, 90, 3910, 87, 55, 32, 103, 72, 175, 1699, 834
INVAR-6, Run: 074, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 564, 0, 107, 39, 175, 4492, 63, 102, 3928, 87, 56, 31, 107, 68, 175, 2059, 1010
INVAR-6, Run: 075, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 5698, 61, 94, 5140, 87, 57, 30, 104, 71, 175, 1735, 851
INVAR-6, Run: 076, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 552, 0, 101, 27, 175, 4225, 66, 93, 3673, 87, 53, 34, 101, 74, 175, 1673, 823
INVAR-6, Run: 077, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 564, 0, 107, 39, 175, 4036, 49, 88, 3472, 87, 58, 29, 107, 68, 175, 1465, 713
INVAR-6, Run: 078, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 550, 0, 100, 25, 175, 6129, 64, 89, 5579, 87, 48, 39, 100, 75, 175, 2165, 1070
INVAR-6, Run: 079, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 564, 0, 107, 39, 175, 4790, 55, 94, 4226, 87, 53, 34, 107, 68, 175, 2425, 1193
INVAR-6, Run: 080, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4570, 78, 107, 4016, 87, 46, 41, 102, 73, 175, 1885, 928
INVAR-6, Run: 081, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 550, 0, 100, 25, 175, 5177, 71, 96, 4627, 87, 51, 36, 100, 75, 175, 1779, 877
INVAR-6, Run: 082, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 568, 0, 109, 43, 175, 5458, 65, 108, 4890, 87, 60, 27, 109, 66, 175, 2063, 1010
INVAR-6, Run: 083, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 560, 0, 105, 35, 175, 5545, 85, 120, 4985, 87, 55, 32, 105, 70, 175, 1503, 734
INVAR-6, Run: 084, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 546, 0, 98, 21, 175, 4038, 68, 89, 3492, 87, 58, 29, 98, 77, 175, 2753, 1366
INVAR-6, Run: 085, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 5378, 50, 83, 4820, 87, 56, 31, 104, 71, 175, 2741, 1354
INVAR-6, Run: 086, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 3999, 47, 76, 3445, 87, 62, 25, 102, 73, 175, 1503, 737
INVAR-6, Run: 087, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 7019, 61, 92, 6463, 87, 59, 28, 103, 72, 175, 2255, 1112
INVAR-6, Run: 088, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4000, 68, 97, 3446, 87, 54, 33, 102, 73, 175, 1791, 881
INVAR-6, Run: 089, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 5245, 56, 87, 4689, 87, 55, 32, 103, 72, 175, 1905, 937
INVAR-6, Run: 090, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 560, 0, 105, 35, 175, 5039, 48, 83, 4479, 87, 64, 23, 105, 70, 175, 1589, 777
INVAR-6, Run: 091, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 562, 0, 106, 37, 175, 5477, 68, 105, 4915, 87, 54, 33, 106, 69, 175, 1351, 657
INVAR-6, Run: 092, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 554, 0, 102, 29, 175, 4376, 62, 91, 3822, 87, 52, 35, 102, 73, 175, 2037, 1004
INVAR-6, Run: 093, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 556, 0, 103, 31, 175, 5970, 49, 80, 5414, 87, 56, 31, 103, 72, 175, 1555, 762
INVAR-6, Run: 094, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 4610, 63, 96, 4052, 87, 63, 24, 104, 71, 175, 2119, 1043
INVAR-6, Run: 095, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 546, 0, 98, 21, 175, 4008, 60, 81, 3462, 87, 50, 37, 98, 77, 175, 1713, 846
INVAR-6, Run: 096, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 548, 0, 99, 23, 175, 5011, 72, 95, 4463, 87, 62, 25, 99, 76, 175, 1831, 904
INVAR-6, Run: 097, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 3577, 60, 93, 3019, 87, 58, 29, 104, 71, 175, 1459, 713
INVAR-6, Run: 098, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 4976, 73, 106, 4418, 87, 50, 37, 104, 71, 175, 1633, 800
INVAR-6, Run: 099, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 568, 0, 109, 43, 175, 5166, 52, 95, 4598, 87, 51, 36, 109, 66, 175, 1769, 863
INVAR-6, Run: 100, P, 0, 525, 0, 0, 0, 0, 0, 1, 0, 558, 0, 104, 33, 175, 4515, 65, 98, 3957, 87, 49, 38, 104, 71, 175, 2045, 1006
INVAR-7, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
