Input Number, Run_Number, Result@ 100, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AIuAJab, AGuAIab, Leaderai, AIuAJX1, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-13, Run: 007, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 19, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 1, 0, 3, 0, 0, 16, 5, 18, 6, 0, 1, 5, 1, 0, 21, 5, 23, 6, 1, 1, 0, 3, 0, 0, 0, 1, 1, 2, 1, 0, 0, 29, 0, 10, 5, 10, 5, 0, 5, 1, 0, 7, 6, 1, 9, 2, 1, 1, 1, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 5, 3, 0, 0, 3, 0, 0, 11, 2, 12, 3, 1, 1, 5, 1, 0, 3, 3, 5, 4, 1, 1, 0, 3, 0, 0, 7, 2, 8, 3, 1, 0, 0, 16, 0, 0, 0, 1, 1, 1, 4, 1, 1, 30, 0, 5, 33, 7, 1, 1, 1, 1, 1, 1, 0, 18, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 2, 8, 3, 1, 2, 0, 0, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 5, 2, 1, 0, 3, 0, 0, 12, 5, 14, 6, 1, 1, 5, 1, 0, 15, 3, 17, 4, 1, 1, 0, 3, 0, 0, 3, 0, 4, 1, 1, 0, 0, 14, 0, 5, 0, 6, 1, 1, 6, 0, 0, 21, 7, 6, 22, 7, 1, 1, 1, 1, 1, 0, 0, 16, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 1, 1, 3, 0, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 5, 2, 1, 0, 2, 1, 0, 32, 8, 35, 9, 1, 1, 4, 2, 0, 14, 8, 17, 9, 1, 1, 0, 3, 0, 0, 2, 2, 3, 3, 1, 0, 0, 2, 0, 0, 0, 1, 1, 1, 6, 0, 0, 29, 0, 7, 30, 8, 1, 1, 1, 1, 1, 2, 0, 4, 0, 12, 2, 0, 0, 0, 0, 0, 0, 0, 1, 11, 1, 14, 2, 1, 1, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 6, 3, 0, 0, 3, 0, 0, 8, 1, 9, 2, 0, 1, 6, 0, 0, 1, 0, 2, 1, 1, 1, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 2, 6, 3, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 012, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 0, 0, 3, 0, 0, 2, 0, 3, 1, 0, 1, 6, 0, 0, 17, 2, 18, 3, 1, 1, 0, 3, 0, 0, 3, 4, 4, 5, 1, 0, 0, 7, 0, 3, 2, 4, 3, 1, 5, 1, 0, 31, 2, 9, 33, 10, 1, 1, 1, 1, 1, 2, 0, 8, 0, 9, 2, 0, 0, 0, 0, 0, 0, 0, 3, 7, 1, 9, 1, 0, 1, 0, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 5, 2, 1, 0, 2, 0, 1, 1, 1, 4, 3, 1, 1, 5, 1, 0, 10, 1, 12, 2, 1, 1, 0, 3, 0, 0, 10, 4, 11, 5, 1, 0, 0, 8, 0, 24, 7, 25, 8, 1, 3, 1, 0, 1, 2, 0, 3, 1, 1, 1, 1, 1, 1, 3, 0, 10, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 3, 6, 2, 8, 3, 1, 0, 0, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 014, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 5, 2, 1, 0, 2, 0, 0, 0, 0, 2, 1, 1, 1, 5, 1, 0, 3, 0, 5, 1, 1, 1, 0, 2, 1, 0, 1, 0, 2, 0, 0, 0, 0, 5, 0, 0, 2, 0, 2, 1, 5, 1, 0, 18, 3, 9, 20, 10, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 9, 0, 0, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10, 0, 0, 0, 0, 0, 27, 5, 28, 1, 6, 1
INVAR-13, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 5, 2, 1, 0, 2, 1, 0, 3, 0, 6, 1, 1, 1, 6, 0, 0, 1, 0, 2, 1, 1, 1, 0, 3, 0, 0, 13, 2, 14, 3, 1, 0, 0, 27, 0, 3, 0, 4, 1, 1, 4, 1, 1, 5, 0, 1, 8, 3, 1, 1, 1, 1, 1, 1, 0, 29, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 1, 17, 5, 19, 7, 1, 2, 0, 0, 10, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 016, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 19, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 0, 0, 2, 1, 0, 6, 3, 8, 4, 0, 1, 6, 0, 0, 35, 10, 36, 11, 1, 1, 0, 3, 0, 0, 4, 1, 5, 2, 1, 0, 0, 6, 0, 15, 3, 16, 3, 0, 6, 0, 0, 10, 1, 3, 11, 4, 1, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 017, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 0, 0, 3, 0, 0, 11, 4, 12, 5, 0, 1, 5, 1, 0, 20, 7, 22, 8, 1, 1, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 1, 6, 0, 0, 6, 12, 3, 7, 4, 1, 1, 1, 1, 1, 0, 0, 29, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 13, 2, 0, 2, 0, 0, 2, 0, 0, 13, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 018, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 6, 6, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 3, 0, 0, 15, 6, 16, 7, 1, 1, 5, 1, 0, 34, 14, 36, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 019, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 6, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 1, 0, 3, 0, 0, 17, 7, 19, 8, 1, 1, 6, 0, 0, 32, 10, 32, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 5, 3, 0, 0, 3, 0, 0, 1, 0, 2, 1, 1, 1, 5, 0, 1, 19, 2, 21, 4, 1, 1, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 1, 6, 0, 0, 6, 9, 5, 7, 6, 1, 1, 1, 1, 1, 1, 0, 23, 0, 12, 1, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 2, 1, 1, 1, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 021, P, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 2, 0, 1, 29, 8, 31, 9, 1, 0, 4, 2, 0, 2, 0, 5, 1, 1, 1, 1, 3, 0, 0, 2, 2, 3, 3, 1, 0, 0, 33, 0, 2, 1, 3, 2, 1, 6, 0, 0, 19, 5, 7, 20, 8, 1, 1, 1, 1, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 022, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 1, 18, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 3, 0, 0, 64, 14, 65, 15, 0, 1, 5, 1, 0, 31, 7, 33, 8, 1, 1, 1, 3, 0, 0, 4, 0, 5, 1, 1, 0, 0, 9, 0, 15, 5, 16, 6, 1, 6, 0, 0, 23, 0, 11, 24, 11, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 023, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 19, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 2, 0, 3, 0, 0, 19, 4, 22, 5, 0, 1, 5, 1, 0, 36, 10, 38, 11, 1, 1, 0, 3, 0, 0, 7, 2, 8, 2, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 5, 0, 7, 1, 1, 1, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 024, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 19, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 3, 0, 0, 23, 4, 24, 5, 2, 1, 4, 2, 0, 6, 2, 9, 3, 1, 1, 0, 3, 0, 0, 28, 15, 29, 16, 1, 0, 0, 20, 0, 6, 2, 6, 2, 0, 5, 1, 0, 4, 2, 1, 6, 2, 1, 1, 1, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 4, 2, 1, 0, 2, 1, 0, 7, 1, 10, 2, 2, 1, 6, 0, 0, 5, 3, 6, 4, 1, 1, 0, 3, 0, 0, 6, 1, 7, 2, 1, 0, 0, 3, 0, 10, 2, 11, 3, 1, 6, 0, 0, 3, 0, 1, 4, 2, 1, 1, 1, 1, 1, 1, 0, 6, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 1, 5, 1, 7, 3, 1, 2, 0, 0, 12, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 026, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 0, 2, 0, 1, 26, 5, 29, 7, 1, 1, 5, 1, 0, 2, 0, 4, 1, 1, 1, 1, 3, 0, 0, 11, 5, 12, 6, 1, 0, 0, 13, 0, 8, 1, 9, 2, 1, 3, 3, 0, 29, 3, 8, 33, 9, 1, 1, 1, 1, 1, 2, 0, 16, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 1, 11, 1, 0, 1, 0, 0, 13, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 6, 2, 1, 0, 3, 0, 0, 5, 2, 7, 3, 0, 1, 5, 1, 0, 0, 0, 2, 1, 1, 1, 0, 3, 0, 0, 3, 0, 4, 1, 1, 0, 0, 5, 0, 9, 2, 10, 3, 1, 5, 1, 0, 9, 0, 1, 11, 2, 1, 1, 1, 1, 1, 1, 1, 6, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 4, 21, 5, 1, 1, 0, 0, 11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 6, 3, 0, 0, 1, 1, 1, 4, 0, 7, 2, 0, 1, 5, 1, 0, 10, 2, 12, 3, 1, 1, 0, 3, 0, 0, 3, 3, 4, 4, 1, 0, 0, 6, 0, 1, 1, 2, 2, 1, 5, 1, 0, 38, 1, 15, 40, 16, 1, 1, 1, 1, 1, 0, 0, 7, 0, 10, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 1, 3, 0, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 029, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 13, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 3, 0, 0, 24, 6, 25, 7, 1, 1, 6, 0, 0, 2, 0, 3, 1, 1, 1, 0, 3, 0, 0, 4, 0, 5, 1, 1, 0, 0, 8, 0, 47, 11, 47, 11, 0, 4, 0, 0, 1, 4, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 030, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 6, 3, 0, 0, 2, 0, 0, 4, 0, 5, 1, 0, 1, 5, 1, 0, 7, 1, 9, 2, 1, 1, 0, 3, 0, 0, 8, 2, 9, 3, 1, 0, 0, 6, 0, 2, 0, 3, 1, 1, 6, 0, 0, 2, 1, 2, 3, 3, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 12, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 0, 0, 5, 1, 6, 1, 2, 1
INVAR-13, Run: 031, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 3, 1, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 1, 0, 3, 0, 0, 10, 2, 12, 3, 0, 1, 4, 1, 1, 47, 11, 50, 13, 1, 1, 0, 3, 0, 0, 3, 1, 4, 1, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 032, P, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 0, 1, 0, 0, 0, 1, 2, 2, 1, 1, 3, 0, 0, 3, 3, 4, 4, 1, 1, 0, 1, 0, 0, 7, 4, 8, 5, 1, 0, 0, 0, 1, 18, 3, 20, 5, 1, 3, 0, 0, 1, 0, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 1, 0, 0, 3, 1, 4, 1, 2, 1
INVAR-13, Run: 033, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 6, 3, 0, 0, 2, 1, 0, 10, 2, 12, 3, 0, 1, 5, 1, 0, 11, 6, 13, 7, 1, 1, 0, 2, 1, 0, 1, 0, 3, 1, 1, 0, 0, 10, 0, 12, 5, 12, 5, 1, 6, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 0, 11, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 5, 2, 1, 0, 0, 0, 13, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 034, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 6, 3, 0, 0, 2, 0, 1, 1, 0, 3, 2, 0, 1, 6, 0, 0, 13, 2, 14, 3, 1, 1, 0, 2, 1, 0, 0, 1, 1, 1, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 6, 0, 0, 13, 3, 0, 14, 1, 1, 1, 1, 1, 1, 0, 0, 13, 1, 12, 1, 0, 0, 0, 0, 0, 0, 0, 4, 20, 1, 23, 3, 1, 1, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 035, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 4, 3, 0, 0, 3, 0, 0, 14, 4, 15, 5, 2, 1, 3, 2, 1, 5, 0, 9, 2, 1, 1, 0, 3, 0, 0, 5, 2, 6, 3, 1, 0, 0, 3, 0, 10, 0, 11, 1, 1, 6, 0, 0, 26, 2, 6, 27, 7, 1, 1, 1, 1, 1, 0, 1, 6, 0, 11, 1, 0, 0, 0, 0, 0, 0, 0, 3, 14, 3, 17, 4, 1, 2, 0, 0, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-13, Run: 036, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 6, 2, 1, 0, 2, 1, 0, 7, 5, 10, 6, 0, 1, 4, 2, 0, 4, 1, 7, 2, 1, 1, 0, 2, 1, 0, 1, 0, 2, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 4, 2, 0, 29, 3, 8, 32, 9, 1, 1, 1, 1, 1, 2, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22, 3, 23, 3, 0, 0, 0, 0, 11, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
