Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, CO, D, Y, PE, CE, E, F, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 014, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 31, 31, 0, 50, 37, 12, 50, 50, 100, 2084, 1042
INVAR-9, Run: 015, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 43, 41, 0, 50, 34, 15, 49, 50, 100, 1864, 932
INVAR-9, Run: 016, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 47, 45, 0, 50, 31, 18, 49, 50, 100, 1168, 584
INVAR-9, Run: 017, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 31, 29, 0, 50, 31, 18, 49, 50, 100, 1652, 826
INVAR-9, Run: 018, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 36, 34, 0, 50, 31, 18, 49, 50, 100, 2856, 1428
INVAR-9, Run: 019, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 26, 24, 0, 50, 37, 12, 49, 50, 100, 2244, 1122
INVAR-9, Run: 020, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 36, 36, 0, 50, 30, 19, 50, 50, 100, 1324, 662
INVAR-9, Run: 021, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 39, 37, 0, 50, 35, 14, 49, 50, 100, 2700, 1350
INVAR-9, Run: 022, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 31, 29, 0, 50, 28, 21, 49, 50, 100, 1442, 721
INVAR-9, Run: 023, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 29, 29, 0, 50, 35, 14, 50, 50, 100, 2082, 1041
INVAR-9, Run: 024, P, 0, 0, 0, 0, 0, 0, 300, 4, 1, 4, 48, 0, 100, 0, 35, 31, 0, 50, 25, 24, 48, 50, 100, 1894, 947
INVAR-9, Run: 025, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 27, 25, 0, 50, 36, 13, 49, 50, 100, 2098, 1049
INVAR-9, Run: 026, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 36, 34, 0, 50, 25, 24, 49, 50, 100, 1654, 827
INVAR-9, Run: 027, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 36, 36, 0, 50, 28, 21, 50, 50, 100, 3018, 1509
INVAR-9, Run: 028, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 32, 32, 0, 50, 32, 17, 50, 50, 100, 1846, 923
INVAR-9, Run: 029, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 41, 39, 0, 50, 31, 18, 49, 50, 100, 1340, 670
INVAR-9, Run: 030, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 33, 33, 0, 50, 27, 22, 50, 50, 100, 1542, 771
INVAR-9, Run: 031, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 31, 29, 0, 50, 27, 22, 49, 50, 100, 4536, 2268
INVAR-9, Run: 032, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 25, 25, 0, 50, 35, 14, 50, 50, 100, 1628, 814
INVAR-9, Run: 033, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 35, 35, 0, 50, 30, 19, 50, 50, 100, 1506, 753
INVAR-9, Run: 034, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 29, 27, 0, 50, 31, 18, 49, 50, 100, 1472, 736
INVAR-9, Run: 035, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 39, 39, 0, 50, 32, 17, 50, 50, 100, 1648, 824
INVAR-9, Run: 036, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 27, 27, 0, 50, 33, 16, 50, 50, 100, 1960, 980
INVAR-9, Run: 037, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 37, 35, 0, 50, 30, 19, 49, 50, 100, 2282, 1141
INVAR-9, Run: 038, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 32, 32, 0, 50, 36, 13, 50, 50, 100, 2018, 1009
INVAR-9, Run: 039, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 30, 28, 0, 50, 35, 14, 49, 50, 100, 1770, 885
INVAR-9, Run: 040, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 38, 38, 0, 50, 30, 19, 50, 50, 100, 2146, 1073
INVAR-9, Run: 041, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 37, 37, 0, 50, 29, 20, 50, 50, 100, 2446, 1223
INVAR-9, Run: 042, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 36, 36, 0, 50, 31, 18, 50, 50, 100, 1464, 732
INVAR-9, Run: 043, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 21, 21, 0, 50, 33, 16, 50, 50, 100, 2978, 1489
INVAR-9, Run: 044, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 34, 32, 0, 50, 20, 29, 49, 50, 100, 2004, 1002
INVAR-9, Run: 045, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 35, 33, 0, 50, 29, 20, 49, 50, 100, 1354, 677
INVAR-9, Run: 046, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 34, 32, 0, 50, 31, 18, 49, 50, 100, 2016, 1008
INVAR-9, Run: 047, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 35, 33, 0, 50, 29, 20, 49, 50, 100, 1656, 828
INVAR-9, Run: 048, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 43, 41, 0, 50, 32, 17, 49, 50, 100, 2128, 1064
INVAR-9, Run: 049, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 52, 50, 0, 50, 30, 19, 49, 50, 100, 1464, 732
INVAR-9, Run: 050, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 37, 35, 0, 50, 34, 15, 49, 50, 100, 1142, 571
INVAR-9, Run: 051, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 26, 26, 0, 50, 27, 22, 50, 50, 100, 1958, 979
INVAR-9, Run: 052, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 36, 34, 0, 50, 35, 14, 49, 50, 100, 1684, 842
INVAR-9, Run: 053, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 41, 39, 0, 50, 34, 15, 49, 50, 100, 2564, 1282
INVAR-9, Run: 054, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 37, 37, 0, 50, 36, 13, 50, 50, 100, 2076, 1038
INVAR-9, Run: 055, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 40, 40, 0, 50, 33, 16, 50, 50, 100, 2434, 1217
INVAR-9, Run: 056, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 44, 44, 0, 50, 33, 16, 50, 50, 100, 2164, 1082
INVAR-9, Run: 057, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 17, 17, 0, 50, 29, 20, 50, 50, 100, 2134, 1067
INVAR-9, Run: 058, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 40, 40, 0, 50, 35, 14, 50, 50, 100, 1352, 676
INVAR-9, Run: 059, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 34, 34, 0, 50, 36, 13, 50, 50, 100, 2078, 1039
INVAR-9, Run: 060, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 29, 29, 0, 50, 35, 14, 50, 50, 100, 2424, 1212
INVAR-9, Run: 061, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 30, 30, 0, 50, 29, 20, 50, 50, 100, 2070, 1035
INVAR-9, Run: 062, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 34, 34, 0, 50, 29, 20, 50, 50, 100, 2254, 1127
INVAR-9, Run: 063, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 36, 34, 0, 50, 30, 19, 49, 50, 100, 1956, 978
INVAR-9, Run: 064, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 37, 37, 0, 50, 30, 19, 50, 50, 100, 3216, 1608
INVAR-9, Run: 065, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 40, 38, 0, 50, 33, 16, 49, 50, 100, 2484, 1242
INVAR-9, Run: 066, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 33, 33, 0, 50, 30, 19, 50, 50, 100, 1180, 590
INVAR-9, Run: 067, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 31, 31, 0, 50, 32, 17, 50, 50, 100, 2060, 1030
INVAR-9, Run: 068, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 38, 36, 0, 50, 27, 22, 49, 50, 100, 2360, 1180
INVAR-9, Run: 069, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 37, 35, 0, 50, 31, 18, 49, 50, 100, 5030, 2515
INVAR-9, Run: 070, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 36, 34, 0, 50, 31, 18, 49, 50, 100, 1968, 984
INVAR-9, Run: 071, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 30, 30, 0, 50, 34, 15, 50, 50, 100, 2414, 1207
INVAR-9, Run: 072, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 33, 33, 0, 50, 25, 24, 50, 50, 100, 2076, 1038
INVAR-9, Run: 073, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 44, 42, 0, 50, 36, 13, 49, 50, 100, 2220, 1110
INVAR-9, Run: 074, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 34, 34, 0, 50, 30, 19, 50, 50, 100, 864, 432
INVAR-9, Run: 075, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 32, 30, 0, 50, 28, 21, 49, 50, 100, 2246, 1123
INVAR-9, Run: 076, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 37, 35, 0, 50, 29, 20, 49, 50, 100, 1582, 791
INVAR-9, Run: 077, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 37, 35, 0, 50, 27, 22, 49, 50, 100, 2152, 1076
INVAR-9, Run: 078, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 43, 43, 0, 50, 29, 20, 50, 50, 100, 2370, 1185
INVAR-9, Run: 079, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 34, 32, 0, 50, 31, 18, 49, 50, 100, 2088, 1044
INVAR-9, Run: 080, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 34, 32, 0, 50, 21, 28, 49, 50, 100, 3080, 1540
INVAR-9, Run: 081, P, 0, 0, 0, 0, 0, 0, 300, 4, 1, 4, 48, 0, 100, 0, 40, 36, 0, 50, 30, 19, 48, 50, 100, 2826, 1413
INVAR-9, Run: 082, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 37, 37, 0, 50, 32, 17, 50, 50, 100, 1384, 692
INVAR-9, Run: 083, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 30, 28, 0, 50, 34, 15, 49, 50, 100, 2184, 1092
INVAR-9, Run: 084, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 40, 38, 0, 50, 28, 21, 49, 50, 100, 2330, 1165
INVAR-9, Run: 085, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 41, 41, 0, 50, 29, 20, 50, 50, 100, 2282, 1141
INVAR-9, Run: 086, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 38, 38, 0, 50, 44, 5, 50, 50, 100, 4772, 2386
INVAR-9, Run: 087, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 36, 34, 0, 50, 34, 15, 49, 50, 100, 1034, 517
INVAR-9, Run: 088, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 31, 31, 0, 50, 31, 18, 50, 50, 100, 3758, 1879
INVAR-9, Run: 089, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 24, 24, 0, 50, 28, 21, 50, 50, 100, 2090, 1045
INVAR-9, Run: 090, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 26, 26, 0, 50, 31, 18, 50, 50, 100, 1590, 795
INVAR-9, Run: 091, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 45, 45, 0, 50, 27, 22, 50, 50, 100, 2082, 1041
INVAR-9, Run: 092, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 23, 23, 0, 50, 33, 16, 50, 50, 100, 1434, 717
INVAR-9, Run: 093, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 21, 21, 0, 50, 33, 16, 50, 50, 100, 1618, 809
INVAR-9, Run: 094, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 34, 34, 0, 50, 29, 20, 50, 50, 100, 2430, 1215
INVAR-9, Run: 095, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 52, 50, 0, 50, 30, 19, 49, 50, 100, 2446, 1223
INVAR-9, Run: 096, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 23, 23, 0, 50, 32, 17, 50, 50, 100, 1974, 987
INVAR-9, Run: 097, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 29, 29, 0, 50, 22, 27, 50, 50, 100, 1746, 873
INVAR-9, Run: 098, P, 0, 0, 0, 0, 0, 0, 300, 2, 1, 2, 49, 0, 100, 0, 37, 35, 0, 50, 28, 21, 49, 50, 100, 1918, 959
INVAR-9, Run: 099, P, 0, 0, 0, 0, 0, 0, 300, 0, 1, 0, 50, 0, 100, 0, 29, 29, 0, 50, 41, 8, 50, 50, 100, 5084, 2542
INVAR-9, Run: 100, P, 0, 0, 0, 0, 0, 0, 300, 4, 1, 4, 48, 0, 100, 0, 30, 26, 0, 50, 32, 17, 48, 50, 100, 2660, 1330
