Input Number, Run_Number, Result@ 100, CE, D, X1, H, M, PO, Y, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 084, P, 0, 217, 0, 1, 0, 1, 19, 118, 0, 0, 1, 99, 39, 205, 531, 19, 10, 9, 19, 39, 58, 106, 649
INVAR-4, Run: 085, P, 0, 211, 0, 1, 0, 1, 22, 118, 0, 0, 1, 96, 39, 206, 474, 19, 13, 6, 19, 39, 58, 110, 592
INVAR-4, Run: 086, P, 0, 189, 0, 1, 0, 1, 33, 118, 0, 0, 1, 85, 39, 154, 435, 19, 10, 9, 19, 39, 58, 69, 553
INVAR-4, Run: 087, P, 0, 235, 0, 1, 0, 1, 10, 118, 0, 0, 1, 108, 39, 174, 375, 19, 14, 5, 19, 39, 58, 66, 493
INVAR-4, Run: 088, P, 0, 221, 0, 1, 0, 1, 17, 118, 0, 0, 1, 101, 39, 193, 728, 19, 15, 4, 19, 39, 58, 92, 846
INVAR-4, Run: 089, P, 0, 205, 0, 1, 0, 1, 25, 118, 0, 0, 1, 93, 39, 164, 344, 19, 11, 8, 19, 39, 58, 71, 462
INVAR-4, Run: 090, P, 0, 237, 0, 1, 0, 1, 9, 118, 0, 0, 1, 109, 39, 227, 469, 19, 11, 8, 19, 39, 58, 118, 587
INVAR-4, Run: 091, P, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1, 102, 39, 220, 476, 19, 14, 5, 19, 39, 58, 118, 594
INVAR-4, Run: 092, P, 3, 258, 0, 1, 0, 1, 0, 118, 0, 0, 1, 121, 39, 182, 245, 19, 14, 5, 19, 39, 58, 64, 363
INVAR-4, Run: 093, P, 0, 223, 0, 1, 0, 1, 16, 118, 0, 0, 1, 102, 39, 338, 822, 19, 10, 9, 19, 39, 58, 236, 940
INVAR-4, Run: 094, P, 0, 201, 0, 1, 0, 1, 27, 118, 0, 0, 1, 91, 39, 192, 464, 19, 10, 9, 19, 39, 58, 101, 582
INVAR-4, Run: 095, P, 1, 236, 0, 1, 0, 1, 10, 118, 0, 0, 1, 109, 39, 233, 232, 19, 11, 8, 19, 39, 58, 125, 350
INVAR-4, Run: 096, P, 1, 256, 0, 1, 0, 1, 0, 118, 0, 0, 1, 119, 39, 212, 455, 19, 12, 7, 19, 39, 58, 94, 573
INVAR-4, Run: 097, P, 0, 209, 0, 1, 0, 1, 23, 118, 0, 0, 1, 95, 39, 176, 247, 19, 12, 7, 19, 39, 58, 81, 365
INVAR-4, Run: 098, P, 0, 209, 0, 1, 0, 1, 23, 118, 0, 0, 1, 95, 39, 144, 301, 19, 14, 5, 19, 39, 58, 49, 419
INVAR-4, Run: 099, P, 0, 207, 0, 1, 0, 1, 24, 118, 0, 0, 1, 94, 39, 220, 489, 19, 11, 8, 19, 39, 58, 126, 607
INVAR-4, Run: 100, P, 0, 197, 0, 1, 0, 1, 29, 118, 0, 0, 1, 89, 39, 178, 282, 19, 9, 10, 19, 39, 58, 89, 400
INVAR-5, Run: 001, P, 0, 228, 0, 1, 0, 1, 59, 160, 0, 0, 1, 101, 53, 260, 550, 26, 15, 11, 26, 53, 79, 159, 710
INVAR-5, Run: 002, P, 0, 246, 0, 1, 0, 1, 50, 160, 0, 0, 1, 110, 53, 295, 665, 26, 18, 8, 26, 53, 79, 185, 825
INVAR-5, Run: 003, P, 0, 246, 0, 1, 0, 1, 50, 160, 0, 0, 1, 110, 53, 296, 972, 26, 13, 13, 26, 53, 79, 186, 1132
INVAR-5, Run: 004, P, 0, 218, 0, 1, 0, 1, 64, 160, 0, 0, 1, 96, 53, 249, 604, 26, 14, 12, 26, 53, 79, 153, 764
INVAR-5, Run: 005, P, 0, 206, 0, 1, 0, 1, 70, 160, 0, 0, 1, 90, 53, 207, 575, 26, 18, 8, 26, 53, 79, 117, 735
INVAR-5, Run: 006, P, 0, 210, 0, 1, 0, 1, 68, 160, 0, 0, 1, 92, 53, 261, 583, 26, 17, 9, 26, 53, 79, 169, 743
INVAR-5, Run: 007, P, 0, 224, 0, 1, 0, 1, 61, 160, 0, 0, 1, 99, 53, 264, 473, 26, 19, 7, 26, 53, 79, 165, 633
INVAR-5, Run: 008, P, 0, 190, 0, 1, 0, 1, 78, 160, 0, 0, 1, 82, 53, 194, 406, 26, 17, 9, 26, 53, 79, 112, 566
INVAR-5, Run: 009, P, 0, 228, 0, 1, 0, 1, 59, 160, 0, 0, 1, 101, 53, 288, 760, 26, 18, 8, 26, 53, 79, 187, 920
INVAR-5, Run: 010, P, 0, 236, 0, 1, 0, 1, 55, 160, 0, 0, 1, 105, 53, 244, 579, 26, 17, 9, 26, 53, 79, 139, 739
INVAR-5, Run: 011, P, 0, 210, 0, 1, 0, 1, 68, 160, 0, 0, 1, 92, 53, 310, 876, 26, 18, 8, 26, 53, 79, 218, 1036
INVAR-5, Run: 012, P, 0, 180, 0, 1, 0, 1, 83, 160, 0, 0, 1, 77, 53, 247, 578, 26, 20, 6, 26, 53, 79, 170, 738
INVAR-5, Run: 013, P, 0, 258, 0, 1, 0, 1, 44, 160, 0, 0, 1, 116, 53, 259, 615, 26, 19, 7, 26, 53, 79, 143, 775
INVAR-5, Run: 014, P, 0, 234, 0, 1, 0, 1, 56, 160, 0, 0, 1, 104, 53, 297, 597, 26, 14, 12, 26, 53, 79, 193, 757
INVAR-5, Run: 015, P, 0, 274, 0, 1, 0, 1, 36, 160, 0, 0, 1, 124, 53, 329, 860, 26, 18, 8, 26, 53, 79, 205, 1020
INVAR-5, Run: 016, P, 0, 258, 0, 1, 0, 1, 44, 160, 0, 0, 1, 116, 53, 240, 405, 26, 16, 10, 26, 53, 79, 124, 565
INVAR-5, Run: 017, P, 0, 226, 0, 1, 0, 1, 60, 160, 0, 0, 1, 100, 53, 274, 655, 26, 20, 6, 26, 53, 79, 174, 815
INVAR-5, Run: 018, P, 0, 232, 0, 1, 0, 1, 57, 160, 0, 0, 1, 103, 53, 264, 817, 26, 16, 10, 26, 53, 79, 161, 977
INVAR-5, Run: 019, P, 0, 234, 0, 1, 0, 1, 56, 160, 0, 0, 1, 104, 53, 261, 596, 26, 17, 9, 26, 53, 79, 157, 756
INVAR-5, Run: 020, P, 0, 192, 0, 1, 0, 1, 77, 160, 0, 0, 1, 83, 53, 176, 518, 26, 23, 3, 26, 53, 79, 93, 678
INVAR-5, Run: 021, P, 0, 228, 0, 1, 0, 1, 59, 160, 0, 0, 1, 101, 53, 265, 757, 26, 22, 4, 26, 53, 79, 164, 917
INVAR-5, Run: 022, P, 0, 238, 0, 1, 0, 1, 54, 160, 0, 0, 1, 106, 53, 228, 482, 26, 15, 11, 26, 53, 79, 122, 642
INVAR-5, Run: 023, P, 0, 212, 0, 1, 0, 1, 67, 160, 0, 0, 1, 93, 53, 273, 665, 26, 16, 10, 26, 53, 79, 180, 825
INVAR-5, Run: 024, P, 0, 228, 0, 1, 0, 1, 59, 160, 0, 0, 1, 101, 53, 219, 572, 26, 19, 7, 26, 53, 79, 118, 732
INVAR-5, Run: 025, P, 0, 238, 0, 1, 0, 1, 54, 160, 0, 0, 1, 106, 53, 475, 1204, 26, 19, 7, 26, 53, 79, 369, 1364
INVAR-5, Run: 026, P, 0, 192, 0, 1, 0, 1, 77, 160, 0, 0, 1, 83, 53, 214, 599, 26, 19, 7, 26, 53, 79, 131, 759
INVAR-5, Run: 027, P, 0, 220, 0, 1, 0, 1, 63, 160, 0, 0, 1, 97, 53, 226, 523, 26, 14, 12, 26, 53, 79, 129, 683
INVAR-5, Run: 028, P, 0, 232, 0, 1, 0, 1, 57, 160, 0, 0, 1, 103, 53, 401, 975, 26, 16, 10, 26, 53, 79, 298, 1135
INVAR-5, Run: 029, P, 0, 206, 0, 1, 0, 1, 70, 160, 0, 0, 1, 90, 53, 274, 1066, 26, 17, 9, 26, 53, 79, 184, 1226
INVAR-5, Run: 030, P, 0, 206, 0, 1, 0, 1, 70, 160, 0, 0, 1, 90, 53, 244, 626, 26, 17, 9, 26, 53, 79, 154, 786
INVAR-5, Run: 031, P, 0, 216, 0, 1, 0, 1, 65, 160, 0, 0, 1, 95, 53, 274, 829, 26, 15, 11, 26, 53, 79, 179, 989
INVAR-5, Run: 032, P, 0, 234, 0, 1, 0, 1, 56, 160, 0, 0, 1, 104, 53, 304, 893, 26, 20, 6, 26, 53, 79, 200, 1053
INVAR-5, Run: 033, P, 0, 196, 0, 1, 0, 1, 75, 160, 0, 0, 1, 85, 53, 275, 797, 26, 16, 10, 26, 53, 79, 190, 957
INVAR-5, Run: 034, P, 0, 222, 0, 1, 0, 1, 62, 160, 0, 0, 1, 98, 53, 258, 693, 26, 15, 11, 26, 53, 79, 160, 853
INVAR-5, Run: 035, P, 0, 216, 0, 1, 0, 1, 65, 160, 0, 0, 1, 95, 53, 279, 609, 26, 17, 9, 26, 53, 79, 184, 769
INVAR-5, Run: 036, P, 0, 214, 0, 1, 0, 1, 66, 160, 0, 0, 1, 94, 53, 286, 567, 26, 14, 12, 26, 53, 79, 192, 727
INVAR-5, Run: 037, P, 0, 190, 0, 1, 0, 1, 78, 160, 0, 0, 1, 82, 53, 217, 481, 26, 17, 9, 26, 53, 79, 135, 641
INVAR-5, Run: 038, P, 0, 230, 0, 1, 0, 1, 58, 160, 0, 0, 1, 102, 53, 269, 450, 26, 18, 8, 26, 53, 79, 167, 610
INVAR-5, Run: 039, P, 1, 263, 0, 1, 0, 1, 42, 160, 0, 0, 1, 119, 53, 207, 484, 26, 14, 12, 26, 53, 79, 89, 644
INVAR-5, Run: 040, P, 0, 244, 0, 1, 0, 1, 51, 160, 0, 0, 1, 109, 53, 225, 639, 26, 19, 7, 26, 53, 79, 116, 799
INVAR-5, Run: 041, P, 0, 202, 0, 1, 0, 1, 72, 160, 0, 0, 1, 88, 53, 233, 688, 26, 18, 8, 26, 53, 79, 145, 848
INVAR-5, Run: 042, P, 0, 276, 0, 1, 0, 1, 35, 160, 0, 0, 1, 125, 53, 323, 875, 26, 12, 14, 26, 53, 79, 198, 1035
INVAR-5, Run: 043, P, 0, 212, 0, 1, 0, 1, 67, 160, 0, 0, 1, 93, 53, 277, 696, 26, 19, 7, 26, 53, 79, 184, 856
INVAR-5, Run: 044, P, 0, 226, 0, 1, 0, 1, 60, 160, 0, 0, 1, 100, 53, 247, 436, 26, 16, 10, 26, 53, 79, 147, 596
INVAR-5, Run: 045, P, 0, 214, 0, 1, 0, 1, 66, 160, 0, 0, 1, 94, 53, 240, 621, 26, 15, 11, 26, 53, 79, 146, 781
INVAR-5, Run: 046, P, 0, 244, 0, 1, 0, 1, 51, 160, 0, 0, 1, 109, 53, 234, 456, 26, 17, 9, 26, 53, 79, 125, 616
INVAR-5, Run: 047, P, 0, 224, 0, 1, 0, 1, 61, 160, 0, 0, 1, 99, 53, 230, 504, 26, 14, 12, 26, 53, 79, 131, 664
INVAR-5, Run: 048, P, 0, 248, 0, 1, 0, 1, 49, 160, 0, 0, 1, 111, 53, 254, 547, 26, 16, 10, 26, 53, 79, 143, 707
INVAR-5, Run: 049, P, 0, 226, 0, 1, 0, 1, 60, 160, 0, 0, 1, 100, 53, 232, 514, 26, 16, 10, 26, 53, 79, 132, 674
INVAR-5, Run: 050, P, 0, 224, 0, 1, 0, 1, 61, 160, 0, 0, 1, 99, 53, 241, 410, 26, 18, 8, 26, 53, 79, 142, 570
INVAR-5, Run: 051, P, 0, 236, 0, 1, 0, 1, 55, 160, 0, 0, 1, 105, 53, 233, 592, 26, 19, 7, 26, 53, 79, 128, 752
INVAR-5, Run: 052, P, 0, 248, 0, 1, 0, 1, 49, 160, 0, 0, 1, 111, 53, 312, 791, 26, 14, 12, 26, 53, 79, 201, 951
INVAR-5, Run: 053, P, 0, 238, 0, 1, 0, 1, 54, 160, 0, 0, 1, 106, 53, 208, 526, 26, 17, 9, 26, 53, 79, 102, 686
INVAR-5, Run: 054, P, 0, 208, 0, 1, 0, 1, 69, 160, 0, 0, 1, 91, 53, 242, 555, 26, 12, 14, 26, 53, 79, 151, 715
INVAR-5, Run: 055, P, 0, 206, 0, 1, 0, 1, 70, 160, 0, 0, 1, 90, 53, 218, 605, 26, 19, 7, 26, 53, 79, 128, 765
INVAR-5, Run: 056, P, 0, 242, 0, 1, 0, 1, 52, 160, 0, 0, 1, 108, 53, 323, 814, 26, 15, 11, 26, 53, 79, 215, 974
INVAR-5, Run: 057, P, 0, 236, 0, 1, 0, 1, 55, 160, 0, 0, 1, 105, 53, 198, 515, 26, 20, 6, 26, 53, 79, 93, 675
INVAR-5, Run: 058, P, 0, 224, 0, 1, 0, 1, 61, 160, 0, 0, 1, 99, 53, 238, 477, 26, 19, 7, 26, 53, 79, 139, 637
INVAR-5, Run: 059, P, 0, 234, 0, 1, 0, 1, 56, 160, 0, 0, 1, 104, 53, 270, 804, 26, 18, 8, 26, 53, 79, 166, 964
INVAR-5, Run: 060, P, 0, 196, 0, 1, 0, 1, 75, 160, 0, 0, 1, 85, 53, 197, 362, 26, 14, 12, 26, 53, 79, 112, 522
INVAR-5, Run: 061, P, 0, 224, 0, 1, 0, 1, 61, 160, 0, 0, 1, 99, 53, 343, 1103, 26, 20, 6, 26, 53, 79, 244, 1263
INVAR-5, Run: 062, P, 0, 226, 0, 1, 0, 1, 60, 160, 0, 0, 1, 100, 53, 241, 482, 26, 19, 7, 26, 53, 79, 141, 642
INVAR-5, Run: 063, P, 0, 240, 0, 1, 0, 1, 53, 160, 0, 0, 1, 107, 53, 303, 583, 26, 19, 7, 26, 53, 79, 196, 743
INVAR-5, Run: 064, P, 0, 258, 0, 1, 0, 1, 44, 160, 0, 0, 1, 116, 53, 203, 394, 26, 15, 11, 26, 53, 79, 87, 554
INVAR-5, Run: 065, P, 0, 228, 0, 1, 0, 1, 59, 160, 0, 0, 1, 101, 53, 333, 731, 26, 18, 8, 26, 53, 79, 232, 891
INVAR-5, Run: 066, P, 0, 212, 0, 1, 0, 1, 67, 160, 0, 0, 1, 93, 53, 238, 710, 26, 19, 7, 26, 53, 79, 145, 870
INVAR-5, Run: 067, P, 0, 240, 0, 1, 0, 1, 53, 160, 0, 0, 1, 107, 53, 245, 722, 26, 17, 9, 26, 53, 79, 138, 882
INVAR-5, Run: 068, P, 0, 218, 0, 1, 0, 1, 64, 160, 0, 0, 1, 96, 53, 209, 298, 26, 12, 14, 26, 53, 79, 113, 458
INVAR-5, Run: 069, P, 0, 216, 0, 1, 0, 1, 65, 160, 0, 0, 1, 95, 53, 228, 429, 26, 19, 7, 26, 53, 79, 133, 589
INVAR-5, Run: 070, P, 0, 220, 0, 1, 0, 1, 63, 160, 0, 0, 1, 97, 53, 232, 517, 26, 17, 9, 26, 53, 79, 135, 677
INVAR-5, Run: 071, P, 0, 224, 0, 1, 0, 1, 61, 160, 0, 0, 1, 99, 53, 219, 510, 26, 21, 5, 26, 53, 79, 120, 670
INVAR-5, Run: 072, P, 0, 214, 0, 1, 0, 1, 66, 160, 0, 0, 1, 94, 53, 292, 712, 26, 19, 7, 26, 53, 79, 198, 872
INVAR-5, Run: 073, P, 0, 230, 0, 1, 0, 1, 58, 160, 0, 0, 1, 102, 53, 300, 632, 26, 16, 10, 26, 53, 79, 198, 792
INVAR-5, Run: 074, P, 0, 236, 0, 1, 0, 1, 55, 160, 0, 0, 1, 105, 53, 265, 666, 26, 17, 9, 26, 53, 79, 160, 826
INVAR-5, Run: 075, P, 0, 234, 0, 1, 0, 1, 56, 160, 0, 0, 1, 104, 53, 218, 448, 26, 15, 11, 26, 53, 79, 114, 608
INVAR-5, Run: 076, P, 0, 200, 0, 1, 0, 1, 73, 160, 0, 0, 1, 87, 53, 330, 654, 26, 14, 12, 26, 53, 79, 243, 814
INVAR-5, Run: 077, P, 0, 226, 0, 1, 0, 1, 60, 160, 0, 0, 1, 100, 53, 195, 307, 26, 15, 11, 26, 53, 79, 95, 467
INVAR-5, Run: 078, P, 0, 270, 0, 1, 0, 1, 38, 160, 0, 0, 1, 122, 53, 313, 893, 26, 15, 11, 26, 53, 79, 191, 1053
INVAR-5, Run: 079, P, 0, 230, 0, 1, 0, 1, 58, 160, 0, 0, 1, 102, 53, 317, 686, 26, 14, 12, 26, 53, 79, 215, 846
INVAR-5, Run: 080, P, 0, 220, 0, 1, 0, 1, 63, 160, 0, 0, 1, 97, 53, 219, 486, 26, 17, 9, 26, 53, 79, 122, 646
INVAR-5, Run: 081, P, 0, 196, 0, 1, 0, 1, 75, 160, 0, 0, 1, 85, 53, 196, 427, 26, 11, 15, 26, 53, 79, 111, 587
INVAR-5, Run: 082, P, 0, 250, 0, 1, 0, 1, 48, 160, 0, 0, 1, 112, 53, 287, 573, 26, 11, 15, 26, 53, 79, 175, 733
INVAR-5, Run: 083, P, 0, 262, 0, 1, 0, 1, 42, 160, 0, 0, 1, 118, 53, 304, 718, 26, 16, 10, 26, 53, 79, 186, 878
INVAR-5, Run: 084, P, 0, 236, 0, 1, 0, 1, 55, 160, 0, 0, 1, 105, 53, 215, 642, 26, 17, 9, 26, 53, 79, 110, 802
INVAR-5, Run: 085, P, 0, 238, 0, 1, 0, 1, 54, 160, 0, 0, 1, 106, 53, 257, 493, 26, 18, 8, 26, 53, 79, 151, 653
INVAR-5, Run: 086, P, 0, 218, 0, 1, 0, 1, 64, 160, 0, 0, 1, 96, 53, 278, 612, 26, 20, 6, 26, 53, 79, 182, 772
INVAR-5, Run: 087, P, 0, 242, 0, 1, 0, 1, 52, 160, 0, 0, 1, 108, 53, 197, 545, 26, 21, 5, 26, 53, 79, 89, 705
INVAR-5, Run: 088, P, 0, 234, 0, 1, 0, 1, 56, 160, 0, 0, 1, 104, 53, 271, 703, 26, 21, 5, 26, 53, 79, 167, 863
INVAR-5, Run: 089, P, 0, 198, 0, 1, 0, 1, 74, 160, 0, 0, 1, 86, 53, 211, 550, 26, 17, 9, 26, 53, 79, 125, 710
INVAR-5, Run: 090, P, 0, 212, 0, 1, 0, 1, 67, 160, 0, 0, 1, 93, 53, 189, 416, 26, 19, 7, 26, 53, 79, 96, 576
INVAR-5, Run: 091, P, 0, 250, 0, 1, 0, 1, 48, 160, 0, 0, 1, 112, 53, 361, 1075, 26, 17, 9, 26, 53, 79, 249, 1235
INVAR-5, Run: 092, P, 0, 230, 0, 1, 0, 1, 58, 160, 0, 0, 1, 102, 53, 433, 1184, 26, 18, 8, 26, 53, 79, 331, 1344
INVAR-5, Run: 093, P, 0, 224, 0, 1, 0, 1, 61, 160, 0, 0, 1, 99, 53, 250, 541, 26, 23, 3, 26, 53, 79, 151, 701
INVAR-5, Run: 094, P, 0, 226, 0, 1, 0, 1, 60, 160, 0, 0, 1, 100, 53, 227, 506, 26, 17, 9, 26, 53, 79, 127, 666
INVAR-5, Run: 095, P, 0, 216, 0, 1, 0, 1, 65, 160, 0, 0, 1, 95, 53, 172, 577, 26, 23, 3, 26, 53, 79, 77, 737
INVAR-5, Run: 096, P, 0, 226, 0, 1, 0, 1, 60, 160, 0, 0, 1, 100, 53, 329, 924, 26, 19, 7, 26, 53, 79, 229, 1084
INVAR-5, Run: 097, P, 0, 210, 0, 1, 0, 1, 68, 160, 0, 0, 1, 92, 53, 324, 761, 26, 19, 7, 26, 53, 79, 232, 921
INVAR-5, Run: 098, P, 0, 224, 0, 1, 0, 1, 61, 160, 0, 0, 1, 99, 53, 200, 611, 26, 17, 9, 26, 53, 79, 101, 771
INVAR-5, Run: 099, P, 0, 238, 0, 1, 0, 1, 54, 160, 0, 0, 1, 106, 53, 298, 926, 26, 16, 10, 26, 53, 79, 192, 1086
INVAR-5, Run: 100, P, 0, 246, 0, 1, 0, 1, 50, 160, 0, 0, 1, 110, 53, 267, 736, 26, 18, 8, 26, 53, 79, 157, 896
INVAR-6, Run: 001, P, 0, 263, 0, 1, 0, 1, 438, 526, 0, 0, 1, 88, 175, 869, 3579, 87, 51, 36, 87, 175, 262, 781, 4105
INVAR-6, Run: 002, P, 0, 273, 0, 1, 0, 1, 433, 526, 0, 0, 1, 93, 175, 845, 5083, 87, 54, 33, 87, 175, 262, 752, 5609
INVAR-6, Run: 003, P, 0, 279, 0, 1, 0, 1, 430, 526, 0, 0, 1, 96, 175, 860, 4165, 87, 47, 40, 87, 175, 262, 764, 4691
INVAR-6, Run: 004, P, 0, 289, 0, 1, 0, 1, 425, 526, 0, 0, 1, 101, 175, 896, 4556, 87, 59, 28, 87, 175, 262, 795, 5082
INVAR-6, Run: 005, P, 0, 291, 0, 1, 0, 1, 424, 526, 0, 0, 1, 102, 175, 893, 3800, 87, 69, 18, 87, 175, 262, 791, 4326
INVAR-6, Run: 006, P, 0, 277, 0, 1, 0, 1, 431, 526, 0, 0, 1, 95, 175, 834, 3765, 87, 50, 37, 87, 175, 262, 739, 4291
INVAR-6, Run: 007, P, 0, 265, 0, 1, 0, 1, 437, 526, 0, 0, 1, 89, 175, 821, 3917, 87, 60, 27, 87, 175, 262, 732, 4443
INVAR-6, Run: 008, P, 0, 267, 0, 1, 0, 1, 436, 526, 0, 0, 1, 90, 175, 852, 3586, 87, 57, 30, 87, 175, 262, 762, 4112
INVAR-6, Run: 009, P, 0, 309, 0, 1, 0, 1, 415, 526, 0, 0, 1, 111, 175, 1164, 5136, 87, 59, 28, 87, 175, 262, 1053, 5662
INVAR-6, Run: 010, P, 0, 307, 0, 1, 0, 1, 416, 526, 0, 0, 1, 110, 175, 700, 3616, 87, 58, 29, 87, 175, 262, 590, 4142
INVAR-6, Run: 011, P, 0, 241, 0, 1, 0, 1, 449, 526, 0, 0, 1, 77, 175, 892, 4045, 87, 54, 33, 87, 175, 262, 815, 4571
INVAR-6, Run: 012, P, 0, 291, 0, 1, 0, 1, 424, 526, 0, 0, 1, 102, 175, 748, 2802, 87, 53, 34, 87, 175, 262, 646, 3328
INVAR-6, Run: 013, P, 0, 291, 0, 1, 0, 1, 424, 526, 0, 0, 1, 102, 175, 853, 3168, 87, 51, 36, 87, 175, 262, 751, 3694
INVAR-6, Run: 014, P, 0, 293, 0, 1, 0, 1, 423, 526, 0, 0, 1, 103, 175, 896, 3964, 87, 59, 28, 87, 175, 262, 793, 4490
INVAR-6, Run: 015, P, 0, 241, 0, 1, 0, 1, 449, 526, 0, 0, 1, 77, 175, 1063, 4397, 87, 51, 36, 87, 175, 262, 986, 4923
INVAR-6, Run: 016, P, 0, 273, 0, 1, 0, 1, 433, 526, 0, 0, 1, 93, 175, 868, 3754, 87, 46, 41, 87, 175, 262, 775, 4280
INVAR-6, Run: 017, P, 0, 291, 0, 1, 0, 1, 424, 526, 0, 0, 1, 102, 175, 922, 3402, 87, 48, 39, 87, 175, 262, 820, 3928
INVAR-6, Run: 018, P, 0, 299, 0, 1, 0, 1, 420, 526, 0, 0, 1, 106, 175, 889, 4956, 87, 52, 35, 87, 175, 262, 783, 5482
INVAR-6, Run: 019, P, 0, 289, 0, 1, 0, 1, 425, 526, 0, 0, 1, 101, 175, 1306, 5390, 87, 48, 39, 87, 175, 262, 1205, 5916
INVAR-6, Run: 020, P, 0, 321, 0, 1, 0, 1, 409, 526, 0, 0, 1, 117, 175, 847, 4180, 87, 56, 31, 87, 175, 262, 730, 4706
INVAR-6, Run: 021, P, 0, 289, 0, 1, 0, 1, 425, 526, 0, 0, 1, 101, 175, 1050, 3500, 87, 50, 37, 87, 175, 262, 949, 4026
INVAR-6, Run: 022, P, 0, 279, 0, 1, 0, 1, 430, 526, 0, 0, 1, 96, 175, 708, 3610, 87, 62, 25, 87, 175, 262, 612, 4136
INVAR-6, Run: 023, P, 0, 273, 0, 1, 0, 1, 433, 526, 0, 0, 1, 93, 175, 977, 3921, 87, 54, 33, 87, 175, 262, 884, 4447
INVAR-6, Run: 024, P, 0, 261, 0, 1, 0, 1, 439, 526, 0, 0, 1, 87, 175, 944, 4574, 87, 57, 30, 87, 175, 262, 857, 5100
INVAR-6, Run: 025, P, 0, 295, 0, 1, 0, 1, 422, 526, 0, 0, 1, 104, 175, 930, 4037, 87, 54, 33, 87, 175, 262, 826, 4563
INVAR-6, Run: 026, P, 0, 295, 0, 1, 0, 1, 422, 526, 0, 0, 1, 104, 175, 961, 3165, 87, 52, 35, 87, 175, 262, 857, 3691
INVAR-6, Run: 027, P, 0, 309, 0, 1, 0, 1, 415, 526, 0, 0, 1, 111, 175, 977, 3962, 87, 55, 32, 87, 175, 262, 866, 4488
INVAR-6, Run: 028, P, 0, 293, 0, 1, 0, 1, 423, 526, 0, 0, 1, 103, 175, 736, 3570, 87, 58, 29, 87, 175, 262, 633, 4096
INVAR-6, Run: 029, P, 0, 293, 0, 1, 0, 1, 423, 526, 0, 0, 1, 103, 175, 1112, 4552, 87, 60, 27, 87, 175, 262, 1009, 5078
INVAR-6, Run: 030, P, 0, 283, 0, 1, 0, 1, 428, 526, 0, 0, 1, 98, 175, 823, 3812, 87, 58, 29, 87, 175, 262, 725, 4338
INVAR-6, Run: 031, P, 0, 291, 0, 1, 0, 1, 424, 526, 0, 0, 1, 102, 175, 1056, 5065, 87, 60, 27, 87, 175, 262, 954, 5591
INVAR-6, Run: 032, P, 0, 289, 0, 1, 0, 1, 425, 526, 0, 0, 1, 101, 175, 821, 4192, 87, 58, 29, 87, 175, 262, 720, 4718
INVAR-6, Run: 033, P, 0, 279, 0, 1, 0, 1, 430, 526, 0, 0, 1, 96, 175, 1071, 4229, 87, 49, 38, 87, 175, 262, 975, 4755
INVAR-6, Run: 034, P, 0, 295, 0, 1, 0, 1, 422, 526, 0, 0, 1, 104, 175, 1063, 4219, 87, 54, 33, 87, 175, 262, 959, 4745
INVAR-6, Run: 035, P, 0, 273, 0, 1, 0, 1, 433, 526, 0, 0, 1, 93, 175, 1320, 6326, 87, 61, 26, 87, 175, 262, 1227, 6852
INVAR-6, Run: 036, P, 0, 297, 0, 1, 0, 1, 421, 526, 0, 0, 1, 105, 175, 1063, 4492, 87, 56, 31, 87, 175, 262, 958, 5018
INVAR-6, Run: 037, P, 0, 299, 0, 1, 0, 1, 420, 526, 0, 0, 1, 106, 175, 783, 3244, 87, 56, 31, 87, 175, 262, 677, 3770
INVAR-6, Run: 038, P, 0, 299, 0, 1, 0, 1, 420, 526, 0, 0, 1, 106, 175, 1011, 4446, 87, 53, 34, 87, 175, 262, 905, 4972
INVAR-6, Run: 039, P, 0, 293, 0, 1, 0, 1, 423, 526, 0, 0, 1, 103, 175, 941, 3758, 87, 51, 36, 87, 175, 262, 838, 4284
INVAR-6, Run: 040, P, 0, 289, 0, 1, 0, 1, 425, 526, 0, 0, 1, 101, 175, 1024, 3793, 87, 48, 39, 87, 175, 262, 923, 4319
INVAR-6, Run: 041, P, 0, 281, 0, 1, 0, 1, 429, 526, 0, 0, 1, 97, 175, 1046, 4432, 87, 55, 32, 87, 175, 262, 949, 4958
INVAR-6, Run: 042, P, 0, 297, 0, 1, 0, 1, 421, 526, 0, 0, 1, 105, 175, 1054, 3831, 87, 56, 31, 87, 175, 262, 949, 4357
INVAR-6, Run: 043, P, 0, 301, 0, 1, 0, 1, 419, 526, 0, 0, 1, 107, 175, 821, 4158, 87, 49, 38, 87, 175, 262, 714, 4684
INVAR-6, Run: 044, P, 0, 265, 0, 1, 0, 1, 437, 526, 0, 0, 1, 89, 175, 824, 4336, 87, 60, 27, 87, 175, 262, 735, 4862
INVAR-6, Run: 045, P, 0, 301, 0, 1, 0, 1, 419, 526, 0, 0, 1, 107, 175, 820, 4034, 87, 55, 32, 87, 175, 262, 713, 4560
INVAR-6, Run: 046, P, 0, 279, 0, 1, 0, 1, 430, 526, 0, 0, 1, 96, 175, 985, 4084, 87, 50, 37, 87, 175, 262, 889, 4610
