Input Number, Run_Number, Result@ 100, H, X1, M, PO, CE, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 089, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 61, 417, 19, 12, 7, 15, 39, 58, 61, 535
INVAR-4, Run: 090, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 80, 667, 19, 14, 5, 16, 39, 58, 80, 785
INVAR-4, Run: 091, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 58, 562, 19, 12, 7, 14, 39, 58, 58, 680
INVAR-4, Run: 092, P, 0, 0, 0, 1, 0, 118, 17, 118, 0, 0, 1, 5, 39, 79, 326, 19, 15, 4, 17, 39, 58, 79, 444
INVAR-4, Run: 093, P, 0, 0, 0, 1, 0, 118, 16, 118, 0, 0, 1, 7, 39, 47, 393, 19, 18, 1, 16, 39, 58, 47, 511
INVAR-4, Run: 094, P, 0, 0, 0, 1, 0, 118, 13, 118, 0, 0, 1, 13, 39, 62, 290, 19, 16, 3, 13, 39, 58, 62, 408
INVAR-4, Run: 095, P, 0, 0, 0, 1, 0, 118, 17, 118, 0, 0, 1, 5, 39, 49, 290, 19, 10, 9, 17, 39, 58, 49, 408
INVAR-4, Run: 096, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 83, 532, 19, 14, 5, 15, 39, 58, 83, 650
INVAR-4, Run: 097, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 37, 520, 19, 14, 5, 14, 39, 58, 37, 638
INVAR-4, Run: 098, P, 0, 0, 0, 1, 0, 118, 18, 118, 0, 0, 1, 3, 39, 84, 277, 19, 8, 11, 18, 39, 58, 84, 395
INVAR-4, Run: 099, P, 0, 0, 0, 1, 0, 118, 15, 118, 0, 0, 1, 9, 39, 56, 452, 19, 13, 6, 15, 39, 58, 56, 570
INVAR-4, Run: 100, P, 0, 0, 0, 1, 0, 118, 14, 118, 0, 0, 1, 11, 39, 46, 284, 19, 10, 9, 14, 39, 58, 46, 402
INVAR-5, Run: 001, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 158, 1129, 26, 20, 6, 21, 53, 79, 158, 1289
INVAR-5, Run: 002, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 77, 291, 26, 17, 9, 22, 53, 79, 77, 451
INVAR-5, Run: 003, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 130, 569, 26, 16, 10, 22, 53, 79, 130, 729
INVAR-5, Run: 004, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 123, 650, 26, 18, 8, 23, 53, 79, 123, 810
INVAR-5, Run: 005, P, 0, 0, 0, 1, 0, 160, 18, 160, 0, 0, 1, 17, 53, 73, 760, 26, 16, 10, 18, 53, 79, 73, 920
INVAR-5, Run: 006, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 120, 658, 26, 17, 9, 22, 53, 79, 120, 818
INVAR-5, Run: 007, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 144, 911, 26, 20, 6, 21, 53, 79, 144, 1071
INVAR-5, Run: 008, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 89, 615, 26, 16, 10, 20, 53, 79, 89, 775
INVAR-5, Run: 009, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 73, 432, 26, 24, 2, 22, 53, 79, 73, 592
INVAR-5, Run: 010, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 73, 369, 26, 16, 10, 20, 53, 79, 73, 529
INVAR-5, Run: 011, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 90, 903, 26, 17, 9, 21, 53, 79, 90, 1063
INVAR-5, Run: 012, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 83, 459, 26, 18, 8, 23, 53, 79, 83, 619
INVAR-5, Run: 013, P, 0, 0, 0, 1, 0, 160, 18, 160, 0, 0, 1, 17, 53, 68, 614, 26, 16, 10, 18, 53, 79, 68, 774
INVAR-5, Run: 014, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 122, 524, 26, 15, 11, 23, 53, 79, 122, 684
INVAR-5, Run: 015, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 71, 495, 26, 19, 7, 20, 53, 79, 71, 655
INVAR-5, Run: 016, P, 0, 0, 0, 1, 0, 160, 24, 160, 0, 0, 1, 5, 53, 71, 588, 26, 16, 10, 24, 53, 79, 71, 748
INVAR-5, Run: 017, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 150, 804, 26, 18, 8, 22, 53, 79, 150, 964
INVAR-5, Run: 018, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 128, 853, 26, 17, 9, 22, 53, 79, 128, 1013
INVAR-5, Run: 019, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 72, 812, 26, 19, 7, 21, 53, 79, 72, 972
INVAR-5, Run: 020, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 88, 806, 26, 19, 7, 22, 53, 79, 88, 966
INVAR-5, Run: 021, P, 0, 0, 0, 1, 0, 160, 19, 160, 0, 0, 1, 15, 53, 113, 788, 26, 18, 8, 19, 53, 79, 113, 948
INVAR-5, Run: 022, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 143, 871, 26, 16, 10, 20, 53, 79, 143, 1031
INVAR-5, Run: 023, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 136, 723, 26, 21, 5, 22, 53, 79, 136, 883
INVAR-5, Run: 024, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 156, 875, 26, 14, 12, 22, 53, 79, 156, 1035
INVAR-5, Run: 025, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 102, 759, 26, 21, 5, 22, 53, 79, 102, 919
INVAR-5, Run: 026, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 84, 530, 26, 17, 9, 23, 53, 79, 84, 690
INVAR-5, Run: 027, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 99, 522, 26, 14, 12, 22, 53, 79, 99, 682
INVAR-5, Run: 028, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 272, 1624, 26, 18, 8, 22, 53, 79, 272, 1784
INVAR-5, Run: 029, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 138, 816, 26, 17, 9, 21, 53, 79, 138, 976
INVAR-5, Run: 030, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 78, 415, 26, 17, 9, 20, 53, 79, 78, 575
INVAR-5, Run: 031, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 103, 422, 26, 15, 11, 22, 53, 79, 103, 582
INVAR-5, Run: 032, P, 0, 0, 0, 1, 0, 160, 25, 160, 0, 0, 1, 3, 53, 150, 737, 26, 16, 10, 25, 53, 79, 150, 897
INVAR-5, Run: 033, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 134, 604, 26, 10, 16, 22, 53, 79, 134, 764
INVAR-5, Run: 034, P, 0, 0, 0, 1, 0, 160, 18, 160, 0, 0, 1, 17, 53, 122, 723, 26, 13, 13, 18, 53, 79, 122, 883
INVAR-5, Run: 035, P, 0, 0, 0, 1, 0, 160, 25, 160, 0, 0, 1, 3, 53, 94, 541, 26, 16, 10, 25, 53, 79, 94, 701
INVAR-5, Run: 036, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 152, 800, 26, 14, 12, 23, 53, 79, 152, 960
INVAR-5, Run: 037, P, 0, 0, 0, 1, 0, 160, 24, 160, 0, 0, 1, 5, 53, 97, 631, 26, 18, 8, 24, 53, 79, 97, 791
INVAR-5, Run: 038, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 88, 608, 26, 17, 9, 21, 53, 79, 88, 768
INVAR-5, Run: 039, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 161, 818, 26, 15, 11, 22, 53, 79, 161, 978
INVAR-5, Run: 040, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 113, 608, 26, 16, 10, 21, 53, 79, 113, 768
INVAR-5, Run: 041, P, 0, 0, 0, 1, 0, 160, 19, 160, 0, 0, 1, 15, 53, 113, 665, 26, 14, 12, 19, 53, 79, 113, 825
INVAR-5, Run: 042, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 112, 573, 26, 18, 8, 21, 53, 79, 112, 733
INVAR-5, Run: 043, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 98, 467, 26, 17, 9, 20, 53, 79, 98, 627
INVAR-5, Run: 044, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 71, 502, 26, 20, 6, 21, 53, 79, 71, 662
INVAR-5, Run: 045, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 105, 591, 26, 18, 8, 21, 53, 79, 105, 751
INVAR-5, Run: 046, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 139, 755, 26, 20, 6, 21, 53, 79, 139, 915
INVAR-5, Run: 047, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 84, 643, 26, 21, 5, 22, 53, 79, 84, 803
INVAR-5, Run: 048, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 116, 607, 26, 19, 7, 23, 53, 79, 116, 767
INVAR-5, Run: 049, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 87, 620, 26, 22, 4, 21, 53, 79, 87, 780
INVAR-5, Run: 050, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 103, 643, 26, 20, 6, 22, 53, 79, 103, 803
INVAR-5, Run: 051, P, 0, 0, 0, 1, 0, 160, 18, 160, 0, 0, 1, 17, 53, 75, 805, 26, 13, 13, 18, 53, 79, 75, 965
INVAR-5, Run: 052, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 83, 320, 26, 16, 10, 23, 53, 79, 83, 480
INVAR-5, Run: 053, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 73, 503, 26, 20, 6, 21, 53, 79, 73, 663
INVAR-5, Run: 054, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 136, 983, 26, 19, 7, 22, 53, 79, 136, 1143
INVAR-5, Run: 055, P, 0, 0, 0, 1, 0, 160, 19, 160, 0, 0, 1, 15, 53, 96, 665, 26, 18, 8, 19, 53, 79, 96, 825
INVAR-5, Run: 056, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 104, 698, 26, 19, 7, 23, 53, 79, 104, 858
INVAR-5, Run: 057, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 86, 548, 26, 19, 7, 22, 53, 79, 86, 708
INVAR-5, Run: 058, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 75, 489, 26, 19, 7, 22, 53, 79, 75, 649
INVAR-5, Run: 059, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 82, 819, 26, 18, 8, 22, 53, 79, 82, 979
INVAR-5, Run: 060, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 96, 535, 26, 21, 5, 21, 53, 79, 96, 695
INVAR-5, Run: 061, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 105, 644, 26, 17, 9, 22, 53, 79, 105, 804
INVAR-5, Run: 062, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 123, 509, 26, 17, 9, 23, 53, 79, 123, 669
INVAR-5, Run: 063, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 154, 1026, 26, 20, 6, 20, 53, 79, 154, 1186
INVAR-5, Run: 064, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 77, 526, 26, 15, 11, 23, 53, 79, 77, 686
INVAR-5, Run: 065, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 96, 562, 26, 15, 11, 20, 53, 79, 96, 722
INVAR-5, Run: 066, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 63, 582, 26, 17, 9, 23, 53, 79, 63, 742
INVAR-5, Run: 067, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 93, 619, 26, 20, 6, 20, 53, 79, 93, 779
INVAR-5, Run: 068, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 124, 742, 26, 19, 7, 22, 53, 79, 124, 902
INVAR-5, Run: 069, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 175, 881, 26, 16, 10, 20, 53, 79, 175, 1041
INVAR-5, Run: 070, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 142, 637, 26, 12, 14, 22, 53, 79, 142, 797
INVAR-5, Run: 071, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 107, 673, 26, 19, 7, 22, 53, 79, 107, 833
INVAR-5, Run: 072, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 132, 500, 26, 11, 15, 21, 53, 79, 132, 660
INVAR-5, Run: 073, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 121, 484, 26, 13, 13, 21, 53, 79, 121, 644
INVAR-5, Run: 074, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 146, 605, 26, 13, 13, 23, 53, 79, 146, 765
INVAR-5, Run: 075, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 89, 599, 26, 18, 8, 23, 53, 79, 89, 759
INVAR-5, Run: 076, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 84, 574, 26, 21, 5, 20, 53, 79, 84, 734
INVAR-5, Run: 077, P, 0, 0, 0, 1, 0, 160, 24, 160, 0, 0, 1, 5, 53, 74, 375, 26, 18, 8, 24, 53, 79, 74, 535
INVAR-5, Run: 078, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 118, 653, 26, 16, 10, 20, 53, 79, 118, 813
INVAR-5, Run: 079, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 139, 665, 26, 16, 10, 23, 53, 79, 139, 825
INVAR-5, Run: 080, P, 0, 0, 0, 1, 0, 160, 23, 160, 0, 0, 1, 7, 53, 115, 723, 26, 15, 11, 23, 53, 79, 115, 883
INVAR-5, Run: 081, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 114, 814, 26, 13, 13, 22, 53, 79, 114, 974
INVAR-5, Run: 082, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 76, 564, 26, 17, 9, 22, 53, 79, 76, 724
INVAR-5, Run: 083, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 85, 481, 26, 18, 8, 22, 53, 79, 85, 641
INVAR-5, Run: 084, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 97, 489, 26, 13, 13, 21, 53, 79, 97, 649
INVAR-5, Run: 085, P, 0, 0, 0, 1, 0, 160, 24, 160, 0, 0, 1, 5, 53, 80, 449, 26, 17, 9, 24, 53, 79, 80, 609
INVAR-5, Run: 086, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 158, 758, 26, 17, 9, 22, 53, 79, 158, 918
INVAR-5, Run: 087, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 126, 822, 26, 18, 8, 22, 53, 79, 126, 982
INVAR-5, Run: 088, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 66, 522, 26, 21, 5, 20, 53, 79, 66, 682
INVAR-5, Run: 089, P, 0, 0, 0, 1, 0, 160, 20, 160, 0, 0, 1, 13, 53, 76, 524, 26, 20, 6, 20, 53, 79, 76, 684
INVAR-5, Run: 090, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 128, 803, 26, 18, 8, 21, 53, 79, 128, 963
INVAR-5, Run: 091, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 171, 1032, 26, 15, 11, 21, 53, 79, 171, 1192
INVAR-5, Run: 092, P, 0, 0, 0, 1, 0, 160, 24, 160, 0, 0, 1, 5, 53, 122, 520, 26, 17, 9, 24, 53, 79, 122, 680
INVAR-5, Run: 093, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 159, 1064, 26, 16, 10, 22, 53, 79, 159, 1224
INVAR-5, Run: 094, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 92, 592, 26, 22, 4, 21, 53, 79, 92, 752
INVAR-5, Run: 095, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 67, 427, 26, 17, 9, 22, 53, 79, 67, 587
INVAR-5, Run: 096, P, 0, 0, 0, 1, 0, 160, 22, 160, 0, 0, 1, 9, 53, 91, 424, 26, 19, 7, 22, 53, 79, 91, 584
INVAR-5, Run: 097, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 76, 499, 26, 18, 8, 21, 53, 79, 76, 659
INVAR-5, Run: 098, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 137, 809, 26, 18, 8, 21, 53, 79, 137, 969
INVAR-5, Run: 099, P, 0, 0, 0, 1, 0, 160, 21, 160, 0, 0, 1, 11, 53, 64, 585, 26, 22, 4, 21, 53, 79, 64, 745
INVAR-5, Run: 100, P, 0, 0, 0, 1, 0, 160, 19, 160, 0, 0, 1, 15, 53, 90, 650, 26, 13, 13, 19, 53, 79, 90, 810
INVAR-6, Run: 001, P, 0, 0, 0, 1, 0, 526, 80, 526, 0, 0, 1, 15, 175, 588, 3766, 87, 57, 30, 80, 175, 262, 588, 4292
INVAR-6, Run: 002, P, 0, 0, 0, 1, 0, 526, 78, 526, 0, 0, 1, 19, 175, 695, 4972, 87, 55, 32, 78, 175, 262, 695, 5498
INVAR-6, Run: 003, P, 0, 0, 0, 1, 0, 526, 81, 526, 0, 0, 1, 13, 175, 722, 3118, 87, 56, 31, 81, 175, 262, 722, 3644
INVAR-6, Run: 004, P, 0, 0, 0, 1, 0, 526, 81, 526, 0, 0, 1, 13, 175, 874, 5051, 87, 59, 28, 81, 175, 262, 874, 5577
INVAR-6, Run: 005, P, 0, 0, 0, 1, 0, 526, 75, 526, 0, 0, 1, 25, 175, 712, 4891, 87, 53, 34, 75, 175, 262, 712, 5417
INVAR-6, Run: 006, P, 0, 0, 0, 1, 0, 526, 78, 526, 0, 0, 1, 19, 175, 649, 2732, 87, 48, 39, 78, 175, 262, 649, 3258
INVAR-6, Run: 007, P, 0, 0, 0, 1, 0, 526, 77, 526, 0, 0, 1, 21, 175, 542, 3255, 87, 47, 40, 77, 175, 262, 542, 3781
INVAR-6, Run: 008, P, 0, 0, 0, 1, 0, 526, 77, 526, 0, 0, 1, 21, 175, 685, 3554, 87, 50, 37, 77, 175, 262, 685, 4080
INVAR-6, Run: 009, P, 0, 0, 0, 1, 0, 526, 80, 526, 0, 0, 1, 15, 175, 827, 5122, 87, 49, 38, 80, 175, 262, 827, 5648
INVAR-6, Run: 010, P, 0, 0, 0, 1, 0, 526, 79, 526, 0, 0, 1, 17, 175, 595, 4992, 87, 66, 21, 79, 175, 262, 595, 5518
INVAR-6, Run: 011, P, 0, 0, 0, 1, 0, 526, 76, 526, 0, 0, 1, 23, 175, 800, 4369, 87, 48, 39, 76, 175, 262, 800, 4895
INVAR-6, Run: 012, P, 0, 0, 0, 1, 0, 526, 79, 526, 0, 0, 1, 17, 175, 644, 3983, 87, 57, 30, 79, 175, 262, 644, 4509
INVAR-6, Run: 013, P, 0, 0, 0, 1, 0, 526, 83, 526, 0, 0, 1, 9, 175, 806, 4337, 87, 63, 24, 83, 175, 262, 806, 4863
INVAR-6, Run: 014, P, 0, 0, 0, 1, 0, 526, 79, 526, 0, 0, 1, 17, 175, 594, 3405, 87, 57, 30, 79, 175, 262, 594, 3931
INVAR-6, Run: 015, P, 0, 0, 0, 1, 0, 526, 75, 526, 0, 0, 1, 25, 175, 844, 5274, 87, 59, 28, 75, 175, 262, 844, 5800
INVAR-6, Run: 016, P, 0, 0, 0, 1, 0, 526, 79, 526, 0, 0, 1, 17, 175, 789, 4454, 87, 49, 38, 79, 175, 262, 789, 4980
INVAR-6, Run: 017, P, 0, 0, 0, 1, 0, 526, 77, 526, 0, 0, 1, 21, 175, 719, 5091, 87, 57, 30, 77, 175, 262, 719, 5617
INVAR-6, Run: 018, P, 0, 0, 0, 1, 0, 526, 77, 526, 0, 0, 1, 21, 175, 713, 3883, 87, 57, 30, 77, 175, 262, 713, 4409
INVAR-6, Run: 019, P, 0, 0, 0, 1, 0, 526, 78, 526, 0, 0, 1, 19, 175, 939, 5201, 87, 60, 27, 78, 175, 262, 939, 5727
INVAR-6, Run: 020, P, 0, 0, 0, 1, 0, 526, 79, 526, 0, 0, 1, 17, 175, 590, 4069, 87, 58, 29, 79, 175, 262, 590, 4595
INVAR-6, Run: 021, P, 0, 0, 0, 1, 0, 526, 82, 526, 0, 0, 1, 11, 175, 917, 4008, 87, 62, 25, 82, 175, 262, 917, 4534
INVAR-6, Run: 022, P, 0, 0, 0, 1, 0, 526, 80, 526, 0, 0, 1, 15, 175, 758, 4025, 87, 64, 23, 80, 175, 262, 758, 4551
INVAR-6, Run: 023, P, 0, 0, 0, 1, 0, 526, 77, 526, 0, 0, 1, 21, 175, 700, 4371, 87, 51, 36, 77, 175, 262, 700, 4897
INVAR-6, Run: 024, P, 0, 0, 0, 1, 0, 526, 79, 526, 0, 0, 1, 17, 175, 501, 3841, 87, 59, 28, 79, 175, 262, 501, 4367
INVAR-6, Run: 025, P, 0, 0, 0, 1, 0, 526, 77, 526, 0, 0, 1, 21, 175, 661, 4465, 87, 59, 28, 77, 175, 262, 661, 4991
INVAR-6, Run: 026, P, 0, 0, 0, 1, 0, 526, 75, 526, 0, 0, 1, 25, 175, 619, 3985, 87, 47, 40, 75, 175, 262, 619, 4511
INVAR-6, Run: 027, P, 0, 0, 0, 1, 0, 526, 80, 526, 0, 0, 1, 15, 175, 612, 4597, 87, 65, 22, 80, 175, 262, 612, 5123
INVAR-6, Run: 028, P, 0, 0, 0, 1, 0, 526, 79, 526, 0, 0, 1, 17, 175, 748, 3371, 87, 52, 35, 79, 175, 262, 748, 3897
INVAR-6, Run: 029, P, 0, 0, 0, 1, 0, 526, 83, 526, 0, 0, 1, 9, 175, 526, 3306, 87, 49, 38, 83, 175, 262, 526, 3832
INVAR-6, Run: 030, P, 0, 0, 0, 1, 0, 526, 79, 526, 0, 0, 1, 17, 175, 535, 4631, 87, 60, 27, 79, 175, 262, 535, 5157
INVAR-6, Run: 031, P, 0, 0, 0, 1, 0, 526, 77, 526, 0, 0, 1, 21, 175, 901, 6232, 87, 50, 37, 77, 175, 262, 901, 6758
INVAR-6, Run: 032, P, 0, 0, 0, 1, 0, 526, 80, 526, 0, 0, 1, 15, 175, 672, 4349, 87, 56, 31, 80, 175, 262, 672, 4875
INVAR-6, Run: 033, P, 0, 0, 0, 1, 0, 526, 79, 526, 0, 0, 1, 17, 175, 720, 4529, 87, 53, 34, 79, 175, 262, 720, 5055
INVAR-6, Run: 034, P, 0, 0, 0, 1, 0, 526, 80, 526, 0, 0, 1, 15, 175, 636, 4434, 87, 58, 29, 80, 175, 262, 636, 4960
INVAR-6, Run: 035, P, 0, 0, 0, 1, 0, 526, 75, 526, 0, 0, 1, 25, 175, 517, 4881, 87, 62, 25, 75, 175, 262, 517, 5407
INVAR-6, Run: 036, P, 0, 0, 0, 1, 0, 526, 82, 526, 0, 0, 1, 11, 175, 1070, 6647, 87, 55, 32, 82, 175, 262, 1070, 7173
INVAR-6, Run: 037, P, 0, 0, 0, 1, 0, 526, 80, 526, 0, 0, 1, 15, 175, 1072, 5792, 87, 51, 36, 80, 175, 262, 1072, 6318
INVAR-6, Run: 038, P, 0, 0, 0, 1, 0, 526, 77, 526, 0, 0, 1, 21, 175, 716, 4280, 87, 59, 28, 77, 175, 262, 716, 4806
INVAR-6, Run: 039, P, 0, 0, 0, 1, 0, 526, 76, 526, 0, 0, 1, 23, 175, 710, 4892, 87, 63, 24, 76, 175, 262, 710, 5418
INVAR-6, Run: 040, P, 0, 0, 0, 1, 0, 526, 75, 526, 0, 0, 1, 25, 175, 592, 3339, 87, 57, 30, 75, 175, 262, 592, 3865
INVAR-6, Run: 041, P, 0, 0, 0, 1, 0, 526, 80, 526, 0, 0, 1, 15, 175, 602, 4689, 87, 55, 32, 80, 175, 262, 602, 5215
INVAR-6, Run: 042, P, 0, 0, 0, 1, 0, 526, 79, 526, 0, 0, 1, 17, 175, 564, 3344, 87, 49, 38, 79, 175, 262, 564, 3870
INVAR-6, Run: 043, P, 0, 0, 0, 1, 0, 526, 77, 526, 0, 0, 1, 21, 175, 679, 3758, 87, 56, 31, 77, 175, 262, 679, 4284
INVAR-6, Run: 044, P, 0, 0, 0, 1, 0, 526, 82, 526, 0, 0, 1, 11, 175, 907, 4488, 87, 46, 41, 82, 175, 262, 907, 5014
INVAR-6, Run: 045, P, 0, 0, 0, 1, 0, 526, 79, 526, 0, 0, 1, 17, 175, 816, 4477, 87, 58, 29, 79, 175, 262, 816, 5003
INVAR-6, Run: 046, P, 0, 0, 0, 1, 0, 526, 74, 526, 0, 0, 1, 27, 175, 584, 4252, 87, 56, 31, 74, 175, 262, 584, 4778
INVAR-6, Run: 047, P, 0, 0, 0, 1, 0, 526, 77, 526, 0, 0, 1, 21, 175, 605, 3396, 87, 51, 36, 77, 175, 262, 605, 3922
INVAR-6, Run: 048, P, 0, 0, 0, 1, 0, 526, 79, 526, 0, 0, 1, 17, 175, 784, 4448, 87, 66, 21, 79, 175, 262, 784, 4974
INVAR-6, Run: 049, P, 0, 0, 0, 1, 0, 526, 79, 526, 0, 0, 1, 17, 175, 571, 3616, 87, 54, 33, 79, 175, 262, 571, 4142
INVAR-6, Run: 050, P, 0, 0, 0, 1, 0, 526, 81, 526, 0, 0, 1, 13, 175, 750, 3531, 87, 43, 44, 81, 175, 262, 750, 4057
INVAR-6, Run: 051, P, 0, 0, 0, 1, 0, 526, 75, 526, 0, 0, 1, 25, 175, 628, 3616, 87, 50, 37, 75, 175, 262, 628, 4142
