Input Number, Run_Number, Result@ 100, H, CO, M, X1, PO, CE, Y, D, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 075, F, 0, 0, 0, 0, 0, 41, 23, 0, 1, 372, 0, 18, 100, 258, 2216, 50, 26, 23, 41, 118, 177, 299, 2198
INVAR-9, Run: 076, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 248, 1505, 50, 30, 19, 43, 114, 171, 291, 1491
INVAR-9, Run: 077, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 303, 2008, 50, 32, 17, 44, 112, 168, 347, 1996
INVAR-9, Run: 078, F, 0, 0, 0, 0, 0, 45, 35, 0, 1, 340, 0, 10, 100, 302, 2053, 50, 35, 14, 45, 110, 165, 347, 2043
INVAR-9, Run: 079, F, 0, 0, 0, 0, 0, 42, 26, 0, 1, 364, 0, 16, 100, 182, 2063, 50, 28, 21, 42, 116, 174, 224, 2047
INVAR-9, Run: 080, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 234, 1874, 50, 34, 15, 44, 112, 168, 278, 1862
INVAR-9, Run: 081, F, 0, 0, 0, 0, 0, 42, 26, 0, 1, 364, 0, 16, 100, 207, 1333, 50, 36, 13, 42, 116, 174, 249, 1317
INVAR-9, Run: 082, F, 0, 0, 0, 0, 0, 45, 35, 0, 1, 340, 0, 10, 100, 259, 1579, 50, 34, 15, 45, 110, 165, 304, 1569
INVAR-9, Run: 083, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 225, 1793, 50, 35, 14, 44, 112, 168, 269, 1781
INVAR-9, Run: 084, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 268, 1593, 50, 33, 16, 44, 112, 168, 312, 1581
INVAR-9, Run: 085, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 241, 1862, 50, 33, 16, 43, 114, 171, 284, 1848
INVAR-9, Run: 086, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 220, 1785, 50, 36, 13, 43, 114, 171, 263, 1771
INVAR-9, Run: 087, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 339, 1974, 50, 24, 25, 44, 112, 168, 383, 1962
INVAR-9, Run: 088, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 315, 1872, 50, 35, 14, 44, 112, 168, 359, 1860
INVAR-9, Run: 089, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 246, 2012, 50, 28, 21, 43, 114, 171, 289, 1998
INVAR-9, Run: 090, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 271, 1422, 50, 29, 20, 44, 112, 168, 315, 1410
INVAR-9, Run: 091, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 246, 1913, 50, 17, 32, 43, 114, 171, 289, 1899
INVAR-9, Run: 092, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 197, 1161, 50, 28, 21, 43, 114, 171, 240, 1147
INVAR-9, Run: 093, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 240, 2407, 50, 31, 18, 43, 114, 171, 283, 2393
INVAR-9, Run: 094, F, 0, 0, 0, 0, 0, 42, 26, 0, 1, 364, 0, 16, 100, 194, 2045, 50, 34, 15, 42, 116, 174, 236, 2029
INVAR-9, Run: 095, F, 0, 0, 0, 0, 0, 45, 35, 0, 1, 340, 0, 10, 100, 274, 1514, 50, 36, 13, 45, 110, 165, 319, 1504
INVAR-9, Run: 096, F, 0, 0, 0, 0, 0, 41, 23, 0, 1, 372, 0, 18, 100, 254, 2571, 50, 35, 14, 41, 118, 177, 295, 2553
INVAR-9, Run: 097, F, 0, 0, 0, 0, 0, 46, 38, 0, 1, 332, 0, 8, 100, 375, 1984, 50, 36, 13, 46, 108, 162, 421, 1976
INVAR-9, Run: 098, F, 0, 0, 0, 0, 0, 41, 23, 0, 1, 372, 0, 18, 100, 257, 2085, 50, 33, 16, 41, 118, 177, 298, 2067
INVAR-9, Run: 099, F, 0, 0, 0, 0, 0, 46, 38, 0, 1, 332, 0, 8, 100, 249, 1562, 50, 32, 17, 46, 108, 162, 295, 1554
INVAR-9, Run: 100, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 250, 1853, 50, 35, 14, 43, 114, 171, 293, 1839
