Input Number, Run_Number, Result@ 100, Y, X1, H, M, PO, CE, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 089, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 70, 336, 19, 12, 7, 19, 39, 58, 70, 454
INVAR-4, Run: 090, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 87, 459, 19, 10, 9, 19, 39, 58, 87, 577
INVAR-4, Run: 091, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 77, 364, 19, 10, 9, 19, 39, 58, 77, 482
INVAR-4, Run: 092, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 70, 302, 19, 14, 5, 19, 39, 58, 70, 420
INVAR-4, Run: 093, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 63, 363, 19, 13, 6, 19, 39, 58, 63, 481
INVAR-4, Run: 094, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 68, 233, 19, 9, 10, 19, 39, 58, 68, 351
INVAR-4, Run: 095, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 89, 313, 19, 11, 8, 19, 39, 58, 89, 431
INVAR-4, Run: 096, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 63, 368, 19, 14, 5, 19, 39, 58, 63, 486
INVAR-4, Run: 097, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 55, 291, 19, 12, 7, 19, 39, 58, 55, 409
INVAR-4, Run: 098, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 43, 171, 19, 13, 6, 19, 39, 58, 43, 289
INVAR-4, Run: 099, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 115, 562, 19, 14, 5, 19, 39, 58, 115, 680
INVAR-4, Run: 100, P, 0, 0, 1, 0, 1, 0, 19, 118, 0, 0, 1, 118, 39, 61, 259, 19, 10, 9, 19, 39, 58, 61, 377
INVAR-5, Run: 001, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 73, 389, 26, 17, 9, 26, 53, 79, 73, 549
INVAR-5, Run: 002, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 77, 321, 26, 20, 6, 26, 53, 79, 77, 481
INVAR-5, Run: 003, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 76, 449, 26, 15, 11, 26, 53, 79, 76, 609
INVAR-5, Run: 004, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 82, 363, 26, 16, 10, 26, 53, 79, 82, 523
INVAR-5, Run: 005, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 173, 742, 26, 15, 11, 26, 53, 79, 173, 902
INVAR-5, Run: 006, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 115, 421, 26, 15, 11, 26, 53, 79, 115, 581
INVAR-5, Run: 007, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 112, 597, 26, 22, 4, 26, 53, 79, 112, 757
INVAR-5, Run: 008, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 102, 649, 26, 17, 9, 26, 53, 79, 102, 809
INVAR-5, Run: 009, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 165, 576, 26, 14, 12, 26, 53, 79, 165, 736
INVAR-5, Run: 010, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 134, 582, 26, 17, 9, 26, 53, 79, 134, 742
INVAR-5, Run: 011, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 122, 578, 26, 13, 13, 26, 53, 79, 122, 738
INVAR-5, Run: 012, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 74, 348, 26, 15, 11, 26, 53, 79, 74, 508
INVAR-5, Run: 013, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 192, 1160, 26, 15, 11, 26, 53, 79, 192, 1320
INVAR-5, Run: 014, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 85, 618, 26, 16, 10, 26, 53, 79, 85, 778
INVAR-5, Run: 015, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 103, 678, 26, 15, 11, 26, 53, 79, 103, 838
INVAR-5, Run: 016, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 179, 924, 26, 20, 6, 26, 53, 79, 179, 1084
INVAR-5, Run: 017, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 156, 806, 26, 17, 9, 26, 53, 79, 156, 966
INVAR-5, Run: 018, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 106, 600, 26, 17, 9, 26, 53, 79, 106, 760
INVAR-5, Run: 019, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 130, 972, 26, 22, 4, 26, 53, 79, 130, 1132
INVAR-5, Run: 020, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 94, 512, 26, 19, 7, 26, 53, 79, 94, 672
INVAR-5, Run: 021, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 107, 601, 26, 18, 8, 26, 53, 79, 107, 761
INVAR-5, Run: 022, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 111, 562, 26, 18, 8, 26, 53, 79, 111, 722
INVAR-5, Run: 023, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 88, 615, 26, 17, 9, 26, 53, 79, 88, 775
INVAR-5, Run: 024, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 111, 644, 26, 17, 9, 26, 53, 79, 111, 804
INVAR-5, Run: 025, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 100, 487, 26, 20, 6, 26, 53, 79, 100, 647
INVAR-5, Run: 026, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 110, 506, 26, 18, 8, 26, 53, 79, 110, 666
INVAR-5, Run: 027, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 110, 629, 26, 22, 4, 26, 53, 79, 110, 789
INVAR-5, Run: 028, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 106, 572, 26, 15, 11, 26, 53, 79, 106, 732
INVAR-5, Run: 029, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 233, 993, 26, 15, 11, 26, 53, 79, 233, 1153
INVAR-5, Run: 030, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 66, 450, 26, 19, 7, 26, 53, 79, 66, 610
INVAR-5, Run: 031, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 117, 696, 26, 20, 6, 26, 53, 79, 117, 856
INVAR-5, Run: 032, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 108, 285, 26, 15, 11, 26, 53, 79, 108, 445
INVAR-5, Run: 033, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 118, 515, 26, 19, 7, 26, 53, 79, 118, 675
INVAR-5, Run: 034, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 85, 365, 26, 19, 7, 26, 53, 79, 85, 525
INVAR-5, Run: 035, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 127, 774, 26, 22, 4, 26, 53, 79, 127, 934
INVAR-5, Run: 036, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 70, 330, 26, 13, 13, 26, 53, 79, 70, 490
INVAR-5, Run: 037, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 120, 474, 26, 13, 13, 26, 53, 79, 120, 634
INVAR-5, Run: 038, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 110, 557, 26, 14, 12, 26, 53, 79, 110, 717
INVAR-5, Run: 039, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 94, 559, 26, 17, 9, 26, 53, 79, 94, 719
INVAR-5, Run: 040, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 98, 574, 26, 17, 9, 26, 53, 79, 98, 734
INVAR-5, Run: 041, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 111, 406, 26, 18, 8, 26, 53, 79, 111, 566
INVAR-5, Run: 042, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 144, 641, 26, 18, 8, 26, 53, 79, 144, 801
INVAR-5, Run: 043, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 108, 591, 26, 16, 10, 26, 53, 79, 108, 751
INVAR-5, Run: 044, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 165, 881, 26, 18, 8, 26, 53, 79, 165, 1041
INVAR-5, Run: 045, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 93, 600, 26, 18, 8, 26, 53, 79, 93, 760
INVAR-5, Run: 046, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 106, 394, 26, 14, 12, 26, 53, 79, 106, 554
INVAR-5, Run: 047, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 82, 304, 26, 17, 9, 26, 53, 79, 82, 464
INVAR-5, Run: 048, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 76, 424, 26, 15, 11, 26, 53, 79, 76, 584
INVAR-5, Run: 049, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 103, 658, 26, 21, 5, 26, 53, 79, 103, 818
INVAR-5, Run: 050, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 83, 473, 26, 18, 8, 26, 53, 79, 83, 633
INVAR-5, Run: 051, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 159, 608, 26, 15, 11, 26, 53, 79, 159, 768
INVAR-5, Run: 052, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 146, 673, 26, 14, 12, 26, 53, 79, 146, 833
INVAR-5, Run: 053, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 139, 607, 26, 16, 10, 26, 53, 79, 139, 767
INVAR-5, Run: 054, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 110, 391, 26, 16, 10, 26, 53, 79, 110, 551
INVAR-5, Run: 055, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 89, 676, 26, 18, 8, 26, 53, 79, 89, 836
INVAR-5, Run: 056, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 99, 507, 26, 18, 8, 26, 53, 79, 99, 667
INVAR-5, Run: 057, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 125, 659, 26, 17, 9, 26, 53, 79, 125, 819
INVAR-5, Run: 058, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 166, 683, 26, 17, 9, 26, 53, 79, 166, 843
INVAR-5, Run: 059, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 107, 557, 26, 17, 9, 26, 53, 79, 107, 717
INVAR-5, Run: 060, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 124, 575, 26, 16, 10, 26, 53, 79, 124, 735
INVAR-5, Run: 061, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 129, 520, 26, 17, 9, 26, 53, 79, 129, 680
INVAR-5, Run: 062, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 94, 528, 26, 13, 13, 26, 53, 79, 94, 688
INVAR-5, Run: 063, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 150, 802, 26, 14, 12, 26, 53, 79, 150, 962
INVAR-5, Run: 064, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 138, 674, 26, 16, 10, 26, 53, 79, 138, 834
INVAR-5, Run: 065, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 111, 574, 26, 17, 9, 26, 53, 79, 111, 734
INVAR-5, Run: 066, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 90, 346, 26, 13, 13, 26, 53, 79, 90, 506
INVAR-5, Run: 067, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 66, 447, 26, 18, 8, 26, 53, 79, 66, 607
INVAR-5, Run: 068, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 158, 711, 26, 18, 8, 26, 53, 79, 158, 871
INVAR-5, Run: 069, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 135, 557, 26, 17, 9, 26, 53, 79, 135, 717
INVAR-5, Run: 070, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 90, 657, 26, 14, 12, 26, 53, 79, 90, 817
INVAR-5, Run: 071, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 101, 383, 26, 12, 14, 26, 53, 79, 101, 543
INVAR-5, Run: 072, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 67, 211, 26, 19, 7, 26, 53, 79, 67, 371
INVAR-5, Run: 073, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 99, 468, 26, 14, 12, 26, 53, 79, 99, 628
INVAR-5, Run: 074, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 99, 305, 26, 16, 10, 26, 53, 79, 99, 465
INVAR-5, Run: 075, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 107, 695, 26, 17, 9, 26, 53, 79, 107, 855
INVAR-5, Run: 076, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 83, 436, 26, 15, 11, 26, 53, 79, 83, 596
INVAR-5, Run: 077, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 137, 660, 26, 18, 8, 26, 53, 79, 137, 820
INVAR-5, Run: 078, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 99, 371, 26, 14, 12, 26, 53, 79, 99, 531
INVAR-5, Run: 079, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 124, 576, 26, 22, 4, 26, 53, 79, 124, 736
INVAR-5, Run: 080, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 117, 578, 26, 17, 9, 26, 53, 79, 117, 738
INVAR-5, Run: 081, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 86, 430, 26, 15, 11, 26, 53, 79, 86, 590
INVAR-5, Run: 082, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 124, 474, 26, 14, 12, 26, 53, 79, 124, 634
INVAR-5, Run: 083, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 137, 779, 26, 18, 8, 26, 53, 79, 137, 939
INVAR-5, Run: 084, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 136, 643, 26, 18, 8, 26, 53, 79, 136, 803
INVAR-5, Run: 085, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 114, 485, 26, 18, 8, 26, 53, 79, 114, 645
INVAR-5, Run: 086, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 130, 459, 26, 14, 12, 26, 53, 79, 130, 619
INVAR-5, Run: 087, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 75, 409, 26, 16, 10, 26, 53, 79, 75, 569
INVAR-5, Run: 088, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 123, 472, 26, 14, 12, 26, 53, 79, 123, 632
INVAR-5, Run: 089, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 184, 887, 26, 18, 8, 26, 53, 79, 184, 1047
INVAR-5, Run: 090, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 97, 385, 26, 20, 6, 26, 53, 79, 97, 545
INVAR-5, Run: 091, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 95, 381, 26, 16, 10, 26, 53, 79, 95, 541
INVAR-5, Run: 092, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 78, 473, 26, 18, 8, 26, 53, 79, 78, 633
INVAR-5, Run: 093, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 71, 470, 26, 23, 3, 26, 53, 79, 71, 630
INVAR-5, Run: 094, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 103, 422, 26, 19, 7, 26, 53, 79, 103, 582
INVAR-5, Run: 095, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 130, 457, 26, 15, 11, 26, 53, 79, 130, 617
INVAR-5, Run: 096, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 107, 639, 26, 20, 6, 26, 53, 79, 107, 799
INVAR-5, Run: 097, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 102, 416, 26, 19, 7, 26, 53, 79, 102, 576
INVAR-5, Run: 098, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 76, 401, 26, 16, 10, 26, 53, 79, 76, 561
INVAR-5, Run: 099, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 123, 590, 26, 18, 8, 26, 53, 79, 123, 750
INVAR-5, Run: 100, P, 0, 0, 1, 0, 1, 0, 26, 160, 0, 0, 1, 160, 53, 125, 457, 26, 19, 7, 26, 53, 79, 125, 617
INVAR-6, Run: 001, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 837, 4494, 87, 51, 36, 87, 175, 262, 837, 5020
INVAR-6, Run: 002, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 733, 4546, 87, 60, 27, 87, 175, 262, 733, 5072
INVAR-6, Run: 003, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 817, 3565, 87, 58, 29, 87, 175, 262, 817, 4091
INVAR-6, Run: 004, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 611, 3385, 87, 55, 32, 87, 175, 262, 611, 3911
INVAR-6, Run: 005, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 902, 2733, 87, 49, 38, 87, 175, 262, 902, 3259
INVAR-6, Run: 006, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 795, 4280, 87, 53, 34, 87, 175, 262, 795, 4806
INVAR-6, Run: 007, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 503, 3138, 87, 56, 31, 87, 175, 262, 503, 3664
INVAR-6, Run: 008, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 711, 3847, 87, 63, 24, 87, 175, 262, 711, 4373
INVAR-6, Run: 009, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 706, 3943, 87, 50, 37, 87, 175, 262, 706, 4469
INVAR-6, Run: 010, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 929, 3995, 87, 46, 41, 87, 175, 262, 929, 4521
INVAR-6, Run: 011, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 695, 3684, 87, 53, 34, 87, 175, 262, 695, 4210
INVAR-6, Run: 012, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 776, 3535, 87, 49, 38, 87, 175, 262, 776, 4061
INVAR-6, Run: 013, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 777, 4008, 87, 51, 36, 87, 175, 262, 777, 4534
INVAR-6, Run: 014, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 852, 3623, 87, 57, 30, 87, 175, 262, 852, 4149
INVAR-6, Run: 015, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 715, 3319, 87, 44, 43, 87, 175, 262, 715, 3845
INVAR-6, Run: 016, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 660, 3315, 87, 52, 35, 87, 175, 262, 660, 3841
INVAR-6, Run: 017, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 652, 3231, 87, 55, 32, 87, 175, 262, 652, 3757
INVAR-6, Run: 018, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 651, 3092, 87, 51, 36, 87, 175, 262, 651, 3618
INVAR-6, Run: 019, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 616, 4065, 87, 60, 27, 87, 175, 262, 616, 4591
INVAR-6, Run: 020, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 568, 3070, 87, 56, 31, 87, 175, 262, 568, 3596
INVAR-6, Run: 021, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 644, 4378, 87, 62, 25, 87, 175, 262, 644, 4904
INVAR-6, Run: 022, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 769, 4285, 87, 51, 36, 87, 175, 262, 769, 4811
INVAR-6, Run: 023, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 568, 3249, 87, 62, 25, 87, 175, 262, 568, 3775
INVAR-6, Run: 024, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 657, 3699, 87, 54, 33, 87, 175, 262, 657, 4225
INVAR-6, Run: 025, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 642, 3672, 87, 46, 41, 87, 175, 262, 642, 4198
INVAR-6, Run: 026, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 901, 3651, 87, 56, 31, 87, 175, 262, 901, 4177
INVAR-6, Run: 027, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 901, 3832, 87, 53, 34, 87, 175, 262, 901, 4358
INVAR-6, Run: 028, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 705, 3361, 87, 42, 45, 87, 175, 262, 705, 3887
INVAR-6, Run: 029, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 735, 4011, 87, 60, 27, 87, 175, 262, 735, 4537
INVAR-6, Run: 030, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 709, 3783, 87, 52, 35, 87, 175, 262, 709, 4309
INVAR-6, Run: 031, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 695, 3832, 87, 44, 43, 87, 175, 262, 695, 4358
INVAR-6, Run: 032, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 867, 4025, 87, 54, 33, 87, 175, 262, 867, 4551
INVAR-6, Run: 033, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 553, 3455, 87, 58, 29, 87, 175, 262, 553, 3981
INVAR-6, Run: 034, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 895, 4537, 87, 62, 25, 87, 175, 262, 895, 5063
INVAR-6, Run: 035, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 628, 3081, 87, 55, 32, 87, 175, 262, 628, 3607
INVAR-6, Run: 036, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 694, 2753, 87, 54, 33, 87, 175, 262, 694, 3279
INVAR-6, Run: 037, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 947, 4192, 87, 53, 34, 87, 175, 262, 947, 4718
INVAR-6, Run: 038, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 698, 3538, 87, 59, 28, 87, 175, 262, 698, 4064
INVAR-6, Run: 039, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 670, 3058, 87, 56, 31, 87, 175, 262, 670, 3584
INVAR-6, Run: 040, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 630, 3205, 87, 63, 24, 87, 175, 262, 630, 3731
INVAR-6, Run: 041, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 713, 3887, 87, 52, 35, 87, 175, 262, 713, 4413
INVAR-6, Run: 042, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 690, 3598, 87, 57, 30, 87, 175, 262, 690, 4124
INVAR-6, Run: 043, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 756, 4563, 87, 56, 31, 87, 175, 262, 756, 5089
INVAR-6, Run: 044, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 610, 3014, 87, 50, 37, 87, 175, 262, 610, 3540
INVAR-6, Run: 045, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 578, 3413, 87, 53, 34, 87, 175, 262, 578, 3939
INVAR-6, Run: 046, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 771, 3644, 87, 56, 31, 87, 175, 262, 771, 4170
INVAR-6, Run: 047, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 712, 3109, 87, 54, 33, 87, 175, 262, 712, 3635
INVAR-6, Run: 048, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 489, 3036, 87, 58, 29, 87, 175, 262, 489, 3562
INVAR-6, Run: 049, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 811, 3525, 87, 53, 34, 87, 175, 262, 811, 4051
INVAR-6, Run: 050, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 642, 3549, 87, 60, 27, 87, 175, 262, 642, 4075
INVAR-6, Run: 051, P, 0, 0, 1, 0, 1, 0, 87, 526, 0, 0, 1, 526, 175, 524, 3493, 87, 60, 27, 87, 175, 262, 524, 4019
