Input Number, Run_Number, Result@ 100, PE, X1, A, B, C, PO, D, CO, Y, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-2, Run: 093, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 1239, 12, 12, 1055, 30, 20, 5, 30, 30, 61, 595, 297
INVAR-2, Run: 094, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 944, 23, 23, 754, 31, 16, 8, 31, 31, 63, 905, 452
INVAR-2, Run: 095, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 1313, 24, 24, 1117, 32, 14, 9, 32, 32, 65, 1027, 513
INVAR-2, Run: 096, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 644, 9, 9, 460, 30, 21, 4, 30, 30, 61, 1257, 628
INVAR-2, Run: 097, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 5, 61, 828, 23, 23, 644, 30, 16, 9, 30, 30, 61, 317, 158
INVAR-2, Run: 098, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 1217, 16, 16, 1021, 32, 17, 6, 32, 32, 65, 947, 473
INVAR-2, Run: 099, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 7, 63, 824, 14, 14, 634, 31, 16, 8, 31, 31, 63, 1133, 566
INVAR-2, Run: 100, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 9, 65, 1139, 20, 20, 943, 32, 15, 8, 32, 32, 65, 849, 424
INVAR-3, Run: 001, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 4440, 49, 49, 3908, 88, 51, 24, 88, 88, 177, 5883, 2941
INVAR-3, Run: 002, P, 0, 0, 1, 0, 0, 1, 0, 520, 520, 0, 86, 1, 9, 173, 4018, 63, 63, 3498, 86, 50, 27, 86, 86, 173, 5321, 2660
INVAR-3, Run: 003, P, 0, 0, 1, 0, 0, 1, 0, 520, 520, 0, 86, 1, 9, 173, 3951, 58, 58, 3431, 86, 54, 23, 86, 86, 173, 3573, 1786
INVAR-3, Run: 004, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 4464, 59, 59, 3932, 88, 51, 24, 88, 88, 177, 5207, 2603
INVAR-3, Run: 005, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 6390, 42, 42, 5864, 87, 53, 23, 87, 87, 175, 4677, 2338
INVAR-3, Run: 006, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 4940, 61, 61, 4414, 87, 54, 22, 87, 87, 175, 4247, 2123
INVAR-3, Run: 007, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 3844, 41, 41, 3318, 87, 50, 26, 87, 87, 175, 3707, 1853
INVAR-3, Run: 008, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 4088, 52, 52, 3556, 88, 51, 24, 88, 88, 177, 3039, 1519
INVAR-3, Run: 009, P, 0, 0, 1, 0, 0, 1, 0, 538, 538, 0, 89, 1, 15, 179, 6521, 56, 56, 5983, 89, 51, 23, 89, 89, 179, 4347, 2173
INVAR-3, Run: 010, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 3624, 57, 57, 3098, 87, 56, 20, 87, 87, 175, 2895, 1447
INVAR-3, Run: 011, P, 0, 0, 1, 0, 0, 1, 0, 544, 544, 0, 90, 1, 17, 181, 5381, 57, 57, 4837, 90, 43, 30, 90, 90, 181, 4503, 2251
INVAR-3, Run: 012, P, 0, 0, 1, 0, 0, 1, 0, 520, 520, 0, 86, 1, 9, 173, 5301, 49, 49, 4781, 86, 52, 25, 86, 86, 173, 4811, 2405
INVAR-3, Run: 013, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 4952, 51, 51, 4420, 88, 53, 22, 88, 88, 177, 4429, 2214
INVAR-3, Run: 014, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 4318, 45, 45, 3786, 88, 48, 27, 88, 88, 177, 4109, 2054
INVAR-3, Run: 015, P, 0, 0, 1, 0, 0, 1, 0, 520, 520, 0, 86, 1, 9, 173, 4683, 45, 45, 4163, 86, 53, 24, 86, 86, 173, 4259, 2129
INVAR-3, Run: 016, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 4673, 36, 36, 4147, 87, 54, 22, 87, 87, 175, 7651, 3825
INVAR-3, Run: 017, P, 0, 0, 1, 0, 0, 1, 0, 520, 520, 0, 86, 1, 9, 173, 4952, 54, 54, 4432, 86, 49, 28, 86, 86, 173, 2207, 1103
INVAR-3, Run: 018, P, 0, 0, 1, 0, 0, 1, 0, 538, 538, 0, 89, 1, 15, 179, 4983, 45, 45, 4445, 89, 39, 35, 89, 89, 179, 8305, 4152
INVAR-3, Run: 019, P, 0, 0, 1, 0, 0, 1, 0, 538, 538, 0, 89, 1, 15, 179, 5313, 53, 53, 4775, 89, 42, 32, 89, 89, 179, 4895, 2447
INVAR-3, Run: 020, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 4873, 50, 50, 4341, 88, 55, 20, 88, 88, 177, 5201, 2600
INVAR-3, Run: 021, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 4514, 58, 58, 3988, 87, 46, 30, 87, 87, 175, 4935, 2467
INVAR-3, Run: 022, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 3983, 52, 52, 3451, 88, 44, 31, 88, 88, 177, 4025, 2012
INVAR-3, Run: 023, P, 0, 0, 1, 0, 0, 1, 0, 544, 544, 0, 90, 1, 17, 181, 5573, 52, 52, 5029, 90, 47, 26, 90, 90, 181, 6199, 3099
INVAR-3, Run: 024, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 4197, 63, 63, 3665, 88, 50, 25, 88, 88, 177, 4425, 2212
INVAR-3, Run: 025, P, 0, 0, 1, 0, 0, 1, 0, 544, 544, 0, 90, 1, 17, 181, 5371, 54, 54, 4827, 90, 54, 19, 90, 90, 181, 4249, 2124
INVAR-3, Run: 026, P, 0, 0, 1, 0, 0, 1, 0, 520, 520, 0, 86, 1, 9, 173, 5234, 58, 58, 4714, 86, 57, 20, 86, 86, 173, 3539, 1769
INVAR-3, Run: 027, P, 0, 0, 1, 0, 0, 1, 0, 538, 538, 0, 89, 1, 15, 179, 5197, 53, 53, 4659, 89, 55, 19, 89, 89, 179, 4139, 2069
INVAR-3, Run: 028, P, 0, 0, 1, 0, 0, 1, 0, 514, 514, 0, 85, 1, 7, 171, 5080, 47, 47, 4566, 85, 55, 23, 85, 85, 171, 4709, 2354
INVAR-3, Run: 029, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 5455, 54, 54, 4923, 88, 44, 31, 88, 88, 177, 3865, 1932
INVAR-3, Run: 030, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 6098, 45, 45, 5572, 87, 58, 18, 87, 87, 175, 3621, 1810
INVAR-3, Run: 031, P, 0, 0, 1, 0, 0, 1, 0, 520, 520, 0, 86, 1, 9, 173, 5183, 62, 62, 4663, 86, 50, 27, 86, 86, 173, 4161, 2080
INVAR-3, Run: 032, P, 0, 0, 1, 0, 0, 1, 0, 544, 544, 0, 90, 1, 17, 181, 5610, 48, 48, 5066, 90, 51, 22, 90, 90, 181, 5287, 2643
INVAR-3, Run: 033, P, 0, 0, 1, 0, 0, 1, 0, 520, 520, 0, 86, 1, 9, 173, 4476, 51, 51, 3956, 86, 46, 31, 86, 86, 173, 5947, 2973
INVAR-3, Run: 034, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 5023, 56, 56, 4497, 87, 51, 25, 87, 87, 175, 3721, 1860
INVAR-3, Run: 035, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 3808, 61, 61, 3276, 88, 51, 24, 88, 88, 177, 5049, 2524
INVAR-3, Run: 036, P, 0, 0, 1, 0, 0, 1, 0, 538, 538, 0, 89, 1, 15, 179, 4320, 42, 42, 3782, 89, 54, 20, 89, 89, 179, 3565, 1782
INVAR-3, Run: 037, P, 0, 0, 1, 0, 0, 1, 0, 544, 544, 0, 90, 1, 17, 181, 5137, 50, 50, 4593, 90, 43, 30, 90, 90, 181, 3803, 1901
INVAR-3, Run: 038, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 4910, 66, 66, 4384, 87, 52, 24, 87, 87, 175, 3917, 1958
INVAR-3, Run: 039, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 4187, 47, 47, 3661, 87, 51, 25, 87, 87, 175, 4077, 2038
INVAR-3, Run: 040, P, 0, 0, 1, 0, 0, 1, 0, 544, 544, 0, 90, 1, 17, 181, 6162, 46, 46, 5618, 90, 54, 19, 90, 90, 181, 5965, 2982
INVAR-3, Run: 041, P, 0, 0, 1, 0, 0, 1, 0, 520, 520, 0, 86, 1, 9, 173, 4591, 51, 51, 4071, 86, 48, 29, 86, 86, 173, 3163, 1581
INVAR-3, Run: 042, P, 0, 0, 1, 0, 0, 1, 0, 514, 514, 0, 85, 1, 7, 171, 5309, 57, 57, 4795, 85, 49, 29, 85, 85, 171, 5295, 2647
INVAR-3, Run: 043, P, 0, 0, 1, 0, 0, 1, 0, 538, 538, 0, 89, 1, 15, 179, 3386, 61, 61, 2848, 89, 50, 24, 89, 89, 179, 3935, 1967
INVAR-3, Run: 044, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 5195, 43, 43, 4669, 87, 59, 17, 87, 87, 175, 4633, 2316
INVAR-3, Run: 045, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 4960, 71, 71, 4434, 87, 46, 30, 87, 87, 175, 4653, 2326
INVAR-3, Run: 046, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 4916, 46, 46, 4384, 88, 43, 32, 88, 88, 177, 4891, 2445
INVAR-3, Run: 047, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 5898, 59, 59, 5372, 87, 47, 29, 87, 87, 175, 3537, 1768
INVAR-3, Run: 048, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 5338, 39, 39, 4812, 87, 55, 21, 87, 87, 175, 4845, 2422
INVAR-3, Run: 049, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 4575, 45, 45, 4049, 87, 50, 26, 87, 87, 175, 4043, 2021
INVAR-3, Run: 050, P, 0, 0, 1, 0, 0, 1, 0, 538, 538, 0, 89, 1, 15, 179, 4637, 56, 56, 4099, 89, 41, 33, 89, 89, 179, 5287, 2643
INVAR-3, Run: 051, P, 0, 0, 1, 0, 0, 1, 0, 550, 550, 0, 91, 1, 19, 183, 5006, 48, 48, 4456, 91, 46, 26, 91, 91, 183, 4003, 2001
INVAR-3, Run: 052, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 4244, 68, 68, 3718, 87, 47, 29, 87, 87, 175, 3837, 1918
INVAR-3, Run: 053, P, 0, 0, 1, 0, 0, 1, 0, 538, 538, 0, 89, 1, 15, 179, 4988, 52, 52, 4450, 89, 49, 25, 89, 89, 179, 4505, 2252
INVAR-3, Run: 054, P, 0, 0, 1, 0, 0, 1, 0, 538, 538, 0, 89, 1, 15, 179, 6029, 57, 57, 5491, 89, 52, 22, 89, 89, 179, 4013, 2006
INVAR-3, Run: 055, P, 0, 0, 1, 0, 0, 1, 0, 538, 538, 0, 89, 1, 15, 179, 6614, 67, 67, 6076, 89, 51, 23, 89, 89, 179, 6101, 3050
INVAR-3, Run: 056, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 5763, 57, 57, 5231, 88, 43, 32, 88, 88, 177, 5631, 2815
INVAR-3, Run: 057, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 5485, 55, 55, 4953, 88, 47, 28, 88, 88, 177, 4699, 2349
INVAR-3, Run: 058, P, 0, 0, 1, 0, 0, 1, 0, 520, 520, 0, 86, 1, 9, 173, 3724, 50, 50, 3204, 86, 44, 33, 86, 86, 173, 3461, 1730
INVAR-3, Run: 059, P, 0, 0, 1, 0, 0, 1, 0, 520, 520, 0, 86, 1, 9, 173, 3215, 50, 50, 2695, 86, 60, 17, 86, 86, 173, 3209, 1604
INVAR-3, Run: 060, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 5084, 49, 49, 4558, 87, 56, 20, 87, 87, 175, 5039, 2519
INVAR-3, Run: 061, P, 0, 0, 1, 0, 0, 1, 0, 496, 496, 0, 82, 1, 1, 165, 4015, 43, 43, 3519, 82, 57, 24, 82, 82, 165, 3601, 1800
INVAR-3, Run: 062, P, 0, 0, 1, 0, 0, 1, 0, 520, 520, 0, 86, 1, 9, 173, 4177, 53, 53, 3657, 86, 47, 30, 86, 86, 173, 2739, 1369
INVAR-3, Run: 063, P, 0, 0, 1, 0, 0, 1, 0, 520, 520, 0, 86, 1, 9, 173, 3442, 38, 38, 2922, 86, 56, 21, 86, 86, 173, 3669, 1834
INVAR-3, Run: 064, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 4538, 58, 58, 4012, 87, 49, 27, 87, 87, 175, 4371, 2185
INVAR-3, Run: 065, P, 0, 0, 1, 0, 0, 1, 0, 550, 550, 0, 91, 1, 19, 183, 5440, 69, 69, 4890, 91, 41, 31, 91, 91, 183, 4723, 2361
INVAR-3, Run: 066, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 4993, 65, 65, 4467, 87, 53, 23, 87, 87, 175, 4455, 2227
INVAR-3, Run: 067, P, 0, 0, 1, 0, 0, 1, 0, 544, 544, 0, 90, 1, 17, 181, 4718, 56, 56, 4174, 90, 45, 28, 90, 90, 181, 4987, 2493
INVAR-3, Run: 068, P, 0, 0, 1, 0, 0, 1, 0, 544, 544, 0, 90, 1, 17, 181, 5767, 49, 49, 5223, 90, 52, 21, 90, 90, 181, 4135, 2067
INVAR-3, Run: 069, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 4223, 39, 39, 3691, 88, 49, 26, 88, 88, 177, 4583, 2291
INVAR-3, Run: 070, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 4798, 57, 57, 4266, 88, 52, 23, 88, 88, 177, 4775, 2387
INVAR-3, Run: 071, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 4775, 53, 53, 4249, 87, 50, 26, 87, 87, 175, 3549, 1774
INVAR-3, Run: 072, P, 0, 0, 1, 0, 0, 1, 0, 514, 514, 0, 85, 1, 7, 171, 4814, 45, 45, 4300, 85, 51, 27, 85, 85, 171, 3543, 1771
INVAR-3, Run: 073, P, 0, 0, 1, 0, 0, 1, 0, 514, 514, 0, 85, 1, 7, 171, 5230, 43, 43, 4716, 85, 57, 21, 85, 85, 171, 4061, 2030
INVAR-3, Run: 074, P, 0, 0, 1, 0, 0, 1, 0, 514, 514, 0, 85, 1, 7, 171, 4244, 45, 45, 3730, 85, 55, 23, 85, 85, 171, 4053, 2026
INVAR-3, Run: 075, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 4385, 49, 49, 3859, 87, 48, 28, 87, 87, 175, 4759, 2379
INVAR-3, Run: 076, P, 0, 0, 1, 0, 0, 1, 0, 538, 538, 0, 89, 1, 15, 179, 5580, 33, 33, 5042, 89, 46, 28, 89, 89, 179, 4593, 2296
INVAR-3, Run: 077, P, 0, 0, 1, 0, 0, 1, 0, 514, 514, 0, 85, 1, 7, 171, 4129, 62, 62, 3615, 85, 53, 25, 85, 85, 171, 4805, 2402
INVAR-3, Run: 078, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 5254, 66, 66, 4722, 88, 46, 29, 88, 88, 177, 4273, 2136
INVAR-3, Run: 079, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 4680, 55, 55, 4148, 88, 53, 22, 88, 88, 177, 4147, 2073
INVAR-3, Run: 080, P, 0, 0, 1, 0, 0, 1, 0, 544, 544, 0, 90, 1, 17, 181, 5511, 51, 51, 4967, 90, 45, 28, 90, 90, 181, 4941, 2470
INVAR-3, Run: 081, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 4898, 67, 67, 4366, 88, 43, 32, 88, 88, 177, 4857, 2428
INVAR-3, Run: 082, P, 0, 0, 1, 0, 0, 1, 0, 544, 544, 0, 90, 1, 17, 181, 5694, 43, 43, 5150, 90, 44, 29, 90, 90, 181, 5389, 2694
INVAR-3, Run: 083, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 4997, 43, 43, 4471, 87, 54, 22, 87, 87, 175, 3939, 1969
INVAR-3, Run: 084, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 5313, 57, 57, 4781, 88, 48, 27, 88, 88, 177, 4617, 2308
INVAR-3, Run: 085, P, 0, 0, 1, 0, 0, 1, 0, 520, 520, 0, 86, 1, 9, 173, 4367, 47, 47, 3847, 86, 54, 23, 86, 86, 173, 5787, 2893
INVAR-3, Run: 086, P, 0, 0, 1, 0, 0, 1, 0, 514, 514, 0, 85, 1, 7, 171, 4889, 43, 43, 4375, 85, 50, 28, 85, 85, 171, 4303, 2151
INVAR-3, Run: 087, P, 0, 0, 1, 0, 0, 1, 0, 544, 544, 0, 90, 1, 17, 181, 5128, 80, 80, 4584, 90, 47, 26, 90, 90, 181, 5507, 2753
INVAR-3, Run: 088, P, 0, 0, 1, 0, 0, 1, 0, 544, 544, 0, 90, 1, 17, 181, 4998, 61, 61, 4454, 90, 44, 29, 90, 90, 181, 3659, 1829
INVAR-3, Run: 089, P, 0, 0, 1, 0, 0, 1, 0, 544, 544, 0, 90, 1, 17, 181, 4640, 51, 51, 4096, 90, 46, 27, 90, 90, 181, 4457, 2228
INVAR-3, Run: 090, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 4747, 50, 50, 4215, 88, 47, 28, 88, 88, 177, 3389, 1694
INVAR-3, Run: 091, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 4969, 74, 74, 4443, 87, 47, 29, 87, 87, 175, 5253, 2626
INVAR-3, Run: 092, P, 0, 0, 1, 0, 0, 1, 0, 538, 538, 0, 89, 1, 15, 179, 5241, 56, 56, 4703, 89, 46, 28, 89, 89, 179, 4945, 2472
INVAR-3, Run: 093, P, 0, 0, 1, 0, 0, 1, 0, 538, 538, 0, 89, 1, 15, 179, 5092, 35, 35, 4554, 89, 53, 21, 89, 89, 179, 5275, 2637
INVAR-3, Run: 094, P, 0, 0, 1, 0, 0, 1, 0, 514, 514, 0, 85, 1, 7, 171, 4290, 47, 47, 3776, 85, 48, 30, 85, 85, 171, 5977, 2988
INVAR-3, Run: 095, P, 0, 0, 1, 0, 0, 1, 0, 532, 532, 0, 88, 1, 13, 177, 5268, 59, 59, 4736, 88, 55, 20, 88, 88, 177, 4233, 2116
INVAR-3, Run: 096, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 5859, 56, 56, 5333, 87, 52, 24, 87, 87, 175, 4143, 2071
INVAR-3, Run: 097, P, 0, 0, 1, 0, 0, 1, 0, 514, 514, 0, 85, 1, 7, 171, 3756, 66, 66, 3242, 85, 54, 24, 85, 85, 171, 3753, 1876
INVAR-3, Run: 098, P, 0, 0, 1, 0, 0, 1, 0, 538, 538, 0, 89, 1, 15, 179, 4657, 53, 53, 4119, 89, 56, 18, 89, 89, 179, 5135, 2567
INVAR-3, Run: 099, P, 0, 0, 1, 0, 0, 1, 0, 538, 538, 0, 89, 1, 15, 179, 4488, 73, 73, 3950, 89, 41, 33, 89, 89, 179, 4427, 2213
INVAR-3, Run: 100, P, 0, 0, 1, 0, 0, 1, 0, 526, 526, 0, 87, 1, 11, 175, 4904, 42, 42, 4378, 87, 48, 28, 87, 87, 175, 3697, 1848
INVAR-4, Run: 001, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 708, 17, 17, 572, 22, 9, 7, 22, 22, 45, 689, 344
INVAR-4, Run: 002, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 560, 11, 11, 430, 21, 14, 3, 21, 21, 43, 365, 182
INVAR-4, Run: 003, P, 0, 0, 1, 0, 0, 1, 0, 124, 124, 0, 20, 1, 2, 41, 632, 12, 12, 508, 20, 11, 7, 20, 20, 41, 327, 163
INVAR-4, Run: 004, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 778, 11, 11, 636, 23, 9, 6, 23, 23, 47, 601, 300
INVAR-4, Run: 005, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 784, 19, 19, 642, 23, 10, 5, 23, 23, 47, 689, 344
INVAR-4, Run: 006, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 500, 12, 12, 370, 21, 14, 3, 21, 21, 43, 279, 139
INVAR-4, Run: 007, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 595, 11, 11, 465, 21, 9, 8, 21, 21, 43, 699, 349
INVAR-4, Run: 008, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 417, 8, 8, 275, 23, 10, 5, 23, 23, 47, 783, 391
INVAR-4, Run: 009, P, 0, 0, 1, 0, 0, 1, 0, 124, 124, 0, 20, 1, 2, 41, 772, 10, 10, 648, 20, 15, 3, 20, 20, 41, 217, 108
INVAR-4, Run: 010, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 570, 6, 6, 434, 22, 11, 5, 22, 22, 45, 723, 361
INVAR-4, Run: 011, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 432, 7, 7, 302, 21, 14, 3, 21, 21, 43, 635, 317
INVAR-4, Run: 012, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 504, 19, 19, 362, 23, 7, 8, 23, 23, 47, 361, 180
INVAR-4, Run: 013, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 748, 14, 14, 618, 21, 11, 6, 21, 21, 43, 925, 462
INVAR-4, Run: 014, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 428, 18, 18, 292, 22, 10, 6, 22, 22, 45, 247, 123
INVAR-4, Run: 015, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 572, 11, 11, 442, 21, 14, 3, 21, 21, 43, 633, 316
INVAR-4, Run: 016, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 734, 20, 20, 604, 21, 15, 2, 21, 21, 43, 453, 226
INVAR-4, Run: 017, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 466, 14, 14, 336, 21, 12, 5, 21, 21, 43, 393, 196
INVAR-4, Run: 018, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 511, 15, 15, 369, 23, 10, 5, 23, 23, 47, 533, 266
INVAR-4, Run: 019, P, 0, 0, 1, 0, 0, 1, 0, 148, 148, 0, 24, 1, 10, 49, 682, 11, 11, 534, 24, 10, 4, 24, 24, 49, 777, 388
INVAR-4, Run: 020, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 601, 12, 12, 465, 22, 11, 5, 22, 22, 45, 427, 213
INVAR-4, Run: 021, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 574, 15, 15, 438, 22, 12, 4, 22, 22, 45, 605, 302
INVAR-4, Run: 022, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 536, 9, 9, 400, 22, 16, 0, 22, 22, 45, 519, 259
INVAR-4, Run: 023, P, 0, 0, 1, 0, 0, 1, 0, 118, 118, 0, 19, 1, 0, 39, 480, 19, 19, 362, 19, 9, 10, 19, 19, 39, 241, 120
INVAR-4, Run: 024, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 701, 7, 7, 559, 23, 11, 4, 23, 23, 47, 961, 480
INVAR-4, Run: 025, P, 0, 0, 1, 0, 0, 1, 0, 148, 148, 0, 24, 1, 10, 49, 643, 14, 14, 495, 24, 7, 7, 24, 24, 49, 641, 320
INVAR-4, Run: 026, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 730, 22, 22, 588, 23, 9, 6, 23, 23, 47, 319, 159
INVAR-4, Run: 027, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 585, 11, 11, 449, 22, 8, 8, 22, 22, 45, 209, 104
INVAR-4, Run: 028, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 555, 15, 15, 425, 21, 13, 4, 21, 21, 43, 215, 107
INVAR-4, Run: 029, P, 0, 0, 1, 0, 0, 1, 0, 124, 124, 0, 20, 1, 2, 41, 512, 9, 9, 388, 20, 13, 5, 20, 20, 41, 253, 126
INVAR-4, Run: 030, P, 0, 0, 1, 0, 0, 1, 0, 148, 148, 0, 24, 1, 10, 49, 655, 19, 19, 507, 24, 10, 4, 24, 24, 49, 567, 283
INVAR-4, Run: 031, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 649, 16, 16, 513, 22, 10, 6, 22, 22, 45, 741, 370
INVAR-4, Run: 032, P, 0, 0, 1, 0, 0, 1, 0, 148, 148, 0, 24, 1, 10, 49, 761, 14, 14, 613, 24, 11, 3, 24, 24, 49, 1005, 502
INVAR-4, Run: 033, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 806, 13, 13, 664, 23, 12, 3, 23, 23, 47, 645, 322
INVAR-4, Run: 034, P, 0, 0, 1, 0, 0, 1, 0, 148, 148, 0, 24, 1, 10, 49, 585, 10, 10, 437, 24, 12, 2, 24, 24, 49, 949, 474
INVAR-4, Run: 035, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 600, 7, 7, 470, 21, 13, 4, 21, 21, 43, 497, 248
INVAR-4, Run: 036, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 858, 15, 15, 716, 23, 12, 3, 23, 23, 47, 311, 155
