Input Number, Run_Number, Result@ 100, E, PE, B, X1, A, C, PO, D, CO, Y, CE, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-5, Run: 078, P, 15, 0, 0, 0, 1, 0, 1, 0, 226, 226, 0, 1, 22, 75, 1079, 9, 9, 853, 37, 10, 5, 37, 48, 75, 1287, 643
INVAR-5, Run: 079, P, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 1702, 16, 16, 1446, 42, 5, 5, 42, 58, 85, 2247, 1123
INVAR-5, Run: 080, P, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1279, 9, 9, 1047, 38, 10, 4, 38, 50, 77, 1583, 791
INVAR-5, Run: 081, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1477, 5, 5, 1239, 39, 10, 3, 39, 52, 79, 2029, 1014
INVAR-5, Run: 082, P, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 1459, 7, 7, 1203, 42, 8, 2, 42, 58, 85, 1849, 924
INVAR-5, Run: 083, P, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1455, 9, 9, 1223, 38, 13, 1, 38, 50, 77, 1285, 642
INVAR-5, Run: 084, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1281, 15, 15, 1037, 40, 7, 5, 40, 54, 81, 2273, 1136
INVAR-5, Run: 085, P, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1151, 8, 8, 919, 38, 12, 2, 38, 50, 77, 1389, 694
INVAR-5, Run: 086, P, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1596, 6, 6, 1346, 41, 11, 0, 41, 56, 83, 1905, 952
INVAR-5, Run: 087, P, 8, 0, 0, 0, 1, 0, 1, 0, 268, 268, 0, 1, 36, 89, 1839, 11, 11, 1571, 44, 6, 2, 44, 62, 89, 2527, 1263
INVAR-5, Run: 088, P, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 1684, 11, 11, 1428, 42, 4, 6, 42, 58, 85, 2681, 1340
INVAR-5, Run: 089, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1591, 20, 20, 1347, 40, 8, 4, 40, 54, 81, 1891, 945
INVAR-5, Run: 090, P, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1371, 7, 7, 1121, 41, 9, 2, 41, 56, 83, 1913, 956
INVAR-5, Run: 091, P, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1402, 12, 12, 1170, 38, 10, 4, 38, 50, 77, 1781, 890
INVAR-5, Run: 092, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1674, 18, 18, 1436, 39, 9, 4, 39, 52, 79, 2509, 1254
INVAR-5, Run: 093, P, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1758, 10, 10, 1508, 41, 10, 1, 41, 56, 83, 2323, 1161
INVAR-5, Run: 094, P, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1200, 14, 14, 956, 40, 10, 2, 40, 54, 81, 2435, 1217
INVAR-5, Run: 095, P, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1329, 5, 5, 1091, 39, 10, 3, 39, 52, 79, 1879, 939
INVAR-5, Run: 096, P, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1035, 17, 17, 803, 38, 11, 3, 38, 50, 77, 1547, 773
INVAR-5, Run: 097, P, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1621, 7, 7, 1371, 41, 10, 1, 41, 56, 83, 2539, 1269
INVAR-5, Run: 098, P, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1317, 9, 9, 1085, 38, 14, 0, 38, 50, 77, 1129, 564
INVAR-5, Run: 099, P, 8, 0, 0, 0, 1, 0, 1, 0, 268, 268, 0, 1, 36, 89, 1725, 17, 17, 1457, 44, 5, 3, 44, 62, 89, 2523, 1261
INVAR-5, Run: 100, P, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1294, 8, 8, 1062, 38, 11, 3, 38, 50, 77, 1433, 716
INVAR-6, Run: 001, P, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 10028, 23, 23, 9178, 141, 27, 6, 141, 195, 283, 13111, 6555
INVAR-6, Run: 002, P, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 11489, 42, 42, 10651, 139, 32, 3, 139, 191, 279, 13667, 6833
INVAR-6, Run: 003, P, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 9571, 20, 20, 8733, 139, 32, 3, 139, 191, 279, 11997, 5998
INVAR-6, Run: 004, P, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 10895, 30, 30, 10045, 141, 27, 6, 141, 195, 283, 13493, 6746
INVAR-6, Run: 005, P, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 8908, 30, 30, 8070, 139, 29, 6, 139, 191, 279, 12513, 6256
INVAR-6, Run: 006, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 9332, 26, 26, 8488, 140, 29, 5, 140, 193, 281, 10535, 5267
INVAR-6, Run: 007, P, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 10639, 34, 34, 9801, 139, 28, 7, 139, 191, 279, 13893, 6946
INVAR-6, Run: 008, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 9721, 27, 27, 8877, 140, 29, 5, 140, 193, 281, 12659, 6329
INVAR-6, Run: 009, P, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 12061, 30, 30, 11211, 141, 27, 6, 141, 195, 283, 12479, 6239
INVAR-6, Run: 010, P, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 10976, 22, 22, 10126, 141, 29, 4, 141, 195, 283, 16353, 8176
INVAR-6, Run: 011, P, 30, 0, 0, 0, 1, 0, 1, 0, 868, 868, 0, 1, 114, 289, 11913, 25, 25, 11045, 144, 24, 6, 144, 201, 289, 15061, 7530
INVAR-6, Run: 012, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 9988, 29, 29, 9144, 140, 28, 6, 140, 193, 281, 13135, 6567
INVAR-6, Run: 013, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 9852, 21, 21, 9008, 140, 26, 8, 140, 193, 281, 11629, 5814
INVAR-6, Run: 014, P, 39, 0, 0, 0, 1, 0, 1, 0, 814, 814, 0, 1, 96, 271, 9681, 19, 19, 8867, 135, 34, 5, 135, 183, 271, 12237, 6118
INVAR-6, Run: 015, P, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 10567, 28, 28, 9717, 141, 27, 6, 141, 195, 283, 11687, 5843
INVAR-6, Run: 016, P, 29, 0, 0, 0, 1, 0, 1, 0, 874, 874, 0, 1, 116, 291, 9975, 31, 31, 9101, 145, 24, 5, 145, 203, 291, 13477, 6738
INVAR-6, Run: 017, P, 30, 0, 0, 0, 1, 0, 1, 0, 868, 868, 0, 1, 114, 289, 10628, 35, 35, 9760, 144, 23, 7, 144, 201, 289, 15785, 7892
INVAR-6, Run: 018, P, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 10507, 39, 39, 9657, 141, 23, 10, 141, 195, 283, 13239, 6619
INVAR-6, Run: 019, P, 40, 0, 0, 0, 1, 0, 1, 0, 808, 808, 0, 1, 94, 269, 9966, 24, 24, 9158, 134, 31, 9, 134, 181, 269, 10363, 5181
INVAR-6, Run: 020, P, 30, 0, 0, 0, 1, 0, 1, 0, 868, 868, 0, 1, 114, 289, 11707, 27, 27, 10839, 144, 26, 4, 144, 201, 289, 15423, 7711
INVAR-6, Run: 021, P, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 10647, 30, 30, 9815, 138, 31, 5, 138, 189, 277, 12299, 6149
INVAR-6, Run: 022, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 10944, 25, 25, 10100, 140, 28, 6, 140, 193, 281, 13513, 6756
INVAR-6, Run: 023, P, 28, 0, 0, 0, 1, 0, 1, 0, 880, 880, 0, 1, 118, 293, 10270, 29, 29, 9390, 146, 19, 9, 146, 205, 293, 13375, 6687
INVAR-6, Run: 024, P, 29, 0, 0, 0, 1, 0, 1, 0, 874, 874, 0, 1, 116, 291, 11759, 33, 33, 10885, 145, 23, 6, 145, 203, 291, 15255, 7627
INVAR-6, Run: 025, P, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 10431, 27, 27, 9599, 138, 28, 8, 138, 189, 277, 11867, 5933
INVAR-6, Run: 026, P, 37, 0, 0, 0, 1, 0, 1, 0, 826, 826, 0, 1, 100, 275, 11819, 32, 32, 10993, 137, 30, 7, 137, 187, 275, 13809, 6904
INVAR-6, Run: 027, P, 37, 0, 0, 0, 1, 0, 1, 0, 826, 826, 0, 1, 100, 275, 10091, 27, 27, 9265, 137, 27, 10, 137, 187, 275, 12985, 6492
INVAR-6, Run: 028, P, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 11912, 34, 34, 11062, 141, 27, 6, 141, 195, 283, 15197, 7598
INVAR-6, Run: 029, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 11266, 36, 36, 10422, 140, 25, 9, 140, 193, 281, 10489, 5244
INVAR-6, Run: 030, P, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 11589, 38, 38, 10739, 141, 28, 5, 141, 195, 283, 13445, 6722
INVAR-6, Run: 031, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 10210, 22, 22, 9366, 140, 23, 11, 140, 193, 281, 13775, 6887
INVAR-6, Run: 032, P, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 10852, 33, 33, 10020, 138, 30, 6, 138, 189, 277, 12913, 6456
INVAR-6, Run: 033, P, 41, 0, 0, 0, 1, 0, 1, 0, 802, 802, 0, 1, 92, 267, 10239, 22, 22, 9437, 133, 35, 6, 133, 179, 267, 14653, 7326
INVAR-6, Run: 034, P, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1, 110, 285, 10138, 43, 43, 9282, 142, 27, 5, 142, 197, 285, 12769, 6384
INVAR-6, Run: 035, P, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1, 110, 285, 10005, 36, 36, 9149, 142, 30, 2, 142, 197, 285, 16579, 8289
INVAR-6, Run: 036, P, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 10695, 18, 18, 9845, 141, 26, 7, 141, 195, 283, 14211, 7105
INVAR-6, Run: 037, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 8904, 33, 33, 8060, 140, 32, 2, 140, 193, 281, 11209, 5604
INVAR-6, Run: 038, P, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 10422, 34, 34, 9572, 141, 28, 5, 141, 195, 283, 14043, 7021
INVAR-6, Run: 039, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 11257, 24, 24, 10413, 140, 27, 7, 140, 193, 281, 12355, 6177
INVAR-6, Run: 040, P, 30, 0, 0, 0, 1, 0, 1, 0, 868, 868, 0, 1, 114, 289, 10077, 27, 27, 9209, 144, 26, 4, 144, 201, 289, 12585, 6292
INVAR-6, Run: 041, P, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1, 112, 287, 10444, 27, 27, 9582, 143, 25, 6, 143, 199, 287, 13511, 6755
INVAR-6, Run: 042, P, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 10174, 26, 26, 9336, 139, 27, 8, 139, 191, 279, 15367, 7683
INVAR-6, Run: 043, P, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 10084, 36, 36, 9246, 139, 26, 9, 139, 191, 279, 13341, 6670
INVAR-6, Run: 044, P, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1, 112, 287, 11290, 23, 23, 10428, 143, 27, 4, 143, 199, 287, 14847, 7423
INVAR-6, Run: 045, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 9990, 31, 31, 9146, 140, 27, 7, 140, 193, 281, 11499, 5749
INVAR-6, Run: 046, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 10877, 32, 32, 10033, 140, 26, 8, 140, 193, 281, 12625, 6312
INVAR-6, Run: 047, P, 39, 0, 0, 0, 1, 0, 1, 0, 814, 814, 0, 1, 96, 271, 9862, 27, 27, 9048, 135, 32, 7, 135, 183, 271, 11437, 5718
INVAR-6, Run: 048, P, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 11012, 31, 31, 10162, 141, 28, 5, 141, 195, 283, 13325, 6662
INVAR-6, Run: 049, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 10753, 31, 31, 9909, 140, 31, 3, 140, 193, 281, 14699, 7349
INVAR-6, Run: 050, P, 29, 0, 0, 0, 1, 0, 1, 0, 874, 874, 0, 1, 116, 291, 11220, 34, 34, 10346, 145, 17, 12, 145, 203, 291, 14997, 7498
INVAR-6, Run: 051, P, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 9828, 28, 28, 8996, 138, 28, 8, 138, 189, 277, 12577, 6288
INVAR-6, Run: 052, P, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 10459, 30, 30, 9627, 138, 29, 7, 138, 189, 277, 13767, 6883
INVAR-6, Run: 053, P, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1, 112, 287, 11898, 25, 25, 11036, 143, 23, 8, 143, 199, 287, 13959, 6979
INVAR-6, Run: 054, P, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 10954, 20, 20, 10104, 141, 26, 7, 141, 195, 283, 11547, 5773
INVAR-6, Run: 055, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 10479, 26, 26, 9635, 140, 30, 4, 140, 193, 281, 12089, 6044
INVAR-6, Run: 056, P, 26, 0, 0, 0, 1, 0, 1, 0, 892, 892, 0, 1, 122, 297, 11220, 25, 25, 10328, 148, 21, 5, 148, 209, 297, 14891, 7445
INVAR-6, Run: 057, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 10779, 26, 26, 9935, 140, 27, 7, 140, 193, 281, 13635, 6817
INVAR-6, Run: 058, P, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1, 110, 285, 10445, 22, 22, 9589, 142, 24, 8, 142, 197, 285, 15279, 7639
INVAR-6, Run: 059, P, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 11707, 26, 26, 10857, 141, 28, 5, 141, 195, 283, 12693, 6346
INVAR-6, Run: 060, P, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 10590, 31, 31, 9758, 138, 25, 11, 138, 189, 277, 14479, 7239
INVAR-6, Run: 061, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 10721, 36, 36, 9877, 140, 29, 5, 140, 193, 281, 13293, 6646
INVAR-6, Run: 062, P, 37, 0, 0, 0, 1, 0, 1, 0, 826, 826, 0, 1, 100, 275, 9989, 27, 27, 9163, 137, 28, 9, 137, 187, 275, 11605, 5802
INVAR-6, Run: 063, P, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 10050, 44, 44, 9212, 139, 30, 5, 139, 191, 279, 11737, 5868
INVAR-6, Run: 064, P, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 10831, 32, 32, 9981, 141, 28, 5, 141, 195, 283, 11077, 5538
INVAR-6, Run: 065, P, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1, 110, 285, 9368, 37, 37, 8512, 142, 23, 9, 142, 197, 285, 12579, 6289
INVAR-6, Run: 066, P, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 9917, 29, 29, 9067, 141, 28, 5, 141, 195, 283, 11225, 5612
INVAR-6, Run: 067, P, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1, 112, 287, 12730, 27, 27, 11868, 143, 26, 5, 143, 199, 287, 13593, 6796
INVAR-6, Run: 068, P, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1, 110, 285, 11515, 23, 23, 10659, 142, 28, 4, 142, 197, 285, 13567, 6783
INVAR-6, Run: 069, P, 37, 0, 0, 0, 1, 0, 1, 0, 826, 826, 0, 1, 100, 275, 9625, 31, 31, 8799, 137, 31, 6, 137, 187, 275, 10545, 5272
INVAR-6, Run: 070, P, 30, 0, 0, 0, 1, 0, 1, 0, 868, 868, 0, 1, 114, 289, 10917, 40, 40, 10049, 144, 25, 5, 144, 201, 289, 12667, 6333
INVAR-6, Run: 071, P, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 11382, 34, 34, 10550, 138, 28, 8, 138, 189, 277, 14951, 7475
INVAR-6, Run: 072, P, 43, 0, 0, 0, 1, 0, 1, 0, 790, 790, 0, 1, 88, 263, 9918, 21, 21, 9128, 131, 36, 7, 131, 175, 263, 12629, 6314
INVAR-6, Run: 073, P, 37, 0, 0, 0, 1, 0, 1, 0, 826, 826, 0, 1, 100, 275, 10289, 29, 29, 9463, 137, 33, 4, 137, 187, 275, 13423, 6711
INVAR-6, Run: 074, P, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1, 112, 287, 12032, 33, 33, 11170, 143, 26, 5, 143, 199, 287, 14247, 7123
INVAR-6, Run: 075, P, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 12013, 31, 31, 11181, 138, 27, 9, 138, 189, 277, 12081, 6040
INVAR-6, Run: 076, P, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 9824, 26, 26, 8992, 138, 29, 7, 138, 189, 277, 10369, 5184
INVAR-6, Run: 077, P, 40, 0, 0, 0, 1, 0, 1, 0, 808, 808, 0, 1, 94, 269, 8132, 25, 25, 7324, 134, 28, 12, 134, 181, 269, 10645, 5322
INVAR-6, Run: 078, P, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1, 110, 285, 12309, 40, 40, 11453, 142, 27, 5, 142, 197, 285, 13369, 6684
INVAR-6, Run: 079, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 11511, 36, 36, 10667, 140, 31, 3, 140, 193, 281, 12423, 6211
INVAR-6, Run: 080, P, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1, 112, 287, 10677, 28, 28, 9815, 143, 29, 2, 143, 199, 287, 13019, 6509
INVAR-6, Run: 081, P, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1, 112, 287, 11766, 34, 34, 10904, 143, 30, 1, 143, 199, 287, 12125, 6062
INVAR-6, Run: 082, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 10114, 29, 29, 9270, 140, 26, 8, 140, 193, 281, 11989, 5994
INVAR-6, Run: 083, P, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 10843, 28, 28, 10005, 139, 30, 5, 139, 191, 279, 13937, 6968
INVAR-6, Run: 084, P, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1, 110, 285, 10141, 35, 35, 9285, 142, 24, 8, 142, 197, 285, 11419, 5709
INVAR-6, Run: 085, P, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1, 112, 287, 10873, 25, 25, 10011, 143, 25, 6, 143, 199, 287, 12699, 6349
INVAR-6, Run: 086, P, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 12022, 37, 37, 11172, 141, 26, 7, 141, 195, 283, 12391, 6195
INVAR-6, Run: 087, P, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 10588, 25, 25, 9756, 138, 28, 8, 138, 189, 277, 11681, 5840
INVAR-6, Run: 088, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 10957, 31, 31, 10113, 140, 29, 5, 140, 193, 281, 13069, 6534
INVAR-6, Run: 089, P, 42, 0, 0, 0, 1, 0, 1, 0, 796, 796, 0, 1, 90, 265, 7951, 30, 30, 7155, 132, 33, 9, 132, 177, 265, 11151, 5575
INVAR-6, Run: 090, P, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 10439, 30, 30, 9607, 138, 32, 4, 138, 189, 277, 12873, 6436
INVAR-6, Run: 091, P, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1, 110, 285, 10308, 36, 36, 9452, 142, 22, 10, 142, 197, 285, 11711, 5855
INVAR-6, Run: 092, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 11386, 31, 31, 10542, 140, 29, 5, 140, 193, 281, 12529, 6264
INVAR-6, Run: 093, P, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 11102, 20, 20, 10258, 140, 28, 6, 140, 193, 281, 12723, 6361
INVAR-6, Run: 094, P, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 10798, 24, 24, 9966, 138, 29, 7, 138, 189, 277, 12191, 6095
INVAR-6, Run: 095, P, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 12495, 31, 31, 11645, 141, 24, 9, 141, 195, 283, 12767, 6383
INVAR-6, Run: 096, P, 39, 0, 0, 0, 1, 0, 1, 0, 814, 814, 0, 1, 96, 271, 8782, 28, 28, 7968, 135, 29, 10, 135, 183, 271, 13853, 6926
INVAR-6, Run: 097, P, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 9633, 43, 43, 8795, 139, 31, 4, 139, 191, 279, 13301, 6650
INVAR-6, Run: 098, P, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1, 112, 287, 11130, 39, 39, 10268, 143, 18, 13, 143, 199, 287, 14193, 7096
INVAR-6, Run: 099, P, 38, 0, 0, 0, 1, 0, 1, 0, 820, 820, 0, 1, 98, 273, 10293, 27, 27, 9473, 136, 34, 4, 136, 185, 273, 10743, 5371
INVAR-6, Run: 100, P, 30, 0, 0, 0, 1, 0, 1, 0, 868, 868, 0, 1, 114, 289, 12386, 37, 37, 11518, 144, 25, 5, 144, 201, 289, 15351, 7675
INVAR-7, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
