Input Number, Run_Number, Result@ 100, Y, B, X1, A, C, PO, D, CO, PE, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 036, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 429, 14, 14, 312, 19, 11, 8, 19, 78, 39, 794, 397
INVAR-4, Run: 037, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 251, 9, 9, 134, 19, 11, 8, 19, 78, 39, 672, 336
INVAR-4, Run: 038, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 638, 15, 15, 521, 19, 13, 6, 19, 78, 39, 948, 474
INVAR-4, Run: 039, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 337, 17, 17, 219, 19, 8, 11, 19, 78, 39, 927, 463
INVAR-4, Run: 040, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 327, 16, 16, 209, 19, 14, 5, 19, 78, 39, 579, 289
INVAR-4, Run: 041, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 413, 21, 21, 296, 19, 12, 7, 19, 78, 39, 774, 387
INVAR-4, Run: 042, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 517, 17, 17, 400, 19, 14, 5, 19, 78, 39, 564, 282
INVAR-4, Run: 043, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 357, 5, 5, 240, 19, 15, 4, 19, 78, 39, 772, 386
INVAR-4, Run: 044, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 345, 11, 11, 228, 19, 13, 6, 19, 78, 39, 584, 292
INVAR-4, Run: 045, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 479, 10, 10, 362, 19, 14, 5, 19, 78, 39, 748, 374
INVAR-4, Run: 046, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2, 119, 39, 471, 22, 22, 352, 19, 11, 8, 19, 78, 39, 880, 439
INVAR-4, Run: 047, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 412, 20, 20, 295, 19, 13, 6, 19, 78, 39, 750, 375
INVAR-4, Run: 048, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 438, 8, 8, 321, 19, 11, 8, 19, 78, 39, 752, 376
INVAR-4, Run: 049, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 330, 15, 15, 212, 19, 14, 5, 19, 78, 39, 697, 348
INVAR-4, Run: 050, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 261, 9, 9, 144, 19, 8, 11, 19, 78, 39, 624, 312
INVAR-4, Run: 051, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 433, 19, 19, 316, 19, 9, 10, 19, 78, 39, 780, 390
INVAR-4, Run: 052, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 294, 9, 9, 177, 19, 12, 7, 19, 78, 39, 726, 363
INVAR-4, Run: 053, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 371, 24, 24, 253, 19, 15, 4, 19, 78, 39, 943, 471
INVAR-4, Run: 054, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 461, 10, 10, 344, 19, 14, 5, 19, 78, 39, 786, 393
INVAR-4, Run: 055, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2, 119, 39, 386, 10, 10, 267, 19, 15, 4, 19, 78, 39, 624, 311
INVAR-4, Run: 056, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 426, 17, 17, 308, 19, 14, 5, 19, 78, 39, 769, 384
INVAR-4, Run: 057, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 438, 18, 18, 321, 19, 11, 8, 19, 78, 39, 908, 454
INVAR-4, Run: 058, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 529, 7, 7, 412, 19, 13, 6, 19, 78, 39, 810, 405
INVAR-4, Run: 059, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 345, 14, 14, 228, 19, 8, 11, 19, 78, 39, 686, 343
INVAR-4, Run: 060, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 348, 16, 16, 231, 19, 12, 7, 19, 78, 39, 810, 405
INVAR-4, Run: 061, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 432, 12, 12, 315, 19, 13, 6, 19, 78, 39, 792, 396
INVAR-4, Run: 062, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 402, 9, 9, 285, 19, 16, 3, 19, 78, 39, 718, 359
INVAR-4, Run: 063, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 446, 11, 11, 328, 19, 11, 8, 19, 78, 39, 749, 374
INVAR-4, Run: 064, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2, 119, 39, 362, 11, 11, 243, 19, 12, 7, 19, 78, 39, 708, 353
INVAR-4, Run: 065, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 510, 10, 10, 392, 19, 13, 6, 19, 78, 39, 995, 497
INVAR-4, Run: 066, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 373, 10, 10, 256, 19, 10, 9, 19, 78, 39, 750, 375
INVAR-4, Run: 067, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 478, 17, 17, 360, 19, 13, 6, 19, 78, 39, 817, 408
INVAR-4, Run: 068, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 370, 16, 16, 253, 19, 11, 8, 19, 78, 39, 726, 363
INVAR-4, Run: 069, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 338, 14, 14, 221, 19, 15, 4, 19, 78, 39, 590, 295
INVAR-4, Run: 070, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 660, 23, 23, 543, 19, 15, 4, 19, 78, 39, 712, 356
INVAR-4, Run: 071, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 568, 15, 15, 451, 19, 16, 3, 19, 78, 39, 848, 424
INVAR-4, Run: 072, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 363, 7, 7, 246, 19, 15, 4, 19, 78, 39, 742, 371
INVAR-4, Run: 073, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 476, 18, 18, 358, 19, 13, 6, 19, 78, 39, 657, 328
INVAR-4, Run: 074, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 401, 5, 5, 284, 19, 14, 5, 19, 78, 39, 798, 399
INVAR-4, Run: 075, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2, 119, 39, 599, 11, 11, 480, 19, 12, 7, 19, 78, 39, 724, 361
INVAR-4, Run: 076, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 365, 10, 10, 248, 19, 12, 7, 19, 78, 39, 602, 301
INVAR-4, Run: 077, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 365, 13, 13, 247, 19, 11, 8, 19, 78, 39, 675, 337
INVAR-4, Run: 078, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 293, 7, 7, 176, 19, 14, 5, 19, 78, 39, 584, 292
INVAR-4, Run: 079, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 497, 13, 13, 380, 19, 10, 9, 19, 78, 39, 816, 408
INVAR-4, Run: 080, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 422, 13, 13, 305, 19, 9, 10, 19, 78, 39, 716, 358
INVAR-4, Run: 081, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 428, 16, 16, 310, 19, 12, 7, 19, 78, 39, 771, 385
INVAR-4, Run: 082, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2, 119, 39, 337, 13, 13, 218, 19, 12, 7, 19, 78, 39, 722, 360
INVAR-4, Run: 083, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 483, 11, 11, 366, 19, 11, 8, 19, 78, 39, 868, 434
INVAR-4, Run: 084, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 365, 19, 19, 248, 19, 13, 6, 19, 78, 39, 918, 459
INVAR-4, Run: 085, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 441, 15, 15, 323, 19, 12, 7, 19, 78, 39, 819, 409
INVAR-4, Run: 086, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2, 119, 39, 382, 11, 11, 263, 19, 11, 8, 19, 78, 39, 618, 308
INVAR-4, Run: 087, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 479, 22, 22, 362, 19, 10, 9, 19, 78, 39, 748, 374
INVAR-4, Run: 088, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 434, 7, 7, 317, 19, 13, 6, 19, 78, 39, 750, 375
INVAR-4, Run: 089, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 489, 11, 11, 372, 19, 12, 7, 19, 78, 39, 914, 457
INVAR-4, Run: 090, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 600, 21, 21, 483, 19, 14, 5, 19, 78, 39, 860, 430
INVAR-4, Run: 091, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 533, 10, 10, 416, 19, 15, 4, 19, 78, 39, 950, 475
INVAR-4, Run: 092, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 467, 9, 9, 350, 19, 12, 7, 19, 78, 39, 792, 396
INVAR-4, Run: 093, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 487, 8, 8, 369, 19, 17, 2, 19, 78, 39, 609, 304
INVAR-4, Run: 094, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 384, 15, 15, 267, 19, 9, 10, 19, 78, 39, 774, 387
INVAR-4, Run: 095, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 495, 16, 16, 377, 19, 13, 6, 19, 78, 39, 771, 385
INVAR-4, Run: 096, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 525, 13, 13, 408, 19, 13, 6, 19, 78, 39, 874, 437
INVAR-4, Run: 097, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 486, 14, 14, 369, 19, 8, 11, 19, 78, 39, 938, 469
INVAR-4, Run: 098, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0, 117, 39, 491, 9, 9, 374, 19, 13, 6, 19, 78, 39, 766, 383
INVAR-4, Run: 099, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 469, 18, 18, 351, 19, 10, 9, 19, 78, 39, 799, 399
INVAR-4, Run: 100, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1, 118, 39, 522, 10, 10, 404, 19, 15, 4, 19, 78, 39, 763, 381
INVAR-5, Run: 001, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 559, 17, 17, 400, 26, 16, 10, 26, 106, 53, 1302, 651
INVAR-5, Run: 002, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 521, 13, 13, 362, 26, 18, 8, 26, 106, 53, 1158, 579
INVAR-5, Run: 003, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 733, 12, 12, 574, 26, 15, 11, 26, 106, 53, 1236, 618
INVAR-5, Run: 004, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 583, 23, 23, 424, 26, 19, 7, 26, 106, 53, 1152, 576
INVAR-5, Run: 005, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 693, 10, 10, 534, 26, 17, 9, 26, 106, 53, 1398, 699
INVAR-5, Run: 006, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 744, 24, 24, 584, 26, 14, 12, 26, 106, 53, 1225, 612
INVAR-5, Run: 007, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 519, 20, 20, 359, 26, 13, 13, 26, 106, 53, 1043, 521
INVAR-5, Run: 008, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 809, 22, 22, 650, 26, 18, 8, 26, 106, 53, 1330, 665
INVAR-5, Run: 009, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 809, 9, 9, 650, 26, 19, 7, 26, 106, 53, 1274, 637
INVAR-5, Run: 010, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 761, 15, 15, 602, 26, 18, 8, 26, 106, 53, 1450, 725
INVAR-5, Run: 011, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 579, 24, 24, 420, 26, 17, 9, 26, 106, 53, 1126, 563
INVAR-5, Run: 012, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 854, 12, 12, 695, 26, 18, 8, 26, 106, 53, 1402, 701
INVAR-5, Run: 013, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 588, 13, 13, 429, 26, 15, 11, 26, 106, 53, 1138, 569
INVAR-5, Run: 014, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 595, 18, 18, 436, 26, 19, 7, 26, 106, 53, 1344, 672
INVAR-5, Run: 015, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 578, 13, 13, 419, 26, 15, 11, 26, 106, 53, 1470, 735
INVAR-5, Run: 016, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 782, 23, 23, 623, 26, 19, 7, 26, 106, 53, 1366, 683
INVAR-5, Run: 017, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 500, 20, 20, 340, 26, 17, 9, 26, 106, 53, 1233, 616
INVAR-5, Run: 018, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 568, 19, 19, 409, 26, 20, 6, 26, 106, 53, 1226, 613
INVAR-5, Run: 019, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 458, 15, 15, 299, 26, 16, 10, 26, 106, 53, 994, 497
INVAR-5, Run: 020, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 681, 19, 19, 522, 26, 18, 8, 26, 106, 53, 1212, 606
INVAR-5, Run: 021, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 1148, 24, 24, 989, 26, 20, 6, 26, 106, 53, 1754, 877
INVAR-5, Run: 022, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 527, 28, 28, 367, 26, 16, 10, 26, 106, 53, 1359, 679
INVAR-5, Run: 023, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 715, 15, 15, 556, 26, 20, 6, 26, 106, 53, 1348, 674
INVAR-5, Run: 024, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 551, 22, 22, 392, 26, 18, 8, 26, 106, 53, 1084, 542
INVAR-5, Run: 025, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 685, 19, 19, 526, 26, 17, 9, 26, 106, 53, 1242, 621
INVAR-5, Run: 026, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 651, 11, 11, 492, 26, 20, 6, 26, 106, 53, 1426, 713
INVAR-5, Run: 027, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 653, 18, 18, 494, 26, 15, 11, 26, 106, 53, 1220, 610
INVAR-5, Run: 028, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 725, 26, 26, 565, 26, 12, 14, 26, 106, 53, 1415, 707
INVAR-5, Run: 029, F, 0, 0, 0, 1, 0, 1, 0, 161, 0, 0, 26, 2, 161, 53, 850, 25, 25, 689, 26, 20, 6, 26, 106, 53, 1312, 655
INVAR-5, Run: 030, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 597, 20, 20, 438, 26, 18, 8, 26, 106, 53, 1310, 655
INVAR-5, Run: 031, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 658, 20, 20, 499, 26, 11, 15, 26, 106, 53, 1174, 587
INVAR-5, Run: 032, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 705, 8, 8, 546, 26, 19, 7, 26, 106, 53, 1162, 581
INVAR-5, Run: 033, F, 0, 0, 0, 1, 0, 1, 0, 162, 0, 0, 26, 3, 162, 53, 523, 16, 16, 361, 26, 19, 7, 26, 106, 53, 1135, 566
INVAR-5, Run: 034, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 583, 20, 20, 423, 26, 16, 10, 26, 106, 53, 1283, 641
INVAR-5, Run: 035, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 541, 18, 18, 381, 26, 17, 9, 26, 106, 53, 1525, 762
INVAR-5, Run: 036, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 814, 14, 14, 655, 26, 19, 7, 26, 106, 53, 1464, 732
INVAR-5, Run: 037, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 763, 14, 14, 604, 26, 19, 7, 26, 106, 53, 1496, 748
INVAR-5, Run: 038, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 574, 16, 16, 414, 26, 17, 9, 26, 106, 53, 1089, 544
INVAR-5, Run: 039, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 718, 16, 16, 559, 26, 17, 9, 26, 106, 53, 1250, 625
INVAR-5, Run: 040, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 817, 24, 24, 657, 26, 19, 7, 26, 106, 53, 1271, 635
INVAR-5, Run: 041, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 713, 20, 20, 553, 26, 18, 8, 26, 106, 53, 1375, 687
INVAR-5, Run: 042, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 757, 23, 23, 598, 26, 19, 7, 26, 106, 53, 1174, 587
INVAR-5, Run: 043, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 786, 30, 30, 627, 26, 15, 11, 26, 106, 53, 1294, 647
INVAR-5, Run: 044, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 724, 14, 14, 565, 26, 16, 10, 26, 106, 53, 1560, 780
INVAR-5, Run: 045, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 661, 19, 19, 502, 26, 18, 8, 26, 106, 53, 1278, 639
INVAR-5, Run: 046, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 808, 16, 16, 649, 26, 18, 8, 26, 106, 53, 1384, 692
INVAR-5, Run: 047, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 687, 15, 15, 527, 26, 16, 10, 26, 106, 53, 1495, 747
INVAR-5, Run: 048, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 706, 26, 26, 547, 26, 17, 9, 26, 106, 53, 1106, 553
INVAR-5, Run: 049, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 596, 15, 15, 436, 26, 16, 10, 26, 106, 53, 1245, 622
INVAR-5, Run: 050, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 736, 27, 27, 577, 26, 20, 6, 26, 106, 53, 1712, 856
INVAR-5, Run: 051, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 807, 29, 29, 648, 26, 19, 7, 26, 106, 53, 1228, 614
INVAR-5, Run: 052, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 1034, 25, 25, 874, 26, 11, 15, 26, 106, 53, 1601, 800
INVAR-5, Run: 053, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 775, 14, 14, 616, 26, 19, 7, 26, 106, 53, 1540, 770
INVAR-5, Run: 054, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 702, 16, 16, 542, 26, 21, 5, 26, 106, 53, 1581, 790
INVAR-5, Run: 055, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 529, 14, 14, 370, 26, 14, 12, 26, 106, 53, 1030, 515
INVAR-5, Run: 056, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 849, 15, 15, 689, 26, 20, 6, 26, 106, 53, 1171, 585
INVAR-5, Run: 057, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 848, 25, 25, 689, 26, 15, 11, 26, 106, 53, 1620, 810
INVAR-5, Run: 058, F, 0, 0, 0, 1, 0, 1, 0, 162, 0, 0, 26, 3, 162, 53, 759, 23, 23, 597, 26, 16, 10, 26, 106, 53, 1409, 703
INVAR-5, Run: 059, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 752, 27, 27, 593, 26, 13, 13, 26, 106, 53, 1210, 605
INVAR-5, Run: 060, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 610, 26, 26, 450, 26, 17, 9, 26, 106, 53, 1385, 692
INVAR-5, Run: 061, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 870, 18, 18, 711, 26, 16, 10, 26, 106, 53, 1682, 841
INVAR-5, Run: 062, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 644, 17, 17, 484, 26, 20, 6, 26, 106, 53, 1045, 522
INVAR-5, Run: 063, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 549, 13, 13, 390, 26, 12, 14, 26, 106, 53, 1674, 837
INVAR-5, Run: 064, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 647, 17, 17, 488, 26, 18, 8, 26, 106, 53, 1160, 580
INVAR-5, Run: 065, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 894, 11, 11, 734, 26, 21, 5, 26, 106, 53, 1131, 565
INVAR-5, Run: 066, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 770, 21, 21, 611, 26, 18, 8, 26, 106, 53, 1136, 568
INVAR-5, Run: 067, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 514, 21, 21, 355, 26, 18, 8, 26, 106, 53, 946, 473
INVAR-5, Run: 068, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 722, 13, 13, 563, 26, 18, 8, 26, 106, 53, 1626, 813
INVAR-5, Run: 069, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 582, 18, 18, 422, 26, 15, 11, 26, 106, 53, 1273, 636
INVAR-5, Run: 070, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 655, 15, 15, 495, 26, 19, 7, 26, 106, 53, 1147, 573
INVAR-5, Run: 071, F, 0, 0, 0, 1, 0, 1, 0, 161, 0, 0, 26, 2, 161, 53, 718, 15, 15, 557, 26, 21, 5, 26, 106, 53, 994, 496
INVAR-5, Run: 072, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 559, 15, 15, 399, 26, 14, 12, 26, 106, 53, 923, 461
INVAR-5, Run: 073, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 532, 9, 9, 372, 26, 16, 10, 26, 106, 53, 1019, 509
INVAR-5, Run: 074, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 792, 27, 27, 632, 26, 16, 10, 26, 106, 53, 1373, 686
INVAR-5, Run: 075, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 615, 20, 20, 455, 26, 15, 11, 26, 106, 53, 1251, 625
INVAR-5, Run: 076, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 857, 32, 32, 698, 26, 15, 11, 26, 106, 53, 1380, 690
INVAR-5, Run: 077, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 623, 26, 26, 464, 26, 15, 11, 26, 106, 53, 1448, 724
INVAR-5, Run: 078, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 695, 26, 26, 536, 26, 14, 12, 26, 106, 53, 1188, 594
INVAR-5, Run: 079, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 538, 17, 17, 378, 26, 17, 9, 26, 106, 53, 1389, 694
INVAR-5, Run: 080, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 720, 20, 20, 561, 26, 18, 8, 26, 106, 53, 1516, 758
INVAR-5, Run: 081, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 932, 18, 18, 773, 26, 23, 3, 26, 106, 53, 1666, 833
INVAR-5, Run: 082, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 812, 34, 34, 653, 26, 17, 9, 26, 106, 53, 1756, 878
INVAR-5, Run: 083, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 800, 20, 20, 641, 26, 17, 9, 26, 106, 53, 1266, 633
