Input Number, Run_Number, Result@ 100, X, YP, Z, XP, Y
14, Run: 059, F, 0, 77, 128, 0, 0
14, Run: 060, F, 0, 97, 138, 0, 0
14, Run: 061, F, 0, 71, 125, 0, 0
14, Run: 062, F, 0, 97, 138, 0, 0
14, Run: 063, F, 0, 99, 139, 0, 0
14, Run: 064, F, 0, 77, 128, 0, 0
14, Run: 065, F, 0, 107, 143, 0, 0
14, Run: 066, F, 0, 93, 136, 0, 0
14, Run: 067, F, 0, 85, 132, 0, 0
14, Run: 068, F, 0, 75, 127, 0, 0
14, Run: 069, F, 0, 87, 133, 0, 0
14, Run: 070, F, 0, 83, 131, 0, 0
14, Run: 071, F, 0, 95, 137, 0, 0
14, Run: 072, F, 0, 91, 135, 0, 0
14, Run: 073, F, 0, 79, 129, 0, 0
14, Run: 074, F, 0, 95, 137, 0, 0
14, Run: 075, F, 0, 81, 130, 0, 0
14, Run: 076, F, 0, 93, 136, 0, 0
14, Run: 077, F, 0, 97, 138, 0, 0
14, Run: 078, F, 0, 101, 140, 0, 0
14, Run: 079, F, 0, 95, 137, 0, 0
14, Run: 080, F, 0, 83, 131, 0, 0
14, Run: 081, F, 0, 85, 132, 0, 0
14, Run: 082, F, 0, 81, 130, 0, 0
14, Run: 083, F, 0, 89, 134, 0, 0
14, Run: 084, F, 0, 83, 131, 0, 0
14, Run: 085, F, 0, 105, 142, 0, 0
14, Run: 086, F, 0, 91, 135, 0, 0
14, Run: 087, F, 0, 71, 125, 0, 0
14, Run: 088, F, 0, 77, 128, 0, 0
14, Run: 089, F, 0, 105, 142, 0, 0
14, Run: 090, F, 0, 87, 133, 0, 0
14, Run: 091, F, 0, 75, 127, 0, 0
14, Run: 092, F, 0, 77, 128, 0, 0
14, Run: 093, F, 0, 99, 139, 0, 0
14, Run: 094, F, 0, 99, 139, 0, 0
14, Run: 095, F, 0, 73, 126, 0, 0
14, Run: 096, F, 0, 95, 137, 0, 0
14, Run: 097, F, 0, 69, 124, 0, 0
14, Run: 098, F, 0, 91, 135, 0, 0
14, Run: 099, F, 0, 91, 135, 0, 0
14, Run: 100, F, 0, 93, 136, 0, 0
15, Run: 001, F, 0, 167, 251, 0, 0
15, Run: 002, F, 0, 137, 236, 0, 0
15, Run: 003, F, 0, 149, 242, 0, 0
15, Run: 004, F, 0, 187, 261, 0, 0
15, Run: 005, F, 0, 171, 253, 0, 0
15, Run: 006, F, 0, 143, 239, 0, 0
15, Run: 007, F, 0, 159, 247, 0, 0
15, Run: 008, F, 0, 175, 255, 0, 0
15, Run: 009, F, 0, 151, 243, 0, 0
15, Run: 010, F, 0, 169, 252, 0, 0
15, Run: 011, F, 0, 175, 255, 0, 0
15, Run: 012, F, 0, 153, 244, 0, 0
15, Run: 013, F, 0, 145, 240, 0, 0
15, Run: 014, F, 0, 167, 251, 0, 0
15, Run: 015, F, 0, 151, 243, 0, 0
15, Run: 016, F, 0, 157, 246, 0, 0
15, Run: 017, F, 0, 167, 251, 0, 0
15, Run: 018, F, 0, 163, 249, 0, 0
15, Run: 019, F, 0, 149, 242, 0, 0
15, Run: 020, F, 0, 151, 243, 0, 0
15, Run: 021, F, 0, 149, 242, 0, 0
15, Run: 022, F, 0, 173, 254, 0, 0
15, Run: 023, F, 0, 147, 241, 0, 0
15, Run: 024, F, 0, 139, 237, 0, 0
15, Run: 025, F, 0, 177, 256, 0, 0
15, Run: 026, F, 0, 151, 243, 0, 0
15, Run: 027, F, 0, 161, 248, 0, 0
15, Run: 028, F, 0, 149, 242, 0, 0
15, Run: 029, F, 0, 137, 236, 0, 0
15, Run: 030, F, 0, 135, 235, 0, 0
15, Run: 031, F, 0, 163, 249, 0, 0
15, Run: 032, F, 0, 175, 255, 0, 0
15, Run: 033, F, 0, 141, 238, 0, 0
15, Run: 034, F, 0, 167, 251, 0, 0
15, Run: 035, F, 0, 177, 256, 0, 0
15, Run: 036, F, 0, 179, 257, 0, 0
15, Run: 037, F, 0, 165, 250, 0, 0
15, Run: 038, F, 0, 163, 249, 0, 0
15, Run: 039, F, 0, 155, 245, 0, 0
15, Run: 040, F, 0, 179, 257, 0, 0
15, Run: 041, F, 0, 129, 232, 0, 0
15, Run: 042, F, 0, 167, 251, 0, 0
15, Run: 043, F, 0, 173, 254, 0, 0
15, Run: 044, F, 0, 183, 259, 0, 0
15, Run: 045, F, 0, 171, 253, 0, 0
15, Run: 046, F, 0, 141, 238, 0, 0
15, Run: 047, F, 0, 175, 255, 0, 0
15, Run: 048, F, 0, 175, 255, 0, 0
15, Run: 049, F, 0, 171, 253, 0, 0
15, Run: 050, F, 0, 163, 249, 0, 0
15, Run: 051, F, 0, 157, 246, 0, 0
15, Run: 052, F, 0, 155, 245, 0, 0
15, Run: 053, F, 0, 157, 246, 0, 0
15, Run: 054, F, 0, 159, 247, 0, 0
15, Run: 055, F, 0, 159, 247, 0, 0
15, Run: 056, F, 0, 155, 245, 0, 0
15, Run: 057, F, 0, 165, 250, 0, 0
15, Run: 058, F, 0, 175, 255, 0, 0
15, Run: 059, F, 0, 181, 258, 0, 0
15, Run: 060, F, 0, 149, 242, 0, 0
15, Run: 061, F, 0, 157, 246, 0, 0
15, Run: 062, F, 0, 153, 244, 0, 0
15, Run: 063, F, 0, 175, 255, 0, 0
15, Run: 064, F, 0, 163, 249, 0, 0
15, Run: 065, F, 0, 157, 246, 0, 0
15, Run: 066, F, 0, 173, 254, 0, 0
15, Run: 067, F, 0, 177, 256, 0, 0
15, Run: 068, F, 0, 149, 242, 0, 0
15, Run: 069, F, 0, 173, 254, 0, 0
15, Run: 070, F, 0, 135, 235, 0, 0
15, Run: 071, F, 0, 133, 234, 0, 0
15, Run: 072, F, 0, 157, 246, 0, 0
15, Run: 073, F, 0, 169, 252, 0, 0
15, Run: 074, F, 0, 179, 257, 0, 0
15, Run: 075, F, 0, 167, 251, 0, 0
15, Run: 076, F, 0, 183, 259, 0, 0
15, Run: 077, F, 0, 181, 258, 0, 0
15, Run: 078, F, 0, 187, 261, 0, 0
15, Run: 079, F, 0, 175, 255, 0, 0
15, Run: 080, F, 0, 159, 247, 0, 0
15, Run: 081, F, 0, 145, 240, 0, 0
15, Run: 082, F, 0, 181, 258, 0, 0
15, Run: 083, F, 0, 149, 242, 0, 0
15, Run: 084, F, 0, 169, 252, 0, 0
15, Run: 085, F, 0, 151, 243, 0, 0
15, Run: 086, F, 0, 167, 251, 0, 0
15, Run: 087, F, 0, 175, 255, 0, 0
15, Run: 088, F, 0, 181, 258, 0, 0
15, Run: 089, F, 0, 179, 257, 0, 0
15, Run: 090, F, 0, 169, 252, 0, 0
15, Run: 091, F, 0, 165, 250, 0, 0
15, Run: 092, F, 0, 171, 253, 0, 0
15, Run: 093, F, 0, 173, 254, 0, 0
15, Run: 094, F, 0, 173, 254, 0, 0
15, Run: 095, F, 0, 173, 254, 0, 0
15, Run: 096, F, 0, 183, 259, 0, 0
15, Run: 097, F, 0, 179, 257, 0, 0
15, Run: 098, F, 0, 151, 243, 0, 0
15, Run: 099, F, 0, 163, 249, 0, 0
15, Run: 100, F, 0, 153, 244, 0, 0
17, Run: 001, F, 0, 70, 108, 0, 0
17, Run: 002, F, 0, 52, 99, 0, 0
17, Run: 003, F, 0, 72, 109, 0, 0
17, Run: 004, F, 0, 54, 100, 0, 0
17, Run: 005, F, 0, 76, 111, 0, 0
17, Run: 006, F, 0, 80, 113, 0, 0
17, Run: 007, F, 0, 64, 105, 0, 0
17, Run: 008, F, 0, 62, 104, 0, 0
17, Run: 009, F, 0, 62, 104, 0, 0
17, Run: 010, F, 0, 70, 108, 0, 0
17, Run: 011, F, 0, 58, 102, 0, 0
17, Run: 012, F, 0, 62, 104, 0, 0
17, Run: 013, F, 0, 56, 101, 0, 0
17, Run: 014, F, 0, 56, 101, 0, 0
17, Run: 015, F, 0, 56, 101, 0, 0
17, Run: 016, F, 0, 78, 112, 0, 0
17, Run: 017, F, 0, 66, 106, 0, 0
17, Run: 018, F, 0, 64, 105, 0, 0
17, Run: 019, F, 0, 64, 105, 0, 0
17, Run: 020, F, 0, 58, 102, 0, 0
17, Run: 021, F, 0, 54, 100, 0, 0
17, Run: 022, F, 0, 64, 105, 0, 0
17, Run: 023, F, 0, 52, 99, 0, 0
17, Run: 024, F, 0, 64, 105, 0, 0
17, Run: 025, F, 0, 60, 103, 0, 0
17, Run: 026, F, 0, 56, 101, 0, 0
17, Run: 027, F, 0, 56, 101, 0, 0
17, Run: 028, F, 0, 36, 91, 0, 0
17, Run: 029, F, 0, 66, 106, 0, 0
17, Run: 030, F, 0, 56, 101, 0, 0
17, Run: 031, F, 0, 74, 110, 0, 0
17, Run: 032, F, 0, 68, 107, 0, 0
17, Run: 033, F, 0, 60, 103, 0, 0
17, Run: 034, F, 0, 62, 104, 0, 0
17, Run: 035, F, 0, 66, 106, 0, 0
17, Run: 036, F, 0, 60, 103, 0, 0
17, Run: 037, F, 0, 78, 112, 0, 0
17, Run: 038, F, 0, 52, 99, 0, 0
17, Run: 039, F, 0, 72, 109, 0, 0
17, Run: 040, F, 0, 80, 113, 0, 0
17, Run: 041, F, 0, 66, 106, 0, 0
17, Run: 042, F, 0, 54, 100, 0, 0
17, Run: 043, F, 0, 68, 107, 0, 0
17, Run: 044, F, 0, 62, 104, 0, 0
17, Run: 045, F, 0, 72, 109, 0, 0
17, Run: 046, F, 0, 70, 108, 0, 0
17, Run: 047, F, 0, 64, 105, 0, 0
17, Run: 048, F, 0, 62, 104, 0, 0
17, Run: 049, F, 0, 54, 100, 0, 0
17, Run: 050, F, 0, 80, 113, 0, 0
17, Run: 051, F, 0, 50, 98, 0, 0
17, Run: 052, F, 0, 64, 105, 0, 0
17, Run: 053, F, 0, 80, 113, 0, 0
17, Run: 054, F, 0, 50, 98, 0, 0
17, Run: 055, F, 0, 54, 100, 0, 0
17, Run: 056, F, 0, 54, 100, 0, 0
17, Run: 057, F, 0, 58, 102, 0, 0
17, Run: 058, F, 0, 68, 107, 0, 0
17, Run: 059, F, 0, 52, 99, 0, 0
17, Run: 060, F, 0, 64, 105, 0, 0
17, Run: 061, F, 0, 72, 109, 0, 0
17, Run: 062, F, 0, 56, 101, 0, 0
17, Run: 063, F, 0, 64, 105, 0, 0
17, Run: 064, F, 0, 66, 106, 0, 0
17, Run: 065, F, 0, 60, 103, 0, 0
17, Run: 066, F, 0, 46, 96, 0, 0
17, Run: 067, F, 0, 56, 101, 0, 0
17, Run: 068, F, 0, 52, 99, 0, 0
17, Run: 069, F, 0, 68, 107, 0, 0
17, Run: 070, F, 0, 66, 106, 0, 0
17, Run: 071, F, 0, 56, 101, 0, 0
17, Run: 072, F, 0, 72, 109, 0, 0
17, Run: 073, F, 0, 60, 103, 0, 0
17, Run: 074, F, 0, 84, 115, 0, 0
17, Run: 075, F, 0, 62, 104, 0, 0
17, Run: 076, F, 0, 62, 104, 0, 0
17, Run: 077, F, 0, 68, 107, 0, 0
17, Run: 078, F, 0, 60, 103, 0, 0
17, Run: 079, F, 0, 66, 106, 0, 0
17, Run: 080, F, 0, 62, 104, 0, 0
17, Run: 081, F, 0, 58, 102, 0, 0
17, Run: 082, F, 0, 70, 108, 0, 0
17, Run: 083, F, 0, 60, 103, 0, 0
17, Run: 084, F, 0, 72, 109, 0, 0
17, Run: 085, F, 0, 84, 115, 0, 0
17, Run: 086, F, 0, 66, 106, 0, 0
17, Run: 087, F, 0, 52, 99, 0, 0
17, Run: 088, F, 0, 66, 106, 0, 0
17, Run: 089, F, 0, 80, 113, 0, 0
17, Run: 090, F, 0, 64, 105, 0, 0
17, Run: 091, F, 0, 74, 110, 0, 0
17, Run: 092, F, 0, 90, 118, 0, 0
17, Run: 093, F, 0, 58, 102, 0, 0
17, Run: 094, F, 0, 68, 107, 0, 0
17, Run: 095, F, 0, 62, 104, 0, 0
17, Run: 096, F, 0, 90, 118, 0, 0
17, Run: 097, F, 0, 84, 115, 0, 0
17, Run: 098, F, 0, 56, 101, 0, 0
17, Run: 099, F, 0, 60, 103, 0, 0
17, Run: 100, F, 0, 64, 105, 0, 0
18, Run: 001, F, 0, 170, 250, 0, 0
18, Run: 002, F, 0, 162, 246, 0, 0
18, Run: 003, F, 0, 158, 244, 0, 0
18, Run: 004, F, 0, 154, 242, 0, 0
18, Run: 005, F, 0, 164, 247, 0, 0
18, Run: 006, F, 0, 182, 256, 0, 0
18, Run: 007, F, 0, 144, 237, 0, 0
18, Run: 008, F, 0, 166, 248, 0, 0
18, Run: 009, F, 0, 184, 257, 0, 0
18, Run: 010, F, 0, 180, 255, 0, 0
18, Run: 011, F, 0, 174, 252, 0, 0
18, Run: 012, F, 0, 168, 249, 0, 0
18, Run: 013, F, 0, 188, 259, 0, 0
18, Run: 014, F, 0, 160, 245, 0, 0
18, Run: 015, F, 0, 170, 250, 0, 0
18, Run: 016, F, 0, 170, 250, 0, 0
18, Run: 017, F, 0, 156, 243, 0, 0
18, Run: 018, F, 0, 162, 246, 0, 0
18, Run: 019, F, 0, 162, 246, 0, 0
18, Run: 020, F, 0, 174, 252, 0, 0
18, Run: 021, F, 0, 182, 256, 0, 0
18, Run: 022, F, 0, 146, 238, 0, 0
18, Run: 023, F, 0, 168, 249, 0, 0
18, Run: 024, F, 0, 164, 247, 0, 0
18, Run: 025, F, 0, 176, 253, 0, 0
18, Run: 026, F, 0, 184, 257, 0, 0
18, Run: 027, F, 0, 156, 243, 0, 0
18, Run: 028, F, 0, 156, 243, 0, 0
18, Run: 029, F, 0, 180, 255, 0, 0
18, Run: 030, F, 0, 166, 248, 0, 0
18, Run: 031, F, 0, 192, 261, 0, 0
18, Run: 032, F, 0, 162, 246, 0, 0
18, Run: 033, F, 0, 154, 242, 0, 0
18, Run: 034, F, 0, 162, 246, 0, 0
18, Run: 035, F, 0, 158, 244, 0, 0
18, Run: 036, F, 0, 164, 247, 0, 0
18, Run: 037, F, 0, 152, 241, 0, 0
18, Run: 038, F, 0, 164, 247, 0, 0
18, Run: 039, F, 0, 160, 245, 0, 0
18, Run: 040, F, 0, 178, 254, 0, 0
18, Run: 041, F, 0, 172, 251, 0, 0
18, Run: 042, F, 0, 188, 259, 0, 0
18, Run: 043, F, 0, 174, 252, 0, 0
18, Run: 044, F, 0, 194, 262, 0, 0
18, Run: 045, F, 0, 176, 253, 0, 0
18, Run: 046, F, 0, 150, 240, 0, 0
18, Run: 047, F, 0, 156, 243, 0, 0
18, Run: 048, F, 0, 146, 238, 0, 0
18, Run: 049, F, 0, 194, 262, 0, 0
18, Run: 050, F, 0, 162, 246, 0, 0
18, Run: 051, F, 0, 166, 248, 0, 0
18, Run: 052, F, 0, 180, 255, 0, 0
18, Run: 053, F, 0, 176, 253, 0, 0
18, Run: 054, F, 0, 174, 252, 0, 0
18, Run: 055, F, 0, 164, 247, 0, 0
18, Run: 056, F, 0, 174, 252, 0, 0
18, Run: 057, F, 0, 168, 249, 0, 0
18, Run: 058, F, 0, 190, 260, 0, 0
18, Run: 059, F, 0, 172, 251, 0, 0
18, Run: 060, F, 0, 162, 246, 0, 0
18, Run: 061, F, 0, 162, 246, 0, 0
18, Run: 062, F, 0, 158, 244, 0, 0
18, Run: 063, F, 0, 156, 243, 0, 0
18, Run: 064, F, 0, 160, 245, 0, 0
18, Run: 065, F, 0, 168, 249, 0, 0
18, Run: 066, F, 0, 176, 253, 0, 0
18, Run: 067, F, 0, 182, 256, 0, 0
18, Run: 068, F, 0, 174, 252, 0, 0
18, Run: 069, F, 0, 156, 243, 0, 0
18, Run: 070, F, 0, 162, 246, 0, 0
18, Run: 071, F, 0, 180, 255, 0, 0
18, Run: 072, F, 0, 174, 252, 0, 0
18, Run: 073, F, 0, 160, 245, 0, 0
18, Run: 074, F, 0, 172, 251, 0, 0
18, Run: 075, F, 0, 172, 251, 0, 0
18, Run: 076, F, 0, 182, 256, 0, 0
18, Run: 077, F, 0, 170, 250, 0, 0
18, Run: 078, F, 0, 160, 245, 0, 0
18, Run: 079, F, 0, 186, 258, 0, 0
18, Run: 080, F, 0, 170, 250, 0, 0
18, Run: 081, F, 0, 186, 258, 0, 0
18, Run: 082, F, 0, 178, 254, 0, 0
18, Run: 083, F, 0, 186, 258, 0, 0
18, Run: 084, F, 0, 144, 237, 0, 0
18, Run: 085, F, 0, 186, 258, 0, 0
18, Run: 086, F, 0, 162, 246, 0, 0
18, Run: 087, F, 0, 170, 250, 0, 0
18, Run: 088, F, 0, 168, 249, 0, 0
18, Run: 089, F, 0, 156, 243, 0, 0
18, Run: 090, F, 0, 162, 246, 0, 0
18, Run: 091, F, 0, 160, 245, 0, 0
18, Run: 092, F, 0, 172, 251, 0, 0
18, Run: 093, F, 0, 168, 249, 0, 0
18, Run: 094, F, 0, 150, 240, 0, 0
18, Run: 095, F, 0, 168, 249, 0, 0
18, Run: 096, F, 0, 156, 243, 0, 0
18, Run: 097, F, 0, 170, 250, 0, 0
18, Run: 098, F, 0, 174, 252, 0, 0
18, Run: 099, F, 0, 174, 252, 0, 0
18, Run: 100, F, 0, 194, 262, 0, 0
19, Run: 001, F, 0, 7, 21, 0, 0
19, Run: 002, F, 0, 0, 22, 9, 0
19, Run: 003, F, 0, 0, 19, 3, 0
19, Run: 004, F, 0, 0, 18, 1, 0
19, Run: 005, F, 0, 1, 18, 0, 0
19, Run: 006, F, 0, 0, 21, 7, 0
19, Run: 007, F, 0, 3, 19, 0, 0
19, Run: 008, F, 0, 15, 25, 0, 0
19, Run: 009, F, 0, 0, 19, 3, 0
19, Run: 010, F, 0, 0, 18, 1, 0
19, Run: 011, F, 0, 0, 20, 5, 0
19, Run: 012, F, 0, 0, 20, 5, 0
19, Run: 013, F, 0, 3, 19, 0, 0
19, Run: 014, F, 0, 3, 19, 0, 0
19, Run: 015, F, 0, 0, 20, 5, 0
19, Run: 016, F, 0, 1, 18, 0, 0
19, Run: 017, F, 0, 0, 18, 1, 0
19, Run: 018, F, 0, 1, 18, 0, 0
19, Run: 019, F, 0, 0, 21, 7, 0
19, Run: 020, F, 0, 0, 21, 7, 0
19, Run: 021, F, 0, 3, 19, 0, 0
19, Run: 022, F, 0, 3, 19, 0, 0
19, Run: 023, F, 0, 0, 18, 1, 0
19, Run: 024, F, 0, 0, 20, 5, 0
19, Run: 025, F, 0, 0, 18, 1, 0
19, Run: 026, F, 0, 9, 22, 0, 0
19, Run: 027, F, 0, 0, 20, 5, 0
19, Run: 028, F, 0, 0, 20, 5, 0
19, Run: 029, F, 0, 9, 22, 0, 0
19, Run: 030, F, 0, 9, 22, 0, 0
19, Run: 031, F, 0, 13, 24, 0, 0
19, Run: 032, F, 0, 13, 24, 0, 0
19, Run: 033, F, 0, 0, 19, 3, 0
19, Run: 034, F, 0, 0, 20, 5, 0
19, Run: 035, F, 0, 1, 18, 0, 0
19, Run: 036, F, 0, 0, 22, 9, 0
19, Run: 037, F, 0, 0, 19, 3, 0
19, Run: 038, F, 0, 11, 23, 0, 0
19, Run: 039, F, 0, 3, 19, 0, 0
19, Run: 040, F, 0, 0, 20, 5, 0
19, Run: 041, F, 0, 3, 19, 0, 0
19, Run: 042, F, 0, 0, 20, 5, 0
19, Run: 043, F, 0, 1, 18, 0, 0
19, Run: 044, F, 0, 0, 18, 1, 0
19, Run: 045, F, 0, 1, 18, 0, 0
19, Run: 046, F, 0, 1, 18, 0, 0
19, Run: 047, F, 0, 0, 18, 1, 0
19, Run: 048, F, 0, 9, 22, 0, 0
19, Run: 049, F, 0, 0, 18, 1, 0
19, Run: 050, F, 0, 0, 19, 3, 0
19, Run: 051, F, 0, 0, 20, 5, 0
19, Run: 052, F, 0, 11, 23, 0, 0
19, Run: 053, F, 0, 0, 20, 5, 0
19, Run: 054, F, 0, 0, 19, 3, 0
19, Run: 055, F, 0, 3, 19, 0, 0
19, Run: 056, F, 0, 0, 21, 7, 0
19, Run: 057, F, 0, 0, 19, 3, 0
19, Run: 058, F, 0, 0, 19, 3, 0
19, Run: 059, F, 0, 0, 23, 11, 0
19, Run: 060, F, 0, 0, 21, 7, 0
19, Run: 061, F, 0, 0, 20, 5, 0
19, Run: 062, F, 0, 0, 21, 7, 0
19, Run: 063, F, 0, 1, 18, 0, 0
19, Run: 064, F, 0, 0, 18, 1, 0
19, Run: 065, F, 0, 11, 23, 0, 0
19, Run: 066, F, 0, 1, 18, 0, 0
19, Run: 067, F, 0, 0, 18, 1, 0
19, Run: 068, F, 0, 1, 18, 0, 0
19, Run: 069, F, 0, 3, 19, 0, 0
19, Run: 070, F, 0, 0, 25, 15, 0
19, Run: 071, F, 0, 5, 20, 0, 0
19, Run: 072, F, 0, 0, 20, 5, 0
19, Run: 073, F, 0, 0, 23, 11, 0
19, Run: 074, F, 0, 0, 20, 5, 0
19, Run: 075, F, 0, 0, 25, 15, 0
19, Run: 076, F, 0, 0, 23, 11, 0
19, Run: 077, F, 0, 0, 19, 3, 0
19, Run: 078, F, 0, 5, 20, 0, 0
19, Run: 079, F, 0, 1, 18, 0, 0
19, Run: 080, F, 0, 1, 18, 0, 0
19, Run: 081, F, 0, 0, 20, 5, 0
19, Run: 082, F, 0, 1, 18, 0, 0
19, Run: 083, F, 0, 0, 21, 7, 0
19, Run: 084, F, 0, 5, 20, 0, 0
19, Run: 085, F, 0, 1, 18, 0, 0
19, Run: 086, F, 0, 0, 18, 1, 0
19, Run: 087, F, 0, 0, 18, 1, 0
19, Run: 088, F, 0, 0, 18, 1, 0
19, Run: 089, F, 0, 0, 20, 5, 0
19, Run: 090, F, 0, 0, 22, 9, 0
19, Run: 091, F, 0, 3, 19, 0, 0
19, Run: 092, F, 0, 0, 18, 1, 0
19, Run: 093, F, 0, 13, 24, 0, 0
19, Run: 094, F, 0, 3, 19, 0, 0
19, Run: 095, F, 0, 0, 22, 9, 0
19, Run: 096, F, 0, 0, 22, 9, 0
19, Run: 097, F, 0, 1, 18, 0, 0
19, Run: 098, F, 0, 1, 18, 0, 0
19, Run: 099, F, 0, 0, 18, 1, 0
19, Run: 100, F, 0, 7, 21, 0, 0
2, Run: 001, F, 0, 62, 95, 0, 0
2, Run: 002, F, 0, 56, 92, 0, 0
2, Run: 003, F, 0, 60, 94, 0, 0
2, Run: 004, F, 0, 56, 92, 0, 0
2, Run: 005, F, 0, 68, 98, 0, 0
2, Run: 006, F, 0, 52, 90, 0, 0
2, Run: 007, F, 0, 54, 91, 0, 0
2, Run: 008, F, 0, 54, 91, 0, 0
2, Run: 009, F, 0, 60, 94, 0, 0
2, Run: 010, F, 0, 66, 97, 0, 0
2, Run: 011, F, 0, 64, 96, 0, 0
2, Run: 012, F, 0, 62, 95, 0, 0
2, Run: 013, F, 0, 54, 91, 0, 0
2, Run: 014, F, 0, 68, 98, 0, 0
2, Run: 015, F, 0, 68, 98, 0, 0
2, Run: 016, F, 0, 56, 92, 0, 0
2, Run: 017, F, 0, 72, 100, 0, 0
2, Run: 018, F, 0, 74, 101, 0, 0
2, Run: 019, F, 0, 36, 82, 0, 0
2, Run: 020, F, 0, 36, 82, 0, 0
2, Run: 021, F, 0, 64, 96, 0, 0
2, Run: 022, F, 0, 56, 92, 0, 0
2, Run: 023, F, 0, 64, 96, 0, 0
2, Run: 024, F, 0, 52, 90, 0, 0
2, Run: 025, F, 0, 60, 94, 0, 0
2, Run: 026, F, 0, 72, 100, 0, 0
2, Run: 027, F, 0, 58, 93, 0, 0
2, Run: 028, F, 0, 64, 96, 0, 0
2, Run: 029, F, 0, 50, 89, 0, 0
2, Run: 030, F, 0, 50, 89, 0, 0
2, Run: 031, F, 0, 72, 100, 0, 0
2, Run: 032, F, 0, 66, 97, 0, 0
2, Run: 033, F, 0, 60, 94, 0, 0
2, Run: 034, F, 0, 72, 100, 0, 0
2, Run: 035, F, 0, 54, 91, 0, 0
2, Run: 036, F, 0, 60, 94, 0, 0
2, Run: 037, F, 0, 70, 99, 0, 0
2, Run: 038, F, 0, 48, 88, 0, 0
2, Run: 039, F, 0, 64, 96, 0, 0
2, Run: 040, F, 0, 54, 91, 0, 0
2, Run: 041, F, 0, 58, 93, 0, 0
2, Run: 042, F, 0, 52, 90, 0, 0
2, Run: 043, F, 0, 60, 94, 0, 0
2, Run: 044, F, 0, 74, 101, 0, 0
2, Run: 045, F, 0, 58, 93, 0, 0
2, Run: 046, F, 0, 62, 95, 0, 0
2, Run: 047, F, 0, 54, 91, 0, 0
2, Run: 048, F, 0, 64, 96, 0, 0
2, Run: 049, F, 0, 68, 98, 0, 0
2, Run: 050, F, 0, 56, 92, 0, 0
2, Run: 051, F, 0, 66, 97, 0, 0
2, Run: 052, F, 0, 54, 91, 0, 0
2, Run: 053, F, 0, 56, 92, 0, 0
2, Run: 054, F, 0, 54, 91, 0, 0
2, Run: 055, F, 0, 62, 95, 0, 0
2, Run: 056, F, 0, 58, 93, 0, 0
2, Run: 057, F, 0, 58, 93, 0, 0
2, Run: 058, F, 0, 60, 94, 0, 0
2, Run: 059, F, 0, 62, 95, 0, 0
2, Run: 060, F, 0, 60, 94, 0, 0
2, Run: 061, F, 0, 62, 95, 0, 0
2, Run: 062, F, 0, 62, 95, 0, 0
2, Run: 063, F, 0, 64, 96, 0, 0
2, Run: 064, F, 0, 66, 97, 0, 0
2, Run: 065, F, 0, 50, 89, 0, 0
2, Run: 066, F, 0, 56, 92, 0, 0
2, Run: 067, F, 0, 58, 93, 0, 0
2, Run: 068, F, 0, 66, 97, 0, 0
2, Run: 069, F, 0, 76, 102, 0, 0
2, Run: 070, F, 0, 62, 95, 0, 0
2, Run: 071, F, 0, 54, 91, 0, 0
2, Run: 072, F, 0, 56, 92, 0, 0
2, Run: 073, F, 0, 62, 95, 0, 0
2, Run: 074, F, 0, 64, 96, 0, 0
2, Run: 075, F, 0, 58, 93, 0, 0
2, Run: 076, F, 0, 70, 99, 0, 0
2, Run: 077, F, 0, 66, 97, 0, 0
2, Run: 078, F, 0, 60, 94, 0, 0
2, Run: 079, F, 0, 44, 86, 0, 0
2, Run: 080, F, 0, 58, 93, 0, 0
2, Run: 081, F, 0, 62, 95, 0, 0
2, Run: 082, F, 0, 60, 94, 0, 0
2, Run: 083, F, 0, 64, 96, 0, 0
2, Run: 084, F, 0, 58, 93, 0, 0
2, Run: 085, F, 0, 62, 95, 0, 0
2, Run: 086, F, 0, 56, 92, 0, 0
2, Run: 087, F, 0, 66, 97, 0, 0
2, Run: 088, F, 0, 70, 99, 0, 0
2, Run: 089, F, 0, 42, 85, 0, 0
2, Run: 090, F, 0, 50, 89, 0, 0
2, Run: 091, F, 0, 62, 95, 0, 0
2, Run: 092, F, 0, 64, 96, 0, 0
2, Run: 093, F, 0, 54, 91, 0, 0
2, Run: 094, F, 0, 50, 89, 0, 0
2, Run: 095, F, 0, 70, 99, 0, 0
2, Run: 096, F, 0, 44, 86, 0, 0
2, Run: 097, F, 0, 60, 94, 0, 0
2, Run: 098, F, 0, 50, 89, 0, 0
2, Run: 099, F, 0, 66, 97, 0, 0
2, Run: 100, F, 0, 66, 97, 0, 0
20, Run: 001, F, 0, 0, 53, 15, 0
20, Run: 002, F, 0, 3, 47, 0, 0
20, Run: 003, F, 0, 0, 49, 7, 0
20, Run: 004, F, 0, 5, 48, 0, 0
20, Run: 005, F, 0, 3, 47, 0, 0
20, Run: 006, F, 0, 11, 51, 0, 0
20, Run: 007, F, 0, 17, 54, 0, 0
20, Run: 008, F, 0, 0, 47, 3, 0
20, Run: 009, F, 0, 3, 47, 0, 0
20, Run: 010, F, 0, 0, 50, 9, 0
20, Run: 011, F, 0, 3, 47, 0, 0
20, Run: 012, F, 0, 0, 49, 7, 0
20, Run: 013, F, 0, 1, 46, 0, 0
20, Run: 014, F, 0, 1, 46, 0, 0
20, Run: 015, F, 0, 0, 47, 3, 0
20, Run: 016, F, 0, 0, 52, 13, 0
