Input Number, Run_Number, Result@ 100, E, PE, B, X1, A, C, PO, D, CO, Y, CE, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 032, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1, 24, 63, 1194, 7, 7, 1004, 31, 6, 1, 31, 43, 63, 1001, 500
INVAR-4, Run: 033, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 1027, 6, 6, 849, 29, 8, 1, 29, 39, 59, 1169, 584
INVAR-4, Run: 034, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 836, 15, 15, 658, 29, 7, 2, 29, 39, 59, 959, 479
INVAR-4, Run: 035, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 660, 6, 6, 488, 28, 7, 3, 28, 37, 57, 759, 379
INVAR-4, Run: 036, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 910, 19, 19, 726, 30, 7, 1, 30, 41, 61, 1269, 634
INVAR-4, Run: 037, F, 6, 0, 0, 0, 1, 0, 1, 0, 196, 196, 0, 1, 26, 65, 987, 12, 12, 791, 32, 4, 2, 32, 45, 65, 1333, 666
INVAR-4, Run: 038, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 891, 12, 12, 707, 30, 4, 4, 30, 41, 61, 1241, 620
INVAR-4, Run: 039, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 1190, 8, 8, 1006, 30, 8, 0, 30, 41, 61, 1013, 506
INVAR-4, Run: 040, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 1039, 13, 13, 855, 30, 6, 2, 30, 41, 61, 1105, 552
INVAR-4, Run: 041, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 1076, 9, 9, 892, 30, 7, 1, 30, 41, 61, 1171, 585
INVAR-4, Run: 042, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 999, 10, 10, 815, 30, 7, 1, 30, 41, 61, 1237, 618
INVAR-4, Run: 043, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 724, 5, 5, 552, 28, 8, 2, 28, 37, 57, 633, 316
INVAR-4, Run: 044, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 989, 4, 4, 805, 30, 4, 4, 30, 41, 61, 1585, 792
INVAR-4, Run: 045, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 640, 7, 7, 468, 28, 7, 3, 28, 37, 57, 937, 468
INVAR-4, Run: 046, F, 6, 0, 0, 0, 1, 0, 1, 0, 196, 196, 0, 1, 26, 65, 993, 18, 18, 797, 32, 3, 3, 32, 45, 65, 1277, 638
INVAR-4, Run: 047, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 655, 8, 8, 483, 28, 7, 3, 28, 37, 57, 679, 339
INVAR-4, Run: 048, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 714, 11, 11, 548, 27, 9, 2, 27, 35, 55, 801, 400
INVAR-4, Run: 049, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1, 24, 63, 1022, 8, 8, 832, 31, 6, 1, 31, 43, 63, 1247, 623
INVAR-4, Run: 050, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 744, 7, 7, 566, 29, 4, 5, 29, 39, 59, 1213, 606
INVAR-4, Run: 051, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 726, 5, 5, 554, 28, 9, 1, 28, 37, 57, 1045, 522
INVAR-4, Run: 052, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 835, 10, 10, 651, 30, 6, 2, 30, 41, 61, 1527, 763
INVAR-4, Run: 053, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 900, 9, 9, 722, 29, 9, 0, 29, 39, 59, 1293, 646
INVAR-4, Run: 054, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 1007, 10, 10, 829, 29, 8, 1, 29, 39, 59, 1285, 642
INVAR-4, Run: 055, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 943, 14, 14, 759, 30, 3, 5, 30, 41, 61, 1353, 676
INVAR-4, Run: 056, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 901, 6, 6, 729, 28, 8, 2, 28, 37, 57, 923, 461
INVAR-4, Run: 057, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 1009, 13, 13, 831, 29, 6, 3, 29, 39, 59, 1227, 613
INVAR-4, Run: 058, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 952, 8, 8, 780, 28, 10, 0, 28, 37, 57, 1109, 554
INVAR-4, Run: 059, F, 6, 0, 0, 0, 1, 0, 1, 0, 196, 196, 0, 1, 26, 65, 1305, 11, 11, 1109, 32, 5, 1, 32, 45, 65, 1409, 704
INVAR-4, Run: 060, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 884, 14, 14, 706, 29, 7, 2, 29, 39, 59, 1341, 670
INVAR-4, Run: 061, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 900, 5, 5, 734, 27, 7, 4, 27, 35, 55, 1131, 565
INVAR-4, Run: 062, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 1051, 8, 8, 867, 30, 7, 1, 30, 41, 61, 1127, 563
INVAR-4, Run: 063, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 892, 4, 4, 714, 29, 7, 2, 29, 39, 59, 969, 484
INVAR-4, Run: 064, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 852, 3, 3, 680, 28, 9, 1, 28, 37, 57, 989, 494
INVAR-4, Run: 065, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 773, 6, 6, 607, 27, 7, 4, 27, 35, 55, 1021, 510
INVAR-4, Run: 066, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1, 24, 63, 995, 11, 11, 805, 31, 4, 3, 31, 43, 63, 1029, 514
INVAR-4, Run: 067, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 736, 3, 3, 570, 27, 9, 2, 27, 35, 55, 845, 422
INVAR-4, Run: 068, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 748, 8, 8, 570, 29, 8, 1, 29, 39, 59, 769, 384
INVAR-4, Run: 069, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 765, 4, 4, 593, 28, 7, 3, 28, 37, 57, 1579, 789
INVAR-4, Run: 070, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 986, 8, 8, 808, 29, 7, 2, 29, 39, 59, 1311, 655
INVAR-4, Run: 071, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 986, 8, 8, 802, 30, 4, 4, 30, 41, 61, 1159, 579
INVAR-4, Run: 072, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 821, 11, 11, 643, 29, 7, 2, 29, 39, 59, 1547, 773
INVAR-4, Run: 073, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 887, 9, 9, 709, 29, 9, 0, 29, 39, 59, 719, 359
INVAR-4, Run: 074, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 887, 1, 1, 715, 28, 9, 1, 28, 37, 57, 1315, 657
INVAR-4, Run: 075, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 936, 10, 10, 758, 29, 9, 0, 29, 39, 59, 1295, 647
INVAR-4, Run: 076, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 753, 4, 4, 575, 29, 8, 1, 29, 39, 59, 1145, 572
INVAR-4, Run: 077, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1, 24, 63, 971, 12, 12, 781, 31, 6, 1, 31, 43, 63, 1511, 755
INVAR-4, Run: 078, F, 12, 0, 0, 0, 1, 0, 1, 0, 160, 160, 0, 1, 14, 53, 641, 8, 8, 481, 26, 9, 3, 26, 33, 53, 563, 281
INVAR-4, Run: 079, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1, 24, 63, 858, 10, 10, 668, 31, 4, 3, 31, 43, 63, 999, 499
INVAR-4, Run: 080, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 876, 4, 4, 692, 30, 2, 6, 30, 41, 61, 1281, 640
INVAR-4, Run: 081, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 649, 6, 6, 483, 27, 10, 1, 27, 35, 55, 995, 497
INVAR-4, Run: 082, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 980, 11, 11, 802, 29, 9, 0, 29, 39, 59, 1199, 599
INVAR-4, Run: 083, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 904, 9, 9, 720, 30, 7, 1, 30, 41, 61, 1339, 669
INVAR-4, Run: 084, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1, 24, 63, 1005, 13, 13, 815, 31, 6, 1, 31, 43, 63, 1189, 594
INVAR-4, Run: 085, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 1040, 5, 5, 856, 30, 4, 4, 30, 41, 61, 1583, 791
INVAR-4, Run: 086, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 1004, 4, 4, 826, 29, 9, 0, 29, 39, 59, 1337, 668
INVAR-4, Run: 087, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 950, 10, 10, 772, 29, 7, 2, 29, 39, 59, 941, 470
INVAR-4, Run: 088, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 777, 3, 3, 605, 28, 6, 4, 28, 37, 57, 1017, 508
INVAR-4, Run: 089, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1, 24, 63, 1150, 13, 13, 960, 31, 5, 2, 31, 43, 63, 1337, 668
INVAR-4, Run: 090, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 905, 14, 14, 721, 30, 8, 0, 30, 41, 61, 1187, 593
INVAR-4, Run: 091, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1, 24, 63, 968, 15, 15, 778, 31, 4, 3, 31, 43, 63, 1407, 703
INVAR-4, Run: 092, F, 9, 0, 0, 0, 1, 0, 1, 0, 178, 178, 0, 1, 20, 59, 911, 8, 8, 733, 29, 9, 0, 29, 39, 59, 1379, 689
INVAR-4, Run: 093, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 832, 7, 7, 660, 28, 6, 4, 28, 37, 57, 1645, 822
INVAR-4, Run: 094, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 762, 15, 15, 596, 27, 7, 4, 27, 35, 55, 779, 389
INVAR-4, Run: 095, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 833, 7, 7, 667, 27, 9, 2, 27, 35, 55, 677, 338
INVAR-4, Run: 096, F, 7, 0, 0, 0, 1, 0, 1, 0, 190, 190, 0, 1, 24, 63, 1119, 5, 5, 929, 31, 6, 1, 31, 43, 63, 1181, 590
INVAR-4, Run: 097, F, 8, 0, 0, 0, 1, 0, 1, 0, 184, 184, 0, 1, 22, 61, 916, 6, 6, 732, 30, 6, 2, 30, 41, 61, 991, 495
INVAR-4, Run: 098, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 628, 9, 9, 462, 27, 7, 4, 27, 35, 55, 485, 242
INVAR-4, Run: 099, F, 11, 0, 0, 0, 1, 0, 1, 0, 166, 166, 0, 1, 16, 55, 724, 6, 6, 558, 27, 11, 0, 27, 35, 55, 819, 409
INVAR-4, Run: 100, F, 10, 0, 0, 0, 1, 0, 1, 0, 172, 172, 0, 1, 18, 57, 724, 8, 8, 552, 28, 7, 3, 28, 37, 57, 829, 414
INVAR-5, Run: 001, F, 8, 0, 0, 0, 1, 0, 1, 0, 268, 268, 0, 1, 36, 89, 1759, 13, 13, 1491, 44, 4, 4, 44, 62, 89, 1969, 984
INVAR-5, Run: 002, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1319, 5, 5, 1075, 40, 12, 0, 40, 54, 81, 1573, 786
INVAR-5, Run: 003, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1007, 13, 13, 769, 39, 11, 2, 39, 52, 79, 2015, 1007
INVAR-5, Run: 004, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1479, 11, 11, 1229, 41, 10, 1, 41, 56, 83, 1899, 949
INVAR-5, Run: 005, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1406, 11, 11, 1168, 39, 12, 1, 39, 52, 79, 1075, 537
INVAR-5, Run: 006, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 1719, 11, 11, 1463, 42, 7, 3, 42, 58, 85, 2531, 1265
INVAR-5, Run: 007, F, 15, 0, 0, 0, 1, 0, 1, 0, 226, 226, 0, 1, 22, 75, 1226, 4, 4, 1000, 37, 13, 2, 37, 48, 75, 1405, 702
INVAR-5, Run: 008, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1329, 16, 16, 1091, 39, 10, 3, 39, 52, 79, 1725, 862
INVAR-5, Run: 009, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1365, 13, 13, 1115, 41, 10, 1, 41, 56, 83, 1365, 682
INVAR-5, Run: 010, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1511, 16, 16, 1261, 41, 10, 1, 41, 56, 83, 1743, 871
INVAR-5, Run: 011, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1370, 8, 8, 1138, 38, 10, 4, 38, 50, 77, 1647, 823
INVAR-5, Run: 012, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1345, 12, 12, 1113, 38, 11, 3, 38, 50, 77, 1575, 787
INVAR-5, Run: 013, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1036, 12, 12, 798, 39, 12, 1, 39, 52, 79, 1471, 735
INVAR-5, Run: 014, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1560, 10, 10, 1316, 40, 7, 5, 40, 54, 81, 2037, 1018
INVAR-5, Run: 015, F, 15, 0, 0, 0, 1, 0, 1, 0, 226, 226, 0, 1, 22, 75, 1351, 8, 8, 1125, 37, 13, 2, 37, 48, 75, 1427, 713
INVAR-5, Run: 016, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1616, 5, 5, 1378, 39, 10, 3, 39, 52, 79, 2489, 1244
INVAR-5, Run: 017, F, 8, 0, 0, 0, 1, 0, 1, 0, 268, 268, 0, 1, 36, 89, 1981, 15, 15, 1713, 44, 6, 2, 44, 62, 89, 2541, 1270
INVAR-5, Run: 018, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1283, 14, 14, 1045, 39, 12, 1, 39, 52, 79, 1773, 886
INVAR-5, Run: 019, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1304, 8, 8, 1072, 38, 12, 2, 38, 50, 77, 1539, 769
INVAR-5, Run: 020, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1382, 13, 13, 1144, 39, 8, 5, 39, 52, 79, 2101, 1050
INVAR-5, Run: 021, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1308, 14, 14, 1058, 41, 10, 1, 41, 56, 83, 2035, 1017
INVAR-5, Run: 022, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1469, 13, 13, 1231, 39, 10, 3, 39, 52, 79, 1699, 849
INVAR-5, Run: 023, F, 8, 0, 0, 0, 1, 0, 1, 0, 268, 268, 0, 1, 36, 89, 1786, 16, 16, 1518, 44, 7, 1, 44, 62, 89, 1827, 913
INVAR-5, Run: 024, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1488, 11, 11, 1250, 39, 10, 3, 39, 52, 79, 1585, 792
INVAR-5, Run: 025, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1553, 14, 14, 1309, 40, 7, 5, 40, 54, 81, 1355, 677
INVAR-5, Run: 026, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1282, 12, 12, 1044, 39, 13, 0, 39, 52, 79, 1343, 671
INVAR-5, Run: 027, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1211, 5, 5, 973, 39, 9, 4, 39, 52, 79, 1505, 752
INVAR-5, Run: 028, F, 17, 0, 0, 0, 1, 0, 1, 0, 214, 214, 0, 1, 18, 71, 785, 11, 11, 571, 35, 16, 1, 35, 44, 71, 899, 449
INVAR-5, Run: 029, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 2031, 12, 12, 1787, 40, 11, 1, 40, 54, 81, 2167, 1083
INVAR-5, Run: 030, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1332, 13, 13, 1082, 41, 10, 1, 41, 56, 83, 1741, 870
INVAR-5, Run: 031, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1715, 15, 15, 1465, 41, 11, 0, 41, 56, 83, 1365, 682
INVAR-5, Run: 032, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1562, 7, 7, 1318, 40, 12, 0, 40, 54, 81, 2117, 1058
INVAR-5, Run: 033, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1255, 13, 13, 1023, 38, 13, 1, 38, 50, 77, 1283, 641
INVAR-5, Run: 034, F, 15, 0, 0, 0, 1, 0, 1, 0, 226, 226, 0, 1, 22, 75, 1427, 9, 9, 1201, 37, 12, 3, 37, 48, 75, 1217, 608
INVAR-5, Run: 035, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 1763, 8, 8, 1507, 42, 9, 1, 42, 58, 85, 2623, 1311
INVAR-5, Run: 036, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1673, 11, 11, 1423, 41, 10, 1, 41, 56, 83, 1409, 704
INVAR-5, Run: 037, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1561, 14, 14, 1311, 41, 7, 4, 41, 56, 83, 1519, 759
INVAR-5, Run: 038, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1261, 13, 13, 1017, 40, 9, 3, 40, 54, 81, 1291, 645
INVAR-5, Run: 039, F, 16, 0, 0, 0, 1, 0, 1, 0, 220, 220, 0, 1, 20, 73, 1017, 13, 13, 797, 36, 12, 4, 36, 46, 73, 1431, 715
INVAR-5, Run: 040, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1226, 3, 3, 982, 40, 8, 4, 40, 54, 81, 1229, 614
INVAR-5, Run: 041, F, 15, 0, 0, 0, 1, 0, 1, 0, 226, 226, 0, 1, 22, 75, 1190, 5, 5, 964, 37, 12, 3, 37, 48, 75, 911, 455
INVAR-5, Run: 042, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 1615, 15, 15, 1359, 42, 10, 0, 42, 58, 85, 1989, 994
INVAR-5, Run: 043, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1327, 17, 17, 1077, 41, 9, 2, 41, 56, 83, 1665, 832
INVAR-5, Run: 044, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1467, 7, 7, 1229, 39, 13, 0, 39, 52, 79, 2197, 1098
INVAR-5, Run: 045, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 1866, 11, 11, 1610, 42, 8, 2, 42, 58, 85, 1813, 906
INVAR-5, Run: 046, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1268, 9, 9, 1030, 39, 9, 4, 39, 52, 79, 1541, 770
INVAR-5, Run: 047, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 1744, 11, 11, 1488, 42, 9, 1, 42, 58, 85, 2259, 1129
INVAR-5, Run: 048, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1782, 9, 9, 1532, 41, 11, 0, 41, 56, 83, 2339, 1169
INVAR-5, Run: 049, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1276, 6, 6, 1038, 39, 10, 3, 39, 52, 79, 1327, 663
INVAR-5, Run: 050, F, 17, 0, 0, 0, 1, 0, 1, 0, 214, 214, 0, 1, 18, 71, 1012, 8, 8, 798, 35, 15, 2, 35, 44, 71, 1451, 725
INVAR-5, Run: 051, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1437, 12, 12, 1187, 41, 8, 3, 41, 56, 83, 1579, 789
INVAR-5, Run: 052, F, 9, 0, 0, 0, 1, 0, 1, 0, 262, 262, 0, 1, 34, 87, 1614, 11, 11, 1352, 43, 8, 1, 43, 60, 87, 2009, 1004
INVAR-5, Run: 053, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1378, 18, 18, 1128, 41, 7, 4, 41, 56, 83, 1969, 984
INVAR-5, Run: 054, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 1645, 13, 13, 1389, 42, 9, 1, 42, 58, 85, 1673, 836
INVAR-5, Run: 055, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1295, 19, 19, 1063, 38, 11, 3, 38, 50, 77, 1423, 711
INVAR-5, Run: 056, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1699, 11, 11, 1455, 40, 10, 2, 40, 54, 81, 2169, 1084
INVAR-5, Run: 057, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1668, 5, 5, 1430, 39, 13, 0, 39, 52, 79, 1755, 877
INVAR-5, Run: 058, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1272, 14, 14, 1040, 38, 8, 6, 38, 50, 77, 1721, 860
INVAR-5, Run: 059, F, 15, 0, 0, 0, 1, 0, 1, 0, 226, 226, 0, 1, 22, 75, 1289, 18, 18, 1063, 37, 11, 4, 37, 48, 75, 2047, 1023
INVAR-5, Run: 060, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1677, 7, 7, 1427, 41, 6, 5, 41, 56, 83, 1455, 727
INVAR-5, Run: 061, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1793, 6, 6, 1543, 41, 9, 2, 41, 56, 83, 2019, 1009
INVAR-5, Run: 062, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1456, 14, 14, 1212, 40, 8, 4, 40, 54, 81, 1427, 713
INVAR-5, Run: 063, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1577, 11, 11, 1333, 40, 8, 4, 40, 54, 81, 2587, 1293
INVAR-5, Run: 064, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1443, 15, 15, 1199, 40, 11, 1, 40, 54, 81, 2077, 1038
INVAR-5, Run: 065, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1376, 11, 11, 1144, 38, 11, 3, 38, 50, 77, 1945, 972
INVAR-5, Run: 066, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1161, 21, 21, 917, 40, 9, 3, 40, 54, 81, 1245, 622
INVAR-5, Run: 067, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1366, 9, 9, 1128, 39, 10, 3, 39, 52, 79, 1639, 819
INVAR-5, Run: 068, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1567, 8, 8, 1323, 40, 10, 2, 40, 54, 81, 1679, 839
INVAR-5, Run: 069, F, 15, 0, 0, 0, 1, 0, 1, 0, 226, 226, 0, 1, 22, 75, 1305, 8, 8, 1079, 37, 12, 3, 37, 48, 75, 1413, 706
INVAR-5, Run: 070, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1511, 14, 14, 1267, 40, 11, 1, 40, 54, 81, 1509, 754
INVAR-5, Run: 071, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 1661, 15, 15, 1405, 42, 8, 2, 42, 58, 85, 2621, 1310
INVAR-5, Run: 072, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1263, 12, 12, 1025, 39, 9, 4, 39, 52, 79, 1697, 848
INVAR-5, Run: 073, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1422, 17, 17, 1178, 40, 10, 2, 40, 54, 81, 1545, 772
INVAR-5, Run: 074, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1916, 14, 14, 1666, 41, 8, 3, 41, 56, 83, 1819, 909
INVAR-5, Run: 075, F, 9, 0, 0, 0, 1, 0, 1, 0, 262, 262, 0, 1, 34, 87, 1856, 14, 14, 1594, 43, 6, 3, 43, 60, 87, 1535, 767
INVAR-5, Run: 076, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1080, 13, 13, 842, 39, 10, 3, 39, 52, 79, 1321, 660
