Input Number, Run_Number, Result@ 100, Leaderan, Leaderap, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-8, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 25, 1, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 23, 2, 0, 25, 0, 0, 7, 1, 10, 2, 1, 1, 48, 1, 1, 18, 4, 21, 6, 1, 1, 0, 24, 1, 0, 5, 2, 7, 2, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 47, 3, 0, 3, 13, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 25, 0, 0, 0, 1, 0, 0, 151, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 25, 0, 0, 25, 0, 0, 3, 3, 4, 4, 2, 1, 46, 3, 1, 33, 7, 38, 9, 1, 1, 0, 25, 0, 0, 6, 1, 7, 2, 1, 0, 0, 3, 0, 21, 6, 22, 6, 0, 46, 3, 1, 4, 2, 0, 9, 2, 1, 1, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 022, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 46, 25, 0, 0, 25, 0, 0, 3, 2, 4, 3, 3, 1, 47, 3, 0, 13, 4, 17, 5, 1, 1, 1, 24, 1, 0, 2, 0, 4, 1, 1, 0, 0, 8, 0, 10, 4, 11, 5, 1, 47, 3, 0, 2, 0, 0, 6, 1, 1, 1, 1, 1, 1, 7, 0, 13, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 8, 0, 0, 49, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 0, 0, 0, 0, 0, 1, 150, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 25, 0, 0, 24, 1, 0, 15, 5, 17, 6, 2, 1, 39, 10, 1, 7, 5, 19, 7, 1, 1, 1, 24, 1, 0, 22, 4, 24, 5, 1, 0, 0, 18, 0, 3, 0, 4, 1, 1, 46, 4, 0, 23, 2, 5, 28, 5, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 024, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 46, 24, 1, 0, 24, 1, 0, 6, 2, 9, 3, 2, 1, 47, 3, 0, 3, 0, 7, 1, 1, 1, 2, 25, 0, 0, 5, 2, 6, 3, 1, 0, 0, 2, 0, 29, 10, 30, 11, 1, 48, 1, 1, 3, 0, 1, 6, 3, 1, 1, 1, 1, 1, 11, 0, 7, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 25, 0, 0, 0, 0, 1, 0, 151, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 22, 3, 0, 24, 1, 0, 6, 0, 11, 1, 2, 1, 47, 3, 0, 5, 1, 9, 2, 1, 1, 0, 25, 0, 0, 37, 8, 38, 9, 1, 0, 0, 12, 0, 14, 3, 15, 4, 0, 46, 4, 0, 4, 4, 1, 9, 2, 1, 1, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 026, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 1, 47, 25, 0, 0, 23, 2, 0, 15, 7, 18, 8, 2, 1, 46, 4, 0, 13, 2, 18, 3, 1, 1, 1, 23, 2, 0, 9, 3, 12, 4, 1, 0, 0, 2, 0, 15, 5, 16, 6, 1, 48, 2, 0, 7, 0, 0, 10, 1, 1, 1, 1, 1, 1, 10, 0, 6, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 14, 0, 0, 60, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 027, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 1, 47, 22, 3, 0, 19, 6, 0, 2, 2, 12, 3, 3, 1, 47, 3, 0, 4, 1, 8, 2, 1, 1, 0, 25, 0, 0, 23, 3, 24, 4, 1, 0, 0, 19, 0, 7, 6, 8, 7, 1, 46, 4, 0, 6, 4, 2, 11, 3, 1, 1, 1, 1, 1, 9, 0, 23, 0, 63, 2, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 8, 0, 0, 59, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 25, 0, 0, 1, 0, 0, 0, 151, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 22, 3, 0, 24, 1, 0, 15, 6, 20, 7, 1, 1, 49, 1, 0, 4, 0, 6, 1, 1, 1, 0, 24, 1, 0, 35, 6, 37, 7, 1, 0, 0, 23, 0, 3, 0, 3, 0, 0, 49, 1, 0, 13, 5, 3, 15, 4, 1, 1, 1, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 029, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 49, 25, 0, 0, 23, 2, 0, 20, 2, 23, 3, 1, 1, 48, 2, 0, 22, 7, 25, 8, 1, 1, 0, 25, 0, 0, 0, 0, 1, 1, 1, 0, 0, 19, 0, 1, 0, 2, 1, 1, 48, 2, 0, 25, 1, 3, 28, 4, 1, 1, 1, 1, 1, 7, 1, 21, 0, 46, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 3, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 030, P, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 24, 0, 0, 0, 1, 0, 0, 148, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 23, 2, 0, 23, 1, 0, 17, 11, 21, 12, 4, 1, 47, 2, 0, 6, 4, 9, 5, 1, 1, 0, 23, 1, 0, 13, 5, 15, 6, 1, 1, 0, 1, 0, 42, 10, 43, 10, 0, 47, 2, 0, 5, 0, 0, 8, 1, 1, 1, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 031, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 25, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 25, 0, 0, 24, 1, 0, 1, 0, 3, 1, 3, 1, 50, 0, 0, 19, 4, 20, 5, 1, 1, 0, 25, 0, 0, 7, 0, 7, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 47, 3, 0, 7, 6, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 032, P, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 1, 46, 22, 2, 0, 22, 1, 0, 2, 1, 6, 2, 3, 1, 48, 2, 0, 10, 2, 13, 3, 1, 1, 1, 25, 0, 0, 18, 5, 19, 6, 1, 0, 0, 4, 0, 0, 1, 1, 2, 1, 49, 1, 0, 5, 1, 0, 7, 1, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 73, 0, 0, 10, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 74, 1, 0, 15, 0, 0, 0, 0, 1, 1, 0, 0
INVAR-8, Run: 033, P, 0, 1, 0, 0, 0, 19, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 48, 25, 0, 0, 24, 1, 0, 46, 15, 48, 16, 2, 1, 31, 0, 0, 0, 0, 1, 1, 1, 1, 0, 15, 0, 0, 11, 1, 12, 2, 1, 1, 0, 12, 0, 2, 0, 3, 1, 1, 30, 1, 0, 7, 4, 4, 9, 5, 1, 1, 1, 1, 1, 5, 0, 15, 0, 43, 2, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 10, 0, 0, 45, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 034, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 25, 0, 0, 1, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 24, 1, 0, 22, 3, 0, 10, 1, 15, 2, 2, 1, 49, 1, 0, 9, 1, 11, 2, 1, 1, 0, 25, 0, 0, 12, 1, 13, 2, 1, 0, 0, 33, 0, 6, 1, 6, 1, 0, 47, 3, 0, 20, 7, 7, 23, 7, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 035, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 25, 0, 0, 1, 0, 0, 0, 151, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 24, 1, 0, 24, 1, 0, 13, 2, 16, 3, 2, 1, 50, 0, 0, 3, 2, 4, 3, 1, 1, 0, 25, 0, 0, 36, 10, 37, 11, 1, 0, 0, 2, 0, 15, 3, 15, 3, 0, 47, 3, 0, 18, 0, 4, 22, 5, 1, 1, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 036, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 44, 24, 1, 0, 24, 1, 0, 21, 7, 24, 8, 4, 1, 46, 4, 0, 1, 0, 6, 1, 1, 1, 2, 25, 0, 0, 36, 6, 37, 7, 1, 0, 0, 1, 0, 4, 0, 5, 1, 1, 47, 3, 0, 1, 0, 1, 5, 2, 1, 1, 1, 1, 1, 0, 0, 8, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 037, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 25, 0, 0, 1, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 23, 2, 0, 22, 3, 0, 19, 3, 25, 4, 2, 1, 48, 2, 0, 32, 10, 35, 11, 1, 1, 0, 25, 0, 0, 8, 4, 9, 5, 1, 0, 0, 16, 0, 9, 0, 9, 0, 0, 48, 1, 1, 12, 3, 3, 14, 4, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 038, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 1, 48, 25, 0, 0, 24, 1, 0, 45, 7, 47, 8, 2, 1, 47, 3, 0, 20, 7, 24, 8, 1, 1, 0, 24, 1, 0, 7, 0, 9, 1, 1, 0, 0, 10, 0, 7, 2, 8, 3, 1, 43, 7, 0, 16, 1, 8, 24, 9, 1, 1, 1, 1, 1, 8, 0, 13, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 10, 0, 0, 56, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 039, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 25, 0, 0, 0, 0, 1, 0, 151, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 24, 1, 0, 23, 2, 0, 18, 5, 22, 6, 2, 1, 48, 2, 0, 8, 0, 11, 1, 1, 1, 0, 25, 0, 0, 4, 1, 5, 2, 1, 0, 0, 31, 0, 17, 3, 18, 4, 0, 48, 2, 0, 5, 10, 2, 8, 3, 1, 1, 1, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 040, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 1, 45, 24, 1, 0, 24, 1, 0, 29, 9, 32, 10, 4, 1, 47, 3, 0, 9, 2, 13, 3, 1, 1, 1, 24, 0, 1, 25, 8, 27, 10, 1, 0, 0, 5, 0, 6, 2, 7, 3, 1, 48, 2, 0, 4, 2, 0, 7, 1, 1, 1, 1, 1, 1, 14, 0, 11, 0, 77, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 2, 0, 0, 11, 0, 0, 73, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 041, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 48, 23, 2, 0, 23, 2, 0, 38, 9, 43, 10, 2, 1, 48, 2, 0, 15, 1, 18, 2, 1, 1, 0, 25, 0, 0, 0, 2, 1, 3, 1, 0, 0, 2, 0, 21, 3, 22, 4, 1, 47, 3, 0, 28, 0, 7, 32, 8, 1, 1, 1, 1, 1, 1, 0, 5, 0, 21, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 7, 0, 0, 19, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 042, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 50, 50, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 23, 2, 0, 25, 0, 0, 21, 1, 24, 2, 3, 1, 47, 3, 0, 42, 3, 45, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 043, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 0, 0, 0, 0, 0, 1, 150, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 23, 2, 0, 24, 1, 0, 2, 0, 6, 1, 2, 1, 45, 5, 0, 13, 4, 19, 5, 1, 1, 0, 25, 0, 0, 2, 1, 3, 2, 1, 0, 0, 33, 0, 11, 2, 12, 3, 1, 47, 3, 0, 24, 3, 5, 28, 5, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 044, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 25, 0, 1, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 23, 1, 1, 24, 1, 0, 3, 0, 7, 2, 4, 1, 47, 3, 0, 13, 2, 17, 3, 1, 1, 0, 25, 0, 0, 39, 8, 40, 9, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 48, 1, 0, 1, 1, 0, 3, 1, 1, 1, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 045, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 1, 48, 24, 1, 0, 24, 0, 1, 0, 0, 3, 2, 2, 1, 49, 0, 1, 16, 9, 18, 11, 1, 1, 0, 25, 0, 0, 7, 1, 8, 2, 1, 0, 0, 26, 0, 5, 0, 6, 1, 1, 48, 2, 0, 8, 5, 2, 11, 3, 1, 1, 1, 1, 1, 11, 0, 29, 0, 71, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 13, 0, 0, 75, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 046, P, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 1, 47, 23, 2, 0, 24, 0, 0, 1, 0, 4, 1, 3, 1, 47, 3, 0, 9, 3, 13, 4, 1, 1, 0, 25, 0, 0, 0, 0, 1, 1, 1, 0, 0, 11, 0, 0, 0, 1, 1, 1, 40, 2, 0, 2, 3, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 15, 0, 0, 0, 0, 58, 0, 0, 9, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 62, 0, 0, 15, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 047, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 1, 45, 25, 0, 0, 25, 0, 0, 16, 5, 17, 6, 4, 1, 49, 1, 0, 2, 0, 4, 1, 1, 1, 1, 24, 1, 0, 18, 8, 20, 9, 1, 0, 0, 15, 0, 16, 6, 17, 7, 1, 50, 0, 0, 27, 4, 7, 28, 8, 1, 1, 1, 1, 1, 12, 0, 21, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 13, 0, 0, 75, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-8, Run: 048, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 47, 24, 1, 0, 24, 1, 0, 2, 0, 5, 1, 3, 1, 49, 1, 0, 20, 2, 22, 3, 1, 1, 0, 25, 0, 0, 7, 1, 8, 2, 1, 0, 0, 4, 0, 13, 3, 14, 4, 1, 45, 5, 0, 23, 1, 6, 29, 7, 1, 1, 1, 1, 1, 6, 1, 8, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
