Input Number, Run_Number, Result@ 100, E, X1, F, A, B, C, PO, D, CO, Y, PE, CE, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 038, P, 2, 0, 1, 0, 0, 0, 0, 74, 0, 2, 1, 2, 11, 28, 42, 12, 10, 42, 14, 4, 9, 13, 19, 28, 96, 53
INVAR-4, Run: 039, P, 3, 0, 1, 0, 0, 0, 0, 74, 0, 0, 1, 0, 11, 28, 99, 13, 13, 99, 14, 9, 4, 14, 19, 28, 150, 80
INVAR-4, Run: 040, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 128, 10, 10, 58, 13, 9, 4, 13, 19, 27, 121, 66
INVAR-4, Run: 041, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 351, 10, 10, 281, 13, 11, 2, 13, 19, 27, 59, 35
INVAR-4, Run: 042, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 184, 2, 2, 114, 13, 4, 9, 13, 19, 27, 79, 45
INVAR-4, Run: 043, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 203, 10, 10, 133, 13, 8, 5, 13, 19, 27, 153, 82
INVAR-4, Run: 044, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 192, 5, 5, 122, 13, 12, 1, 13, 19, 27, 139, 75
INVAR-4, Run: 045, P, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 81, 8, 8, 81, 13, 12, 0, 13, 19, 26, 108, 60
INVAR-4, Run: 046, P, 3, 0, 1, 0, 0, 0, 0, 74, 0, 0, 1, 0, 11, 28, 175, 16, 16, 175, 14, 10, 3, 14, 19, 28, 162, 86
INVAR-4, Run: 047, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 124, 6, 6, 54, 13, 7, 6, 13, 19, 27, 175, 93
INVAR-4, Run: 048, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 118, 12, 12, 48, 13, 6, 7, 13, 19, 27, 67, 39
INVAR-4, Run: 049, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 176, 8, 8, 106, 13, 10, 3, 13, 19, 27, 109, 60
INVAR-4, Run: 050, P, 3, 0, 1, 0, 0, 0, 0, 74, 0, 0, 1, 0, 11, 28, 124, 8, 8, 124, 14, 8, 5, 14, 19, 28, 136, 73
INVAR-4, Run: 051, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 250, 6, 6, 180, 13, 10, 3, 13, 19, 27, 169, 90
INVAR-4, Run: 052, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 286, 11, 11, 216, 13, 12, 1, 13, 19, 27, 107, 59
INVAR-4, Run: 053, P, 3, 0, 1, 0, 0, 0, 0, 74, 0, 0, 1, 0, 11, 28, 87, 11, 11, 87, 14, 6, 7, 14, 19, 28, 38, 24
INVAR-4, Run: 054, P, 3, 0, 1, 0, 0, 0, 0, 74, 0, 0, 1, 0, 11, 28, 119, 9, 9, 119, 14, 10, 3, 14, 19, 28, 142, 76
INVAR-4, Run: 055, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 186, 9, 9, 116, 13, 10, 3, 13, 19, 27, 93, 52
INVAR-4, Run: 056, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 302, 8, 8, 232, 13, 8, 5, 13, 19, 27, 123, 67
INVAR-4, Run: 057, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 144, 14, 14, 74, 13, 9, 4, 13, 19, 27, 67, 39
INVAR-4, Run: 058, P, 2, 0, 1, 0, 0, 0, 0, 74, 0, 2, 1, 2, 11, 28, 100, 10, 8, 100, 14, 7, 6, 13, 19, 28, 172, 91
INVAR-4, Run: 059, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 117, 6, 6, 47, 13, 7, 6, 13, 19, 27, 39, 25
INVAR-4, Run: 060, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 197, 8, 8, 127, 13, 10, 3, 13, 19, 27, 57, 34
INVAR-4, Run: 061, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 179, 9, 9, 109, 13, 10, 3, 13, 19, 27, 167, 89
INVAR-4, Run: 062, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 222, 8, 8, 152, 13, 10, 3, 13, 19, 27, 121, 66
INVAR-4, Run: 063, P, 4, 0, 1, 1, 0, 0, 1, 0, 78, 78, 0, 0, 10, 29, 428, 13, 13, 350, 14, 9, 5, 14, 19, 29, 209, 109
INVAR-4, Run: 064, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 221, 15, 15, 151, 13, 10, 3, 13, 19, 27, 229, 120
INVAR-4, Run: 065, P, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 70, 16, 16, 70, 13, 6, 6, 13, 19, 26, 84, 48
INVAR-4, Run: 066, P, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 59, 10, 10, 59, 13, 7, 5, 13, 19, 26, 78, 45
INVAR-4, Run: 067, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 586, 13, 13, 516, 13, 8, 5, 13, 19, 27, 123, 67
INVAR-4, Run: 068, P, 4, 0, 1, 1, 0, 0, 1, 0, 78, 78, 0, 0, 10, 29, 139, 9, 9, 61, 14, 11, 3, 14, 19, 29, 109, 59
INVAR-4, Run: 069, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 188, 9, 9, 118, 13, 9, 4, 13, 19, 27, 173, 92
INVAR-4, Run: 070, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 107, 19, 19, 37, 13, 8, 5, 13, 19, 27, 117, 64
INVAR-4, Run: 071, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 137, 6, 6, 67, 13, 7, 6, 13, 19, 27, 37, 24
INVAR-4, Run: 072, P, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 125, 21, 21, 125, 13, 7, 5, 13, 19, 26, 110, 61
INVAR-4, Run: 073, P, 3, 0, 1, 0, 0, 0, 0, 74, 0, 0, 1, 0, 11, 28, 146, 10, 10, 146, 14, 10, 3, 14, 19, 28, 116, 63
INVAR-4, Run: 074, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 162, 10, 10, 92, 13, 12, 1, 13, 19, 27, 73, 42
INVAR-4, Run: 075, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 167, 11, 11, 97, 13, 5, 8, 13, 19, 27, 119, 65
INVAR-4, Run: 076, P, 3, 0, 1, 0, 0, 0, 0, 74, 0, 0, 1, 0, 11, 28, 153, 9, 9, 153, 14, 9, 4, 14, 19, 28, 134, 72
INVAR-4, Run: 077, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 234, 5, 5, 164, 13, 10, 3, 13, 19, 27, 195, 103
INVAR-4, Run: 078, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 242, 13, 13, 172, 13, 8, 5, 13, 19, 27, 163, 87
INVAR-4, Run: 079, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 162, 6, 6, 92, 13, 9, 4, 13, 19, 27, 211, 111
INVAR-4, Run: 080, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 105, 2, 2, 35, 13, 11, 2, 13, 19, 27, 81, 46
INVAR-4, Run: 081, P, 3, 0, 1, 0, 0, 0, 0, 74, 0, 0, 1, 0, 11, 28, 286, 6, 6, 286, 14, 8, 5, 14, 19, 28, 82, 46
INVAR-4, Run: 082, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 140, 7, 7, 70, 13, 10, 3, 13, 19, 27, 61, 36
INVAR-4, Run: 083, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 178, 10, 10, 108, 13, 9, 4, 13, 19, 27, 67, 39
INVAR-4, Run: 084, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 224, 12, 12, 154, 13, 11, 2, 13, 19, 27, 131, 71
INVAR-4, Run: 085, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 102, 15, 15, 32, 13, 10, 3, 13, 19, 27, 47, 29
INVAR-4, Run: 086, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 132, 10, 10, 62, 13, 9, 4, 13, 19, 27, 47, 29
INVAR-4, Run: 087, P, 3, 0, 1, 0, 0, 0, 0, 74, 0, 0, 1, 0, 11, 28, 122, 19, 19, 122, 14, 7, 6, 14, 19, 28, 170, 90
INVAR-4, Run: 088, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 219, 11, 11, 149, 13, 6, 7, 13, 19, 27, 83, 47
INVAR-4, Run: 089, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 292, 13, 13, 222, 13, 7, 6, 13, 19, 27, 199, 105
INVAR-4, Run: 090, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 200, 12, 12, 130, 13, 7, 6, 13, 19, 27, 77, 44
INVAR-4, Run: 091, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 257, 7, 7, 187, 13, 10, 3, 13, 19, 27, 69, 40
INVAR-4, Run: 092, P, 2, 0, 1, 0, 0, 0, 0, 74, 0, 2, 1, 2, 11, 28, 85, 9, 7, 85, 14, 9, 4, 13, 19, 28, 118, 64
INVAR-4, Run: 093, P, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 124, 9, 9, 124, 13, 7, 5, 13, 19, 26, 218, 115
INVAR-4, Run: 094, P, 4, 0, 1, 1, 0, 0, 1, 0, 78, 78, 0, 0, 10, 29, 247, 15, 15, 169, 14, 5, 9, 14, 19, 29, 81, 45
INVAR-4, Run: 095, P, 0, 0, 1, 0, 0, 0, 0, 66, 0, 0, 1, 0, 13, 26, 155, 10, 10, 155, 13, 7, 5, 13, 19, 26, 252, 132
INVAR-4, Run: 096, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 327, 7, 7, 257, 13, 11, 2, 13, 19, 27, 47, 29
INVAR-4, Run: 097, P, 3, 0, 1, 0, 0, 0, 0, 74, 0, 0, 1, 0, 11, 28, 129, 12, 12, 129, 14, 7, 6, 14, 19, 28, 102, 56
INVAR-4, Run: 098, P, 3, 0, 1, 0, 0, 0, 0, 74, 0, 0, 1, 0, 11, 28, 131, 7, 7, 131, 14, 10, 3, 14, 19, 28, 90, 50
INVAR-4, Run: 099, P, 1, 0, 1, 1, 0, 0, 1, 0, 70, 70, 0, 0, 12, 27, 199, 9, 9, 129, 13, 6, 7, 13, 19, 27, 85, 48
INVAR-4, Run: 100, P, 3, 0, 1, 0, 0, 0, 0, 74, 0, 0, 1, 0, 11, 28, 88, 15, 15, 88, 14, 9, 4, 14, 19, 28, 88, 49
INVAR-5, Run: 001, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 193, 5, 5, 193, 18, 12, 5, 18, 26, 36, 142, 79
INVAR-5, Run: 002, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 576, 24, 24, 480, 18, 13, 5, 18, 26, 37, 217, 116
INVAR-5, Run: 003, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 159, 12, 12, 159, 18, 11, 6, 18, 26, 36, 250, 133
INVAR-5, Run: 004, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 294, 11, 11, 198, 18, 9, 9, 18, 26, 37, 177, 96
INVAR-5, Run: 005, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 105, 15, 15, 105, 18, 11, 6, 18, 26, 36, 108, 62
INVAR-5, Run: 006, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 141, 13, 13, 141, 18, 14, 3, 18, 26, 36, 84, 50
INVAR-5, Run: 007, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 207, 8, 8, 111, 18, 16, 2, 18, 26, 37, 97, 56
INVAR-5, Run: 008, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 216, 10, 10, 216, 18, 10, 7, 18, 26, 36, 258, 137
INVAR-5, Run: 009, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 195, 12, 12, 195, 18, 12, 5, 18, 26, 36, 316, 166
INVAR-5, Run: 010, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 158, 14, 14, 158, 18, 11, 6, 18, 26, 36, 260, 138
INVAR-5, Run: 011, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 89, 11, 11, 89, 18, 11, 6, 18, 26, 36, 224, 120
INVAR-5, Run: 012, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 220, 8, 8, 124, 18, 10, 8, 18, 26, 37, 125, 70
INVAR-5, Run: 013, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 266, 14, 14, 170, 18, 14, 4, 18, 26, 37, 233, 124
INVAR-5, Run: 014, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 133, 12, 12, 133, 18, 12, 5, 18, 26, 36, 232, 124
INVAR-5, Run: 015, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 130, 11, 11, 130, 18, 9, 8, 18, 26, 36, 124, 70
INVAR-5, Run: 016, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 420, 24, 24, 324, 18, 8, 10, 18, 26, 37, 211, 113
INVAR-5, Run: 017, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 364, 13, 13, 268, 18, 11, 7, 18, 26, 37, 187, 101
INVAR-5, Run: 018, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 335, 13, 13, 239, 18, 15, 3, 18, 26, 37, 251, 133
INVAR-5, Run: 019, P, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 77, 9, 7, 77, 18, 7, 10, 17, 26, 36, 162, 89
INVAR-5, Run: 020, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 187, 16, 16, 187, 18, 4, 13, 18, 26, 36, 206, 111
INVAR-5, Run: 021, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 228, 11, 11, 228, 18, 12, 5, 18, 26, 36, 432, 224
INVAR-5, Run: 022, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 322, 11, 11, 322, 18, 10, 7, 18, 26, 36, 174, 95
INVAR-5, Run: 023, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 101, 13, 13, 101, 18, 8, 9, 18, 26, 36, 184, 100
INVAR-5, Run: 024, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 322, 15, 15, 322, 18, 15, 2, 18, 26, 36, 338, 177
INVAR-5, Run: 025, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 98, 11, 11, 98, 18, 6, 11, 18, 26, 36, 160, 88
INVAR-5, Run: 026, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 202, 11, 11, 202, 18, 10, 7, 18, 26, 36, 210, 113
INVAR-5, Run: 027, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 207, 15, 15, 207, 18, 6, 11, 18, 26, 36, 150, 83
INVAR-5, Run: 028, P, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 45, 16, 14, 45, 18, 9, 8, 17, 26, 36, 116, 66
INVAR-5, Run: 029, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 174, 21, 21, 174, 18, 13, 4, 18, 26, 36, 144, 80
INVAR-5, Run: 030, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 227, 15, 15, 227, 18, 12, 5, 18, 26, 36, 266, 141
INVAR-5, Run: 031, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 144, 6, 6, 144, 18, 13, 4, 18, 26, 36, 234, 125
INVAR-5, Run: 032, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 259, 14, 14, 163, 18, 11, 7, 18, 26, 37, 111, 63
INVAR-5, Run: 033, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 318, 10, 10, 222, 18, 13, 5, 18, 26, 37, 89, 52
INVAR-5, Run: 034, P, 4, 0, 1, 0, 0, 0, 0, 100, 0, 0, 1, 0, 15, 38, 197, 19, 19, 197, 19, 12, 6, 19, 26, 38, 138, 76
INVAR-5, Run: 035, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 265, 17, 17, 169, 18, 14, 4, 18, 26, 37, 239, 127
INVAR-5, Run: 036, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 218, 19, 19, 122, 18, 13, 5, 18, 26, 37, 195, 105
INVAR-5, Run: 037, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 147, 11, 11, 51, 18, 10, 8, 18, 26, 37, 103, 59
INVAR-5, Run: 038, P, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 88, 15, 13, 88, 18, 9, 8, 17, 26, 36, 124, 70
INVAR-5, Run: 039, P, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 296, 7, 5, 296, 18, 12, 5, 17, 26, 36, 122, 69
INVAR-5, Run: 040, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 112, 12, 12, 112, 18, 10, 7, 18, 26, 36, 130, 73
INVAR-5, Run: 041, P, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 89, 10, 8, 89, 18, 7, 10, 17, 26, 36, 182, 99
INVAR-5, Run: 042, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 280, 14, 14, 184, 18, 13, 5, 18, 26, 37, 159, 87
INVAR-5, Run: 043, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 256, 11, 11, 256, 18, 12, 5, 18, 26, 36, 236, 126
INVAR-5, Run: 044, P, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 130, 15, 13, 130, 18, 8, 9, 17, 26, 36, 176, 96
INVAR-5, Run: 045, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 265, 18, 18, 169, 18, 8, 10, 18, 26, 37, 151, 83
INVAR-5, Run: 046, P, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 55, 11, 9, 55, 18, 8, 9, 17, 26, 36, 276, 146
INVAR-5, Run: 047, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 241, 17, 17, 145, 18, 12, 6, 18, 26, 37, 131, 73
INVAR-5, Run: 048, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 113, 15, 15, 113, 18, 5, 12, 18, 26, 36, 206, 111
INVAR-5, Run: 049, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 237, 12, 12, 237, 18, 12, 5, 18, 26, 36, 134, 75
INVAR-5, Run: 050, P, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 163, 15, 13, 163, 18, 11, 6, 17, 26, 36, 242, 129
INVAR-5, Run: 051, P, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 120, 10, 8, 120, 18, 11, 6, 17, 26, 36, 134, 75
INVAR-5, Run: 052, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 229, 14, 14, 229, 18, 5, 12, 18, 26, 36, 130, 73
INVAR-5, Run: 053, P, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 146, 17, 15, 146, 18, 7, 10, 17, 26, 36, 156, 86
INVAR-5, Run: 054, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 202, 13, 13, 106, 18, 9, 9, 18, 26, 37, 207, 111
INVAR-5, Run: 055, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 180, 8, 8, 180, 18, 10, 7, 18, 26, 36, 124, 70
INVAR-5, Run: 056, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 194, 12, 12, 194, 18, 9, 8, 18, 26, 36, 178, 97
INVAR-5, Run: 057, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 373, 13, 13, 277, 18, 14, 4, 18, 26, 37, 239, 127
INVAR-5, Run: 058, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 75, 13, 13, 75, 18, 10, 7, 18, 26, 36, 338, 177
INVAR-5, Run: 059, P, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 245, 15, 13, 245, 18, 11, 6, 17, 26, 36, 150, 83
INVAR-5, Run: 060, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 138, 9, 9, 138, 18, 4, 13, 18, 26, 36, 200, 108
INVAR-5, Run: 061, P, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 162, 12, 10, 162, 18, 8, 9, 17, 26, 36, 164, 90
INVAR-5, Run: 062, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 358, 5, 5, 262, 18, 15, 3, 18, 26, 37, 165, 90
INVAR-5, Run: 063, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 200, 9, 9, 200, 18, 14, 3, 18, 26, 36, 252, 134
INVAR-5, Run: 064, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 209, 15, 15, 209, 18, 12, 5, 18, 26, 36, 232, 124
INVAR-5, Run: 065, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 225, 9, 9, 129, 18, 7, 11, 18, 26, 37, 189, 102
INVAR-5, Run: 066, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 112, 2, 2, 112, 18, 11, 6, 18, 26, 36, 132, 74
INVAR-5, Run: 067, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 216, 9, 9, 120, 18, 11, 7, 18, 26, 37, 91, 53
INVAR-5, Run: 068, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 357, 19, 19, 261, 18, 11, 7, 18, 26, 37, 107, 61
INVAR-5, Run: 069, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 194, 24, 24, 98, 18, 9, 9, 18, 26, 37, 119, 67
INVAR-5, Run: 070, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 210, 14, 14, 114, 18, 9, 9, 18, 26, 37, 177, 96
INVAR-5, Run: 071, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 213, 9, 9, 213, 18, 15, 2, 18, 26, 36, 108, 62
INVAR-5, Run: 072, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 331, 12, 12, 235, 18, 15, 3, 18, 26, 37, 243, 129
INVAR-5, Run: 073, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 111, 13, 13, 111, 18, 14, 3, 18, 26, 36, 168, 92
INVAR-5, Run: 074, P, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 124, 14, 12, 124, 18, 10, 7, 17, 26, 36, 160, 88
INVAR-5, Run: 075, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 224, 17, 17, 128, 18, 9, 9, 18, 26, 37, 127, 71
INVAR-5, Run: 076, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 208, 18, 18, 208, 18, 11, 6, 18, 26, 36, 142, 79
INVAR-5, Run: 077, P, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 314, 17, 15, 314, 18, 12, 5, 17, 26, 36, 180, 98
INVAR-5, Run: 078, P, 4, 0, 1, 0, 0, 0, 0, 100, 0, 0, 1, 0, 15, 38, 89, 15, 15, 89, 19, 13, 5, 19, 26, 38, 124, 69
INVAR-5, Run: 079, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 263, 11, 11, 167, 18, 12, 6, 18, 26, 37, 107, 61
INVAR-5, Run: 080, P, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 203, 19, 17, 203, 18, 14, 3, 17, 26, 36, 154, 85
INVAR-5, Run: 081, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 221, 15, 15, 221, 18, 11, 6, 18, 26, 36, 162, 89
INVAR-5, Run: 082, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 524, 23, 23, 428, 18, 10, 8, 18, 26, 37, 419, 217
INVAR-5, Run: 083, P, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 107, 11, 9, 107, 18, 13, 4, 17, 26, 36, 144, 80
INVAR-5, Run: 084, P, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 79, 10, 8, 79, 18, 10, 7, 17, 26, 36, 88, 52
INVAR-5, Run: 085, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 262, 11, 11, 166, 18, 11, 7, 18, 26, 37, 249, 132
INVAR-5, Run: 086, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 187, 17, 17, 91, 18, 9, 9, 18, 26, 37, 163, 89
