Input Number, Run_Number, Result@ 100, an, Leaderag, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderah, ao, ar, X1uABab, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-10, Run: 051, P, 0, 86, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 198, 98, 2, 0, 99, 0, 1, 16, 4, 20, 6, 2, 1, 195, 5, 0, 5, 2, 11, 3, 1, 1, 0, 100, 0, 0, 229, 47, 244, 62, 15, 0, 0, 23, 0, 17, 3, 18, 4, 1, 196, 4, 0, 17, 2, 7, 22, 8, 1, 1, 1, 1, 1, 0, 0, 26, 0, 299, 3, 0, 0, 0, 0, 0, 0, 0, 3, 12, 0, 15, 0, 0, 0, 0, 0, 299, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 052, P, 0, 81, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 19, 0, 0, 1, 600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 193, 100, 0, 0, 98, 2, 0, 2, 0, 5, 1, 7, 1, 197, 3, 0, 32, 10, 36, 11, 1, 1, 0, 100, 0, 0, 241, 51, 261, 71, 20, 0, 0, 0, 0, 23, 5, 24, 6, 1, 195, 4, 1, 24, 0, 3, 29, 4, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 053, P, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 197, 96, 4, 0, 99, 1, 0, 7, 5, 13, 6, 3, 1, 198, 2, 0, 10, 1, 13, 2, 1, 1, 0, 99, 1, 0, 157, 31, 168, 41, 10, 0, 0, 12, 0, 6, 1, 7, 2, 1, 199, 0, 1, 1, 0, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 16, 0, 295, 4, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 8, 1, 1, 0, 0, 0, 302, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 054, P, 0, 78, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 21, 0, 0, 1, 597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 197, 97, 3, 0, 99, 0, 1, 27, 6, 32, 8, 3, 1, 196, 2, 1, 0, 0, 4, 2, 1, 1, 0, 98, 1, 0, 323, 72, 346, 94, 22, 1, 0, 14, 0, 38, 6, 39, 7, 1, 198, 1, 0, 51, 0, 7, 52, 7, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 055, P, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 194, 96, 4, 0, 100, 0, 0, 16, 2, 21, 3, 6, 1, 195, 4, 1, 10, 5, 16, 7, 1, 1, 0, 100, 0, 0, 184, 36, 196, 48, 12, 0, 0, 5, 0, 16, 4, 17, 5, 1, 195, 4, 1, 6, 2, 2, 12, 4, 1, 1, 1, 1, 1, 0, 0, 12, 0, 303, 3, 0, 0, 0, 0, 0, 0, 0, 3, 7, 1, 11, 2, 1, 0, 0, 0, 295, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 056, P, 0, 75, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 1, 600, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 196, 96, 4, 0, 99, 1, 0, 1, 0, 7, 1, 4, 1, 194, 6, 0, 42, 15, 49, 16, 1, 1, 0, 100, 0, 0, 375, 83, 401, 109, 26, 0, 0, 4, 0, 60, 6, 61, 7, 1, 192, 8, 0, 8, 0, 1, 17, 2, 1, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 057, P, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 195, 96, 4, 0, 99, 1, 0, 6, 2, 12, 3, 5, 1, 195, 5, 0, 2, 2, 8, 3, 1, 1, 0, 99, 1, 0, 91, 20, 96, 24, 4, 0, 0, 7, 0, 1, 0, 2, 1, 1, 199, 1, 0, 6, 0, 2, 8, 3, 1, 1, 1, 1, 1, 0, 0, 13, 0, 306, 3, 0, 0, 0, 0, 0, 0, 0, 1, 10, 6, 14, 7, 1, 0, 0, 0, 292, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 058, P, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 198, 96, 4, 0, 99, 0, 1, 27, 4, 33, 6, 2, 1, 198, 2, 0, 12, 5, 15, 6, 1, 1, 0, 100, 0, 0, 299, 51, 325, 77, 26, 0, 0, 3, 0, 41, 6, 42, 7, 1, 195, 3, 2, 4, 1, 3, 10, 6, 1, 1, 1, 1, 1, 0, 0, 6, 0, 290, 3, 0, 0, 0, 0, 0, 0, 0, 2, 5, 1, 9, 2, 1, 0, 0, 0, 308, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 059, P, 0, 89, 0, 0, 0, 3, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 98, 197, 100, 0, 0, 99, 1, 0, 16, 4, 18, 5, 2, 1, 193, 4, 0, 2, 0, 7, 1, 1, 1, 1, 98, 0, 0, 179, 42, 189, 52, 10, 1, 0, 5, 0, 9, 0, 10, 1, 1, 197, 0, 0, 28, 3, 8, 29, 9, 1, 1, 1, 1, 1, 0, 0, 9, 0, 284, 5, 0, 0, 0, 0, 0, 0, 0, 5, 28, 10, 34, 10, 0, 0, 0, 0, 303, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 060, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 200, 200, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 197, 97, 3, 0, 98, 2, 0, 34, 9, 40, 10, 3, 1, 198, 2, 0, 57, 7, 60, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 061, P, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 198, 97, 3, 0, 98, 2, 0, 8, 4, 14, 5, 2, 1, 197, 3, 0, 22, 5, 26, 6, 1, 1, 0, 100, 0, 0, 264, 60, 277, 73, 13, 0, 0, 3, 0, 25, 6, 26, 7, 1, 197, 3, 0, 6, 1, 1, 10, 2, 1, 1, 1, 1, 1, 0, 0, 6, 0, 318, 2, 0, 0, 0, 0, 0, 0, 0, 2, 5, 1, 8, 2, 1, 0, 0, 0, 281, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 062, P, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 192, 98, 2, 0, 98, 2, 0, 5, 1, 10, 2, 7, 1, 195, 5, 0, 34, 9, 40, 10, 1, 1, 1, 100, 0, 0, 197, 40, 207, 50, 10, 0, 0, 0, 0, 13, 4, 14, 5, 1, 198, 2, 0, 10, 0, 0, 13, 1, 1, 1, 1, 1, 1, 0, 0, 9, 0, 310, 3, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 8, 3, 1, 0, 0, 0, 288, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 063, P, 0, 91, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 99, 194, 95, 4, 0, 99, 0, 0, 22, 2, 27, 3, 4, 1, 195, 2, 1, 26, 10, 30, 12, 1, 1, 0, 99, 0, 0, 166, 40, 175, 49, 9, 0, 0, 0, 0, 7, 1, 8, 2, 1, 198, 0, 0, 7, 0, 1, 8, 2, 1, 1, 1, 1, 1, 0, 0, 5, 0, 299, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 1, 1, 0, 0, 0, 290, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 064, P, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 196, 98, 2, 0, 98, 2, 0, 12, 2, 17, 3, 4, 1, 200, 0, 0, 6, 0, 7, 1, 1, 1, 0, 99, 1, 0, 225, 51, 234, 59, 8, 0, 0, 6, 0, 15, 1, 16, 2, 1, 198, 2, 0, 10, 4, 0, 13, 1, 1, 1, 1, 1, 1, 0, 0, 11, 0, 302, 1, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 3, 1, 1, 0, 0, 0, 297, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 065, P, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 199, 96, 2, 2, 99, 1, 0, 4, 0, 10, 3, 1, 1, 196, 4, 0, 3, 0, 8, 1, 1, 1, 0, 100, 0, 0, 241, 49, 260, 68, 19, 0, 0, 3, 0, 27, 5, 28, 6, 1, 199, 1, 0, 1, 1, 0, 3, 1, 1, 1, 1, 1, 1, 0, 0, 5, 0, 287, 3, 0, 0, 0, 0, 0, 0, 0, 2, 13, 6, 17, 7, 1, 0, 0, 0, 311, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 066, P, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 195, 99, 1, 0, 98, 2, 0, 18, 4, 22, 5, 5, 1, 197, 3, 0, 19, 8, 23, 9, 1, 1, 0, 100, 0, 0, 113, 19, 121, 27, 8, 0, 0, 11, 0, 6, 2, 7, 3, 1, 196, 4, 0, 15, 1, 1, 20, 2, 1, 1, 1, 1, 1, 0, 0, 17, 0, 294, 4, 0, 0, 0, 0, 0, 0, 0, 2, 11, 2, 16, 3, 1, 0, 0, 0, 303, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 067, P, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 195, 99, 1, 0, 97, 3, 0, 7, 0, 12, 1, 5, 1, 195, 5, 0, 6, 1, 12, 2, 1, 1, 0, 99, 1, 0, 166, 35, 180, 48, 13, 0, 0, 10, 0, 14, 5, 15, 6, 1, 194, 5, 0, 0, 3, 0, 6, 1, 1, 1, 1, 1, 1, 0, 0, 16, 0, 304, 3, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 6, 1, 1, 0, 0, 0, 291, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 068, P, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 196, 100, 0, 0, 98, 2, 0, 5, 1, 8, 2, 4, 1, 196, 4, 0, 20, 8, 25, 9, 1, 1, 0, 100, 0, 0, 134, 27, 139, 32, 5, 0, 0, 1, 0, 7, 2, 8, 3, 1, 199, 1, 0, 5, 2, 1, 7, 2, 1, 1, 1, 1, 1, 0, 0, 6, 0, 318, 6, 0, 0, 0, 0, 0, 0, 0, 3, 27, 6, 34, 7, 1, 0, 0, 0, 277, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 069, P, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 198, 100, 0, 0, 100, 0, 0, 0, 0, 1, 1, 2, 1, 198, 2, 0, 13, 0, 16, 1, 1, 1, 0, 100, 0, 0, 227, 68, 243, 84, 16, 0, 0, 2, 0, 10, 3, 11, 4, 1, 196, 1, 0, 0, 1, 0, 2, 1, 1, 1, 1, 1, 1, 0, 0, 5, 0, 275, 4, 0, 0, 0, 0, 0, 0, 0, 2, 19, 0, 24, 1, 1, 0, 0, 0, 313, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 070, P, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 198, 96, 4, 0, 96, 4, 0, 16, 4, 25, 5, 2, 1, 194, 5, 1, 20, 6, 27, 8, 1, 1, 0, 100, 0, 0, 375, 91, 402, 118, 27, 0, 0, 4, 0, 51, 11, 52, 12, 1, 195, 5, 0, 3, 1, 0, 9, 1, 1, 1, 1, 1, 1, 0, 0, 7, 0, 294, 2, 0, 0, 0, 0, 0, 0, 0, 2, 16, 6, 19, 7, 1, 0, 0, 0, 305, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 071, P, 0, 84, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 194, 100, 0, 0, 100, 0, 0, 20, 7, 21, 8, 5, 1, 195, 5, 0, 12, 2, 18, 3, 1, 1, 1, 100, 0, 0, 211, 43, 228, 60, 17, 0, 0, 25, 0, 25, 6, 26, 7, 1, 198, 2, 0, 1, 3, 0, 4, 1, 1, 1, 1, 1, 1, 0, 0, 32, 0, 288, 4, 0, 0, 0, 0, 0, 0, 0, 5, 7, 1, 11, 1, 0, 0, 0, 0, 309, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 072, P, 0, 93, 0, 0, 8, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 199, 95, 1, 0, 91, 5, 0, 0, 0, 7, 1, 1, 1, 194, 6, 0, 6, 3, 13, 4, 1, 1, 0, 100, 0, 0, 166, 33, 174, 41, 8, 0, 0, 11, 0, 7, 1, 8, 2, 1, 198, 2, 0, 22, 3, 4, 25, 5, 1, 1, 1, 1, 1, 0, 0, 13, 0, 315, 2, 0, 0, 0, 0, 0, 0, 0, 4, 5, 1, 8, 2, 1, 0, 0, 0, 284, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 073, P, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 197, 100, 0, 0, 99, 1, 0, 3, 0, 5, 1, 3, 1, 198, 2, 0, 1, 0, 4, 1, 1, 1, 0, 100, 0, 0, 165, 20, 179, 34, 14, 0, 0, 9, 0, 11, 2, 12, 3, 1, 196, 4, 0, 3, 4, 2, 8, 3, 1, 1, 1, 1, 1, 0, 0, 13, 0, 303, 2, 0, 0, 0, 0, 0, 0, 0, 5, 25, 0, 28, 1, 1, 0, 0, 0, 296, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 074, P, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 197, 97, 3, 0, 95, 5, 0, 33, 5, 42, 6, 3, 1, 195, 5, 0, 14, 5, 20, 6, 1, 1, 0, 100, 0, 0, 165, 35, 174, 44, 9, 0, 0, 14, 0, 9, 2, 10, 3, 1, 196, 4, 0, 2, 3, 0, 7, 1, 1, 1, 1, 1, 1, 0, 0, 18, 0, 308, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 2, 1, 1, 0, 0, 0, 293, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 075, P, 0, 80, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 195, 94, 6, 0, 99, 1, 0, 13, 3, 21, 4, 5, 1, 196, 4, 0, 14, 4, 19, 5, 1, 1, 0, 100, 0, 0, 230, 47, 251, 68, 21, 0, 0, 19, 0, 26, 3, 27, 4, 1, 198, 2, 0, 27, 0, 7, 30, 8, 1, 1, 1, 1, 1, 0, 0, 25, 0, 294, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 1, 0, 0, 0, 0, 305, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 076, P, 0, 87, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 13, 0, 0, 1, 600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 196, 100, 0, 0, 99, 1, 0, 3, 1, 5, 2, 4, 1, 198, 2, 0, 32, 5, 35, 6, 1, 1, 0, 100, 0, 0, 174, 45, 188, 59, 14, 0, 0, 7, 0, 17, 0, 18, 1, 1, 195, 5, 0, 32, 0, 3, 37, 3, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 077, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 200, 200, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 99, 1, 0, 94, 6, 0, 5, 3, 13, 4, 6, 1, 197, 3, 0, 50, 21, 53, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 078, P, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 197, 97, 3, 0, 96, 4, 0, 16, 7, 24, 8, 3, 1, 195, 5, 0, 6, 0, 12, 1, 1, 1, 0, 100, 0, 0, 176, 41, 182, 47, 6, 0, 0, 33, 0, 5, 0, 6, 1, 1, 191, 8, 1, 7, 10, 0, 17, 2, 1, 1, 1, 1, 1, 0, 0, 37, 0, 296, 1, 0, 0, 0, 0, 0, 0, 0, 11, 2, 1, 4, 2, 1, 0, 0, 0, 304, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-10, Run: 079, P, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 100, 197, 100, 0, 0, 97, 3, 0, 8, 5, 12, 6, 3, 1, 194, 6, 0, 5, 1, 12, 2, 1, 1, 0, 100, 0, 0, 102, 14, 109, 21, 7, 0, 0, 5, 0, 2, 2, 3, 3, 1, 198, 2, 0, 9, 1, 2, 12, 3, 1, 1, 1, 1, 1, 0, 0, 9, 0, 281, 7, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 8, 1, 1, 0, 0, 0, 313, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
