Input Number, Run_Number, Result@ 100, au, ACuAEX1, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-12, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1, 0, 0, 24, 3, 26, 4, 1, 1, 2, 1, 0, 5, 3, 7, 4, 1, 1, 0, 0, 1, 0, 7, 0, 9, 1, 1, 1, 0, 11, 0, 30, 6, 31, 7, 1, 2, 1, 0, 40, 6, 9, 42, 10, 1, 1, 1, 1, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 014, P, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 10, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 0, 0, 1, 0, 0, 66, 21, 66, 22, 0, 1, 3, 0, 0, 32, 7, 33, 8, 1, 1, 0, 0, 1, 0, 0, 2, 2, 3, 1, 1, 0, 13, 0, 5, 2, 6, 3, 1, 2, 0, 1, 2, 2, 1, 4, 3, 1, 1, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 015, P, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 10, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 0, 0, 1, 0, 0, 20, 7, 20, 8, 0, 1, 3, 0, 0, 3, 1, 4, 2, 1, 1, 0, 1, 0, 0, 7, 1, 8, 2, 1, 1, 0, 1, 0, 6, 3, 7, 4, 1, 3, 0, 0, 27, 0, 1, 28, 2, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 016, P, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 10, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 3, 0, 0, 6, 0, 7, 1, 1, 1, 0, 1, 0, 0, 31, 4, 32, 5, 1, 1, 0, 14, 0, 5, 1, 6, 2, 1, 3, 0, 0, 0, 3, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 1, 0, 0, 9, 3, 10, 4, 0, 1, 2, 1, 0, 0, 1, 2, 2, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 16, 0, 4, 0, 5, 1, 1, 3, 0, 0, 2, 6, 0, 3, 1, 1, 1, 1, 1, 1, 0, 0, 17, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 10, 3, 11, 1, 4, 1
INVAR-12, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 1, 0, 0, 15, 2, 16, 3, 0, 1, 2, 1, 0, 0, 0, 2, 1, 1, 1, 0, 1, 0, 0, 50, 8, 50, 8, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 3, 0, 0, 12, 3, 1, 13, 2, 1, 1, 1, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 10, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 1, 0, 0, 26, 3, 28, 4, 0, 1, 3, 0, 0, 7, 2, 8, 3, 1, 1, 0, 1, 0, 0, 30, 9, 31, 10, 1, 0, 1, 16, 0, 11, 5, 12, 5, 0, 2, 1, 0, 17, 4, 4, 19, 5, 1, 1, 1, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 1, 0, 0, 23, 3, 25, 4, 0, 1, 3, 0, 0, 2, 2, 3, 3, 1, 1, 0, 1, 0, 0, 35, 6, 36, 7, 1, 1, 0, 7, 0, 19, 7, 20, 8, 1, 3, 0, 0, 2, 4, 0, 3, 1, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 10, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 1, 0, 0, 3, 0, 4, 1, 0, 1, 3, 0, 0, 4, 0, 5, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 44, 0, 10, 0, 10, 0, 0, 3, 0, 0, 14, 8, 2, 15, 3, 1, 1, 1, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 1, 0, 0, 4, 1, 5, 2, 0, 1, 3, 0, 0, 21, 1, 22, 2, 1, 1, 0, 1, 0, 0, 2, 1, 3, 2, 1, 1, 0, 0, 0, 1, 0, 2, 1, 1, 3, 0, 0, 4, 0, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 1, 0, 1, 0, 0, 19, 7, 21, 1, 8, 1
INVAR-12, Run: 023, P, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 10, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 1, 0, 1, 0, 0, 19, 5, 20, 6, 0, 1, 2, 1, 0, 9, 1, 11, 2, 1, 1, 0, 1, 0, 0, 5, 0, 6, 1, 1, 0, 1, 9, 0, 37, 10, 39, 11, 1, 3, 0, 0, 1, 1, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 1, 0, 0, 15, 3, 16, 4, 1, 1, 3, 0, 0, 1, 0, 2, 1, 1, 1, 0, 1, 0, 0, 3, 0, 4, 1, 1, 0, 1, 8, 0, 17, 1, 19, 2, 1, 3, 0, 0, 8, 5, 4, 9, 5, 1, 1, 1, 1, 1, 0, 0, 10, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 1, 0, 0, 0, 0, 5, 3, 7, 1, 4, 1
INVAR-12, Run: 025, P, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 1, 0, 0, 15, 1, 16, 1, 0, 0, 3, 0, 0, 13, 5, 14, 6, 1, 1, 0, 1, 0, 0, 2, 0, 3, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 2, 1, 0, 3, 17, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 0, 1, 1, 0, 0, 32, 14, 34, 16, 0, 1, 2, 0, 1, 7, 1, 9, 3, 1, 1, 0, 1, 0, 0, 2, 1, 3, 2, 1, 1, 0, 4, 0, 4, 1, 5, 2, 1, 1, 2, 0, 7, 0, 0, 10, 1, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 1, 0, 1, 0, 0, 26, 6, 28, 1, 7, 1
INVAR-12, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 1, 0, 0, 0, 1, 1, 2, 0, 1, 1, 0, 2, 8, 2, 11, 5, 1, 1, 0, 1, 0, 0, 10, 3, 11, 4, 1, 1, 0, 17, 0, 0, 0, 1, 1, 1, 2, 1, 0, 3, 4, 1, 5, 2, 1, 1, 1, 1, 1, 0, 0, 18, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 1, 0, 0, 8, 1, 9, 1, 2, 1
INVAR-12, Run: 028, P, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 10, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 1, 0, 0, 14, 1, 14, 2, 1, 1, 3, 0, 0, 7, 0, 8, 1, 1, 1, 0, 1, 0, 0, 10, 2, 11, 3, 1, 1, 0, 23, 0, 3, 1, 4, 2, 1, 2, 1, 0, 9, 7, 2, 11, 3, 1, 1, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 1, 0, 0, 5, 1, 7, 2, 0, 1, 3, 0, 0, 24, 3, 25, 4, 1, 1, 0, 1, 0, 0, 13, 4, 14, 5, 1, 1, 0, 25, 0, 4, 0, 5, 1, 1, 3, 0, 0, 16, 3, 3, 17, 4, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 030, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 1, 0, 1, 0, 0, 0, 0, 2, 1, 0, 1, 2, 1, 0, 19, 5, 21, 6, 1, 1, 0, 1, 0, 0, 9, 3, 10, 4, 1, 1, 0, 3, 0, 7, 0, 8, 1, 1, 3, 0, 0, 16, 1, 5, 17, 6, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 0, 0, 0, 0, 14, 3, 16, 1, 4, 1
INVAR-12, Run: 031, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 1, 0, 0, 4, 0, 6, 1, 0, 1, 2, 1, 0, 9, 0, 11, 1, 1, 1, 1, 1, 0, 0, 2, 1, 3, 2, 1, 1, 0, 6, 0, 2, 1, 3, 2, 1, 2, 0, 1, 3, 1, 2, 5, 4, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 1, 0, 0, 30, 10, 31, 1, 11, 1
INVAR-12, Run: 032, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 1, 0, 0, 44, 13, 45, 14, 0, 1, 3, 0, 0, 22, 5, 23, 6, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 17, 0, 3, 2, 5, 3, 1, 3, 0, 0, 39, 4, 11, 39, 11, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 033, P, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 10, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 9, 2, 10, 3, 2, 1, 2, 1, 0, 19, 5, 21, 6, 1, 1, 0, 0, 1, 0, 11, 4, 13, 5, 1, 1, 0, 7, 0, 13, 0, 14, 1, 1, 2, 1, 0, 13, 2, 5, 15, 6, 1, 1, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 034, P, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 10, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 0, 0, 1, 0, 0, 37, 9, 37, 10, 0, 1, 3, 0, 0, 13, 2, 14, 3, 1, 1, 0, 1, 0, 0, 9, 0, 10, 1, 1, 1, 0, 10, 0, 5, 1, 6, 2, 1, 3, 0, 0, 0, 4, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 035, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 1, 0, 0, 2, 2, 3, 3, 1, 1, 2, 1, 0, 0, 0, 2, 1, 1, 1, 0, 1, 0, 0, 4, 0, 5, 1, 1, 0, 1, 3, 0, 10, 5, 12, 6, 1, 1, 1, 1, 10, 0, 2, 13, 4, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 1, 0, 0, 0, 0, 16, 3, 18, 1, 4, 1
INVAR-12, Run: 036, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 1, 1, 1, 0, 0, 12, 2, 15, 4, 0, 1, 2, 1, 0, 19, 1, 21, 2, 1, 1, 0, 1, 0, 0, 7, 2, 8, 3, 1, 1, 0, 6, 0, 18, 8, 19, 9, 1, 2, 0, 1, 16, 1, 4, 18, 6, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 1, 0, 0, 0, 2, 2, 4, 1, 4, 1
INVAR-12, Run: 037, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 1, 0, 0, 1, 0, 48, 8, 51, 9, 0, 1, 1, 1, 1, 9, 5, 12, 7, 1, 1, 0, 1, 0, 0, 2, 2, 3, 3, 1, 0, 0, 12, 0, 0, 0, 1, 1, 1, 0, 2, 1, 1, 2, 1, 5, 3, 1, 1, 1, 1, 1, 0, 0, 13, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 1, 0, 0, 2, 0, 3, 1, 1, 1
INVAR-12, Run: 038, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 1, 0, 0, 3, 0, 5, 1, 1, 1, 3, 0, 0, 2, 0, 3, 1, 1, 1, 0, 1, 0, 0, 19, 11, 20, 12, 1, 0, 1, 6, 0, 11, 4, 13, 5, 1, 2, 1, 0, 21, 4, 9, 23, 10, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 2, 0, 4, 1, 2, 1
INVAR-12, Run: 039, P, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 10, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 0, 1, 0, 0, 11, 2, 12, 3, 0, 1, 3, 0, 0, 7, 2, 8, 3, 1, 1, 1, 1, 0, 0, 5, 0, 6, 1, 1, 1, 0, 7, 0, 2, 0, 3, 1, 1, 2, 1, 0, 18, 4, 6, 20, 7, 1, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-12, Run: 040, P, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 2, 0, 1, 0, 0, 2, 2, 5, 3, 0, 1, 3, 0, 0, 18, 8, 19, 9, 1, 1, 1, 1, 0, 0, 11, 2, 12, 3, 1, 1, 0, 16, 0, 8, 1, 9, 2, 1, 3, 0, 0, 8, 2, 2, 9, 3, 1, 1, 1, 1, 1, 0, 0, 18, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 10, 4, 11, 1, 4, 0
INVAR-12, Run: 041, P, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 10, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 1, 0, 1, 0, 0, 8, 2, 9, 3, 0, 1, 3, 0, 0, 9, 1, 10, 2, 1, 1, 0, 1, 0, 0, 5, 2, 6, 3, 1, 1, 0, 16, 0, 0, 0, 1, 1, 1, 3, 0, 0, 1, 5, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
