Input Number, Run_Number, Result@ 1000, A, B, H, C, T5, L4, L1, L5, Y, T1, T2, T3, T4, T6, R, U, L2, D, L3, O1, O2, O3, O4, Reaction New, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction3, Reaction4, Reaction5, Reaction6, Reaction8, Reaction9
INVAR-3, Run: 045, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7095, 6195, 6295, 7145, 50, 411, 259, 1909, 2724, 2652, 2605, 2561, 2474, 72, 7547, 47, 44, 37, 36, 2438, 2438, 3402, 2679, 2268, 2009, 4145, 723
INVAR-3, Run: 046, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 36519, 36619, 35719, 36569, 50, 540, 362, 2156, 2829, 2772, 2706, 2649, 2562, 57, 9624, 66, 57, 37, 45, 2517, 2517, 3980, 3158, 2618, 2256, 5644, 822
INVAR-3, Run: 047, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 14992, 14092, 14192, 15042, 50, 451, 292, 2128, 3259, 3199, 3142, 3101, 3006, 60, 8902, 57, 41, 45, 58, 2948, 2948, 3820, 2971, 2520, 2228, 5082, 849
INVAR-3, Run: 048, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6275, 6375, 6475, 6325, 50, 417, 258, 1614, 2986, 2910, 2852, 2788, 2692, 76, 7520, 58, 64, 46, 48, 2644, 2644, 3122, 2389, 1972, 1714, 4398, 733
INVAR-3, Run: 049, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8467, 8567, 7667, 8517, 50, 564, 326, 1744, 1967, 1918, 1871, 1825, 1734, 49, 8309, 47, 46, 41, 39, 1695, 1695, 3600, 2734, 2170, 1844, 4709, 866
INVAR-3, Run: 050, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5054, 4154, 4254, 5104, 50, 329, 215, 1507, 3593, 3512, 3446, 3412, 3316, 81, 6852, 66, 34, 46, 38, 3278, 3278, 2804, 2151, 1822, 1607, 4048, 653
INVAR-3, Run: 051, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7244, 7344, 6444, 7294, 50, 541, 403, 2375, 2616, 2555, 2506, 2455, 2353, 61, 9026, 49, 51, 52, 45, 2308, 2308, 4334, 3419, 2878, 2475, 4692, 915
INVAR-3, Run: 052, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 2956, 2056, 2156, 3006, 50, 479, 353, 2519, 4180, 4098, 4043, 3981, 3870, 82, 8382, 55, 62, 61, 55, 3815, 3815, 4328, 3451, 2972, 2619, 4054, 877
INVAR-3, Run: 053, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6154, 6254, 5354, 6204, 50, 407, 249, 1881, 3373, 3288, 3233, 3164, 3069, 85, 7900, 55, 69, 45, 53, 3016, 3016, 3477, 2637, 2230, 1981, 4423, 840
INVAR-3, Run: 054, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7190, 6290, 6390, 7240, 50, 451, 302, 2520, 4593, 4515, 4431, 4370, 4280, 78, 8328, 84, 61, 40, 64, 4216, 4216, 4104, 3373, 2922, 2620, 4224, 731
INVAR-3, Run: 055, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 4065, 4165, 4265, 4115, 50, 345, 221, 1863, 4012, 3945, 3879, 3811, 3699, 67, 7081, 66, 68, 62, 57, 3642, 3642, 3195, 2529, 2184, 1963, 3886, 666
INVAR-3, Run: 056, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7316, 6416, 6516, 7366, 50, 498, 306, 1727, 1580, 1522, 1468, 1426, 1329, 58, 8551, 54, 42, 47, 27, 1302, 1302, 3636, 2631, 2133, 1827, 4915, 1005
INVAR-3, Run: 057, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 62846, 62946, 63046, 62896, 50, 463, 310, 1426, 2858, 2797, 2720, 2669, 2569, 61, 9453, 77, 51, 50, 55, 2514, 2514, 3213, 2299, 1836, 1526, 6240, 914
INVAR-3, Run: 058, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6126, 6226, 5326, 6176, 50, 619, 363, 2088, 3683, 3601, 3526, 3455, 3350, 82, 8900, 75, 71, 55, 56, 3294, 3294, 4160, 3170, 2551, 2188, 4740, 990
INVAR-3, Run: 059, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 15961, 16061, 15161, 16011, 50, 623, 467, 2457, 3571, 3494, 3424, 3362, 3243, 77, 10054, 70, 62, 69, 53, 3190, 3190, 4670, 3647, 3024, 2557, 5384, 1023
INVAR-3, Run: 060, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8444, 7544, 7644, 8494, 50, 490, 325, 1672, 2854, 2780, 2713, 2660, 2566, 74, 8045, 67, 53, 44, 48, 2518, 2518, 3492, 2587, 2097, 1772, 4553, 905
INVAR-3, Run: 061, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 11425, 11525, 11625, 11475, 50, 496, 341, 2299, 4769, 4711, 4635, 4558, 4428, 58, 8609, 76, 77, 80, 69, 4359, 4359, 4029, 3236, 2740, 2399, 4580, 793
INVAR-3, Run: 062, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9284, 9384, 9484, 9334, 50, 366, 204, 1817, 3335, 3254, 3184, 3126, 3030, 81, 7706, 70, 58, 46, 46, 2984, 2984, 3165, 2487, 2121, 1917, 4541, 678
INVAR-3, Run: 063, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5056, 4156, 4256, 5106, 50, 420, 289, 2779, 5522, 5441, 5377, 5292, 5183, 81, 8196, 64, 85, 59, 65, 5118, 5118, 4237, 3588, 3168, 2879, 3959, 649
INVAR-3, Run: 064, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 16629, 15729, 15829, 16679, 50, 489, 295, 1638, 2661, 2599, 2547, 2494, 2406, 62, 8358, 52, 53, 38, 50, 2356, 2356, 3336, 2522, 2033, 1738, 5022, 814
INVAR-3, Run: 065, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 2967, 3067, 2167, 3017, 50, 492, 323, 1892, 3689, 3589, 3516, 3438, 3343, 100, 8038, 73, 78, 45, 47, 3296, 3296, 3755, 2807, 2315, 1992, 4283, 948
INVAR-3, Run: 066, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7199, 7299, 6399, 7249, 50, 429, 328, 2374, 3170, 3105, 3042, 2996, 2894, 65, 8318, 63, 46, 52, 46, 2848, 2848, 3968, 3231, 2802, 2474, 4350, 737
INVAR-3, Run: 067, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 66517, 66617, 65717, 66567, 50, 415, 262, 1912, 3866, 3789, 3723, 3656, 3547, 77, 9295, 66, 67, 59, 43, 3504, 3504, 3378, 2689, 2274, 2012, 5917, 689
INVAR-3, Run: 068, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 16809, 16909, 16009, 16859, 50, 529, 396, 2354, 3539, 3475, 3423, 3358, 3258, 64, 8950, 52, 65, 50, 58, 3200, 3200, 4259, 3379, 2850, 2454, 4691, 880
INVAR-3, Run: 069, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8429, 8529, 8629, 8479, 50, 426, 282, 2217, 4047, 3970, 3894, 3822, 3718, 77, 8249, 76, 72, 54, 46, 3672, 3672, 3781, 3025, 2599, 2317, 4468, 756
INVAR-3, Run: 070, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 2998, 3098, 3198, 3048, 50, 496, 317, 1777, 2335, 2274, 2228, 2187, 2096, 61, 7600, 46, 41, 41, 30, 2066, 2066, 3606, 2690, 2194, 1877, 3994, 916
INVAR-3, Run: 071, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8492, 8592, 7692, 8542, 50, 387, 255, 2074, 4466, 4366, 4281, 4218, 4102, 100, 7785, 85, 63, 66, 63, 4039, 4039, 3528, 2816, 2429, 2174, 4257, 712
INVAR-3, Run: 072, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 22521, 22621, 22721, 22571, 50, 407, 285, 2230, 3935, 3844, 3782, 3711, 3605, 91, 8712, 62, 71, 56, 51, 3554, 3554, 3731, 3022, 2615, 2330, 4981, 709
INVAR-3, Run: 073, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 14755, 13855, 13955, 14805, 50, 419, 274, 1841, 2627, 2573, 2526, 2497, 2408, 54, 7932, 47, 29, 39, 32, 2376, 2376, 3370, 2634, 2215, 1941, 4562, 736
INVAR-3, Run: 074, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 40321, 39421, 39521, 40371, 50, 616, 423, 2518, 2555, 2498, 2443, 2384, 2297, 57, 10387, 55, 59, 37, 45, 2252, 2252, 4634, 3657, 3041, 2618, 5753, 977
INVAR-3, Run: 075, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5085, 5185, 5285, 5135, 50, 383, 247, 2195, 2918, 2852, 2792, 2747, 2651, 66, 7972, 60, 45, 46, 50, 2601, 2601, 3637, 2925, 2542, 2295, 4335, 712
INVAR-3, Run: 076, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 83047, 83147, 83247, 83097, 50, 462, 294, 2187, 3645, 3561, 3497, 3445, 3332, 84, 10113, 64, 52, 63, 44, 3288, 3288, 3920, 3043, 2581, 2287, 6193, 877
INVAR-3, Run: 077, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 3011, 3111, 3211, 3061, 50, 494, 330, 2576, 5598, 5518, 5430, 5351, 5229, 80, 7980, 88, 79, 72, 60, 5169, 5169, 4257, 3500, 3006, 2676, 3723, 757
INVAR-3, Run: 078, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 7197, 6297, 6397, 7247, 50, 433, 234, 1272, 2040, 1978, 1913, 1860, 1775, 62, 7695, 65, 53, 35, 39, 1736, 1736, 2908, 2039, 1606, 1372, 4787, 869
INVAR-3, Run: 079, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8337, 8437, 7537, 8387, 50, 334, 212, 1636, 4419, 4353, 4293, 4233, 4128, 66, 7025, 60, 60, 55, 68, 4060, 4060, 2870, 2282, 1948, 1736, 4155, 588
INVAR-3, Run: 080, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6083, 6183, 5283, 6133, 50, 356, 223, 1673, 4733, 4639, 4570, 4508, 4398, 94, 7641, 69, 62, 60, 60, 4338, 4338, 3130, 2352, 1996, 1773, 4511, 778
INVAR-3, Run: 081, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6209, 6309, 5409, 6259, 50, 468, 338, 2101, 2386, 2319, 2262, 2206, 2112, 67, 8462, 57, 56, 44, 39, 2073, 2073, 3880, 3007, 2539, 2201, 4582, 873
INVAR-3, Run: 082, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 25563, 25663, 24763, 25613, 50, 528, 348, 1677, 2013, 1938, 1875, 1822, 1723, 75, 9477, 63, 53, 49, 36, 1687, 1687, 3674, 2653, 2125, 1777, 5803, 1021
INVAR-3, Run: 083, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 1945, 2045, 2145, 1995, 50, 544, 342, 1535, 2871, 2768, 2679, 2624, 2519, 103, 7738, 89, 55, 55, 44, 2475, 2475, 3594, 2521, 1977, 1635, 4144, 1073
INVAR-3, Run: 084, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 1930, 1030, 1130, 1980, 50, 469, 369, 2450, 4352, 4265, 4190, 4127, 4031, 87, 7597, 75, 63, 46, 68, 3963, 3963, 4204, 3388, 2919, 2550, 3393, 816
INVAR-3, Run: 085, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 4000, 4100, 3200, 4050, 50, 399, 259, 1980, 3194, 3109, 3038, 2968, 2872, 85, 7346, 71, 70, 46, 48, 2824, 2824, 3480, 2738, 2339, 2080, 3866, 742
INVAR-3, Run: 086, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 8159, 7259, 7359, 8209, 50, 425, 276, 2233, 4080, 3989, 3929, 3865, 3747, 91, 8160, 60, 64, 68, 49, 3698, 3698, 3816, 3034, 2609, 2333, 4344, 782
INVAR-3, Run: 087, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 30292, 30392, 29492, 30342, 50, 400, 265, 2681, 4028, 3969, 3911, 3869, 3764, 59, 9168, 58, 42, 55, 46, 3718, 3718, 4115, 3446, 3046, 2781, 5053, 669
INVAR-3, Run: 088, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 3019, 3119, 2219, 3069, 50, 501, 336, 1977, 1933, 1865, 1811, 1771, 1681, 68, 7725, 54, 40, 40, 33, 1648, 1648, 3810, 2914, 2413, 2077, 3915, 896
INVAR-3, Run: 089, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 6279, 6379, 6479, 6329, 50, 506, 324, 2257, 3900, 3832, 3753, 3682, 3575, 68, 8064, 79, 71, 57, 59, 3516, 3516, 3912, 3187, 2681, 2357, 4152, 725
INVAR-3, Run: 090, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 43296, 42396, 42496, 43346, 50, 456, 247, 1445, 2377, 2304, 2240, 2196, 2099, 73, 9097, 64, 44, 47, 31, 2068, 2068, 3169, 2248, 1792, 1545, 5928, 921
INVAR-3, Run: 091, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 10273, 10373, 10473, 10323, 50, 504, 274, 1459, 3146, 3082, 3027, 2965, 2860, 64, 8606, 55, 62, 55, 48, 2812, 2812, 3300, 2337, 1833, 1559, 5306, 963
INVAR-3, Run: 092, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5027, 4127, 4227, 5077, 50, 351, 200, 1504, 3084, 3018, 2968, 2928, 2834, 66, 6672, 50, 40, 44, 38, 2796, 2796, 2820, 2155, 1804, 1604, 3852, 665
INVAR-3, Run: 093, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 12867, 12967, 12067, 12917, 50, 472, 292, 1476, 2527, 2468, 2398, 2344, 2255, 59, 7965, 70, 54, 39, 42, 2213, 2213, 3188, 2340, 1868, 1576, 4777, 848
INVAR-3, Run: 094, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 9398, 8498, 8598, 9448, 50, 443, 254, 1669, 2500, 2436, 2371, 2324, 2236, 64, 7853, 65, 47, 38, 32, 2204, 2204, 3260, 2466, 2023, 1769, 4593, 794
INVAR-3, Run: 095, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5169, 5269, 5369, 5219, 50, 391, 269, 1894, 2963, 2898, 2841, 2796, 2699, 65, 7324, 57, 45, 47, 36, 2663, 2663, 3301, 2654, 2263, 1994, 4023, 647
INVAR-3, Run: 096, P, 0, 0, 0, 1000, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 3976, 4076, 3176, 4026, 50, 541, 316, 1854, 2247, 2179, 2110, 2069, 1980, 68, 7931, 69, 41, 39, 39, 1941, 1941, 3685, 2811, 2270, 1954, 4246, 874
INVAR-3, Run: 097, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 33300, 33400, 33500, 33350, 50, 461, 257, 1797, 2995, 2926, 2869, 2818, 2718, 69, 9465, 57, 51, 50, 46, 2672, 2672, 3502, 2615, 2154, 1897, 5963, 887
INVAR-3, Run: 098, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 4111, 4211, 4311, 4161, 50, 336, 224, 2258, 4246, 4194, 4133, 4075, 3973, 52, 7403, 61, 58, 52, 51, 3922, 3922, 3581, 2918, 2582, 2358, 3822, 663
INVAR-3, Run: 099, P, 1000, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 4079, 4179, 4279, 4129, 50, 398, 195, 1740, 2911, 2848, 2803, 2749, 2648, 63, 7421, 45, 54, 51, 40, 2608, 2608, 3153, 2433, 2035, 1840, 4268, 720
INVAR-3, Run: 100, P, 0, 1000, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 5060, 4160, 4260, 5110, 50, 348, 234, 1964, 4058, 3981, 3907, 3843, 3739, 77, 7520, 74, 64, 54, 51, 3688, 3688, 3348, 2646, 2298, 2064, 4172, 702
