Input Number, Run_Number, Result@ 100, CE, X1, H, M, PO, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 003, P, 0, 0, 1, 0, 1, 203, 18, 190, 0, 0, 1, 13, 63, 54, 647, 31, 21, 10, 31, 63, 94, 67, 837
INVAR-8, Run: 004, P, 0, 0, 1, 0, 1, 227, 15, 208, 0, 0, 1, 19, 69, 94, 1314, 34, 28, 6, 34, 69, 103, 113, 1522
INVAR-8, Run: 005, P, 16, 0, 0, 0, 0, 34, 0, 0, 1, 204, 0, 18, 68, 59, 883, 34, 25, 8, 34, 68, 102, 93, 883
INVAR-8, Run: 006, P, 0, 0, 1, 0, 1, 291, 7, 256, 0, 0, 1, 35, 85, 70, 1861, 42, 21, 21, 42, 85, 127, 105, 2117
INVAR-8, Run: 007, P, 4, 0, 0, 0, 0, 46, 0, 0, 1, 276, 0, 42, 92, 100, 2732, 46, 27, 18, 46, 92, 138, 146, 2732
INVAR-8, Run: 008, P, 11, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 28, 78, 138, 2356, 39, 21, 17, 39, 78, 117, 177, 2356
INVAR-8, Run: 009, P, 15, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 20, 70, 95, 2197, 35, 20, 14, 35, 70, 105, 130, 2197
INVAR-8, Run: 010, P, 7, 0, 0, 0, 0, 43, 0, 0, 1, 258, 0, 36, 86, 64, 2241, 43, 24, 18, 43, 86, 129, 107, 2241
INVAR-8, Run: 011, P, 16, 0, 0, 0, 0, 34, 0, 0, 1, 204, 0, 18, 68, 37, 949, 34, 22, 11, 34, 68, 102, 71, 949
INVAR-8, Run: 012, P, 0, 0, 1, 0, 1, 219, 16, 202, 0, 0, 1, 17, 67, 70, 1065, 33, 23, 10, 33, 67, 100, 87, 1267
INVAR-8, Run: 013, P, 0, 0, 1, 0, 1, 235, 14, 214, 0, 0, 1, 21, 71, 83, 1443, 35, 24, 11, 35, 71, 106, 104, 1657
INVAR-8, Run: 014, P, 9, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 32, 82, 80, 2223, 41, 21, 19, 41, 82, 123, 121, 2223
INVAR-8, Run: 015, P, 0, 0, 1, 0, 1, 227, 15, 208, 0, 0, 1, 19, 69, 77, 1369, 34, 20, 14, 34, 69, 103, 96, 1577
INVAR-8, Run: 016, P, 14, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0, 22, 72, 79, 1412, 36, 24, 11, 36, 72, 108, 115, 1412
INVAR-8, Run: 017, P, 0, 0, 1, 0, 1, 227, 15, 208, 0, 0, 1, 19, 69, 62, 1382, 34, 21, 13, 34, 69, 103, 81, 1590
INVAR-8, Run: 018, P, 0, 0, 1, 0, 1, 251, 12, 226, 0, 0, 1, 25, 75, 65, 1860, 37, 26, 11, 37, 75, 112, 90, 2086
INVAR-8, Run: 019, P, 0, 0, 1, 0, 1, 235, 14, 214, 0, 0, 1, 21, 71, 95, 1669, 35, 28, 7, 35, 71, 106, 116, 1883
INVAR-8, Run: 020, P, 10, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 30, 80, 77, 1806, 40, 27, 12, 40, 80, 120, 117, 1806
INVAR-8, Run: 021, P, 8, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 34, 84, 79, 2333, 42, 29, 12, 42, 84, 126, 121, 2333
INVAR-8, Run: 022, P, 14, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0, 22, 72, 66, 1590, 36, 21, 14, 36, 72, 108, 102, 1590
INVAR-8, Run: 023, P, 14, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0, 22, 72, 68, 1483, 36, 25, 10, 36, 72, 108, 104, 1483
INVAR-8, Run: 024, P, 0, 0, 1, 0, 1, 211, 17, 196, 0, 0, 1, 15, 65, 43, 907, 32, 19, 13, 32, 65, 97, 58, 1103
INVAR-8, Run: 025, P, 13, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 24, 74, 67, 1295, 37, 23, 13, 37, 74, 111, 104, 1295
INVAR-8, Run: 026, P, 0, 0, 1, 0, 1, 227, 15, 208, 0, 0, 1, 19, 69, 59, 1002, 34, 23, 11, 34, 69, 103, 78, 1210
INVAR-8, Run: 027, P, 0, 0, 1, 0, 1, 251, 12, 226, 0, 0, 1, 25, 75, 47, 1147, 37, 18, 19, 37, 75, 112, 72, 1373
INVAR-8, Run: 028, P, 14, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0, 22, 72, 84, 1218, 36, 24, 11, 36, 72, 108, 120, 1218
INVAR-8, Run: 029, P, 0, 0, 1, 0, 1, 267, 10, 238, 0, 0, 1, 29, 79, 86, 1935, 39, 23, 16, 39, 79, 118, 115, 2173
INVAR-8, Run: 030, P, 0, 0, 1, 0, 1, 219, 16, 202, 0, 0, 1, 17, 67, 41, 834, 33, 18, 15, 33, 67, 100, 58, 1036
INVAR-8, Run: 031, P, 13, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 24, 74, 64, 1268, 37, 19, 17, 37, 74, 111, 101, 1268
INVAR-8, Run: 032, P, 0, 0, 1, 0, 1, 227, 15, 208, 0, 0, 1, 19, 69, 113, 1945, 34, 25, 9, 34, 69, 103, 132, 2153
INVAR-8, Run: 033, P, 10, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 30, 80, 61, 1339, 40, 21, 18, 40, 80, 120, 101, 1339
INVAR-8, Run: 034, P, 13, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 24, 74, 69, 1683, 37, 22, 14, 37, 74, 111, 106, 1683
INVAR-8, Run: 035, P, 0, 0, 1, 0, 1, 227, 15, 208, 0, 0, 1, 19, 69, 37, 1066, 34, 28, 6, 34, 69, 103, 56, 1274
INVAR-8, Run: 036, P, 0, 0, 1, 0, 1, 203, 18, 190, 0, 0, 1, 13, 63, 59, 852, 31, 18, 13, 31, 63, 94, 72, 1042
INVAR-8, Run: 037, P, 9, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 32, 82, 74, 1912, 41, 29, 11, 41, 82, 123, 115, 1912
INVAR-8, Run: 038, P, 17, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0, 16, 66, 68, 1076, 33, 18, 14, 33, 66, 99, 101, 1076
INVAR-8, Run: 039, P, 8, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 34, 84, 55, 1916, 42, 32, 9, 42, 84, 126, 97, 1916
INVAR-8, Run: 040, P, 14, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0, 22, 72, 60, 996, 36, 23, 12, 36, 72, 108, 96, 996
INVAR-8, Run: 041, P, 0, 0, 1, 0, 1, 219, 16, 202, 0, 0, 1, 17, 67, 75, 1001, 33, 16, 17, 33, 67, 100, 92, 1203
INVAR-8, Run: 042, P, 13, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 24, 74, 56, 1436, 37, 24, 12, 37, 74, 111, 93, 1436
INVAR-8, Run: 043, P, 0, 0, 1, 0, 1, 259, 11, 232, 0, 0, 1, 27, 77, 67, 1399, 38, 25, 13, 38, 77, 115, 94, 1631
INVAR-8, Run: 044, P, 9, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 32, 82, 117, 2216, 41, 24, 16, 41, 82, 123, 158, 2216
INVAR-8, Run: 045, P, 8, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 34, 84, 68, 2138, 42, 24, 17, 42, 84, 126, 110, 2138
INVAR-8, Run: 046, P, 14, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0, 22, 72, 69, 1591, 36, 23, 12, 36, 72, 108, 105, 1591
INVAR-8, Run: 047, P, 0, 0, 1, 0, 1, 267, 10, 238, 0, 0, 1, 29, 79, 68, 1533, 39, 24, 15, 39, 79, 118, 97, 1771
INVAR-8, Run: 048, P, 9, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 32, 82, 64, 1524, 41, 25, 15, 41, 82, 123, 105, 1524
INVAR-8, Run: 049, P, 19, 0, 0, 0, 0, 31, 0, 0, 1, 186, 0, 12, 62, 59, 912, 31, 22, 8, 31, 62, 93, 90, 912
INVAR-8, Run: 050, P, 0, 0, 1, 0, 1, 243, 13, 220, 0, 0, 1, 23, 73, 56, 1386, 36, 25, 11, 36, 73, 109, 79, 1606
INVAR-8, Run: 051, P, 11, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 28, 78, 64, 1538, 39, 31, 7, 39, 78, 117, 103, 1538
INVAR-8, Run: 052, P, 0, 0, 1, 0, 1, 251, 12, 226, 0, 0, 1, 25, 75, 117, 2094, 37, 21, 16, 37, 75, 112, 142, 2320
INVAR-8, Run: 053, P, 9, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 32, 82, 68, 2019, 41, 28, 12, 41, 82, 123, 109, 2019
INVAR-8, Run: 054, P, 7, 0, 0, 0, 0, 43, 0, 0, 1, 258, 0, 36, 86, 65, 2438, 43, 30, 12, 43, 86, 129, 108, 2438
INVAR-8, Run: 055, P, 0, 0, 1, 0, 1, 219, 16, 202, 0, 0, 1, 17, 67, 56, 947, 33, 23, 10, 33, 67, 100, 73, 1149
INVAR-8, Run: 056, P, 18, 0, 0, 0, 0, 32, 0, 0, 1, 192, 0, 14, 64, 45, 974, 32, 22, 9, 32, 64, 96, 77, 974
INVAR-8, Run: 057, P, 15, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 20, 70, 80, 1710, 35, 21, 13, 35, 70, 105, 115, 1710
INVAR-8, Run: 058, P, 0, 0, 1, 0, 1, 291, 7, 256, 0, 0, 1, 35, 85, 82, 2181, 42, 24, 18, 42, 85, 127, 117, 2437
INVAR-8, Run: 059, P, 0, 0, 1, 0, 1, 219, 16, 202, 0, 0, 1, 17, 67, 59, 1181, 33, 25, 8, 33, 67, 100, 76, 1383
INVAR-8, Run: 060, P, 0, 0, 1, 0, 1, 283, 8, 250, 0, 0, 1, 33, 83, 84, 2272, 41, 31, 10, 41, 83, 124, 117, 2522
INVAR-8, Run: 061, P, 0, 0, 1, 0, 1, 203, 18, 190, 0, 0, 1, 13, 63, 49, 698, 31, 19, 12, 31, 63, 94, 62, 888
INVAR-8, Run: 062, P, 0, 0, 1, 0, 1, 235, 14, 214, 0, 0, 1, 21, 71, 78, 1784, 35, 22, 13, 35, 71, 106, 99, 1998
INVAR-8, Run: 063, P, 0, 0, 1, 0, 1, 227, 15, 208, 0, 0, 1, 19, 69, 128, 2223, 34, 21, 13, 34, 69, 103, 147, 2431
INVAR-8, Run: 064, P, 17, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0, 16, 66, 49, 1080, 33, 22, 10, 33, 66, 99, 82, 1080
INVAR-8, Run: 065, P, 15, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 20, 70, 75, 1348, 35, 23, 11, 35, 70, 105, 110, 1348
INVAR-8, Run: 066, P, 12, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 26, 76, 71, 1897, 38, 28, 9, 38, 76, 114, 109, 1897
INVAR-8, Run: 067, P, 15, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 20, 70, 60, 1306, 35, 24, 10, 35, 70, 105, 95, 1306
INVAR-8, Run: 068, P, 12, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 26, 76, 77, 1681, 38, 17, 20, 38, 76, 114, 115, 1681
INVAR-8, Run: 069, P, 0, 0, 1, 0, 1, 267, 10, 238, 0, 0, 1, 29, 79, 83, 1836, 39, 24, 15, 39, 79, 118, 112, 2074
INVAR-8, Run: 070, P, 8, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 34, 84, 89, 1617, 42, 24, 17, 42, 84, 126, 131, 1617
INVAR-8, Run: 071, P, 0, 0, 1, 0, 1, 331, 2, 286, 0, 0, 1, 45, 95, 79, 3562, 47, 39, 8, 47, 95, 142, 124, 3848
INVAR-8, Run: 072, P, 0, 0, 1, 0, 1, 211, 17, 196, 0, 0, 1, 15, 65, 69, 833, 32, 20, 12, 32, 65, 97, 84, 1029
INVAR-8, Run: 073, P, 0, 0, 1, 0, 1, 203, 18, 190, 0, 0, 1, 13, 63, 136, 1073, 31, 17, 14, 31, 63, 94, 149, 1263
INVAR-8, Run: 074, P, 0, 0, 1, 0, 1, 219, 16, 202, 0, 0, 1, 17, 67, 89, 1635, 33, 22, 11, 33, 67, 100, 106, 1837
INVAR-8, Run: 075, P, 13, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 24, 74, 52, 1438, 37, 26, 10, 37, 74, 111, 89, 1438
INVAR-8, Run: 076, P, 0, 0, 1, 0, 1, 219, 16, 202, 0, 0, 1, 17, 67, 73, 1162, 33, 28, 5, 33, 67, 100, 90, 1364
INVAR-8, Run: 077, P, 20, 0, 0, 0, 0, 30, 0, 0, 1, 180, 0, 10, 60, 64, 659, 30, 18, 11, 30, 60, 90, 94, 659
INVAR-8, Run: 078, P, 18, 0, 0, 0, 0, 32, 0, 0, 1, 192, 0, 14, 64, 59, 833, 32, 24, 7, 32, 64, 96, 91, 833
INVAR-8, Run: 079, P, 15, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 20, 70, 91, 1913, 35, 25, 9, 35, 70, 105, 126, 1913
INVAR-8, Run: 080, P, 17, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0, 16, 66, 69, 1199, 33, 23, 9, 33, 66, 99, 102, 1199
INVAR-8, Run: 081, P, 0, 0, 1, 0, 1, 251, 12, 226, 0, 0, 1, 25, 75, 97, 1721, 37, 23, 14, 37, 75, 112, 122, 1947
INVAR-8, Run: 082, P, 10, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 30, 80, 114, 2247, 40, 25, 14, 40, 80, 120, 154, 2247
INVAR-8, Run: 083, P, 11, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 28, 78, 107, 2214, 39, 26, 12, 39, 78, 117, 146, 2214
INVAR-8, Run: 084, P, 14, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0, 22, 72, 72, 1226, 36, 21, 14, 36, 72, 108, 108, 1226
INVAR-8, Run: 085, P, 0, 0, 1, 0, 1, 267, 10, 238, 0, 0, 1, 29, 79, 96, 2639, 39, 26, 13, 39, 79, 118, 125, 2877
INVAR-8, Run: 086, P, 13, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 24, 74, 86, 2076, 37, 23, 13, 37, 74, 111, 123, 2076
INVAR-8, Run: 087, P, 15, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 20, 70, 62, 1153, 35, 23, 11, 35, 70, 105, 97, 1153
INVAR-8, Run: 088, P, 6, 0, 0, 0, 0, 44, 0, 0, 1, 264, 0, 38, 88, 57, 1974, 44, 24, 19, 44, 88, 132, 101, 1974
INVAR-8, Run: 089, P, 10, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 30, 80, 110, 1898, 40, 29, 10, 40, 80, 120, 150, 1898
INVAR-8, Run: 090, P, 16, 0, 0, 0, 0, 34, 0, 0, 1, 204, 0, 18, 68, 66, 1076, 34, 23, 10, 34, 68, 102, 100, 1076
INVAR-8, Run: 091, P, 13, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 24, 74, 104, 1879, 37, 19, 17, 37, 74, 111, 141, 1879
INVAR-8, Run: 092, P, 12, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 26, 76, 95, 2294, 38, 26, 11, 38, 76, 114, 133, 2294
INVAR-8, Run: 093, P, 8, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 34, 84, 60, 1783, 42, 27, 14, 42, 84, 126, 102, 1783
INVAR-8, Run: 094, P, 8, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 34, 84, 90, 2276, 42, 27, 14, 42, 84, 126, 132, 2276
INVAR-8, Run: 095, P, 13, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 24, 74, 66, 1686, 37, 25, 11, 37, 74, 111, 103, 1686
INVAR-8, Run: 096, P, 13, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 24, 74, 62, 1151, 37, 25, 11, 37, 74, 111, 99, 1151
INVAR-8, Run: 097, P, 0, 0, 1, 0, 1, 235, 14, 214, 0, 0, 1, 21, 71, 104, 1727, 35, 24, 11, 35, 71, 106, 125, 1941
INVAR-8, Run: 098, P, 0, 0, 1, 0, 1, 251, 12, 226, 0, 0, 1, 25, 75, 69, 1368, 37, 24, 13, 37, 75, 112, 94, 1594
INVAR-8, Run: 099, P, 11, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 28, 78, 104, 1778, 39, 28, 10, 39, 78, 117, 143, 1778
INVAR-8, Run: 100, P, 8, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 34, 84, 74, 2223, 42, 24, 17, 42, 84, 126, 116, 2223
INVAR-9, Run: 001, P, 0, 0, 1, 0, 1, 537, 20, 478, 0, 0, 1, 59, 159, 300, 6555, 79, 54, 25, 79, 159, 238, 359, 7033
INVAR-9, Run: 002, P, 13, 0, 0, 0, 0, 87, 0, 0, 1, 522, 0, 74, 174, 269, 8513, 87, 54, 32, 87, 174, 261, 356, 8513
INVAR-9, Run: 003, P, 0, 0, 1, 0, 1, 497, 25, 448, 0, 0, 1, 49, 149, 235, 4915, 74, 47, 27, 74, 149, 223, 284, 5363
INVAR-9, Run: 004, P, 0, 0, 1, 0, 1, 481, 27, 436, 0, 0, 1, 45, 145, 237, 5781, 72, 50, 22, 72, 145, 217, 282, 6217
INVAR-9, Run: 005, P, 0, 0, 1, 0, 1, 545, 19, 484, 0, 0, 1, 61, 161, 241, 7522, 80, 59, 21, 80, 161, 241, 302, 8006
INVAR-9, Run: 006, P, 24, 0, 0, 0, 0, 76, 0, 0, 1, 456, 0, 52, 152, 240, 4448, 76, 40, 35, 76, 152, 228, 316, 4448
INVAR-9, Run: 007, P, 0, 0, 1, 0, 1, 529, 21, 472, 0, 0, 1, 57, 157, 270, 5702, 78, 48, 30, 78, 157, 235, 327, 6174
INVAR-9, Run: 008, P, 22, 0, 0, 0, 0, 78, 0, 0, 1, 468, 0, 56, 156, 209, 5478, 78, 53, 24, 78, 156, 234, 287, 5478
INVAR-9, Run: 009, P, 27, 0, 0, 0, 0, 73, 0, 0, 1, 438, 0, 46, 146, 187, 4052, 73, 47, 25, 73, 146, 219, 260, 4052
INVAR-9, Run: 010, P, 0, 0, 1, 0, 1, 641, 7, 556, 0, 0, 1, 85, 185, 231, 9559, 92, 60, 32, 92, 185, 277, 316, 10115
INVAR-9, Run: 011, P, 25, 0, 0, 0, 0, 75, 0, 0, 1, 450, 0, 50, 150, 241, 4461, 75, 39, 35, 75, 150, 225, 316, 4461
INVAR-9, Run: 012, P, 19, 0, 0, 0, 0, 81, 0, 0, 1, 486, 0, 62, 162, 253, 5605, 81, 53, 27, 81, 162, 243, 334, 5605
INVAR-9, Run: 013, P, 12, 0, 0, 0, 0, 88, 0, 0, 1, 528, 0, 76, 176, 244, 8645, 88, 52, 35, 88, 176, 264, 332, 8645
INVAR-9, Run: 014, P, 30, 0, 0, 0, 0, 70, 0, 0, 1, 420, 0, 40, 140, 208, 3142, 70, 37, 32, 70, 140, 210, 278, 3142
INVAR-9, Run: 015, P, 0, 0, 1, 0, 1, 497, 25, 448, 0, 0, 1, 49, 149, 223, 5069, 74, 44, 30, 74, 149, 223, 272, 5517
INVAR-9, Run: 016, P, 32, 0, 0, 0, 0, 68, 0, 0, 1, 408, 0, 36, 136, 176, 2494, 68, 51, 16, 68, 136, 204, 244, 2494
INVAR-9, Run: 017, P, 19, 0, 0, 0, 0, 81, 0, 0, 1, 486, 0, 62, 162, 283, 6661, 81, 56, 24, 81, 162, 243, 364, 6661
INVAR-9, Run: 018, P, 32, 0, 0, 0, 0, 68, 0, 0, 1, 408, 0, 36, 136, 159, 3832, 68, 48, 19, 68, 136, 204, 227, 3832
INVAR-9, Run: 019, P, 21, 0, 0, 0, 0, 79, 0, 0, 1, 474, 0, 58, 158, 250, 5394, 79, 55, 23, 79, 158, 237, 329, 5394
INVAR-9, Run: 020, P, 27, 0, 0, 0, 0, 73, 0, 0, 1, 438, 0, 46, 146, 175, 3426, 73, 43, 29, 73, 146, 219, 248, 3426
INVAR-9, Run: 021, P, 0, 0, 1, 0, 1, 569, 16, 502, 0, 0, 1, 67, 167, 218, 7226, 83, 57, 26, 83, 167, 250, 285, 7728
INVAR-9, Run: 022, P, 24, 0, 0, 0, 0, 76, 0, 0, 1, 456, 0, 52, 152, 218, 5371, 76, 47, 28, 76, 152, 228, 294, 5371
INVAR-9, Run: 023, P, 0, 0, 1, 0, 1, 609, 11, 532, 0, 0, 1, 77, 177, 243, 7840, 88, 56, 32, 88, 177, 265, 320, 8372
INVAR-9, Run: 024, P, 23, 0, 0, 0, 0, 77, 0, 0, 1, 462, 0, 54, 154, 235, 6018, 77, 48, 28, 77, 154, 231, 312, 6018
INVAR-9, Run: 025, P, 33, 0, 0, 0, 0, 67, 0, 0, 1, 402, 0, 34, 134, 178, 2729, 67, 47, 19, 67, 134, 201, 245, 2729
INVAR-9, Run: 026, P, 0, 0, 1, 0, 1, 489, 26, 442, 0, 0, 1, 47, 147, 255, 4642, 73, 48, 25, 73, 147, 220, 302, 5084
INVAR-9, Run: 027, P, 0, 0, 1, 0, 1, 465, 29, 424, 0, 0, 1, 41, 141, 228, 4681, 70, 46, 24, 70, 141, 211, 269, 5105
INVAR-9, Run: 028, P, 27, 0, 0, 0, 0, 73, 0, 0, 1, 438, 0, 46, 146, 237, 4939, 73, 48, 24, 73, 146, 219, 310, 4939
INVAR-9, Run: 029, P, 0, 0, 1, 0, 1, 481, 27, 436, 0, 0, 1, 45, 145, 168, 3710, 72, 49, 23, 72, 145, 217, 213, 4146
INVAR-9, Run: 030, P, 0, 0, 1, 0, 1, 625, 9, 544, 0, 0, 1, 81, 181, 238, 8862, 90, 58, 32, 90, 181, 271, 319, 9406
INVAR-9, Run: 031, P, 0, 0, 1, 0, 1, 529, 21, 472, 0, 0, 1, 57, 157, 216, 5472, 78, 60, 18, 78, 157, 235, 273, 5944
INVAR-9, Run: 032, P, 0, 0, 1, 0, 1, 529, 21, 472, 0, 0, 1, 57, 157, 228, 6316, 78, 46, 32, 78, 157, 235, 285, 6788
INVAR-9, Run: 033, P, 17, 0, 0, 0, 0, 83, 0, 0, 1, 498, 0, 66, 166, 276, 8634, 83, 48, 34, 83, 166, 249, 359, 8634
INVAR-9, Run: 034, P, 15, 0, 0, 0, 0, 85, 0, 0, 1, 510, 0, 70, 170, 260, 8270, 85, 49, 35, 85, 170, 255, 345, 8270
INVAR-9, Run: 035, P, 18, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 64, 164, 214, 6792, 82, 51, 30, 82, 164, 246, 296, 6792
INVAR-9, Run: 036, P, 20, 0, 0, 0, 0, 80, 0, 0, 1, 480, 0, 60, 160, 235, 5485, 80, 60, 19, 80, 160, 240, 315, 5485
INVAR-9, Run: 037, P, 0, 0, 1, 0, 1, 537, 20, 478, 0, 0, 1, 59, 159, 248, 6208, 79, 47, 32, 79, 159, 238, 307, 6686
INVAR-9, Run: 038, P, 0, 0, 1, 0, 1, 585, 14, 514, 0, 0, 1, 71, 171, 199, 6271, 85, 60, 25, 85, 171, 256, 270, 6785
INVAR-9, Run: 039, P, 33, 0, 0, 0, 0, 67, 0, 0, 1, 402, 0, 34, 134, 184, 3080, 67, 42, 24, 67, 134, 201, 251, 3080
INVAR-9, Run: 040, P, 25, 0, 0, 0, 0, 75, 0, 0, 1, 450, 0, 50, 150, 239, 5071, 75, 42, 32, 75, 150, 225, 314, 5071
INVAR-9, Run: 041, P, 13, 0, 0, 0, 0, 87, 0, 0, 1, 522, 0, 74, 174, 302, 8407, 87, 58, 28, 87, 174, 261, 389, 8407
INVAR-9, Run: 042, P, 0, 0, 1, 0, 1, 449, 31, 412, 0, 0, 1, 37, 137, 215, 3502, 68, 45, 23, 68, 137, 205, 252, 3914
INVAR-9, Run: 043, P, 30, 0, 0, 0, 0, 70, 0, 0, 1, 420, 0, 40, 140, 141, 3160, 70, 50, 19, 70, 140, 210, 211, 3160
INVAR-9, Run: 044, P, 0, 0, 1, 0, 1, 513, 23, 460, 0, 0, 1, 53, 153, 219, 4606, 76, 53, 23, 76, 153, 229, 272, 5066
INVAR-9, Run: 045, P, 30, 0, 0, 0, 0, 70, 0, 0, 1, 420, 0, 40, 140, 155, 3900, 70, 46, 23, 70, 140, 210, 225, 3900
INVAR-9, Run: 046, P, 14, 0, 0, 0, 0, 86, 0, 0, 1, 516, 0, 72, 172, 248, 8398, 86, 54, 31, 86, 172, 258, 334, 8398
INVAR-9, Run: 047, P, 0, 0, 1, 0, 1, 417, 35, 388, 0, 0, 1, 29, 129, 142, 2555, 64, 36, 28, 64, 129, 193, 171, 2943
INVAR-9, Run: 048, P, 12, 0, 0, 0, 0, 88, 0, 0, 1, 528, 0, 76, 176, 302, 9950, 88, 58, 29, 88, 176, 264, 390, 9950
INVAR-9, Run: 049, P, 15, 0, 0, 0, 0, 85, 0, 0, 1, 510, 0, 70, 170, 260, 7781, 85, 58, 26, 85, 170, 255, 345, 7781
INVAR-9, Run: 050, P, 16, 0, 0, 0, 0, 84, 0, 0, 1, 504, 0, 68, 168, 274, 7171, 84, 46, 37, 84, 168, 252, 358, 7171
INVAR-9, Run: 051, P, 0, 0, 1, 0, 1, 553, 18, 490, 0, 0, 1, 63, 163, 280, 6826, 81, 47, 34, 81, 163, 244, 343, 7316
INVAR-9, Run: 052, P, 0, 0, 1, 0, 1, 569, 16, 502, 0, 0, 1, 67, 167, 315, 6920, 83, 55, 28, 83, 167, 250, 382, 7422
INVAR-9, Run: 053, P, 23, 0, 0, 0, 0, 77, 0, 0, 1, 462, 0, 54, 154, 177, 5077, 77, 48, 28, 77, 154, 231, 254, 5077
INVAR-9, Run: 054, P, 0, 0, 1, 0, 1, 577, 15, 508, 0, 0, 1, 69, 169, 333, 8307, 84, 50, 34, 84, 169, 253, 402, 8815
INVAR-9, Run: 055, P, 0, 0, 1, 0, 1, 489, 26, 442, 0, 0, 1, 47, 147, 262, 4797, 73, 42, 31, 73, 147, 220, 309, 5239
INVAR-9, Run: 056, P, 13, 0, 0, 0, 0, 87, 0, 0, 1, 522, 0, 74, 174, 281, 10728, 87, 55, 31, 87, 174, 261, 368, 10728
INVAR-9, Run: 057, P, 0, 0, 1, 0, 1, 473, 28, 430, 0, 0, 1, 43, 143, 180, 3332, 71, 46, 25, 71, 143, 214, 223, 3762
INVAR-9, Run: 058, P, 0, 0, 1, 0, 1, 489, 26, 442, 0, 0, 1, 47, 147, 306, 5391, 73, 45, 28, 73, 147, 220, 353, 5833
INVAR-9, Run: 059, P, 0, 0, 1, 0, 1, 457, 30, 418, 0, 0, 1, 39, 139, 231, 4164, 69, 50, 19, 69, 139, 208, 270, 4582
INVAR-9, Run: 060, P, 26, 0, 0, 0, 0, 74, 0, 0, 1, 444, 0, 48, 148, 165, 3698, 74, 48, 25, 74, 148, 222, 239, 3698
INVAR-9, Run: 061, P, 22, 0, 0, 0, 0, 78, 0, 0, 1, 468, 0, 56, 156, 257, 4829, 78, 47, 30, 78, 156, 234, 335, 4829
INVAR-9, Run: 062, P, 31, 0, 0, 0, 0, 69, 0, 0, 1, 414, 0, 38, 138, 152, 4016, 69, 45, 23, 69, 138, 207, 221, 4016
INVAR-9, Run: 063, P, 26, 0, 0, 0, 0, 74, 0, 0, 1, 444, 0, 48, 148, 225, 5358, 74, 49, 24, 74, 148, 222, 299, 5358
